uniprot_id,protein,gene,description,gene_symbol,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
Q12988,HSPB3_HUMAN,HSPB3,Heat shock protein beta-3,,20.91116503,20.75826901,21.32356724,20.58579013,21.72045524,20.91086594,21.71393304,21.0657553,21.13737017,21.23063489,20.54901518,21.06944556,21.62713728,21.5344319,21.17679738,21.2324729,20.96580134,21.46174326,20.94972689,21.48570855,22.65290904,21.53459541,21.13607602,20.99881884,21.25857598,21.27859717,20.66286696,21.12727783,21.12948491,21.3994219,20.58477463,21.18539994,21.27382299,21.44362996,22.37042285,22.46590495,21.92797784,21.3233392,21.61760964,21.26409188,20.97726904,21.03207881,21.35834428,20.37481013,21.27139245,20.94762718,21.40633031,21.29601715,21.60993309,21.68411188,22.85063061,22.79176302,21.13826328,21.38628784,21.27267879,21.2664994,21.92314494,21.5326696,21.09575414,21.54220893,21.24333133,22.2938034,0.31497668,-0.226565383,0.856518744,21.3603328,1.162641129,-5.425313637,0.249427126,0.552603882,0.645730534,0
Q13011,ECH1_HUMAN,ECH1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",,25.2393889,25.28648634,25.58414586,25.81010591,24.9953343,26.04732511,24.59060546,24.85882318,25.79510782,25.08390735,25.56477587,25.0982266,25.85685371,25.41830758,26.02091388,24.97604661,25.83740024,25.8788446,25.66755202,25.33951608,25.63994444,24.92130222,25.37257642,25.78428803,25.4927528,25.52592383,25.40543722,24.80065719,25.00617551,25.22499207,25.54175298,24.97829686,25.49589525,24.2459091,24.80899703,24.56257796,25.10166959,24.64747134,25.329846,24.52403102,25.44275787,24.63127464,25.01139589,24.91129913,24.92201419,25.26350449,25.96000204,25.4620935,25.15419996,25.2627712,24.46700394,25.0300957,24.92238263,24.95974798,24.89012127,25.10746541,24.93150672,24.76693294,24.93872629,24.79615449,25.21546797,25.12765432,-0.478145428,-0.903905614,-0.052385241,25.20217317,-2.244886746,-3.74108041,0.028349462,0.194042433,0.182008379,0
Q13033,STRN3_HUMAN,STRN3,Striatin-3,,NA,19.67019816,19.11764596,19.36444611,19.38321712,19.04532774,19.10767008,19.13970064,19.38960968,19.42220092,18.71487589,19.50633651,19.3690556,19.14992864,19.49744489,19.06143162,19.47672431,19.07686094,19.10864419,19.11224885,18.978886,18.75786002,19.17934392,19.29691715,19.34799241,19.22177786,19.50874734,19.49214902,19.43514699,19.4766504,18.88539312,19.11965737,19.58711552,19.03500486,NA,NA,NA,19.34389057,19.7582555,19.70767352,19.24876817,19.42514997,NA,19.3790803,19.27038707,19.67751546,19.37495343,18.94301089,19.88602192,19.39808011,NA,18.81563958,18.79743179,19.11510403,19.54036968,19.62938922,19.70970886,19.57141408,19.62245655,19.5518019,19.09741451,19.75923742,0.036549619,-0.291652978,0.364752215,19.31533865,0.223082354,-5.996396264,0.82428241,0.930686312,0.99296196,0
Q13057,COASY_HUMAN,COASY,Bifunctional coenzyme A synthase,,19.33976831,18.66070406,19.08544574,NA,18.55566385,18.31521954,18.84567662,18.497214,NA,18.35677654,19.34649563,18.87785513,19.1734063,18.22911405,18.88720073,18.65415902,18.25352732,19.14087733,18.35587555,18.50154115,17.99306301,18.53401346,18.79496775,18.80355033,19.10082706,18.64088654,18.57543032,19.37963031,19.12122279,18.9504183,19.04204753,18.88018382,18.75527798,18.98200452,19.23037794,19.31908598,NA,18.85365104,NA,NA,NA,18.85091233,NA,18.92666522,NA,NA,18.94695907,NA,18.9464466,18.91563432,19.204285,18.99619353,NA,18.60346788,18.82929922,18.48014795,NA,19.16568244,18.64209837,NA,18.78034636,18.11466707,0.11359982,-0.313908577,0.541108216,18.80481561,0.533980988,-5.830073312,0.595766539,0.816621018,0.942863202,0
Q13061,TRDN_HUMAN,TRDN,Triadin,,23.00084983,22.76014279,21.9872932,21.50003915,20.95109202,22.38707257,21.98166007,23.2831762,22.68571491,22.05329723,21.04400042,23.46820254,22.54768739,22.20612134,21.98162185,21.77475942,23.26028037,21.95380038,21.86268151,22.57704036,22.78081922,22.69735256,21.81648379,22.50265499,22.22441546,21.86074563,22.56186983,22.40080738,22.85864614,22.46169764,22.56866398,23.65537503,22.56587697,23.4272013,NA,22.04954387,22.91661722,22.68191028,22.98418166,22.42600424,22.42392282,21.82790916,22.6346559,22.86063678,22.9780608,22.56508378,21.75204949,23.27449167,22.27148843,23.04580615,23.34709584,22.99530955,23.81336996,22.59683287,22.28194951,21.93643224,22.968863,21.6587215,23.24322494,22.58843901,22.41944141,23.53600262,0.577108746,-0.083114846,1.237332338,22.52011784,1.747863446,-4.630410838,0.085515287,0.337434389,0.241920746,0
Q13085,ACACA_HUMAN,ACACA,Acetyl-CoA carboxylase 1,,24.10388539,24.19623599,24.19410645,24.25252024,24.35263334,24.19410584,24.25864277,24.29463856,23.97837984,24.01147939,23.98403535,23.53403766,23.63858802,23.66156673,24.20348483,23.56582542,23.97133078,24.01368024,24.54881384,24.091738,24.41770904,24.32803735,24.49043626,24.15046504,24.14985418,23.66978933,23.94667499,23.40236695,23.85982312,24.28902546,23.53559221,24.14555144,24.5633256,24.31128346,24.44229359,24.54611763,24.30082403,24.25317825,24.42085925,24.13494058,23.04749589,24.13158861,24.68809042,24.21362161,23.77613409,23.74567734,23.86417903,23.94655591,24.57591315,24.19561172,25.61710744,25.49226134,23.33574199,24.56195319,23.94625458,25.02655829,24.8511421,24.94403152,24.6419034,24.61022939,23.57477968,24.33790132,0.086295154,-0.409762166,0.582352474,24.18600981,0.347739498,-6.010519804,0.729212682,0.889977798,0.973116829,0
Q13098,CSN1_HUMAN,GPS1,COP9 signalosome complex subunit 1,,21.58262083,21.4495788,21.52846918,21.47045308,22.1257461,21.55827574,22.09349792,21.62154439,21.74141236,21.47040842,21.6096152,21.53524716,21.60831776,21.51064469,21.54861592,21.4527632,21.24505815,21.51900586,21.6350778,21.45369837,21.3875299,21.60751202,21.62608082,21.5867995,21.60318331,21.52042142,21.58352252,21.719466,21.65604075,21.52893405,21.75547401,21.32868515,21.62763395,21.50574095,22.11918715,22.40300548,21.64412438,21.68521545,21.69439199,21.64590671,21.16470225,21.50668202,21.51458064,21.36059334,21.5366528,21.5016339,21.71395427,21.60411739,21.71204777,21.76144717,21.71021842,21.96628767,21.47047388,21.55786974,21.57807391,21.7774353,21.72131682,21.64059919,21.86620533,21.29929396,21.59028075,21.80373221,-0.094281961,-0.34216647,0.153602547,21.6185017,-0.760288985,-5.79176492,0.449961125,0.725909823,0.927471681,0
Q13126,MTAP_HUMAN,MTAP,S-methyl-5'-thioadenosine phosphorylase,,19.03116237,18.57462697,18.53751828,18.1307381,18.01921865,17.63103314,18.78818005,18.32681744,18.74125526,18.41633659,18.49124548,18.49369638,18.19068985,18.14072452,18.55306161,18.80722164,18.02197579,18.00036822,18.07954299,18.3829918,17.70358151,17.68976821,18.12595761,18.64009974,18.32674302,17.92933868,18.6807334,18.41402733,18.44718108,18.3365287,18.55861868,18.64544201,18.210856,18.66061188,18.0504771,18.86868691,16.7065669,18.13749879,18.29683638,NA,18.26905986,18.47089912,18.1892873,NA,18.54333264,NA,18.22939529,18.47986206,18.24892144,18.40632366,18.09375159,17.001553,NA,18.20529028,18.28760734,16.34333192,NA,18.61111983,NA,NA,18.06860233,17.73814705,-0.331160848,-0.875982688,0.213660993,18.23589898,-1.21809965,-5.344818762,0.228381045,0.532553374,0.613215778,0
Q13131,AAPK1_HUMAN,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,,20.49177731,20.67012556,20.26564416,20.7468486,20.93756335,20.68315185,20.59694076,20.83140753,20.61993718,20.68898889,20.30909632,20.59049322,20.33289769,20.9956317,20.71354582,20.60509552,20.70783324,20.5210909,20.73265085,20.65070422,20.56967097,20.5462507,20.8386793,20.62973318,20.78070028,20.65396119,20.28105092,20.71301792,20.62043018,20.78493876,20.57614461,20.66258228,20.61087651,20.08905216,21.57727451,20.71666539,21.01496432,20.50183128,20.70324614,20.39170549,20.56394549,20.6424414,20.57689545,20.59269984,20.38032584,20.52594939,20.61997643,20.65572448,20.79752176,20.63947492,21.52675923,20.62124743,20.88577469,20.66141619,20.62845443,20.650371,20.74076428,20.87669817,20.67545927,20.77997683,20.75816805,20.6965042,0.012093054,-0.247891084,0.272077193,20.66856048,0.092979805,-6.064509662,0.926219163,0.971221383,0.999073565,0
Q13148,TADBP_HUMAN,TARDBP,TAR DNA-binding protein 43,,19.97041704,20.46296258,20.3182204,20.27514508,19.81117408,20.12957642,20.46446819,20.46147373,20.22342304,20.52593017,20.25434384,20.12959628,20.43456754,20.07565546,20.18080366,20.0631416,20.3239984,20.21325419,19.77834441,20.4001636,20.34856947,20.28392134,20.50238765,20.34415493,20.6385747,20.55850833,20.15846102,20.04772616,20.22446659,20.19445857,19.6167862,19.61608633,20.14770409,20.31334171,20.29174755,20.30365672,20.08560804,20.21788421,19.45564546,20.11802978,19.91119749,NA,NA,20.24883362,19.42558622,20.24799312,20.26675194,NA,20.25213874,20.23028999,20.27333834,NA,20.17063912,20.39208445,20.11091515,20.22170397,19.95055534,19.77931728,19.86574417,20.09445073,NA,19.98286166,-0.235205031,-0.522638818,0.052228756,20.16471544,-1.638571417,-4.795192262,0.106806498,0.380102273,0.590909927,0
Q13153,PAK1_HUMAN,PAK1,Serine/threonine-protein kinase PAK 1,,NA,NA,16.04534325,NA,15.8035579,NA,NA,NA,NA,NA,16.26958442,NA,15.70860093,16.32708247,16.34284152,15.68733029,16.03292143,15.45227609,NA,NA,NA,15.93174136,NA,15.61325272,NA,16.05903644,15.72601291,16.82796934,16.7621523,16.30669847,NA,NA,15.63824446,NA,NA,NA,NA,NA,NA,15.58923825,NA,NA,NA,NA,NA,NA,16.27051018,NA,16.85722588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.99047333,-0.525435211,-1.561947804,0.511077381,16.01152828,-1.054054254,-5.041767837,0.30380651,0.599954032,0.534734599,0
Q13155,AIMP2_HUMAN,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,,20.01854883,19.95090513,20.247944,20.15130277,20.05866571,20.16185652,20.45731706,20.29338172,20.62233869,20.08808583,20.15915342,19.88884751,20.1188243,20.22895361,20.14152199,19.89928463,20.13672876,20.18607365,20.0803628,20.27846032,20.26397239,20.35052757,20.42459976,20.2059288,20.13362876,20.2941309,19.88675967,19.76662236,20.12082901,20.09483779,19.91621998,20.20117397,20.28720566,20.14215168,20.75839365,20.44175553,20.54976414,20.25254195,20.19771048,20.09143915,20.19432067,19.93228498,20.02843268,19.99881795,19.92649391,19.96607336,20.46608604,20.31724507,20.55289155,20.5245016,20.86444208,20.1354392,20.31958047,20.19891988,20.27759235,20.50939218,20.26347345,20.3313008,20.33523586,20.06873377,19.96009695,20.19857158,-0.023204402,-0.264140376,0.217731572,20.20836576,-0.192516609,-6.050835135,0.847966252,0.937996142,0.996180572,0
Q13162,PRDX4_HUMAN,PRDX4,Peroxiredoxin-4,,19.87651323,19.38179742,20.36167003,19.88219302,19.60110269,19.28667899,20.15177951,19.77739885,19.45077505,20.04014789,19.83985529,19.8531579,19.34620762,19.94711612,19.36973499,20.20166346,19.63011979,20.55698056,19.60196146,19.8677536,20.06346018,19.81099854,19.51377623,19.55014534,19.61031085,20.22753366,19.97593332,20.15916357,19.68231218,20.03581475,19.71856205,20.5311476,19.96079557,19.79692711,NA,NA,NA,19.4025492,20.08825037,20.12167793,19.98620955,19.90847457,NA,19.87806139,20.22778168,20.65092961,20.08848048,20.4939091,19.85979886,20.34873039,NA,18.11675003,20.48144833,19.53963184,19.76062644,20.01735657,20.23578127,20.51339872,19.5344357,20.40166436,20.56569979,20.78870786,0.385675235,-0.111934132,0.883284602,19.92406741,1.551993117,-4.908392463,0.126194072,0.405827448,0.450083391,0
Q13177,PAK2_HUMAN,PAK2,Serine/threonine-protein kinase PAK 2,,20.13347782,19.5670488,19.87865818,19.70048081,18.68546491,19.64099575,19.65583749,19.43980411,19.82052066,19.53512,20.13142219,19.6325367,20.00674325,20.15226292,20.08258074,20.03713308,19.47829858,19.39447468,19.76474618,20.10225254,20.05046942,19.5330347,19.87908604,19.73121021,19.63358082,19.96889766,19.85985311,20.14752075,19.41520424,19.97515915,19.79072446,19.38936957,19.94412675,19.62531477,19.3182222,19.51856863,19.48180983,19.96355075,19.93912975,19.47275803,19.80703204,20.05269241,19.42284647,19.44094436,20.10814905,19.83216279,20.12557298,19.51713225,20.20405666,20.02740779,19.46082915,19.65690985,19.25182941,19.96201404,19.81714309,20.16084583,20.03349549,20.29414128,20.04448385,20.07667063,19.69804215,19.77146024,0.017213446,-0.335448862,0.369875754,19.77811794,0.097568191,-6.064088844,0.922589659,0.969024189,0.998614062,0
Q13185,CBX3_HUMAN,CBX3,Chromobox protein homolog 3,,15.73193971,NA,16.42380117,15.6583661,15.12315547,16.08734189,16.12838998,16.00421701,16.07370377,16.40870386,16.14245018,NA,16.02226273,15.38737474,NA,16.14769506,NA,15.99905439,15.44565629,16.0813,16.22126712,16.01501472,15.61832133,16.480734,16.38652668,15.199278,15.58175888,16.65808559,15.88360908,16.02297593,NA,NA,NA,NA,NA,NA,NA,16.03197557,15.66997509,15.69959612,NA,15.06961414,NA,NA,NA,15.51044538,15.64504016,NA,16.03661129,NA,NA,NA,NA,NA,NA,15.43969445,15.35185886,NA,NA,NA,NA,15.7835602,-0.265853759,-0.819879341,0.288171824,15.86587097,-0.973149685,-5.410483281,0.33696356,0.638028584,0.748869509,0
Q13200,PSMD2_HUMAN,PSMD2,26S proteasome non-ATPase regulatory subunit 2,,21.58800854,21.74594354,21.65402443,21.62954238,21.4429415,21.57051598,21.82528364,21.65972406,21.60231511,21.8631551,21.44756594,21.91966739,21.30149132,21.63816369,21.49866245,21.52648348,21.63831221,21.66330832,21.81633095,21.61932818,21.73352938,21.63590208,21.49841569,21.62323432,21.70521583,21.61287304,21.52528247,21.9505625,21.81912146,22.0032507,21.5619738,21.86565994,21.72480194,22.01850451,21.91122871,21.5780266,21.22962544,21.68182621,21.88888979,22.13847126,21.79133704,21.77655084,21.85604032,21.79260594,21.8071892,21.95702418,21.87421881,21.92576845,22.01059521,21.87302092,21.77851573,21.18981165,22.1414443,21.7107299,21.90992953,21.92202855,22.05203594,21.95706968,22.06014132,21.88367192,21.90211642,22.12596768,0.226044096,-0.013934067,0.466022259,21.75249964,1.882872532,-4.411478827,0.064407347,0.294214987,0.53798093,0
Q13203,MYBPH_HUMAN,MYBPH,Myosin-binding protein H,,NA,17.4474463,19.62810105,NA,NA,17.57734854,NA,18.3427527,19.11920063,17.27628396,17.7137222,20.62651387,NA,18.68690555,20.10648202,17.36229666,21.87586664,18.6422393,NA,21.56984777,23.00708597,19.50986563,19.88271019,NA,20.0408617,19.0064985,19.45562856,NA,20.9508486,22.18887779,NA,20.0253863,19.38299646,22.19230315,21.81476515,19.48771519,19.47186267,21.31323351,22.79102697,21.86947984,22.15657428,20.76901773,20.66011606,18.84699555,21.61442395,20.51592996,19.50558595,22.50345877,19.27285172,22.46709295,22.49689328,21.46454661,22.32657891,22.45917652,20.06841984,21.24886613,22.58259982,21.15756614,23.51105924,22.40913615,22.70139494,23.12023501,3.954849104,2.164825213,5.744872996,20.6080127,4.431362088,1.893018302,4.73E-05,0.011109657,7.83E-18,1
Q13228,SBP1_HUMAN,SELENBP1,Methanethiol oxidase,,25.64000504,24.87341682,24.94992735,24.53640949,25.11844474,24.84088599,25.07497686,25.24254543,24.96678026,25.01003223,25.95952926,25.40085802,25.20296245,24.41583955,24.59257528,25.10785026,24.44312382,24.68740837,24.52220782,24.66209248,24.29991097,24.48115111,25.12438786,24.7062498,24.61303685,25.58138692,24.80378377,25.22188866,25.1936064,24.59442946,24.7565812,24.25665857,24.68183704,24.24596106,24.38181003,24.5361381,23.94683375,24.64991556,24.18159943,24.49965101,24.49801212,24.58383584,24.29154385,24.90338658,25.08390006,23.80861232,24.81738073,24.04495654,24.46691092,24.19087275,24.56164526,24.30210836,23.91823545,24.4341338,24.8352454,24.46644881,24.04862054,24.5492327,24.0176927,24.23945384,24.6142214,23.1714226,-0.850548587,-1.256363733,-0.44473344,24.64278325,-4.189578685,1.31974237,9.00E-05,0.015863333,3.62E-04,-1
Q13263,TIF1B_HUMAN,TRIM28,Transcription intermediary factor 1-beta,,17.40362857,17.70088595,17.70378272,17.04084904,17.12495907,17.62572478,17.68548366,17.76393456,17.56446825,17.78387531,17.57815624,17.93520382,17.65048191,17.65057659,17.41675739,17.62945119,17.65245851,17.74824043,17.01729461,17.19962901,17.82754342,17.55241393,17.61477388,17.49653634,17.78272345,17.72108118,18.08895448,17.95570408,17.84239235,17.15289532,NA,NA,17.82560885,17.94073911,NA,NA,NA,17.0867553,17.54133257,17.16805256,17.48533701,NA,NA,17.65368711,17.58710633,16.84824576,17.72928084,NA,18.39969568,17.43944897,NA,17.80348317,17.11386228,17.00929194,17.53049273,17.63995768,17.7077982,17.5567899,17.04977887,17.33069352,17.06672893,17.33297928,-0.076528684,-0.448466324,0.295408957,17.5426039,-0.412686496,-5.924637713,0.68149944,0.864628147,0.971080726,0
Q13283,G3BP1_HUMAN,G3BP1,Ras GTPase-activating protein-binding protein 1,,16.44912644,16.94223175,15.80592933,NA,15.2619282,16.44562746,16.54159855,16.76124339,16.36246179,16.91405516,15.63791146,NA,15.99073627,15.60807338,14.99528746,15.31304458,17.4468701,15.70684112,16.22834643,16.39138626,16.92382238,16.60572894,16.32488887,16.79291448,16.55151709,15.9306118,16.03642915,16.18198893,16.5784682,16.79558664,16.66597903,16.55146334,16.34687928,NA,NA,NA,NA,16.55984552,16.66278441,16.50164545,16.45658005,NA,NA,16.48445206,16.54785152,15.48165913,16.33922038,NA,16.57910198,16.82772545,NA,15.57942774,NA,NA,NA,15.87647644,15.45713761,15.71384307,NA,16.92975691,NA,16.99675002,0.551169475,-0.134166156,1.236505106,16.2996433,1.617861462,-4.760785572,0.112377742,0.386879734,0.299753291,0
Q13310,PABP4_HUMAN,PABPC4,Polyadenylate-binding protein 4,,NA,20.86285683,20.61289892,NA,19.59955878,20.57495803,NA,19.90022669,20.78284566,19.94765508,19.85259088,20.03316554,20.96300439,20.00207713,20.81798894,20.154732,20.75089821,20.01332496,NA,20.71030827,20.83057947,20.5625353,20.4213703,20.71698817,20.63349309,19.91509886,19.94122709,NA,19.94146158,19.92324437,NA,19.62740404,20.49090448,NA,21.2257665,20.76002546,21.31157728,19.78818822,NA,20.21723449,NA,19.81367023,NA,NA,NA,19.58682073,19.87249036,19.64505251,19.34759883,NA,21.87998463,21.53879249,NA,NA,20.32327651,20.06973281,20.17692926,19.86940918,NA,20.07611228,NA,20.17366525,-0.004940724,-0.720348883,0.710467435,20.31688276,-0.013909286,-5.936012358,0.988963769,0.995080101,0.999945171,0
Q13326,SGCG_HUMAN,SGCG,Gamma-sarcoglycan,,23.03774473,22.57372474,22.89576879,22.09988543,22.39178,22.27083853,23.01112068,22.99002711,22.31795951,22.75216177,22.66321641,22.88926855,22.6494509,22.51323163,22.58633285,22.65921942,22.21183453,22.6842339,22.06385771,22.60211782,22.29934505,22.62812721,22.22947208,22.66517288,22.49114687,22.10956449,22.52231819,23.00795566,22.5159373,22.34866797,23.00971971,22.64181023,22.60230992,23.27752933,22.89150494,22.77512751,22.61586961,22.58566357,22.47491747,22.71375127,22.49086507,22.57820586,22.85127635,22.91493524,22.46830715,23.12622904,22.66928931,22.51730009,22.76066232,22.66159669,22.97813373,23.0938588,22.49115108,22.4742293,22.82971118,22.7477177,22.36468584,22.30745866,22.53190145,22.60517797,22.22575229,22.578608,-0.065277085,-0.360010692,0.229456523,22.62156031,-0.442721453,-5.974474229,0.65950674,0.854691639,0.973193409,0
Q13347,EIF3I_HUMAN,EIF3I,Eukaryotic translation initiation factor 3 subunit I,,18.55246651,19.24134618,18.62275872,18.83881784,19.11285172,18.78906753,18.85380749,19.26965237,19.29462422,19.02963542,18.18169755,19.24017353,19.20122165,18.9844502,18.9279879,18.97375453,19.14652195,18.77936569,18.84106514,19.09349677,19.17510308,19.00338076,19.15916523,19.32084362,19.05041807,18.84483408,19.18113585,19.2029824,18.96059248,19.22960026,19.27040389,19.46334099,19.11500687,19.52222081,NA,NA,18.07710928,18.98167119,19.37832353,19.45247058,18.82678967,19.09504945,18.83302406,19.24877975,19.13238397,19.37470034,18.99136576,19.50557382,19.43952641,19.06361847,NA,NA,19.62645144,19.02925969,19.41252002,19.19415908,19.5077615,19.07134955,19.20770413,19.32743284,18.79538468,19.50957822,0.305262416,-0.035976085,0.646500917,19.09578929,1.790646827,-4.556022711,0.078564466,0.323275964,0.459996015,0
Q13363,CTBP1_HUMAN,CTBP1,C-terminal-binding protein 1,,20.46956472,19.87496372,20.02304055,20.23656053,19.34765109,19.29543613,20.14289288,19.6175194,19.96919293,19.94470893,19.94005809,19.65915999,20.07846779,19.74428919,19.96379736,19.95204983,19.6300668,19.82081473,20.23807752,19.91239465,19.70003868,20.14202203,20.22797109,19.9944516,19.8654225,19.81443625,19.81118974,19.97786441,20.21579406,19.70037224,19.75773474,19.97555076,19.66472066,20.0878273,NA,NA,19.78095481,19.65314596,19.96789639,19.79672004,20.19089477,19.95397011,NA,19.9283477,19.94429784,19.66381174,NA,19.70947384,20.0476163,20.053514,NA,18.85176012,NA,19.98334859,19.87849155,19.96731709,19.56374114,19.76263824,19.29860192,19.75505535,19.87449277,19.84393749,0.004967712,-0.315215114,0.325150537,19.86189519,0.031080124,-6.048515606,0.975316047,0.99086083,0.999875846,0
Q13404,UB2V1_HUMAN,UBE2V1,Ubiquitin-conjugating enzyme E2 variant 1,,22.22680908,21.82480252,21.99557231,22.23839347,23.01582964,22.49925466,22.59146795,22.93259657,22.28883866,22.39470179,22.2550882,22.29113453,22.18655555,22.56012592,21.7539061,22.06634,22.03889766,21.8822415,22.01103,22.65916892,22.32088166,22.51936962,22.41145313,21.88379131,22.64299435,22.10461885,22.20423471,22.50049753,22.30827958,22.06189104,22.48803284,22.61435706,22.6265852,21.41736531,22.64313098,22.62484103,23.42273055,22.45295712,22.21811536,22.31042609,22.39748622,22.19389728,22.56826981,22.47497452,22.25460074,22.22537537,22.36963811,22.2183974,22.14339318,21.83773992,22.6846267,22.9475561,22.84068484,22.3043012,21.99931319,22.37501361,22.26376759,22.37914025,22.83303397,22.21342715,22.35081585,22.15847675,3.57E-04,-0.357789202,0.358503844,22.347149,0.001994331,-6.068669168,0.998415153,0.999355185,0.999999433,0
