gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
FN3K,0.2732,1.9059,0.301498,0.075298,NS
NPLOC4,-0.2493,2.0844,0.302176,0.058082,NS
RPL29,-0.4518,1.1495,0.30241,0.226793,NS
MYH7,-0.5668,0.9159,0.302629,0.314193,NS
SFXN4,-0.4454,1.1606,0.304126,0.224336,NS
LPP,0.3272,1.5709,0.306217,0.126175,NS
TRIP10,0.2382,2.1534,0.307012,0.053189,NS
PSMD13,-0.2196,2.3249,0.308706,0.040286,NS
HSPB6,0.3867,1.3196,0.308846,0.178546,NS
TARDBP,0.2531,2.0069,0.310458,0.064246,NS
PRPSAP1,-0.4415,1.1426,0.312987,0.229063,NS
JPT1,-0.3779,1.3342,0.31323,0.176452,NS
AHSA1,0.274,1.8323,0.314715,0.083713,NS
GLRX3,-0.3024,1.658,0.315245,0.109285,NS
LSM8,-0.3889,1.2854,0.316293,0.187274,NS
EIF5,-0.2831,1.7524,0.319124,0.094786,NS
JPH2,-0.2762,1.7917,0.320044,0.088833,NS
ATP6V1E1,-0.3773,1.3018,0.322689,0.183139,NS
SH3GLB2,-0.3589,1.3658,0.323466,0.169117,NS
PPP1CA,-0.2618,1.8582,0.32629,0.08104,NS
SMIM4,-0.3573,1.36,0.326679,0.170144,NS
LAMTOR2,0.5429,0.8941,0.327041,0.32141,NS
FH,0.2127,2.2814,0.32709,0.042811,NS
GSK3A,0.3427,1.4135,0.327769,0.157622,NS
DEFA3,0.4478,1.0751,0.330033,0.251082,NS
RAD23A,0.2232,2.1444,0.332206,0.053546,NS
SEPTIN2,0.2377,2.0113,0.332635,0.064246,NS
THOP1,0.2329,2.0423,0.334495,0.061679,NS
RPS3,-0.2924,1.6231,0.335256,0.115705,NS
RPL7A,-0.3825,1.2403,0.335463,0.202618,NS
ACTR3,0.2541,1.8644,0.335925,0.080434,NS
ADD1,0.5108,0.9242,0.337185,0.309744,NS
MYH8,-0.567,0.8317,0.337593,0.355459,NS
TALDO1,0.2261,2.0839,0.337984,0.058082,NS
KLHL41,-0.4469,1.0504,0.339262,0.260398,NS
NT5C,-0.3424,1.3708,0.339359,0.168345,NS
CKMT2,0.3218,1.4572,0.339715,0.148884,NS
AAMDC,0.3177,1.4757,0.339789,0.14553,NS
RPS2,-0.3015,1.5511,0.340664,0.130099,NS
CBR1,-0.2797,1.6667,0.341888,0.107608,NS
PBXIP1,0.2545,1.8299,0.34219,0.083958,NS
CSTB,0.3026,1.5348,0.343213,0.132986,NS
MYO6,-0.3508,1.3104,0.347011,0.18031,NS
NUDT19,-0.4425,1.038,0.347266,0.264572,NS
MACROD1,-0.2567,1.7832,0.348483,0.089885,NS
FABP3,0.3124,1.4652,0.348578,0.14699,NS
BAG3,-0.3195,1.4309,0.349028,0.154644,NS
SYPL2,-0.31,1.4747,0.34904,0.14558,NS
FECH,0.2621,1.743,0.349317,0.096137,NS
ACADVL,0.2445,1.8671,0.349459,0.080267,NS
KRT2,-0.5125,0.8887,0.350365,0.323888,NS
MYOZ2,-0.689,0.6584,0.351861,0.44975,NS
XPNPEP1,-0.2529,1.791,0.352397,0.088833,NS
HUWE1,0.3373,1.342,0.352672,0.175394,NS
LAMA2,-0.4133,1.0926,0.3535,0.245273,NS
PTRHD1,-0.2912,1.5486,0.353982,0.130099,NS
NAP1L4,-0.2216,2.0328,0.354509,0.062538,NS
UBE3C,0.4703,0.9526,0.356424,0.298293,NS
TMSB4X,-0.4358,1.0258,0.35724,0.270491,NS
NIPSNAP3A,0.4906,0.911,0.357321,0.315538,NS
NUDT3,0.2687,1.6629,0.357389,0.108308,NS
SYNPO,-0.3812,1.1712,0.357718,0.221746,NS
PMPCB,0.281,1.5841,0.358806,0.12374,NS
ALDH1B1,-0.4726,0.9413,0.359026,0.300376,NS
UBQLN2,0.2946,1.5077,0.359582,0.138339,NS
EIF3D,-0.2613,1.6981,0.359929,0.103012,NS
LTBP3,0.3953,1.1198,0.360819,0.236438,NS
VCP,-0.2115,2.0925,0.360968,0.057908,NS
NOMO2,-0.3009,1.47,0.361169,0.146259,NS
RPS17,-0.3051,1.4463,0.362032,0.151983,NS
MARCKS,0.3233,1.364,0.362304,0.169192,NS
CAPN1,0.1879,2.3397,0.36329,0.039891,NS
LETM1,0.2952,1.4897,0.363328,0.14238,NS
DMAC2L,0.3466,1.2659,0.364113,0.192746,NS
FAM136A,-0.3946,1.1097,0.364865,0.239898,NS
ACSS2,0.2561,1.7051,0.365929,0.102358,NS
MAP2K6,0.2738,1.5938,0.366166,0.121858,NS
APOBEC2,-0.3974,1.0955,0.366953,0.245273,NS
MAPRE1,-0.3241,1.3365,0.368895,0.176358,NS
LGALS1,0.3541,1.2216,0.369291,0.206032,NS
LDHB,0.3824,1.1225,0.372193,0.236145,NS
GANAB,0.219,1.9449,0.375019,0.070982,NS
PGLS,0.3194,1.3299,0.376066,0.176513,NS
CSRP3,-0.3808,1.1069,0.378911,0.241046,NS
MT-ND5,-0.4328,0.9738,0.378928,0.290878,NS
DCAF6,0.2375,1.772,0.379376,0.091299,NS
AZGP1,0.3006,1.394,0.380977,0.162678,NS
TOMM22,-0.3971,1.0549,0.38119,0.259006,NS
CYB5R3,0.2469,1.6923,0.382153,0.103649,NS
RPS21,-0.2849,1.4652,0.382411,0.14699,NS
PPM1A,0.211,1.9711,0.383813,0.0679,NS
MYPN,-0.4245,0.9794,0.383891,0.288631,NS
EIF2A,-0.3125,1.3213,0.386506,0.178546,NS
RTCA,0.2519,1.6352,0.387339,0.113066,NS
UBE2I,0.3312,1.2364,0.389529,0.202863,NS
VPS13A,-0.5376,0.7598,0.390404,0.391108,NS
NAGK,0.2305,1.7693,0.390936,0.091631,NS
TAGLN2,0.2338,1.738,0.392397,0.096364,NS
TUBA8,-0.2224,1.8096,0.395873,0.086578,NS
NLRX1,0.2946,1.3658,0.395928,0.169117,NS
PXN,0.3564,1.1223,0.398129,0.236145,NS
HHATL,-0.3291,1.2065,0.400864,0.211984,NS
GPT,0.3088,1.282,0.401886,0.187784,NS
SLC25A20,0.3126,1.2647,0.40235,0.192746,NS
MDH1,0.2148,1.8345,0.403545,0.083574,NS
PPA1,0.248,1.5876,0.403869,0.123032,NS
PSMD6,-0.2776,1.4145,0.404858,0.157551,NS
FKBP5,0.2744,1.4281,0.405627,0.154785,NS
COX11,0.3254,1.2038,0.405763,0.212627,NS
GRHPR,-0.2015,1.9441,0.405836,0.070982,NS
NAMPT,-0.362,1.0783,0.407086,0.250279,NS
MRPL1,-0.3246,1.1989,0.408117,0.213362,NS
DDX39B,-0.2946,1.3199,0.408416,0.178546,NS
CSNK2B,-0.2444,1.5904,0.408588,0.122531,NS
DRG2,-0.4098,0.9454,0.409829,0.300376,NS
PAK1,0.5275,0.7318,0.41114,0.405255,NS
MYOT,-0.4214,0.9131,0.412291,0.315436,NS
HSPB7,-0.3084,1.2474,0.412436,0.199643,NS
RPS13,-0.3201,1.1939,0.414826,0.21514,NS
EEF2,-0.1786,2.1307,0.416356,0.054682,NS
TXNL1,-0.1865,2.031,0.418013,0.062538,NS
ATP5IF1,0.2919,1.2959,0.418483,0.184354,NS
DCTPP1,0.3701,1.0182,0.419937,0.272814,NS
NDUFA6,-0.3218,1.1684,0.420755,0.221998,NS
DDX3X,-0.2972,1.2641,0.421014,0.192746,NS
NECTIN1,0.6703,0.5602,0.421235,0.511194,NS
ALAD,0.303,1.2354,0.422373,0.202863,NS
CD81,-0.3929,0.9465,0.424737,0.300376,NS
MYBPC1,-0.4754,0.7811,0.425282,0.379566,NS
DCUN1D1,-0.3022,1.2226,0.427154,0.205912,NS
UBE2G1,0.3757,0.9799,0.428404,0.288631,NS
LACTB2,0.2743,1.335,0.430321,0.176452,NS
HIBADH,0.1956,1.8638,0.431941,0.080434,NS
TIMM50,0.2642,1.3757,0.433082,0.168003,NS
ADSS1,0.2131,1.6952,0.435273,0.103205,NS
OSTC,-0.3554,1.0161,0.435388,0.273778,NS
SAR1A,0.2375,1.5206,0.435404,0.135881,NS
ISCA2,0.2921,1.2243,0.438908,0.205425,NS
RPS14,-0.2254,1.5822,0.439866,0.12374,NS
AIMP1,0.2071,1.718,0.440695,0.099847,NS
PADI2,0.2395,1.4838,0.441126,0.143432,NS
UTRN,-0.2804,1.2672,0.441244,0.192746,NS
SSU72,-0.3006,1.1811,0.441536,0.218098,NS
CHCHD7,0.3178,1.1139,0.442604,0.237937,NS
EIF4A1,-0.2177,1.6251,0.442871,0.11545,NS
JPH1,-0.246,1.4351,0.443555,0.153512,NS
BLMH,-0.297,1.183,0.445249,0.217843,NS
LANCL2,-0.2582,1.3589,0.445725,0.170242,NS
HCCS,0.2339,1.4923,0.447697,0.141826,NS
NIPSNAP3B,0.3007,1.1602,0.447803,0.224336,NS
PITHD1,0.3407,1.021,0.44883,0.272124,NS
EEF1A1,-0.2678,1.2991,0.448897,0.18378,NS
CPT1B,0.2747,1.2646,0.449319,0.192746,NS
GYS1,-0.245,1.4119,0.4509,0.157666,NS
PFDN2,0.2302,1.497,0.452211,0.140583,NS
RPLP0,-0.2944,1.1675,0.453181,0.221998,NS
RIDA,0.1949,1.7636,0.4532,0.092611,NS
SEPTIN9,0.322,1.0674,0.453261,0.254504,NS
MT-ATP6,-0.3163,1.0853,0.453659,0.247819,NS
CACNA1S,-0.2553,1.341,0.454641,0.175472,NS
TNS1,0.291,1.1755,0.454881,0.219897,NS
SLC20A2,-0.5669,0.6026,0.455378,0.482007,NS
SLC37A4,-0.3028,1.1242,0.456653,0.235812,NS
CPPED1,-0.4089,0.83,0.457744,0.355692,NS
ATL2,-0.3395,0.9987,0.458059,0.281508,NS
STAC3,-0.2933,1.152,0.459304,0.226087,NS
MYO1C,0.283,1.1885,0.460925,0.216102,NS
TOLLIP,-0.2365,1.4217,0.461004,0.15618,NS
MMP24OS,0.4253,0.7905,0.461099,0.373469,NS
EGLN1,0.3962,0.8474,0.461634,0.347617,NS
PHKG1,-0.2024,1.6553,0.462335,0.109699,NS
MRPL13,-0.3092,1.0791,0.46377,0.250173,NS
TF,0.3073,1.082,0.465059,0.248858,NS
MYCBP,-0.2741,1.2115,0.465462,0.209904,NS
CALU,-0.2491,1.328,0.466836,0.176662,NS
ARHGDIA,0.1963,1.6713,0.469747,0.106724,NS
RAB5B,0.2296,1.4197,0.472148,0.156607,NS
DAD1,0.5455,0.5941,0.474191,0.487292,NS
NID1,-0.419,0.7714,0.475093,0.384767,NS
CLINT1,-0.3137,1.0239,0.477322,0.271052,NS
HARS1,0.2006,1.5942,0.478775,0.121858,NS
HCFC2,0.3921,0.8148,0.479205,0.363377,NS
TATDN1,0.2916,1.0942,0.479642,0.245273,NS
RAP1A,0.4012,0.7943,0.480091,0.37141,NS
OSBPL11,-0.3653,0.869,0.48146,0.33419,NS
TMEM11,0.2221,1.4269,0.48211,0.154934,NS
EHBP1L1,-0.2378,1.3307,0.482528,0.176513,NS
EIF4E,-0.2101,1.5058,0.482608,0.138339,NS
TOM1L2,0.2091,1.5084,0.483676,0.138339,NS
DYNC1H1,-0.2032,1.5496,0.484282,0.130099,NS
COQ3,0.2345,1.3396,0.485115,0.175729,NS
PSMD8,-0.2304,1.3618,0.48551,0.169724,NS
MAPRE3,-0.3383,0.9271,0.485716,0.30811,NS
SYNE2,0.2691,1.1649,0.485921,0.222562,NS
HAGH,0.2078,1.5062,0.486468,0.138339,NS
HSPB2,-0.2701,1.1578,0.486748,0.224539,NS
AGL,-0.1997,1.56,0.488036,0.128539,NS
SIRT5,0.2404,1.2938,0.488587,0.184689,NS
PEA15,-0.5141,0.6026,0.490021,0.482007,NS
MRPS35,0.3415,0.9048,0.490909,0.318859,NS
HNRNPDL,-0.2676,1.1534,0.491272,0.226087,NS
S100A6,-0.4647,0.6639,0.49142,0.446175,NS
BTF3,-0.2743,1.1216,0.492391,0.236145,NS
PPP2R2A,0.184,1.6717,0.49257,0.106724,NS
BTF3L4,-0.1951,1.5691,0.49422,0.126425,NS
RAB5C,0.2638,1.1579,0.494972,0.224539,NS
DCTN6,-0.3199,0.9525,0.495767,0.298293,NS
HNRNPD,0.2131,1.4286,0.496036,0.154785,NS
CS,0.2119,1.4355,0.496394,0.153512,NS
YARS1,-0.268,1.1314,0.497429,0.233151,NS
MAP3K20,0.3499,0.8618,0.499405,0.338963,NS
CAMK2A,-0.3154,0.9562,0.499422,0.298293,NS
DHRS7C,-0.2701,1.1158,0.499661,0.237937,NS
GDI1,0.1763,1.7085,0.499772,0.101803,NS
CARNS1,-0.3738,0.8047,0.500258,0.366627,NS
MSRB2,0.3799,0.7914,0.500396,0.373469,NS
CBX3,0.3234,0.9294,0.500483,0.307176,NS
GYG1,-0.2101,1.4302,0.500555,0.154644,NS
AGT,0.2697,1.1144,0.500568,0.237937,NS
OPA1,0.2241,1.3321,0.502879,0.176452,NS
SEC61A1,-0.3339,0.8914,0.503906,0.322606,NS
TBCA,0.1932,1.5376,0.504684,0.132728,NS
SMPX,-0.2801,1.0577,0.505553,0.257685,NS
LRRC47,0.2003,1.4785,0.505716,0.144909,NS
MYL6,-0.3844,0.7701,0.505785,0.385146,NS
ATP5F1C,0.214,1.3684,0.509577,0.168724,NS
SULT1A1,0.352,0.8302,0.51028,0.355692,NS
RPL18A,-0.3428,0.8516,0.510601,0.345317,NS
MRPL40,0.3054,0.9517,0.512161,0.298293,NS
UBA2,0.2683,1.0829,0.512256,0.248659,NS
APEX1,0.2172,1.3316,0.513839,0.176452,NS
ATP2A2,0.2204,1.3105,0.514187,0.18031,NS
CHMP2A,0.188,1.5359,0.514343,0.132963,NS
UBE2F,0.376,0.7675,0.514505,0.3864,NS
CPT1A,-0.3274,0.8813,0.514608,0.32878,NS
CES2,0.3562,0.8099,0.514651,0.364287,NS
PRKCQ,-0.2872,1.0043,0.514741,0.279465,NS
CUL2,-0.2458,1.1705,0.515578,0.221746,NS
PAIP1,0.2386,1.2041,0.516001,0.212627,NS
L2HGDH,0.2552,1.115,0.519364,0.237937,NS
CUTC,0.2588,1.0956,0.520615,0.245273,NS
PSMC5,-0.1814,1.5606,0.52101,0.128539,NS
DTD1,0.2965,0.9541,0.521388,0.298293,NS
ASPSCR1,-0.2849,0.9832,0.524723,0.28729,NS
COPS4,0.1651,1.6968,0.524736,0.103074,NS
HSD17B8,0.273,1.0254,0.524842,0.270491,NS
RDH11,-0.3729,0.7486,0.525855,0.397129,NS
ARL1,-0.4713,0.592,0.526038,0.489213,NS
TTR,0.2965,0.9399,0.526378,0.300589,NS
CFL2,0.1825,1.5269,0.526477,0.134747,NS
DYSF,-0.1922,1.4414,0.528349,0.152571,NS
RABEP1,-0.3364,0.823,0.528633,0.359524,NS
MRPL12,0.3848,0.7185,0.52911,0.410581,NS
ACSL1,0.2048,1.3499,0.529117,0.172873,NS
AHNAK,-0.2624,1.0517,0.529765,0.26021,NS
ASS1,0.4353,0.631,0.531312,0.466446,NS
PHB2,0.1963,1.3987,0.531388,0.161228,NS
NIT1,0.2636,1.0415,0.531464,0.263847,NS
THAP4,0.2541,1.0775,0.532411,0.250397,NS
LAMC1,-0.3836,0.7119,0.53327,0.414776,NS
CALM1,-0.2104,1.2933,0.534505,0.184689,NS
MT-ND3,-0.2984,0.9107,0.534884,0.315538,NS
PSMC3,-0.157,1.7298,0.535122,0.097635,NS
TSN,0.2363,1.1482,0.535363,0.226793,NS
RPL11,-0.3077,0.8806,0.535782,0.32878,NS
PACSIN3,0.2396,1.1311,0.535785,0.233151,NS
NDUFAB1,-0.2713,0.9946,0.537179,0.283481,NS
TLN2,0.2273,1.1871,0.537312,0.216463,NS
PHKA1,-0.2161,1.2315,0.541875,0.204059,NS
FABP5,0.2554,1.0388,0.542909,0.264572,NS
MECR,0.2304,1.1515,0.54291,0.226087,NS
PFKL,-0.2734,0.9675,0.543887,0.294009,NS
RPS12,-0.2318,1.1311,0.546828,0.233151,NS
COX5B,-0.2497,1.0463,0.547901,0.262003,NS
JUP,-0.381,0.6857,0.547955,0.431252,NS
RPLP2,-0.2769,0.9424,0.548343,0.300376,NS
RARS1,-0.2081,1.2526,0.548775,0.197606,NS
ALDH9A1,0.21560000000000001,1.2015,0.550699,0.213177,NS
RPL14,-0.3314,0.7802,0.551374,0.379566,NS
PEBP1,0.1883,1.3725,0.551471,0.168345,NS
UBAC1,0.2084,1.239,0.551743,0.202856,NS
SERPINB6,-0.2088,1.2364,0.551831,0.202863,NS
GSTM3,-0.273,0.9444,0.552274,0.300376,NS
ADHFE1,0.3154,0.8137,0.553777,0.363394,NS
MACROH2A1,-0.3842,0.6669,0.554374,0.444919,NS
MMUT,0.2842,0.9007,0.554682,0.320503,NS
HIKESHI,-0.2018,1.2658,0.555349,0.192746,NS
TMLHE,-0.35,0.7296,0.55541,0.40633,NS
SUCLA2,0.1948,1.31,0.555589,0.18031,NS
NNT,0.2158,1.1815,0.555991,0.218098,NS
NUCKS1,0.1999,1.2703,0.557257,0.191932,NS
PPME1,-0.3737,0.6779,0.558015,0.436304,NS
PTMA,0.3122,0.8105,0.558461,0.3642,NS
SDHC,-0.3445,0.7317,0.559702,0.405255,NS
PTER,0.5137,0.4894,0.560537,0.556572,NS
NAXE,0.1653,1.5171,0.561399,0.136488,NS
RPL3,-0.3628,0.6883,0.562709,0.42936,NS
DUSP3,-0.1901,1.3125,0.563016,0.18031,NS
CRIP2,0.3096,0.8052,0.563287,0.366627,NS
AP2M1,-0.2289,1.0856,0.564272,0.247819,NS
DYNLRB1,-0.2542,0.9761,0.564715,0.290114,NS
DAZAP1,-0.5373,0.461,0.565366,0.57558,NS
ARL3,0.2622,0.9439,0.56562,0.300376,NS
WDR1,-0.178,1.3868,0.56652,0.164773,NS
SDHB,0.1994,1.2359,0.566964,0.202863,NS
SET,-0.2756,0.8931,0.567356,0.321704,NS
SYNGR2,-0.2723,0.8999,0.568787,0.320503,NS
TNNC1,-0.392,0.6243,0.569182,0.47105,NS
TXNDC17,-0.1851,1.3224,0.569224,0.178546,NS
ACAA1,0.2253,1.085,0.569514,0.247819,NS
TMEM245,0.2485,0.9836,0.569573,0.28729,NS
ORM1,0.3436,0.7103,0.570061,0.415428,NS
ERLIN2,-0.2416,1.008,0.570825,0.277507,NS
TNPO1,-0.2028,1.1988,0.571293,0.213362,NS
KRT19,-0.4007,0.6038,0.572836,0.482007,NS
APOL2,-0.2879,0.8345,0.575089,0.353964,NS
RPL13A,-0.3165,0.7579,0.575592,0.392215,NS
PDXP,0.3195,0.7501,0.575909,0.39616,NS
PPP2R5A,-0.2975,0.8037,0.576609,0.366747,NS
SRSF11,-0.3203,0.7461,0.576765,0.398184,NS
NUBPL,-0.3144,0.7601,0.576802,0.391108,NS
MAP4,-0.2296,1.0382,0.577592,0.264572,NS
CALR,0.1448,1.6415,0.578475,0.112172,NS
ALYREF,-0.2851,0.8335,0.578591,0.354428,NS
CMPK1,-0.2816,0.8435,0.578683,0.349497,NS
PURA,-0.2411,0.9841,0.579029,0.28729,NS
BCAT2,0.2309,1.0201,0.581312,0.272225,NS
RPS18,-0.215,1.0938,0.581888,0.245273,NS
HBB,0.3306,0.7038,0.585275,0.41901,NS
PSMA1,-0.1477,1.5741,0.585441,0.125795,NS
MYL3,-0.4096,0.5651,0.586877,0.508813,NS
RPA1,0.2295,1.0083,0.586886,0.277507,NS
CAMK2G,-0.1936,1.1923,0.587741,0.215549,NS
GLOD4,0.1717,1.3381,0.589125,0.176026,NS
PSMA3,-0.1598,1.4356,0.589701,0.153512,NS
PSME2,-0.2684,0.8541,0.589859,0.343806,NS
MCU,0.2558,0.8952,0.590147,0.32129,NS
NDUFB11,0.2406,0.9513,0.590347,0.298293,NS
H6PD,0.2146,1.0643,0.590953,0.25549500000000003,NS
RUVBL2,0.2476,0.9177,0.592567,0.313446,NS
HSPD1,0.1722,1.3188,0.592874,0.178546,NS
GOT2,0.1865,1.2158,0.593363,0.208189,NS
PIP4K2B,-0.1939,1.1677,0.593691,0.221998,NS
STAT5B,0.1836,1.2257,0.595576,0.205087,NS
DDX19A,0.1672,1.3432,0.59626,0.175226,NS
STUB1,-0.1979,1.1336,0.596541,0.233151,NS
HIBCH,0.278,0.8065,0.596743,0.365945,NS
GSTZ1,-0.2879,0.7779,0.597126,0.380731,NS
SYPL1,-0.2235,1.0017,0.597183,0.280394,NS
PFDN4,0.2124,1.0537,0.597369,0.259394,NS
EIF3K,-0.2189,1.0197,0.598063,0.272225,NS
TIGAR,0.3912,0.5692,0.598862,0.506021,NS
CLIC5,-0.2035,1.0891,0.600254,0.24658,NS
COPA,-0.2072,1.0638,0.60196,0.25549500000000003,NS
SPR,0.2416,0.9122,0.602061,0.315538,NS
DCTN4,0.2432,0.9032,0.602984,0.319604,NS
YWHAG,0.1562,1.4049,0.603295,0.159569,NS
SCARB2,0.2296,0.9542,0.603828,0.298293,NS
DIABLO,0.2202,0.9922,0.604617,0.284033,NS
PMPCA,-0.3157,0.6855,0.607539,0.431252,NS
ACP1,-0.1914,1.1304,0.607696,0.233151,NS
JAGN1,-0.2659,0.8124,0.608141,0.363394,NS
RBBP7,-0.3517,0.6129,0.608743,0.476897,NS
APOE,0.3705,0.58,0.609686,0.496583,NS
ATAD1,-0.2064,1.035,0.611478,0.265894,NS
CUL4A,0.1657,1.2838,0.612751,0.187617,NS
EIF3A,-0.1721,1.2321,0.613633,0.204059,NS
GHITM,-0.2209,0.959,0.613955,0.297947,NS
FAM98B,-0.2026,1.0446,0.614329,0.262697,NS
DNAJA1,0.291,0.7266,0.614611,0.407055,NS
GALM,-0.2041,1.0346,0.615011,0.265894,NS
ELMOD2,-0.4286,0.4925,0.615045,0.55506,NS
MYLK,-0.3186,0.6624,0.615134,0.44663,NS
BGN,0.261,0.807,0.615713,0.365918,NS
RPS26,-0.244,0.8611,0.616376,0.339085,NS
FAM120A,-0.234,0.8969,0.616743,0.32123,NS
CLCC1,-0.2129,0.9851,0.616966,0.28729,NS
CFL1,0.2083,1.0032,0.618117,0.279769,NS
UGP2,-0.1764,1.1773,0.619861,0.219326,NS
PFKM,-0.2132,0.9739,0.619917,0.290878,NS
HBA1,0.3158,0.6548,0.62121,0.452641,NS
GAPDH,-0.1877,1.0999,0.621594,0.243626,NS
TMX1,0.2138,0.9643,0.622071,0.295355,NS
P3H4,-0.3252,0.6328,0.622579,0.465339,NS
FXR1,-0.2689,0.7645,0.622929,0.388567,NS
CPNE1,-0.2233,0.9198,0.623209,0.312496,NS
ERH,0.2883,0.7098,0.624279,0.415568,NS
PGAM5,0.2683,0.7568,0.626588,0.392215,NS
MCM5,0.3712,0.5465,0.626804,0.518957,NS
ARIH2,-0.2602,0.7775,0.627663,0.380731,NS
LMNB2,-0.2912,0.6946,0.627714,0.424878,NS
LARS1,-0.2149,0.9406,0.627869,0.300462,NS
TNNI1,-0.3764,0.5367,0.627986,0.524903,NS
HBS1L,-0.1919,1.0502,0.628673,0.260398,NS
RPL13,-0.2747,0.7306,0.629892,0.405805,NS
BCAP29,-0.2142,0.9359,0.630299,0.303005,NS
PSMA2,-0.1866,1.074,0.630385,0.251327,NS
IGKV3-20,0.3865,0.5183,0.630509,0.538831,NS
UBE2Z,0.2118,0.9419,0.631699,0.300376,NS
GAPDHS,0.396,0.5027,0.63229900000000006,0.547264,NS
RPL12,-0.3041,0.6528,0.633129,0.452974,NS
COX8A,0.2979,0.6652,0.633577,0.445644,NS
PPP2R1A,0.1329,1.4845,0.634925,0.143432,NS
AKT2,-0.2729,0.7223,0.635146,0.409502,NS
ESYT2,-0.2339,0.8424,0.635297,0.349986,NS
TRAP1,0.2118,0.927,0.636302,0.30811,NS
ZRANB2,0.3672,0.5337,0.636825,0.526772,NS
ITGB1,0.1527,1.2825,0.636957,0.187784,NS
TPD52,-0.3202,0.6085,0.63848,0.479077,NS
KHSRP,0.2113,0.9175,0.639887,0.313446,NS
NAA50,0.1834,1.0493,0.641964,0.260593,NS
MSRB3,-0.4337,0.4436,0.642109,0.585661,NS
PPIB,0.2261,0.8461,0.643693,0.348205,NS
SOD3,0.3239,0.5902,0.643907,0.49031,NS
ALDH7A1,0.2491,0.7673,0.644007,0.3864,NS
COPS8,0.1784,1.0688,0.644582,0.253994,NS
SELENOF,0.4448,0.4281,0.644979,0.596567,NS
ETHE1,-0.2691,0.7026,0.647073,0.419535,NS
KPNA6,-0.1951,0.9687,0.6472,0.293573,NS
G3BP1,-0.2852,0.6622,0.647354,0.44663,NS
SARS2,0.2208,0.8512,0.648643,0.345317,NS
IARS2,0.1763,1.0656,0.648822,0.255192,NS
SEC22B,0.1606,1.1667,0.649533,0.221998,NS
SAE1,0.3616,0.5141,0.651832,0.540647,NS
KRT18,-0.3408,0.5445,0.652232,0.520007,NS
DEPTOR,-0.2362,0.7838,0.652887,0.377648,NS
ERO1A,-0.1773,1.0431,0.653171,0.263243,NS
ECHDC2,0.2239,0.8249,0.653542,0.358658,NS
NUDT2,-0.3444,0.5364,0.653545,0.524903,NS
MYH14,0.2221,0.8287,0.654488,0.356279,NS
AKR1C1,-0.243,0.7567,0.654773,0.392215,NS
STOM,0.2439,0.7525,0.65531,0.394362,NS
SH3BGRL3,0.2258,0.8128,0.655392,0.363394,NS
DHX15,0.2095,0.8751,0.655592,0.331013,NS
VARS1,0.1887,0.9667,0.657006,0.294189,NS
TXNDC12,0.4378,0.4154,0.657865,0.607442,NS
EMC1,-0.2499,0.7262,0.658491,0.407055,NS
BABAM1,-0.1925,0.9418,0.658774,0.300376,NS
PRKG1,-0.2265,0.7959,0.660259,0.370505,NS
EIF3I,-0.1827,0.9855,0.660621,0.28729,NS
TFG,-0.1902,0.9461,0.660815,0.300376,NS
PRDX4,-0.2302,0.7785,0.661903,0.380684,NS
MRPL36,-0.2055,0.871,0.662194,0.333052,NS
ENOPH1,-0.1873,0.9524,0.663128,0.298293,NS
MPP1,-0.2762,0.6458,0.663214,0.457267,NS
CILP,-0.3239,0.5501,0.663466,0.517374,NS
IFITM1,0.2353,0.7549,0.664315,0.393052,NS
DPP7,0.3198,0.5545,0.664764,0.51387,NS
ATPAF2,0.2591,0.6842,0.664846,0.43207,NS
SSPN,-0.1795,0.9834,0.665948,0.28729,NS
S100A11,0.2415,0.7283,0.66695,0.407055,NS
RAB10,-0.1757,1,0.667265,0.281131,NS
ATP5F1D,0.1996,0.8801,0.667299,0.32881,NS
PGRMC2,0.2222,0.7894,0.667761,0.374,NS
DNAJA2,-0.1589,1.1032,0.6679,0.242489,NS
GNA11,-0.2687,0.6486,0.669453,0.455202,NS
CASQ1,-0.2367,0.7337,0.670395,0.404996,NS
SPTB,-0.2207,0.7867,0.670472,0.375896,NS
COQ9,0.1704,1.0143,0.67165,0.274557,NS
PSMD2,-0.1501,1.1484,0.672425,0.226793,NS
SRI,0.2071,0.8301,0.673097,0.355692,NS
KCTD12,-0.3819,0.4492,0.673678,0.583218,NS
AKAP1,0.2708,0.6324,0.674096,0.465339,NS
NDUFS4,-0.2309,0.741,0.674388,0.399967,NS
DNAJC11,0.2393,0.7127,0.675173,0.414415,NS
SUCLG1,0.175,0.9708,0.676259,0.292554,NS
DDRGK1,-0.1887,0.899,0.676712,0.320503,NS
PRPS1,-0.2099,0.8032,0.678262,0.366747,NS
PTGES3,0.1757,0.9545,0.679635,0.298293,NS
MAP2K1,-0.152,1.0928,0.68216,0.245273,NS
PUF60,-0.2194,0.7551,0.682861,0.393052,NS
CLUH,0.3288,0.5037,0.682991,0.546942,NS
PFDN6,0.1693,0.977,0.683297,0.289917,NS
ACOT2,0.1807,0.9119,0.684267,0.315538,NS
IMPA2,-0.2008,0.8193,0.684643,0.360474,NS
CKM,0.1472,1.1163,0.68498,0.237937,NS
RTCB,-0.1498,1.0946,0.68551,0.245273,NS
ILVBL,-0.2554,0.6387,0.686897,0.461236,NS
