pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,9.606801959772956e-5,0.00497723834868237,2.3878547854785483,17,30,,GO:BP,4.314312736443884,Reversed (Aging Down / Training Up),Cytoplasmic Translational Initiation,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.00497723834868237,17/505,AKT2/EIF2B1/EIF2B3/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF5/RPL13A/SH3BGRL
REACTOME_UCH_PROTEINASES,9.499567257892754e-5,0.00497723834868237,2.217821782178218,20,38,,Reactome,3.676975945017182,Reversed (Aging Down / Training Up),Uch Proteinases,REACTOME_UCH_PROTEINASES,0.00497723834868237,20/505,ACTB/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/UCHL1/UCHL3/UCHL5/USP15
GOBP_TRANSLATIONAL_INITIATION,1.3696894530821848e-4,0.006773736931606441,1.9564356435643564,26,56,,GO:BP,2.8822546972860126,Reversed (Aging Down / Training Up),Translational Initiation,GOBP_TRANSLATIONAL_INITIATION,0.006773736931606441,26/505,AKT2/BZW1/DDX3X/EIF2B1/EIF2B3/EIF2S1/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF5/HSPB1/PPP1CA/RPL13A/RPS17/RPS3/RPS3A/RPS5/SH3BGRL
GOBP_TRANSLATIONAL_ELONGATION,1.4298869478097386e-4,0.0069142977742977585,2.564959104606113,14,23,,GO:BP,5.1133740665308896,Reversed (Aging Down / Training Up),Translational Elongation,GOBP_TRANSLATIONAL_ELONGATION,0.0069142977742977585,14/505,DDRGK1/EEF1A1/EEF1A2/EEF1B2/EEF1D/EEF1G/EEF2/EEFSEC/GCN1/HBS1L/PELO/RACK1/RPLP2/SARS1
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,2.449688592433215e-4,0.01134153697262697,3.16039603960396,9,12,,GO:BP,9.798387096774194,Reversed (Aging Down / Training Up),Ribosomal Large Subunit Biogenesis,GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.01134153697262697,9/505,RPL11/RPL14/RPL24/RPL26/RPL35/RPL5/RPL7/RPL7A/TRMT112
GOBP_MUSCLE_CELL_DIFFERENTIATION,2.5568126786200065e-4,0.011590884143077363,1.652494661230829,40,102,,GO:BP,2.1657995143947275,Reversed (Aging Down / Training Up),Muscle Cell Differentiation,GOBP_MUSCLE_CELL_DIFFERENTIATION,0.011590884143077363,40/505,ACTA1/ACTN1/ACTN2/ACTN4/ALPK3/CAPN3/CASQ1/CAV2/CSRP1/CSRP3/FLNC/KLHL40/KLHL41/KRT19/LAMA2/LMNA/LMOD2/LMOD3/MYBPC1/MYBPC2/MYBPH/MYL9/MYOZ1/MYPN/NACA/NID1/NRAP/OBSCN/RPL3L/SPAG9/STAC3/SYNPO2L/TMOD1/TMOD4/TNNT1/TNNT3/TPM1/UCHL1/WDR1/YBX1
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,3.8066851923206785e-4,0.01690478975201999,1.8350686681571384,27,62,,GO:BP,2.562821279139271,Reversed (Aging Down / Training Up),Protein RNA Complex Organization,GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.01690478975201999,27/505,CELF1/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF3K/EIF3L/EIF3M/EIF5/RPL11/RPL13A/RPL24/RPL38/RPL5/RPS14/RPS15/RPS19/RPS27/RPS5/RPS6/RPSA/SNRPD3/U2AF2
GOBP_REGULATION_OF_TRANSLATION,7.058246865059813e-4,0.030717490356740308,1.5955397481495721,39,103,,GO:BP,2.0386601394849784,Reversed (Aging Down / Training Up),Regulation Of Translation,GOBP_REGULATION_OF_TRANSLATION,0.030717490356740308,39/505,AKT2/BZW1/C1QBP/CAPRIN1/CELF1/CSNK2A1/DDX3X/EEF2/EEFSEC/EIF2S1/EIF3B/EIF3C/EIF3K/EIF5/FXR1/GAPDH/GCN1/GSPT1/HBS1L/HSPB1/MRPL13/PA2G4/PELO/PPP1CA/RACK1/RBM3/RPL10/RPL13A/RPL26/RPL38/RPL5/RPS14/RPS3/RPS4X/RPS9/SARS1/SERBP1/SH3BGRL/YBX1
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,7.499700132892436e-4,0.03199872056700773,2.04998662028365,18,37,,Reactome,3.120285312871501,Reversed (Aging Down / Training Up),Regulation Of Pten Stability And Activity,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.03199872056700773,18/505,AKT2/CSNK2A1/CSNK2B/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_CIRCADIAN_CLOCK,7.975191765452106e-4,0.03274342883325242,1.9599355284365647,20,43,,Reactome,2.868668758404303,Reversed (Aging Down / Training Up),Circadian Clock,REACTOME_CIRCADIAN_CLOCK,0.03274342883325242,20/505,CARM1/CSNK2A1/CSNK2B/NAMPT/PPP1CA/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7
REACTOME_PTEN_REGULATION,7.975191765452106e-4,0.03274342883325242,1.9599355284365647,20,43,,Reactome,2.868668758404303,Reversed (Aging Down / Training Up),Pten Regulation,REACTOME_PTEN_REGULATION,0.03274342883325242,20/505,AKT2/CSNK2A1/CSNK2B/MAPK1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/RBBP7
REACTOME_PROTEASOME_ASSEMBLY,0.0011167353190492905,0.04222250264144181,1.996039603960396,18,38,,Reactome,2.962422997946612,Reversed (Aging Down / Training Up),Proteasome Assembly,REACTOME_PROTEASOME_ASSEMBLY,0.04222250264144181,18/505,PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD4/PSMD7/PSME2/PSME4
WP_TRANSLATION_FACTORS,0.0011167353190492905,0.04222250264144181,1.996039603960396,18,38,,WikiPathways,2.962422997946612,Reversed (Aging Down / Training Up),Translation Factors,WP_TRANSLATION_FACTORS,0.04222250264144181,18/505,EEF1A1/EEF1A2/EEF1B2/EEF1D/EEF1G/EEF2/EIF2B1/EIF2B3/EIF2S1/EIF2S2/EIF3A/EIF3B/EIF3C/EIF3D/EIF3G/EIF3I/EIF3J/EIF5
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.001138651196846223,0.04222250264144181,1.952765032600821,19,41,,Reactome,2.8450243172465393,Reversed (Aging Down / Training Up),The Role Of Gtse1 In G2 M Progression Afte...,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.04222250264144181,19/505,MAPRE1/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TUBA4A/TUBA8/TUBB4B
REACTOME_SIGNALING_BY_NOTCH,0.0011448196947817402,0.04222250264144181,1.9153915391539156,20,44,,Reactome,2.747422680412371,Reversed (Aging Down / Training Up),Signaling By Notch,REACTOME_SIGNALING_BY_NOTCH,0.04222250264144181,20/505,ATP2A1/ATP2A3/H2BC4/PSMA2/PSMA3/PSMA4/PSMA6/PSMA7/PSMC1/PSMC2/PSMC3/PSMC4/PSMC6/PSMD1/PSMD11/PSMD14/PSMD2/PSMD7/TMED2/YBX1
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.0013795228139807914,0.04921051874134757,2.4396039603960396,11,19,,GO:BP,4.4951923076923075,Reversed (Aging Down / Training Up),Negative Regulation Of Ubiquitin Dependent...,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.04921051874134757,11/505,CSNK2A1/CSNK2B/DDRGK1/KLHL40/RPL11/RPL23/RPL5/RPS7/UCHL5/USP14/USP5
