sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,age,time,group
O_S24_Pre,-21.332854851955467,-20.558791407625673,-23.69612729940821,-19.582912922454764,-21.282742761355117,-9.723448794449085,-13.108349298569342,0.8915092790015444,8.647369333162091,9.995856133510376,Old,Pre,Old_Pre
O_S28_Pre,3.964913224839829,-22.543684591476246,8.800998125503828,3.370959251709107,14.23136484757106,0.2035163570735687,3.959695664782055,-0.2798581690186584,1.343062475781035,-7.902349521202063,Old,Pre,Old_Pre
O_S29_Pre,-21.952717360243735,0.9099940220142462,-0.2834951661809037,-1.6883926161349845,15.158489741035194,9.081680280412245,-5.554436643278116,0.18055270184857022,-6.498987163250789,-1.1350263488061616,Old,Pre,Old_Pre
O_S32_Pre,-16.24290892526515,8.244136375646995,-7.25522187974382,0.8640897246232985,15.080042027731578,-6.740354551706273,6.499053576019818,-16.059082535250024,10.825505021708716,1.5320985366209388,Old,Pre,Old_Pre
O_S35_Pre,-31.019240520309214,10.169986554214205,1.9652122773289213,1.6624240102331802,-2.1384449127235787,7.864690953627426,-14.985460098331798,-3.4441394624781156,-0.4130968544857012,3.2814750081520976,Old,Pre,Old_Pre
OP_S06_Post,0.43752146026957545,-19.592951494894695,-17.105155178242526,-11.5083290597533,-2.364729259743247,-16.221102421685092,-0.7101508303453503,6.18803636878805,9.363691588447551,1.9860318610310785,Old,Post,Old_Post
OP_S11_Post,-21.046875322988324,17.458010463422458,10.47553931989572,8.749734455837999,19.70891872475923,-9.630362247733023,-8.068993169646227,7.707549572383232,3.6911725267129865,-7.593451601001115,Old,Post,Old_Post
OP_S12_Post,-12.311339849602376,-4.091775613657101,-8.481375113000897,-0.658394378416213,-9.503167747010488,-10.36420886415771,-8.4803817024318775,0.7841812737179917,5.256052866190092,-7.956116433008115,Old,Post,Old_Post
OP_S17_Post,-27.69343064576004,10.103580577695123,-1.0191681116097087,10.348113607618968,-20.740552754213525,-7.3351049580102465,15.551230232394165,1.8782445004790487,-8.588435645649978,-1.1375805983805611,Old,Post,Old_Post
O_S05_Post,-15.252096373981622,10.15138832470823,1.6420919441551056,5.066275397994036,7.899933040674036,11.376219633253678,2.2340755819312763,2.810212377424434,6.996833712973436,10.73073223809917,Old,Post,Old_Post
O_S06_Post,2.935211638182607,25.141160203170514,-7.427770392000934,4.742638712327821,22.1242200596001,-20.804621033341895,0.5643845605449566,22.760845930784892,-7.332837225049377,-0.12198746875104165,Old,Post,Old_Post
O_S07_Post,-13.126051183184929,-3.236657774477164,8.207868314368216,0.23983550343171287,5.434318583809263,0.4511779948322079,-5.356894222122225,-3.4694789968136286,-3.3365097062005487,9.01860508073424,Old,Post,Old_Post
O_S10_Post,-11.098776757098332,-0.8492935204020375,-3.3198685082584802,-3.91942076840962,-3.291138990511291,9.917690008936118,-2.2983831801694534,3.1787060405377914,-7.418820660547321,9.8934236725403,Old,Post,Old_Post
O_S16_Post,-15.5356461235734,7.608005789741445,-1.3878565971266232,1.1299650173256341,13.585166419963535,9.3378031989762,-4.161247982902894,-2.6415099566673126,0.5815541782056592,4.748378646107531,Old,Post,Old_Post
O_S17_Post,-18.2154932161584,6.52521365832394,-7.693323468207534,-0.9008737039492153,9.207378485427364,-4.260832184835375,-2.809526088258172,-8.92481118362531,1.50678789830869,5.93666596051983,Old,Post,Old_Post
O_S24_Post,-14.925335792666353,0.3645318248306027,-11.082425080419348,-1.3861644602999486,-6.800165834723998,2.5075991147582872,-4.63810695627307,-4.358960447434818,5.53158110820363,-4.566151126173266,Old,Post,Old_Post
O_S28_Post,-5.484209870361785,-11.899948289685,6.876001623606916,6.748027782575231,-3.5772262145941767,-8.714565967735274,4.882268135236022,1.9111564492263162,0.5327917560054738,-9.976960516521709,Old,Post,Old_Post
O_S29_Post,-0.3364768555226107,-26.474410530828436,-9.571474629975606,-9.042391581313998,23.774328749217315,-11.036452575963738,25.315388919457426,-23.227194827724773,4.674200284826026,0.08493927815817437,Old,Post,Old_Post
O_S32_Post,-0.9213868866998082,-7.672484408770338,-1.8057618438683405,0.7739429206417626,16.94602734368063,-9.111877900525014e-4,-4.820318676622078,2.3181980720585957,-4.894761410709156,-3.2711218308054497,Old,Post,Old_Post
O_S35_Post,6.4742581408538955,11.918682171894723,-10.80024668360937,7.134472658934398,14.006171618732727,-5.491496390385438,5.269298874771015,0.18275409979875032,1.537545673705795,9.99180471761531,Old,Post,Old_Post
YP_S14_Pre,-4.542633740079529,-10.157376823760096,9.624856964793437,9.055225918063226,-11.659063862078597,5.853217875376183,9.136953878711829,-1.6557735725347171,-7.93519160570776,-6.401252543880032,Young,Pre,Young_Pre
YP_S45_Pre,17.939902619627627,-19.228305016033314,19.72216617456214,7.192907970858234,-3.169689723226754,-1.5818450139706934,-1.6531644786737565,1.5497273860317815,-8.652571766892471,-4.837974662038492,Young,Pre,Young_Pre
YP_S56_Pre,-3.7475854308299694,8.646521260099494,-6.9440005117960375,5.333043752553967,-1.8629028650139594,2.0964667435788105,0.11092012168495775,-6.86780203861479,-5.151808850302086,-12.768152867691692,Young,Pre,Young_Pre
Y_S01_Pre,12.999422323103227,-7.038307419235012,10.940718880933384,6.5428635399569925,1.4345923777396021,-2.705771285577793,0.7060716157674782,4.696756770017378,-10.251106014277063,-11.743400636115858,Young,Pre,Young_Pre
Y_S07_Pre,5.272315974302154,12.02071207853534,15.621988176618313,-24.770077448541606,-5.737280986872019,8.114436563597229,-0.22139119616664313,-3.3351012627797147,3.2713659627622778,3.231350802703994,Young,Pre,Young_Pre
Y_S10_Pre,7.646201259479537,0.07243251835466526,18.027464581725223,-33.0395756057124,-3.0837385211147916,0.5200063524386771,-1.8738349384704687,1.756707703583946,3.0545756220088847,-4.570970851791357,Young,Pre,Young_Pre
Y_S11_Pre,-6.456885631333351,9.211849412948098,21.85459958128198,-27.353030453308964,-11.626514066755858,-1.3588332302897745,3.2157615570234905,-6.469189422987555,10.245950921652385,2.4061768706303064,Young,Pre,Young_Pre
Y_S16_Pre,3.038141553496103,-2.845397244313251,10.156889766621935,3.2468742436889557,-4.571836569031303,6.94954752562917,-10.006776560845445,-1.328254630037525,-3.0664334897629426,3.686323226999534,Young,Pre,Young_Pre
Y_S28_Pre,10.697740187148316,5.644484673077357,5.715408774683651,12.217202608993237,-4.835182923913124,0.1918558090350304,-1.8446592611840706,1.865492030090479,-1.96364046166002,0.539735968310459,Young,Pre,Young_Pre
Y_S30_Pre,23.760856400401472,-1.8485085516328492,1.4035411293012157,9.878348263895377,5.299174188007456,12.421385953531455,-10.412272243396496,3.5443810316116053,6.224660350379659,0.47676057486224277,Young,Pre,Young_Pre
Y_S31_Pre,-3.791709115322215,-3.7118313521976947,9.664660201357846,7.938624741186573,0.6540203796606442,-6.683618005877534,6.177355412494238,-3.07293079584281,4.361168581818527,16.558953743587864,Young,Pre,Young_Pre
Y_S32_Pre,8.253656289381235,-2.121058567596725,-0.4531978648615905,2.6740676341581375,-3.070812432522489,6.844119668222498,1.2270338356053883,-1.4606528813126116,-6.3150230102545,3.8978926373056226,Young,Pre,Young_Pre
Y_S34_Pre,1.6125399331427075,3.309125834550592,7.103370936044614,0.39180827342665375,-7.0007613127531005,2.1470586748861122,-1.1348300771768147,-2.389431797032449,-3.29224944711013,2.096613214743612,Young,Pre,Young_Pre
Y_S35_Pre,5.127402979601701,-11.492871756259435,10.442443353737625,8.899225624352177,-0.4182164274736538,-1.7763975577805908,-2.1807580304915075,3.2361385026858773,2.259072136680632,-5.104956592575687,Young,Pre,Young_Pre
Y_S36_Pre,19.01133763251006,-10.059205672331283,4.798467971091952,7.565523775234458,-1.5677672255746709,-1.5095225681262725,0.6013907885688999,6.677841476293138,-3.695694271728651,4.100563236418883,Young,Pre,Young_Pre
Y_S40_Pre,4.117084831478654,-11.181947929185027,8.223684799976038,13.291533413427443,-10.575684411988071,6.053878633479623,-1.3069532427518384,-7.234279986408372,20.651304264588532,-12.698031846280703,Young,Pre,Young_Pre
YP_S14_Post,-3.287068735145584,7.954058360429005,-25.605970245864565,2.82258629277826,-14.016490651545572,2.18565455514636,8.827800258419638,-3.366205366722686,-2.001171653604977,-8.417800579841808,Young,Post,Young_Post
YP_S45_Post,16.375539745804353,-4.0571017665124725,13.745317592891036,12.430144349112508,-8.031672616642322,-1.215207767200632,2.7746348287088587,-3.982512784412723,-0.07515264628675661,-3.5425533700754017,Young,Post,Young_Post
YP_S56_Post,25.460959451936848,13.001624924595472,-35.32040028072408,-5.0119428995129205,6.02643349952846,-7.369579643317947,5.7613078960945465,-2.3704183560012715,-15.61763037698631,-8.564192424097234,Young,Post,Young_Post
Y_S01_Post,2.4339099143791136,9.998546797722264,1.4112382520288362,12.315608628419866,-9.316888756394915,-0.37634071265841945,-1.9153960516509507,0.1593631237928556,-0.5303947408202452,-0.676535820174084,Young,Post,Young_Post
Y_S07_Post,20.404493583785772,23.35634358649676,14.69412269576551,-28.611757310450535,-2.675600103435489,-1.9316552494415413,3.780007193933604,-3.451633720294827,-4.780870176300702,4.5422821183501,Young,Post,Young_Post
Y_S10_Post,18.685359530634965,27.036318761559063,15.931043565992516,-38.403215880181115,1.6479656314087192,-11.391263066030808,0.7798359102908129,-2.1191693602695487,-5.057146342954009,-9.412726567616525,Young,Post,Young_Post
Y_S11_Post,-1.332607830164911,-7.983476587306447,23.390206526547317,11.665255611057063,-4.99441383983021,-11.89109141343388,13.270193401049648,1.5470185011961268,6.664113220337996,9.290259367771764,Young,Post,Young_Post
Y_S16_Post,-1.2566255919606057,4.573485356029116,8.493869839969,6.3033597080392125,-11.229350841446557,5.7015195316059195,-4.005522092651749,-1.7559205639147466,-7.456072502985154,4.888743507178436,Young,Post,Young_Post
Y_S28_Post,9.864820446249944,-12.118307021971846,-4.027301957700659,-1.9902577700939943,-6.512748016191079,10.042598172561004,-1.435973373651373,-6.974071881355052,-7.8425720764401055,-6.358116071183088,Young,Post,Young_Post
Y_S30_Post,21.517705824408623,8.81368833416193,-22.353833016756518,2.7112230912971724,-8.486704307364219,5.090851400649233,-6.866559236685847,-0.9855796889203985,6.869723654365132,7.605204098775535,Young,Post,Young_Post
Y_S31_Post,29.453640165015816,14.755821024754452,-10.869502779931743,7.700606923315742,-3.2510063839281003,-2.9178372083505253,-2.6104195027997106,-2.3781985259387377,-1.7527360926736029,5.312325819294946,Young,Post,Young_Post
Y_S32_Post,18.899177820350122,8.241112287356422,-21.647538119035907,1.379480553007969,-13.569936682999675,4.896684012192323,1.745755103974994,-4.566404333792933,-3.5444319625587575,9.543366708503212,Young,Post,Young_Post
Y_S34_Post,19.01019822449243,5.1985593199511,5.725629637103547,13.80857186960843,-5.833761512688859,1.396423336652175,2.1519750136727476,1.7810928393811323,-2.135514645254999,6.744694079291105,Young,Post,Young_Post
Y_S35_Post,17.53843361219355,9.882110391961977,-2.71894882014511,9.988054109193616,-0.8081664809250462,-3.0281884904477936,0.3923064780509678,-0.3954048993966819,9.349935666660054,2.8403556452932053,Young,Post,Young_Post
Y_S36_Post,14.889109872796176,-3.269144753022886,3.034971068277063,10.470401715558067,-0.7232763811269337,-5.931755848724096,8.985333124453723,3.2933234047724342,2.7938921880358594,14.76729394895118,Young,Post,Young_Post
Y_S40_Post,35.47724422267614,12.769666336868163,-2.753576528550914,10.922397789372793,12.479595280675767,4.455233596380292,-11.23552689661591,-0.572997635006302,23.998411187442052,-11.120348656855564,Young,Post,Young_Post
