pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
HALLMARK_MYC_TARGETS_V1,Aging,-1.309,0.1895,128,Hallmark,FALSE,MYC Targets V1,Training (Old) only,1.6925483691622978,PSMD7;RPS10;PSMD14;RPL22;PSMC6;SNRPD3;KPNB1;HNRNPR;PSMD3;RPL34;PGK1;LDHA;MRPL9;PSMC4;IARS1;RPS5;EIF3D;RPS3;EIF4A1;PSMA1;RPS2;EIF4E;PSMD8;RPL6;RPLP0;ACP1;PSMA2;PSMA6;NDUFAB1;EIF3J;FAM120A;RACK1;SET;IMPDH2;CCT7;C1QBP;PRDX4;RPL14;DEK;EIF3B;G3BP1;PA2G4;PCBP1;EIF2S1;PSMA7;GSPT1;PSMD1
HALLMARK_MYC_TARGETS_V1,Training_Old,1.693,0.01841,128,Hallmark,TRUE,MYC Targets V1,Training (Old) only,1.6925483691622978,HPRT1;RPS6;RPL22;TUFM;CCT5;RPL18;CCT4;HSPE1;RPS2;PRDX3;SET;CCT3;PSMD7;RACK1;SNRPD3;RPS10;NME1;PA2G4;FAM120A;ABCE1;MRPS18B;CCT2;G3BP1;RPL6;RPS3;IMPDH2;CCT7;TCP1;RPS5;SRSF3;PRDX4;ETF1;MRPL9;HNRNPR;RPLP0;SSBP1;EIF2S1;PSMA4;C1QBP;PSMC6;SLC25A3;PSMC4;HNRNPA3;HSP90AB1;APEX1;EEF1B2;EIF2S2;LDHA;PSMA7;PSMD14;CYC1;PGK1;ERH;SNRPA;PHB2;RUVBL2;NAP1L1;CANX;UBA2
REACTOME_RHO_GTPASE_EFFECTORS,Aging,0.978,0.7608,74,Reactome,FALSE,Rho Gtpase Effectors,Training (Old) only,1.6682102701692436,YWHAZ;CDC42;DYNLL1;YWHAQ;YWHAH;ACTR2;ACTR3;PPP2R1A;YWHAG;ITGB1;BUB3;PPP2CA;XPO1;CFL1;GRB2;MYH14;PAK1;KIF5B;YWHAE;MYL12B;CLASP2;DYNC1LI1
REACTOME_RHO_GTPASE_EFFECTORS,Training_Old,1.668,0.04308,75,Reactome,TRUE,Rho Gtpase Effectors,Training (Old) only,1.6682102701692436,IQGAP1;ARPC1B;MAPK1;KIF5B;MYL12B;MYH9;ACTR2;CTTN;CALM1;TUBA1B;FLNA;TUBB6;MYH11;TUBA4A;DYNC1H1;TUBB2A;PPP1CB;MYL9;KLC1;MAPRE1;YWHAH;ACTR3;S100A9;TUBA8;MYL6;DYNC1I2;ACTB
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Aging,1.556,1,65,GO:BP,FALSE,Response To Toxic Substance,Training (Old) only,-1.691933762719395,NXN;SOD2;MPST;CP;PRDX6;MT2A;MB;GSTO1;SCFD1;HP;ALB;FECH;GPX3;ALAD;NNT;GSTP1;DHX15;PRDX2;AKR1A1;HBB;HBA1;ASS1;CDH13;SOD3;APOE;CD36
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Training_Old,-1.692,0.04113,65,GO:BP,TRUE,Response To Toxic Substance,Training (Old) only,-1.691933762719395,ASS1;GPX3;MT2A;MPST;GSTO1;GSTP1;SOD3;GPX1;PRDX6;TXNRD1;ALDH1A1;SOD1;CDH13;GSTZ1;PARK7;MB;MGST3;SELENOW;PRXL2A;ADH5;FIS1
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,Aging,1.074,0.6057,66,GO:BP,FALSE,Response To Xenobiotic Stimulus,Training (Old) only,-1.7011256196067421,SOD2;PLIN2;HADH;GSTO1;ALDH2;ADIPOQ;FECH;ADSS1;CALR;FABP3;ACSL1;ALAD;ACAA1;XPO1;GSTP1;SULT1A1;CES2;RAP1A;ASS1;CDH13;TIGAR;ABHD10
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,Training_Old,-1.701,0.03278,66,GO:BP,TRUE,Response To Xenobiotic Stimulus,Training (Old) only,-1.7011256196067421,ASS1;GSTO1;GSTP1;GPX1;PLIN2;TFRC;SOD1;OXCT1;CMBL;SLC29A1;CRKL;CDH13;HADH;ABHD10;OXSR1;CPT1A;ADIPOQ;CYB5B;TIGAR;RBP4;FABP3;FBP1;CALR;SULT1A1;XPO1;SMTNL1;BLMH;ACAA1
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,Aging,-0.764,0.9821,41,GO:BP,FALSE,Regulation Of Inflammatory Response,Training (Old) only,-1.7426675222208923,CELF1;MGST2;RPS19;PSMA1;DDT;LPCAT3;TMSB4X;PSMA6;CD81
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,Training_Old,-1.743,0.04467,41,GO:BP,TRUE,Regulation Of Inflammatory Response,Training (Old) only,-1.7426675222208923,GNAS;GSTP1;STAT5B;GPX1;SOD1;KARS1;CD47;MAPK13;PARK7;NLRX1;FABP4;ADIPOQ;AGT;UFL1;VAMP2;HLA-DRB1;SNX6
GOBP_RESPONSE_TO_CARBOHYDRATE,Aging,0.952,0.7934,46,GO:BP,FALSE,Response To Carbohydrate,Training (Old) only,-1.805960063377032,SOD2;PHPT1;DYNLL1;MAPK13;ADIPOQ
GOBP_RESPONSE_TO_CARBOHYDRATE,Training_Old,-1.806,0.0269,46,GO:BP,TRUE,Response To Carbohydrate,Training (Old) only,-1.805960063377032,GSTP1;GPX1;SGCB;ME1;PHPT1;PPP3CB;OXCT1;SLC29A1;MAPK13;GLUL;DYNLL1;ADIPOQ;GOT1;VAMP2;FBP1;FIS1;JAGN1;HLA-DRB1;RAC1
REACTOME_BIOLOGICAL_OXIDATIONS,Aging,1.332,0.2605,48,Reactome,FALSE,Biological Oxidations,Training (Old) only,-1.840452963221271,MAOA;AKR7A2;MAOB;OPLAH;MAT2B;GSTO1;ALDH2;BPNT1;ACSS2;CYB5R3
REACTOME_BIOLOGICAL_OXIDATIONS,Training_Old,-1.84,0.02105,48,Reactome,TRUE,Biological Oxidations,Training (Old) only,-1.840452963221271,ADH1B;GSTO1;GSTP1;GGCT;ACSS2;ALDH1A1;MAOB;CMBL;MAT2A;GSTZ1;MAOA;ABHD10;MGST3;CYB5B;AHCY;FDX1;ADH5;OPLAH;GSS;ABHD14B;SULT1A1
GOBP_LIPID_CATABOLIC_PROCESS,Aging,2.494,1,60,GO:BP,FALSE,Lipid Catabolic Process,Training (Old) only,-1.8429987633634874,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PRDX6;PCCB;CPT2;ECH1;ASAH1;ACAA2;YWHAH;IVD;PCCA;ECI2;MCEE;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5;ABHD16A;CPT1B;APOC2
GOBP_LIPID_CATABOLIC_PROCESS,Training_Old,-1.843,0.01828,60,GO:BP,TRUE,Lipid Catabolic Process,Training (Old) only,-1.8429987633634874,ABHD16A;ACADS;PRDX6;CPT1B;ECHDC2;PLIN5;OXCT1;BCO2;SCARB2;ACAA2;HADHB;CPT2;HADH;IDH1;ACAT1;CPT1A;ADIPOQ;ECI1;ACADVL;HINT2;ETFA;HADHA;PAFAH2
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Aging,0.889,0.8635,19,GO:BP,FALSE,Protein Localization To Vacuole,Training (Old) only,-1.8840407518610744,LAMTOR1;SH3GLB1;CLU;LAMP2
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Training_Old,-1.884,0.04817,19,GO:BP,TRUE,Protein Localization To Vacuole,Training (Old) only,-1.8840407518610744,VPS36;RTN4;TSG101;SCARB2;VPS28;SH3GLB1;LAMP2;CD81;VPS4A;VPS13A;VPS25;HGS
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Aging,1.703,1,43,GO:BP,FALSE,Glycerolipid Metabolic Process,Training (Old) only,-1.9066942609213382,HADHA;PRDX6;SH3GLB1;C3;CDS2;BPNT1;PTPN11;SLC27A1;PLIN5;FABP3;PHB2;ACSL1;ABHD16A;APOC2;FABP5;TMX1;PCYT2;PGP
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Training_Old,-1.907,0.0185,43,GO:BP,TRUE,Glycerolipid Metabolic Process,Training (Old) only,-1.9066942609213382,PCYT2;MECP2;SLC27A1;ABHD16A;GPX1;PRDX6;DBI;PLIN5;PCYT1A;IMPA2;CPT1A;SH3GLB1;FABP5;FABP3;IMPA1;PIP4K2B;HADHA
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Aging,1.874,1,20,GO:BP,FALSE,Regulation Of Cellular Response To Insulin Stimulus,Training (Old) only,-1.9092901951171206,CTSD;LONP1;NCL;PTPN11;GSK3A;NUCKS1;ECHDC3;MYO1C;BLVRB;CUL3;PAK1;USO1
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Training_Old,-1.909,0.0269,20,GO:BP,TRUE,Regulation Of Cellular Response To Insulin Stimulus,Training (Old) only,-1.9092901951171206,ECHDC3;CTSD;GSK3A;SORBS1;PRKCQ;NUCKS1;USO1;MYO1C;PIP4K2B;SNX5;ATP2B1
GOBP_PROTEIN_POLYUBIQUITINATION,Aging,1.237,0.3951,34,GO:BP,FALSE,Protein Polyubiquitination,Training (Old) only,-1.9202100798465982,RNF114;PPIA;UBE2K;THOP1;CUL1;HUWE1;UBE2G1;TPP2;UBE3C;CUL3;CUL5
GOBP_PROTEIN_POLYUBIQUITINATION,Training_Old,-1.92,0.02262,35,GO:BP,TRUE,Protein Polyubiquitination,Training (Old) only,-1.9202100798465982,UBE2D1;RNF123;UBE2V2;UBE2K;RNF114;RNF7;UBE2L3;WDR77;UBE2N;PLAA;NPEPPS;UBE2D3;CUL5;UBE2V1;THOP1;STUB1;BLMH
GOBP_LIPID_OXIDATION,Aging,2.636,1,37,GO:BP,FALSE,Lipid Oxidation,Training (Old) only,-1.9333961896041323,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;CPT2;ECH1;ACAA2;IVD;ECI2;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5;FABP3
GOBP_LIPID_OXIDATION,Training_Old,-1.933,0.0185,37,GO:BP,TRUE,Lipid Oxidation,Training (Old) only,-1.9333961896041323,ACADS;CPT1B;ECHDC2;PLIN5;ACAA2;HADHB;CPT2;HADH;APOD;ACAT1;CPT1A;ADIPOQ;FABP3;ECI1;ACADVL;ADH5;ETFA;HADHA
GOBP_ORGAN_GROWTH,Aging,1.038,0.6807,15,GO:BP,FALSE,Organ Growth,Training (Old) only,-1.9602496977563642,PSAP;FXN;PTPN11;GSK3A
GOBP_ORGAN_GROWTH,Training_Old,-1.96,0.02262,15,GO:BP,TRUE,Organ Growth,Training (Old) only,-1.9602496977563642,PRKG1;PDLIM5;SOD1;GSK3A;PSAP;FXN;RBP4
GOBP_SYNAPSE_ASSEMBLY,Aging,-1.057,0.6578,18,GO:BP,FALSE,Synapse Assembly,Training (Old) only,-1.9859699183249084,PDLIM5;CAPRIN1;MAPT
GOBP_SYNAPSE_ASSEMBLY,Training_Old,-1.986,0.01828,18,GO:BP,TRUE,Synapse Assembly,Training (Old) only,-1.9859699183249084,MECP2;NAE1;RTN4;PDLIM5;EIF4G1;UBE2M;CRKL;GPHN
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Aging,-1.641,0.0944,18,Reactome,FALSE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Training (Old) only,-2.0319153555317957,SNTA1;ACTB;ACTA1;UTRN;LAMA2;SSPN;LAMC1;SGCG;DMD;DTNA;SNTB1;SNTB2;LAMB2;HSPG2;SGCD
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Training_Old,-2.032,0.01147,18,Reactome,TRUE,Formation Of The Dystrophin Glycoprotein Complex Dgc,Training (Old) only,-2.0319153555317957,SSPN;DTNA;SGCD;SGCG;SGCB;DMD;SGCA;DAG1
