ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ONTOLOGY,module
GO:0072350,tricarboxylic acid metabolic process,9/320,10/2075,0.9,5.8359375,6.544273725575837,3.8744571362089003e-7,2.523563081384064e-5,2.4714958153079936e-5,IDH3B/CS/GLUD1/ASS1/ACO1/IDH2/IDH3A/IDH3G/ACO2,9,BP,turquoise
GO:0006637,acyl-CoA metabolic process,18/320,35/2075,0.5142857142857142,3.3348214285714284,5.947211914134322,5.732666325453488e-7,3.500509374980036e-5,3.428285322261329e-5,MLYCD/MMUT/ACAT1/ACSL1/DLST/ACOT2/SUCLG1/PDK2/HSD17B12/CBR4/GCDH/ACSF2/SUCLG2/MCEE/ACSS2/OXSM/SUCLA2/ACOT9,18,BP,turquoise
GO:0035383,thioester metabolic process,18/320,35/2075,0.5142857142857142,3.3348214285714284,5.947211914134322,5.732666325453488e-7,3.500509374980036e-5,3.428285322261329e-5,MLYCD/MMUT/ACAT1/ACSL1/DLST/ACOT2/SUCLG1/PDK2/HSD17B12/CBR4/GCDH/ACSF2/SUCLG2/MCEE/ACSS2/OXSM/SUCLA2/ACOT9,18,BP,turquoise
GO:0006790,sulfur compound metabolic process,30/320,81/2075,0.37037037037037035,2.4016203703703702,5.49352541302936,9.581757511786848e-7,5.673561872130758e-5,5.556502442241943e-5,OPLAH/MLYCD/SOD2/GPX1/MMUT/ACAT1/MPST/ACSL1/DLST/ACOT2/SULT1A1/SUOX/SUCLG1/GSTO1/PDK2/TST/HSD17B12/CBR4/GCDH/ACSF2/SUCLG2/MCEE/MCCC1/MCCC2/ACSS2/OXSM/MAT2B/SUCLA2/GSTK1/ACOT9,30,BP,turquoise
GO:0170035,L-amino acid catabolic process,14/320,24/2075,0.5833333333333334,3.7825520833333335,5.85338240268813,1.4905282277268762e-6,8.5661534028774e-5,8.389412749249106e-5,GLUD1/GOT2/GLUL/GOT1/GPT/IVD/ALDH4A1/HMGCL/DLST/AUH/ADHFE1/GPT2/MCCC1/MCCC2,14,BP,turquoise
GO:0043603,amide metabolic process,33/320,97/2075,0.3402061855670103,2.2060244845360826,5.1936138125611535,2.509725659794097e-6,1.401143982639333e-4,1.372234962257344e-4,OPLAH/MLYCD/ASS1/SOD2/GPX1/FH/MMUT/ACAT1/ACSL1/DLST/ACOT2/GSK3A/SUCLG1/GSTO1/ASAH1/PDK2/HSD17B12/CBR4/GCDH/ACSF2/SUCLG2/MCEE/MCCC1/MECR/MCCC2/ACSS2/SIRT3/OXSM/SUCLA2/CTSZ/NAGK/GSTK1/ACOT9,33,BP,turquoise
GO:1901661,quinone metabolic process,8/320,10/2075,0.8,5.1875,5.666770140401694,1.001840883105806e-5,5.437769682190959e-4,5.325575220720337e-4,COQ9/COQ5/PPTC7/COQ8A/RTN4IP1/COQ7/COQ3/COQ6,8,BP,turquoise
GO:0044283,small molecule biosynthetic process,38/320,131/2075,0.2900763358778626,1.880963740458015,4.447196876406048,3.14466898658765e-5,0.0016607251891330454,0.0016264603748552908,BCAT2/COQ9/MLYCD/GLUD1/GOT2/ASS1/ACADM/GLUL/GOT1/GPT/SHMT2/HMGCL/MDH2/ACAA2/LSS/ACADVL/FABP5/ASAH1/IDI1/PDK2/ADIPOQ/HSD17B12/COQ5/CBR4/PPTC7/COQ8A/RTN4IP1/HSD17B8/COQ7/MECR/PCBD2/ACSS2/PNPO/OXSM/SIRT5/COQ3/SUCLA2/COQ6,38,BP,turquoise
GO:0006066,alcohol metabolic process,25/320,75/2075,0.3333333333333333,2.161458333333333,4.373811609388395,6.619567116093838e-5,0.0034038510907493046,0.0033336213343652626,AKR7A2/IDH3B/NUDT3/ALDH2/FDX1/GOT1/FECH/ACAA2/LSS/IDH2/ACADVL/IDH3A/SULT1A1/IDH3G/GALK1/NPC2/ASAH1/IDI1/CBR4/RDH13/ACO2/DHRS4/PCBD2/ACSS2/COQ3,25,BP,turquoise
GO:0042180,ketone metabolic process,19/320,50/2075,0.38,2.4640625,4.473762347889145,6.935497658920818e-5,0.003474862160392636,0.003403167272312564,AKR7A2/COQ9/MLYCD/FABP3/ACADVL/PLIN5/FABP5/PDK2/ADIPOQ/COQ5/CBR4/PPTC7/COQ8A/RTN4IP1/COQ7/DHRS4/SIRT5/COQ3/COQ6,19,BP,turquoise
GO:0006839,mitochondrial transport,22/320,63/2075,0.3492063492063492,2.2643849206349205,4.350872923825598,8.353069149609314e-5,0.00408047427958415,0.003996284135260457,TIMM44/SLC25A20/LETM1/HSPD1/CPT2/PPIF/HSPA9/ACAA2/GSK3A/TIMM10/TST/TIMM50/CHCHD4/CPT1B/SLC25A46/MICU1/SFXN1/GRPEL1/ATP5IF1/AFG3L2/TIMM9/TIMM13,22,BP,turquoise
GO:0042181,ketone biosynthetic process,9/320,15/2075,0.6,3.890625,4.796722325055689,9.391207490380044e-5,0.004428686505211617,0.004337311892730011,COQ9/COQ5/PPTC7/COQ8A/RTN4IP1/COQ7/SIRT5/COQ3/COQ6,9,BP,turquoise
GO:0006575,modified amino acid metabolic process,19/320,51/2075,0.37254901960784315,2.4157475490196076,4.370251768104026,9.519182866882698e-5,0.004428686505211617,0.004337311892730011,OPLAH/ABHD16A/GOT2/ASS1/SOD2/GPX1/CTSB/ACADM/CKB/CKMT2/CPT2/ALDH4A1/SHMT2/CRAT/ALDH7A1/GSTO1/CHDH/CPT1B/GSTK1,19,BP,turquoise
GO:0015908,fatty acid transport,11/320,22/2075,0.5,3.2421875,4.51366785384582,1.4178855766039841e-4,0.006443135852753919,0.006310198233209408,SLC25A20/LYPLA1/GOT2/FABP3/FABP4/CPT2/ACSL1/MAP2K6/FABP5/CPT1B/PLIN2,11,BP,turquoise
GO:0044273,sulfur compound catabolic process,7/320,10/2075,0.7,4.5390625,4.7892665552275515,1.5385720197156783e-4,0.006832658469373716,0.0066916840474715395,MLYCD/ACAT1/MPST/SUCLG1/TST/SUCLG2/SUCLA2,7,BP,turquoise
GO:0016226,iron-sulfur cluster assembly,8/320,13/2075,0.6153846153846154,3.9903846153846154,4.6173755634250995,1.8638412484816368e-4,0.00791727347724591,0.007753920800319488,HSPA9/FXN/IBA57/GLRX5/ISCA2/HSCB/NFU1/NFS1,8,BP,turquoise
GO:0031163,metallo-sulfur cluster assembly,8/320,13/2075,0.6153846153846154,3.9903846153846154,4.6173755634250995,1.8638412484816368e-4,0.00791727347724591,0.007753920800319488,HSPA9/FXN/IBA57/GLRX5/ISCA2/HSCB/NFU1/NFS1,8,BP,turquoise
GO:0015718,monocarboxylic acid transport,12/320,27/2075,0.4444444444444444,2.881944444444444,4.202081868972805,2.8795354724375267e-4,0.011971515559878567,0.011724513972881127,SLC25A20/LYPLA1/GOT2/FABP3/FABP4/CPT2/ACSL1/MAP2K6/SLC16A1/FABP5/CPT1B/PLIN2,12,BP,turquoise
GO:0009064,glutamine family amino acid metabolic process,9/320,17/2075,0.5294117647058824,3.4329044117647056,4.299991788230961,3.417999244819935e-4,0.013914105259121153,0.013627023305005795,GLUD1/GOT2/ASS1/GLUL/GOT1/ALDH4A1/ALDH5A1/DGLUCY/ADHFE1,9,BP,turquoise
GO:0015849,organic acid transport,15/320,40/2075,0.375,2.431640625,3.9032161974857904,4.867445524299065e-4,0.01867275818655958,0.018287493607264626,SLC25A20/LYPLA1/GOT2/FABP3/ITGB1/PSAP/FABP4/CPT2/ACSL1/MAP2K6/SLC16A1/FABP5/CPT1B/PLIN2/SFXN1,15,BP,turquoise
GO:0046942,carboxylic acid transport,15/320,40/2075,0.375,2.431640625,3.9032161974857904,4.867445524299065e-4,0.01867275818655958,0.018287493607264626,SLC25A20/LYPLA1/GOT2/FABP3/ITGB1/PSAP/FABP4/CPT2/ACSL1/MAP2K6/SLC16A1/FABP5/CPT1B/PLIN2/SFXN1,15,BP,turquoise
GO:1990542,mitochondrial transmembrane transport,14/320,36/2075,0.3888888888888889,2.521701388888889,3.931994297278833,4.873647223718212e-4,0.01867275818655958,0.018287493607264626,TIMM44/SLC25A20/LETM1/HSPD1/CPT2/HSPA9/TST/TIMM50/CHCHD4/CPT1B/MICU1/SFXN1/GRPEL1/AFG3L2,14,BP,turquoise
GO:0001659,temperature homeostasis,12/320,29/2075,0.41379310344827586,2.6831896551724137,3.8969070083077124,6.411569114564624e-4,0.02390060538539058,0.02340747755785168,GPX1/FH/FABP4/CPT2/ACSL1/ACADVL/MAP2K6/FABP5/ADIPOQ/DECR1/HADH/ACOT13,12,BP,turquoise
GO:0008610,lipid biosynthetic process,26/320,90/2075,0.28888888888888886,1.8732638888888886,3.6159907062412238,6.482763999107987e-4,0.02390060538539058,0.02340747755785168,MLYCD/FABP3/FDX1/ACAT1/ACSL1/HMGCL/ACAA2/LSS/ACADVL/PLIN5/FABP5/ASAH1/IDI1/HSD17B12/DHRS11/CBR4/SCCPDH/HSD17B8/GCDH/PCYT2/MECR/HDHD5/ACSS2/SIRT3/OXSM/CYB5R1,26,BP,turquoise
GO:0120162,positive regulation of cold-induced thermogenesis,8/320,15/2075,0.5333333333333333,3.4583333333333335,4.079374662029343,7.005647956565796e-4,0.025350066865054748,0.02482703310923317,FH/FABP4/CPT2/ACSL1/FABP5/ADIPOQ/DECR1/HADH,8,BP,turquoise
GO:0006103,2-oxoglutarate metabolic process,7/320,12/2075,0.5833333333333334,3.7825520833333335,4.126911122302044,7.660120301385527e-4,0.027214318307104215,0.02665282049362467,GOT2/GOT1/DLST/IDH2/ADHFE1/GPT2/L2HGDH,7,BP,turquoise
GO:0015711,organic anion transport,17/320,50/2075,0.34,2.2046875,3.681185453812733,7.799508040664316e-4,0.02721471198474656,0.02665320604873633,SLC25A20/LYPLA1/GOT2/FABP3/ITGB1/PSAP/FABP4/CPT2/ACSL1/MAP2K6/SLC16A1/FABP5/CPT1B/PLIN2/SFXN1/GLTP/CYB5R1,17,BP,turquoise
GO:1902652,secondary alcohol metabolic process,12/320,30/2075,0.4,2.59375,3.753833223600074,9.230681681879181e-4,0.0316434245726174,0.030990543485976643,IDH3B/FDX1/FECH/ACAA2/LSS/IDH2/ACADVL/IDH3A/IDH3G/NPC2/IDI1/ACO2,12,BP,turquoise
GO:0170036,import into the mitochondrion,8/320,16/2075,0.5,3.2421875,3.84365633362373,0.001215336133460398,0.040944255254855476,0.040099475329056326,TIMM44/HSPA9/TST/TIMM50/MICU1/SFXN1/GRPEL1/AFG3L2,8,BP,turquoise
GO:0043604,amide biosynthetic process,14/320,39/2075,0.358974358974359,2.327724358974359,3.573486490017666,0.0012441292358136063,0.04120387333525062,0.04035373685475712,MLYCD/ASS1/FH/MMUT/ACAT1/ACSL1/ASAH1/PDK2/HSD17B12/CBR4/GCDH/MECR/ACSS2/SIRT3,14,BP,turquoise
GO:0006577,amino-acid betaine metabolic process,6/320,10/2075,0.6,3.890625,3.9117629700534082,0.0015583468190696656,0.049918191548559455,0.04888825741274637,ACADM/CPT2/CRAT/ALDH7A1/CHDH/CPT1B,6,BP,turquoise
GO:0050873,brown fat cell differentiation,6/320,10/2075,0.6,3.890625,3.9117629700534082,0.0015583468190696656,0.049918191548559455,0.04888825741274637,MB/LRG1/FABP3/FABP4/ALDH6A1/ADIPOQ,6,BP,turquoise
GO:0002181,cytoplasmic translation,45/98,117/2075,0.38461538461538464,8.1436420722135,17.705995631129205,1.575193823939397e-33,1.8555783246006094e-30,1.7774818729084563e-30,EIF3H/SYNCRIP/CSDE1/RPLP1/RPLP2/RPLP0/RPL35A/RPL7/RPL17/EIF2S2/RPL13/RPL10/RPL12/RPL4/RPL3/RPL13A/RPL35/RPL27A/RPL5/RPL28/RPS10/RPL29/RPL14/RPL26/RPL15/RPL37A/RPS15A/RPS23/RPL7A/RPL23A/RPS24/RPL30/RPL31/RPL10A/RPL32/RPL11/RPL8/YBX1/RPL24/RPL19/RPL18A/RPL6/RPL18/DHX9/RPL36,45,BP,black
GO:0006412,translation,55/98,248/2075,0.2217741935483871,4.695729098090849,13.806092388390377,9.729461184739269e-28,5.73065263781143e-25,5.489464415810789e-25,EIF3H/SYNCRIP/CSDE1/EIF2S1/RPLP1/RPLP2/RPLP0/NPM1/RPL35A/RPL7/RPL17/NCL/EIF2S2/RPL13/RPL10/RPL12/RPL4/RPL3/RPL13A/RPL35/RPL27A/RPL5/RPL28/RPS10/RPL29/RPL14/RPL26/RPL15/RPL37A/RPS15A/RPS23/RPL7A/RPL23A/RPS24/RPL30/RPL31/RPL10A/RPL32/RPL11/RPL8/YBX1/CSNK2A1/RPL24/RPL19/RPL18A/RPL6/RPL18/DHX9/CAPRIN1/RPL3L/RPL36AL/PURB/PELO/PA2G4/RPL36,55,BP,black
GO:0042273,ribosomal large subunit biogenesis,10/98,12/2075,0.8333333333333334,17.64455782312925,12.871446340078588,2.140622069927816e-12,8.405509327916557e-10,8.05174336478112e-10,NPM1/RPL35A/RPL7/RPL35/RPL5/RPL14/RPL26/RPL7A/RPL11/RPL24,10,BP,black
GO:0006396,RNA processing,25/98,122/2075,0.20491803278688525,4.338825694212112,8.461290773507638,6.088053341483438e-11,1.7929317090668726e-8,1.717471890018486e-8,HNRNPR/SYNCRIP/PRKRA/HNRNPA1/RPL35A/RPL7/NCL/SFPQ/FUS/RPL35/RPL5/RPL14/RPL26/SNRPD3/RPL7A/RPS24/RPL11/YBX1/SRSF1/DHX9/AHNAK/NONO/PA2G4/RTRAF/RTCB,25,BP,black
GO:0022613,ribonucleoprotein complex biogenesis,22/98,99/2075,0.2222222222222222,4.705215419501133,8.409141669133708,2.0242473219889119e-10,4.769126690605876e-8,4.568406587730766e-8,EIF3H/PRKRA/RPLP0/NPM1/RPL35A/RPL7/EIF2S2/RPL13A/RPL35/RPL5/RPL14/RPL26/RPS15A/RPS23/SNRPD3/RPL7A/RPS24/RPL11/RPL24/SRSF1/DHX9/PA2G4,22,BP,black
GO:0042254,ribosome biogenesis,15/98,57/2075,0.2631578947368421,5.571965628356605,7.791012171916352,1.9140054517598476e-8,3.7578307036218343e-6,3.5996734110290475e-6,RPLP0/NPM1/RPL35A/RPL7/RPL35/RPL5/RPL14/RPL26/RPS15A/RPS23/RPL7A/RPS24/RPL11/RPL24/PA2G4,15,BP,black
GO:0016072,rRNA metabolic process,12/98,38/2075,0.3157894736842105,6.686358754027927,7.874892228943136,6.138240837123406e-8,1.0329782437330532e-5,9.895028838189914e-6,RPL35A/RPL7/NCL/RPL35/RPL5/RPL14/RPL26/RPL7A/RPS24/RPL11/PELO/PA2G4,12,BP,black
GO:0006364,rRNA processing,10/98,32/2075,0.3125,6.6167091836734695,7.127493387295183,9.486022246094447e-7,1.3968167757374072e-4,1.338028401028059e-4,RPL35A/RPL7/RPL35/RPL5/RPL14/RPL26/RPL7A/RPS24/RPL11/PA2G4,10,BP,black
GO:0008380,RNA splicing,14/98,69/2075,0.2028985507246377,4.296066252587992,6.198250054482208,1.9544602141618764e-6,2.558171258091878e-4,2.45050450243454e-4,HNRNPR/SYNCRIP/HNRNPA1/NCL/SFPQ/FUS/SNRPD3/YBX1/SRSF1/DHX9/AHNAK/NONO/RTRAF/RTCB,14,BP,black
GO:0006417,regulation of translation,17/98,106/2075,0.16037735849056603,3.395745090489026,5.636178781410405,4.5213922281924906e-6,5.326200044810754e-4,5.102034177497211e-4,EIF3H/SYNCRIP/CSDE1/EIF2S1/NPM1/NCL/RPL10/RPL13A/RPL5/RPL26/YBX1/CSNK2A1/DHX9/CAPRIN1/PURB/PELO/PA2G4,17,BP,black
GO:0010608,post-transcriptional regulation of gene expression,18/98,125/2075,0.144,3.0489795918367344,5.260044433587166,1.1178563018674526e-5,0.001197122475999872,0.0011467387134946499,EIF3H/SYNCRIP/CSDE1/EIF2S1/NPM1/NCL/RPL10/FUS/RPL13A/RPL5/RPL26/YBX1/CSNK2A1/DHX9/CAPRIN1/PURB/PELO/PA2G4,18,BP,black
GO:0034063,stress granule assembly,6/98,13/2075,0.46153846153846156,9.772370486656202,7.062498848241657,1.2507534845704992e-5,0.0012278230040200402,0.0011761471363680486,CSDE1/EIF2S1/RPS23/G3BP1/UBAP2L/CAPRIN1,6,BP,black
GO:0016071,mRNA metabolic process,15/98,96/2075,0.15625,3.3083545918367347,5.155007734728993,2.463755218930178e-5,0.002232541267615192,0.002138579428901337,HNRNPR/SYNCRIP/CSDE1/NPM1/HNRNPA1/NCL/SFPQ/FUS/SNRPD3/YBX1/SRSF1/DHX9/CAPRIN1/NONO/PELO,15,BP,black
GO:0010605,negative regulation of macromolecule metabolic process,30/98,306/2075,0.09803921568627451,2.075830332132853,4.536852508038917,3.13810642679285e-5,0.0026404924076871266,0.0025293609695653655,EIF3H/SYNCRIP/CSDE1/PRKRA/EIF2S1/NPM1/HNRNPA1/NCL/ATP2B1/CAPN3/FBLN1/SFPQ/RPL10/RBL1/FUS/RPL13A/CRKL/RPL5/RPL11/YBX1/CSNK2B/CSNK2A1/DHX9/CAPRIN1/MVP/NONO/PURB/PELO/PA2G4/RTRAF,30,BP,black
GO:0140694,membraneless organelle assembly,16/98,112/2075,0.14285714285714285,3.0247813411078712,4.90389396219266,4.0975815909086834e-5,0.0032179674093936192,0.003082531554704638,LDB3/CSDE1/EIF2S1/GSN/NPM1/CAPN3/FUS/RPL5/RPS23/RPL11/RPL24/G3BP1/UBAP2L/CAPRIN1/MYPN/DBNL,16,BP,black
GO:0010558,negative regulation of macromolecule biosynthetic process,24/98,227/2075,0.10572687224669604,2.238604692978513,4.401581478321836,7.39239453562162e-5,0.0047826510885957026,0.00458136177908551,SYNCRIP/CSDE1/PRKRA/EIF2S1/NPM1/HNRNPA1/NCL/ATP2B1/CAPN3/FBLN1/SFPQ/RPL10/RBL1/FUS/RPL13A/CRKL/YBX1/CSNK2A1/DHX9/CAPRIN1/NONO/PURB/PELO/PA2G4,24,BP,black
GO:0017148,negative regulation of translation,8/98,32/2075,0.25,5.293367346938775,5.448198646902597,7.641280422072211e-5,0.0047826510885957026,0.00458136177908551,SYNCRIP/EIF2S1/NCL/RPL13A/YBX1/CSNK2A1/CAPRIN1/PURB,8,BP,black
GO:0000956,nuclear-transcribed mRNA catabolic process,6/98,17/2075,0.35294117647058826,7.472989195678272,5.965141317601638,7.726522684046197e-5,0.0047826510885957026,0.00458136177908551,SYNCRIP/CSDE1/YBX1/DHX9/CAPRIN1/PELO,6,BP,black
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",5/98,11/2075,0.45454545454545453,9.62430426716141,6.383805483010667,7.82556014885901e-5,0.0047826510885957026,0.00458136177908551,SYNCRIP/CSDE1/YBX1/DHX9/CAPRIN1,5,BP,black
GO:0010629,negative regulation of gene expression,18/98,144/2075,0.125,2.6466836734693877,4.559470057055283,8.119950914423943e-5,0.0047826510885957026,0.00458136177908551,SYNCRIP/CSDE1/PRKRA/EIF2S1/NPM1/NCL/ATP2B1/FBLN1/RBL1/FUS/RPL13A/CRKL/YBX1/CSNK2A1/DHX9/CAPRIN1/PURB/PELO,18,BP,black
GO:1903311,regulation of mRNA metabolic process,9/98,43/2075,0.20930232558139536,4.4316563834836264,5.061628304761101,1.197947912025197e-4,0.0065225043143509066,0.006247989120707865,SYNCRIP/CSDE1/NPM1/HNRNPA1/NCL/FUS/YBX1/DHX9/CAPRIN1,9,BP,black
GO:0051248,negative regulation of protein metabolic process,18/98,149/2075,0.12080536912751678,2.557868785097932,4.393493088130616,1.282987741714934e-4,0.0065225043143509066,0.006247989120707865,EIF3H/SYNCRIP/EIF2S1/NPM1/NCL/CAPN3/FBLN1/RPL13A/CRKL/RPL5/RPL11/YBX1/CSNK2B/CSNK2A1/CAPRIN1/MVP/PURB/RTRAF,18,BP,black
GO:0043488,regulation of mRNA stability,7/98,26/2075,0.2692307692307692,5.70054945054945,5.368814514192269,1.3288633577624936e-4,0.0065225043143509066,0.006247989120707865,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1,7,BP,black
GO:0061013,regulation of mRNA catabolic process,7/98,26/2075,0.2692307692307692,5.70054945054945,5.368814514192269,1.3288633577624936e-4,0.0065225043143509066,0.006247989120707865,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1,7,BP,black
GO:0043487,regulation of RNA stability,7/98,27/2075,0.25925925925925924,5.489417989417989,5.226621223232822,1.7252331222986485e-4,0.008129298472271231,0.007787157503596426,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1,7,BP,black
GO:0009890,negative regulation of biosynthetic process,24/98,241/2075,0.0995850622406639,2.1085612668303835,4.074577991902043,1.9603182050266827e-4,0.008500717263159008,0.008142944246364452,SYNCRIP/CSDE1/PRKRA/EIF2S1/NPM1/HNRNPA1/NCL/ATP2B1/CAPN3/FBLN1/SFPQ/RPL10/RBL1/FUS/RPL13A/CRKL/YBX1/CSNK2A1/DHX9/CAPRIN1/NONO/PURB/PELO/PA2G4,24,BP,black
GO:0016070,RNA metabolic process,35/98,421/2075,0.0831353919239905,1.7602646759416356,3.8891275516040955,2.0104636585696451e-4,0.008500717263159008,0.008142944246364452,HNRNPR/SYNCRIP/CSDE1/PRKRA/NPM1/HNRNPA1/RPL35A/RPL7/NCL/CAPN3/SFPQ/RPL10/RBL1/FUS/RPL35/RPL5/RPL14/RPL26/SNRPD3/RPL7A/RPS24/RPL11/YBX1/RPL6/SRSF1/DHX9/AHNAK/CAPRIN1/NONO/HP1BP3/PURB/PELO/PA2G4/RTRAF/RTCB,35,BP,black
GO:0048255,mRNA stabilization,5/98,13/2075,0.38461538461538464,8.1436420722135,5.751234969385051,2.020544001429985e-4,0.008500717263159008,0.008142944246364452,SYNCRIP/CSDE1/FUS/YBX1/DHX9,5,BP,black
GO:0006402,mRNA catabolic process,8/98,37/2075,0.21621621621621623,4.5780474351902924,4.888312314876724,2.303926894460756e-4,0.009265640141580584,0.008875673516016787,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1/PELO,8,BP,black
GO:0022618,protein-RNA complex assembly,10/98,57/2075,0.17543859649122806,3.714643752237737,4.625980209676947,2.3596706642395375e-4,0.009265640141580584,0.008875673516016787,EIF3H/PRKRA/EIF2S2/RPL13A/RPL5/SNRPD3/RPL11/RPL24/SRSF1/DHX9,10,BP,black
GO:0043489,RNA stabilization,5/98,14/2075,0.35714285714285715,7.561953352769679,5.483681721329667,3.0260881812186783e-4,0.010966670011182485,0.010505111475281588,SYNCRIP/CSDE1/FUS/YBX1/DHX9,5,BP,black
GO:1902373,negative regulation of mRNA catabolic process,5/98,14/2075,0.35714285714285715,7.561953352769679,5.483681721329667,3.0260881812186783e-4,0.010966670011182485,0.010505111475281588,SYNCRIP/CSDE1/FUS/YBX1/DHX9,5,BP,black
GO:0032774,RNA biosynthetic process,32/98,378/2075,0.08465608465608465,1.7924630169528126,3.7922596180021384,3.0721571338626657e-4,0.010966670011182485,0.010505111475281588,HNRNPR/SYNCRIP/PRKRA/NPM1/HNRNPA1/RPL35A/RPL7/NCL/CAPN3/SFPQ/RPL10/RBL1/FUS/RPL35/RPL5/RPL14/RPL26/SNRPD3/RPL7A/RPS24/RPL11/YBX1/RPL6/SRSF1/DHX9/AHNAK/NONO/HP1BP3/PURB/PA2G4/RTRAF/RTCB,32,BP,black
GO:0071826,protein-RNA complex organization,10/98,60/2075,0.16666666666666666,3.52891156462585,4.424720287629948,3.658377517594151e-4,0.012510714238122396,0.01198417090811117,EIF3H/PRKRA/EIF2S2/RPL13A/RPL5/SNRPD3/RPL11/RPL24/SRSF1/DHX9,10,BP,black
GO:0009892,negative regulation of metabolic process,30/98,348/2075,0.08620689655172414,1.825299085151302,3.7563746072791937,3.7171052490176895e-4,0.012510714238122396,0.01198417090811117,EIF3H/SYNCRIP/CSDE1/PRKRA/EIF2S1/NPM1/HNRNPA1/NCL/ATP2B1/CAPN3/FBLN1/SFPQ/RPL10/RBL1/FUS/RPL13A/CRKL/RPL5/RPL11/YBX1/CSNK2B/CSNK2A1/DHX9/CAPRIN1/MVP/NONO/PURB/PELO/PA2G4/RTRAF,30,BP,black
GO:0070925,organelle assembly,19/98,181/2075,0.10497237569060773,2.2226293832450104,3.832288608475114,5.362274355452026e-4,0.01754655330756246,0.016808064646329158,MAP1LC3B2/HGS/LDB3/CSDE1/EIF2S1/GSN/NPM1/CAPN3/FUS/CRKL/RPL5/RPS23/RPL11/RPL24/G3BP1/UBAP2L/CAPRIN1/MYPN/DBNL,19,BP,black
GO:0090304,nucleic acid metabolic process,37/98,480/2075,0.07708333333333334,1.632121598639456,3.5160495275386565,6.058014112234061e-4,0.01889829899021589,0.01810291887902014,HNRNPR/SYNCRIP/CSDE1/PRKRA/NPM1/HNRNPA1/RPL35A/RPL7/NCL/CAPN3/SFPQ/RPL10/RBL1/FUS/RPL35/RPL5/RPL14/RPL26/SNRPD3/RPL7A/RPS24/RPL11/YBX1/CSNK2A1/RPL6/SRSF1/DHX9/AHNAK/CAPRIN1/NONO/HP1BP3/MYO18A/PURB/PELO/PA2G4/RTRAF/RTCB,37,BP,black
GO:2000765,regulation of cytoplasmic translation,5/98,16/2075,0.3125,6.6167091836734695,5.020278788130766,6.120624618737605e-4,0.01889829899021589,0.01810291887902014,SYNCRIP/CSDE1/RPL13A/YBX1/DHX9,5,BP,black
GO:0006397,mRNA processing,10/98,64/2075,0.15625,3.3083545918367347,4.175423714937849,6.273567615923135e-4,0.01889829899021589,0.01810291887902014,HNRNPR/SYNCRIP/HNRNPA1/NCL/SFPQ/SNRPD3/YBX1/SRSF1/DHX9/NONO,10,BP,black
GO:0141187,nucleic acid biosynthetic process,32/98,393/2075,0.08142493638676845,1.7240483979851486,3.5486646117961254,6.417079453384004e-4,0.01889829899021589,0.01810291887902014,HNRNPR/SYNCRIP/PRKRA/NPM1/HNRNPA1/RPL35A/RPL7/NCL/CAPN3/SFPQ/RPL10/RBL1/FUS/RPL35/RPL5/RPL14/RPL26/SNRPD3/RPL7A/RPS24/RPL11/YBX1/RPL6/SRSF1/DHX9/AHNAK/NONO/HP1BP3/PURB/PA2G4/RTRAF/RTCB,32,BP,black
GO:0006401,RNA catabolic process,8/98,43/2075,0.18604651162790697,3.939250118652112,4.3353383709820195,6.835736985157372e-4,0.019640239435403373,0.01881363298610707,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1/PELO,8,BP,black
GO:1902369,negative regulation of RNA catabolic process,5/98,17/2075,0.29411764705882354,6.2274909963985605,4.817360509550507,8.348946431376356e-4,0.022872229991072898,0.02190959748943808,SYNCRIP/CSDE1/FUS/YBX1/DHX9,5,BP,black
GO:1903312,negative regulation of mRNA metabolic process,5/98,17/2075,0.29411764705882354,6.2274909963985605,4.817360509550507,8.348946431376356e-4,0.022872229991072898,0.02190959748943808,SYNCRIP/CSDE1/FUS/YBX1/DHX9,5,BP,black
GO:0141188,nucleic acid catabolic process,8/98,45/2075,0.17777777777777778,3.7641723356009074,4.172894772609206,9.393870450824807e-4,0.025149953161526416,0.02409145723273731,SYNCRIP/CSDE1/NPM1/FUS/YBX1/DHX9/CAPRIN1/PELO,8,BP,black
GO:1903313,positive regulation of mRNA metabolic process,6/98,26/2075,0.23076923076923078,4.886185243328101,4.43867423557918,0.0010156707352703641,0.026322761125939526,0.025214904769017225,SYNCRIP/CSDE1/NCL/YBX1/DHX9/CAPRIN1,6,BP,black
GO:0009895,negative regulation of catabolic process,10/98,68/2075,0.14705882352941177,3.1137454981992803,3.9450048819225225,0.0010278837111996758,0.026322761125939526,0.025214904769017225,EIF3H/SYNCRIP/CSDE1/FUS/RPL5/RPL11/YBX1/CSNK2B/CSNK2A1/DHX9,10,BP,black
