gene,logFC_Y,logFC_O,sig_int,sig_Y,sig_O,quadrant,concordant
GPX1,-0.188035985770728,-0.142649178812199,0,0,0,Q3,TRUE
P4HB,0.108319484115402,0.00696968934706632,0,0,0,Q1,TRUE
H1-0,-0.719498118367369,-0.236482002023433,0,-1,0,Q3,TRUE
CTSD,-0.0948171503727515,-0.157154345692245,0,0,0,Q3,TRUE
ANXA2,0.273661044135732,0.143198071832561,0,0,0,Q1,TRUE
CAPN1,0.053794718477608,-0.0528442439185532,0,0,0,Q2,FALSE
TUBB,0.291228208698541,0.21193508101388,0,0,0,Q1,TRUE
CA3,0.210143122757007,-0.07304388975394,0,0,0,Q2,FALSE
DCN,-0.364366721719833,-0.0566655430234739,0,0,0,Q3,TRUE
PSAP,-0.14749254558615,-0.147287780642483,0,0,0,Q3,TRUE
PFN1,0.129403649860741,-5.3637755824809e-4,0,0,0,Q2,FALSE
BPGM,-0.225698748537297,-0.0653217327340307,0,0,0,Q3,TRUE
APRT,0.0731987616540373,0.0917967110574338,0,0,0,Q1,TRUE
EPRS1,0.19676140498385,6.2236131119419e-4,0,0,0,Q1,TRUE
CTSB,0.0572581215353054,0.156751989601215,0,0,0,Q1,TRUE
HSP90AA1,0.112863612584494,0.0377977555124609,0,0,0,Q1,TRUE
UQCRH,-0.108743130168516,0.0566862136663566,0,0,0,Q4,FALSE
TPM2,-0.435967150752479,0.259779320432184,0,0,0,Q4,FALSE
FH,0.087054601392488,0.123294114681709,0,0,0,Q1,TRUE
COL1A2,-1.35904425823285,-0.0831668059391681,1,-1,0,Q3,TRUE
ANXA6,0.0531288932956748,0.0743143757465177,0,0,0,Q1,TRUE
PFKM,0.164602949752961,-0.0174930083265217,0,0,0,Q2,FALSE
HSP90AB1,0.189255416770933,0.0681554031573341,0,0,0,Q1,TRUE
SOD3,-0.340365390737027,-0.432137351211086,0,0,0,Q3,TRUE
CTSG,-2.09534212067371,0.100214819589691,1,-1,0,Q4,FALSE
PDHA1,0.00306466580891396,3.1481829488555e-4,0,0,0,Q1,TRUE
COL4A2,-1.07121852756395,-0.0443363744771013,1,-1,0,Q3,TRUE
CYC1,-0.158618084892698,0.0646615970749984,0,0,0,Q4,FALSE
MYL3,-0.890363080598252,0.046430568793081,1,-1,0,Q4,FALSE
CFH,-0.0209657439226554,0.101712665662632,0,0,0,Q4,FALSE
NFIC,-0.58192831838446,-0.128811118015729,0,-1,0,Q3,TRUE
VIM,0.0357734943495309,0.183508460477331,0,0,0,Q1,TRUE
SERPINF2,0.00269248513104614,0.0710483858687176,0,0,0,Q1,TRUE
RPS17,0.0635253721264135,0.26504413970725,0,0,0,Q1,TRUE
KRT19,-0.256051322935313,0.180913900344756,0,0,0,Q4,FALSE
ANXA5,0.128738291237298,-0.048067870142944,0,0,0,Q2,FALSE
RPSA,6.8151215817025e-4,0.210263379407952,0,0,0,Q1,TRUE
SNRPA,-0.314175438439818,0.0692005777206752,0,0,0,Q4,FALSE
ENO2,-0.0125831797818137,0.190923032992451,0,0,0,Q4,FALSE
ACAA1,0.0812816731297197,-0.0837437366148777,0,0,0,Q2,FALSE
GSTP1,-0.0148060520474189,-0.199603332451918,0,0,0,Q3,TRUE
LGALS1,-0.046230040313116,0.00108439714173514,0,0,0,Q4,FALSE
QDPR,-0.228939850623092,-0.149443129957859,0,0,0,Q3,TRUE
HMGB1,-0.272675186664614,-0.119476770319334,0,0,0,Q3,TRUE
FBP1,-0.0560057607192235,-0.234481561739006,0,0,0,Q3,TRUE
GSTM1,-0.331190124658029,0.59929598335578,0,0,0,Q4,FALSE
TPM1,-0.420562412568444,0.301163569116294,0,0,0,Q4,FALSE
CLTB,0.296784252170678,-0.0160309575488569,0,0,0,Q2,FALSE
ANXA4,0.238488491704427,0.0845702681907525,0,0,0,Q1,TRUE
HMOX1,-0.721795546024588,-0.179880718367933,0,0,0,Q3,TRUE
DLD,-0.00169414601779394,-0.0454864162072255,0,0,0,Q3,TRUE
HNRNPA1,-0.132471763215229,-0.0539645785609899,0,0,0,Q3,TRUE
COX6C,-0.393486959332698,0.0982245560751629,0,0,0,Q4,FALSE
PARP1,-0.170062814510953,0.119195203701416,0,0,0,Q4,FALSE
IFIT2,-0.0273761324571176,-0.124226867890918,0,0,0,Q3,TRUE
UCHL1,0.901616318931652,0.123638747187652,-1,1,0,Q1,TRUE
LTA4H,0.00896824890397596,-0.0429783733277205,0,0,0,Q2,FALSE
ALDOC,0.383278406339741,0.215958928031942,0,0,0,Q1,TRUE
LIMS3,-0.123527136335831,0.17241453981546,0,0,0,Q4,FALSE
HSPA1A,-0.0140320238127494,-0.109490070749853,0,0,0,Q3,TRUE
IGLC2,0.410198831563225,0.326010878960449,0,0,0,Q1,TRUE
IGLC3,0.373114775608446,0.270418658674732,0,0,0,Q1,TRUE
CALM1,0.181567018314706,0.158531382573258,0,0,0,Q1,TRUE
FDX1,-0.0803975273721598,-0.224564957749884,0,0,0,Q3,TRUE
COX8A,-0.0667538003195851,0.107320805498546,0,0,0,Q4,FALSE
GAA,-0.0116819885935939,-0.0621012762562252,0,0,0,Q3,TRUE
RRAS,-0.00844024231031781,-0.0288209590902433,0,0,0,Q3,TRUE
ARAF,0.0672477913150846,-0.0961382020601427,0,0,0,Q2,FALSE
DLAT,0.0166074189977579,-0.0287941439545207,0,0,0,Q2,FALSE
TXN,-0.104973808250403,-0.0766314954698295,0,0,0,Q3,TRUE
COX5B,-0.313296089687046,0.129821857724618,0,0,0,Q4,FALSE
MAPT,0.339716951952159,0.070637181800258,0,0,0,Q1,TRUE
PRKAR1A,0.111489318874053,-0.0018254226552088,0,0,0,Q2,FALSE
ESD,-0.113966144780477,-0.0508102858773931,0,0,0,Q3,TRUE
HSPD1,0.0723133260586444,0.035797437262616,0,0,0,Q1,TRUE
THRB,-0.626406975808532,0.268865354694857,0,0,0,Q4,FALSE
CLU,0.232692522488229,-0.0913173821342461,0,0,0,Q2,FALSE
MYL2,-0.950280276505598,0.217752391450713,1,-1,0,Q4,FALSE
HSPA5,0.158280313552943,0.075064079596487,0,0,0,Q1,TRUE
LAMC1,-0.848722851479117,0.0146007670413937,1,-1,0,Q4,FALSE
MYH3,-1.15059405682265,-0.408137025160585,0,-1,0,Q3,TRUE
HSPA8,0.155016971629951,0.0162164733244623,0,0,0,Q1,TRUE
EPB41,0.151538282035574,0.265067357127183,0,0,0,Q1,TRUE
PDHB,0.0286133862735944,-0.0214995270684994,0,0,0,Q2,FALSE
DBT,-0.0161425315275636,-0.0440558218000469,0,0,0,Q3,TRUE
PYGB,-0.0243319855281854,-0.126675884454901,0,0,0,Q3,TRUE
PYGM,0.0896653307481401,-0.118571809112719,0,0,0,Q2,FALSE
RALA,-0.239876956795456,-0.00694038752275716,0,0,0,Q3,TRUE
SPTB,-0.00919466798526614,-0.0857301756277309,0,0,0,Q3,TRUE
LAMP1,0.086346640970568,0.0604320931192852,0,0,0,Q1,TRUE
ACADM,0.0877902156711272,0.0958893733227129,0,0,0,Q1,TRUE
UBL4A,0.231026704608333,-0.125251853848159,0,0,0,Q2,FALSE
DMD,-0.0738638569047119,-0.14385798015525,0,0,0,Q3,TRUE
MTHFD1,0.0581915988275625,-0.0444681930653559,0,0,0,Q2,FALSE
ADH5,-0.0761010171812941,-0.0980707793746021,0,0,0,Q3,TRUE
PABPC1,-0.0697329488695679,-0.0446388311671022,0,0,0,Q3,TRUE
HARS1,0.1411530287087,-6.5710546956054e-4,0,0,0,Q2,FALSE
COL6A1,-0.760871677595091,0.119372003510637,0,-1,0,Q4,FALSE
COL6A2,-0.511738503025285,0.255478256069079,0,0,0,Q4,FALSE
COL6A3,-0.477141224826166,0.256056853345868,0,0,0,Q4,FALSE
SLC25A4,0.0138070012693809,0.0466639129729742,0,0,0,Q1,TRUE
SLC25A6,0.102664008349375,0.00845857988122489,0,0,0,Q1,TRUE
IMPDH2,-0.0437777193269753,0.116384044133135,0,0,0,Q4,FALSE
CKB,-0.0532628840035478,-0.0670487299297768,0,0,0,Q3,TRUE
ANXA3,-0.48597436725451,-0.573610715397638,0,0,-1,Q3,TRUE
BCKDHA,-0.108837908636751,-0.127423328126838,0,0,0,Q3,TRUE
ACTN1,-0.938365579991878,0.383382494768878,1,0,0,Q4,FALSE
MYH1,-0.639852664463273,-0.114652891278805,0,0,0,Q3,TRUE
MYH7,-0.694210512386469,0.25466300110435097,1,0,0,Q4,FALSE
PEPD,-0.0121774667130161,-0.142690127305666,0,0,0,Q3,TRUE
XRCC6,-0.123099146352423,0.024948126110381,0,0,0,Q4,FALSE
XRCC5,-0.0830609290730742,-0.0720697894502251,0,0,0,Q3,TRUE
COX4I1,-0.281061112798362,-0.00736315293697132,0,0,0,Q3,TRUE
IFITM1,-0.334793568056906,-0.11532312140535,0,0,0,Q3,TRUE
LAMP2,-0.14355616442311,-0.135193644014702,0,0,0,Q3,TRUE
RNH1,-0.0247147899025819,-0.0846890775720937,0,0,0,Q3,TRUE
MYH8,-0.102130530004224,0.0124014520625941,0,0,0,Q4,FALSE
VCAN,0.0105529358547862,-0.313168295188415,0,0,0,Q2,FALSE
EEF2,0.00852704166753071,0.0827128346204127,0,0,0,Q1,TRUE
KRT10,-0.258001383772044,0.136749657919186,0,0,0,Q4,FALSE
KRT5,-0.137861567026945,0.0619281687247053,0,0,0,Q4,FALSE
PDIA4,0.296846881475002,0.300810852468921,0,0,0,Q1,TRUE
TPT1,-0.16097935688639,-0.0531362331714433,0,0,0,Q3,TRUE
ALAD,0.0438778989326778,0.0862554017126591,0,0,0,Q1,TRUE
LCP1,0.0150074106850653,0.324724060840843,0,0,0,Q1,TRUE
PLS3,-0.0633035723202973,0.179756433486052,0,0,0,Q4,FALSE
APEH,0.16241492923389,0.0234573225120478,0,0,0,Q1,TRUE
ETFA,-0.00408331788131022,-0.10048887132065,0,0,0,Q3,TRUE
TNNT1,-0.754726049889989,0.0870354122696355,0,-1,0,Q4,FALSE
GYS1,0.239191574405712,0.103558134082324,0,0,0,Q1,TRUE
PRKAR2A,0.0824179543773518,-0.024796219757512,0,0,0,Q2,FALSE
ENO3,0.0103418965796891,0.144600036264322,0,0,0,Q1,TRUE
CD59,0.0549364568067077,-0.0492315909106722,0,0,0,Q2,FALSE
MIF,0.155484374379547,0.0699682250774565,0,0,0,Q1,TRUE
CD99,0.310068094102711,0.300893770189244,0,0,0,Q1,TRUE
PRKCSH,0.136539649189448,-0.0140064572014431,0,0,0,Q2,FALSE
FDPS,-0.0459910400969399,-0.035361424613555,0,0,0,Q3,TRUE
COX7A2,-0.271128214649973,0.139685310103182,0,0,0,Q4,FALSE
NID1,-0.764715464459382,0.115665568839113,1,-1,0,Q4,FALSE
AKR1A1,0.102863326435024,-0.00599662367011433,0,0,0,Q2,FALSE
PKM,0.0622053189508698,0.142514377357784,0,0,0,Q1,TRUE
ACYP2,0.124975106155595,0.0613228027865773,0,0,0,Q1,TRUE
HSP90B1,0.21815797831761,0.117694969329541,0,0,0,Q1,TRUE
MYL6B,0.0282351812052539,0.192241314329859,0,0,0,Q1,TRUE
SLC2A4,0.631444996968025,0.404406921465949,0,0,0,Q1,TRUE
IDE,-0.069144697544079,0.0892651822885995,0,0,0,Q4,FALSE
COX6B1,-0.344185940331776,0.100441922275312,0,0,0,Q4,FALSE
HNRNPL,-0.238629319001689,0.143849725202852,0,0,0,Q4,FALSE
DARS1,0.340907986028778,0.0546548136505081,0,0,0,Q1,TRUE
JUP,0.202378481135415,0.251084515220459,0,0,0,Q1,TRUE
UQCRB,-0.0865840734477104,0.0700112556476107,0,0,0,Q4,FALSE
CPA3,-0.535149258705317,-0.308658245229012,0,0,0,Q3,TRUE
FABP4,-0.0142272399078252,-0.133298562723134,0,0,0,Q3,TRUE
GLUL,-0.122624805797731,-0.258700812688563,0,0,0,Q3,TRUE
AKR1B1,0.0507591100684053,-0.0984607813071783,0,0,0,Q2,FALSE
GSPT1,0.0691640882302522,0.0107538781261667,0,0,0,Q1,TRUE
PGAM2,-0.154807606463599,-0.0281237221197266,0,0,0,Q3,TRUE
EZR,0.728895863528038,0.19700264423513,0,1,0,Q1,TRUE
UCHL3,0.0198664980646299,0.104993555995627,0,0,0,Q1,TRUE
NME1,0.179694724727696,0.136621888416524,0,0,0,Q1,TRUE
RPS2,0.262607123101461,0.270116116228127,0,0,0,Q1,TRUE
RPA2,-0.958334549448672,0.0235179733657418,1,-1,0,Q4,FALSE
COX7C,-0.334590511622189,0.0322409378152209,0,0,0,Q4,FALSE
NQO2,-0.563682862287493,-0.258764567134204,0,0,0,Q3,TRUE
PFKFB1,-0.127335917302144,0.357693912816263,0,0,0,Q4,FALSE
CBR1,0.426299630244021,0.235342839357365,0,1,0,Q1,TRUE
ANK1,0.190284380771914,0.247293360718597,0,0,0,Q1,TRUE
ACADS,-0.158981624782552,-0.339932721352849,0,0,0,Q3,TRUE
PPP3CB,-0.19443347375335,-0.177654789952005,0,0,0,Q3,TRUE
ATP2A2,-0.00579268245012798,-0.2200672476745,0,0,0,Q3,TRUE
CD36,0.101654753522908,0.093590531569614,0,0,0,Q1,TRUE
FAH,0.0763397795998166,-0.0131663737830863,0,0,0,Q2,FALSE
YBX3,-0.124481182938879,-0.074016544931844,0,0,0,Q3,TRUE
TMEM11,-0.264944809248604,0.0753618951406168,0,0,0,Q4,FALSE
GOT1,-0.131396808176945,-0.0978622280949466,0,0,0,Q3,TRUE
CKMT2,-0.00192859555097868,0.0757231004791734,0,0,0,Q4,FALSE
NDUFB7,-0.535843529136557,-0.055873325065761,0,-1,0,Q3,TRUE
PRKACA,0.0826087659931218,0.042129091171919,0,0,0,Q1,TRUE
CAPN2,0.346331085178388,0.202750328100834,0,1,0,Q1,TRUE
DES,-0.253000953760107,0.209560048050989,0,0,0,Q4,FALSE
PFKL,0.145573354548251,0.0224401924869078,0,0,0,Q1,TRUE
LGALS3,0.461436895257286,0.334018949915343,0,0,0,Q1,TRUE
FLT1,-1.66322553066975,0.042338227563917,1,-1,0,Q4,FALSE
PSMC3,0.063488557959662,0.0689800316583771,0,0,0,Q1,TRUE
TCP1,0.222097663677143,0.097871087764652,0,0,0,Q1,TRUE
RPL35A,-0.0856560123361163,-0.0163204006963795,0,0,0,Q3,TRUE
ARF4,0.0578921124841969,-0.01880227438944,0,0,0,Q2,FALSE
RPL7,0.231841510861987,0.214295452978551,0,0,0,Q1,TRUE
VCL,0.148587578907307,0.0616869628652026,0,0,0,Q1,TRUE
RPL17,0.0612708367063064,0.141188316478011,0,0,0,Q1,TRUE
PGAM1,-0.0681316863051578,0.0457276588154016,0,0,0,Q4,FALSE
ATP5PF,0.132637206096923,0.0902428798645936,0,0,0,Q1,TRUE
TSPAN8,-0.344658077476851,-0.44638449233193,0,0,0,Q3,TRUE
TNNI1,-0.710740638503417,0.0606248073274749,0,-1,0,Q4,FALSE
NCL,-0.155794185508483,0.0186555545296869,0,0,0,Q4,FALSE
HK1,0.140430537750611,0.146618975896452,0,0,0,Q1,TRUE
NDUFV2,-0.456290651399691,0.0308460266405852,0,-1,0,Q4,FALSE
SRM,0.557027396609929,0.140354674461825,0,0,0,Q1,TRUE
TYMP,0.0343633394641323,0.131738280287419,0,0,0,Q1,TRUE
ATP2B1,0.102999451643065,-0.11521591577373,0,0,0,Q2,FALSE
EIF2S2,0.0547354706753929,0.0702147159189721,0,0,0,Q1,TRUE
ANXA7,-0.0376176819492571,-0.104355068445276,0,0,0,Q3,TRUE
TPSB2,-0.202481024511265,0.109753226157626,0,0,0,Q4,FALSE
BTF3,0.0489028809354366,-0.00100453134644951,0,0,0,Q2,FALSE
RAB6A,0.437319946640716,0.0818708881636887,0,1,0,Q1,TRUE
PVALB,-0.898901032856514,-0.653367461720496,0,0,0,Q3,TRUE
PSMB1,0.0217476903964595,0.00385021408882835,0,0,0,Q1,TRUE
COX5A,-0.321567385750747,0.0488993994964879,0,0,0,Q4,FALSE
CAPN3,0.0108638239714445,0.116063599725365,0,0,0,Q1,TRUE
CAST,0.201592890741839,0.190397279845723,0,0,0,Q1,TRUE
NEB,-0.0306032144944552,-0.0424574050404409,0,0,0,Q3,TRUE
PTMS,0.0961988938048393,-0.0324915155507313,0,0,0,Q2,FALSE
GSTM3,-0.0259515232128216,0.0548713963771839,0,0,0,Q4,FALSE
ATP6V1B2,-0.004882729710733,-0.0782747844761182,0,0,0,Q3,TRUE
CSRP1,0.109879627036609,0.425019318603837,0,0,0,Q1,TRUE
FLNA,0.478550704014836,0.267509480169746,0,0,0,Q1,TRUE
MAOA,-0.507842763574224,-0.19409511276482,0,-1,0,Q3,TRUE
ACO1,-0.0551399039912432,-0.100489738553783,0,0,0,Q3,TRUE
GPD1,-0.0270967029869205,-0.0416130000407335,0,0,0,Q3,TRUE
VDAC1,-0.306303988423284,-0.134084989912065,0,0,0,Q3,TRUE
BGN,-0.391958870693816,-0.0247055207440248,0,0,0,Q3,TRUE
RYR1,0.0111514404083657,-0.0591987419092064,0,0,0,Q2,FALSE
SDHB,0.00936922766261006,-0.0673678495306937,0,0,0,Q2,FALSE
COMT,0.0262779278628784,0.0691465799503881,0,0,0,Q1,TRUE
TGM2,-0.216062482136476,0.383619298789654,0,0,0,Q4,FALSE
MMUT,0.0660066429433925,0.052379368981839,0,0,0,Q1,TRUE
OSBP,-0.118101216097067,0.0195532535953298,0,0,0,Q4,FALSE
PCMT1,-0.0355885415146666,-0.0459454504332939,0,0,0,Q3,TRUE
GART,0.222664742353253,0.0443248718843066,0,0,0,Q1,TRUE
PAICS,0.110442673205185,0.00688458292739469,0,0,0,Q1,TRUE
SCP2,0.125773132225767,0.227488814662227,0,0,0,Q1,TRUE
UBA1,0.102091377680445,-0.0421670065022788,0,0,0,Q2,FALSE
GPX3,-0.337720270765296,-0.411396401870583,0,0,0,Q3,TRUE
NME2,0.290910460828865,0.19728584284184,0,0,0,Q1,TRUE
FDXR,-0.267933839604073,0.00872361103186492,0,0,0,Q4,FALSE
HNRNPA2B1,-0.271797967738959,0.00472617100226813,0,0,0,Q4,FALSE
UQCRC2,-0.143474464270334,0.0639530362469287,0,0,0,Q4,FALSE
FECH,0.0419303224751779,0.032498909730716,0,0,0,Q1,TRUE
AMPD1,-0.0270990150041897,0.0294238561630422,0,0,0,Q4,FALSE
FBLN1,0.0809958335203547,-0.139226381778084,0,0,0,Q2,FALSE
SFPQ,-0.108593301391679,0.127889624571011,0,0,0,Q4,FALSE
PPIB,0.137330322704958,0.300218289186873,0,0,0,Q1,TRUE
S100A1,0.158112235969519,-0.041926217841258,0,0,0,Q2,FALSE
HRC,0.30207570577771,0.0357432950452221,0,0,0,Q1,TRUE
ME2,0.3829136589797,0.179270992703579,0,0,0,Q1,TRUE
WARS1,0.0502295493065894,-0.107327093869728,0,0,0,Q2,FALSE
RPS3,0.150184530097111,0.156288651060827,0,0,0,Q1,TRUE
GCSH,-0.0277671587125923,-0.115624846768057,0,0,0,Q3,TRUE
AHCY,0.133111373055758,-0.0815797318116616,0,0,0,Q2,FALSE
CFL1,0.0966691914396769,0.05698141901863,0,0,0,Q1,TRUE
EIF4B,-0.011162100041691,-0.135932075415568,0,0,0,Q3,TRUE
ATP2B4,0.04407309288748,-0.054007742177248,0,0,0,Q2,FALSE
CPT2,-0.143431550877381,-0.15267270549613,0,0,0,Q3,TRUE
LAMA2,-0.388065657046127,0.082135020418928,0,0,0,Q4,FALSE
GPT,-0.323058547920741,-0.223228359545111,0,0,0,Q3,TRUE
COX7A1,-0.367290067176882,0.020159429312308,0,0,0,Q4,FALSE
COX7B,-0.600978201554256,-0.0303663691478064,0,-1,0,Q3,TRUE
EEF1B2,0.223127965669139,0.0778975341469348,0,0,0,Q1,TRUE
ATP5PB,0.122473639439399,-0.0806927949707372,0,0,0,Q2,FALSE
ACP1,-0.359349412907161,0.0365211692831018,0,-1,0,Q4,FALSE
ACAT1,-0.0897619998531276,-0.112857986434637,0,0,0,Q3,TRUE
MYL9,-0.228311877420968,0.42342524038369,0,0,0,Q4,FALSE
AZGP1,-0.0341877423044608,-0.157494353293806,0,0,0,Q3,TRUE
MPST,0.0504862102945332,-0.265757336447994,0,0,0,Q2,FALSE
RPS12,-0.0502798180575788,0.28557285907209,0,0,0,Q4,FALSE
DNAJB2,-0.196973335202852,-0.210293469101721,0,0,0,Q3,TRUE
ATP5F1A,0.111789285054268,0.0112478079939287,0,0,0,Q1,TRUE
PSMA1,0.100687807263625,0.00481344133135408,0,0,0,Q1,TRUE
PSMA2,0.0884418194899261,0.0115149211385912,0,0,0,Q1,TRUE
PSMA3,0.148962393445977,0.00963986902243263,0,0,0,Q1,TRUE
PSMA4,0.0885241295800796,0.0740384145772524,0,0,0,Q1,TRUE
MSN,0.49489887823032,0.248108817087171,0,1,0,Q1,TRUE
DDX6,-0.116319214303456,-0.093943993344908,0,0,0,Q3,TRUE
U2AF2,-0.113316715325997,0.176635179747336,0,0,0,Q4,FALSE
RPL13,0.247635830846171,0.151534469834793,0,0,0,Q1,TRUE
IVD,-0.0557858270654705,-0.0344080848283568,0,0,0,Q3,TRUE
S100A4,1.08168039991493,0.438169070656723,0,1,0,Q1,TRUE
HMGB2,-0.10523774292685,-0.204836764548311,0,0,0,Q3,TRUE
TARS1,0.429354447681373,0.154010092072635,0,0,0,Q1,TRUE
VARS1,0.516446085754211,0.153952587191856,0,1,0,Q1,TRUE
EEF1G,0.246745392458049,0.164936871928351,0,0,0,Q1,TRUE
PLN,0.142985757439799,-0.142547350838928,0,0,0,Q2,FALSE
FKBP2,-0.330926342708366,-0.102604789749304,0,0,0,Q3,TRUE
STOM,-0.145373145295078,-0.0120540456392355,0,0,0,Q3,TRUE
MAOB,-0.42395842565762,-0.182824012056194,0,-1,0,Q3,TRUE
YWHAQ,0.0611049763674671,0.0295101635701727,0,0,0,Q1,TRUE
MAPK3,-0.166606442295517,-0.155556091897026,0,0,0,Q3,TRUE
RPL10,0.09558779880064,0.353655277940067,0,0,0,Q1,TRUE
RPA1,-0.135700353581122,-0.111690736118046,0,0,0,Q3,TRUE
APEX1,-0.0368633071546185,0.0755034193351278,0,0,0,Q4,FALSE
CALR,0.0906695656664382,-0.0506344917003645,0,0,0,Q2,FALSE
MAP4,0.253653933419361,0.0348449901170156,0,0,0,Q1,TRUE
CANX,0.177855058694234,0.0439846542238378,0,0,0,Q1,TRUE
PSMA5,0.110352592211559,0.0313013137314719,0,0,0,Q1,TRUE
PSMB4,0.099986774489377,0.0442620906310545,0,0,0,Q1,TRUE
PSMB6,0.0647986053440981,-0.0623026871875538,0,0,0,Q2,FALSE
PSMB5,0.118568335531894,-0.103869033039359,0,0,0,Q2,FALSE
GSTM2,0.0851534970847219,0.0663945651905742,0,0,0,Q1,TRUE
TMOD1,-0.0381049014820967,0.10850239819964,0,0,0,Q4,FALSE
NDUFS1,-0.360337953746836,0.00907874685172061,0,0,0,Q4,FALSE
MAPK1,0.0665584397049059,0.20264338834273601,0,0,0,Q1,TRUE
RBL1,-0.0485399146592087,0.0306915013760154,0,0,0,Q4,FALSE
LAP3,0.19086111298099,0.0696228744262619,0,0,0,Q1,TRUE
CD38,-0.16963266560596,-0.0613423059096263,0,0,0,Q3,TRUE
TPP2,0.0811096828677869,0.0111278917225768,0,0,0,Q1,TRUE
IMPA1,-0.0724483672188327,-0.069057141495179,0,0,0,Q3,TRUE
EPHA2,0.0850065875673849,-0.0360858748781467,0,0,0,Q2,FALSE
TKT,0.214880702034538,0.141122345824101,0,0,0,Q1,TRUE
EEF1D,0.254842729919531,0.0408536622691855,0,0,0,Q1,TRUE
MARCKS,0.424181586698857,0.134985555513129,0,0,0,Q1,TRUE
GNA11,-0.344221863407036,-0.210767355706423,0,0,0,Q3,TRUE
ALDH4A1,0.078030452950447,-0.0532143833254644,0,0,0,Q2,FALSE
ERP29,0.0415532835609831,0.0957922030666154,0,0,0,Q1,TRUE
PRDX6,-0.135529362969141,-0.177594964151556,0,0,0,Q3,TRUE
BLVRB,-0.0545595724310601,-0.0427362054298506,0,0,0,Q3,TRUE
PRDX5,0.157472634667695,0.0815575401809916,0,0,0,Q1,TRUE
DDT,-0.0167704165932534,0.0677047104280177,0,0,0,Q4,FALSE
PRDX3,0.159099639198928,0.135914198771765,0,0,0,Q1,TRUE
ATP5F1D,0.0930705753887331,-0.0553225129085071,0,0,0,Q2,FALSE
RPL12,0.14370999668521,0.321457162267617,0,0,0,Q1,TRUE
ECHS1,0.0587851795608074,0.00943661608175006,0,0,0,Q1,TRUE
CMPK1,-0.0404852291992022,-0.0679556399098722,0,0,0,Q3,TRUE
PEBP1,-0.0467535755449724,-0.180650172287091,0,0,0,Q3,TRUE
PDIA3,0.230932534846378,0.134510732975361,0,0,0,Q1,TRUE
PPP2R1A,0.147263517397825,0.00802245403529867,0,0,0,Q1,TRUE
PPIF,-0.0364498567295755,0.0270756037868196,0,0,0,Q4,FALSE
NMT1,-0.236338192033291,-0.129569641379199,0,0,0,Q3,TRUE
ADSS2,-0.103910544735314,0.105777506593192,0,0,0,Q4,FALSE
LRPAP1,-0.125207886883054,-0.00311740285939877,0,0,0,Q3,TRUE
TSPO,0.204977120708939,0.00629369153552872,0,0,0,Q1,TRUE
ADSL,-0.155590166137618,-0.10629844680081,0,0,0,Q3,TRUE
CLIP1,0.102573425106133,-0.119621686130365,0,0,0,Q2,FALSE
SRI,0.0161708103721558,0.09191915822597,0,0,0,Q1,TRUE
SERPINB1,0.170696797662682,0.0596501460682823,0,0,0,Q1,TRUE
ALDH1B1,1.2554988798302,0.406396119049365,-1,1,0,Q1,TRUE
SDHA,0.0769064900059924,-0.0164903149755595,0,0,0,Q2,FALSE
GDI1,-0.166814867735777,-0.134576253901255,0,0,0,Q3,TRUE
MAT2A,-0.0664543941141531,-0.09966533609904,0,0,0,Q3,TRUE
CASQ1,0.0623353813853207,0.243153559326128,0,0,0,Q1,TRUE
DNAJA1,0.437619354646934,0.074888356221134,0,0,0,Q1,TRUE
AKT2,0.0332142023536086,0.257128196440714,0,0,0,Q1,TRUE
UQCRC1,-0.111861706229153,0.0669945764688968,0,0,0,Q4,FALSE
HIBADH,-0.029852671646136,0.012577687157421,0,0,0,Q4,FALSE
ATIC,0.201279182678054,0.0799489577967236,0,0,0,Q1,TRUE
HNRNPH3,-0.289375093433215,-0.127495578035422,0,0,0,Q3,TRUE
HNRNPH1,-0.236831699156824,0.181092355295181,0,0,0,Q4,FALSE
YWHAB,0.0820128658460959,0.0380475792902004,0,0,0,Q1,TRUE
STIP1,0.109927167043175,-0.00340134908908141,0,0,0,Q2,FALSE
S100A11,0.544005205040204,0.19300958027295,0,1,0,Q1,TRUE
PRDX2,0.109232202500088,0.0580799879181733,0,0,0,Q1,TRUE
GBP2,0.0607785770375102,-0.053033363210762,0,0,0,Q2,FALSE
ACSL1,0.00788722855995161,-0.0545567533906315,0,0,0,Q2,FALSE
KIF5B,0.239150549119547,0.213242354423265,0,0,0,Q1,TRUE
MCM5,0.0415742944184281,0.0528117924611493,0,0,0,Q1,TRUE
SHMT1,-0.204146190622097,-0.245898684652335,0,0,0,Q3,TRUE
SHMT2,0.0695127393124153,0.295434703910072,0,0,0,Q1,TRUE
HSPA4,0.208235564790861,0.027707371057037,0,0,0,Q1,TRUE
MPI,-0.0516962622729871,-0.0903805325069271,0,0,0,Q3,TRUE
GPC1,-0.162348039388647,-0.283670587812566,0,0,0,Q3,TRUE
PFN2,0.157301041112124,0.0214574313112088,0,0,0,Q1,TRUE
CTNNA1,-0.0446037777368762,0.0187584409059713,0,0,0,Q4,FALSE
SERPINB6,-0.0267724986126936,0.0989239240975692,0,0,0,Q4,FALSE
RDX,-0.0848823377077252,-0.101282913052476,0,0,0,Q3,TRUE
RPA3,-0.252687513615584,0.0148456796220344,0,0,0,Q4,FALSE
