pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.1923514694863545,0.7353744641132169,1.7309031333196805,4,19,,GO:BP,1.9404479578392622,brown,Rho Protein Signal Transduction
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,0.20145951269849915,0.7405729989310069,1.581113439090093,5,26,,GO:BP,1.7337490551776267,brown,Multi Multicellular Organism Process
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.20145951269849915,0.7405729989310069,1.581113439090093,5,26,,GO:BP,1.7337490551776267,brown,Negative Regulation Of Immune Response
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.20145951269849915,0.7405729989310069,1.581113439090093,5,26,,GO:BP,1.7337490551776267,brown,Signal Transduction By p53 Class Mediator
GOBP_SKELETAL_MUSCLE_CONTRACTION,0.20145951269849915,0.7405729989310069,1.581113439090093,5,26,,GO:BP,1.7337490551776267,brown,Skeletal Muscle Contraction
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.20236360051510346,0.7405729989310069,1.3702983138780804,9,54,,GO:BP,1.460483870967742,brown,Reactive Oxygen Species Metabolic Process
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.20452499926069057,0.7405729989310069,1.3994535971520823,8,47,,GO:BP,1.4968592317989908,brown,Mitotic Cell Cycle Phase Transition
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.20502214333710225,0.7405729989310069,1.4948708878669967,6,33,,GO:BP,1.6193005754758742,brown,Regulation Of Cellular Response To Growth Factor Stimulus
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.20563193934100393,0.7405729989310069,1.4388132295719844,7,40,,GO:BP,1.5467878787878788,brown,Regulation Of Protein Localization To Cell Periphery
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.20563193934100393,0.7405729989310069,1.4388132295719844,7,40,,GO:BP,1.5467878787878788,brown,Regulation Of Ubiquitin Dependent Protein Catabolic Process
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Mesenchymal Cell Differentiation
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Negative Regulation Of Tor Signaling
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Positive Regulation Of Phosphatidylinositol 3 Kinase Protein Kinase B Signal Transduction
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Positive Regulation Of Protein Localization To Cell Periphery
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Regulation Of Cell Matrix Adhesion
GOBP_REGULATION_OF_CELL_SHAPE,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Regulation Of Cell Shape
GOBP_RESPONSE_TO_ESTRADIOL,0.21902882294062248,0.7512556496257226,1.6443579766536967,4,20,,GO:BP,1.8181818181818181,brown,Response To Estradiol
GOBP_CARBOHYDRATE_HOMEOSTASIS,0.22142909790514884,0.7512556496257226,1.3702983138780804,8,48,,GO:BP,1.4586345381526105,brown,Carbohydrate Homeostasis
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.22409139260957694,0.7512556496257226,1.4037202239726678,7,41,,GO:BP,1.5004705882352942,brown,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport
GOBP_VESICLE_LOCALIZATION,0.22409139260957694,0.7512556496257226,1.4037202239726678,7,41,,GO:BP,1.5004705882352942,brown,Vesicle Localization
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.22446974641734366,0.7512556496257226,1.522553682086756,5,27,,GO:BP,1.654040404040404,brown,Cell Cycle G1 S Phase Transition
GOBP_FOREBRAIN_DEVELOPMENT,0.22446974641734366,0.7512556496257226,1.522553682086756,5,27,,GO:BP,1.654040404040404,brown,Forebrain Development
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.22446974641734366,0.7512556496257226,1.522553682086756,5,27,,GO:BP,1.654040404040404,brown,Regulation Of Small Gtpase Mediated Signal Transduction
GOBP_REGULATION_OF_PROTEOLYSIS,0.22639660871378353,0.7526362175969927,1.257450217441062,13,85,,GO:BP,1.320127504553734,brown,Regulation Of Proteolysis
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.44638561013771966,0.7643819910505782,1.2332684824902724,3,20,,Reactome,1.277674849467346,brown,Phase I Functionalization Of Compounds
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.44638561013771966,0.7643819910505782,1.2332684824902724,3,20,,Reactome,1.277674849467346,brown,Potential Therapeutics For Sars
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.4486983196707948,0.7643819910505782,1.0962386511024644,8,60,,Reactome,1.114612295335187,brown,Er To Golgi Anterograde Transport
GOSLIM_CYTOKINESIS,0.09214731363685943,0.767894280307162,1.6865210016960992,8,39,,GO Slim,1.8914367146003368,brown,Cytokinesis
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.23832343503298709,0.7834981665660333,1.2737984326190608,11,71,,GO:BP,1.3384823848238483,brown,Response To Endoplasmic Reticulum Stress
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.23883294212224154,0.7834981665660333,1.342333042166283,8,49,,GO:BP,1.4222744637084925,brown,Positive Regulation Of Catalytic Activity
GOBP_RESPONSE_TO_VIRUS,0.23883294212224154,0.7834981665660333,1.342333042166283,8,49,,GO:BP,1.4222744637084925,brown,Response To Virus
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.2431062585509579,0.7857619499050956,1.3702983138780804,7,42,,GO:BP,1.4568,brown,Plasma Membrane Organization
GOBP_REGULATION_OF_AUTOPHAGY,0.24617458714647064,0.7857619499050956,1.2488794759395163,12,79,,GO:BP,1.3078282059092294,brown,Regulation Of Autophagy
GOBP_POLYOL_METABOLIC_PROCESS,0.246620138730428,0.7857619499050956,1.5660552158606633,4,21,,GO:BP,1.7102999302487794,brown,Polyol Metabolic Process
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,0.246620138730428,0.7857619499050956,1.5660552158606633,4,21,,GO:BP,1.7102999302487794,brown,Sensory Perception Of Mechanical Stimulus
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.2482185636521127,0.7857619499050956,1.468176764869372,5,28,,GO:BP,1.5812629399585922,brown,Embryonic Organ Development
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.2482185636521127,0.7857619499050956,1.468176764869372,5,28,,GO:BP,1.5812629399585922,brown,Regulation Of Translational Initiation
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.2530584767318338,0.7921563562694935,1.2561067877215737,11,72,,GO:BP,1.3158070105291217,brown,Protein Localization To Nucleus
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.2626123342112493,0.7921563562694935,1.338430911229753,7,43,,GO:BP,1.4155555555555555,brown,Negative Regulation Of Phosphorus Metabolic Process
GOBP_RESPONSE_TO_ALCOHOL,0.2626123342112493,0.7921563562694935,1.338430911229753,7,43,,GO:BP,1.4155555555555555,brown,Response To Alcohol
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,0.2680854608159899,0.7921563562694935,1.3702983138780804,6,36,,GO:BP,1.4549800796812749,brown,Regulation Of Actin Filament Length
GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Mitotic Spindle Assembly
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Negative Regulation Of Cell Activation
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Positive Regulation Of Production Of Molecular Mediator Of Immune Response
GOBP_PROTEIN_AUTOPHOSPHORYLATION,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Protein Autophosphorylation
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Regulation Of Cell Substrate Junction Organization
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Retina Development In Camera Type Eye
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.27205042838464627,0.7921563562694935,1.6443579766536967,3,15,,GO:BP,1.81496062992126,brown,Water Soluble Vitamin Metabolic Process
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.27257676300777345,0.7921563562694935,1.4175499798738762,5,29,,GO:BP,1.5145502645502646,brown,Cellular Response To Reactive Oxygen Species
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.27257676300777345,0.7921563562694935,1.4175499798738762,5,29,,GO:BP,1.5145502645502646,brown,Cellular Response To Xenobiotic Stimulus
GOBP_PROTEIN_PROCESSING,0.27257676300777345,0.7921563562694935,1.4175499798738762,5,29,,GO:BP,1.5145502645502646,brown,Protein Processing
GOBP_NEUROTRANSMITTER_TRANSPORT,0.2749170641735577,0.7921563562694935,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Neurotransmitter Transport
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.2749170641735577,0.7921563562694935,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,0.2749170641735577,0.7921563562694935,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Response To Hydrogen Peroxide
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,0.2749170641735577,0.7921563562694935,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Signal Transduction In Response To DNA Damage
GOBP_TORC1_SIGNALING,0.2749170641735577,0.7921563562694935,1.494870887866997,4,22,,GO:BP,1.614404918752745,brown,Torc1 Signaling
GOBP_KETONE_METABOLIC_PROCESS,0.27494360454021655,0.7921563562694935,1.2896925307087816,8,51,,GO:BP,1.354627813579901,brown,Ketone Metabolic Process
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.27494360454021655,0.7921563562694935,1.2896925307087816,8,51,,GO:BP,1.354627813579901,brown,Positive Regulation Of Secretion
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.2762092279928311,0.7935028110545495,1.245725739889164,10,66,,GO:BP,1.3013302486986698,brown,Response To Xenobiotic Stimulus
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.2805047023592074,0.8013635317366911,1.200935600926857,13,89,,GO:BP,1.2478429680759275,brown,Regulation Of Protein Catabolic Process
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.2825437284033685,0.8013635317366911,1.3080120268836222,7,44,,GO:BP,1.3765405405405406,brown,Negative Regulation Of Catalytic Activity
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.2825437284033685,0.8013635317366911,1.3080120268836222,7,44,,GO:BP,1.3765405405405406,brown,Negative Regulation Of Response To External Stimulus
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.2834428403061628,0.8013635317366911,1.2221579556209907,11,74,,GO:BP,1.2726158213963092,brown,Regulation Of Actin Filament Based Process
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.2901303749718223,0.8013635317366911,1.333263224313808,6,37,,GO:BP,1.4072741292892945,brown,Microtubule Cytoskeleton Organization Involved In Mitosis
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.2974155809610857,0.8013635317366911,1.3702983138780804,5,30,,GO:BP,1.4531746031746031,brown,Developmental Growth Involved In Morphogenesis
GOBP_MUSCLE_CELL_DEVELOPMENT,0.29903488301886394,0.8013635317366911,1.2058625162127108,11,75,,GO:BP,1.2520325203252032,brown,Muscle Cell Development
GOBP_GLAND_DEVELOPMENT,0.3028335844940359,0.8013635317366911,1.278945092952875,7,45,,GO:BP,1.339578947368421,brown,Gland Development
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,0.3037175493913682,0.8013635317366911,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Glycerolipid Biosynthetic Process
GOBP_ICOSANOID_METABOLIC_PROCESS,0.3037175493913682,0.8013635317366911,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Icosanoid Metabolic Process
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.3037175493913682,0.8013635317366911,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Regulation Of Actin Filament Bundle Assembly
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.3037175493913682,0.8013635317366911,1.4298765014379968,4,23,,GO:BP,1.528604118993135,brown,Regulation Of Extrinsic Apoptotic Signaling Pathway
GOBP_B_CELL_ACTIVATION,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,B Cell Activation
GOBP_D_GLUCOSE_IMPORT,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,D Glucose Import
GOBP_NAD_METABOLIC_PROCESS,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Nad Metabolic Process
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Negative Regulation Of Response To Endoplasmic Reticulum Stress
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Non Proteinogenic Amino Acid Metabolic Process
GOBP_PEPTIDYL_LYSINE_MODIFICATION,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Peptidyl Lysine Modification
GOBP_POSITIVE_REGULATION_OF_BINDING,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Positive Regulation Of Binding
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Positive Regulation Of Lipid Biosynthetic Process
GOBP_REGULATION_OF_GTPASE_ACTIVITY,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Regulation Of Gtpase Activity
GOBP_RESPONSE_TO_ALKALOID,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Response To Alkaloid
GOBP_STRIATED_MUSCLE_ADAPTATION,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Striated Muscle Adaptation
GOBP_VIRION_ASSEMBLY,0.30716248047452643,0.8013635317366911,1.5415856031128405,3,16,,GO:BP,1.6744397334948515,brown,Virion Assembly
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.477177935397902,0.8020453495740613,1.134039983899101,4,29,,Reactome,1.1579446640316207,brown,Metabolism Of Water Soluble Vitamins And Cofactors
REACTOME_PROTEIN_UBIQUITINATION,0.47967985537226815,0.8020453495740613,1.1745414118954975,3,21,,Reactome,1.2060367454068242,brown,Protein Ubiquitination
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.30902091647180724,0.8041015470496764,1.1745414118954975,13,91,,GO:BP,1.21448087431694,brown,Regulation Of Protein Containing Complex Assembly
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.319589940663168,0.8221848424816693,1.1745414118954975,12,84,,GO:BP,1.2136054421768707,brown,Establishment Of Organelle Localization
GOBP_PROTEIN_DEPOLYMERIZATION,0.3226084660413219,0.8221848424816693,1.3260951424626584,5,31,,GO:BP,1.3965201465201464,brown,Protein Depolymerization
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,0.3226084660413219,0.8221848424816693,1.3260951424626584,5,31,,GO:BP,1.3965201465201464,brown,Vesicle Budding From Membrane
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.3234147619822261,0.8221848424816693,1.2511419387582472,7,46,,GO:BP,1.3045128205128205,brown,Negative Regulation Of Locomotion
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,0.33282877668652866,0.8342535097520561,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,L Amino Acid Catabolic Process
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.33282877668652866,0.8342535097520561,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Negative Regulation Of Small Molecule Metabolic Process
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.33282877668652866,0.8342535097520561,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Positive Regulation Of Protein Ubiquitination
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,0.33282877668652866,0.8342535097520561,1.3702983138780804,4,24,,GO:BP,1.4513833992094862,brown,Respiratory System Development
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.3424300120511458,0.8342535097520561,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Glutamine Family Amino Acid Metabolic Process
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.3424300120511458,0.8342535097520561,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Modified Amino Acid Biosynthetic Process
GOBP_NADP_METABOLIC_PROCESS,0.3424300120511458,0.8342535097520561,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Nadp Metabolic Process
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.3424300120511458,0.8342535097520561,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Positive Regulation Of Inflammatory Response
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.3424300120511458,0.8342535097520561,1.4509040970473792,3,17,,GO:BP,1.5539932508436445,brown,Response To Leukemia Inhibitory Factor
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.3480326018544968,0.8356145078342266,1.2846546692607004,5,32,,GO:BP,1.3440623162845384,brown,Negative Regulation Of Translation
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,0.3480326018544968,0.8356145078342266,1.2846546692607004,5,32,,GO:BP,1.3440623162845384,brown,Transforming Growth Factor Beta Receptor Signaling Pathway
GOBP_REGULATION_OF_ENDOCYTOSIS,0.350932107130153,0.836514423231108,1.1958967102935976,8,55,,GO:BP,1.2366059984619329,brown,Regulation Of Endocytosis
GOBP_RESPONSE_TO_STEROID_HORMONE,0.350932107130153,0.836514423231108,1.1958967102935976,8,55,,GO:BP,1.2366059984619329,brown,Response To Steroid Hormone
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.5048336822343354,0.8395897068175311,1.0962386511024644,4,30,,Reactome,1.112800243235026,brown,Translocation Of Slc2a4 Glut4 To The Plasma Membrane
HALLMARK_ESTROGEN_RESPONSE_LATE,0.3991094590843087,0.8451729721785362,1.2090867475394826,5,34,,Hallmark,1.25,brown,Estrogen Response Late
GOBP_GOLGI_VESICLE_TRANSPORT,0.36014106721535377,0.8488136520766661,1.1579985751082371,10,71,,GO:BP,1.1913453242184908,brown,Golgi Vesicle Transport
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.3620694049099662,0.8488136520766661,1.3154863813229571,4,25,,GO:BP,1.3815170336909468,brown,Cellular Response To Molecule Of Bacterial Origin
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.3620694049099662,0.8488136520766661,1.3154863813229571,4,25,,GO:BP,1.3815170336909468,brown,Retrograde Transport Endosome To Golgi
GOBP_LEUKOCYTE_MIGRATION,0.3651848511383344,0.8541029224270691,1.1990110246433203,7,48,,GO:BP,1.2395121951219512,brown,Leukocyte Migration
GOBP_NUCLEAR_EXPORT,0.37357018373260326,0.8569510854761204,1.245725739889164,5,33,,GO:BP,1.2953514739229024,brown,Nuclear Export
GOBP_ENDOTHELIUM_DEVELOPMENT,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Endothelium Development
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Positive Regulation Of Organelle Assembly
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Positive Regulation Of Reactive Oxygen Species Metabolic Process
GOBP_SENSORY_ORGAN_MORPHOGENESIS,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Sensory Organ Morphogenesis
GOBP_SPROUTING_ANGIOGENESIS,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Sprouting Angiogenesis
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,0.3775562042836602,0.8569510854761204,1.3702983138780804,3,18,,GO:BP,1.4496062992125984,brown,Viral Release From Host Cell
GOBP_MITOTIC_NUCLEAR_DIVISION,0.3810587321734861,0.8569510854761204,1.2031887634051437,6,41,,GO:BP,1.2437108708025042,brown,Mitotic Nuclear Division
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.3810587321734861,0.8569510854761204,1.2031887634051437,6,41,,GO:BP,1.2437108708025042,brown,Negative Regulation Of Supramolecular Fiber Organization
GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.3810587321734861,0.8569510854761204,1.2031887634051437,6,41,,GO:BP,1.2437108708025042,brown,Proteinogenic Amino Acid Metabolic Process
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.39127120349386907,0.860450389984305,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Cell Cell Junction Organization
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.39127120349386907,0.860450389984305,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Negative Regulation Of Protein Polymerization
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.39127120349386907,0.860450389984305,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Positive Regulation Of Monoatomic Ion Transmembrane Transport
GOBP_REGULATED_EXOCYTOSIS,0.39127120349386907,0.860450389984305,1.2648907512720742,4,26,,GO:BP,1.31800215594682,brown,Regulated Exocytosis
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.5253981867293585,0.8645441062054523,1.0277237354085604,8,64,,Reactome,1.0327022375215147,brown,Extracellular Matrix Organization
GOBP_SENSORY_SYSTEM_DEVELOPMENT,0.3991094590843087,0.8699886016004448,1.2090867475394826,5,34,,GO:BP,1.25,brown,Sensory System Development
GOBP_ALCOHOL_METABOLIC_PROCESS,0.41215609978469664,0.8794171663214725,1.1110526869281734,10,74,,GO:BP,1.1336032388663968,brown,Alcohol Metabolic Process
GOBP_MEMBRANE_DOCKING,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Membrane Docking
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Negative Regulation Of Cell Projection Organization
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Negative Regulation Of Proteasomal Protein Catabolic Process
GOBP_REGULATION_OF_HEART_RATE,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Regulation Of Heart Rate
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Response To Ionizing Radiation
GOBP_SYNAPSE_ASSEMBLY,0.41228209205815514,0.8794171663214725,1.2981773499897604,3,19,,GO:BP,1.358267716535433,brown,Synapse Assembly
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.543254813355485,0.8845667379767321,1.0724073760784978,3,23,,Reactome,1.084251968503937,brown,Cytosolic Trna Aminoacylation
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.543254813355485,0.8845667379767321,1.0724073760784978,3,23,,Reactome,1.084251968503937,brown,Regulation Of Plk1 Activity At G2 M Transition
GOBP_MYOTUBE_DIFFERENTIATION,0.42028015255065615,0.8884174150990023,1.2180429456694049,4,27,,GO:BP,1.2600103110500085,brown,Myotube Differentiation
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,0.42028015255065615,0.8884174150990023,1.2180429456694049,4,27,,GO:BP,1.2600103110500085,brown,Olefinic Compound Metabolic Process
GOBP_EPIDERMIS_DEVELOPMENT,0.4245455454446942,0.8884174150990023,1.1745414118954975,5,35,,GO:BP,1.2076719576719577,brown,Epidermis Development
GOBP_HORMONE_METABOLIC_PROCESS,0.4245455454446942,0.8884174150990023,1.1745414118954975,5,35,,GO:BP,1.2076719576719577,brown,Hormone Metabolic Process
GOBP_MYELOID_CELL_HOMEOSTASIS,0.4245455454446942,0.8884174150990023,1.1745414118954975,5,35,,GO:BP,1.2076719576719577,brown,Myeloid Cell Homeostasis
