k,concordance,method,contrast
118,0.8220338983050848,vsn_mix_RF_QRILC,Training_Old
119,0.8151260504201681,vsn_mix_RF_QRILC,Training_Old
120,0.8166666666666667,vsn_mix_RF_QRILC,Training_Old
121,0.8181818181818182,vsn_mix_RF_QRILC,Training_Old
122,0.8278688524590164,vsn_mix_RF_QRILC,Training_Old
123,0.8292682926829268,vsn_mix_RF_QRILC,Training_Old
124,0.8306451612903226,vsn_mix_RF_QRILC,Training_Old
125,0.832,vsn_mix_RF_QRILC,Training_Old
126,0.8412698412698413,vsn_mix_RF_QRILC,Training_Old
127,0.84251968503937,vsn_mix_RF_QRILC,Training_Old
128,0.84375,vsn_mix_RF_QRILC,Training_Old
129,0.8449612403100775,vsn_mix_RF_QRILC,Training_Old
130,0.8461538461538461,vsn_mix_RF_QRILC,Training_Old
131,0.8549618320610687,vsn_mix_RF_QRILC,Training_Old
132,0.8560606060606061,vsn_mix_RF_QRILC,Training_Old
133,0.8646616541353384,vsn_mix_RF_QRILC,Training_Old
134,0.8656716417910447,vsn_mix_RF_QRILC,Training_Old
135,0.8592592592592593,vsn_mix_RF_QRILC,Training_Old
136,0.8602941176470589,vsn_mix_RF_QRILC,Training_Old
137,0.8540145985401459,vsn_mix_RF_QRILC,Training_Old
138,0.855072463768116,vsn_mix_RF_QRILC,Training_Old
139,0.8489208633093526,vsn_mix_RF_QRILC,Training_Old
140,0.85,vsn_mix_RF_QRILC,Training_Old
141,0.8439716312056738,vsn_mix_RF_QRILC,Training_Old
142,0.8380281690140845,vsn_mix_RF_QRILC,Training_Old
143,0.8321678321678322,vsn_mix_RF_QRILC,Training_Old
144,0.8333333333333334,vsn_mix_RF_QRILC,Training_Old
145,0.8413793103448276,vsn_mix_RF_QRILC,Training_Old
146,0.8356164383561644,vsn_mix_RF_QRILC,Training_Old
147,0.8367346938775511,vsn_mix_RF_QRILC,Training_Old
148,0.831081081081081,vsn_mix_RF_QRILC,Training_Old
149,0.8389261744966443,vsn_mix_RF_QRILC,Training_Old
150,0.8333333333333334,vsn_mix_RF_QRILC,Training_Old
151,0.8344370860927153,vsn_mix_RF_QRILC,Training_Old
152,0.8355263157894737,vsn_mix_RF_QRILC,Training_Old
153,0.8300653594771242,vsn_mix_RF_QRILC,Training_Old
154,0.8311688311688312,vsn_mix_RF_QRILC,Training_Old
155,0.8258064516129032,vsn_mix_RF_QRILC,Training_Old
156,0.8269230769230769,vsn_mix_RF_QRILC,Training_Old
157,0.8280254777070064,vsn_mix_RF_QRILC,Training_Old
158,0.8291139240506329,vsn_mix_RF_QRILC,Training_Old
159,0.8301886792452831,vsn_mix_RF_QRILC,Training_Old
160,0.8375,vsn_mix_RF_QRILC,Training_Old
161,0.8385093167701864,vsn_mix_RF_QRILC,Training_Old
162,0.8333333333333334,vsn_mix_RF_QRILC,Training_Old
163,0.8282208588957055,vsn_mix_RF_QRILC,Training_Old
164,0.8292682926829268,vsn_mix_RF_QRILC,Training_Old
165,0.8303030303030303,vsn_mix_RF_QRILC,Training_Old
166,0.8313253012048193,vsn_mix_RF_QRILC,Training_Old
167,0.8263473053892215,vsn_mix_RF_QRILC,Training_Old
168,0.8333333333333334,vsn_mix_RF_QRILC,Training_Old
169,0.8284023668639053,vsn_mix_RF_QRILC,Training_Old
170,0.8294117647058824,vsn_mix_RF_QRILC,Training_Old
171,0.8245614035087719,vsn_mix_RF_QRILC,Training_Old
172,0.8255813953488372,vsn_mix_RF_QRILC,Training_Old
173,0.8265895953757225,vsn_mix_RF_QRILC,Training_Old
174,0.8275862068965517,vsn_mix_RF_QRILC,Training_Old
175,0.8285714285714286,vsn_mix_RF_QRILC,Training_Old
176,0.8352272727272727,vsn_mix_RF_QRILC,Training_Old
177,0.8361581920903954,vsn_mix_RF_QRILC,Training_Old
178,0.8426966292134831,vsn_mix_RF_QRILC,Training_Old
179,0.8435754189944135,vsn_mix_RF_QRILC,Training_Old
180,0.8388888888888889,vsn_mix_RF_QRILC,Training_Old
181,0.8342541436464088,vsn_mix_RF_QRILC,Training_Old
182,0.8406593406593407,vsn_mix_RF_QRILC,Training_Old
183,0.8469945355191257,vsn_mix_RF_QRILC,Training_Old
184,0.8532608695652174,vsn_mix_RF_QRILC,Training_Old
185,0.8540540540540541,vsn_mix_RF_QRILC,Training_Old
186,0.8494623655913979,vsn_mix_RF_QRILC,Training_Old
187,0.8556149732620321,vsn_mix_RF_QRILC,Training_Old
188,0.851063829787234,vsn_mix_RF_QRILC,Training_Old
189,0.8571428571428571,vsn_mix_RF_QRILC,Training_Old
190,0.8578947368421053,vsn_mix_RF_QRILC,Training_Old
191,0.8534031413612565,vsn_mix_RF_QRILC,Training_Old
192,0.8541666666666666,vsn_mix_RF_QRILC,Training_Old
193,0.8497409326424871,vsn_mix_RF_QRILC,Training_Old
194,0.845360824742268,vsn_mix_RF_QRILC,Training_Old
195,0.8512820512820513,vsn_mix_RF_QRILC,Training_Old
196,0.8520408163265306,vsn_mix_RF_QRILC,Training_Old
197,0.8527918781725888,vsn_mix_RF_QRILC,Training_Old
198,0.8484848484848485,vsn_mix_RF_QRILC,Training_Old
199,0.8442211055276382,vsn_mix_RF_QRILC,Training_Old
200,0.85,vsn_mix_RF_QRILC,Training_Old
201,0.8507462686567164,vsn_mix_RF_QRILC,Training_Old
202,0.8514851485148515,vsn_mix_RF_QRILC,Training_Old
203,0.8522167487684729,vsn_mix_RF_QRILC,Training_Old
204,0.8529411764705882,vsn_mix_RF_QRILC,Training_Old
205,0.8585365853658536,vsn_mix_RF_QRILC,Training_Old
206,0.8592233009708737,vsn_mix_RF_QRILC,Training_Old
207,0.8599033816425121,vsn_mix_RF_QRILC,Training_Old
208,0.8605769230769231,vsn_mix_RF_QRILC,Training_Old
209,0.861244019138756,vsn_mix_RF_QRILC,Training_Old
210,0.861904761904762,vsn_mix_RF_QRILC,Training_Old
211,0.8578199052132701,vsn_mix_RF_QRILC,Training_Old
212,0.8584905660377359,vsn_mix_RF_QRILC,Training_Old
213,0.863849765258216,vsn_mix_RF_QRILC,Training_Old
214,0.8598130841121495,vsn_mix_RF_QRILC,Training_Old
215,0.8604651162790697,vsn_mix_RF_QRILC,Training_Old
216,0.8657407407407407,vsn_mix_RF_QRILC,Training_Old
217,0.8617511520737328,vsn_mix_RF_QRILC,Training_Old
218,0.8623853211009175,vsn_mix_RF_QRILC,Training_Old
219,0.8584474885844748,vsn_mix_RF_QRILC,Training_Old
220,0.8590909090909091,vsn_mix_RF_QRILC,Training_Old
221,0.8552036199095022,vsn_mix_RF_QRILC,Training_Old
222,0.8558558558558559,vsn_mix_RF_QRILC,Training_Old
223,0.8565022421524664,vsn_mix_RF_QRILC,Training_Old
224,0.8616071428571429,vsn_mix_RF_QRILC,Training_Old
225,0.8622222222222222,vsn_mix_RF_QRILC,Training_Old
226,0.8628318584070797,vsn_mix_RF_QRILC,Training_Old
227,0.8634361233480177,vsn_mix_RF_QRILC,Training_Old
228,0.8640350877192983,vsn_mix_RF_QRILC,Training_Old
229,0.8602620087336245,vsn_mix_RF_QRILC,Training_Old
230,0.8608695652173913,vsn_mix_RF_QRILC,Training_Old
231,0.8658008658008658,vsn_mix_RF_QRILC,Training_Old
232,0.8663793103448276,vsn_mix_RF_QRILC,Training_Old
233,0.8669527896995708,vsn_mix_RF_QRILC,Training_Old
234,0.8632478632478633,vsn_mix_RF_QRILC,Training_Old
235,0.8595744680851064,vsn_mix_RF_QRILC,Training_Old
236,0.8559322033898306,vsn_mix_RF_QRILC,Training_Old
237,0.8565400843881856,vsn_mix_RF_QRILC,Training_Old
238,0.8571428571428571,vsn_mix_RF_QRILC,Training_Old
239,0.8577405857740585,vsn_mix_RF_QRILC,Training_Old
240,0.8583333333333333,vsn_mix_RF_QRILC,Training_Old
241,0.8547717842323651,vsn_mix_RF_QRILC,Training_Old
242,0.8512396694214877,vsn_mix_RF_QRILC,Training_Old
243,0.8477366255144033,vsn_mix_RF_QRILC,Training_Old
244,0.8483606557377049,vsn_mix_RF_QRILC,Training_Old
245,0.8448979591836735,vsn_mix_RF_QRILC,Training_Old
246,0.8495934959349594,vsn_mix_RF_QRILC,Training_Old
247,0.8502024291497976,vsn_mix_RF_QRILC,Training_Old
248,0.8508064516129032,vsn_mix_RF_QRILC,Training_Old
249,0.8514056224899599,vsn_mix_RF_QRILC,Training_Old
250,0.852,vsn_mix_RF_QRILC,Training_Old
251,0.852589641434263,vsn_mix_RF_QRILC,Training_Old
252,0.8531746031746031,vsn_mix_RF_QRILC,Training_Old
253,0.849802371541502,vsn_mix_RF_QRILC,Training_Old
254,0.8503937007874016,vsn_mix_RF_QRILC,Training_Old
255,0.8509803921568627,vsn_mix_RF_QRILC,Training_Old
256,0.8515625,vsn_mix_RF_QRILC,Training_Old
257,0.8521400778210116,vsn_mix_RF_QRILC,Training_Old
258,0.8527131782945736,vsn_mix_RF_QRILC,Training_Old
259,0.8532818532818532,vsn_mix_RF_QRILC,Training_Old
260,0.8538461538461538,vsn_mix_RF_QRILC,Training_Old
261,0.8544061302681992,vsn_mix_RF_QRILC,Training_Old
262,0.8549618320610687,vsn_mix_RF_QRILC,Training_Old
263,0.8555133079847909,vsn_mix_RF_QRILC,Training_Old
264,0.8560606060606061,vsn_mix_RF_QRILC,Training_Old
265,0.8566037735849057,vsn_mix_RF_QRILC,Training_Old
266,0.8571428571428571,vsn_mix_RF_QRILC,Training_Old
267,0.8576779026217228,vsn_mix_RF_QRILC,Training_Old
268,0.8544776119402985,vsn_mix_RF_QRILC,Training_Old
269,0.8550185873605948,vsn_mix_RF_QRILC,Training_Old
270,0.8592592592592593,vsn_mix_RF_QRILC,Training_Old
271,0.8634686346863468,vsn_mix_RF_QRILC,Training_Old
272,0.8639705882352942,vsn_mix_RF_QRILC,Training_Old
273,0.8608058608058609,vsn_mix_RF_QRILC,Training_Old
274,0.8576642335766423,vsn_mix_RF_QRILC,Training_Old
275,0.8545454545454545,vsn_mix_RF_QRILC,Training_Old
276,0.8514492753623188,vsn_mix_RF_QRILC,Training_Old
277,0.851985559566787,vsn_mix_RF_QRILC,Training_Old
278,0.8489208633093526,vsn_mix_RF_QRILC,Training_Old
279,0.8458781362007168,vsn_mix_RF_QRILC,Training_Old
280,0.8428571428571429,vsn_mix_RF_QRILC,Training_Old
281,0.8469750889679716,vsn_mix_RF_QRILC,Training_Old
282,0.851063829787234,vsn_mix_RF_QRILC,Training_Old
283,0.8480565371024735,vsn_mix_RF_QRILC,Training_Old
284,0.852112676056338,vsn_mix_RF_QRILC,Training_Old
285,0.856140350877193,vsn_mix_RF_QRILC,Training_Old
286,0.8566433566433567,vsn_mix_RF_QRILC,Training_Old
287,0.8536585365853658,vsn_mix_RF_QRILC,Training_Old
288,0.8541666666666666,vsn_mix_RF_QRILC,Training_Old
289,0.8546712802768166,vsn_mix_RF_QRILC,Training_Old
290,0.8517241379310345,vsn_mix_RF_QRILC,Training_Old
291,0.8556701030927835,vsn_mix_RF_QRILC,Training_Old
292,0.8527397260273972,vsn_mix_RF_QRILC,Training_Old
293,0.8532423208191127,vsn_mix_RF_QRILC,Training_Old
294,0.8537414965986394,vsn_mix_RF_QRILC,Training_Old
295,0.8576271186440678,vsn_mix_RF_QRILC,Training_Old
296,0.8581081081081081,vsn_mix_RF_QRILC,Training_Old
297,0.8552188552188552,vsn_mix_RF_QRILC,Training_Old
298,0.8557046979865772,vsn_mix_RF_QRILC,Training_Old
299,0.8561872909698997,vsn_mix_RF_QRILC,Training_Old
300,0.8566666666666667,vsn_mix_RF_QRILC,Training_Old
1,1,cycloess_none,Aging
2,0.5,cycloess_none,Aging
3,0.6666666666666666,cycloess_none,Aging
4,0.5,cycloess_none,Aging
5,0.6,cycloess_none,Aging
6,0.5,cycloess_none,Aging
7,0.42857142857142855,cycloess_none,Aging
8,0.375,cycloess_none,Aging
9,0.3333333333333333,cycloess_none,Aging
10,0.4,cycloess_none,Aging
11,0.36363636363636365,cycloess_none,Aging
12,0.4166666666666667,cycloess_none,Aging
13,0.46153846153846156,cycloess_none,Aging
14,0.42857142857142855,cycloess_none,Aging
15,0.4,cycloess_none,Aging
16,0.4375,cycloess_none,Aging
17,0.47058823529411764,cycloess_none,Aging
18,0.5,cycloess_none,Aging
19,0.5263157894736842,cycloess_none,Aging
20,0.55,cycloess_none,Aging
21,0.5238095238095238,cycloess_none,Aging
22,0.5,cycloess_none,Aging
23,0.4782608695652174,cycloess_none,Aging
24,0.4583333333333333,cycloess_none,Aging
25,0.44,cycloess_none,Aging
26,0.46153846153846156,cycloess_none,Aging
27,0.48148148148148145,cycloess_none,Aging
28,0.5357142857142857,cycloess_none,Aging
29,0.5517241379310345,cycloess_none,Aging
30,0.6,cycloess_none,Aging
31,0.5806451612903226,cycloess_none,Aging
32,0.59375,cycloess_none,Aging
33,0.6060606060606061,cycloess_none,Aging
34,0.5882352941176471,cycloess_none,Aging
35,0.5714285714285714,cycloess_none,Aging
36,0.5555555555555556,cycloess_none,Aging
37,0.5675675675675675,cycloess_none,Aging
38,0.5789473684210527,cycloess_none,Aging
39,0.5641025641025641,cycloess_none,Aging
40,0.55,cycloess_none,Aging
41,0.5609756097560976,cycloess_none,Aging
42,0.5476190476190477,cycloess_none,Aging
43,0.5348837209302325,cycloess_none,Aging
44,0.5227272727272727,cycloess_none,Aging
45,0.5111111111111111,cycloess_none,Aging
46,0.5,cycloess_none,Aging
47,0.5106382978723404,cycloess_none,Aging
48,0.5208333333333334,cycloess_none,Aging
49,0.5306122448979592,cycloess_none,Aging
50,0.52,cycloess_none,Aging
51,0.5294117647058824,cycloess_none,Aging
52,0.5192307692307693,cycloess_none,Aging
53,0.5094339622641509,cycloess_none,Aging
54,0.5,cycloess_none,Aging
55,0.4909090909090909,cycloess_none,Aging
56,0.48214285714285715,cycloess_none,Aging
57,0.5087719298245614,cycloess_none,Aging
58,0.5,cycloess_none,Aging
59,0.4915254237288136,cycloess_none,Aging
60,0.5,cycloess_none,Aging
61,0.5081967213114754,cycloess_none,Aging
62,0.5161290322580645,cycloess_none,Aging
63,0.5238095238095238,cycloess_none,Aging
64,0.53125,cycloess_none,Aging
65,0.5230769230769231,cycloess_none,Aging
66,0.5303030303030303,cycloess_none,Aging
67,0.5373134328358209,cycloess_none,Aging
68,0.5294117647058824,cycloess_none,Aging
69,0.5217391304347826,cycloess_none,Aging
70,0.5285714285714286,cycloess_none,Aging
71,0.5211267605633803,cycloess_none,Aging
72,0.5138888888888888,cycloess_none,Aging
73,0.5205479452054794,cycloess_none,Aging
74,0.5135135135135135,cycloess_none,Aging
75,0.52,cycloess_none,Aging
76,0.5131578947368421,cycloess_none,Aging
77,0.5064935064935064,cycloess_none,Aging
78,0.5,cycloess_none,Aging
79,0.4936708860759494,cycloess_none,Aging
80,0.5,cycloess_none,Aging
81,0.49382716049382713,cycloess_none,Aging
82,0.4878048780487805,cycloess_none,Aging
83,0.4939759036144578,cycloess_none,Aging
84,0.5119047619047619,cycloess_none,Aging
85,0.5176470588235295,cycloess_none,Aging
86,0.5348837209302325,cycloess_none,Aging
87,0.5287356321839081,cycloess_none,Aging
88,0.5340909090909091,cycloess_none,Aging
89,0.5280898876404494,cycloess_none,Aging
90,0.5333333333333333,cycloess_none,Aging
91,0.5384615384615384,cycloess_none,Aging
92,0.5434782608695652,cycloess_none,Aging
93,0.5376344086021505,cycloess_none,Aging
94,0.5319148936170213,cycloess_none,Aging
95,0.5263157894736842,cycloess_none,Aging
96,0.53125,cycloess_none,Aging
97,0.5257731958762887,cycloess_none,Aging
98,0.5204081632653061,cycloess_none,Aging
99,0.5151515151515151,cycloess_none,Aging
100,0.51,cycloess_none,Aging
101,0.504950495049505,cycloess_none,Aging
102,0.5098039215686274,cycloess_none,Aging
103,0.5145631067961165,cycloess_none,Aging
104,0.5192307692307693,cycloess_none,Aging
105,0.5333333333333333,cycloess_none,Aging
106,0.5377358490566038,cycloess_none,Aging
107,0.5327102803738317,cycloess_none,Aging
108,0.5370370370370371,cycloess_none,Aging
109,0.5321100917431193,cycloess_none,Aging
110,0.5272727272727272,cycloess_none,Aging
111,0.5225225225225225,cycloess_none,Aging
112,0.5178571428571429,cycloess_none,Aging
113,0.5221238938053098,cycloess_none,Aging
114,0.5175438596491229,cycloess_none,Aging
115,0.5217391304347826,cycloess_none,Aging
116,0.5172413793103449,cycloess_none,Aging
117,0.5128205128205128,cycloess_none,Aging
118,0.5169491525423728,cycloess_none,Aging
119,0.5126050420168067,cycloess_none,Aging
120,0.5083333333333333,cycloess_none,Aging
121,0.5041322314049587,cycloess_none,Aging
122,0.5,cycloess_none,Aging
123,0.4959349593495935,cycloess_none,Aging
124,0.5,cycloess_none,Aging
125,0.504,cycloess_none,Aging
126,0.5079365079365079,cycloess_none,Aging
127,0.5118110236220472,cycloess_none,Aging
128,0.515625,cycloess_none,Aging
129,0.5193798449612403,cycloess_none,Aging
130,0.5153846153846153,cycloess_none,Aging
131,0.5114503816793893,cycloess_none,Aging
132,0.5151515151515151,cycloess_none,Aging
133,0.5112781954887218,cycloess_none,Aging
134,0.5074626865671642,cycloess_none,Aging
135,0.5037037037037037,cycloess_none,Aging
136,0.5,cycloess_none,Aging
137,0.5036496350364964,cycloess_none,Aging
138,0.5,cycloess_none,Aging
139,0.49640287769784175,cycloess_none,Aging
140,0.5,cycloess_none,Aging
141,0.5035460992907801,cycloess_none,Aging
142,0.5,cycloess_none,Aging
143,0.5034965034965035,cycloess_none,Aging
144,0.5,cycloess_none,Aging
145,0.503448275862069,cycloess_none,Aging
146,0.5068493150684932,cycloess_none,Aging
147,0.5102040816326531,cycloess_none,Aging
148,0.5135135135135135,cycloess_none,Aging
149,0.5234899328859061,cycloess_none,Aging
150,0.52,cycloess_none,Aging
151,0.5165562913907285,cycloess_none,Aging
152,0.5131578947368421,cycloess_none,Aging
153,0.5098039215686274,cycloess_none,Aging
154,0.5064935064935064,cycloess_none,Aging
155,0.5032258064516129,cycloess_none,Aging
156,0.5,cycloess_none,Aging
157,0.5095541401273885,cycloess_none,Aging
158,0.5126582278481012,cycloess_none,Aging
159,0.5094339622641509,cycloess_none,Aging
160,0.5125,cycloess_none,Aging
161,0.5093167701863354,cycloess_none,Aging
162,0.5123456790123457,cycloess_none,Aging
163,0.5153374233128835,cycloess_none,Aging
164,0.524390243902439,cycloess_none,Aging
165,0.5212121212121212,cycloess_none,Aging
166,0.5180722891566265,cycloess_none,Aging
167,0.5209580838323353,cycloess_none,Aging
168,0.5238095238095238,cycloess_none,Aging
169,0.5325443786982249,cycloess_none,Aging
170,0.5352941176470588,cycloess_none,Aging
171,0.543859649122807,cycloess_none,Aging
172,0.5406976744186046,cycloess_none,Aging
173,0.5375722543352601,cycloess_none,Aging
174,0.5402298850574713,cycloess_none,Aging
175,0.5428571428571428,cycloess_none,Aging
176,0.5397727272727273,cycloess_none,Aging
177,0.5423728813559322,cycloess_none,Aging
178,0.5449438202247191,cycloess_none,Aging
179,0.547486033519553,cycloess_none,Aging
180,0.5555555555555556,cycloess_none,Aging
181,0.5580110497237569,cycloess_none,Aging
182,0.554945054945055,cycloess_none,Aging
183,0.5573770491803278,cycloess_none,Aging
184,0.5543478260869565,cycloess_none,Aging
185,0.5513513513513514,cycloess_none,Aging
186,0.5483870967741935,cycloess_none,Aging
187,0.5508021390374331,cycloess_none,Aging
188,0.5478723404255319,cycloess_none,Aging
189,0.544973544973545,cycloess_none,Aging
190,0.5473684210526316,cycloess_none,Aging
191,0.5497382198952879,cycloess_none,Aging
192,0.5520833333333334,cycloess_none,Aging
193,0.5544041450777202,cycloess_none,Aging
194,0.5567010309278351,cycloess_none,Aging
195,0.558974358974359,cycloess_none,Aging
196,0.5612244897959183,cycloess_none,Aging
197,0.5583756345177665,cycloess_none,Aging
198,0.5606060606060606,cycloess_none,Aging
199,0.5628140703517588,cycloess_none,Aging
200,0.56,cycloess_none,Aging
201,0.5572139303482587,cycloess_none,Aging
202,0.5544554455445545,cycloess_none,Aging
203,0.5517241379310345,cycloess_none,Aging
204,0.5490196078431373,cycloess_none,Aging
205,0.5463414634146342,cycloess_none,Aging
206,0.5436893203883495,cycloess_none,Aging
207,0.5458937198067633,cycloess_none,Aging
208,0.5432692307692307,cycloess_none,Aging
209,0.5454545454545454,cycloess_none,Aging
210,0.5476190476190477,cycloess_none,Aging
211,0.5497630331753555,cycloess_none,Aging
212,0.5518867924528302,cycloess_none,Aging
213,0.5492957746478874,cycloess_none,Aging
214,0.5514018691588785,cycloess_none,Aging
215,0.5488372093023256,cycloess_none,Aging
216,0.5509259259259259,cycloess_none,Aging
217,0.5529953917050692,cycloess_none,Aging
218,0.555045871559633,cycloess_none,Aging
219,0.5525114155251142,cycloess_none,Aging
220,0.5545454545454546,cycloess_none,Aging
221,0.5610859728506787,cycloess_none,Aging
222,0.5585585585585585,cycloess_none,Aging
223,0.5560538116591929,cycloess_none,Aging
224,0.5535714285714286,cycloess_none,Aging
225,0.5511111111111111,cycloess_none,Aging
226,0.5530973451327433,cycloess_none,Aging
227,0.5550660792951542,cycloess_none,Aging
228,0.5570175438596491,cycloess_none,Aging
229,0.5545851528384279,cycloess_none,Aging
230,0.5565217391304348,cycloess_none,Aging
231,0.5541125541125541,cycloess_none,Aging
232,0.5517241379310345,cycloess_none,Aging
233,0.5493562231759657,cycloess_none,Aging
234,0.5555555555555556,cycloess_none,Aging
235,0.5531914893617021,cycloess_none,Aging
236,0.5508474576271186,cycloess_none,Aging
237,0.5527426160337553,cycloess_none,Aging
238,0.5546218487394958,cycloess_none,Aging
239,0.5523012552301255,cycloess_none,Aging
240,0.55,cycloess_none,Aging
241,0.5477178423236515,cycloess_none,Aging
242,0.5495867768595041,cycloess_none,Aging
243,0.5473251028806584,cycloess_none,Aging
244,0.5532786885245902,cycloess_none,Aging
245,0.5591836734693878,cycloess_none,Aging
246,0.556910569105691,cycloess_none,Aging
247,0.5587044534412956,cycloess_none,Aging
248,0.5564516129032258,cycloess_none,Aging
249,0.5542168674698795,cycloess_none,Aging
250,0.552,cycloess_none,Aging
251,0.549800796812749,cycloess_none,Aging
252,0.5515873015873016,cycloess_none,Aging
253,0.549407114624506,cycloess_none,Aging
254,0.5511811023622047,cycloess_none,Aging
255,0.5490196078431373,cycloess_none,Aging
256,0.546875,cycloess_none,Aging
257,0.5447470817120622,cycloess_none,Aging
258,0.5465116279069767,cycloess_none,Aging
259,0.5482625482625483,cycloess_none,Aging
260,0.5461538461538461,cycloess_none,Aging
261,0.5478927203065134,cycloess_none,Aging
262,0.549618320610687,cycloess_none,Aging
263,0.5475285171102662,cycloess_none,Aging
264,0.5454545454545454,cycloess_none,Aging
265,0.5471698113207547,cycloess_none,Aging
266,0.5526315789473685,cycloess_none,Aging
267,0.550561797752809,cycloess_none,Aging
268,0.5522388059701493,cycloess_none,Aging
269,0.5539033457249071,cycloess_none,Aging
270,0.5518518518518518,cycloess_none,Aging
271,0.5498154981549815,cycloess_none,Aging
272,0.5514705882352942,cycloess_none,Aging
273,0.5567765567765568,cycloess_none,Aging
274,0.5583941605839416,cycloess_none,Aging
275,0.56,cycloess_none,Aging
276,0.5579710144927537,cycloess_none,Aging
277,0.555956678700361,cycloess_none,Aging
278,0.5539568345323741,cycloess_none,Aging
279,0.5555555555555556,cycloess_none,Aging
280,0.5535714285714286,cycloess_none,Aging
281,0.5516014234875445,cycloess_none,Aging
282,0.549645390070922,cycloess_none,Aging
283,0.5512367491166078,cycloess_none,Aging
284,0.5492957746478874,cycloess_none,Aging
285,0.5508771929824562,cycloess_none,Aging
286,0.548951048951049,cycloess_none,Aging
287,0.5505226480836237,cycloess_none,Aging
288,0.5486111111111112,cycloess_none,Aging
289,0.5501730103806228,cycloess_none,Aging
290,0.5517241379310345,cycloess_none,Aging
291,0.5498281786941581,cycloess_none,Aging
292,0.547945205479452,cycloess_none,Aging
293,0.5460750853242321,cycloess_none,Aging
294,0.54421768707483,cycloess_none,Aging
295,0.5423728813559322,cycloess_none,Aging
296,0.5405405405405406,cycloess_none,Aging
297,0.5387205387205387,cycloess_none,Aging
298,0.540268456375839,cycloess_none,Aging
299,0.5384615384615384,cycloess_none,Aging
300,0.5366666666666666,cycloess_none,Aging
1,0,quantile_none,Aging
2,0,quantile_none,Aging
3,0.3333333333333333,quantile_none,Aging
4,0.5,quantile_none,Aging
5,0.6,quantile_none,Aging
6,0.6666666666666666,quantile_none,Aging
7,0.5714285714285714,quantile_none,Aging
8,0.5,quantile_none,Aging
9,0.4444444444444444,quantile_none,Aging
10,0.5,quantile_none,Aging
11,0.5454545454545454,quantile_none,Aging
12,0.5,quantile_none,Aging
13,0.5384615384615384,quantile_none,Aging
14,0.5,quantile_none,Aging
15,0.5333333333333333,quantile_none,Aging
16,0.5625,quantile_none,Aging
17,0.5882352941176471,quantile_none,Aging
18,0.5555555555555556,quantile_none,Aging
19,0.5789473684210527,quantile_none,Aging
20,0.55,quantile_none,Aging
21,0.5238095238095238,quantile_none,Aging
22,0.5,quantile_none,Aging
23,0.4782608695652174,quantile_none,Aging
24,0.5,quantile_none,Aging
25,0.52,quantile_none,Aging
26,0.5384615384615384,quantile_none,Aging
27,0.5925925925925926,quantile_none,Aging
28,0.6071428571428571,quantile_none,Aging
29,0.5862068965517241,quantile_none,Aging
30,0.6,quantile_none,Aging
31,0.6129032258064516,quantile_none,Aging
32,0.59375,quantile_none,Aging
33,0.6060606060606061,quantile_none,Aging
34,0.5882352941176471,quantile_none,Aging
35,0.5714285714285714,quantile_none,Aging
36,0.5555555555555556,quantile_none,Aging
37,0.5405405405405406,quantile_none,Aging
38,0.5526315789473685,quantile_none,Aging
39,0.5641025641025641,quantile_none,Aging
40,0.6,quantile_none,Aging
41,0.6097560975609756,quantile_none,Aging
42,0.6190476190476191,quantile_none,Aging
43,0.627906976744186,quantile_none,Aging
44,0.6136363636363636,quantile_none,Aging
45,0.6,quantile_none,Aging
46,0.6304347826086957,quantile_none,Aging
47,0.6170212765957447,quantile_none,Aging
48,0.625,quantile_none,Aging
49,0.6530612244897959,quantile_none,Aging
50,0.66,quantile_none,Aging
51,0.6666666666666666,quantile_none,Aging
52,0.6538461538461539,quantile_none,Aging
53,0.6415094339622641,quantile_none,Aging
54,0.6481481481481481,quantile_none,Aging
55,0.6363636363636364,quantile_none,Aging
56,0.6428571428571429,quantile_none,Aging
57,0.6491228070175439,quantile_none,Aging
58,0.6551724137931034,quantile_none,Aging
59,0.6440677966101694,quantile_none,Aging
60,0.65,quantile_none,Aging
61,0.6557377049180327,quantile_none,Aging
62,0.6451612903225806,quantile_none,Aging
63,0.6507936507936508,quantile_none,Aging
64,0.640625,quantile_none,Aging
65,0.6461538461538462,quantile_none,Aging
66,0.6363636363636364,quantile_none,Aging
67,0.6268656716417911,quantile_none,Aging
68,0.6470588235294118,quantile_none,Aging
69,0.6376811594202898,quantile_none,Aging
70,0.6428571428571429,quantile_none,Aging
71,0.647887323943662,quantile_none,Aging
72,0.6527777777777778,quantile_none,Aging
73,0.6438356164383562,quantile_none,Aging
74,0.6486486486486487,quantile_none,Aging
75,0.64,quantile_none,Aging
76,0.6447368421052632,quantile_none,Aging
77,0.6363636363636364,quantile_none,Aging
78,0.6282051282051282,quantile_none,Aging
79,0.6329113924050633,quantile_none,Aging
80,0.65,quantile_none,Aging
81,0.6419753086419753,quantile_none,Aging
82,0.6341463414634146,quantile_none,Aging
83,0.6265060240963856,quantile_none,Aging
84,0.6428571428571429,quantile_none,Aging
85,0.6588235294117647,quantile_none,Aging
86,0.6627906976744186,quantile_none,Aging
87,0.6781609195402298,quantile_none,Aging
88,0.6818181818181818,quantile_none,Aging
89,0.6741573033707865,quantile_none,Aging
90,0.6777777777777778,quantile_none,Aging
91,0.6813186813186813,quantile_none,Aging
