uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
P15090,FABP4_HUMAN,FABP4,"Fatty acid-binding protein, adipocyte",27.77181282609646,27.139348029900766,27.402651961201148,27.630854107436488,27.791920781770216,27.658818155528156,26.83885989172731,27.015532002519898,27.639797627711044,27.173069810894265,27.009232579386648,26.634728478417102,27.638641849135784,26.47046006391933,27.603010397031746,27.57034689030387,27.341293489415317,27.1814478808559,27.530481713655284,27.09972420495879,27.36076687776828,26.697839136443317,27.323416230103707,27.540624876444173,27.34320806404929,26.689360660303027,27.05337042928054,26.57454333200461,27.170609617499395,26.95111672076366,27.19708456027089,27.234817369185773,26.70082933142342,26.377678671790058,27.259482254039515,26.838899301579573,27.56635129422823,27.132426624912853,26.711642713214083,26.37053763382252,26.72935753340008,27.123058415668627,26.89161095214697,26.96557893710864,27.075150642073105,27.20273832254659,27.269222702621576,27.06415006216312,26.74009671684956,26.90575678393387,27.26173664411489,26.90755793431359,27.05617047235345,26.93683015521936,27.19078602892451,26.64912297022865,26.876681496853703,27.222762968085064,26.787093710476736,26.64276405865807,27.260470349692184,26.775478201503276,0.3285197903736474,0.09204716181427569,0.5649924189330191,27.093077653224658,2.777053474171132,-2.768237248466365,0.007245253870595225,0.053767410302838256,0.19814597725579206,0
P15104,GLNA_HUMAN,GLUL,Glutamine synthetase,NA,16.021631881464668,15.662248466775509,15.77196573557287,15.432928685635003,15.173849851860773,15.833546909107117,15.481121182166998,16.009976479436745,15.26491474916184,16.660793412402022,NA,16.101064297240793,16.03680351575813,15.955234229571856,14.730347038355411,15.928480041837576,15.19698987096778,NA,16.051938051794984,15.312664033465028,15.629045968127102,16.434314684427303,16.421260283374245,15.171295115217925,16.032008214927988,NA,15.010106142455072,15.220338904507637,14.681314116440866,NA,NA,NA,NA,NA,14.78502372043084,14.746975236655926,15.294485007234575,NA,NA,NA,NA,NA,16.091436644156513,NA,NA,15.884622296944034,NA,14.851445712739675,NA,NA,NA,NA,15.212427182922449,15.064758171453024,15.436094252187583,NA,14.155013087309964,NA,NA,NA,NA,0.5609936129239657,-0.04288615749826463,1.164873383346196,15.52079064372466,1.884024015869232,-4.298946205270951,0.0676527921274078,0.2214948225223955,0.2206976775061296,0
P15121,ALDR_HUMAN,AKR1B1,Aldo-keto reductase family 1 member B1,27.29285372601384,27.11485686741087,27.063521299520563,26.755622369836814,27.047646628513164,26.751150420739982,27.717259642108303,27.367286144285902,26.993771305509625,27.236356281014707,27.301648016041867,27.470007650939852,26.858495297995113,26.9497105191289,26.98839540183197,27.437433643597704,26.72725558804327,27.008880856468735,26.713820052740704,26.934052546930054,26.64325685454826,27.07687727394205,27.32405813332102,26.997310420354623,26.920493341808495,27.10893306112373,27.214227460243936,27.001105585088386,27.24484638710605,27.086657024057427,27.04043269367314,27.207999392670033,27.169464441355803,27.077765019748973,26.7656286750241,27.156962816292943,27.045262502231424,27.0853366448892,27.186159435235115,27.31529004735319,25.915367276119333,26.9734164396508,26.8697595090356,27.35174736136345,27.083682700273396,27.088090805576737,27.030458660809263,27.069181102038996,27.288239745631632,26.9776508544786,26.89474210083052,27.1782978502186,26.677922024943577,26.998082852585696,27.40357115858491,27.289349464623484,27.056854279053855,27.17238398282497,27.056910343324517,27.01990595489024,27.014167175229876,26.766140658959923,0.10920754715230885,-0.0798072242081308,0.2982223185127485,27.057645383383676,1.1549428426853852,-5.692656461439003,0.2525442449560124,0.48639699621054605,0.8604601100736513,0
P15170,ERF3A_HUMAN,GSPT1,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,18.14975801922083,18.29213154056914,18.516945895369503,17.793132566571376,18.69829252101392,NA,18.716434419128316,18.06499024556196,18.194357068635956,18.230722201724497,18.672114787033653,18.37006218380956,18.278174671403637,18.286738501546523,17.957581635768282,18.659831742337698,17.945185825171357,18.34309575011108,17.762882885259767,18.25909320128216,18.33799886073097,18.319882671888113,18.266300514435063,18.223294614025583,18.561368341838698,18.60395735086812,18.67966696155296,17.886831945568687,18.41232070322848,18.43193575089726,18.266408558701013,18.489361544868185,18.59105271350232,18.434006808804952,18.381707975757585,18.60596254964467,18.53250154491335,18.407730860470235,17.883034844053412,18.456166393134534,18.304037013559885,18.645417648173243,NA,NA,18.227052164517037,18.399300137708607,18.175422370962988,18.668876017645985,18.575976590645848,18.438376327778276,NA,18.167789931985585,NA,NA,18.333006364797356,18.558659626473307,18.140584296190845,18.619323948806688,NA,18.80471369707327,18.68395328373469,18.673783794599935,-0.10597570215118068,-0.29836256927436783,0.08641116497200646,18.370532552455582,-1.1039119984141492,-5.702356214194423,0.2744358372330697,0.5122963775356949,0.8719435550199857,0
P15259,PGAM2_HUMAN,PGAM2,Phosphoglycerate mutase 2,29.63042387589442,28.55562465723817,29.275212361584348,28.83633736041004,29.123934374803483,28.927841436454894,29.49158654716288,29.317821171029536,28.954094178523164,29.237591414140724,29.354630765411887,29.555436877809793,28.929351335563652,29.24311104737084,28.85627458976544,29.6325853448707,28.253734624089027,29.27960602947163,28.925303032038222,28.91690780552971,28.4581472084477,29.433645832652587,29.09160514658847,29.040312786942785,29.23542477872222,29.206575758191057,29.487431412345487,29.432099330394824,29.45184068322772,29.036666408789483,28.647746331864077,28.972966465437853,29.10840422706271,28.661315748769937,29.44891668731807,29.423223971317704,30.05016354114624,29.051709148731085,28.73420000269562,29.00651797524327,29.144772690603645,29.14703151932319,28.975479372510826,29.053822229642613,28.892149228703328,29.00402790584567,28.650214229862257,28.697785848609364,28.76164960607169,28.84270222685845,29.48776036037676,29.51087179610984,29.129257411751315,28.964821018103223,29.21249568562834,28.980471514418635,28.86102234211164,28.849611322492834,28.712567550321616,28.862790318689047,28.736017293834827,28.947402862232614,0.06067438645635903,-0.16168101397174026,0.28302978688445835,29.075823332405694,0.5454579751478038,-6.196398546721416,0.5873949910370644,0.7680549815802755,0.9682332307962461,0
P15311,EZRI_HUMAN,EZR,Ezrin,20.145974089913327,20.159845330604128,21.045196232262253,20.38624042658925,19.55018680721519,20.48717826829997,19.92602888384863,19.847762851318624,19.95324369362757,20.08887788488973,20.770100059561383,NA,19.796562206547275,20.489856107915703,19.97937827102734,20.780003914215037,20.81595238285727,21.224523048921803,20.40693772763419,19.821653916739223,21.569988999368483,20.07017053478295,19.92699494486176,20.215344694164727,20.482145680431326,20.492678350997615,19.439788852187338,20.105016440039453,19.70459618905634,20.432721177078932,20.20824250958118,21.94292970994845,20.47730164300441,20.4743716083178,20.703411791103207,20.593187583982495,20.57507098162257,21.9102745341622,20.47780482943769,20.408464831620847,20.12271095145068,20.30805109028032,21.258540050117,20.803857869427173,20.08402328463841,21.44275199702951,21.359751111552413,22.50023059949707,22.470341551532822,20.234745323307845,20.414773882998897,22.43811909534996,20.03606115153824,22.451487676888796,NA,21.103456066553665,21.090604699569315,20.9899780793098,20.60902999020225,21.287723249995047,20.957519539901103,22.556846907626536,-0.5512825372514065,-0.994510511761667,-0.10805456274114605,20.673443535975075,-2.4879320003590273,-3.4302828336329028,0.015643155446829846,0.08706650992117139,0.1010561043031089,0
P15374,UCHL3_HUMAN,UCHL3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,21.783284099074287,21.168287449229044,21.588415027183512,22.03844278519009,21.997364764705992,21.946915390579587,21.622407663471744,21.516781486177045,21.62321672466966,21.823543275500555,21.97810241297671,21.424602921592392,21.175176470511644,21.33618124881194,21.293153968963065,21.68306688617638,21.444223901188913,21.389010770983713,22.264481412234748,21.86549885279341,22.064091465537352,21.545773966710794,21.713973392559943,21.442165470974167,21.98029589108399,21.66335142065855,21.587297721446543,21.462297512097756,21.742222113641507,22.0450523826832,21.978085559466265,22.17240097559051,21.71799014187316,21.543315491028917,22.551855292134707,22.556149396924894,22.104304522780673,21.926134860984032,22.019879570151986,21.64749874500055,22.01086467087605,21.96659605265405,22.071215494781555,21.628375622213696,22.165583390484127,21.6892305186889,21.997436455015585,21.89060165274021,22.00292971537493,21.84886267693052,22.892252941257507,22.22752154528837,22.0940797725646,21.915174771733856,21.96836593164259,22.13181830245237,21.96525282203198,22.210261476722167,22.000757011773757,21.67513380290777,22.17388680694127,21.484909869902623,-0.3782010819125432,-0.5837023044179641,-0.17269985940712232,21.845764592101972,-3.678848822496826,-0.3308418114991145,4.920709106434494e-4,0.00897181013802496,0.05609463082657795,0
P15531,NDKA_HUMAN,NME1,Nucleoside diphosphate kinase A,21.69161534782682,21.716920160761312,21.900639570724863,21.81996935261266,21.454481609890134,21.748209388994216,21.5134076436675,21.67474785615388,21.57042534814324,21.693794557610193,22.05394623592862,21.24983693432356,21.576926568141545,21.874212634554603,21.792987111232836,21.967506580191262,21.65618915573113,21.790456757802065,22.27522523854533,21.9100012514928,22.241145765947532,21.65274482182596,21.46404043959446,21.388839475297644,21.699081824281947,22.139566573714163,21.45633294426573,22.35911339280797,21.456207857397068,21.9269137434816,21.35045229721944,21.419949357788862,21.646542553641464,21.2711392201461,NA,21.277044079072088,21.375087761737095,21.69099731179131,21.7264824878424,21.497294778528666,21.838587954154494,21.781383933586135,21.306952073217772,21.544758058467444,22.05749714375406,21.35165910396617,21.801390968923236,21.713561810264338,21.976954882452745,21.830160855002852,NA,NA,21.84039105491138,21.39541917416351,21.45280594424217,21.933271287103892,21.677372087784025,21.938567160005856,21.633815038693097,21.75048126801892,22.050863114388267,21.19416496199664,0.1464194803768244,-0.0446526997257935,0.3374916604794423,21.69560226891198,1.5333600642741607,-5.19130580048229,0.13053040720627726,0.32554496928177046,0.7422034445420853,0
P15880,RS2_HUMAN,RPS2,40S ribosomal protein S2,21.16913629314252,21.715542182060464,20.937786216535457,21.789057363445856,21.921085767955702,21.33111097494327,21.142511354858833,20.68605376781152,21.589550715367977,21.603283324825604,20.443942126840845,21.421955364852376,21.274433759273123,21.429087375441267,21.486728632090593,21.64138761255502,21.343267568737932,21.46275512642635,21.80046780455751,21.721955717091944,21.790107507223055,21.413729984291663,21.2584714180559,21.73283692991852,21.313877308429795,21.866014523321994,22.008757336888063,21.092046952850037,21.55491690540017,21.992826698111696,21.937720482648572,22.042304031177117,21.684046555066303,21.51713628579829,21.02942697298449,20.83245711825152,20.94950409880894,21.31509591415041,22.097448005079503,22.05940137835025,21.283510598202675,21.845018299330626,21.303086478154537,21.785454417283063,22.27581693292798,22.25265903394946,21.985901776976124,22.28998299667909,22.03271981186388,21.57985229447331,21.430199801434235,21.815017217707172,21.66400782903318,21.46643764980652,22.19697873905313,21.74416914728709,22.11179075676974,21.735769489568113,22.231014444877903,22.294344155556903,21.746328780461543,21.93349887522295,-0.30083265510885226,-0.5687892606787777,-0.032876049538926866,21.619399757778062,-2.2442131019614333,-3.9599186601576664,0.028396884682273173,0.13084839020263128,0.3425258220470235,0
P15927,RFA2_HUMAN,RPA2,Replication protein A 32 kDa subunit,18.476914450372295,19.186921041918627,18.64688476760037,NA,NA,18.25368065260904,NA,18.421920525366012,17.910954239317263,17.248228129938987,17.139757223764203,18.718956563549607,18.61061106935208,18.250719375209055,18.504394978856,17.531323741780717,NA,18.41435201377237,NA,18.127009877789448,18.44288724903076,NA,18.34283704426831,NA,17.917764473724773,18.080997796731832,19.00032667617661,NA,18.232616551652477,18.666311260013163,NA,NA,17.433188150536868,NA,NA,NA,17.681558791423477,NA,NA,18.15107701642444,NA,NA,NA,17.85401213029828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.968583058018208,16.462313171229617,17.18959334923674,NA,NA,NA,16.752589513623633,0.5002990632220801,-0.029780962871209127,1.0303790893153693,18.020642829452843,1.9274750748079175,-4.228756218120992,0.0634290809729466,0.21395934012405432,0.2516436744155787,0
P15954,COX7C_HUMAN,COX7C,"Cytochrome c oxidase subunit 7C, mitochondrial",24.84523620522414,26.357303828535606,25.676170959207123,26.416255295163715,26.39775841718999,26.975881600007018,25.29515085195495,26.073476037608412,25.79429943456473,25.967550364508032,25.6247431303303,25.89620603643936,26.194525482972747,25.997557043691028,26.442405401505855,25.40468087300256,26.61001962221451,25.55893829644289,26.391717320476005,26.65083668610226,25.956257114626755,26.39526083958444,26.610601673035028,25.858591312484368,25.908700927123288,25.723274612482953,26.281315417998215,25.754391319872543,25.56833737227887,25.76993697392235,25.687225437102132,26.032191431478815,25.850261857651866,26.189052853127897,26.70138241676,26.130816271760963,27.60270609188206,26.37092202194985,26.02424851349937,25.61378280221115,26.028113896180503,26.25668343889294,26.58291146315169,25.699154257653664,25.71873345844836,25.38075170172294,25.216512957459152,25.987655324129634,24.76923132659603,26.09814080267958,26.535251933850823,26.855777246143532,26.340781657624632,26.366734215920896,25.494322218502607,25.049063566967373,25.3412289937638,25.22760028477369,25.994951537418817,25.850120652049707,26.08704541667701,25.68637948559223,-0.132418672538531,-0.491445488324554,0.22660814324749196,25.98656638684151,-0.7372689209026987,-6.076029249316706,0.46373892923890014,0.6686997478775589,0.9032508670937143,0
P16083,NQO2_HUMAN,NQO2,Ribosyldihydronicotinamide dehydrogenase [quinone],21.98854803328878,20.95590272550267,23.538754853664493,22.526059848312364,19.298325071770027,22.56816893449415,21.207842698679386,24.606791569792662,21.36111509710165,23.051509127747163,23.743045625466944,24.04482821900742,23.28869796111219,22.631011625154812,23.134450023047176,21.72671804081226,21.049876192601506,23.441880277008583,22.559454284515898,20.86444782577944,21.960842803027212,20.720266550370265,24.115885403759624,20.973647864524015,22.697790333568236,22.923364915878523,23.715247018163595,23.052599542837157,22.444450489790334,21.820699146638763,23.24103326239225,21.24025417026723,22.623416956163627,23.87596094226694,22.97573185517284,24.435785060619494,24.11992645769023,23.612595754713706,21.247891185003503,22.565596555213062,21.266969959787534,NA,21.36656554491171,23.73999610553844,23.22582770907951,20.799300589124545,22.936210696910372,21.183385117086395,22.03582598809625,21.074908896639005,23.81932397036702,23.794552416116872,23.686464050847977,23.58177679150306,21.169523043440876,22.533843826242546,20.58797679811089,20.668794307677953,21.322643994112216,23.12267401458769,22.803482536431822,20.55240132360015,-0.161673053061282,-0.9574737018327557,0.6341275957101917,22.4134895407071,-0.4062360669440465,-6.247234253231801,0.6859903042092739,0.8262354746028555,0.9408860459811911,0
P16118,F261_HUMAN,PFKFB1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",22.113287055539995,21.17166856524795,21.63691948342739,22.5986761949,21.945530638016972,NA,23.036532143919977,22.727145684636692,22.59875034695851,23.05896857424705,21.812572622266124,22.833067367782466,22.59347482324962,23.240467220279488,22.31613820372031,22.13164839433726,NA,22.60543935077456,22.317012718664564,23.14662073858223,NA,23.6020242922431,23.28461623773644,22.125629906506223,23.25757050778217,22.701133590707855,23.119561822148263,22.601117147510905,23.039054108383397,22.340072720458473,NA,21.872417049029583,22.33488322591951,NA,NA,NA,NA,23.026309350883334,NA,NA,NA,NA,NA,22.86621718647204,22.897717253576193,22.06885550260441,22.086857821231977,21.941754014936205,NA,NA,NA,NA,NA,NA,NA,22.697932093192136,NA,22.336575701247646,NA,22.52744288280825,22.734379306788178,NA,-0.10385479042056289,-0.5780559198845783,0.3703463390434525,22.547334406377367,-0.4429816690936157,-5.9601201517483835,0.6602251495344518,0.8132651084830318,0.9577985099087657,0
P16152,CBR1_HUMAN,CBR1,Carbonyl reductase [NADPH] 1,22.85862450188323,22.33132434209876,22.457152619336473,22.744477871043003,22.881666245827702,22.58698307095964,22.368792901068165,22.304363090126976,22.505412181617626,22.44935064654908,22.968511456817502,22.255940984217883,22.381361028182788,22.76522702385786,22.575547302200665,22.7477004141988,22.98256351003998,22.500897333049092,23.018138534083725,23.029818755574297,23.778958123394915,22.403448240668368,22.8974387210763,22.730589663073,22.674360229690812,22.445949154392096,22.27797362980254,22.28716413302884,22.888717035140107,23.297750974854313,22.47532354001374,22.260638841118197,22.583652325065344,22.481703840027706,23.23033848297156,22.464461093757123,23.687840253541268,22.828673189439417,22.731440236956253,23.115329868151825,22.993075540297436,23.07737664604427,22.97789339790059,22.90144116573793,23.131391428219658,22.522968275798856,23.182400162192312,22.813050262641976,23.823806196115992,23.208833807526005,23.24438463489132,23.250419342559248,23.488713150156805,23.084960882470924,22.59702268295804,23.4157557249034,23.33894553334915,23.30535646836882,23.187115063448115,23.535556562462265,23.373025617411468,22.91447911547326,-0.27919706441723235,-0.5162808342948157,-0.04211329453964893,22.86489640402944,-2.3540333301864225,-3.731282148460932,0.021753073844569967,0.10825353219121289,0.3434319069910357,0
P16157,ANK1_HUMAN,ANK1,Ankyrin-1,NA,19.21600399858605,NA,18.906218568634554,19.77224881875358,20.122730665426687,18.94716153215432,19.138685143051752,18.832076964019905,19.959128614512498,19.24826814884994,18.96216988977228,19.703697441202294,19.39265087382091,18.817660759113057,NA,NA,18.882304980569906,20.886586433705354,19.00387418887868,18.52838360958534,18.94662089387714,19.596150371531735,NA,19.292978529538512,19.356572667390115,19.31415663260065,21.30273930932633,NA,19.97823121009587,19.500350021311384,NA,18.30705812036548,19.11495653030208,NA,NA,NA,NA,18.925694946638036,NA,NA,19.496562060020068,NA,18.891679177544127,NA,NA,18.794170661600837,NA,19.42388418087504,NA,20.08746966658808,19.362253885806187,19.56262128751874,NA,NA,18.981712686338017,18.92376976280947,19.559608225231816,19.113704846275624,18.87408616388023,19.795514177728197,18.664166990671827,0.23640250207486346,-0.34897651600838564,0.8217815201581126,19.32110865801197,0.8149801286111794,-5.7312469013865,0.41967881583287914,0.6388425123692459,0.814435408074764,0
P16219,ACADS_HUMAN,ACADS,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",24.425758414122235,25.20544893093195,25.681796830121808,24.831665861721152,24.36907904088624,24.864003494203576,24.505518497357812,24.301539434453485,25.328779756309633,24.750374109171595,25.50806239300907,24.68962585487952,25.22418423313833,24.83636653012618,24.85024604988331,24.59192064848388,25.12594236293024,25.62062667984553,24.772013674455412,24.17865705011936,23.767609877163594,24.821991258025612,24.205956454358127,25.18631275526582,24.721829166105415,25.484294183065497,24.370696698375777,24.671683178724205,23.51091235178013,23.24389507867707,25.028732169470153,24.2200354675258,24.6670699757252,24.454476533899285,24.126374876660535,24.381835547952537,24.843827866452347,24.47221287867226,22.91859669570083,23.708267306188898,24.076120798864434,24.651584643404465,24.870127216764185,24.8636512981539,23.88801031400483,25.094555273541953,25.091750698162436,24.428640068587256,23.85127540255801,24.210757010263173,24.938677221876407,24.259877017730947,24.7843239394146,24.56673698270926,23.0261022854059,23.697086567744854,23.878915401535657,24.70613882029963,24.691462306087647,24.769732509657796,23.403772593799932,24.433931620261685,0.4885792901094881,0.11177322411322926,0.865385356105747,24.5266362928511,2.5919149868270894,-3.2053601834991388,0.011886497693070465,0.0728693989009972,0.11468621133887417,0
P16298,PP2BB_HUMAN,PPP3CB,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,22.03719516290979,21.974996171493743,21.995953907459302,21.384451583158995,22.007408301018963,21.68523970628815,22.34751384997495,22.218487409981417,22.005172282016535,22.035215089026785,22.14330419060233,22.228052984658916,21.674664092728932,20.89296391219272,21.663665293319287,21.908486877331903,21.360232056959795,21.584110941102846,21.422442528332237,21.77401456607127,21.26331819579615,22.206626706514157,21.869239126681123,21.876026097368246,21.6241971799176,21.844713574279034,22.050607908853475,21.498785254563035,21.933102539604004,21.413678281169073,21.942596043134724,22.162480287329164,21.512292485651297,21.993476360294427,21.865789412974575,22.19630808839022,22.430438135069856,21.67309354886882,21.419260390751088,21.72436441527577,21.44004252156776,21.618853224043445,21.71365991677001,22.05176438288416,21.85972894603879,22.02344700832255,21.169388263782256,21.55231327563599,21.463788612153884,21.584776198219014,21.84393715067457,22.48175961026383,21.585258888545532,21.301245270655937,22.04681220182451,21.741482360988527,21.112585958563347,21.668505297151544,21.64231124368921,21.622267112146393,21.449614630516,22.04257438450009,0.031071253775632357,-0.20094481319039825,0.26308732074166297,21.771936796742768,0.26769749168390367,-6.307327883763854,0.7898204322741027,0.8896290512198672,0.992695556301295,0
P16615,AT2A2_HUMAN,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,28.578272705623096,28.78728455998795,28.63574111601075,28.171685568096457,29.353392032922088,28.4916585165115,28.75583193870515,28.460268794450226,29.02537611921964,28.76904703744822,28.565963182048947,28.428736059969104,28.87125327966056,28.1246418878084,28.83237773005049,28.84808168090072,28.250208868351297,28.48234609113073,28.08640332474079,28.639510378092695,28.3750389609404,28.034598658531767,28.794295498648903,28.560068083640587,28.26196891531303,28.905564041484418,28.04385143066515,28.39285123118199,28.551330783165703,28.33591625635822,28.87693407320879,28.295741563630596,28.367733043194395,28.564796333857355,28.219596384499933,28.51706689073383,27.732419125221135,28.402871648980643,28.26267164375211,29.058967479222417,28.126840768838672,28.6600859375734,28.41970542760726,28.308052749793852,28.727055001712444,28.480358424261073,29.022051368659117,28.157716873015627,28.263797867718345,28.474896017381877,28.284488721315377,28.0700555046933,27.950258516060455,28.44820153633562,28.85247439018556,28.93272630310736,28.29210628399862,28.730110119231693,28.393503723600546,28.201460882942413,28.0978682703451,28.595427848854698,0.22031863786312655,9.859889490470286e-4,0.4396512867772061,28.487122668632153,2.0079437318155486,-4.420124159002576,0.049010074127489256,0.18048406646028867,0.5145711749202688,0
P16671,CD36_HUMAN,CD36,Platelet glycoprotein 4,23.995249145701298,23.79796703894003,23.878642540306224,23.67361130902126,23.373719283581753,24.026360065244944,23.400583695449143,21.308869155301775,24.22226938028938,23.79030564720996,23.643884645440412,24.13546393256252,24.00964749431881,23.47571556769047,23.95422594397512,23.47117689094819,24.40225502183893,23.807778077694493,23.74666308629403,23.940868197979984,24.10051365399999,23.375676775437384,22.268745984713743,24.17363240061613,23.85850656701596,23.34218769640153,24.18308750296344,23.262881947175497,23.913675036715937,24.239162766576023,23.920016743645103,23.68103162073171,23.848721708756184,22.14055020769354,23.11561914356028,22.097983804514826,23.261910881730387,23.262273697593766,23.84306705418526,23.24508739215237,23.593955722607785,23.766117613784,23.37915573775923,23.750086280325768,23.980072163524547,23.954258841400144,24.045289493867703,23.820396413673404,22.923804025618512,23.632217162782077,23.59868720676495,22.01944087097741,23.51848075929045,23.22867798113804,23.808383317181285,23.221097481293427,23.442751131620497,23.719957313232783,23.379341329882088,23.862607550052893,23.766089540190652,24.301727718183663,0.21676685001483165,-0.16950121419691278,0.6030349142265761,23.579067489695465,1.1217798838967845,-5.729067866013471,0.2662803823233549,0.5019456404758428,0.7506415195085024,0
P16930,FAAA_HUMAN,FAH,Fumarylacetoacetase,21.31601402888123,21.214811055192182,21.415377261977568,21.693191583317976,22.155241477176972,21.56763787983666,21.61101005030751,21.313425126252053,21.10826287385783,21.36969427991787,21.595979776566587,21.74752721699211,21.378512342674135,21.560846163487145,21.58584460779307,21.40695329747968,21.535557578027557,21.51520748527375,21.93812774049344,21.568630342045655,21.255449087137,21.403972765815567,21.52192000020659,21.1008908314996,21.423844386692984,21.236808418164262,21.58429502840653,21.906421807311723,21.467102277356545,21.57285389614791,21.35121724434065,21.4668861034259,21.009913361540764,21.4210912627819,21.051869144144145,21.146385442099923,21.09084193571926,21.1660702027418,21.346519015256483,20.947747998675233,21.728628088289486,20.07616282748229,20.78061791656067,21.523488942393943,20.82353152230944,21.28992129779797,21.49491449484784,20.88704207667126,21.885464034049363,21.573082383925197,21.431378624273087,21.57286140127749,21.307014352477168,21.263786221835648,21.046581571185538,20.992624748158033,21.10941772228791,20.718521855856807,21.09880287873563,21.37513603327646,21.308163677156895,20.6100976170772,0.36652950788923633,0.14266795643126334,0.5903910593472093,21.338180526853886,3.272902130627506,-1.4870732288919486,0.0017423173589110929,0.02070225401178068,0.09745221924195009,0
P16989,YBOX3_HUMAN,YBX3,Y-box-binding protein 3,22.54371330261442,22.66782886009131,22.538305400307095,22.273298626856015,22.856209403622618,22.35916477724881,22.70785492233078,22.102696363761904,22.27338781553659,22.488083847815567,22.234500015889477,22.458136050532396,22.43279132517873,22.491170227515617,22.140151081771503,22.26837741972066,22.802664464102435,22.342064393396665,22.13111514370132,22.22387052151187,22.15764186370749,22.464216904604744,22.53873585897447,22.531837445683987,22.257660407276152,22.520371222647672,22.3434288315294,22.454431308813465,22.242901730095102,22.17536336004534,22.621177465676652,22.594430811923957,22.38780401402976,23.131771153622967,23.55224811672231,23.779465593443778,23.73831345566262,22.61289822077974,22.645449459145613,22.92752256732194,22.31096064458281,22.65286225779744,22.52575126878823,22.725584832529503,22.548889950689528,22.622377488799422,22.21549287058517,22.57956630569428,22.540613899449745,22.65098187838133,23.425953523352096,23.829141228420273,22.804290149949637,22.756662264348343,22.318139228792127,22.830209708878865,22.604891613369535,22.56289871547261,22.696950616000827,22.31086023656628,22.563095469923063,22.69130433068274,-0.4105620027796597,-0.6476707184076134,-0.173453287151706,22.59323439093978,-3.4612647504965466,-0.9617155731415945,9.789751981063774e-4,0.014181729753390332,0.058146716827862134,0
P17152,TMM11_HUMAN,TMEM11,"Transmembrane protein 11, mitochondrial",22.94790413117777,23.188913711202066,22.817777207827916,23.30727961230001,22.82162661090292,23.45306822207707,23.066262469230733,23.242827795811095,23.34055083660001,23.252352708866653,22.62950064766163,23.113959275830272,23.35167147528224,23.303203821858773,23.83623710529872,23.065381168897503,23.43025287008285,23.06198716150673,23.077487132745937,23.408855611772175,22.96854218853291,23.898970816471916,23.489229765703623,23.47415150683078,23.686070056641896,22.9839394605359,23.059357211215485,22.987817384402035,23.14904708733323,23.061806124184983,22.73473636948006,22.792666066585397,22.855626916417467,22.755371884400596,23.283751084134284,22.990732304030313,23.46375483859541,22.986722287910265,22.782121651598345,22.643520694647545,22.954817359504663,23.11777860143259,23.261565004655484,23.297946971785336,22.657129676495572,22.65441064250382,22.60693604400516,22.55733488958371,22.503730861006822,22.926292913462653,22.930424996840472,23.001003272544583,23.033989033408,23.0998914660493,22.70695584191077,22.42172119944025,22.067611493683803,22.639533426237858,22.735483633320037,23.01856612575322,22.775286964734033,22.381537450503576,0.22246292087546493,0.013679708379616962,0.4312461333713129,23.017983599120118,2.129931535667965,-4.188005759377756,0.037152281389908524,0.15428445987329845,0.4807007443635091,0
