gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
DDT,-0.4036,1.2601,0.310101,0.195645,NS
DEFA3,0.4745,1.0688,0.311059,0.253524,NS
JPT1,-0.3786,1.3381,0.311447,0.174375,NS
ALDH1B1,-0.4934,1.0267,0.311512,0.271955,NS
PRPSAP1,-0.441,1.1431,0.313252,0.228089,NS
RPS2,-0.3085,1.6319,0.313675,0.112958,NS
LSM8,-0.3896,1.289,0.314607,0.18593,NS
RPL36,-0.4016,1.2473,0.315537,0.198789,NS
H3-3A,-0.5237,0.9462,0.31951,0.303688,NS
ACADVL,0.2508,1.9699,0.320624,0.069479,NS
RPS3,-0.2965,1.6643,0.320974,0.107808,NS
LAMTOR2,0.5453,0.8997,0.32315,0.319277,NS
SH3GLB2,-0.3589,1.3649,0.323705,0.167185,NS
AHSA1,0.2717,1.8025,0.323747,0.08821,NS
PPP1CA,-0.2658,1.8409,0.324167,0.084267,NS
SMIM4,-0.358,1.3653,0.324511,0.167185,NS
GSK3A,0.3436,1.4203,0.325077,0.156649,NS
RPS21,-0.2976,1.6343,0.326355,0.112958,NS
PSMD13,-0.2183,2.2173,0.328146,0.046799,NS
NPEPL1,0.3696,1.2982,0.331317,0.183992,NS
LETM1,0.3045,1.5737,0.33179,0.125149,NS
MT-ND5,-0.4527,1.0568,0.332313,0.259156,NS
JPH2,-0.2741,1.7421,0.333076,0.09647,NS
SDHA,0.251,1.902,0.33313,0.075514,NS
TALDO1,0.23,2.0658,0.334799,0.059593,NS
NT5C,-0.3436,1.3793,0.335772,0.165375,NS
THOP1,0.2321,2.04,0.336133,0.062425,NS
RAD23A,0.2214,2.1195,0.339413,0.054824,NS
NUDT19,-0.4423,1.0549,0.341474,0.25993,NS
PTRHD1,-0.295,1.5775,0.342523,0.124893,NS
UBAP2L,-0.4968,0.9351,0.343066,0.306573,NS
DDX3X,-0.3145,1.4704,0.344781,0.146309,NS
PXN,0.3725,1.236,0.346392,0.201044,NS
CSRP3,-0.3925,1.1727,0.346471,0.218224,NS
ADD1,0.5167,0.8882,0.347586,0.325306,NS
MYH7,-0.5233,0.8768,0.347683,0.330422,NS
ACSS2,0.2695,1.6988,0.348481,0.103214,NS
VCP,-0.2144,2.1338,0.348759,0.053596,NS
EIF5,-0.2715,1.6819,0.349463,0.105252,NS
AAMDC,0.3151,1.4449,0.350505,0.151849,NS
CBR1,-0.2791,1.6278,0.351303,0.113768,NS
KRT2,-0.5127,0.8856,0.351474,0.326114,NS
UBE3C,0.4723,0.9612,0.351558,0.29651,NS
TMSB4X,-0.4406,1.027,0.352775,0.271955,NS
NUDT3,0.2672,1.6739,0.357001,0.106191,NS
LAMA2,-0.4116,1.0816,0.358729,0.250845,NS
UBQLN2,0.2947,1.5094,0.359105,0.138074,NS
PGLS,0.3244,1.3686,0.359773,0.166697,NS
NOMO2,-0.3009,1.4714,0.36076,0.146309,NS
PBXIP1,0.245,1.8071,0.360777,0.087695,NS
FAM136A,-0.3963,1.1168,0.360915,0.238038,NS
XPNPEP1,-0.2504,1.7667,0.361151,0.092555,NS
ATP6V1E1,-0.3566,1.2389,0.361619,0.200335,NS
NAP1L4,-0.2237,1.9742,0.361713,0.06928,NS
RPS17,-0.305,1.4465,0.362042,0.151849,NS
CSTB,0.3017,1.462,0.362201,0.148073,NS
LTBP3,0.3944,1.1173,0.362471,0.238038,NS
RPL7A,-0.3739,1.1788,0.362476,0.216793,NS
FECH,0.257,1.705,0.36457,0.101989,NS
MACROD1,-0.2501,1.7506,0.36489,0.095321,NS
MYH8,-0.54,0.8107,0.364964,0.362618,NS
MARCKS,0.3222,1.3577,0.365254,0.168755,NS
HUWE1,0.3321,1.315,0.365795,0.179785,NS
EIF2A,-0.3184,1.3715,0.365812,0.166466,NS
MYO6,-0.3466,1.2571,0.366663,0.196046,NS
SYNPO,-0.3524,1.2326,0.36779,0.201627,NS
FABP3,0.3136,1.385,0.367799,0.164437,NS
NAMPT,-0.3762,1.1534,0.368179,0.224396,NS
RPL29,-0.4222,1.0227,0.370025,0.272786,NS
AZGP1,0.3034,1.4145,0.372273,0.157606,NS
BAG3,-0.3052,1.4008,0.373697,0.161319,NS
CAPN1,0.1813,2.3439,0.375907,0.038946,NS
MDH1,0.2198,1.9226,0.377863,0.072847,NS
PMPCB,0.2745,1.5366,0.378678,0.132205,NS
EIF3D,-0.256,1.6464,0.378963,0.111284,NS
GPT,0.3158,1.3295,0.380289,0.175918,NS
CPT1B,0.2895,1.4475,0.381088,0.151849,NS
CKMT2,0.3179,1.3179,0.381129,0.179096,NS
DMAC2L,0.3387,1.2339,0.381994,0.20156,NS
EEF2,-0.1829,2.2693,0.384594,0.043593,NS
KLHL41,-0.4217,0.9826,0.385107,0.288803,NS
OSTC,-0.3769,1.0903,0.38819,0.248333,NS
LDHB,0.3776,1.0814,0.390516,0.250845,NS
MYOZ2,-0.6214,0.6568,0.390677,0.45208,NS
VPS13A,-0.5363,0.7582,0.392049,0.389669,NS
CYB5R3,0.2438,1.6648,0.392774,0.107808,NS
RTCA,0.236,1.713,0.394192,0.100698,NS
DCAF6,0.2337,1.7259,0.395135,0.09817,NS
NAGK,0.2285,1.7629,0.395588,0.09313,NS
PPM1A,0.2072,1.9389,0.396446,0.071909,NS
NIPSNAP3A,0.4684,0.8545,0.397897,0.343023,NS
NLRX1,0.2936,1.36,0.398814,0.168351,NS
TNS1,0.3051,1.3082,0.398952,0.181517,NS
GRHPR,-0.203,1.9649,0.399088,0.069698,NS
DRG2,-0.4139,0.9624,0.399608,0.296023,NS
LGALS1,0.336,1.184,0.400068,0.215002,NS
CACNA1S,-0.2667,1.4806,0.402865,0.14421,NS
HHATL,-0.3283,1.2016,0.40325,0.210587,NS
PAK1,0.5315,0.7411,0.403787,0.398256,NS
MRPL1,-0.3256,1.2057,0.40502,0.209049,NS
GANAB,0.2132,1.8311,0.407032,0.085258,NS
COX11,0.3248,1.2012,0.407292,0.210587,NS
UBE2I,0.3254,1.1953,0.408316,0.211771,NS
FKBP5,0.2734,1.4223,0.408478,0.156235,NS
TAGLN2,0.228,1.697,0.410338,0.103391,NS
SLC25A20,0.3084,1.2395,0.414718,0.200335,NS
ATP5IF1,0.2936,1.3016,0.41483,0.183354,NS
TOMM22,-0.3723,1.0173,0.41806,0.273965,NS
SEPTIN2,0.2299,1.6471,0.418129,0.111284,NS
MYPN,-0.3996,0.9464,0.418635,0.303688,NS
EIF4A1,-0.2294,1.6418,0.42009,0.111965,NS
TIMM50,0.2673,1.3972,0.42322,0.162364,NS
BLMH,-0.303,1.2296,0.424018,0.202051,NS
PSMD6,-0.2862,1.3017,0.42414,0.183354,NS
UBE2G1,0.377,0.9857,0.424973,0.287573,NS
DCTPP1,0.3675,1.0083,0.426012,0.277017,NS
SAR1A,0.24,1.5419,0.426605,0.131763,NS
DCUN1D1,-0.3023,1.2216,0.427231,0.204457,NS
PPA1,0.2379,1.543,0.429508,0.131763,NS
CSNK2B,-0.2445,1.4996,0.42982,0.140766,NS
NDUFA6,-0.3177,1.1479,0.431875,0.22626,NS
LACTB2,0.2737,1.3317,0.432061,0.175639,NS
MAPRE1,-0.3087,1.1799,0.432342,0.21671,NS
DDX39B,-0.2866,1.2677,0.433171,0.192801,NS
HSPB7,-0.3013,1.1933,0.436929,0.212413,NS
TXNL1,-0.1816,1.9742,0.437998,0.06928,NS
MT-ATP6,-0.3286,1.0825,0.440889,0.250845,NS
CS,0.2216,1.6027,0.441372,0.118653,NS
RIDA,0.1977,1.7961,0.441424,0.088878,NS
CALU,-0.2551,1.3886,0.442359,0.163521,NS
ISCA2,0.2907,1.2157,0.443177,0.20652,NS
TF,0.3146,1.1231,0.443269,0.235627,NS
LANCL2,-0.2589,1.3639,0.44344,0.167286,NS
SSU72,-0.2995,1.1742,0.445009,0.21785,NS
ALAD,0.2964,1.1851,0.445455,0.215002,NS
COQ3,0.2432,1.439,0.446695,0.152745,NS
PADI2,0.2398,1.4462,0.44992,0.151849,NS
GYS1,-0.2452,1.4096,0.451193,0.158982,NS
PITHD1,0.3396,1.0175,0.451248,0.273965,NS
HCCS,0.2329,1.4832,0.451453,0.143647,NS
PFDN2,0.2304,1.4959,0.452232,0.141546,NS
PHKG1,-0.2048,1.6814,0.452534,0.105252,NS
MRPL13,-0.3121,1.1007,0.453334,0.244499,NS
SEPTIN9,0.3218,1.0655,0.454057,0.255083,NS
CD81,-0.3832,0.8933,0.454665,0.323098,NS
SIRT5,0.2477,1.3811,0.454807,0.165293,NS
CPPED1,-0.4101,0.8337,0.455105,0.35312,NS
DYNC1H1,-0.2086,1.6327,0.456451,0.112958,NS
STAC3,-0.2938,1.1554,0.457718,0.223724,NS
SLC37A4,-0.3042,1.1156,0.457719,0.238338,NS
MMP24OS,0.4255,0.7918,0.460331,0.372107,NS
EEF1A1,-0.2637,1.2717,0.461982,0.19185,NS
MYOT,-0.3881,0.8592,0.463989,0.341696,NS
EGLN1,0.3945,0.8429,0.465013,0.348088,NS
MYO1C,0.2816,1.177,0.466156,0.216793,NS
RPS14,-0.2183,1.516,0.466734,0.137366,NS
TMEM11,0.226,1.4551,0.468933,0.150126,NS
GDI1,0.1816,1.8076,0.469573,0.087695,NS
TUBA8,-0.2165,1.5144,0.470056,0.137366,NS
RPS13,-0.3055,1.073,0.470127,0.252176,NS
NIPSNAP3B,0.2929,1.1105,0.472914,0.240455,NS
L2HGDH,0.2662,1.2195,0.473572,0.205135,NS
ASPSCR1,-0.2953,1.0992,0.473625,0.244813,NS
RAB5B,0.2291,1.4147,0.474189,0.157606,NS
PHKA1,-0.2283,1.4183,0.474462,0.15705,NS
TOLLIP,-0.2327,1.3906,0.474689,0.163393,NS
HAGH,0.2122,1.5241,0.474964,0.135382,NS
MYBPC1,-0.4387,0.7369,0.47499,0.399998,NS
UTRN,-0.2661,1.2144,0.475125,0.20652,NS
HIBADH,0.1916,1.687,0.47514,0.105252,NS
EHBP1L1,-0.2387,1.339,0.479097,0.174375,NS
CLINT1,-0.3126,1.0177,0.480707,0.273965,NS
EIF4E,-0.2105,1.5102,0.480958,0.138074,NS
NID1,-0.4149,0.7654,0.481336,0.387036,NS
TATDN1,0.2905,1.0891,0.482638,0.248606,NS
CHCHD7,0.2953,1.0714,0.48265,0.252398,NS
RPS12,-0.2455,1.2849,0.483729,0.187137,NS
CARNS1,-0.3806,0.8285,0.48382,0.354225,NS
DAD1,0.5389,0.5847,0.484044,0.499311,NS
MRPS35,0.3438,0.9161,0.484262,0.313287,NS
HCFC2,0.3916,0.8034,0.484588,0.36629,NS
JPH1,-0.2392,1.3147,0.48479,0.179785,NS
PSMC3,-0.1639,1.9079,0.486769,0.074912,NS
ATL2,-0.3279,0.953,0.486932,0.300573,NS
ARHGDIA,0.193,1.6172,0.487444,0.116044,NS
DHRS7C,-0.2744,1.1364,0.487726,0.229891,NS
BTF3,-0.2755,1.1292,0.488612,0.233063,NS
RPLP0,-0.2844,1.0902,0.489719,0.248333,NS
BTF3L4,-0.1961,1.5799,0.489992,0.124486,NS
PSMD8,-0.2313,1.338,0.490393,0.174375,NS
ADSS1,0.206,1.4992,0.491167,0.140766,NS
OSBPL11,-0.3611,0.8546,0.491347,0.343023,NS
SLC20A2,-0.5422,0.5687,0.491606,0.507469,NS
TTR,0.3076,0.9988,0.492845,0.282375,NS
PEA15,-0.5117,0.5994,0.493488,0.488561,NS
YARS1,-0.2691,1.1379,0.494008,0.229441,NS
MECR,0.2409,1.2679,0.49488,0.192801,NS
CES2,0.3654,0.8354,0.495196,0.352309,NS
PSMC5,-0.1858,1.6398,0.495842,0.112207,NS
MAPRE3,-0.334,0.9067,0.497925,0.317025,NS
DCTN6,-0.319,0.9468,0.498851,0.303688,NS
SUCLA2,0.2044,1.4765,0.49917,0.145003,NS
MSRB2,0.3801,0.7927,0.499689,0.371772,NS
MYCBP,-0.2582,1.164,0.500537,0.22067,NS
SDHB,0.2106,1.4249,0.501131,0.155605,NS
CBX3,0.3231,0.9284,0.501194,0.309072,NS
RPL18A,-0.3454,0.8678,0.501441,0.336939,NS
AGT,0.2687,1.108,0.503776,0.241462,NS
SEC61A1,-0.3336,0.8903,0.504616,0.32415,NS
TOM1L2,0.204,1.4504,0.505983,0.151463,NS
AGL,-0.195,1.51,0.507715,0.138074,NS
HNRNPD,0.2098,1.4023,0.507852,0.161074,NS
SULT1A1,0.3519,0.8303,0.510318,0.354021,NS
HARS1,0.1991,1.4638,0.511151,0.147755,NS
CPT1A,-0.3282,0.8851,0.512294,0.326126,NS
PPP2R2A,0.1843,1.5749,0.512487,0.125149,NS
MRPL40,0.3051,0.9511,0.51262,0.301513,NS
CUTC,0.2262,1.283,0.512678,0.187478,NS
PRKCQ,-0.2803,1.035,0.512682,0.268402,NS
CASQ1,-0.2703,1.073,0.512802,0.252176,NS
HSPB2,-0.259,1.1195,0.51291,0.237248,NS
S100A6,-0.457,0.634,0.513141,0.466626,NS
TSN,0.2417,1.1955,0.514076,0.211771,NS
UBE2F,0.3761,0.768,0.514168,0.386712,NS
RAP1A,0.3857,0.7486,0.514348,0.395139,NS
PAIP1,0.2378,1.2131,0.514703,0.20652,NS
APEX1,0.2168,1.3296,0.514908,0.175918,NS
CFL2,0.1869,1.5418,0.51511,0.131763,NS
UBA2,0.2671,1.0768,0.51565,0.251892,NS
CHMP2A,0.187,1.537,0.515853,0.132205,NS
MCM5,0.4185,0.683,0.517788,0.432352,NS
LRRC47,0.2016,1.4142,0.518719,0.157606,NS
DTD1,0.2972,0.958,0.519201,0.298337,NS
OPA1,0.2202,1.2888,0.520211,0.18593,NS
ATP2A2,0.2189,1.2966,0.520223,0.183992,NS
PFKL,-0.2806,1.0109,0.520355,0.277017,NS
TBCA,0.1965,1.4416,0.520873,0.1524,NS
GYG1,-0.205,1.38,0.521277,0.165375,NS
ATP5F1C,0.2111,1.3321,0.523312,0.175639,NS
SET,-0.2945,0.9539,0.523651,0.300349,NS
ACSL1,0.2073,1.3528,0.524315,0.170339,NS
HBB,0.3534,0.7931,0.524432,0.371772,NS
RDH11,-0.3728,0.7488,0.52582,0.395139,NS
THAP4,0.2544,1.0789,0.531525,0.251509,NS
MRPL12,0.3833,0.715,0.532055,0.41135,NS
ASS1,0.4345,0.6303,0.532279,0.467891,NS
DUSP3,-0.1958,1.3903,0.534373,0.163393,NS
AIMP1,0.1986,1.366,0.53548,0.167185,NS
SMPX,-0.2654,1.0222,0.535493,0.272786,NS
STUB1,-0.2093,1.29,0.537061,0.18593,NS
GSTM3,-0.2776,0.9716,0.537337,0.292448,NS
ERLIN2,-0.2497,1.0747,0.539031,0.252176,NS
RPS18,-0.2237,1.1983,0.539366,0.210968,NS
BCAT2,0.2454,1.0843,0.541956,0.250274,NS
MAP3K20,0.3194,0.8306,0.542848,0.354021,NS
ADHFE1,0.3196,0.8281,0.543656,0.354225,NS
JUP,-0.3826,0.6903,0.54438,0.42857,NS
RPL11,-0.3086,0.8549,0.544705,0.343023,NS
NNT,0.2197,1.2004,0.544793,0.210633,NS
PSMA2,-0.2012,1.3106,0.544803,0.180835,NS
CALR,0.1497,1.7613,0.545013,0.093247,NS
SYNE2,0.2601,1.01,0.546136,0.277017,NS
TNPO1,-0.2097,1.2457,0.548043,0.199211,NS
DYSF,-0.1897,1.377,0.54808,0.165651,NS
RPLP2,-0.278,0.9389,0.548227,0.304338,NS
LAMC1,-0.3754,0.6948,0.548547,0.425637,NS
SERPINB6,-0.2094,1.2406,0.549792,0.200302,NS
TLN2,0.2236,1.1604,0.550174,0.221938,NS
MAP4,-0.2364,1.0945,0.551102,0.246948,NS
RAB5C,0.2613,0.987,0.552197,0.287095,NS
HIKESHI,-0.2023,1.2715,0.553116,0.19185,NS
MYL6,-0.3561,0.7218,0.553285,0.408678,NS
NIT1,0.2556,1.0054,0.553435,0.278508,NS
RPL3,-0.3717,0.6884,0.554787,0.429122,NS
HSD17B8,0.2605,0.9813,0.55513,0.288986,NS
PTMA,0.3135,0.8152,0.555183,0.360828,NS
HNRNPDL,-0.247,1.034,0.555399,0.268523,NS
SDHC,-0.3458,0.7352,0.556833,0.400173,NS
PPME1,-0.3741,0.6787,0.557335,0.435393,NS
YWHAG,0.1629,1.5546,0.558061,0.129624,NS
ACAA1,0.2286,1.1058,0.558712,0.242003,NS
DAZAP1,-0.5376,0.4675,0.560631,0.57297,NS
PHB2,0.1871,1.3388,0.561613,0.174375,NS
ALDH9A1,0.2124,1.1772,0.562206,0.216793,NS
MT-ND3,-0.2885,0.8667,0.562267,0.337187,NS
PTER,0.5124,0.488,0.562286,0.559879,NS
CRIP2,0.3091,0.8044,0.564069,0.365821,NS
AP2M1,-0.2285,1.0875,0.564351,0.248918,NS
RPL13A,-0.3213,0.7725,0.564671,0.384925,NS
KRT19,-0.4051,0.612,0.56505,0.478823,NS
NAXE,0.1689,1.4642,0.565824,0.147755,NS
WDR1,-0.1797,1.3741,0.566271,0.166116,NS
SYNGR2,-0.273,0.904,0.566566,0.317884,NS
PEBP1,0.1771,1.3932,0.566679,0.163235,NS
TMEM245,0.2492,0.988,0.567238,0.287095,NS
EIF3A,-0.1811,1.3595,0.567295,0.168351,NS
CALM1,-0.2029,1.2109,0.567873,0.207226,NS
MCU,0.263,0.9338,0.568113,0.306863,NS
CAMK2A,-0.2941,0.8286,0.570604,0.354225,NS
COPS4,0.1599,1.5235,0.570657,0.135382,NS
COX5B,-0.2411,1.0086,0.571311,0.277017,NS
DYNLRB1,-0.2508,0.9676,0.57187,0.294027,NS
NUBPL,-0.3163,0.7671,0.571919,0.387036,NS
COPA,-0.2129,1.1381,0.572374,0.229441,NS
NDUFAB1,-0.2503,0.9677,0.572533,0.294027,NS
HBA1,0.3338,0.7232,0.573573,0.408188,NS
ARL3,0.2595,0.9299,0.573676,0.308728,NS
PPP2R5A,-0.2984,0.8086,0.573686,0.363106,NS
SRSF11,-0.3214,0.7497,0.574215,0.394949,NS
APOL2,-0.2883,0.8357,0.574261,0.352309,NS
PDXP,0.3199,0.7529,0.574303,0.392629,NS
BGN,0.2909,0.8196,0.577482,0.35889,NS
MMUT,0.2754,0.8654,0.577605,0.337654,NS
NUCKS1,0.1905,1.2494,0.578011,0.19818,NS
ALYREF,-0.2851,0.8334,0.578582,0.35312,NS
NDUFB11,0.2443,0.9727,0.578645,0.292286,NS
DCTN4,0.2518,0.943,0.578793,0.303688,NS
PSMA1,-0.1515,1.5639,0.579472,0.127169,NS
PFKM,-0.2224,1.0644,0.579792,0.255366,NS
AHNAK,-0.2344,1.01,0.57981,0.277017,NS
ACP1,-0.1974,1.1906,0.582001,0.213396,NS
TMLHE,-0.3142,0.7465,0.582708,0.396211,NS
PURA,-0.2301,1.0172,0.583301,0.273965,NS
RARS1,-0.1998,1.1686,0.58407,0.219697,NS
STAT5B,0.1856,1.257,0.584396,0.196046,NS
PSMA3,-0.162,1.4363,0.585282,0.152745,NS
RPA1,0.2297,1.0102,0.586047,0.277017,NS
GOT2,0.1886,1.2305,0.58609,0.201962,NS
CUL2,-0.2361,0.9757,0.588314,0.291222,NS
GAPDHS,0.4158,0.5538,0.588455,0.516712,NS
PSME2,-0.2689,0.8564,0.588511,0.343023,NS
GAPDH,-0.1983,1.1602,0.588821,0.221938,NS
CAMK2G,-0.1929,1.1846,0.590824,0.215002,NS
ATAD1,-0.2116,1.0788,0.59112,0.251509,NS
CMPK1,-0.2811,0.8113,0.591468,0.362465,NS
FXR1,-0.2801,0.8129,0.592004,0.361955,NS
HSPD1,0.1727,1.3131,0.593264,0.180132,NS
PIP4K2B,-0.1941,1.1672,0.593525,0.219957,NS
RUVBL2,0.2469,0.9153,0.594252,0.31335,NS
PPP2R1A,0.1403,1.6086,0.594652,0.117581,NS
GALM,-0.2096,1.0765,0.594762,0.251892,NS
PSMD2,-0.1604,1.406,0.594887,0.16002,NS
TXNDC17,-0.1831,1.2278,0.595915,0.202541,NS
FABP5,0.2399,0.9334,0.597145,0.306863,NS
UBAC1,0.2083,1.0722,0.597907,0.252254,NS
TIGAR,0.3915,0.5704,0.597981,0.506482,NS
H6PD,0.2138,1.0442,0.598084,0.263491,NS
SYPL1,-0.2242,0.9946,0.598463,0.284022,NS
CLIC5,-0.2043,1.0914,0.598478,0.248333,NS
ORM1,0.3335,0.6612,0.601881,0.448403,NS
SPR,0.243,0.9062,0.602277,0.317038,NS
TRAP1,0.2201,0.9979,0.603086,0.282633,NS
DDX19A,0.1682,1.3041,0.603503,0.182928,NS
DIABLO,0.22,0.9918,0.605118,0.28512,NS
SUCLG1,0.1883,1.152,0.606815,0.224817,NS
PACSIN3,0.2242,0.9655,0.607478,0.294736,NS
RBBP7,-0.3519,0.6134,0.608346,0.478684,NS
GLOD4,0.1662,1.2986,0.608381,0.183992,NS
PMPCA,-0.3152,0.6841,0.608669,0.432084,NS
DNAJA1,0.2929,0.7349,0.609183,0.400173,NS
JAGN1,-0.2651,0.8092,0.610195,0.363048,NS
FAM98B,-0.2037,1.0518,0.610609,0.261114,NS
PGRMC2,0.2359,0.8913,0.616217,0.323753,NS
APOE,0.3634,0.5748,0.618153,0.504196,NS
HIBCH,0.2681,0.7769,0.619006,0.382205,NS
FAM120A,-0.2334,0.8922,0.619071,0.323501,NS
CLCC1,-0.2123,0.9798,0.619398,0.289631,NS
CPNE1,-0.2244,0.92490000000000006,0.620094,0.309379,NS
TNNC1,-0.3566,0.5816,0.620303,0.499609,NS
TMX1,0.2141,0.9637,0.621899,0.29556,NS
MAPK1,-0.1606,1.2845,0.621939,0.187137,NS
P3H4,-0.3252,0.6339,0.622052,0.466626,NS
PFDN4,0.2097,0.9827,0.622235,0.288803,NS
GHITM,-0.2181,0.944,0.622454,0.303688,NS
RPL14,-0.3066,0.6697,0.623273,0.441416,NS
ENOPH1,-0.1962,1.0461,0.623313,0.263166,NS
ERH,0.2884,0.711,0.62366,0.414752,NS
ARIH2,-0.2616,0.7835,0.623774,0.377633,NS
ELMOD2,-0.4226,0.4849,0.623837,0.561565,NS
EIF3K,-0.2121,0.9658,0.623876,0.294736,NS
HBS1L,-0.193,1.0581,0.624923,0.258776,NS
BCAP29,-0.2152,0.942,0.626967,0.303688,NS
LARS1,-0.2143,0.9448,0.627358,0.303688,NS
ALDH7A1,0.2545,0.7955,0.62742,0.370529,NS
PRPS1,-0.2226,0.9081,0.627816,0.316665,NS
GSTZ1,-0.2798,0.7214,0.628325,0.408678,NS
PGAM5,0.267,0.7527,0.629596,0.392629,NS
IGKV3-20,0.386,0.518,0.630975,0.54018,NS
ESYT2,-0.2355,0.8486,0.631187,0.346122,NS
LMNB2,-0.291,0.6845,0.632122,0.432084,NS
UBE2Z,0.2116,0.9411,0.632152,0.303754,NS
ETHE1,-0.2762,0.7182,0.633371,0.409994,NS
SCARB2,0.2196,0.8995,0.63452,0.319277,NS
MAP2K1,-0.1599,1.2248000000000001,0.636976,0.20329,NS
MSRB3,-0.4369,0.4481,0.637113,0.584342,NS
CUL4A,0.1578,1.236,0.638223,0.201044,NS
EMC1,-0.2569,0.7578,0.638769,0.389669,NS
COPS8,0.1808,1.0759,0.639013,0.251892,NS
SELENOF,0.4481,0.4323,0.640123,0.595587,NS
KHSRP,0.2109,0.9145,0.641394,0.31335,NS
COX8A,0.2972,0.6468,0.642353,0.458197,NS
SRI,0.2161,0.8856,0.643658,0.326114,NS
MYLK,-0.3074,0.6212,0.644243,0.473242,NS
KPNA6,-0.1957,0.9752,0.644338,0.291222,NS
SOD3,0.3234,0.5893,0.644741,0.495793,NS
ESD,-0.2256,0.8428,0.645438,0.348088,NS
ITGB1,0.151,1.2575,0.64582,0.196046,NS
G3BP1,-0.2849,0.6619,0.647745,0.448403,NS
SAE1,0.3632,0.518,0.648443,0.54018,NS
ZRANB2,0.3582,0.5245,0.648858,0.534863,NS
UGP2,-0.1688,1.1067,0.650368,0.241871,NS
RPS26,-0.2248,0.8305,0.650598,0.354021,NS
ERO1A,-0.1777,1.0453,0.652037,0.263206,NS
DEPTOR,-0.2359,0.7871,0.652122,0.374913,NS
NUDT2,-0.3448,0.5382,0.652263,0.525597,NS
DHX15,0.2107,0.8806,0.652322,0.327963,NS
IARS2,0.1763,1.0475,0.653548,0.263166,NS
PPIB,0.2244,0.8222,0.653867,0.357864,NS
AKT2,-0.2654,0.6944,0.654173,0.425637,NS
NAA50,0.1798,1.0215,0.655138,0.272786,NS
DPP7,0.3242,0.566,0.655348,0.507997,NS
EIF3I,-0.1838,0.9952,0.656233,0.283967,NS
SH3BGRL3,0.2252,0.8101,0.657069,0.362713,NS
ECHDC2,0.2226,0.8184,0.65737,0.359004,NS
BABAM1,-0.1928,0.9447,0.657417,0.303688,NS
MDH2,0.1728,1.0533,0.657695,0.260576,NS
TXNDC12,0.4374,0.4151,0.658302,0.608188,NS
MYL3,-0.3531,0.5143,0.658314,0.540516,NS
STOM,0.2441,0.7435,0.658429,0.397263,NS
S100A11,0.243,0.7431,0.659891,0.397263,NS
PRDX4,-0.2309,0.7818,0.659921,0.378713,NS
TFG,-0.1897,0.9431,0.662358,0.303688,NS
IFITM1,0.2361,0.7579,0.66237,0.389669,NS
NIPSNAP2,0.1821,0.9822,0.662458,0.288803,NS
CILP,-0.324,0.551,0.662926,0.518465,NS
RACK1,-0.1828,0.9753,0.663328,0.291222,NS
MPP1,-0.2756,0.6443,0.664372,0.459953,NS
RPL12,-0.2948,0.5994,0.665715,0.488561,NS
HSPA2,0.2825,0.6232,0.66675,0.472053,NS
CYCS,-0.2454,0.7172,0.666765,0.41056,NS
DDRGK1,-0.1953,0.9007,0.666982,0.319141,NS
EIF3L,-0.2063,0.8522,0.667072,0.344433,NS
SARS2,0.2148,0.8123,0.669104,0.362045,NS
ATPAF2,0.2567,0.6765,0.670349,0.436256,NS
KCTD12,-0.3821,0.4502,0.672953,0.583693,NS
RPL13,-0.2599,0.6602,0.673638,0.449064,NS
PREP,-0.1661,1.0263,0.675282,0.271955,NS
MYH14,0.2149,0.7908,0.676192,0.372558,NS
AKAP1,0.2698,0.6298,0.676245,0.468,NS
SEC22B,0.1528,1.1111,0.676416,0.240455,NS
AKR1C1,-0.2344,0.7241,0.676456,0.408168,NS
DNAJC11,0.2386,0.7098,0.677126,0.415468,NS
CKM,0.1484,1.1352,0.678515,0.230207,NS
FTL,0.4344,0.3871,0.678967,0.629664,NS
GLRX,-0.2493,0.6703,0.680593,0.441322,NS
PSMA6,-0.1543,1.0784,0.681631,0.251509,NS
IMPA2,-0.2018,0.823,0.682263,0.357607,NS
RAB10,-0.1757,0.9421,0.683063,0.303688,NS
PSMD12,-0.1778,0.9276,0.684056,0.309265,NS
CFL1,0.1869,0.8818,0.684245,0.327441,NS
SPTB,-0.2168,0.7595,0.684403,0.389669,NS
ILVBL,-0.2562,0.6416,0.684956,0.462438,NS
DENND5A,0.2356,0.6971,0.685076,0.424449,NS
GNA11,-0.2624,0.6254,0.685284,0.470495,NS
TMEM43,-0.2142,0.7658,0.685473,0.387036,NS
S100A13,-0.3067,0.5315,0.687034,0.5294,NS
VARS1,0.1799,0.9029,0.687923,0.318297,NS
MRPL36,-0.1983,0.8191,0.688007,0.35889,NS
PRKG1,-0.2132,0.761,0.688247,0.389289,NS
LIMCH1,0.2112,0.7663,0.688859,0.387036,NS
CLUH,0.325,0.4977,0.689004,0.553807,NS
COPG1,-0.1771,0.9114,0.689561,0.315125,NS
PCYT2,0.2227,0.7249,0.689586,0.407861,NS
PUF60,-0.2169,0.7431,0.689975,0.397263,NS
DNAJA2,-0.1535,1.0469,0.690774,0.263166,NS
MYL6B,0.3777,0.4183,0.695061,0.606282,NS
EPS15L1,-0.2121,0.7448,0.695132,0.397263,NS
KRT18,-0.3124,0.5051,0.69537,0.54724,NS
SERPING1,0.2572,0.6127,0.695664,0.478823,NS
