pathway,pval,padj,NES,size,leadingEdge,database,ES,log2err,contrast
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,0.2186430440910006,0.5395991967199397,1.203641549364541,18,PPIA;XRCC6;ADIPOQ;FBN1;COPS8;RAP1A;MAP2K2;TIGAR;CAB39,GO:BP,0.3952560428165341,0.041343707984792456,Aging
GOBP_STEROID_BIOSYNTHETIC_PROCESS,0.21906116642958748,0.5395991967199397,1.1805546664254551,30,IDI1;ASAH1;ACAA2;CYB5R1;LSS;CYB5R3;H6PD;HSD17B8;AKR1B1;APOE;HSD17B12;PRKACA;PRKAA2,GO:BP,0.3400316907600943,0.04151551899371776,Aging
GOBP_WOUND_HEALING,0.21837259948525045,0.5395991967199397,-1.1418610416620605,76,PLEC;MYOF;TPM1;ACTN1;HMOX1;NACA;FLNA;CD151;MYOZ1,GO:BP,-0.2698167207102065,0.04098458735047401,Aging
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.223824575266693,0.5428261701495043,-1.187363062603964,24,VAPB;HSPB8;VCP;BAG3;STUB1;ERO1A;RACK1;DDRGK1;AKT2;EIF2S1;HSPA1A;RNF7;TMED2,GO:BP,-0.36146267151663647,0.040369874830689136,Aging
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.2252016129032258,0.5428261701495043,1.1992665340706363,15,LRG1;SPRED2;AGT;PPP2CA,GO:BP,0.4159970835950597,0.04069476798688525,Aging
GOBP_FERTILIZATION,0.22523235119636148,0.5428261701495043,-1.18302201713112,25,CLIC4;YBX3;FNDC3A;UBAP2L;H3-3A;CCT7;KDM5B,GO:BP,-0.356565802354228,0.040249734642366516,Aging
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.22346255327785672,0.5428261701495043,1.190759746540007,23,CPT2;ACOT9;ACSF2;SLC27A1;ACSL1;ACAA1;GSTP1;ACOT2,GO:BP,0.3668195624693745,0.0410264221970887,Aging
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.22233380196826671,0.5428261701495043,1.1571877361034033,46,APPL1;PRKDC;RDX;NAE1;CUL1;CHMP2A;CUL4A;ITGB1;BUB3;RPA2;PPP2CA;VPS4A;MAP3K20;CUL3;PSME1;CUL5;CLASP2;DYNC1LI1;HSPA2;VPS4B,GO:BP,0.3009651187774499,0.04090124414488829,Aging
GOBP_MUSCLE_CELL_PROLIFERATION,0.224469160768453,0.5428261701495043,1.1814761309213686,25,SOD2;PRKDC;XRCC6;ADIPOQ;SUGT1;GNAI2;GSTP1;PAK1;MFN2;CDH13;PRKAR1A;APOE,GO:BP,0.35632871679413797,0.040839020495323855,Aging
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.222154718509518,0.5428261701495043,1.191134930390763,21,CDC42;ADIPOQ;FBN1;CUL4A;TF,GO:BP,0.3756340790405559,0.041110420843899556,Aging
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.2226958993097848,0.5428261701495043,1.1377857938857248,75,NAXD;GPD1L;DCXR;IDH2;PNPO;GALK1;TALDO1;MDH1;NADK2;NAXE;PGLS;GOT2;NNT;LDHB;PPP2CA;H6PD;MDH2;PLPBP;PDXP;GOT1;MTCH2;PGD;TIGAR;ACO1;TKT;PRKACA;BCL2L13;PRKAA2;GAPDHS,GO:BP,0.2691618897161335,0.041110420843899556,Aging
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.225207427894113,0.5428261701495043,-1.1647105852698971,40,HMOX1;SCRN3;MAPT;EIF2B1;VCP;BAG3;HIKESHI;HSPB2;STUB1;DNAJA2;ERO1A;EEF1D;CASQ1;HSPB1;RBBP7;EIF2S1;HSPA1A;CRYAB;COMT;DNAJA4,GO:BP,-0.31368627895333473,0.04022979964534218,Aging
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.22846960997822213,0.5493109043734766,-1.1623949126072668,41,CAPN3;HRC;CAMK2D;TMEM38A;JPH2;TRDN;JPH1;CALM1;STAC3;DHRS7C;AHNAK,GO:BP,-0.311567351098603,0.03995332064534868,Aging
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.23143931894674322,0.553801227479707,-1.1588845056436101,41,LMOD2;TRIM54;CAPZA1;CAPZA2;TMOD4;CAPZB;SVIL;MAPRE1;HSPA8;TMOD1;LMOD3;TMSB4X,GO:BP,-0.3106264245794983,0.03966238617124075,Aging
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,0.23115883306320908,0.553801227479707,1.1854384825816113,22,PHPT1;DYNLL1;TARDBP;MCU;GLUD1;PRKAR1A;PRKACA;SIRT3,GO:BP,0.3689479990060454,0.040209889749397786,Aging
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.2323846908734053,0.5547425518474403,-1.1666043872278142,28,BZW1;PPP1CA;EIF5;DDX3X;EIF3K;RPL13A;AKT2;EIF3B;HSPB1;EIF2S1;CSDE1;EIF3H,GO:BP,-0.3420196901588381,0.039376757992688555,Aging
GOBP_POSITIVE_REGULATION_OF_SECRETION,0.23341375150784077,0.5558787210080094,1.1448516124285235,51,PHPT1;PPIA;DYNLL1;TARDBP;PTPN11;AIMP1;CHMP2A;PDCD6IP;VPS4A;MCU;GLUD1;DNM1L;VPS35;CLASP2;PRKAR1A;LAMP1;VPS4B;PRKACA,GO:BP,0.2911707424706201,0.03981688004914653,Aging
GOBP_LYTIC_VACUOLE_ORGANIZATION,0.23509197493430362,0.5562897017498288,1.188016482630891,19,LAMTOR1;GAA;LAMP2;CHMP2A;SCARB2;VPS35;LAMP1;CHMP6;ATP6V1A,GO:BP,0.3848779275441698,0.03977811367938056,Aging
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,0.23524688879967884,0.5562897017498288,1.1394940078421958,60,CBR4;ACADVL;GAMT;MLYCD;ACSS2;ACSL1;SUCLA2;GOT2;GLUL;APOC2;MECR;FABP5;HSD17B8;BCAT2;PTGES3;GSTP1;GLUD1;GOT1;ASS1;HSD17B12;SHMT1;PRKAA2;ACSS1;AKR1C3;PCBD1;PRKAB2;HSD17B10;PARK7;MTHFD1;PRKAG1;HSD17B4;ALDH1A1,GO:BP,0.2805234724755841,0.039604841438848785,Aging
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,0.23449229553536152,0.5562897017498288,-1.1741380296278383,24,ACTN3;CAMK2D;GLRX3;LMNA;CAMK2G;STUB1;TNNT1;MYH7;CASQ1;TNNC1;CAMK2B;TNNI1;ATP2B4,GO:BP,-0.35743664451528917,0.0393202544074839,Aging
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.2361111111111111,0.5570226917057903,-1.1488908701826055,49,SQSTM1;CAMK2D;CHP1;EZR;ACTB;CAMK2G;STAC3;CSRP3;MAP2K1;AP2M1;CAMK2A;CD81;RACK1;PPP2R5A;CLTC;AKT2;FNTA,GO:BP,-0.29607156940888096,0.039263955135662186,Aging
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.23669354838709677,0.5570890307471482,1.1870991501830956,15,MAVS;EMD;TARDBP;PPM1A,GO:BP,0.4117765070439756,0.03956659552166639,Aging
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.23766364551863042,0.5572942563680017,1.1270215245319697,70,SOD2;FXN;LONP1;PPIA;PPP5C;MICU1;MB;XRCC6;MAPK13;PPIF;CHCHD2;LETM1;ATP2A2;PXN;CFL1;TRAP1;CUL3;DNAJA1;PRDX2;RCSD1;PNPT1;AKR1B1;SOD3;ARL6IP5;CD36,GO:BP,0.2698014456586012,0.039452416158291995,Aging
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,0.23822660098522166,0.5572942563680017,-1.1725748243888496,23,MUSTN1;DDOST;CHP1;NGLY1,GO:BP,-0.3614035331037234,0.038912056166909965,Aging
GOBP_RESPONSE_TO_NUTRIENT,0.23844430869476685,0.5572942563680017,1.1646407822019444,29,SOD2;TFAM;ADIPOQ;MLYCD;SLC16A1;ACSL1;ALAD;NNT;GNAI2;GSTP1,GO:BP,0.3382092060273172,0.039623999518966044,Aging
GOBP_REGULATION_OF_PROTEIN_TARGETING,0.2391656541109761,0.5576832537854547,1.1742618691986695,21,SH3GLB1;GDI1;GSK3A;HUWE1;ATP5IF1;MYO1C;PAK1;STOM;TOMM70;SAE1,GO:BP,0.37031302208909217,0.039433467181219456,Aging
GOBP_CYTOKINESIS,0.24236874236874237,0.5638133187757939,1.1504444546646557,39,CDC42;SH3GLB1;ACTR2;SEPTIN2;ACTR3;CHMP2A;SEPTIN9;CFL1;ARL3;PDCD6IP;VPS4A;MYH14;CUL3;PDXP;SEPTIN11;VPS4B;CHMP6,GO:BP,0.31161962373381785,0.03924523389337643,Aging
GOBP_POSITIVE_REGULATION_OF_GROWTH,0.2429165841093719,0.5638133187757939,-1.1552009015739162,33,YBX3;CAPN3;NACA;ACTN3;MAPT;EZR,GO:BP,-0.326483653869941,0.03860384586529741,Aging
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.24351924587588375,0.5639097744360902,-1.1563660627992374,34,KLHL40;PSMC6;PSMC2;PSMC4;ELOB;VCP;PSMC3;PSMC5,GO:BP,-0.32340049425728706,0.038354581030931555,Aging
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.2466639708855641,0.5683551422317497,1.172237301093252,17,HMGB1;OPA1;HSPD1;LGALS1;LAMP1;LGALS3;STAT3;PCYT1A;ANXA1;AP1G1,GO:BP,0.3919521208863408,0.03871192380368308,Aging
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.24713551955748717,0.5683551422317497,-1.1465809163214404,40,SQSTM1;CAMK2D;EZR;ACTB;CAMK2G;STAC3;CSRP3;MAP2K1;AP2M1;CAMK2A;RACK1;PPP2R5A;CLTC,GO:BP,-0.30880349651534444,0.038161536037457186,Aging
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.2469611021069692,0.5683551422317497,1.150929165700864,32,YWHAZ;CDC42;NAE1;ITGB1;CFL1;EGLN1;AGO2;PDXP;VPS35;KIF5B;APOE;NECTIN1;DCTN1,GO:BP,0.3261327432092898,0.03873001075931342,Aging
GOBP_POLYOL_METABOLIC_PROCESS,0.2498987444309437,0.5720916586630943,1.1653212894366438,21,ASAH1;GALK1;PCBD2;NUDT3;COQ3;SPR;PGP;GOT1;PCBD1;GPD2;TKFC,GO:BP,0.36749353761314335,0.038460913461631795,Aging
GOBP_PROTEIN_HOMOTETRAMERIZATION,0.24969647915823553,0.5720916586630943,1.1706689977049545,16,SOD2;CBR4;ALDH9A1;SHMT1;B2M;ACOT13;SAMHD1;HSD17B10;SSBP1,GO:BP,0.39886969285875934,0.038460913461631795,Aging
GOBP_MEMBRANE_DOCKING,0.2565776458951533,0.5796933994450256,-1.1602914877115937,19,VAPB;CHP1;MSN;EZR;CALM1,GO:BP,-0.37699503696549463,0.03737978939469848,Aging
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.2543111992071358,0.5796933994450256,-1.1345256951133822,48,LMOD2;PSMC6;MARCHF5;MAPT;VCP;MSN;RPS3;MAPRE1;DDX3X;STUB1,GO:BP,-0.29409648138879085,0.03761347120955202,Aging
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.2553907022749753,0.5796933994450256,-1.162091676494006,20,LMOD2;MAPT;RPS3;MAPRE1,GO:BP,-0.3722009818534501,0.0374794960289456,Aging
GOBP_REGULATION_OF_EXOCYTOSIS,0.25595601710445937,0.5796933994450256,1.1447564883386843,29,CHMP2A;ATP2A2;GNAI2;PDCD6IP;VPS4A;RAP1A;CLASP2;LAMP1;VPS4B;CHMP6;RALA;SNF8;S100A10;ANXA1;AP1G1,GO:BP,0.33243484938217865,0.03805725820479216,Aging
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.25480283114256824,0.5796933994450256,1.154882042319955,25,SOD2;CLU;NAE1;GSK3A;AARS1;EGLN1,GO:BP,0.3483080406097945,0.038005385584953595,Aging
GOBP_REGULATION_OF_PROTEIN_SECRETION,0.25668016194331983,0.5796933994450256,1.1341365512618964,44,PHPT1;IDH2;PPIA;HADH;DYNLL1;TARDBP;PTPN11;SLC16A1;MCU;SRI;GLUD1;DNM1L;VPS35;PRKAR1A;APOE;PRKACA,GO:BP,0.2982219948521017,0.0378679168710869,Aging
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,0.2576712050396261,0.580626818530996,1.1406537384675766,30,IDI1;ASAH1;ACAA2;PCBD2;LSS;CYB5R3;H6PD;SPR;PGP;GOT1;APOE;PRKACA;PRKAA2,GO:BP,0.32853914375463056,0.0378679168710869,Aging
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.25860672336978535,0.5814312236837457,1.155374348185766,21,ACADM;HMGB1;ADIPOQ;MLYCD;GSK3A,GO:BP,0.3643566888643469,0.037714737389993834,Aging
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.25992706645056723,0.5830953164795092,1.154129229419736,22,LRG1;HMGB1;C3;TGM2;HSPB6;ITGB1,GO:BP,0.3592035150246488,0.03761347120955202,Aging
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.2606318347509113,0.5833741512798795,1.153694899364536,21,XRCC6;MAPK13;CUL4A;NUCKS1;RUVBL2;MAP3K20;GRB2;MTCH2,GO:BP,0.36382706103196394,0.03754633509752206,Aging
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.2651821862348178,0.5922402159244264,1.1300274039101879,40,FKBP4;CLU;PFDN2;FKBP5;PDIA4;HSPB6;PFDN4;PFDN6;VBP1;PTGES3;PPIB,GO:BP,0.3035587321968274,0.03716599749862927,Aging
GOBP_MITOTIC_CYTOKINESIS,0.2665046577561766,0.5938740156207484,1.1483482609271054,21,CHMP2A;CFL1;ARL3;PDCD6IP;VPS4A;MYH14;VPS4B;CHMP6;RHOA;IQGAP1,GO:BP,0.3621409551558243,0.03706834146874861,Aging
GOBP_AMP_METABOLIC_PROCESS,0.26798418972332017,0.594534460644452,-1.1583096535344326,16,ATIC;ADSL;NT5C1A;PAICS;ADSS2;AK1;NUDT2,GO:BP,-0.3938374328660213,0.03643312370047354,Aging
GOBP_LYSOSOMAL_TRANSPORT,0.26785714285714285,0.594534460644452,1.13915026722203,27,PSAP;CLU;LAMP2;CHMP2A;SCARB2;VPS4A;VPS35;RAB12;LAMP1;VPS4B;CHMP6,GO:BP,0.33674494637847274,0.037003589184246365,Aging
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.27115892023543736,0.6002526758515739,1.0981635787226687,84,PHPT1;IDH2;PPIA;MAVS;HADH;DYNLL1;EMD;SCFD1;TARDBP;ADIPOQ;PPM1A;PTPN11,GO:BP,0.25381338140741483,0.0367473484524694,Aging
GOBP_LAMELLIPODIUM_ASSEMBLY,0.27298387096774196,0.6025790433725173,1.1511997846584463,15,CDC42;ACTR2;ACTR3;ITGB1;CFL1,GO:BP,0.3993238695885828,0.03646424870032249,Aging
GOBP_RESPONSE_TO_ACTIVITY,0.27340899878394814,0.6025790433725173,1.1333213456661757,26,SOD2;HADH;ADIPOQ;ADSS1;ITGB1;ALAD;AGT;CFL1,GO:BP,0.3383921542702578,0.03654234810214666,Aging
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.27420336919017657,0.6030074092694255,1.1348560154905354,23,YWHAQ;GSTO1;VDAC1;PPIF;PLN;PACSIN3;AGT;YWHAE;CASQ2;B2M;CAB39,GO:BP,0.34959813537330514,0.03651105900735313,Aging
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.275744851029794,0.6050733084824083,-1.1114557050325249,58,ENO2;TYMP;ACTN3;PGK1;LDHA;UCHL1;ENO3;VCP;NT5C1A;NT5C;GAPDH;NUDT19;PFKM;PFKL,GO:BP,-0.27703287281542577,0.036079814407194426,Aging
GOBP_ACETYL_COA_METABOLIC_PROCESS,0.2770161290322581,0.6053433765069072,1.1458012210876327,15,ACAT1;MLYCD;ACSS2,GO:BP,0.3974512360769662,0.03615590510864243,Aging
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,0.27707259024196745,0.6053433765069072,-1.1446551683522515,15,HRC;CAMK2D;TMEM38A;TRDN;CALM1,GO:BP,-0.3972941761720875,0.035809099673656204,Aging
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,0.27991927346115036,0.6102361601484948,1.1265205574950472,33,PPIA;UBE2K;XRCC6;C3;ADIPOQ;FBN1;COPS8;RAP1A;LIMCH1;MAP2K2;TIGAR,GO:BP,0.3162459366904049,0.03595888093431051,Aging
GOBP_CIRCADIAN_RHYTHM,0.28100183262064754,0.6112702203111489,1.1248057343744975,29,PRKDC;TARDBP;ADIPOQ;PLN;HNRNPD;HUWE1,GO:BP,0.32664119286508797,0.03606464328968114,Aging
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.28164173069146786,0.611338961868089,1.1402902159485655,17,PSAP;TGM2;RSU1;PLIN5;ITGB1;MMUT;RAP1A,GO:BP,0.38127021563821534,0.03586882897336866,Aging
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.285320197044335,0.6179887888568031,-1.1314903567425365,23,RPS7;PPP1CA;RPS3;RPL26;RACK1;PDIA3;PEA15;BCAP31,GO:BP,-0.34874074054308485,0.03506821185905141,Aging
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.28882670397761345,0.6219422844607647,-1.1053282358611087,61,ENO2;TYMP;ACTN3;PGK1;LDHA;UCHL1;ENO3;NGLY1;NT5C1A;NT5C;GAPDH;GALM;PFKM;PFKL,GO:BP,-0.2725613940870385,0.035110764560120494,Aging
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.2890020366598778,0.6219422844607647,1.1158327127463652,34,HMGB1;PTPN11;HLA-A;YWHAG;OPA1;HSPD1;STAT5B;LGALS1,GO:BP,0.31229683554654697,0.03548487309925111,Aging
GOBP_XENOBIOTIC_METABOLIC_PROCESS,0.28886193652718817,0.6219422844607647,1.1249801127291292,19,GSTO1;ALDH2;ACSL1;ACAA1;GSTP1;SULT1A1;CES2,GO:BP,0.3644562349478091,0.03533984418693594,Aging
GOBP_CARDIAC_CONDUCTION,0.29395495851442116,0.626779128780595,-1.1158588234743148,24,FLNA;HRC;CAMK2D;TRDN;ATP2A3;CALM1,GO:BP,-0.33969501332126933,0.034512506527276866,Aging
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.2935112189205579,0.626779128780595,1.1195059516749233,19,C3;FABP4;MAPK13;STAT5B;LGALS1;AGT,GO:BP,0.36268278837329687,0.03501166870217918,Aging
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.29375,0.626779128780595,1.1289266148012247,15,MAVS;HLA-A;PHB2;CD36;B2M;RTN4;RBP4;HK1;DDX1,GO:BP,0.3915978358506349,0.03494129905759159,Aging
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.29436790923824957,0.626779128780595,1.1225988660808193,22,HMGB1;RTCA;ITGB1;TMX1;PRDX2;MAP2K2;SERPING1;CLASP2;APOE;CD36,GO:BP,0.34939021418048116,0.03499756735820337,Aging
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.2920962199312715,0.626779128780595,1.121603264730055,19,SOD2;PRKDC;XRCC6;ADIPOQ;GNAI2;GSTP1;PAK1;MFN2;CDH13;APOE,GO:BP,0.36336224822412555,0.035110764560120494,Aging
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.29833597464342315,0.6338851046863431,-1.0785712838289843,94,MT-ND4;MT-ND2;NDUFA11;ATIC;VCP;ADSL;PRPSAP2;NDUFA1;NDUFA6;PRPSAP1;MAP2K1;MT-ATP6;TMSB4X;NDUFAB1;MT-ND5;MT-ND3;IMPDH2;CMPK1;PRPS1;PAICS;NDUFS4;SDHC;ADSS2;AK1;NDUFA8;NDUFA2;MT-ND1;NUDT2;NDUFB6;NDUFA13,GO:BP,-0.24526478558613884,0.03426928033202956,Aging
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,0.2989732232736058,0.633898922763658,1.115651729847135,18,CHMP2A;SLC16A1;XPO1;PDCD6IP;CLASP2;DCTN1;VPS4B;DNM2,GO:BP,0.3663616365965493,0.03455344853024425,Aging
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.3001001001001001,0.6349486328433696,1.0890089421928824,66,SOD2;PLIN2;HADH;GSTO1;ALDH2;ADIPOQ;FECH;ADSS1;CALR;FABP3;ACSL1;ALAD;ACAA1;XPO1;GSTP1;SULT1A1;CES2;RAP1A;ASS1;CDH13;TIGAR;ABHD10,GO:BP,0.2631261832774363,0.03436337797438592,Aging
GOBP_CALCIUM_ION_TRANSPORT,0.3056820431597703,0.6400217778657691,-1.0807508392797167,76,CAPN3;TMCO1;FLNA;HRC;CAMK2D;TMEM38A;JPH2;TRDN;ATP2A3;JPH1;CACNA1S;CALM1;CAMK2G;STAC3;DHRS7C;AHNAK;ERO1A;GHITM;CAMK2A;SEC61A1;CACNB3;RYR1,GO:BP,-0.25537664980215563,0.033769024976844496,Aging
GOBP_CILIUM_ORGANIZATION,0.3053481331987891,0.6400217778657691,1.0997823954514512,33,DYNLL1;ACTR2;SEPTIN2;ACTR3;SNAP29;SYNE2;SEPTIN9;ARL3;GDI2;DCTN1;EHD1;TBC1D24;RAB1A;EHD4;NDUFAF2;SEPTIN7;USP9X;TBC1D17,GO:BP,0.30873978418870585,0.03417579818011894,Aging
GOBP_PEPTIDE_METABOLIC_PROCESS,0.3048393494644982,0.6400217778657691,-1.1190696742249588,15,GCLM;MGST2;LANCL2;LANCL1;DNPEP;IDE;ERAP1;DMD,GO:BP,-0.38841380058623215,0.033859864661242675,Aging
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.30441832184839884,0.6400217778657691,1.1073804276838946,26,IDI1;SH3GLB1;CDS2;BPNT1;FABP3,GO:BP,0.3306465990018072,0.034322974589950116,Aging
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.3045695234359678,0.6400217778657691,-1.079595172097545,82,SNTA1;ACTN4;ACTN2;CAPN3;FLNA;HRC;CAMK2D;TMEM38A;CHP1;FXYD1;JPH2;TRDN;JPH1;CALM1;UTRN;CAMK2G;STAC3;DHRS7C;AHNAK;TMSB4X,GO:BP,-0.25065673932975346,0.033653080253058486,Aging
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.3099653556144284,0.6476407118347204,1.0970232819482397,35,HMGB1;MAVS;PRKDC;NAGK;LAMP2;MAP2K6;PHB2;NLRX1;PPP2CA,GO:BP,0.30431594463202716,0.0340697060515337,Aging
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.31422885572139303,0.6551867219917012,-1.0872393073801927,45,VAPB;HSPB8;VCP;BAG3;HSPB7;HSPB2;HSPA8;STUB1;ERO1A;RACK1;DDRGK1;AKT2;HSPB1;EIF2S1;HSPB3;HSPA1A;HSPH1,GO:BP,-0.28594006166037494,0.0333233764028717,Aging
GOBP_SUPEROXIDE_METABOLIC_PROCESS,0.3159274193548387,0.6573645061109998,1.1089432434716684,15,SOD2;MB;AGT;GNAI2;GSTP1;PRDX2;SOD3;CD36,GO:BP,0.3846660788497321,0.03347459041996721,Aging
GOBP_ERYTHROCYTE_HOMEOSTASIS,0.3166970988030026,0.6576045130103669,1.096466057161024,31,HMGB2;PRKDC;MB;SFXN1;FECH;ATP5IF1;STAT5B;GLUL,GO:BP,0.31307310741062067,0.033550810025061197,Aging
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.31926121372031663,0.6611318850902184,1.0976252247706675,23,SOD2;PPIA;CLU;PPIF;OPA1;TRAP1;DNAJA1,GO:BP,0.33812900198856155,0.033398780503971506,Aging
GOBP_REGULATION_OF_PHOSPHORYLATION,0.31971153846153844,0.6611318850902184,1.0773081926207626,65,PPIA;CDC37;PRKDC;UBE2K;DYNLL1;XRCC6;C3;TARDBP;ADIPOQ;YWHAG;FBN1;AGT;COPS8;RAP1A;LIMCH1;DNAJA1;MAP2K2;APOE;TIGAR;CHMP6,GO:BP,0.2610438700147932,0.03311190200254798,Aging
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.3205204021289178,0.6614435403276435,-1.0897859072265776,31,CELF1;CAPRIN1;RPS3;EIF4E;DDX3X;GAPDH;MRPL13;PURA;RACK1;FXR1;RPL13A;YBX1;EIF2S1,GO:BP,-0.3120892189518181,0.03274632702640086,Aging
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.32172673589900225,0.6625724786444616,1.0912060729571875,29,PPP5C;FKBP4;YWHAH;CALR;PADI2;PLIN5;PHB2;HUWE1;DEFA3;FABP5;PGRMC2;PAK1,GO:BP,0.3168839226540533,0.033310848237735224,Aging
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.3257992262268377,0.6628101667165424,1.08755503015489,29,ACTR2;SEPTIN2;ACTR3;CHMP2A;SEPTIN9;CFL1;ARL3;PDCD6IP;VPS4A;MYH14;SEPTIN11;VPS4B;CHMP6,GO:BP,0.3158236675898247,0.03306260309770196,Aging
GOBP_MAINTENANCE_OF_LOCATION,0.32577565632458233,0.6628101667165424,-1.0792021650688568,51,CAPN3;FLNA;HRC;CAMK2D;TMEM38A;JPH2;TRDN;JPH1;CACNA1S;CALM1;DHRS7C;ERO1A;GHITM;RYR1;VPS13A;CASQ1,GO:BP,-0.2757463922202703,0.03260273754553942,Aging
GOBP_MEMBRANE_DEPOLARIZATION,0.32455429497568883,0.6628101667165424,1.092194876717904,22,GPD1L;YWHAH;ALB;PPIF;ATP5IF1,GO:BP,0.33992747849062943,0.033038018545627504,Aging
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.3249090173877881,0.6628101667165424,1.097828837781096,17,ACADM;CKB;GAMT;HAGH;CKMT2;ALDH9A1;CKM;ALDH7A1;GSS;SHMT1,GO:BP,0.36707272575031025,0.03297674538363878,Aging
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.3242805026347791,0.6628101667165424,1.0925530083127508,26,CTSZ;SOD2;ADIPOQ;GSK3A;AGT;TTR,GO:BP,0.32621936183517597,0.03306260309770196,Aging
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.32324431256181996,0.6628101667165424,-1.0626200751637658,89,PSMD14;KLHL40;PSMC6;PSMC2;PSMD3;FLNA;PSMC4;ELOB;VCP;MSN;EEF1A2;EZR;PSMC3;CSNK2B;PSMC5;EEF1A1;PSMD2;STUB1;CD81;RACK1;DDRGK1;RPL11;PSME2;UCHL5;PIN1;IDE;BCAP31;HSPA1A;SUMO2;PSMD1;HGS;NDUFA13;EIF3H,GO:BP,-0.24377302073219587,0.032650436289288466,Aging
