gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
COL15A1,C4,0.9962443538385548,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COL18A1,C1,0.5506913321545625,Green,Conc. Down,Reversed (Aging Up / Training Down)
DDOST,C3,0.9864084788181956,Brown,Conc. Down,Exacerbated Down
ANP32A,C1,0.4533936980842983,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
CAPG,C3,0.98876347001146,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CAP2,C4,0.9997432636929112,Red,Disc. YDn/OUp,Exacerbated Up
CCT6A,C3,0.9914316143143588,Brown,Conc. Up,Exacerbated Up
RPL13A,C4,0.9990534900353248,Black,Conc. Up,Reversed (Aging Down / Training Up)
MDH1,C1,0.6160052460141345,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MDH2,C2,0.9999982790239642,Blue,Conc. Up,Exacerbated Up
HADHA,C2,0.9998649713288652,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
EIF2S3,C3,0.9999170037986252,Brown,Disc. YUp/ODn,Exacerbated Down
NAA10,C3,0.9592804604282672,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PPP1R2,C1,0.983598400207412,Pink,Conc. Down,Reversed (Aging Up / Training Down)
GARS1,C4,0.5219793144119511,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
IARS1,C3,0.7159161423914591,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF1,C4,0.9494525644355226,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ECI1,C2,0.9999839308724616,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TMPO,C1,0.6423328159255968,Red,Conc. Down,Reversed (Aging Up / Training Down)
AKR1C3,C3,0.9999720564157124,Brown,Conc. Up,Exacerbated Up
RPS27,C3,0.9044044909255452,Brown,Conc. Up,Reversed (Aging Down / Training Up)
LRPPRC,C2,0.9997133623120864,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
ACAA2,C2,0.9999992255878756,Blue,Conc. Down,Reversed (Aging Up / Training Down)
RPL35,C4,0.9972274036844312,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PAFAH1B1,C3,0.9597949353197232,Yellow,Disc. YUp/ODn,Exacerbated Down
CRAT,C2,0.9999999394246754,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NAMPT,C2,0.999447549839942,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PSMC4,C3,0.9995112047842856,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TSFM,C2,0.9996311467000488,Blue,Conc. Up,Exacerbated Up
TNNT3,C4,0.9999977593445042,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ASPA,C2,0.999955092817158,Blue,Disc. YDn/OUp,Exacerbated Up
PPIC,C4,0.5054506122704038,Green,Conc. Down,Exacerbated Down
VDAC2,C2,0.9791206222258364,Red,Disc. YDn/OUp,Exacerbated Up
ACADSB,C2,0.9999969336842432,Blue,Conc. Down,Reversed (Aging Up / Training Down)
USP5,C3,0.9988709772066924,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MAP2K4,C2,0.5114033609581207,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PHKA2,C2,0.6217630664675614,Green,Conc. Up,Reversed (Aging Down / Training Up)
PHKA1,C1,0.7924641672937248,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CRKL,C4,0.9598932280183868,Turquoise,Conc. Down,Exacerbated Down
BAG6,C3,0.8629495039583023,Turquoise,Disc. YUp/ODn,Exacerbated Down
RPL27A,C4,0.8748042896852061,Black,Disc. YUp/ODn,Exacerbated Down
RPL5,C4,0.9998292073434448,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL28,C4,0.997546969744817,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS9,C3,0.9980289263245438,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS5,C4,0.892709024243295,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS10,C1,0.541842964716925,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UTRN,C1,0.9330140919350568,Turquoise,Conc. Down,Exacerbated Down
GYG1,C3,0.9494865617513394,Brown,Disc. YUp/ODn,Exacerbated Down
STT3A,C1,0.8198903140346311,Turquoise,Disc. YUp/ODn,Exacerbated Down
CAPZA2,C4,0.9996787147860612,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CAPZB,C4,0.9999499330208386,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF1AX,C3,0.985838377028188,Black,Conc. Up,Exacerbated Up
QARS1,C2,0.977387988203544,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPL29,C4,0.9983892294674386,Black,Conc. Up,Reversed (Aging Down / Training Up)
UQCRFS1,C2,0.9999948672046312,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5PO,C2,0.999993904275818,Magenta,Conc. Up,Exacerbated Up
LIMS1,C1,0.6182255618659922,Blue,Disc. YDn/OUp,Exacerbated Up
PREP,C1,0.9997287730223348,Green,Conc. Down,Exacerbated Down
ME1,C1,0.9909786836363575,Turquoise,Conc. Down,Exacerbated Down
PIP4K2A,C1,0.997802624566395,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ARCN1,C3,0.9999743213191052,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LSS,C2,0.9575252038005996,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GCLM,C1,0.9935138387965116,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CD151,C3,0.9632511590606164,Brown,Disc. YUp/ODn,Exacerbated Down
PSMD8,C3,0.9992975639592292,Brown,Conc. Up,Reversed (Aging Down / Training Up)
GSS,C3,0.9913816621640364,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
CCT5,C3,0.9999632991946588,Brown,Conc. Up,Reversed (Aging Down / Training Up)
NES,C3,0.999392544112942,Brown,Disc. YUp/ODn,Exacerbated Down
IDH2,C2,0.9999999208983352,Blue,Conc. Up,Exacerbated Up
TNNI2,C4,0.999991812789324,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PXN,C3,0.8373732890699341,Turquoise,Conc. Up,Exacerbated Up
ALDH9A1,C1,0.9503938144031688,Pink,Conc. Down,Reversed (Aging Up / Training Down)
RPL34,C4,0.9886453016769616,Green,Disc. YUp/ODn,Exacerbated Down
LMAN1,C1,0.9843588446741792,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CCT3,C3,0.9998385149250762,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MRPL19,C2,0.9994258480055632,Blue,Conc. Up,Exacerbated Up
TUFM,C2,0.9999736133269828,Blue,Conc. Up,Exacerbated Up
ALDH7A1,C2,0.932702524152196,Blue,Conc. Down,Reversed (Aging Up / Training Down)
CDC34,C1,0.9947228881557346,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CARS1,C1,0.5022703454708749,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SARS1,C3,0.9994035831842996,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMB3,C1,0.983723115647327,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
ACADVL,C2,0.9999956715376392,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ACOT2,C2,0.9999558418981656,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TMED10,C1,0.9981132336585904,Green,Conc. Down,Exacerbated Down
HINT1,C1,0.9988728766680576,Yellow,Disc. YUp/ODn,Exacerbated Down
NDUFV1,C2,0.9977966484050914,Red,Conc. Down,Exacerbated Down
GSK3A,C1,0.926939439550088,Blue,Conc. Down,Reversed (Aging Up / Training Down)
IDH3A,C2,0.9999652823798272,Blue,Conc. Up,Exacerbated Up
SULT1A1,C1,0.7286765616499066,Blue,Conc. Down,Reversed (Aging Up / Training Down)
GDI2,C3,0.9977267962515366,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
EMD,C1,0.5539148952517914,Red,Disc. YDn/OUp,Exacerbated Up
SERPINH1,C3,0.6110520758151773,Black,Conc. Up,Exacerbated Up
CSRP3,C3,0.9776578105851172,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DNM2,C3,0.986571973732166,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
METAP2,C1,0.8940800400631771,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
NUDT2,C1,0.9609162293445708,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LRBA,C4,0.9999841221713932,Green,Conc. Down,Exacerbated Down
BCAM,C4,0.9319719712303104,Green,Conc. Down,Exacerbated Down
RPL14,C4,0.9879073861427492,Black,Conc. Up,Reversed (Aging Down / Training Up)
CCT8,C3,0.9999250616425784,Brown,Conc. Up,Exacerbated Up
CCT4,C3,0.9999979163253632,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ANXA11,C1,0.9935858965535584,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FXR1,C4,0.9999739866026982,Black,Conc. Up,Reversed (Aging Down / Training Up)
RAB5C,C3,0.609955840112993,Yellow,Conc. Up,Exacerbated Up
DUSP3,C4,0.6930765728694283,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
IDH3G,C2,0.9999973072723052,Blue,Conc. Up,Exacerbated Up
GALK1,C2,0.6188777603783814,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SSR4,C4,0.36422610314986137,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
BCAP31,C3,0.9976036096307008,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MECP2,C1,0.7723243675102712,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ALDH3A2,C1,0.8001995303489415,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ALDH5A1,C2,0.9999997890322064,Blue,Conc. Down,Reversed (Aging Up / Training Down)
HSD17B4,C4,0.9949651779023604,Yellow,Conc. Up,Exacerbated Up
PSMD7,C1,0.9957902930436604,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBE2D1,C3,0.6543090785655463,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SUOX,C2,0.99613099345817,Blue,Conc. Down,Reversed (Aging Up / Training Down)
RPS6KA3,C4,0.8030474837082487,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HDGF,C1,0.6991218988620037,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
LUM,C1,0.4951959546180478,Green,Disc. YDn/OUp,Exacerbated Up
PRELP,C1,0.9798790317842526,Green,Conc. Down,Exacerbated Down
NDUFA8,C2,0.9330949391547576,Red,Conc. Down,Exacerbated Down
HNRNPA3,C4,0.9986800392978104,Green,Disc. YDn/OUp,Exacerbated Up
MYOM1,C4,0.9999929394398273,Green,Conc. Down,Exacerbated Down
PGD,C1,0.9952042821413244,Pink,Conc. Up,Exacerbated Up
KPNA1,C3,0.8963594462197227,Yellow,Conc. Up,Exacerbated Up
MAP2K6,C2,0.9998389636216716,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ARHGDIA,C1,0.6630463350053585,Pink,Conc. Down,Reversed (Aging Up / Training Down)
ARHGDIB,C3,0.9499949450426344,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPL12,C2,0.9999193368401036,Blue,Disc. YDn/OUp,Exacerbated Up
THOP1,C4,0.7336752201289953,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AKR1C2,C1,0.9399238776810162,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CAPZA1,C4,0.9997515497524384,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPP5C,C2,0.8210814662329955,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NUBP1,C2,0.9843110783119317,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
SUCLG1,C2,0.9999997658309462,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COPA,C3,0.951198351586403,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
HCCS,C2,0.9999991181594976,Blue,Conc. Up,Exacerbated Up
SLC16A1,C2,0.974158395904811,Blue,Conc. Up,Exacerbated Up
RARS1,C3,0.998099433747752,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CACNB3,C1,0.9717914247388468,Turquoise,Conc. Down,Exacerbated Down
MYOM2,C4,0.9984747224198084,Green,Conc. Down,Exacerbated Down
USP14,C1,0.9979016307280596,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PRKAG1,C3,0.9949956889491288,Brown,Conc. Up,Exacerbated Up
PRKAA2,C3,0.9906916282631836,Brown,Conc. Up,Exacerbated Up
HSPA2,C3,0.9593344482295924,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AK2,C2,0.9999943364573354,Blue,Conc. Down,Reversed (Aging Up / Training Down)
EIF5,C1,0.8931666439808593,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PSMD4,C3,0.9947562184592684,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DRG2,C1,0.5927138589059712,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RRAD,C4,0.4815216204281758,Brown,Conc. Up,Reversed (Aging Down / Training Up)
VCP,C3,0.997971378299039,Brown,Conc. Up,Reversed (Aging Down / Training Up)
HADHB,C2,0.9999882208376496,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NAP1L1,C3,0.999979873122998,Brown,Conc. Up,Reversed (Aging Down / Training Up)
LAMB2,C4,0.999877737284422,Green,Conc. Down,Exacerbated Down
NPEPPS,C1,0.9999890574936552,Turquoise,Conc. Down,Exacerbated Down
HNRNPH2,C4,0.9472688887409632,Turquoise,Conc. Down,Exacerbated Down
OXCT1,C2,0.9738747158396734,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SH3BGR,C4,0.9996994098467256,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
EIF3B,C4,0.6264749249567805,Black,Conc. Up,Reversed (Aging Down / Training Up)
ATP5MF,C2,0.7455585847201053,Turquoise,Conc. Down,Exacerbated Down
NDUFV3,C2,0.9999522748493606,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MARS1,C1,0.8706904337105019,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
ARPP19,C3,0.9354439021964874,Turquoise,Disc. YUp/ODn,Exacerbated Down
ATP5F1E,C2,0.9998980709042536,Magenta,Disc. YUp/ODn,Exacerbated Down
ATP5ME,C2,0.9996241430180332,Magenta,Disc. YUp/ODn,Exacerbated Down
EIF6,C4,0.509849660678836,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NDUFA6,C2,0.9926286790316844,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SYNJ2BP,C2,0.9994563229895084,Red,Conc. Down,Exacerbated Down
EEFSEC,C4,0.960134371317895,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
MTPN,C1,0.9999024064464206,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
DEFA3,C1,0.909309814143876,Pink,Conc. Up,Exacerbated Up
ARPC4,C3,0.9992777709891704,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CD81,C2,0.7832066593544017,Turquoise,Conc. Down,Exacerbated Down
TPI1,C1,0.9999903208677172,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF3E,C4,0.9996581930669992,Black,Conc. Up,Reversed (Aging Down / Training Up)
SEC61B,C3,0.9323853135448724,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GABARAPL2,C4,0.9999472556712824,Green,Conc. Down,Reversed (Aging Up / Training Down)
MYL6,C4,0.9999842896034552,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACTB,C4,0.9999998531275104,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF4A1,C1,0.995033571206898,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS20,C3,0.9800000957754492,Black,Conc. Up,Reversed (Aging Down / Training Up)
PRPS1,C1,0.9480520165468168,Yellow,Disc. YUp/ODn,Exacerbated Down
PSMA6,C1,0.9787325690244858,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
S100A10,C3,0.9993937848511606,Brown,Conc. Up,Exacerbated Up
CDC42,C1,0.9856572460290404,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DSTN,C1,0.7573604499165728,Yellow,Conc. Up,Exacerbated Up
RAB2A,C1,0.8223412564085488,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RAB5B,C4,0.7286616675002828,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RAB10,C3,0.6038329905632323,Turquoise,Conc. Down,Exacerbated Down
UBE2D3,C1,0.9362526641155072,Turquoise,Conc. Down,Exacerbated Down
UBE2M,C1,0.8699468335556813,Turquoise,Conc. Down,Exacerbated Down
UBE2K,C1,0.49583208024045633,Blue,Conc. Down,Reversed (Aging Up / Training Down)
UBE2N,C1,0.9836630867217572,Turquoise,Conc. Down,Exacerbated Down
RAB14,C1,0.9450739213648792,Yellow,Conc. Down,Exacerbated Down
ACTR3,C2,0.6553575822597151,Blue,Conc. Up,Exacerbated Up
ACTR2,C3,0.9905284688882168,Blue,Conc. Up,Exacerbated Up
ACTR1A,C3,0.9994415685492818,Black,Conc. Up,Reversed (Aging Down / Training Up)
ABCE1,C2,0.5735614284758584,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
RAP1B,C1,0.7363936012731799,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
RPS3A,C4,0.6243437244324684,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL26,C4,0.6227330838413396,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL15,C4,0.9990813110230752,Black,Conc. Up,Exacerbated Up
RPL37A,C4,0.9997274746813803,Black,Conc. Up,Reversed (Aging Down / Training Up)
RHOA,C1,0.9409572836525674,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HSPE1,C2,0.9997964841204888,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SEC61A1,C3,0.7623588146925621,Turquoise,Disc. YUp/ODn,Exacerbated Down
VBP1,C3,0.5434861757418945,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NPC2,C3,0.587402389725932,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PKIA,C1,0.985951153157363,Turquoise,Disc. YUp/ODn,Exacerbated Down
UFM1,C3,0.882541688654199,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HNRNPK,C3,0.49792004804132567,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TIMM10,C2,0.9884116562080082,Blue,Conc. Down,Reversed (Aging Up / Training Down)
RPS7,C3,0.97290430207322,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PPP1CA,C4,0.9984061064932572,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PPP1CB,C4,0.9881321892038464,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PSMC1,C3,0.6425187531947081,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PSMC5,C3,0.98085217213272,Turquoise,Disc. YUp/ODn,Exacerbated Down
RPS8,C3,0.6422049348075053,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS15A,C3,0.6090993236912872,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS16,C3,0.7690138347399392,Black,Conc. Up,Reversed (Aging Down / Training Up)
UBE2G1,C3,0.6098423105440545,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
YWHAE,C3,0.9908628001943822,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPS14,C4,0.7236702562756255,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS23,C3,0.8151610151767135,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS18,C4,0.9878528193898388,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS13,C3,0.990259320479952,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
RPS11,C3,0.9985515753167978,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SNRPD3,C1,0.9836042437247542,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TMSB4X,C3,0.9602171556044058,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PSMC6,C3,0.6833568726914591,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
RPL7A,C4,0.6093419663277748,Black,Conc. Up,Reversed (Aging Down / Training Up)
ETF1,C3,0.9941919745026684,Yellow,Conc. Up,Exacerbated Up
RPS4X,C3,0.8757298528261422,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL23A,C4,0.9994185989422386,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS6,C3,0.7847118977308625,Black,Conc. Up,Reversed (Aging Down / Training Up)
H2BC4,C4,0.9790568290087536,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RAB1A,C1,0.8384651985361432,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RAN,C3,0.9994555040542622,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL23,C4,0.8880993002654812,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RAP1A,C3,0.9383899416583128,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPS15,C4,0.9973050381675844,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS24,C3,0.9675292478343922,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
RPS25,C3,0.9528218008232492,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPS26,C3,0.8828614850149671,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNB1,C1,0.9214768310156366,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GNB2,C1,0.9844756335643888,Yellow,Conc. Down,Exacerbated Down
RPL30,C4,0.9682233700953768,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL31,C4,0.9893176752935606,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL10A,C4,0.9999431910921144,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL32,C4,0.9999053983825982,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL11,C4,0.8518908717893741,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL8,C4,0.9999892384336422,Black,Conc. Up,Reversed (Aging Down / Training Up)
PPIA,C3,0.6908421213274172,Pink,Conc. Up,Exacerbated Up
FKBP1A,C1,0.9990092617472872,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RPS27A,C3,0.9993640389066132,Brown,Disc. YUp/ODn,Exacerbated Down
PPP3R1,C1,0.9998127319759108,Green,Conc. Down,Exacerbated Down
YWHAZ,C1,0.5211969211512077,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DYNLL1,C3,0.9992799292473448,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DYNLT1,C3,0.9546124786020436,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
RPL38,C4,0.965957619036373,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SKP1,C1,0.7093798293961976,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPS21,C4,0.9949000535825964,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF5A,C1,0.954678611400929,Yellow,Conc. Up,Exacerbated Up
RACK1,C4,0.9967375487934768,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UBE2I,C2,0.9279837380391216,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SELENOW,C2,0.5786023464663878,Turquoise,Conc. Down,Exacerbated Down
TNNC1,C4,0.9999981215634328,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PPP2CA,C1,0.9208572986549856,Yellow,Conc. Up,Exacerbated Up
YBX1,C3,0.8190438738363074,Black,Conc. Up,Reversed (Aging Down / Training Up)
CSNK2B,C3,0.7691332478993068,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TPM4,C2,0.49809740430917454,Blue,Conc. Up,Exacerbated Up
UBE2L3,C1,0.6727810343993941,Green,Disc. YUp/ODn,Exacerbated Down
EEF1A1,C3,0.9999924014950275,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ACTA1,C4,0.999999770410078,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TUBA1B,C3,0.9999832688325128,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TUBA4A,C3,0.9984824549356948,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TUBB4B,C3,0.9997602946141246,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CSNK2A1,C4,0.9984796052814188,Black,Conc. Up,Reversed (Aging Down / Training Up)
PAFAH1B2,C1,0.945809583939749,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HBB,C1,0.990928832978325,Pink,Conc. Up,Exacerbated Up
HBA1,C1,0.9973143012328928,Pink,Conc. Up,Exacerbated Up
EIF4G2,C3,0.6735941229203812,Black,Disc. YUp/ODn,Exacerbated Down
PIP4K2B,C2,0.520668156719248,Turquoise,Conc. Down,Exacerbated Down
CCT2,C3,0.9946877855828504,Brown,Conc. Up,Exacerbated Up
GSTO1,C2,0.9556329091518574,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DCD,C1,0.5148204112972337,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS25,C2,0.9938288031440892,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
MRPS5,C2,0.8265199771292486,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS36,C2,0.5626143972785407,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPS15,C3,0.9769844495808062,Magenta,Conc. Up,Exacerbated Up
SARNP,C1,0.6516233542351603,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LACTB,C2,0.9990273901771618,Red,Conc. Down,Reversed (Aging Up / Training Down)
RPL24,C4,0.999882916439356,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ARF1,C1,0.7073946147602387,Yellow,Conc. Up,Exacerbated Up
ARF5,C3,0.999420844894968,Turquoise,Disc. YDn/OUp,Exacerbated Up
ERH,C4,0.9989966890527198,Red,Conc. Up,Exacerbated Up
RHOG,C2,0.9866439518680548,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL19,C4,0.9994400666135516,Black,Conc. Up,Reversed (Aging Down / Training Up)
MXRA7,C1,0.7162761962491315,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
H3-3A,C4,0.4948098234299752,Green,Conc. Down,Exacerbated Down
HSPG2,C4,0.9992678813621126,Green,Conc. Down,Exacerbated Down
RBM3,C4,0.9599390779126052,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CYCS,C2,0.999895117569926,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MPP1,C1,0.8642487101964924,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TFAM,C2,0.993776838193588,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PITPNA,C1,0.8927551694825557,Turquoise,Conc. Down,Exacerbated Down
SLC25A3,C2,0.9997413929640612,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
HDLBP,C4,0.8090234720382803,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PURA,C4,0.9983147742094972,Black,Conc. Down,Exacerbated Down
