gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
GLUL,15.51910551919702,15.315412818644182,0.5744008935622665,41.935483870967744,-0.20369270055283728,-0.3546176596098148,TRUE
RPA2,18.021726329353665,17.87687125822806,0.6732017058143672,51.61290322580645,-0.1448550711256047,-0.215173357218955,FALSE
ANK1,19.31953661921153,19.22462059660536,0.5789054894414962,32.25806451612903,-0.09491602260617071,-0.16395771734301867,TRUE
SRM,20.36751440412498,20.099893330612538,0.9619421885245745,46.774193548387096,-0.2676210735124407,-0.2782091031093225,TRUE
TYMP,16.12919322887325,16.23903440296727,0.389149857558016,24.193548387096776,0.10984117409402216,0.2822593197985344,TRUE
ATP2B1,15.801548594638522,15.88415691234893,0.3785163066500425,54.83870967741935,0.08260831771040777,0.2182424277609349,FALSE
PVALB,22.50929210732782,22.095891079934834,1.3056679175252524,54.83870967741935,-0.413401027392986,-0.31662034568218655,FALSE
FDXR,18.016132863057727,18.05536749934098,0.4143921220777998,62.903225806451616,0.039234636283254076,0.09467997626626694,FALSE
FBLN1,17.873044529938106,17.80094774374233,0.4891418079547523,22.58064516129032,-0.07209678619577531,-0.14739444681131114,TRUE
MYL9,18.400354815966928,18.318789880621765,0.7291264080012511,66.12903225806451,-0.08156493534516329,-0.11186665912808817,FALSE
TARS1,16.625780315034504,16.627268856527948,0.3844998886050404,17.741935483870968,0.0014885414934440178,0.003871370415332038,TRUE
TKT,16.905776419587948,16.86087012946549,0.46337317900991226,17.741935483870968,-0.044906290122458614,-0.09691171642348768,TRUE
GNA11,18.006522580695698,17.988574332462125,0.5029837963605741,37.096774193548384,-0.017948248233572883,-0.035683551564564354,TRUE
NMT1,18.95037356123087,18.94230884702008,0.28312921742292535,46.774193548387096,-0.008064714210789248,-0.02848421750391995,TRUE
LRPAP1,18.00355990144583,17.845116788166234,0.5049467472794709,27.419354838709676,-0.1584431132795956,-0.313781827753616,TRUE
DNAJA1,16.19286331360485,16.155687479679663,0.3185123351071483,59.67741935483871,-0.0371758339251862,-0.11671709327263623,FALSE
AKT2,17.45259809157206,17.39905863847386,0.3975552472884815,37.096774193548384,-0.05353945309819963,-0.13467173044089975,TRUE
GBP2,17.74654517186429,17.764642251628967,0.3783322104793414,43.54838709677419,0.018097079764675783,0.04783383297379582,TRUE
CTNNA1,15.421599689282917,15.480344651000339,0.5636891063933321,33.87096774193548,0.05874496171742116,0.10421518005428684,TRUE
THBS4,17.97027772060152,17.963580385505363,0.5725120732674939,33.87096774193548,-0.0066973350961561096,-0.011698155216068123,TRUE
COPB2,16.005427306581428,15.966403369584022,0.30799777166937164,41.935483870967744,-0.03902393699740614,-0.12670201081616075,TRUE
ADD1,17.11334055704695,17.070139238590205,0.5627924217793967,32.25806451612903,-0.04320131845674524,-0.07676243812977156,TRUE
DEK,19.718698071420086,19.720809664156246,0.3087836087427908,41.935483870967744,0.0021115927361599063,0.00683842236560818,TRUE
ARL3,17.330325246944902,17.262819155605957,0.3120396582451563,40.32258064516129,-0.06750609133894514,-0.21633817867441862,TRUE
PPP1CC,15.685023859978331,15.466340112284687,0.4995984761746489,51.61290322580645,-0.2186837476936443,-0.4377190046056048,FALSE
SNCA,18.87692482553195,18.59240268577546,0.9211255663862383,54.83870967741935,-0.2845221397564899,-0.30888529223298805,FALSE
RPL3,18.10447344679466,17.97786644065056,0.8322100442598378,24.193548387096776,-0.12660700614410203,-0.152133475217432,TRUE
COL15A1,17.017909723727314,16.943380246911783,0.6498188568815406,20.967741935483872,-0.07452947681553113,-0.11469269632031862,TRUE
COL18A1,15.924684310387029,15.804544367246601,0.6570285823105544,37.096774193548384,-0.12013994314042797,-0.182853450177061,TRUE
CAPG,15.449494561384007,15.390604078611064,0.5654638541894651,56.451612903225815,-0.05889048277294329,-0.10414544154613879,FALSE
NAA10,16.716711695584717,16.691558112210107,0.36271275043311885,29.03225806451613,-0.025153583374610378,-0.06934849504070159,TRUE
TMPO,15.596086045772275,15.428723347119329,0.5270868774649761,51.61290322580645,-0.16736269865294595,-0.31752393354559827,FALSE
SLC1A4,18.333855338039633,18.322347440425656,0.45735953456584233,38.70967741935484,-0.011507897613977747,-0.0251615998885906,TRUE
PPIC,16.58987413657177,16.577401612730316,0.4592817689277484,37.096774193548384,-0.012472523841452698,-0.02715658379075527,TRUE
MTIF2,20.615316096652656,20.589598241256247,0.2145817381091295,54.83870967741935,-0.02571785539640814,-0.1198510908851379,FALSE
BAG6,16.08271222073509,16.16982958319344,0.3139655148353088,43.54838709677419,0.08711736245835056,0.27747430320189187,TRUE
IQGAP1,17.37481487458418,17.24699460491122,0.381097447777216,27.419354838709676,-0.1278202696729629,-0.33540048724672844,TRUE
PIP4K2A,17.52950860615113,17.641438484377808,0.27873517778135154,30.64516129032258,0.11192987822667888,0.4015635167315699,TRUE
NES,20.098938322211083,19.685298172180474,0.9197500273540399,58.06451612903226,-0.4136401500306093,-0.4497310548830096,FALSE
PXN,14.495263095644546,14.540421917607825,0.34332070718580165,35.483870967741936,0.045158821963278584,0.13153538664604664,TRUE
MRPL19,18.07120984100344,17.93277374811175,0.44047487353954096,37.096774193548384,-0.13843609289169123,-0.31428828568416395,TRUE
CARS1,18.00987042068906,17.97422534118469,0.30091522180177743,29.03225806451613,-0.0356450795043699,-0.11845555466067605,TRUE
GSK3A,16.134862294995,16.087893273803797,0.3924694734921078,16.129032258064516,-0.04696902119120239,-0.1196756037438588,TRUE
SERPINH1,20.260625180925764,20.106679614559837,0.7319888889418676,62.903225806451616,-0.15394556636592682,-0.2103113430976583,FALSE
NUDT2,19.718562167414916,19.71804867011022,0.7193807344346113,48.38709677419355,-5.134973046949654e-4,-7.138046379550913e-4,TRUE
SSR4,13.063858135561562,13.160601387076959,0.5151671260364198,48.38709677419355,0.09674325151539698,0.18779003283792162,TRUE
MECP2,16.233102096290335,16.312862685124315,0.4335094621505548,30.64516129032258,0.07976058883398096,0.1839881151343374,TRUE
CAV2,15.975893884469768,15.73520744480855,0.5709530934699202,62.903225806451616,-0.24068643966121783,-0.42155203713577577,FALSE
HNRNPA3,17.438947238993904,17.356035089037317,0.45462357369852935,20.967741935483872,-0.08291214995658791,-0.18237538648087953,TRUE
HNRNPM,18.30385224952442,18.2639079266744,0.37031337303884654,27.419354838709676,-0.03994432285002247,-0.10786627153708608,TRUE
MRPL12,17.65774102074359,17.479152921670526,0.6529953322126935,27.419354838709676,-0.17858809907306394,-0.2734906212390723,TRUE
NUBP1,15.865541349152693,15.947306219792905,0.3732722192768954,38.70967741935484,0.0817648706402121,0.21904890430530127,TRUE
DRG2,16.939601076354606,16.92937265615988,0.41772864824406253,58.06451612903226,-0.010228420194724919,-0.024485800142557742,FALSE
RRAD,18.90235289241527,18.75577970258878,0.6779384820607931,46.774193548387096,-0.1465731898264906,-0.21620426293096437,TRUE
HNRNPH2,19.072771345625807,19.2110909285548,0.3494128590727107,59.67741935483871,0.13831958292899316,0.3958628863747962,FALSE
OXCT1,18.083075629947874,18.218814290949318,0.6577873525780156,38.70967741935484,0.13573866100144372,0.20635644706371076,TRUE
MARS1,17.57456664564167,17.785691771381074,0.3193583672472292,51.61290322580645,0.21112512573940379,0.6610915742062353,FALSE
EEFSEC,16.11510656445548,16.338699181548716,0.4795997010834684,43.54838709677419,0.2235926170932352,0.46620674822798036,TRUE
CD81,17.494838969417327,17.41158646160498,0.6362688019510515,32.25806451612903,-0.08325250781234672,-0.13084486864209222,TRUE
SEC61B,16.18900733153025,15.804185589413724,0.8336727775376485,51.61290322580645,-0.3848217421165252,-0.4615980663937977,FALSE
SEC61A1,16.932141296324048,16.835287762561165,0.3788333570780707,58.06451612903226,-0.0968535337628822,-0.2556626335914829,FALSE
DAD1,16.142201313685703,16.086642036015352,0.4475901571558799,59.67741935483871,-0.05555927767035129,-0.1241298021908957,FALSE
NPC2,14.562200033909681,14.153732300501504,0.6514474959648812,48.38709677419355,-0.40846773340817677,-0.6270155859654987,TRUE
UFM1,18.815820851639085,18.80823587875164,0.357027392643447,32.25806451612903,-0.007584972887446639,-0.021244792538990233,TRUE
UBE2G1,14.95808084340887,15.038192609356765,0.4167399574153203,51.61290322580645,0.08011176594789404,0.19223442466318436,FALSE
RAP1A,14.615610934527995,14.603971266511403,0.42853764727482796,54.83870967741935,-0.011639668016591997,-0.02716136631311483,FALSE
RPL32,18.188796210446437,18.038057676381133,0.7697648354111746,27.419354838709676,-0.15073853406530446,-0.19582413632182427,TRUE
VAMP2,17.623992106954528,17.43103629054752,0.5642171621155601,61.29032258064516,-0.19295581640700732,-0.3419885628496481,FALSE
PAFAH1B2,19.438364830902206,19.431034960462632,0.5776469126710956,35.483870967741936,-0.007329870439573227,-0.01268918828922532,TRUE
MRPS5,17.220952055868164,17.12341204134843,0.45467617165806534,29.03225806451613,-0.09754001451973338,-0.21452633896347523,TRUE
MRPS15,17.170074592062413,17.094911551617063,0.6293838389069227,38.70967741935484,-0.07516304044535005,-0.11942321330634871,TRUE
MRPS21,15.300083245428375,15.24961038858975,0.5882806634262079,25.806451612903224,-0.0504728568386259,-0.08579723927124636,TRUE
SARNP,15.868060148960067,15.99847366782268,0.43186020697131666,33.87096774193548,0.13041351886261232,0.30198086500540705,TRUE
ERH,16.573608931202497,16.363652571048178,0.530236680862313,35.483870967741936,-0.20995636015431884,-0.3959672495929009,TRUE
RHOG,14.350033922775793,14.264078831876962,0.45057814164286536,46.774193548387096,-0.0859550908988318,-0.19076622444539493,TRUE
SRSF3,20.055772698642585,19.99335815789704,0.4690773208718266,45.16129032258064,-0.06241454074554653,-0.13305810783932792,TRUE
MXRA7,15.808584786313247,16.02601734162543,0.526136459380769,53.2258064516129,0.21743255531218253,0.41326266491413194,FALSE
FBLN2,17.570965817440975,17.508723745674224,0.5607361979667159,43.54838709677419,-0.06224207176675023,-0.11100063094276069,TRUE
MPP1,15.432614153645629,15.46960947325066,0.434195756489457,48.38709677419355,0.03699531960503144,0.085204240373385,TRUE
PITPNA,16.80500724810321,16.93749370054183,0.29077377677967114,37.096774193548384,0.13248645243862,0.4556341149670087,TRUE
HDLBP,15.898039216486241,15.929409958953192,0.3045006347575863,50,0.03137074246695093,0.10302357002285152,FALSE
SORD,17.726815967791868,17.810372171646566,0.5186872019799038,25.806451612903224,0.0835562038546982,0.16109170138717926,TRUE
PLIN5,17.48358135414669,17.38415413518285,0.7580108380243175,20.967741935483872,-0.09942721896383944,-0.1311685980941736,TRUE
EWSR1,17.12540015847405,17.241632349051997,0.28176117604758755,33.87096774193548,0.11623219057794643,0.4125202492706646,TRUE
AKAP12,16.151212565717472,16.02294905411661,0.4299310933049923,17.741935483870968,-0.12826351160086347,-0.29833504391335935,TRUE
PRKCQ,18.223882242634467,18.2814757147236,0.40449706935059687,30.64516129032258,0.05759347208913468,0.14238291560826039,TRUE
PLP2,15.891722244055714,15.877032144535246,0.842281118596285,46.774193548387096,-0.01469009952046818,-0.017440851036706326,TRUE
SRSF11,16.67140890969618,16.942681253283766,0.27905449391553133,50,0.27127234358758656,0.972112435034641,FALSE
CALD1,16.893281032643138,16.83032059214997,0.566471384157973,45.16129032258064,-0.06296044049316762,-0.11114496204738511,TRUE
CKAP4,17.944195450995068,17.768980996832724,0.45749131316237307,45.16129032258064,-0.1752144541623437,-0.382989685533453,TRUE
DPT,18.012311282291705,17.74088296586364,0.6450104678211036,41.935483870967744,-0.2714283164280644,-0.420812265799299,TRUE
KLC1,16.909404993264694,16.877983227374088,0.3553375982904482,27.419354838709676,-0.03142176589060597,-0.08842792330948958,TRUE
SRSF1,18.1433311499372,18.112585651887795,0.47947439177995743,37.096774193548384,-0.03074549804940574,-0.06412333708849169,TRUE
PPID,19.06432582605868,19.036632144508896,0.5998000422597557,48.38709677419355,-0.0276936815497848,-0.04617152317203653,TRUE
LMOD3,16.227908755571672,16.162836437209126,0.6417897976211315,38.70967741935484,-0.0650723183625459,-0.10139194889626481,TRUE
HSPA14,15.564041164822063,15.63452568217584,0.3310139170756643,46.774193548387096,0.07048451735377625,0.21293520821260412,TRUE
SCRN3,18.355484398631308,18.40328417436231,0.5388115487656938,32.25806451612903,0.04779977573100069,0.08871334669885997,TRUE
AP1B1,15.777841860396567,15.908782410316022,0.3427018203961731,35.483870967741936,0.1309405499194547,0.38208302998823784,TRUE
PMPCA,17.638592165355988,17.670160647656,0.44035907920880346,40.32258064516129,0.0315684823000133,0.07168804684743331,TRUE
EFEMP1,17.57407117233296,17.425478728358094,0.46291633535603693,58.06451612903226,-0.14859244397486648,-0.3209920078983203,FALSE
STX4,14.952023784082842,15.270757754429159,0.3349394965560581,51.61290322580645,0.318733970346317,0.9516165564934239,FALSE
PAK1,16.011528282761756,16.047294440699083,0.47638342000569456,66.12903225806451,0.03576615793732785,0.07507851120616311,FALSE
CBX3,15.865870971015378,15.725622974872824,0.39533247497245494,41.935483870967744,-0.1402479961425538,-0.3547596137967812,TRUE
G3BP1,16.299643297833963,16.293948821357265,0.5387848320077863,24.193548387096776,-0.005694476476698185,-0.010569110595555688,TRUE
TMED1,16.368334318459727,16.39513820853372,0.421774879079546,22.58064516129032,0.02680389007399242,0.06355022881516198,TRUE
PICALM,15.553747380914565,15.75263304098456,0.3149826759142567,51.61290322580645,0.19888566006999397,0.6314177739861916,FALSE
AAMP,16.862316115588,16.95558732839268,0.48590949250059723,37.096774193548384,0.0932712128046802,0.19195182280693057,TRUE
MOGS,15.67211503370339,16.01557985649285,0.5615498724123796,40.32258064516129,0.3434648227894588,0.6116372555013814,TRUE
NID2,18.17730003610807,17.891099488928145,0.7538100103369226,41.935483870967744,-0.2862005471799236,-0.37967199062798795,TRUE
UBAP2L,16.79753245874201,16.682997943659252,0.6716154145992508,41.935483870967744,-0.11453451508275592,-0.1705358641166657,TRUE
EIF2B1,17.81281653237044,17.939978226377878,0.37872167203194324,29.03225806451613,0.12716169400743738,0.3357655592434962,TRUE
CTTN,15.159072888615526,15.163249609646508,0.5580564790053266,56.451612903225815,0.004176721030981767,0.007484405589961622,FALSE
TRIM25,18.158053702501125,18.310261083227868,0.41619407812864684,32.25806451612903,0.15220738072674322,0.36571250944059674,TRUE
CAPRIN1,15.609582031375387,15.546183609570164,0.6627544389705241,35.483870967741936,-0.06339842180522304,-0.09565899234670033,TRUE
PRPSAP1,15.250253771595956,15.181500989675467,0.6936667414190105,16.129032258064516,-0.06875278192048917,-0.09911500410102399,TRUE
CLINT1,16.278851646021927,16.2403970133912,0.4192916870751954,24.193548387096776,-0.038454632630728014,-0.09171331990617691,TRUE
MVP,17.68514850578547,17.716054541704153,0.6055727343760284,56.451612903225815,0.030906035918683017,0.05103604268202078,FALSE
LASP1,17.94971819738758,17.915020055573773,0.5476593298962187,48.38709677419355,-0.034698141813805705,-0.06335716369587092,TRUE
PSME4,14.892690394246719,14.932727145942902,0.5123517734560622,35.483870967741936,0.04003675169618326,0.07814309185682304,TRUE
PLCL1,15.628459494321108,15.609926751955602,0.6733209886899377,38.70967741935484,-0.018532742365506394,-0.02752437942201244,TRUE
PDK2,18.990196240055703,18.87639712165055,0.5896856434699211,32.25806451612903,-0.11379911840515078,-0.1929826843596125,TRUE
PEA15,18.670202298211667,18.781763449781344,0.4309012748121093,59.67741935483871,0.11156115156967772,0.25890188331033126,FALSE
PPP2R5A,16.79141778578315,16.807630456400176,0.42897463452902646,40.32258064516129,0.016212670617026248,0.03779400764529172,TRUE
STK38,16.627776451390947,16.66049417606671,0.5165040440676582,38.70967741935484,0.03271772467576284,0.06334456632342855,TRUE
RAB35,15.899238238115665,15.985968980170473,0.35028380264258036,46.774193548387096,0.08673074205480802,0.24760134896475816,TRUE
UBE3C,16.69698167790131,17.07968152130971,0.39335270394474975,61.29032258064516,0.3826998434083997,0.9729177899897026,FALSE
DHCR24,16.582366820442214,16.700458696730433,0.48196508136505484,58.06451612903226,0.1180918762882186,0.24502164338078314,FALSE
TGFBI,15.321397375191054,15.170210125266523,0.7335792307414356,41.935483870967744,-0.15118724992453103,-0.20609532493405602,TRUE
SF1,14.757145443923688,14.936637288567939,0.6456495047935435,29.03225806451613,0.17949184464425016,0.2780019860801186,TRUE
TSC22D1,15.005191541253623,15.006554666343897,0.5461395043508422,69.35483870967742,0.001363125090273698,0.002495928383525285,FALSE
ELAVL1,16.79382485621694,17.07306301913733,0.3030350806047722,61.29032258064516,0.2792381629203895,0.9214714097229575,FALSE
TBCE,15.022163664978288,15.056311887255607,0.3647693590693239,32.25806451612903,0.034148222277318396,0.09361592860881875,TRUE
ADIRF,19.3057950753216,19.125421887770084,0.7600526416276319,67.74193548387096,-0.18037318755151688,-0.23731670370259178,FALSE
RBBP7,17.56521073415672,17.63062200418032,0.43442286824769055,41.935483870967744,0.06541127002359914,0.1505705035451869,TRUE
CLPP,17.771785323882956,17.676122659556324,0.47808093346164915,32.25806451612903,-0.09566266432663184,-0.20009721708407294,TRUE
GUK1,15.096820996330418,15.19546304599323,0.41939298348088216,48.38709677419355,0.09864204966281243,0.23520195508303962,TRUE
TKFC,16.683481813755478,16.505783571045868,0.46796383438722466,33.87096774193548,-0.1776982427096101,-0.37972644390842103,TRUE
NADK2,17.08425085748805,17.113399888560366,0.4024382281046117,19.35483870967742,0.029149031072314813,0.07243106901051576,TRUE
AGK,17.37381197053159,17.36926597887192,0.3462568941054975,45.16129032258064,-0.004545991659671955,-0.01312895638198292,TRUE
FLG2,17.34717173373112,17.29690779874216,1.062767607390342,22.58064516129032,-0.050263934988958425,-0.04729532085794658,TRUE
RABL3,15.88428036921489,15.914067008711346,0.380396872135603,20.967741935483872,0.029786639496455436,0.07830411256861534,TRUE
WDR44,16.15358641658827,15.886961806309,0.46931916582837985,41.935483870967744,-0.2666246102792691,-0.5681093586038805,TRUE
TOR1AIP1,19.076988837000545,19.06166345014176,0.47525217931310926,41.935483870967744,-0.01532538685878393,-0.032246852357276916,TRUE
TTC38,16.384073147007452,16.548564656491095,0.6639867093392111,53.2258064516129,0.16449150948364277,0.24773313557336424,FALSE
C6orf136,18.745798251676522,18.65687204327101,0.9272183359196153,29.03225806451613,-0.08892620840551047,-0.09590643860306476,TRUE
UBR4,16.460465641135226,16.443869792234405,0.28174726098450736,24.193548387096776,-0.016595848900820442,-0.05890331938926288,TRUE
MICOS10,18.772804899346433,18.75717336222934,0.7714022999731477,37.096774193548384,-0.0156315371170912,-0.020263793765763115,TRUE
