gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
A2M,-0.3406,0.6027,0.623304,0.785656,NS
CARNS1,-0.341,0.6002,0.624251,0.785656,NS
LYPLAL1,0.3876,0.5266,0.625031,0.819156,NS
LRBA,0.5462,0.3728,0.625772,0.884469,NS
EIF3A,0.1868,1.0895,0.625912,0.61448,NS
SLC25A13,0.2217,0.9127,0.627606,0.668595,NS
TAPBP,0.3798,0.5304,0.628899,0.81669,NS
EHD4,0.3152,0.6389,0.628964,0.773195,NS
RPSA,0.2096,0.9589,0.629564,0.655454,NS
EPHX1,-0.2689,0.7473,0.629576,0.731044,NS
PYGM,-0.2082,0.9639,0.629903,0.655454,NS
RPA3,0.2675,0.7436,0.632505,0.731044,NS
PAFAH1B1,-0.2381,0.8335,0.633183,0.709431,NS
SF1,0.3637,0.5401,0.636137,0.81669,NS
PRKDC,-0.2062,0.9519,0.636438,0.655623,NS
NUDC,-0.174,1.1274,0.636518,0.603173,NS
KRT10,0.3948,0.4969,0.636576,0.822144,NS
SH3BGRL3,0.2515,0.7744,0.63865,0.724828,NS
NDUFA13,0.2402,0.8084,0.639412,0.712133,NS
PSMD3,-0.1946,0.9977,0.63943,0.652365,NS
UBQLN2,-0.2296,0.8317,0.64429,0.710794,NS
TRIP10,-0.1777,1.0734,0.644497,0.630591,NS
DCN,0.3077,0.6173,0.645742,0.779885,NS
FLOT2,0.2302,0.8248,0.645801,0.711458,NS
SEC23IP,-0.1994,0.9507,0.646319,0.655623,NS
DYSF,-0.1849,1.0169,0.648526,0.649579,NS
MYOT,0.3387,0.555,0.648675,0.807168,NS
MECP2,-0.277,0.6747,0.650336,0.75743,NS
RAD23A,-0.1706,1.0917,0.65124,0.61448,NS
RACK1,0.207,0.8989,0.651574,0.673435,NS
MFN1,0.3044,0.6094,0.652346,0.785656,NS
SRSF11,0.292,0.6332,0.653293,0.773195,NS
SLC35A4,0.2428,0.7614,0.653334,0.731044,NS
ASS1,-0.4,0.4618,0.653565,0.831983,NS
GART,-0.1783,1.0354,0.653657,0.644787,NS
LIMS1,0.1964,0.9362,0.654842,0.668595,NS
TPSB2,0.3122,0.5876,0.655428,0.794513,NS
HSPA14,0.2744,0.6671,0.656039,0.759061,NS
PRKCQ,-0.2529,0.7237,0.656116,0.743356,NS
TPM4,-0.2577,0.709,0.656601,0.746706,NS
STBD1,-0.1914,0.9533,0.656951,0.655454,NS
LUM,0.2514,0.7243,0.657516,0.743356,NS
CAVIN1,-0.1873,0.9674,0.658814,0.655454,NS
KLHL41,-0.3312,0.5466,0.659114,0.812085,NS
SVIL,-0.3261,0.5539,0.659795,0.807168,NS
PMPCB,0.2162,0.835,0.659889,0.708589,NS
CSRP1,0.3151,0.5727,0.659952,0.796378,NS
TACO1,0.2686,0.6687,0.661233,0.759061,NS
AP2M1,-0.2212,0.8107,0.661725,0.711875,NS
OCIAD1,0.1873,0.9558,0.662204,0.655454,NS
PRKAG1,-0.1859,0.9613,0.662635,0.655454,NS
RPS18,0.2109,0.8472,0.66273,0.701886,NS
PAFAH1B2,0.3532,0.5044,0.663528,0.819587,NS
PADI2,-0.2035,0.8736,0.66405,0.691774,NS
MTDH,-0.2177,0.8118,0.665739,0.711875,NS
BOLA2,-0.235,0.7479,0.667201,0.731044,NS
NAA50,-0.1964,0.8942,0.667362,0.679086,NS
MSRB2,0.3219,0.5455,0.667408,0.812085,NS
PSMD7,0.1914,0.9147,0.668239,0.668595,NS
STAC3,0.247,0.707,0.668868,0.746706,NS
CALR,-0.1413,1.2315,0.669867,0.571349,NS
RPL34,-0.3626,0.4784,0.670741,0.822144,NS
PLN,-0.2855,0.6071,0.670888,0.785656,NS
YWHAZ,-0.1762,0.981,0.671656,0.652365,NS
GSTO1,-0.212,0.8149,0.671789,0.711875,NS
TMEM198,-0.2857,0.5995,0.674109,0.785656,NS
SERBP1,0.2265,0.7546,0.674631,0.731044,NS
UBE2I,0.2586,0.6598,0.675129,0.761973,NS
TIMM9,0.2257,0.7504,0.677032,0.731044,NS
NDUFB1,0.2464,0.6863,0.677463,0.749155,NS
PHPT1,-0.1847,0.915,0.677645,0.668595,NS
PPP2R1A,-0.1392,1.2131,0.677773,0.571349,NS
CLTC,-0.1971,0.8525,0.679148,0.698201,NS
RNF114,-0.2039,0.823,0.679505,0.711458,NS
NDUFA2,0.2259,0.7421,0.679814,0.731044,NS
EIF3G,0.2027,0.8241,0.680723,0.711458,NS
RPL37A,0.2765,0.6028,0.681309,0.785656,NS
IDI1,-0.2428,0.6862,0.681379,0.749155,NS
PPP2R5A,0.276,0.6035,0.68147,0.785656,NS
MAP4,-0.2188,0.757,0.682907,0.731044,NS
TNS1,0.236,0.6988,0.684111,0.746706,NS
ARPC1A,-0.1965,0.839,0.684146,0.705837,NS
RPL10,0.2581,0.6383,0.684334,0.773195,NS
ERGIC1,0.2833,0.5807,0.684693,0.794513,NS
PSMD4,-0.1557,1.0545,0.685192,0.638356,NS
PYGL,-0.2864,0.5709,0.686276,0.796378,NS
SQOR,0.3294,0.4958,0.686609,0.822144,NS
FAM98A,-0.2811,0.5804,0.686832,0.794513,NS
GSTP1,-0.1848,0.8827,0.686873,0.685173,NS
ALB,-0.2312,0.7033,0.687736,0.746706,NS
SH3BGRL,0.2919,0.5568,0.687814,0.807168,NS
TOM1L2,-0.1761,0.9227,0.687825,0.668595,NS
ATXN10,0.2151,0.755,0.688088,0.731044,NS
RBBP7,0.3193,0.5081,0.688268,0.819156,NS
MCCC2,0.2796,0.5784,0.689034,0.796378,NS
DCD,0.3165,0.5108,0.68915,0.819156,NS
GALK1,-0.2416,0.6687,0.68932,0.759061,NS
ADK,0.2304,0.6983,0.690388,0.746706,NS
TUBB2A,-0.1824,0.8751,0.69246,0.691774,NS
NUDT16,0.2288,0.6913,0.694749,0.749155,NS
HP,-0.3626,0.4358,0.694959,0.844785,NS
PKIA,-0.2003,0.7841,0.696513,0.723288,NS
TFAM,-0.2347,0.6669,0.697431,0.759061,NS
WDR77,-0.2169,0.7211,0.697608,0.745094,NS
GYG1,-0.1791,0.871,0.698166,0.691774,NS
PRKG1,-0.2351,0.6634,0.698267,0.760611,NS
VWA8,-0.3249,0.4794,0.698637,0.822144,NS
C1QBP,0.2038,0.7629,0.699029,0.731044,NS
PDXP,-0.283,0.5491,0.699224,0.809646,NS
FAM98B,0.1993,0.7775,0.699964,0.723288,NS
FKBP4,-0.2023,0.7649,0.700246,0.731044,NS
CNDP2,-0.1865,0.8272,0.700958,0.711458,NS
EHD2,0.1664,0.9261,0.701242,0.668595,NS
IGHG3,-0.3492,0.4409,0.701533,0.844785,NS
RTN4IP1,-0.2852,0.5383,0.702185,0.81669,NS
TXLNB,-0.1687,0.9019,0.704507,0.670484,NS
UBA1,-0.1443,1.0542,0.704562,0.638356,NS
TBC1D4,0.2018,0.7526,0.704895,0.731044,NS
PDP1,0.2424,0.6245,0.705667,0.773241,NS
MRPL46,0.2393,0.6327,0.705687,0.773195,NS
PLS3,0.2431,0.6203,0.706689,0.775674,NS
UQCRC1,0.1789,0.8424,0.706869,0.705837,NS
MMAB,-0.2363,0.6368,0.707145,0.773195,NS
PCCB,-0.2202,0.6806,0.708175,0.753579,NS
DAD1,-0.3931,0.3789,0.709643,0.881314,NS
GABARAPL2,0.2567,0.5773,0.710873,0.796378,NS
UBE2D1,-0.1942,0.7632,0.710912,0.731044,NS
RPS27,-0.1848,0.8012,0.711161,0.712133,NS
ARPC5L,0.3236,0.4553,0.712255,0.8334,NS
BSG,0.1661,0.8848,0.712919,0.683645,NS
SRM,-0.4167,0.3515,0.713731,0.897412,NS
PNPT1,-0.1959,0.7474,0.713782,0.731044,NS
EIF2B1,-0.204,0.717,0.71407,0.74665,NS
SEC13,0.2053,0.7016,0.717786,0.746706,NS
C6orf136,-0.3657,0.392,0.718852,0.866918,NS
EIF4A1,0.1721,0.8268,0.720563,0.711458,NS
DYNLT1,-0.18,0.7904,0.720644,0.719222,NS
RTN4,-0.1661,0.8521,0.721813,0.698201,NS
CRIP2,0.267,0.5292,0.722325,0.81669,NS
HSPBP1,-0.2339,0.6026,0.722844,0.785656,NS
CUL3,-0.1767,0.7919,0.724502,0.719222,NS
LRRC20,0.1803,0.7736,0.725314,0.724828,NS
MLX,0.2727,0.5095,0.726201,0.819156,NS
SLC25A3,-0.179,0.7756,0.726397,0.724349,NS
BLVRA,-0.1769,0.7841,0.726594,0.723288,NS
FYCO1,-0.2364,0.5853,0.727155,0.794513,NS
NUDT19,0.2917,0.4739,0.727376,0.824072,NS
CBR1,-0.191,0.7212,0.728249,0.745094,NS
CYB5B,-0.257,0.5352,0.728568,0.81669,NS
VDAC1,0.1722,0.7967,0.729116,0.717119,NS
HSPA8,-0.1388,0.9845,0.730058,0.652365,NS
GNB1,-0.1665,0.8196,0.730371,0.711875,NS
MYH11,0.3456,0.3939,0.730893,0.865149,NS
FLG2,0.4003,0.338,0.732319,0.900423,NS
CAMK2A,0.2533,0.5329,0.732896,0.81669,NS
EEF1A1,-0.2014,0.6684,0.733533,0.759061,NS
PXN,-0.2343,0.5743,0.733586,0.796378,NS
MRPL54,0.2988,0.4491,0.734197,0.840242,NS
BCAP31,-0.147,0.9124,0.734252,0.668595,NS
MCU,0.2277,0.5884,0.734519,0.794513,NS
YWHAG,-0.1402,0.9544,0.734818,0.655454,NS
PRELP,0.2649,0.5014,0.736528,0.822144,NS
UQCRH,0.1654,0.8017,0.736838,0.712133,NS
DYNLL1,-0.1829,0.7239,0.737179,0.743356,NS
LMCD1,-0.2083,0.6351,0.737345,0.773195,NS
SFPQ,0.2365,0.5593,0.737455,0.807168,NS
DGLUCY,0.2171,0.606,0.738676,0.785656,NS
CALD1,0.3129,0.4202,0.738769,0.851106,NS
MPC1,-0.2052,0.6396,0.739173,0.773195,NS
ENO2,0.2035,0.641,0.740563,0.773195,NS
DDB1,-0.1287,1.0118,0.741005,0.649579,NS
IGHG2,-0.2663,0.4874,0.741651,0.822144,NS
APPL1,-0.1614,0.8041,0.741704,0.712133,NS
CD47,-0.2034,0.6368,0.742061,0.773195,NS
IGHA1,-0.284,0.4546,0.742874,0.833589,NS
ISOC2,-0.1658,0.778,0.743009,0.723288,NS
RDH14,0.1997,0.6417,0.744481,0.773195,NS
RPL15,-0.2378,0.5386,0.744622,0.81669,NS
VDAC3,0.1982,0.6437,0.745481,0.773195,NS
TSPO,-0.1987,0.6417,0.745583,0.773195,NS
SRSF1,0.2627,0.4822,0.747016,0.822144,NS
CCT8,-0.1286,0.9821,0.747735,0.652365,NS
RPS17,0.2015,0.6257,0.748026,0.773241,NS
APEH,-0.139,0.9055,0.748464,0.670235,NS
ECI1,0.1561,0.8024,0.749499,0.712133,NS
IMPDH2,0.1602,0.7816,0.749588,0.723288,NS
C3,-0.2573,0.4858,0.749878,0.822144,NS
UBE2Z,-0.1989,0.6278,0.750135,0.773241,NS
TMED9,-0.2151,0.5803,0.750149,0.794513,NS
LRRC40,0.3463,0.3598,0.750561,0.891226,NS
PFDN2,-0.1697,0.7319,0.751258,0.739189,NS
COPG1,0.171,0.7249,0.751706,0.743356,NS
NDUFAF2,0.2357,0.5238,0.752518,0.819156,NS
PSMA3,-0.1393,0.8848,0.752875,0.683645,NS
GCLM,0.2491,0.4941,0.753176,0.822144,NS
FUNDC2,-0.166,0.7411,0.753294,0.731044,NS
DCTN2,-0.1304,0.9399,0.754111,0.666686,NS
IFITM1,0.2195,0.5562,0.754963,0.807168,NS
SELENOW,0.2651,0.4584,0.755933,0.8334,NS
ACSS2,0.1734,0.6985,0.756657,0.746706,NS
TXN2,0.1838,0.655,0.75794,0.766521,NS
DTNA,-0.1562,0.7706,0.757992,0.728382,NS
HNRNPDL,0.2002,0.598,0.759072,0.785753,NS
EIF4A2,0.175,0.6834,0.759327,0.750942,NS
MOCS2,0.2153,0.5544,0.759669,0.807168,NS
GNAS,0.1826,0.6524,0.760151,0.767343,NS
GBE1,-0.1971,0.6036,0.7604,0.785656,NS
ME2,-0.2036,0.5827,0.760919,0.794513,NS
STAT3,0.1796,0.6604,0.761021,0.761973,NS
CCT7,-0.1382,0.8523,0.762485,0.698201,NS
TTR,0.2281,0.5141,0.763411,0.819156,NS
SPRYD4,-0.2199,0.5331,0.763471,0.81669,NS
WARS1,-0.1576,0.7434,0.763602,0.731044,NS
CYCS,0.2289,0.5108,0.763941,0.819156,NS
ADPRHL1,-0.1826,0.6389,0.764427,0.773195,NS
PLIN5,-0.2927,0.3984,0.764516,0.864097,NS
TUBB4B,-0.1565,0.7439,0.76479,0.731044,NS
TAGLN2,0.1555,0.7458,0.765678,0.731044,NS
LAMTOR2,-0.2935,0.3929,0.766767,0.866275,NS
PTGR2,0.189,0.6091,0.767146,0.785656,NS
ARPC4,-0.1886,0.6099,0.7673,0.785656,NS
MCTS1,-0.1511,0.7599,0.767733,0.731044,NS
TBCE,-0.2213,0.5185,0.767832,0.819156,NS
DHRS7B,-0.2066,0.5551,0.767941,0.807168,NS
BAG2,-0.2225,0.5133,0.768795,0.819156,NS
RTCA,-0.1569,0.7262,0.769203,0.743356,NS
PFKM,-0.1821,0.623,0.770111,0.773241,NS
BTF3L4,-0.1449,0.7825,0.770221,0.723288,NS
OSBP,0.1377,0.8227,0.770466,0.711458,NS
AGK,0.222,0.5088,0.770968,0.819156,NS
GPS1,-0.1373,0.8224,0.771014,0.711458,NS
PGM5,0.2043,0.5528,0.771042,0.807168,NS
AKT2,0.2239,0.5028,0.771633,0.821607,NS
UQCRB,0.1566,0.7176,0.772006,0.74665,NS
ADSS2,0.2097,0.535,0.772351,0.81669,NS
CAP1,0.2073,0.5397,0.772887,0.81669,NS
APMAP,-0.1878,0.593,0.773765,0.789746,NS
PRKCSH,-0.1505,0.7397,0.773824,0.731044,NS
ANXA5,-0.1768,0.6291,0.774043,0.773241,NS
TMEM63A,-0.2188,0.5073,0.774453,0.819156,NS
ATP1A2,-0.1317,0.8417,0.77466,0.705837,NS
AGO2,0.1892,0.5852,0.774994,0.794513,NS
DHRS4,0.2342,0.4708,0.775769,0.827201,NS
AGT,-0.1994,0.5531,0.775779,0.807168,NS
RAN,-0.1492,0.7388,0.775806,0.731044,NS
MYH9,0.21560000000000001,0.5104,0.776148,0.819156,NS
ABCE1,-0.1985,0.5541,0.776301,0.807168,NS
CHCHD7,0.2118,0.5192,0.776339,0.819156,NS
SHMT2,0.2259,0.4854,0.776868,0.822144,NS
PCCA,-0.1788,0.6116,0.777383,0.785656,NS
MYH14,-0.1957,0.5549,0.778715,0.807168,NS
ILVBL,-0.2261,0.4777,0.779811,0.822144,NS
HINT3,0.2379,0.4529,0.780284,0.835837,NS
SDHC,-0.2653,0.4056,0.78051,0.856997,NS
GDI2,-0.1243,0.864,0.780952,0.69638,NS
PPM1B,0.1874,0.5715,0.781452,0.796378,NS
AKR1B1,-0.1492,0.7138,0.782495,0.746706,NS
SMYD1,0.218,0.4881,0.782662,0.822144,NS
MAPK1,0.1361,0.7795,0.783284,0.723288,NS
CTBP1,0.1577,0.6717,0.783504,0.759061,NS
EIF2B3,0.2969,0.3555,0.784227,0.892985,NS
HMGB1,0.1532,0.6882,0.78445,0.749155,NS
EIF2B4,-0.2194,0.4803,0.784576,0.822144,NS
PFDN1,0.1583,0.6615,0.785778,0.761436,NS
PPP1R7,-0.1705,0.6129,0.786153,0.785656,NS
MAP2K4,0.1547,0.6752,0.78623,0.75743,NS
FUS,0.1405,0.7394,0.787301,0.731044,NS
SAR1A,-0.1584,0.6532,0.788078,0.767333,NS
KRT1,0.3024,0.3421,0.788081,0.899818,NS
ALDH2,-0.2224,0.4633,0.788753,0.831983,NS
RPL19,0.2132,0.4833,0.788763,0.822144,NS
PLGRKT,0.2335,0.4405,0.789154,0.844785,NS
SELENOF,0.3744,0.2743,0.789439,0.920319,NS
TMX3,0.3789,0.27,0.790168,0.920319,NS
RABL3,-0.1923,0.5298,0.79090800000000006,0.81669,NS
SYNGR2,-0.2075,0.49,0.791274,0.822144,NS
COX11,-0.2031,0.4998,0.791567,0.822144,NS
ETHE1,0.2112,0.48,0.79183,0.822144,NS
ALDH16A1,0.3148,0.3209,0.792452,0.908883,NS
MCEE,-0.295,0.3424,0.79248,0.899818,NS
AK1,-0.1663,0.6054,0.793121,0.785656,NS
PSMF1,-0.1604,0.6258,0.793655,0.773241,NS
VBP1,-0.1458,0.6864,0.794199,0.749155,NS
FKBP2,0.2283,0.4362,0.795074,0.844785,NS
MAPK12,0.1858,0.5324,0.796354,0.81669,NS
FLNA,-0.211,0.4683,0.796475,0.830992,NS
IDE,0.1584,0.6231,0.796688,0.773241,NS
YKT6,-0.1406,0.6982,0.797686,0.746706,NS
HARS1,-0.1418,0.6916,0.797854,0.749155,NS
XRCC6,0.148,0.6624,0.797875,0.761154,NS
HDLBP,0.2134,0.4573,0.798746,0.8334,NS
EIF3K,0.1728,0.5648,0.798751,0.801605,NS
MTM1,0.1833,0.5309,0.799245,0.81669,NS
ATL2,-0.2212,0.44,0.799261,0.844785,NS
SARS1,-0.1759,0.5511,0.799915,0.808131,NS
NCL,0.1744,0.5518,0.801202,0.808023,NS
PEBP1,-0.1339,0.7178,0.801481,0.74665,NS
USP47,-0.1741,0.5505,0.801947,0.808191,NS
AHSA1,-0.1536,0.6237,0.802039,0.773241,NS
SYNCRIP,-0.1526,0.6261,0.802481,0.773241,NS
YWHAH,-0.1337,0.7106,0.803531,0.746706,NS
EIF3H,-0.2181,0.4323,0.804834,0.845324,NS
FABP3,-0.1849,0.5099,0.804858,0.819156,NS
RPS25,0.1674,0.5582,0.806404,0.807168,NS
RPL18A,0.2262,0.4129,0.806478,0.856721,NS
FBLN1,-0.2202,0.424,0.806538,0.84858,NS
MT-ATP6,-0.2075,0.4482,0.807214,0.840242,NS
SNTA1,0.1716,0.5419,0.807298,0.816012,NS
PSMD1,-0.135,0.6872,0.807665,0.749155,NS
CACNB3,0.1455,0.6369,0.807824,0.773195,NS
ARL3,-0.1899,0.4879,0.807874,0.822144,NS
CANX,-0.1339,0.6902,0.808363,0.749155,NS
SAMHD1,-0.263,0.3499,0.809089,0.899026,NS
DCTN6,-0.21,0.4374,0.809359,0.844785,NS
NIPSNAP2,0.1527,0.5969,0.810666,0.785753,NS
PRPSAP2,0.1951,0.4651,0.811467,0.831983,NS
SLC25A20,0.1877,0.4819,0.811954,0.822144,NS
MRPL47,0.1744,0.5184,0.812072,0.819156,NS
SLC25A12,0.1432,0.6296,0.81254,0.773241,NS
NONO,0.152,0.5923,0.812772,0.789805,NS
PFN1,-0.1299,0.6925,0.81287,0.749155,NS
ACAA1,-0.165,0.5446,0.813055,0.81255,NS
VAT1,-0.161,0.5569,0.813407,0.807168,NS
MRPL36,-0.1705,0.5254,0.813605,0.819156,NS
BAG6,-0.1946,0.4591,0.814039,0.8334,NS
GLUD1,-0.1566,0.5695,0.814416,0.796378,NS
TUBA1B,-0.1469,0.603,0.815513,0.785656,NS
NQO2,0.3049,0.2887,0.816548,0.91722,NS
AARS1,-0.1323,0.6649,0.816614,0.760527,NS
UBE2L3,-0.1239,0.709,0.816937,0.746706,NS
KLHDC8B,-0.2366,0.3708,0.817079,0.886476,NS
EMC1,0.2028,0.4308,0.817793,0.845324,NS
HINT1,-0.1669,0.5226,0.818037,0.819156,NS
BCAM,0.175,0.4965,0.81868,0.822144,NS
CAPN1,-0.1066,0.8144,0.81875,0.711875,NS
CASQ1,0.1808,0.4792,0.819121,0.822144,NS
CAPN2,-0.1436,0.6025,0.819389,0.785656,NS
SPCS1,-0.1548,0.5582,0.819555,0.807168,NS
CAPZA2,0.1759,0.4889,0.820343,0.822144,NS
OSBPL1A,0.1429,0.601,0.820541,0.785656,NS
KRT8,0.3042,0.2823,0.820625,0.920319,NS
SQSTM1,0.1658,0.5173,0.820778,0.819156,NS
SUGT1,-0.1572,0.5416,0.821928,0.816012,NS
BUB3,-0.2193,0.3875,0.822314,0.870105,NS
EIF3J,-0.117,0.7252,0.822516,0.743356,NS
ARL8B,-0.1444,0.5866,0.822792,0.794513,NS
SLC25A42,-0.3978,0.2126,0.82305,0.933325,NS
SEC23A,-0.1417,0.5965,0.823202,0.785753,NS
ENO3,0.1343,0.629,0.823278,0.773241,NS
NIF3L1,0.1462,0.5776,0.823294,0.796378,NS
TGFBI,0.2719,0.3096,0.823774,0.9159,NS
SLC29A1,-0.1932,0.4333,0.824654,0.845324,NS
SDHD,-0.1767,0.4728,0.825009,0.824261,NS
PSMD13,-0.1192,0.6982,0.825678,0.746706,NS
STIP1,-0.1133,0.733,0.825913,0.73872,NS
EEF1B2,-0.1452,0.5697,0.826544,0.796378,NS
PUF60,0.1705,0.4846,0.826717,0.822144,NS
RAB35,0.1935,0.4251,0.827469,0.848509,NS
PDIA6,0.1409,0.5832,0.827558,0.794513,NS
LAP3,-0.1212,0.6758,0.828078,0.75743,NS
TCP1,-0.1242,0.6562,0.828868,0.765781,NS
SARNP,0.2121,0.3841,0.828968,0.872523,NS
HNRNPH2,0.223,0.3652,0.829026,0.886476,NS
FDXR,0.2767,0.2943,0.829038,0.916738,NS
ATP5MG,-0.1396,0.5826,0.829163,0.794513,NS
RUVBL2,-0.1752,0.4639,0.829301,0.831983,NS
ORM1,-0.2395,0.3384,0.829732,0.900423,NS
GLTP,-0.2295,0.3486,0.831731,0.899026,NS
PURB,-0.2077,0.3852,0.831765,0.872123,NS
SLC16A1,-0.1995,0.3955,0.833861,0.86512,NS
SERPINA1,-0.1849,0.4261,0.834068,0.848509,NS
RPS23,0.1822,0.4302,0.834898,0.845547,NS
EIF4G2,-0.1502,0.5208,0.835157,0.819156,NS
MYOM3,0.248,0.3119,0.836858,0.915866,NS
AHCYL1,-0.146,0.5295,0.836948,0.81669,NS
PRPSAP1,-0.2226,0.3458,0.837541,0.899638,NS
ERMP1,0.3446,0.2226,0.83806,0.933325,NS
MRPS5,0.2066,0.3703,0.838466,0.886476,NS
ANXA4,-0.1539,0.4968,0.838554,0.822144,NS
PRKAA1,-0.1197,0.6365,0.839091,0.773195,NS
PRKAR1A,-0.1133,0.6709,0.839423,0.759061,NS
DDAH1,0.1477,0.5145,0.839444,0.819156,NS
RAD23B,-0.1185,0.6395,0.83986,0.773195,NS
TIMM21,0.1736,0.436,0.840035,0.844785,NS
SERPINA3,-0.1776,0.4245,0.840669,0.848509,NS
ATP5PD,-0.1319,0.5714,0.840675,0.796378,NS
PSMC1,-0.1191,0.6325,0.840727,0.773195,NS
SSBP1,-0.141,0.5338,0.840904,0.81669,NS
YARS1,0.1663,0.4511,0.841374,0.83741,NS
HDHD5,0.175,0.4256,0.842432,0.848509,NS
CPA3,0.2265,0.3275,0.842981,0.906074,NS
RPS19,0.1424,0.5203,0.843131,0.819156,NS
MYOM2,0.1679,0.4411,0.843213,0.844785,NS
ELMOD2,0.2704,0.2738,0.843247,0.920319,NS
CCT5,-0.1083,0.6836,0.843326,0.750942,NS
CAMK2B,0.1518,0.4873,0.843394,0.822144,NS
HSP90AB1,-0.1211,0.6091,0.843797,0.785656,NS
THNSL1,-0.2668,0.2755,0.844263,0.920319,NS
GCN1,-0.1726,0.4248,0.844634,0.848509,NS
S100A1,-0.2,0.3655,0.845074,0.886476,NS
AHCYL2,-0.1257,0.581,0.845181,0.794513,NS
PSMD12,-0.1401,0.5208,0.845314,0.819156,NS
CUL1,-0.1403,0.5201,0.845326,0.819156,NS
CASQ2,-0.1871,0.39,0.845335,0.867791,NS
CCT2,-0.1253,0.5817,0.845506,0.794513,NS
EIF4G1,-0.1044,0.6959,0.845921,0.749155,NS
COX7A2L,0.2248,0.3229,0.846084,0.908883,NS
ATIC,-0.1213,0.5971,0.846357,0.785753,NS
UBR4,-0.1537,0.4673,0.847536,0.831437,NS
LANCL1,0.1403,0.5091,0.848312,0.819156,NS
DHRS7,-0.1384,0.516,0.84842,0.819156,NS
HSPB3,-0.1766,0.4035,0.848705,0.857563,NS
XPO1,-0.1219,0.584,0.848858,0.794513,NS
TPPP3,-0.2265,0.3125,0.849607,0.915866,NS
FN3K,0.1341,0.5271,0.84983,0.819156,NS
DNAJA3,0.1871,0.3767,0.850168,0.883371,NS
PGM3,-0.1569,0.4483,0.850514,0.840242,NS
ANKRD2,-0.2113,0.3327,0.850551,0.902454,NS
GUK1,0.2282,0.3034,0.852653,0.916738,NS
CAPZB,0.1841,0.3739,0.853412,0.884469,NS
NT5C,0.17,0.4047,0.853461,0.856997,NS
PPIB,0.1629,0.4224,0.853485,0.850692,NS
PFN2,-0.1358,0.5061,0.853601,0.819156,NS
DYNLRB1,0.159,0.4323,0.85363,0.845324,NS
ATP5F1D,-0.1484,0.4621,0.853954,0.831983,NS
PSMB6,-0.1271,0.5393,0.853998,0.81669,NS
LDB3,0.137,0.4981,0.85464,0.822144,NS
ACADS,-0.181,0.3751,0.85532300000000006,0.884422,NS
PARVB,0.145,0.4654,0.8561,0.831983,NS
UTRN,0.1526,0.442,0.856172,0.844785,NS
SZRD1,0.1622,0.4156,0.856216,0.855915,NS
CPPED1,-0.2264,0.2973,0.856468,0.916738,NS
EEF2K,0.1793,0.3738,0.85699,0.884469,NS
OPTN,-0.1595,0.4198,0.8571,0.851106,NS
PEPD,-0.1305,0.5061,0.8589,0.819156,NS
APOO,0.1309,0.4997,0.860183,0.822144,NS
RPS16,0.1488,0.4385,0.860501,0.844785,NS
PSMD11,-0.0977,0.6665,0.860773,0.759061,NS
SLC37A4,-0.1677,0.3865,0.861385,0.871341,NS
MTHFD1,-0.1027,0.6311,0.861411,0.773195,NS
QKI,0.2132,0.3031,0.861745,0.916738,NS
GYS1,-0.1356,0.4761,0.861827,0.822144,NS
PRDX1,-0.1343,0.4794,0.862251,0.822144,NS
PPIA,-0.1349,0.4761,0.862556,0.822144,NS
SERPING1,0.1893,0.339,0.862672,0.900423,NS
PSMD10,0.1242,0.5158,0.862866,0.819156,NS
CZIB,0.1349,0.4743,0.863022,0.824072,NS
DNM2,-0.1326,0.4823,0.863079,0.822144,NS
EIF4B,-0.1248,0.5117,0.863291,0.819156,NS
PRKAR2A,-0.1072,0.593,0.863814,0.789746,NS
ALDH4A1,-0.1312,0.4838,0.863974,0.822144,NS
MRPL12,0.215,0.2947,0.864284,0.916738,NS
SPEG,-0.1593,0.3976,0.864289,0.864244,NS
CACYBP,-0.1609,0.3913,0.865076,0.866918,NS
HYOU1,-0.1431,0.4397,0.865103,0.844785,NS
MAT2B,-0.1262,0.4958,0.865827,0.822144,NS
LDHB,-0.1879,0.3306,0.866686,0.904563,NS
SUPV3L1,0.2267,0.2729,0.867213,0.920319,NS
TECR,0.1733,0.356,0.867561,0.892985,NS
MEMO1,-0.1397,0.4408,0.867834,0.844785,NS
EIF3F,-0.1203,0.511,0.868041,0.819156,NS
TSC22D1,-0.3118,0.1971,0.868064,0.942984,NS
ELAVL1,0.1876,0.3266,0.868411,0.907177,NS
PSMD6,-0.1489,0.4102,0.868829,0.856721,NS
YWHAE,-0.1006,0.6039,0.869428,0.785656,NS
CSTA,0.261,0.2328,0.86947700000000006,0.933325,NS
PPM1A,-0.1059,0.5722,0.869817,0.796378,NS
PGAM2,0.1267,0.4769,0.870129,0.822144,NS
SNX5,-0.2569,0.2349,0.870277,0.933325,NS
GMPR2,-0.1517,0.3966,0.870667,0.86512,NS
GHITM,0.1437,0.4186,0.870696,0.851987,NS
MYOZ2,0.2963,0.2027,0.870799,0.939573,NS
ARF5,0.1236,0.485,0.871032,0.822144,NS
AIMP1,-0.1179,0.5081,0.871177,0.819156,NS
PSMA1,-0.0959,0.6247,0.87118,0.773241,NS
ACAD9,0.1598,0.3748,0.871193,0.884422,NS
PDLIM5,-0.1498,0.3985,0.871573,0.864097,NS
PSMD8,-0.1287,0.463,0.87176,0.831983,NS
