gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8
PREX1,0,0.036210483021956716,0,0.10362184456285611,0.06783075132369834,0.07604639294575835,0.0871728531256263,0
NEK9,0.045592984844997554,0,0,0,0,0.15871446825428284,0.3625941258488359,0
GPT2,0.3303239238013189,0.33879980316423725,0,0,0,0,0,0.052980847247546176
MYOZ3,0.34633137106787665,0,0,0.37868342352351547,0.04701173028100334,0,0,0
NEK7,0,0,0.21471904768115885,0.06564518451891539,0.12553848242499835,0.14044028665346386,0,0.022469517864581203
DTD1,0,0.006968038186827616,0.21842936579738387,0.018986002657077776,0,0.15710728475816454,0,0
UTP15,0,0,0.010075035862726274,0.2862534106230364,0.15576939192952627,0.22550726541783858,0,0
SETD7,0.1450692199659096,0,0.011665123467032674,0.01768980810459814,0,0.043292312670077014,0.19194782945589423,0.022104255673704692
NUP133,0.2734589711819483,0,0,0.00346109645577934,0,0,0,0.30851310934258147
PDCD6IP,0.06686978103648698,0,0.26305328991848465,0,0,0,0.04124826175546628,0.07008340771165439
THEM6,0.33419678552526405,0,0,0,0,0.023736696802085438,0.04993843250191839,0
SMIM4,0.2598037216576,0.1337275613805468,0,0.20944477526174143,0,0.11378584997605481,0,0
NUDCD2,0,0,0,0.10181669501584921,0,0.4316929212572556,0,0
SCFD1,0,0.07325954554070163,0.225652799328686,0,0,0,0,0.12067179967873407
PCNP,0.07475080774986212,0,0.1511534187944168,0.0029980676024324022,0.12111856926561382,0,0,0.17195955304913402
DNAJA4,0,0.05313061020615877,0,0,0.17747704322557514,0,0.296794512139876,0
SPRYD4,0.1068853434390344,0.2605431488129267,0,0,0,0,0.2657603607764319,0.02240452205723138
RTN4IP1,0,0.22499173308905768,0.05360463327606532,0,0,0.140162555683388,0,0
PALLD,0,0,0,0.21308499408850382,0.3544377073737153,0.172087761008776,0,0
SYNE2,0.18496771634843173,0.032343608637826905,0.24002798955081348,0.005633101869491092,0,0,0,0.06404140687455823
THAP4,0,0.2924191612950913,0,0.0735984159522409,0,0,0,0.1377074397039823
IFT81,0.44208440371115043,0,0.19286743088514163,0.19056654714332105,0,0,0,0.012797193333554056
TTN,0.15258482458981462,0,0,0.6374523644694989,0.09561893870378693,0.06072805940287043,0.06489994009636477,0
DDX1,0,0,0,0,0.48900118546242904,0.03088691681558372,0.19422017189220447,0
HSD17B8,0,0.38286958762079926,0,0,0,0.04613661943009464,0.028402623593939483,0.14655344906219261
CPT1B,0.06390043259474396,0.4618517399253985,0.02729689874085528,0,0,0,0,0.04022204317327275
PSMF1,0.12990472928123034,0.04133364607601572,0,0,0,0.12720556682097658,0.03745782975432912,0.1250787160091336
UBXN4,0,0.04757192977801576,0.10676324225380268,0,0.0696143641099096,0.15127670308832383,0.07896244878003383,0.07957520798959977
MYO18A,0,0,0,0.1483901048948189,0.4991922901655444,0,0,0
GCN1,0.15206618366556232,0,0,0,0.07000264906764594,0.0424812159598089,0.4246248054231842,0
SGCD,0.18140991567767065,0,0.18615692047124918,0,0,0.12864790082925198,0,0
AKAP1,0,0.2794078305026919,0,0,0.14009764741600267,0,0,0.05999521988053005
RABGGTA,0,0.18757661453085367,0.008619886853207822,0,0,0,0,0.1373745356535398
TFG,0,0,0,0,0.09338184346942725,0.29756062158006824,0.047921640183547394,0
ARPC1A,0.3060305893031165,0.047846605203149,0,0,0.019890658272741744,0,0.07585978820432493,0
P3H4,0,0,0.01955680141185166,0.0371910693590299,0.09263856625753225,0.1750880649736428,0.05030350077816927,0
DDX17,0,0,0.19635881185288045,0,0.09573824035201982,0.030454550286460772,0,0.0330057381404495
CELF1,0.2704991530601927,0,0,0.23438966101545042,0,0.07477068479284586,0,0
UFD1,0,0,0.1592521687827195,0,0,0.10504476640148261,0.11558817823035007,0.00224991064299699
RPL3L,0,0,0,0.1523420298462513,0.5395860048770114,0.051890036945114744,0,0
COPS5,0.30873725988075673,0,0.17436536031796981,0,0,0.009140157210541063,0.18698567990052242,0
KHSRP,0,0,0.40806645884446835,0,0.10647784093958816,0,0.0756038441974992,0.06019856249846485
GCDH,0,0.24301707778342657,0.03901858112883675,0,0,0,0,0.12142651108334797
TNPO1,0.30167673400198614,0,0,0,0.21264264254626739,0,0.3102806965603559,0
USP13,0.41668720790866276,0.04855439984247758,0,0.24340253310927332,0.025155935834719912,0,0,0
USP9X,0.0017002439020892789,0,0,0,0.12098661552668279,0.0966014378260079,0.222947020056699,0.1076567341837856
CUL5,0,0,0.3582539743159141,0.13183307468971728,0.020837899061948273,0.1231683560533535,0,0
LPP,0,0.10851684362878541,0.3287342371293889,0,0,0,0.054776639000406475,0
ATP2A3,0.0038902374749340217,0,0,0.08401262053171073,0,0.49062404326469206,0.041544067340522205,0
PHKB,0.02628512805865548,0.049912979426993624,0,0.08382880538420946,0.050790782480390484,0.3364074750703509,0,0
UBE2F,0.3767857389387648,0,0.04758412052566715,0.12959412736907922,0,0.007273505868785535,0,0
RPL36AL,0.1290209436017798,0,0,0.08365383930618304,0.5966590254975146,0,0,0
WBP2,0.13268985844186457,0,0.22782229890594466,0.0625025491353632,0,0,0,0.040067710955282165
ERGIC1,0.11595908136623567,0,0.04044363045646381,0,0.03444999240201658,0,0.2041000495879539,0
MTARC2,0,0.17933118958524624,0,0.23674259071065126,0,0.021853867222600618,0,0
FAM162A,0.1609252510198799,0.4092797626817825,0,0,0,0,0.12270835020807784,0
CCDC47,0.33278776779727454,0,0,0.15322910020932132,0.1667250934116615,0,0.04790492832724687,0
TMEM230,0.21765493291308458,0,0,0.14862785790662902,0,0,0,0
ISOC2,0.07499470536461315,0.3484452545827826,0,0,0,0,0.09674853484025615,0.003888642618492138
FERMT2,0.0016989916950066334,0,0.006486679202404146,0,0,0.12998305335817692,0.27593920578912845,0
FUBP1,0.08587389807636527,0,0.3472355853557001,0,0.13533951753955958,0,0.05514216419343975,0
SLC25A46,0.002247757175460042,0.18387049838448322,0.1927092525579075,0,0,0,0.0911029523624169,0.17499853992086675
TMEM143,0,0.3593694478000821,0.07725018138214705,0.16235608940133214,0,0,0,0.08440682712003687
PBXIP1,0,0,0.30468905104181204,0,0.1621960350705291,0.08447657836240732,0.02708921013770402,0.15795960597841974
PTER,0.1402322081501981,0.05959836537745164,0.18885062830910182,0,0,0.03463682696681511,0,0.1310576276534314
ZBTB9,0.4844912340827117,0,0.01986315469660496,0.20672847913356596,0,0.06036296655367136,0,0
FAM136A,0.2752117696912348,0.16635871532664329,0,0.016175894439192682,0.08888577461991182,0,0.06713130206247188,0
FGGY,0,0.1398727658823274,0.37459415144059516,0.005701243256489839,0,0,0,0.1667468529359847
GALM,0.2057178844782018,0,0,0.06003851862851752,0,0.11610501385830395,0.05556537319783414,0
DCPS,0.22969546026965024,0,0.2810536197435881,0.09208766965506585,0.08673268023442497,0,0,0.09714749814718603
PPP1R14B,0,0.16527518523676402,0,0,0,0,0.18160363266680205,0.22188501489169288
ACSF2,0,0.2988710906351129,0.08098341068809642,0,0,0.033643224801996996,0,0.2064138467519439
ISOC1,0.14827000741412016,0.15707489358659402,0.31250160942544264,0,0,0,0,0.10237641831378255
CCDC124,0.047886832386294674,0,0.05976471771460338,0,0.2974947279596724,0.12029328981138172,0.018190149496782482,0
OPTN,0.0971007778061404,0.20556195047759102,0.19626579582583098,0,0,0,0,0.008991927174639798
AP2M1,0.2922126027417508,0,0,0,0.08097991720712996,0,0.25762808851606206,0
KCTD12,0.15115163198633919,0.10446017556851551,0.020087531844130695,0.11260530394590569,0,0,0,0.15431340744687672
RMDN1,0,0.23085968032381934,0.0868058324522331,0.13436838955083957,0.06214050849951042,0,0,0
ECHDC3,0,0.2499447579310986,0.14082213668970653,0,0,0,0,0.02095457264926636
NUDT16,0,0.11237890859407748,0.24661505306795,0.07964450261724645,0,0.08640738883683939,0,0
CMBL,0.21833866091180668,0,0.2738716760233639,0.1002271975566359,0,0.21176045515523603,0,0
MSI2,0,0.006772719517444508,0.13123686415209984,0,0.16780952672291105,0.014128003786742418,9.69613722521527e-4,0
MRPL38,0.2318892041498844,0.21896806878315664,0.07784574276136563,0.038359749295579094,0.11968016690287474,0,0,0.009225750613680354
MRRF,0.09681669318249041,0.20922687516868713,0.02772557973545074,0.39489073572763317,0.0011572705867229735,0,0,0
MRPL53,0,0.12395639020806765,0,0.24909448110112434,0.02361946568529197,0.07126500312274837,0,0.11120354520401787
DAZAP1,0.4167225250745166,0.11027542699816041,0,0.0427538283966949,0,0,0,0
DNAJA3,0.23713259725684746,0.21611568776298262,0,0.15491232465103372,0.07272177048050195,0,0,0
PTCD3,0,0.37891790619379734,0,0,0.10445673162784888,0.0011217632971736982,0.05846963905182553,0.11534362381678934
MMAB,0.11302408982199,0,0.08236840755350794,0,0,0.1785166730849243,0,0
DYNLL2,0.16675347425792678,0,0.005669885780317879,0.06999545288440212,0,0.061215944526889034,0,0
S100A16,0.16591819094574145,0,0,0.020751833249643737,0.06738520614836158,0,0.3981515613111042,0.0576507413885514
SCRN2,0.00828379682599957,0,0,0.034138121609847014,0,0.2910509320231385,0,0
OTUB1,0,0,0.4248137611851765,0,0,0.011340565786557651,0,0.19913149630582538
CHMP6,0,0.05952119869155306,0.27766470775498425,0,0,0.017551030243820674,0.03180547556565629,0
PDXP,0,0,0.3320639700220017,0,0.11927435799845292,0,0,0
DCUN1D1,0.15715951054971228,0,0,0,0.04395332763827881,0.13751486874233362,0.041067056479674624,0
FAHD2A,0,0.32564852780885845,0,0.029460206427503237,0,0,0.016307948162711874,0.2377324338864975
SNF8,0.10413225848115465,0.18056027580140582,0,0,0.06509717635846463,0,0.061762813041197,0.11639883760441859
PDLIM5,0.17152687824518556,0,0,0.3358288668477135,0.11702441102887173,0,0,0
CRELD1,0,0,0.06500716386697548,0.09336545630795652,0.08112791344264428,0.054346588878947055,0.10016269728469425,0.10126768323761352
ERO1A,0,0,0,0,0.1210739293281192,0.04631018796583913,0.23593568307151339,0
AHCYL2,0,0,0,0,0,0.10707082212037859,0.28930640342213376,0
PGAM5,0,0.30891488618399165,0,0,0.20914597836502546,0,0.04922906857464909,0
DDRGK1,0.10570252248709455,0.06235162379276896,0,0,0.381948257122673,0,0.09416540423049762,0
PYURF,0.4253943356460232,0.24360976350089006,0,0.10492117887602029,0,0.09297701106876201,0,0
SUCLG2,0,0.5602445271451283,0,0,0,0,0.01376375416156386,0
ABHD14B,0,0.05719264733315231,0,0.036642927768095426,0,0.19545970273977703,0,0.1731991358455304
NGLY1,0,0.045870703396464284,0,0.047423144494521764,0.10928854657001787,0.20746687272186526,0,0
TMX3,0.332737695508253,0,0,0.15369330344766424,0.05525292448391435,0.22580038141928163,0,0
BTF3L4,0.0476501890532929,0,0,0,0.12846613315073424,0.20201182272269505,0.05616143773972125,0
USP47,0.23165456039430765,0,0,0.007338238242208631,0.18867904067682012,0.13628874191308796,0,0
CNDP2,0.017482253868241118,0,0.01957087648036935,0,0,0.14153304428889052,0.17222682125382913,0.07015686667127974
ALPK3,0.23137065984964036,0,0,0,0.20793696514089763,0,0.21824589030309804,0
STAC3,0,0,0,0.16266877351696368,0.08997109846114866,0.3474270224635085,0,0.08672340464036493
COQ10A,0.12775103964156778,0.6807851225650107,0.06808537503184041,0.00418714125536527,0,0,0.0340229525974901,0.04052910917656339
JSRP1,0.11666278217631464,0,0.14054512267154112,0,0.16952007504544045,0.03463952650499076,0.0974490383030662,0
MCEE,0,0.44539235750518646,0.1631431549126524,0,0,0,0.02928606568819582,0.1379013941923676
QKI,0.3001683855054429,0.09222124940215498,0.11472732773955982,0.1564013989039501,0,0,0,0.12170300486062535
PLIN4,0,0.060183401173032836,0.34561732426419023,0,0,0.10031650614476369,0,0.22151145993107849
ALKBH3,0.5236914519698834,0,0,0.18544648268381658,0.002715600823731226,0.01884188549238991,0,0
VPS35,0,0,0.14903501997745536,0,0.0544991653062611,0.165359064505785,0,0.05205035553187399
PURB,0,0,0,0.12850432894560135,0.3703131634028367,0,0.035417238614681754,0
BBS4,0,0,0,0.11207393847523388,0,0.42653025148621554,0,0
VPS13A,0.5341708846038075,0,0,0.030947243060853027,0,0,0.07023697958082357,0
GFM1,0.1990093744769954,0.040663101044833644,0.20050792414473348,0,0,0,0,0
MCCC1,0,0.3771500809589099,0.020360473697656603,0,0,0,0,0.17249798897539179
METTL26,0,0.031621890458491106,0.16124680498450847,0.018114196798201032,0,0.1255856128582481,0,0
CLCC1,0.5521211650041796,0,0,0.10693052828413699,0,0,0,0
PEBP4,0.12373737682163409,0,0.35207412200344634,0,0,0.061408321791967535,0,0
PLEKHF1,0.15163570450047395,0.03179928819790179,0.16114127136967354,0.2552372327416026,0.0052584553021530955,0,0,0.0928626322157397
MYCBP,0.019930506199208376,0,0,0.23110902568566788,0.13152506339436895,0,0,0
TBCB,0.007348133200495775,0,0.08410468434043387,0,0,0,0.3055689136374044,0.037937512583914014
PSMB7,0,0,0,0,0.09058225714172835,0.5085865754291341,0.005415951181692283,0
PCYT2,0.08597258603097942,0.28513179665543636,0,0,0,0.08053312899361982,0,0.034849404825935563
PSMD1,0,0,0,0,0.26495883220621497,0.5139568709320019,0.1529812014551486,0
PFDN5,0.22218796837401922,0.014490686358588219,0.09622826035535695,0.1756685502079838,0,0,0,0.012266633790728317
PAFAH2,0.09856859653771824,0,0,0.08078181436119014,0,0.0669381103649663,0,0.3844358935070747
PARK7,0.05117681788967482,0,0.11826257515642759,0,0,0.32648669709799816,0,0.09650001252078111
VAT1,0,0,0,0,0,0.03948822617404811,0.3083938588901246,0.15770118947358863
PLIN2,0,0.2875030453196582,0.09986178654833805,0.031604282726125074,0,0,0,0.24906476160094057
S100A13,0.014450041670492688,0,0,0,0.07909411168944308,0,0.5012730180049244,0.011759759808183216
TSNAX,0.38767734013144306,0,0,0.09318028687825859,0,0.1517859771564368,0,0
EIF3C,0.28102838726645757,0,0,0.052768410648896556,0.488635223284435,0.0508244896190426,0.15041110697597154,0
PHB2,0,0.41242710438223673,0.03715839877641247,0,0.11903527182337387,0,0,0.04368711967599145
COPS8,0,0,0.17684695800254846,0,0,0.22623200333348548,0.0387436421896273,0.12559855866086128
SDHC,0.19415996557948284,0.4167845149000024,0,0,0,0.26751191406594926,0.27489668414958623,0
CHP1,0.4275059769535484,0,0,0.047560009898718655,0.07630912035896212,0,0,0
HSD17B10,0.23723323458177104,0.4574601382395606,0,0,0.04479406299332473,0,0.11706521188602316,0.03909034653701966
NAP1L4,0.343531008883285,0,0.005702502921435053,0.07915810106841138,0.05839981110548082,0,0.021541811708513325,0
MGST2,0.2179545761101701,0,0,0.008722072220002146,0.13044108665627882,0.040982644827377984,0.05696608188975112,0
TXN2,0,0.01966100256739554,0,0.19803719579273943,0,0.23340098220795652,0,0.10678792082932899
DMAC2L,0,0.1611048003132157,0.1283286086390069,0,0,0.13385926259732542,0,0.017330964995069417
ACO2,0,0.6062978886709592,0.07300141981858915,0,0,0,0.14555303308666473,0.15153250255123316
COQ7,0,0.2823697193051169,0.2556432062937753,0,0,0,0,0.11956653902290086
SLC29A1,0.06515763069153925,0.1741231978690388,0.07311335398138312,0.013338000171856977,0,0.1889135027952698,0,0
TSG101,0.1480381571104974,0,0,0,0,0.24539083205615156,0.023654052268087315,0
CPNE1,0.3985233150985726,0,0.16176799562246252,0.022277905870906226,0,0.061662104205547706,0,0
CCT7,0.08302884360296611,0,0,0,0.16120206636238524,0.103596236065984,0.33140352122030564,0
PRMT1,0.050124332217625134,0,0,0,0,0.3718109073772612,0.1397981544385541,0
NIPSNAP1,0.25416534809750735,0.21404576281618232,0,0.15694585995921145,0,0,0,0
ARPC5L,0,0.09109577605688164,0.21343620419687795,0,0.1518831980260007,0,0,0.09709654617576942
MICU1,0,0.2794743549785254,0.1625921925967188,0,0.03132419671836694,0,0,0.14888181751397608
MACROD1,0.25268562620101115,0,0,0.16988084685751925,0,0.042374938829135636,0,0
WDR77,0.25434398908194483,0,0.1333299195617074,0,0.04557802412067249,0.021446643885382987,0,0.030553432143945222
APOL2,0.1108537206034586,0,0,0,0.1453425029159614,0,0.31146287653487653,0
FYCO1,0,0.009849801013128956,0,0,0.18035058101616297,0.13436085587096114,0.06927522392441154,0.067882564333672
JPH2,0.3436754278782866,0,0.19474010747782272,0.13924147951529273,0.1673559882411564,0,0,0
CORO1B,0.4876392644723689,0,0,0.264830930836613,0.10719301744851135,0,0,0
TXNDC17,0.26536558822808654,0,0,0.03233997967069816,0,0,0.1440637152153251,0.013865703142943395
PLCD4,0.07998693443726851,0.060531004216343894,0.23297228625720418,0,0,0,0.10890039653944539,0.02918155911392757
CPPED1,0,0,0,0.16835280280733544,0,0.3092550269102654,0.06344632269904373,0
VPS25,0,0.07133089120780875,0,0,0.057697086163554505,0,0.1475424520025469,0
MIEN1,0,0,0,0.12051775195211074,0,0.2665824420702647,0.1634763696272509,0
PELO,0,0,0,0.12409623226773685,0.4269380046222123,0,0,0
PRXL2A,0.19326281600523756,0.2248935885278222,0.15735455030747938,0,0,0,0.04880129052385497,0
ERP44,0.26302975016651076,0,0.11715332975707486,0,0,0,0.028446023939641716,0.018739908176913463
LXN,0.23943820634529897,0,0,0,0,0.0369149003765539,0,0.2364984626225113
NIPSNAP3B,0,0.21964782462556542,0.011547544852230945,0,0,0.17011644074392393,0,0
NTPCR,0,0,0,0,0,0.15029872910367303,0.059869870213282383,0.05264399139006145
AGMAT,0,0,0.10762409095271058,0.24931735151281184,0,0.18008850264951248,0,0
TACO1,0,0.6994963409452474,0.10477536957345696,0,0,0,0,0.12991217603825586
ESYT1,0.22662296944990426,0,0.056496906876935225,0.0792874357913209,0,0,0.15864403012173442,0
UBAC1,0,0.16990993672248283,0,0.04314208681273624,0,0.13612577551373148,0,0.12813533020899587
COPS4,0,0.009404158975280515,0.13489562227178684,0,0,0.2698783663285826,0,0.10079250359393982
DCTN5,0.089521933883345145,0.06570029181875198,0.04217542883889381,0,0.09557651523022562,0,0.21856747159823653,0.05504911438677823
AARSD1,0.4037958258727688,0,0.06339718987121394,0.21203907348881487,0,0,0,0
TMEM43,0.12939195783219126,0,0,0,0.3149833821709431,0,0.2731756241131785,0
DHRS4,0,0.16758674673069715,0.08659474308054764,0,0.0666189435700227,0.044459135559253245,0.11977395585629338,0
TMEM70,0,0.233613513016497,0,0.024462340539570762,0,0.10896516568465117,0.08690785887397968,0
TUBB6,0.03313212192384563,0,0,0,0.13182328248067743,0,0.4393812714617684,0.05149302440121298
CHCHD7,0,0.3001852639117295,0.07740098645707852,0.07543875185758375,0,0.0832830217656903,0,0.03255444177520829
APOO,0.19201725742326597,0.42051730710473334,0,0,0,0,0,0.11406267260819909
MRI1,0.19172297944870773,0,0.0033753191896375703,0.015333563820786192,0.009647712076821224,0,0.15091656836577144,0.11751352887899735
ABHD6,0.4533079997397766,0.034125781175776214,0,0.002432996633874766,0,0,0.11059989065875979,0
ADI1,0.19275085690337432,0,0.11916721421013968,0,0,0.0341685397850739,0.06185289093156682,0.051785079149511574
MECR,0,0.48248208804285886,0,0,0,0,0,0.09572201731666823
NTMT1,0,0.1760110152898086,0.1826804115483244,0.1534408377640674,0.17888312198351836,0,0,0.051220940077440894
TMEM109,0.4928003976306979,0,0.1026829670856323,0,0,0,0,0
TMED9,0,0,0.2498440428465591,0,0.15194053480349923,0,0.1360729120323776,0.058370022323104724
TIMM21,0,0.6183508777088503,0,0.14912935621653114,0,0,0,0.04782760986879091
TPPP3,0,0,0.18042740252245174,0,0.05559624613659069,0,0.2590730156277364,0.049716004885268415
NUDT9,0.3586801263944882,0.15851777153512664,0,0.015257242741819827,0,0,0,0.0037108872052501705
FUNDC2,0.35603232648991495,0.07954781059270297,0,0,0,0,0.17366842402083404,0
SORBS1,0.18858234197188697,0.08801194717345887,0.14576108785090602,0.08476472750593879,0.15295181059931204,0,0,0
HINT2,0.44610953028712946,0.24453493498820128,0.03306313482273374,0,0,0,0,0
OSBPL11,0.5372864992298826,0,0,0.031538339520291184,0.022612429434905323,0,0.10483431529328226,0
NT5C1A,0.08019875372324223,0,0,0.21108582381717145,0.16482649877152555,0.06682989965110402,0.07387323279335399,0
TMEM120A,0.4035335754695879,0.2653380392658387,0,0.05282964634547653,0.07233599604465615,0,0,0
NAA15,0.28679146379048215,0,0.038451035837974976,0.20850095354304826,0,0,0.0059214677843698015,0
BCL2L13,0.16704150953878688,0.15078943423437075,0.07399639460860198,0,0,0,0.03706133978001675,0.07036134091711568
AP1M1,0.1802364028945402,0,0,0,0,0.13809022578461802,0.2617087932770656,0
OSBPL1A,0,0,0,0.08787563808647357,0.06075312678246641,0.29015741156703406,0,0
HDHD5,0,0.3298835655785717,0,0,0,0,0.06081333272821108,0.08220307087658021
EIF2A,0,0,0,0,0.31367464358484937,0.2123252378809766,0.053764057347769414,0
MRPL13,0.12138056290321145,0.2999532386622504,0,0,0,0.03770370230594753,0,0.07752827700883236
MRPL9,0.29477543983330845,0.1734368739449091,0,0.16132316099254698,0,0.05724292545200052,0.046418330546348904,0
MRPL4,0,0.07169442052482596,0,0.2889364369944954,0.030248920139502006,0.08402515805914745,0,0
MRPL1,0,0.26034230804512853,0,0.03691987889066683,0.1199160644982052,0.10764671748545684,0.05938643294334486,0
NLN,0,0,0.10754727057521113,0,0,0.007398676163577865,0.25903315499412694,0.08775905632210132
TRIM54,5.865735958028702e-4,0,0,0.20787968189012815,0.2884108876210408,0.17607033430523028,0,0
BCO2,0.4381222382962494,0.11926048284335154,0,0,0.02912059003594909,0,0,0
MRPL37,0.1557661391503837,0.24444909064630582,0.02544895298161805,0.17704633652718116,0,0,0,0
ASPSCR1,0.3359581221716401,0,0,0.07346094197053651,0,0.3190606327427209,0,0
UBL5,0,0,0.16534367796503224,0.14682909907641067,0.05014438250515747,0.3355767385871531,0,0
NIBAN1,0,0,0.08658575906617719,0.17506049563669743,0,0.24185650896237754,0,0
UBXN6,0,0,0,0.03890636345335262,0.08236230856219619,0.12213173576885043,0,0.08184166642358891
UBE2O,0.37345935391483825,0,0,0.12546276614344945,0.14279959018263882,0,0.10175887846635401,0.019497430148766516
LNPK,0.21529691590714944,0,0.17767605493002028,0,0.06995043030727872,0,0.01695262691772022,0
PITHD1,0,0.10026745267745707,0.08572573889250701,0.12217123995094308,0,0,0,0.2261063202246586
SLIRP,0,0.3989851373345575,0,0,0.08888439619312151,0,0.11597563647941762,0.1067380349814699
NIF3L1,0.4193172273651998,0,0.20010624341005706,0,0,0.028656604390164327,0,0
EGLN1,0,0.17961085777254396,0.1762534054927822,0,0,0,0,0.10951413907531728
ANKRD2,0,0,0,0,0.22526930768240488,0,0.31513554810256095,0
NAA50,0.049078683217216985,0,0.2193624345255994,0,0,0,0.11157403531345492,0.011085699894328326
TMEM126A,0,0.6248978628416317,0,0.06544230185236512,0,0.04884536510386155,0,0
PAIP1,0,0.02280472615131165,0.25679546295864164,0,0,0.02103925985602569,0,0.029583234709854148
CLPB,0,0.42838525234017044,0,0,0.14279207060723628,0,0,0
TOLLIP,0.3801752803529687,0,0,0,0,0,0.1502834159980156,0
PCBD2,0,0.11680273510691377,0.2798288382516377,0,0,0.21144745055725164,0,0.0818775168965429
NT5C3A,0.09357755837396048,0,0.16504072518362461,0.03931250448489946,0,0.17404338045440249,0.043260456849153646,0
HDHD2,0.2440146528405113,0,0.2010072256647989,0,0,0.001798066901746588,0,0.17996500796323958
RAB1B,0.15172478594050803,0,0.01990444290216484,0,0,0.09116864985698678,0.3270081543920598,0
C11orf54,0.16695257800843527,0,0.22870259534078327,0.18626855706869827,0,0.0022604471408499854,0,0
NUCKS1,0,0,0.31710590933754723,0,0,0,0.06911814353603672,0.016601403226810706
TMX4,0.2244601911706606,0,0.12139528712669441,0,0,0.059634069198181,0,0
MYLK2,0.29703815521370824,0,0.2745823951768895,0.07153840059685944,0,0.15766037706322902,0,0
EHD4,0,0.2749659836862516,0.1578748400183087,0,0,0,0,0.04669206153267051
SH3BGRL3,0,0.040122639097559504,0,0,0.06223902131777116,0,0.035031980921424316,0.40151814265842867
SLK,0.11283363962443162,0,0,0,0.0266401657862598,0,0.29845824866389814,0.04412844415063668
PPIL3,0,0,0.19710710648243526,0,0.07841005447537042,0.15673525537483546,0.016639298531462142,0
LRMDA,0.18930740533745716,0,0,0,0,0.22613959089656568,0.2791648200533808,0
TNMD,0.34370919446360854,0.21585761029774977,0.059878350548800405,0,0,0,0.029666437758940845,0.11717960434944656
PPA2,0,0.3348543791620863,0,0.04168727484364307,0,0,0,0.028436156621372152
MRPL46,0.15901982614953705,0.40323688828482734,0,0.09070580073612294,0.060032758405260386,0,0,0
TMEM245,0.06488149164497627,0.12988150684969538,0.0343376701481664,0.09945975467803592,0.06747486379648558,0,0,0
C11orf68,0.19229353680266795,0,0,0,0,0.24227762825199103,0,0
GHITM,0.07488671515846333,0.24194161732151437,0,0.17679349962927643,0.1333689482164782,0,0,0
BOLA2,0,0.08886352192707149,0,0,0.017284817516958956,0.034558854377396156,0.10265816000826608,0.037034313599488146
TMX1,0,0,0.2524759811731748,0,0,0,0.27189244106744687,0.06877129883885051
CHMP4B,0,0,0,0,0.04682533603447871,0.24267724111465103,0.131669909948096,0
RBKS,0.07266362486394964,0,0.028414785513952625,0.1077149199684595,0,0.20407279208704876,0,0
FN3K,0,0.32293227528001844,0.13042639081044857,0,0,0,0,0.17761649995530499
TOR1AIP2,0.23638084179032684,0,0,0,0,0,0.21995838487742264,0.1220680526039872
RNPEP,0.038837028649717574,0,0.44795729395861406,0,0,0,0,0
GLIPR2,0,0,0,0,0.06222668502550736,0.10255654926737678,0.32393377237858756,0.09762144683222687
EHD1,0,0.036837914037921915,0.12857109768644157,0.1263719205895354,0.09747350891949333,0,0.07693250089587103,0.00920777011181863
TMEM38A,0.00960832081376692,0,0,0.07128275005254935,0.1481969967391483,0.4036878380278285,0,0
OPA3,0.2260652378173641,0.2829640833610934,0,0,0,0,0.2063076059991683,0
DCTPP1,0.013087941277616524,0.23985941506950964,0.22218584679543357,0,0,0,0,0.05679671941736787
AAMDC,0.009497988529923515,0,0.36982206622931874,0,0,0.08123695328631246,0,0.026597514269469952
PTGES2,0.16853352479913478,0.49916623699043106,0,0,0,0,0.10683221968191486,0.040770475659513354
UBE2Z,0.21699576983733523,0.021243783637446688,0.04918421585383629,0,0,0,0.2229093347397794,0.012391034560852426
ACAD9,0.15895281012916257,0.4025350582373119,0,0.07138941151223566,0,0.026387247900693845,0.019191800715396945,0.034030656418226786
METTL7A,0.1582735004757505,0,0.24234620645243973,0,0,0.10044181972783336,0,0.08248199332583211
COQ10B,0,0.40926396729938974,0,0.026089245335656926,0,0.08676179243613306,0.003635035364368301,0
MOB1A,0.1618301532556771,0,0.2300432552747084,0.239564609707069,0.03721561727595917,0,0,0.02316754423213221
GORASP2,0,0,0.10464800130400584,0,0.07129214700067316,0.016265951884389025,0.08362153889724766,0
JPT2,0,0.06123558582816455,0.2719183501783825,0,0.02998265867923513,0,0.18458816510141035,0.14633861877737736
SYNPO2L,0.24433402293028317,0,0,0.39930006586767086,0.035688306231984906,0,0.02264241243629617,0
ARMT1,0.4775422251989939,0,0.1653590048237877,0,0,0,0,0
LRRC40,0.4170547769066892,0,0,0.3188192825178209,0.14710381310634674,0,0,0
SFXN1,0,0.38647822467149745,0,0,0,0,0,0.167152384423848
L2HGDH,0,0.3273972614244289,0.10521717360253077,0,0,0,0,0.04556667032027891
COPS7B,0.35558997601627257,0,0.1081592429676884,0,0.038930281246534644,0,0,0
FN3KRP,0.09584446196440195,0.06714705667308933,0.1894825594371721,0,0.02062601087821578,0,0,0.051570164976714496
TBC1D17,0,0.09737642552889662,0.05969092799790372,0,0,0.11836189926239607,0,0
CARS2,0.20126801049206505,0.1390494986720732,0,0,0,0,0.057989453188006794,0.15206045151555062
