gene,cluster,membership
THEM6,C3,0.8520087198821762
SMIM4,C2,0.9947627126194
NUDCD2,C1,0.6877877257280591
SCFD1,C2,0.6604989734095336
PCNP,C4,0.5870933503729788
DNAJA4,C3,0.9921506258127636
SPRYD4,C2,0.9761335008755
RTN4IP1,C2,0.9999731309804802
PALLD,C4,0.9999496089696484
SYNE2,C3,0.9845385178474619
THAP4,C2,0.9784635219595276
IFT81,C1,0.9969170128328183
TTN,C4,0.9999611989050553
DDX1,C4,0.7409023371017256
HSD17B8,C2,0.9997789895028996
CPT1B,C2,0.9999489006061295
PSMF1,C1,0.7026579501236068
UBXN4,C1,0.9186372458758971
MYO18A,C4,0.9999083215627463
GCN1,C3,0.9999767905223135
SGCD,C1,0.9991266371963233
AKAP1,C2,0.8808751152972055
RABGGTA,C4,0.6014892611499318
TFG,C4,0.7975247194581452
ARPC1A,C3,0.9828254641164108
P3H4,C4,0.6382593706808356
DDX17,C1,0.9902306992618093
CELF1,C4,0.5685155014996472
UFD1,C3,0.7584913599362852
RPL3L,C4,0.9999861040233038
COPS5,C3,0.9948230776039217
KHSRP,C3,0.5736593387343246
GCDH,C2,0.9941909750628994
TNPO1,C3,0.9999100330939023
USP13,C2,0.9500606303504932
USP9X,C3,0.6369915904398148
CUL5,C1,0.5043374820245993
LPP,C3,0.4780613824318884
ATP2A3,C1,0.997882731693469
PHKB,C1,0.7260379576972614
UBE2F,C1,0.9932226097874249
RPL36AL,C4,0.9114505226639698
WBP2,C1,0.9951232096889023
ERGIC1,C3,0.9012258008504475
MTARC2,C4,0.772572809637463
FAM162A,C2,0.999994000543026
CCDC47,C4,0.7369803852939858
TMEM230,C2,0.6306912842847505
ISOC2,C2,0.9999878290814569
FERMT2,C3,0.9992806494937245
FUBP1,C3,0.9529514329303672
SLC25A46,C2,0.9917838839714078
TMEM143,C2,0.9764651956031197
PBXIP1,C3,0.8665622333609119
PTER,C1,0.9839503511328173
ZBTB9,C1,0.9782108711460828
FAM136A,C2,0.9967675139924675
FGGY,C2,0.6820682669936382
GALM,C3,0.8678086703526058
DCPS,C1,0.9604690285042937
PPP1R14B,C3,0.7919821988008071
ACSF2,C2,0.9999963180410489
ISOC1,C2,0.6865062273746245
CCDC124,C1,0.5922454670055268
OPTN,C2,0.9704032792215237
AP2M1,C3,0.9997310951471052
KCTD12,C2,0.518537291976036
RMDN1,C2,0.9577382853211395
ECHDC3,C2,0.9999988137513021
NUDT16,C2,0.6101470337314479
CMBL,C1,0.9993350896600244
MSI2,C4,0.6357301956455308
MRPL38,C2,0.9998874632436694
MRRF,C4,0.9061845122435601
MRPL53,C4,0.9711366877997941
DAZAP1,C2,0.9809785311438312
DNAJA3,C2,0.9970501194622556
PTCD3,C2,0.9992322463007813
MMAB,C3,0.9865115232920278
DYNLL2,C1,0.9259032627914286
S100A16,C3,0.999832790663129
SCRN2,C1,0.9985783561882252
OTUB1,C1,0.9204762268988625
CHMP6,C2,0.9935447845704185
PDXP,C3,0.7381913650900248
DCUN1D1,C1,0.8005457312798223
FAHD2A,C2,0.9951337088674168
SNF8,C3,0.779355511005559
PDLIM5,C4,0.9987473970477619
CRELD1,C4,0.9427077759490899
ERO1A,C3,0.5072874775625876
AHCYL2,C3,0.5929975103872622
PGAM5,C4,0.8179107238913245
DDRGK1,C3,0.9888215136258275
PYURF,C1,0.7963139489280563
SUCLG2,C2,0.999998763291163
ABHD14B,C1,0.9770554788250931
NGLY1,C4,0.6796006540013713
TMX3,C1,0.6505899899067737
BTF3L4,C1,0.5600198059610406
USP47,C1,0.727941432361456
CNDP2,C1,0.8518649006482675
ALPK3,C3,0.7912715235178905
STAC3,C1,0.9410022516545739
COQ10A,C2,0.9999994671588862
JSRP1,C3,0.9896663242127762
MCEE,C2,0.9997662326131787
QKI,C1,0.8521244596345361
PLIN4,C1,0.9961073341162531
ALKBH3,C1,0.9980838216356287
VPS35,C1,0.9139329749207636
PURB,C4,0.9995998686444447
BBS4,C4,0.5549833781002087
VPS13A,C3,0.9412757976828592
GFM1,C2,0.4944913508855553
MCCC1,C2,0.999572313511718
METTL26,C1,0.5213770668089118
CLCC1,C1,0.8282729567816962
PEBP4,C1,0.57748029383361
PLEKHF1,C4,0.5139278304066797
MYCBP,C4,0.9885916437500314
TBCB,C3,0.9953105394431405
PSMB7,C1,0.9890054601820396
PCYT2,C2,0.9801886654402663
PSMD1,C1,0.773867072783642
PFDN5,C3,0.635319692409363
PAFAH2,C1,0.9906553462006991
PARK7,C1,0.9997233073044648
VAT1,C3,0.8806381170850172
PLIN2,C2,0.9763509676797811
S100A13,C3,0.9999912872843828
TSNAX,C1,0.9999728485887842
EIF3C,C3,0.9924926694001078
PHB2,C2,0.9983793753529948
COPS8,C1,0.9695122754249237
SDHC,C3,0.5238569806582792
CHP1,C1,0.9970273884824349
HSD17B10,C2,0.949261381158717
NAP1L4,C3,0.9872284567012455
MGST2,C3,0.9101351307335204
TXN2,C1,0.6020323714091905
DMAC2L,C2,0.8287912339321382
ACO2,C2,0.9999902018514203
COQ7,C2,0.9999245675746865
SLC29A1,C2,0.9352063779770502
TSG101,C1,0.6298791364194836
CPNE1,C1,0.944884959492783
CCT7,C3,0.9981574322038883
PRMT1,C1,0.8065421064649964
NIPSNAP1,C2,0.9959789530909288
ARPC5L,C2,0.9195184428776914
MICU1,C2,0.9990235121842947
MACROD1,C4,0.6727934277780495
WDR77,C1,0.9158690558326182
APOL2,C3,0.999948002845537
FYCO1,C4,0.5342969921768861
JPH2,C1,0.5931383517345951
CORO1B,C4,0.9114385581227321
TXNDC17,C1,0.7914293128524091
PLCD4,C3,0.4590838483144684
CPPED1,C1,0.8509182316223194
VPS25,C3,0.7951179619684835
MIEN1,C1,0.7688484632642676
PELO,C4,0.9945098445991738
PRXL2A,C2,0.992854274037875
ERP44,C3,0.8547821846484979
LXN,C1,0.9990937883303805
NIPSNAP3B,C2,0.7877502851368509
NTPCR,C2,0.9989954190314984
AGMAT,C2,0.6452227380237672
TACO1,C2,0.9999847930904365
ESYT1,C3,0.9893033020464524
UBAC1,C2,0.8081405125272713
COPS4,C1,0.9080341594016361
DCTN5,C3,0.9959796971074064
AARSD1,C2,0.8929687589919679
TMEM43,C3,0.9977905445954772
DHRS4,C2,0.9713118285823497
TMEM70,C2,0.9983708882620894
TUBB6,C3,0.9997331974231363
CHCHD7,C2,0.9996698725600331
APOO,C2,0.9999924496165523
MRI1,C3,0.4877348641928834
ABHD6,C2,0.876599861226789
ADI1,C1,0.9976158615662718
MECR,C2,0.9999980899830299
NTMT1,C4,0.9802837987171746
TMEM109,C3,0.6438902193894613
TMED9,C1,0.9190894475813719
TIMM21,C2,0.9998361885011219
TPPP3,C3,0.9971940723347638
NUDT9,C2,0.9971320895677445
FUNDC2,C3,0.9720287198170482
SORBS1,C2,0.8871854655651235
HINT2,C2,0.9999513493399259
OSBPL11,C3,0.9298872969221754
NT5C1A,C1,0.8490024464956459
TMEM120A,C2,0.9992708040532299
NAA15,C3,0.7263426450480852
BCL2L13,C2,0.9984183366776406
AP1M1,C3,0.9975294219548675
OSBPL1A,C4,0.9902187556767809
HDHD5,C2,0.9995709733463345
EIF2A,C4,0.9608526765662305
MRPL13,C2,0.9999033044029372
MRPL9,C2,0.9991255016762276
MRPL4,C4,0.5717269697279976
MRPL1,C2,0.9949357398301778
NLN,C1,0.8468006902584958
TRIM54,C4,0.9972743272343173
BCO2,C2,0.9996209815956303
MRPL37,C2,0.9992447977242394
ASPSCR1,C1,0.9952604137557196
UBL5,C4,0.9773141394983584
NIBAN1,C1,0.7178251249170614
UBXN6,C1,0.5619755471208336
UBE2O,C3,0.9326011721630263
LNPK,C1,0.660058915930944
PITHD1,C1,0.9687564184056351
SLIRP,C2,0.9994900612771834
NIF3L1,C1,0.9688307896481064
EGLN1,C2,0.9936637789805687
ANKRD2,C3,0.9806517084806656
NAA50,C3,0.857359101124015
TMEM126A,C2,0.9999974296840911
PAIP1,C2,0.968187992799958
CLPB,C2,0.9996184477231562
TOLLIP,C3,0.9875085637335825
PCBD2,C2,0.8781664975393357
NT5C3A,C1,0.9672338295507925
HDHD2,C1,0.9990213805768156
RAB1B,C3,0.9998917840279573
C11orf54,C1,0.8748569520614262
NUCKS1,C3,0.9807714200670357
TMX4,C1,0.5717361233655653
MYLK2,C1,0.9981317136337134
EHD4,C2,0.998913689109749
SH3BGRL3,C1,0.5738796495042664
SLK,C3,0.7984755880100759
PPIL3,C1,0.9977426981461293
LRMDA,C3,0.9996981849165687
TNMD,C2,0.9972755673033716
PPA2,C2,0.9999796564712656
MRPL46,C2,0.9999539632543277
TMEM245,C3,0.9309887466978181
C11orf68,C1,0.884669151729604
GHITM,C2,0.9187217479698474
BOLA2,C3,0.5297005907402277
TMX1,C3,0.996352681249387
CHMP4B,C3,0.9931227082080945
RBKS,C1,0.9729330937077635
FN3K,C2,0.9994722763812155
TOR1AIP2,C3,0.9987981335662095
RNPEP,C1,0.4391567042504272
GLIPR2,C3,0.9722085143178543
EHD1,C3,0.5623595094135457
TMEM38A,C4,0.8793894531525905
OPA3,C2,0.9839075763312545
DCTPP1,C2,0.9996830542779118
AAMDC,C1,0.999704854167667
PTGES2,C2,0.999999974695909
UBE2Z,C3,0.9999736234731013
ACAD9,C2,0.9991760045407693
METTL7A,C1,0.8784238468801493
COQ10B,C2,0.9985669846030089
MOB1A,C4,0.9811734028046167
GORASP2,C3,0.6812095565387286
JPT2,C3,0.9526313265173781
SYNPO2L,C4,0.9999606431832512
ARMT1,C1,0.9388767211884139
LRRC40,C4,0.9964352619261663
SFXN1,C2,0.9997406777175238
L2HGDH,C2,0.9996344218800911
COPS7B,C1,0.974430765953785
FN3KRP,C2,0.9991093046980593
TBC1D17,C1,0.2910518664141452
CARS2,C1,0.5381281320031166
CACYBP,C3,0.9638980331975169
RDH14,C2,0.998043030839657
PARVB,C2,0.7265904085785362
TNS1,C4,0.9984832892293796
PLGRKT,C4,0.9318049138927694
GLOD4,C1,0.9898126117965459
MCCC2,C2,0.9999720502938969
HHATL,C1,0.6983074998449421
PREB,C3,0.844842413296235
MRPL47,C1,0.8999646758248024
JPH1,C4,0.6738466598981635
APMAP,C3,0.994377115234229
TXNRD2,C2,0.9998091887441408
RAB18,C3,0.9992757468271688
PALMD,C3,0.6499561493196412
SSU72,C2,0.6653849025644757
VTA1,C3,0.8461347051168937
SARS2,C2,0.9986497694362019
DYNLRB1,C1,0.9962111300845762
MYOZ1,C4,0.9999377898781611
MYOZ2,C4,0.9996709869236736
OSGEP,C4,0.9691986341717262
ACOT13,C2,0.9998295180387475
MRPL40,C2,0.999626747076328
TIGAR,C3,0.7911515904094131
RTN4,C3,0.9624112652195735
HINT3,C2,0.9770130187804714
PFDN4,C1,0.9974221640072808
NIT2,C1,0.7141761633359239
XPNPEP1,C3,0.7295842499556402
GPHN,C1,0.993459106293995
PDLIM7,C4,0.9997395520608069
ACSS2,C2,0.9996388002903792
DIABLO,C2,0.9981107893654998
SAR1A,C3,0.9900314165090307
SH3GLB2,C3,0.7794845252742951
EIF2B3,C4,0.732561346933603
MBNL1,C1,0.8731795453737146
SDR39U1,C2,0.9999031446009312
AASDHPPT,C2,0.8346916192735394
OSTC,C4,0.4872880357250248
CMC2,C2,0.9999957006388631
HEBP1,C2,0.8961838447024021
PHPT1,C1,0.981304536740439
TOMM22,C2,0.9570069448144983
LANCL2,C1,0.9927434898912549
FARSB,C3,0.9999060166148341
IARS2,C2,0.9999999211003481
SIRT3,C2,0.999990878334437
MAN2C1,C3,0.5710135486218627
OLA1,C1,0.9990253782207383
CUTC,C4,0.44908391272143505
ACSS1,C2,0.9807475073453391
ABHD10,C2,0.999987102792862
DDX19A,C1,0.6218799766092913
SEPTIN11,C1,0.9402953114644418
PARVA,C1,0.8171310330232918
PANK4,C2,0.8865605198987856
DNAJC11,C2,0.5937360196005532
TMLHE,C2,0.979391813303735
ATAD3A,C2,0.9999774319138721
ARL8B,C3,0.9418420246731001
MRPS18A,C2,0.9977151403915739
PNPO,C1,0.9536281813675979
OXSM,C2,0.9999843699124015
MRPL22,C2,0.9860069357360188
CZIB,C1,0.9941892833423902
BABAM1,C4,0.4715619914646602
NDUFB11,C2,0.9982023599730409
OCIAD1,C2,0.840170213984479
MARCHF5,C2,0.6224597656179492
CHCHD3,C2,0.9935299477634923
SIRT5,C2,0.9999979372360073
BABAM2,C4,0.9323052852743458
DPP3,C3,0.9663351229501532
TUBA8,C2,0.8721595734921332
MAP3K20,C1,0.6373278686138506
UGGT1,C1,0.9636894754189234
TECR,C4,0.9707213379082266
ERAP1,C3,0.9236643609151021
CISD1,C2,0.999999196683195
CLIC5,C1,0.854078349595807
FAM120A,C3,0.9997298784345688
GLTP,C2,0.9999324962912114
COQ3,C2,0.9999988038519597
HSPBP1,C2,0.9474022122701743
MAT2B,C3,0.9633630103392905
MYOF,C1,0.7277817481718557
EHD2,C2,0.9940579324314244
TMOD4,C4,0.9999991029681741
LMCD1,C3,0.9837779182816667
CHMP5,C3,0.8643907860629061
CNIH4,C3,0.9990161376726384
NDUFAF4,C2,0.999913096021183
EMC3,C3,0.9994009455910461
NDUFA13,C2,0.647200029223062
PDP1,C2,0.9999969009667123
MRPL36,C3,0.9956896214353681
VAPA,C4,0.9893186491301741
RNF181,C4,0.4710427039160248
LARS1,C3,0.9967261761210479
SUCLA2,C2,0.9999999213207224
GMPR2,C1,0.9508948334080397
DPM3,C3,0.8233912737100872
IMPACT,C1,0.998827396514483
ATXN10,C2,0.6742032352358426
EPS15L1,C1,0.8279358511268814
SAE1,C2,0.7655914245437897
RNF7,C4,0.9564854769440063
MYOT,C4,0.9999672310140558
GNG12,C3,0.9849266370970592
VPS29,C2,0.9370316590352703
EIF3K,C3,0.9458414836612169
GRHPR,C1,0.9186520435712908
CTSZ,C3,0.5849464164146074
UBA2,C1,0.8663527883658234
COPS7A,C1,0.8824713677223714
HSPB7,C3,0.999535291516932
CLIP2,C1,0.4952504567302149
UQCR10,C2,0.8797380535657654
DNAJB4,C4,0.9995632001432827
NIPSNAP3A,C1,0.8441582396408291
TES,C4,0.5777090947134624
KDM5B,C2,0.9942766999722152
WARS2,C2,0.9998026380608737
MLX,C3,0.9622730978098214
SEPTIN9,C3,0.9990520436525984
UBQLN2,C3,0.9953153695304744
PCYOX1,C1,0.9997815166942797
DPP7,C1,0.51589053613167
SMPX,C2,0.5245357404939878
BCAP29,C3,0.7633290149250519
CYB5R1,C3,0.6513251121702217
PFDN2,C1,0.46397821158834324
PUF60,C4,0.526425629736062
ENOPH1,C1,0.9997798163019891
NDUFA12,C2,0.999369947222044
EIF2B4,C1,0.8132688876491496
ATP6V1H,C1,0.9700131944636028
TRMT112,C1,0.9877981174172081
XPO7,C3,0.7579631707766256
LCMT1,C1,0.9927553565762147
ATP5IF1,C2,0.9998917377925828
AK3,C2,0.9999296491921034
NAGK,C3,0.7064720719148765
SLC25A13,C2,0.9997978924905306
DBNL,C3,0.5783801132177139
DCTN4,C3,0.7210056222434231
HSPB8,C4,0.6803733377072845
STOML2,C2,0.9981005531058137
VPS28,C3,0.5852046912948073
JPT1,C1,0.7914281832714632
APPL1,C3,0.7119328222721936
PACSIN3,C4,0.9902805192201555
ACAD8,C2,0.999990833853276
AGO2,C4,0.9950024025448385
MYH2,C4,0.9999980685911837
MYH13,C2,0.5219060630964202
CDV3,C1,0.9886002663834694
RAB21,C1,0.7785627631641631
PSME2,C3,0.9949490707730434
DNPEP,C1,0.9977094677971038
MCTS1,C1,0.4973899062979716
TBC1D24,C1,0.5816731483371655
TMCO1,C3,0.9621769351489537
EPDR1,C2,0.6132947346993546
MYO6,C2,0.8456216891484989
NFU1,C2,0.9999755997320099
SYNPO2,C4,0.9999782401229962
UBQLN1,C3,0.5086054902182372
SNX12,C4,0.7441445193706282
NDRG2,C1,0.8617239058929136
VPS4A,C3,0.47293840799434117
G3BP2,C4,0.9257814997822938
STUB1,C3,0.9593579064155782
PACSIN2,C3,0.535130434225891
SNX6,C1,0.9054583591804471
PSMD13,C3,0.9997444260269144
COPS3,C1,0.9835254901903984
NSFL1C,C1,0.9680782748945442
PPP6R1,C2,0.9234096614891893
LIMCH1,C3,0.7013724008900577
USP24,C2,0.5484231489250093
MAPRE3,C3,0.9999164616556775
PA2G4,C4,0.99989300763073
CAMK2A,C4,0.6602361038543608
CHMP2B,C1,0.9981334405799225
RTRAF,C4,0.9949737007269874
RUVBL2,C3,0.6693397094038551
APOBEC2,C4,0.9837176046318988
PIN4,C1,0.9995504473192114
EIF3L,C3,0.9990829469400593
PLAA,C1,0.7844920482564735
NUDC,C3,0.989021131881465
BCS1L,C2,0.9820274527283351
VDAC3,C2,0.6780803768758397
CFL2,C4,0.9879937647555592
FARSA,C3,0.9890825577454411
CNPY2,C3,0.5137848596089926
FNDC3A,C4,0.981513044957539
PADI2,C3,0.9926689520099039
GSTK1,C2,0.9999986040470361
LAMTOR2,C1,0.4670951286109493
MRPS35,C1,0.9331337798319055
COA3,C2,0.9901284898177244
TMA7,C2,0.583220170019574
SUGT1,C3,0.592522089443481
COQ6,C2,0.8924454809621157
ACOT9,C2,0.9999940599240854
MEMO1,C3,0.7569183270604305
TMX2,C4,0.8341456126218503
SH3GLB1,C1,0.5012862776188984
CAB39,C4,0.736033692555553
LUC7L2,C3,0.9502035582154681
DHRS7,C3,0.9247092160125122
MOB4,C3,0.9999572343574383
SBDS,C3,0.9942975531593683
MRPL11,C2,0.9996524734204385
PPIL1,C1,0.8458812062438211
MSRB2,C2,0.9999745834903822
FIS1,C2,0.7312871312785251
STRAP,C3,0.9852257040657709
RTCB,C4,0.8541191809558446
RPL36,C4,0.9997535794891278
SAMHD1,C3,0.9982290957137494
HBS1L,C3,0.9182144904171453
TLN1,C3,0.8647855248884228
USP15,C1,0.9937374544511183
TLN2,C1,0.7402431020067433
DTNA,C1,0.9075175741074597
HYOU1,C3,0.9180841431570127
AFG3L2,C2,0.999999977544092
ARIH1,C3,0.8865026042376367
RNF114,C2,0.9421053166308193
SAMM50,C2,0.9911593158444393
PPME1,C1,0.9335631396172143
TIMM9,C2,0.9999904255724636
TIMM8B,C2,0.9988998764281302
UCHL5,C3,0.6914203251655857
TIMM13,C2,0.9999965530701126
SRPRB,C3,0.9962087466967283
GMPPB,C1,0.9131380455692063
MPC1,C2,0.9998966376724746
SNX5,C4,0.9266498512979191
HEBP2,C3,0.5746022726069716
HCFC2,C2,0.9997041164523444
FHOD1,C2,0.490267802271358
MYH4,C4,0.9999994046396318
MRPS18B,C2,0.9721425730227375
COPG1,C1,0.4917576542574316
CLIC4,C3,0.9986367214913712
NFS1,C2,0.9999960519759973
SPCS1,C1,0.6912621108169104
SAR1B,C1,0.9622744063891994
MTCH2,C2,0.9926341620680827
BZW2,C2,0.8956311698556249
DYNC1LI1,C3,0.9985798524711897
CHCHD2,C2,0.969050887761539
NDUFB9,C2,0.9949545206018369
COX11,C2,0.9999089891685526
SQOR,C2,0.95116206443667
SESN1,C1,0.6974441634044882
SEC23IP,C1,0.6033244418045898
