gene,cluster,membership
SCFD1,C3,0.6603374883897069
PCNP,C2,0.5874805875461256
DNAJA4,C1,0.9921903094043385
SPRYD4,C3,0.9761755190759069
RTN4IP1,C3,0.9999731238719358
PALLD,C2,0.9999494805998358
SYNE2,C1,0.9844670652819728
THAP4,C3,0.9784460710707806
IFT81,C4,0.9969089469313963
TTN,C2,0.9999611536354257
DDX1,C2,0.7394902079777681
HSD17B8,C3,0.9997791443400078
CPT1B,C3,0.9999489209334036
PSMF1,C4,0.704383722281913
UBXN4,C4,0.9184627969931192
MYO18A,C2,0.999907350216268
GCN1,C1,0.9999767706278705
SGCD,C4,0.9991253682616275
AKAP1,C3,0.8811273750532752
RABGGTA,C2,0.6016664159628503
TFG,C2,0.7989988229413437
ARPC1A,C1,0.982727635995462
P3H4,C2,0.6395717630811067
DDX17,C4,0.9902800707618151
CELF1,C2,0.5698207788051827
UFD1,C1,0.7572574560306666
RPL3L,C2,0.9999860299818415
COPS5,C1,0.9947423345284337
KHSRP,C1,0.5717741877898336
GCDH,C3,0.9941884804553386
TNPO1,C1,0.9999093907947555
USP13,C3,0.9500261596097259
USP9X,C1,0.6359595516862288
CUL5,C4,0.5030265242412734
LPP,C1,0.47805012945382636
ATP2A3,C4,0.997885963234869
PHKB,C4,0.7250484179752662
UBE2F,C4,0.9932287351288268
RPL36AL,C2,0.9109564636706524
WBP2,C4,0.995102133725153
ERGIC1,C1,0.9006944449417382
MTARC2,C2,0.7726978731844342
FAM162A,C3,0.9999940063217304
CCDC47,C2,0.736501602947809
TMEM230,C3,0.6307399239315897
ISOC2,C3,0.999987831705733
FERMT2,C1,0.9992759982479863
FUBP1,C1,0.9528709137055845
SLC25A46,C3,0.9917911368535002
TMEM143,C3,0.9764066848054233
PBXIP1,C1,0.866413598279245
PTER,C4,0.9840187078829706
ZBTB9,C4,0.9783128889977889
FAM136A,C3,0.9967672446298947
FGGY,C3,0.681835846880888
GALM,C1,0.8667507550296482
DCPS,C4,0.9606472212566285
PPP1R14B,C1,0.7919963690129226
ACSF2,C3,0.9999963175272635
ISOC1,C3,0.685855918022281
CCDC124,C4,0.5940604107747318
OPTN,C3,0.9703626925798108
AP2M1,C1,0.999730178998012
KCTD12,C3,0.5183359722163587
RMDN1,C3,0.9578653548072539
ECHDC3,C3,0.999998813152725
NUDT16,C3,0.6099804005670465
CMBL,C4,0.9993421158452609
MSI2,C2,0.635353889420685
MRPL38,C3,0.999887418958748
MRRF,C2,0.9062268965433531
MRPL53,C2,0.9711431300145129
DAZAP1,C3,0.9809529457716869
DNAJA3,C3,0.9970525921119205
PTCD3,C3,0.9992327782025094
MMAB,C1,0.9864542923650178
DYNLL2,C4,0.9262943519614589
S100A16,C1,0.9998323974802814
SCRN2,C4,0.9985741319658503
OTUB1,C4,0.9206914576632582
CHMP6,C3,0.9935428835298525
PDXP,C1,0.7379551356962125
DCUN1D1,C4,0.8013998829175575
FAHD2A,C3,0.9951313104625719
SNF8,C1,0.7788480289057579
PDLIM5,C2,0.9987510880124792
CRELD1,C2,0.942906683653856
ERO1A,C1,0.5079776944119357
AHCYL2,C1,0.5920832747751144
PGAM5,C2,0.8172838643584391
DDRGK1,C1,0.9888134763802184
PYURF,C4,0.7960966916736952
SUCLG2,C3,0.9999987639522592
ABHD14B,C4,0.9768601999217394
NGLY1,C2,0.6808426927745624
TMX3,C4,0.6508198472042864
BTF3L4,C4,0.5602734387811472
USP47,C4,0.7275408927252621
CNDP2,C4,0.8521341254954488
ALPK3,C1,0.7922388409860445
STAC3,C4,0.9403681678156492
COQ10A,C3,0.9999994674258205
JSRP1,C1,0.9896533926420915
MCEE,C3,0.9997664014912762
QKI,C4,0.8525706807485205
PLIN4,C4,0.9960742355520128
ALKBH3,C4,0.9980820272935393
VPS35,C4,0.9135787576240543
PURB,C2,0.9995974754321032
BBS4,C2,0.5566703647608314
VPS13A,C1,0.9409147306483533
GFM1,C3,0.4946241463743025
MCCC1,C3,0.9995731164614725
METTL26,C4,0.5213059708923371
CLCC1,C4,0.8295742595387989
PEBP4,C4,0.5791933690302321
PLEKHF1,C2,0.5152191682410733
MYCBP,C2,0.9885732436575992
TBCB,C1,0.9953301029870701
PSMB7,C4,0.9890045887277844
PCYT2,C3,0.9801616558077515
PSMD1,C4,0.7728450594166508
PFDN5,C1,0.6351520142910126
PAFAH2,C4,0.9906437546912723
PARK7,C4,0.999723269281371
VAT1,C1,0.8801492065023887
PLIN2,C3,0.9763222768078361
S100A13,C1,0.9999913360403214
TSNAX,C4,0.9999729092126082
EIF3C,C1,0.9924495471953663
PHB2,C3,0.9983802002377495
COPS8,C4,0.9694850130700141
SDHC,C1,0.5235327779224769
CHP1,C4,0.9970403717154285
HSD17B10,C3,0.9492896381853726
NAP1L4,C1,0.9872559797521716
MGST2,C1,0.9098879781100279
TXN2,C4,0.5992274297468616
DMAC2L,C3,0.8283305898345326
ACO2,C3,0.9999902048050692
COQ7,C3,0.9999243671876974
SLC29A1,C3,0.9351692216073184
TSG101,C4,0.6305656188370561
CPNE1,C4,0.9453683800447612
CCT7,C1,0.9981552989234301
PRMT1,C4,0.8077555883643427
NIPSNAP1,C3,0.995973846943671
ARPC5L,C3,0.919523934115013
MICU1,C3,0.9990238572352973
MACROD1,C2,0.6727821618745865
WDR77,C4,0.916223035885791
APOL2,C1,0.9999481980822904
FYCO1,C2,0.5336675462342686
JPH2,C4,0.5927240628921611
CORO1B,C2,0.9113853333027626
TXNDC17,C4,0.792009267391424
PLCD4,C1,0.45781145151455666
CPPED1,C4,0.8504629009020852
VPS25,C1,0.7949848637498018
MIEN1,C4,0.7685383826831503
PELO,C2,0.9944817829065463
PRXL2A,C3,0.99286745908547
ERP44,C1,0.8535181339826222
LXN,C4,0.9990911130392587
NIPSNAP3B,C3,0.7874622081699413
NTPCR,C3,0.998995832659537
AGMAT,C3,0.6448870458074567
TACO1,C3,0.9999847873640474
ESYT1,C1,0.9892420026766617
UBAC1,C3,0.8077133134319541
COPS4,C4,0.9079131106476538
DCTN5,C1,0.9959397435782322
AARSD1,C3,0.8927359275306266
TMEM43,C1,0.9978031041673137
DHRS4,C3,0.9713000112732657
TMEM70,C3,0.998370461124224
TUBB6,C1,0.9997347169810561
CHCHD7,C3,0.999669402045053
APOO,C3,0.9999924343142158
MRI1,C1,0.4875377661882684
ABHD6,C3,0.8768155589805843
ADI1,C4,0.9976239092819845
MECR,C3,0.999998091896641
NTMT1,C2,0.9802385650679307
TMEM109,C1,0.6404916996857013
TMED9,C4,0.9197696616331952
TIMM21,C3,0.9998363531927937
TPPP3,C1,0.9972078370487886
NUDT9,C3,0.9971283871406714
FUNDC2,C1,0.9719145747514237
SORBS1,C3,0.8871081581452483
HINT2,C3,0.999951340517893
OSBPL11,C1,0.929500583678468
NT5C1A,C4,0.8482616593588418
TMEM120A,C3,0.9992715853273224
NAA15,C1,0.7263751245379649
BCL2L13,C3,0.9984164433318711
AP1M1,C1,0.9975114590947795
OSBPL1A,C2,0.9902167424910732
HDHD5,C3,0.9995706665899452
EIF2A,C2,0.9608142110775495
MRPL13,C3,0.9999033373715799
MRPL9,C3,0.9991260039179198
MRPL4,C2,0.5724682205606901
MRPL1,C3,0.9949444031538629
NLN,C4,0.8474897022541946
TRIM54,C2,0.9972837484696195
BCO2,C3,0.9996213839300787
MRPL37,C3,0.9992457137340278
ASPSCR1,C4,0.9953075840327789
UBL5,C2,0.9774789415993684
NIBAN1,C4,0.7168609056812687
UBXN6,C4,0.561170748273388
UBE2O,C1,0.9324347067847133
LNPK,C4,0.6616608834915433
PITHD1,C4,0.9687335694959834
SLIRP,C3,0.9994900359690013
NIF3L1,C4,0.9689300688590283
EGLN1,C3,0.9936677167515333
ANKRD2,C1,0.9807993951164959
NAA50,C1,0.8559406504721211
TMEM126A,C3,0.9999974295329421
PAIP1,C3,0.9681612097273161
CLPB,C3,0.9996187204053953
TOLLIP,C1,0.9874163401457634
PCBD2,C3,0.8782124402114487
NT5C3A,C4,0.9673398325246841
HDHD2,C4,0.9990291122499417
RAB1B,C1,0.9998908524860589
C11orf54,C4,0.875115260013103
NUCKS1,C1,0.9806594434851359
TMX4,C4,0.5737823310692202
MYLK2,C4,0.9981336512623762
EHD4,C3,0.9989139231568525
SH3BGRL3,C4,0.5736256869205812
SLK,C1,0.7977644623030106
PPIL3,C4,0.9977455154870605
LRMDA,C1,0.9996976223493097
TNMD,C3,0.997281328693389
PPA2,C3,0.9999796609019284
MRPL46,C3,0.9999540054111998
TMEM245,C1,0.9312533669153676
C11orf68,C4,0.884999304530456
GHITM,C3,0.9190351379907266
BOLA2,C1,0.5299336925886519
TMX1,C1,0.9963284893481201
CHMP4B,C1,0.9931640493110042
RBKS,C4,0.9728767128383494
FN3K,C3,0.9994721173822365
TOR1AIP2,C1,0.9987938434740253
RNPEP,C4,0.4407717358076009
GLIPR2,C1,0.9722356181381431
EHD1,C1,0.563005049348116
TMEM38A,C2,0.8796120911037578
OPA3,C3,0.983927062934517
DCTPP1,C3,0.999682966020596
AAMDC,C4,0.9997041572359411
PTGES2,C3,0.9999999747164817
UBE2Z,C1,0.9999736479675103
ACAD9,C3,0.9991749522888016
METTL7A,C4,0.8792818525868101
COQ10B,C3,0.9985657818344409
MOB1A,C2,0.9812003491278458
GORASP2,C1,0.6800113006773679
JPT2,C1,0.9526050867635336
SYNPO2L,C2,0.9999606848474998
ARMT1,C4,0.9393580939723429
LRRC40,C2,0.9964293320585268
SFXN1,C3,0.9997409908912889
L2HGDH,C3,0.9996343792869213
COPS7B,C4,0.9745964198917105
FN3KRP,C3,0.9991092732297306
TBC1D17,C4,0.29181189398431445
CARS2,C4,0.5392828829454064
CACYBP,C1,0.964014371117794
RDH14,C3,0.9980426944552413
PARVB,C3,0.7267596566940075
TNS1,C2,0.9984792108992527
PLGRKT,C2,0.9320509011123546
GLOD4,C4,0.9898837956485541
MCCC2,C3,0.999972077442593
HHATL,C4,0.6988477294571956
PREB,C1,0.8451269032576842
MRPL47,C4,0.8995358660963751
JPH1,C2,0.673817849675376
APMAP,C1,0.9943365472613526
TXNRD2,C3,0.9998092926111671
RAB18,C1,0.9992757487891822
PALMD,C1,0.6494501925958055
SSU72,C3,0.6651785815059278
VTA1,C1,0.8449382981710546
SARS2,C3,0.9986501482069771
DYNLRB1,C4,0.9962030620975735
MYOZ1,C2,0.9999381534187354
MYOZ2,C2,0.9996729170030216
OSGEP,C2,0.9691742074090673
ACOT13,C3,0.9998297114987176
MRPL40,C3,0.9996273332146954
TIGAR,C1,0.7909397952728522
RTN4,C1,0.9621696838554453
HINT3,C3,0.976971896982722
PFDN4,C4,0.9974146528570369
NIT2,C4,0.7154067906855024
XPNPEP1,C1,0.7286230555022695
GPHN,C4,0.9934806066809162
PDLIM7,C2,0.9997415440046239
ACSS2,C3,0.9996379138263031
DIABLO,C3,0.9981085220430592
SAR1A,C1,0.9899220309509479
SH3GLB2,C1,0.7788386517922866
EIF2B3,C2,0.7319790975881839
MBNL1,C4,0.8736653811860503
SDR39U1,C3,0.999903089820532
AASDHPPT,C3,0.8345684465472233
OSTC,C2,0.4869467755761196
CMC2,C3,0.9999957032609021
HEBP1,C3,0.8960181227177418
PHPT1,C4,0.9812763188823124
TOMM22,C3,0.9570359367691148
LANCL2,C4,0.9927237082039551
FARSB,C1,0.999906500151875
IARS2,C3,0.9999999210816669
SIRT3,C3,0.9999908748121179
MAN2C1,C1,0.569101859860906
OLA1,C4,0.9990195592355675
CUTC,C2,0.45018312057696735
ACSS1,C3,0.9807052876045007
ABHD10,C3,0.9999871040325379
DDX19A,C4,0.6234009197750913
SEPTIN11,C4,0.940395613302191
PARVA,C4,0.8182268969242553
PANK4,C3,0.8866019725156405
DNAJC11,C3,0.594211179462627
TMLHE,C3,0.9793996583610538
ATAD3A,C3,0.9999774550664137
ARL8B,C1,0.941824457373942
MRPS18A,C3,0.9977173325233357
PNPO,C4,0.953532619606867
OXSM,C3,0.9999843727350578
MRPL22,C3,0.9859960400374125
CZIB,C4,0.9941466099369093
BABAM1,C2,0.47164946090032644
NDUFB11,C3,0.9982024220084672
OCIAD1,C3,0.8401633288416156
MARCHF5,C3,0.622224772672253
CHCHD3,C3,0.9935377327864795
SIRT5,C3,0.9999979395704502
BABAM2,C2,0.9325102269633426
DPP3,C1,0.9663113896021219
TUBA8,C3,0.872204694926226
MAP3K20,C4,0.6363689101627017
UGGT1,C4,0.9637234945930034
TECR,C2,0.9708203795291395
ERAP1,C1,0.9235699661797708
CISD1,C3,0.9999991964498595
CLIC5,C4,0.8543027663247408
FAM120A,C1,0.9997301793814423
GLTP,C3,0.9999325279232726
COQ3,C3,0.9999988020054617
HSPBP1,C3,0.947403319114481
MAT2B,C1,0.9632764182330875
MYOF,C4,0.7293424785236767
EHD2,C3,0.9940431458062507
TMOD4,C2,0.9999991066589353
LMCD1,C1,0.9838793542618026
CHMP5,C1,0.8641424526559178
CNIH4,C1,0.9990085798910586
NDUFAF4,C3,0.9999130770017479
EMC3,C1,0.9993991097953734
NDUFA13,C3,0.6472267946487823
PDP1,C3,0.9999969033369092
MRPL36,C1,0.9957012340073362
VAPA,C2,0.9893013625521614
RNF181,C2,0.4714553191185632
LARS1,C1,0.996739452061908
SUCLA2,C3,0.9999999213818687
GMPR2,C4,0.9506846379739424
DPM3,C1,0.8233748775927109
IMPACT,C4,0.9988307845415092
ATXN10,C3,0.6742165783539884
EPS15L1,C4,0.8282454366635337
SAE1,C3,0.765222205935323
RNF7,C2,0.9568163423121648
MYOT,C2,0.9999670698879102
GNG12,C1,0.9847708053198353
VPS29,C3,0.9370076034142013
EIF3K,C1,0.9458104251431614
GRHPR,C4,0.9185622300599978
CTSZ,C1,0.5849854220996706
UBA2,C4,0.866050407392589
COPS7A,C4,0.8822352872426644
HSPB7,C1,0.9995404917727102
CLIP2,C4,0.49497520407020457
UQCR10,C3,0.8799860212009425
DNAJB4,C2,0.9995650085562899
NIPSNAP3A,C4,0.8445787379979907
TES,C2,0.5767878070280485
KDM5B,C3,0.9942771379991363
WARS2,C3,0.9998027710671973
MLX,C1,0.9620365322211162
SEPTIN9,C1,0.9990437455043618
UBQLN2,C1,0.9952737271894219
PCYOX1,C4,0.9997797605258234
DPP7,C4,0.5155071441507925
SMPX,C3,0.5238290806139927
BCAP29,C1,0.7637694918126106
CYB5R1,C1,0.6511281894863723
PFDN2,C4,0.46247792247436115
PUF60,C2,0.5256746445798975
ENOPH1,C4,0.999779370399931
NDUFA12,C3,0.9993707366904074
EIF2B4,C4,0.8146176667947945
ATP6V1H,C4,0.9702486182275706
TRMT112,C4,0.9877035414314044
XPO7,C1,0.7578658690300699
LCMT1,C4,0.9927185359225568
ATP5IF1,C3,0.9998918214452448
AK3,C3,0.999929702907875
NAGK,C1,0.7063343951773764
SLC25A13,C3,0.9997979461131524
DBNL,C1,0.5794514719270568
DCTN4,C1,0.7222133174463978
HSPB8,C2,0.6785683668579213
STOML2,C3,0.9981008794506876
VPS28,C1,0.584403718928729
JPT1,C4,0.7906852806307096
APPL1,C1,0.7123362316217775
PACSIN3,C2,0.9903335079213966
ACAD8,C3,0.9999908385833646
AGO2,C2,0.9950010081844161
MYH2,C2,0.9999980693379177
MYH13,C3,0.5214651023622903
CDV3,C4,0.988482512617163
RAB21,C4,0.779160083827961
PSME2,C1,0.9949832267745788
DNPEP,C4,0.9977269202348658
MCTS1,C4,0.49847528570819327
TBC1D24,C4,0.5845091384547645
TMCO1,C1,0.9621822511161546
EPDR1,C3,0.6126436022017935
MYO6,C3,0.845998041796271
NFU1,C3,0.999975559453384
SYNPO2,C2,0.9999781721437938
UBQLN1,C1,0.5048880351524264
SNX12,C2,0.745832926220013
NDRG2,C4,0.862772754993267
VPS4A,C1,0.4714305921625122
G3BP2,C2,0.9257271925266103
STUB1,C1,0.9593556082866836
PACSIN2,C1,0.5371999506201843
SNX6,C4,0.9058346810955717
PSMD13,C1,0.9997429388438431
COPS3,C4,0.9835943945145448
NSFL1C,C4,0.9683150732961933
PPP6R1,C3,0.9233123940194234
LIMCH1,C1,0.7013317353738883
USP24,C3,0.5481352742770592
MAPRE3,C1,0.9999166139342026
PA2G4,C2,0.9998920374616602
CAMK2A,C2,0.6610578939741729
CHMP2B,C4,0.9981315870507804
RTRAF,C2,0.994970546182696
RUVBL2,C1,0.6700649708953431
APOBEC2,C2,0.9837818517833927
PIN4,C4,0.9995482481677128
EIF3L,C1,0.9990837011737782
PLAA,C4,0.7843944347398076
NUDC,C1,0.9889842989303318
BCS1L,C3,0.982016285898332
VDAC3,C3,0.6782965404386927
CFL2,C2,0.9880486979720723
FARSA,C1,0.989134875328854
CNPY2,C1,0.5130877069412859
FNDC3A,C2,0.9814869243865811
PADI2,C1,0.9926698438453183
GSTK1,C3,0.999998604579386
LAMTOR2,C4,0.4672231703956264
MRPS35,C4,0.9335468516956392
COA3,C3,0.990120027601831
TMA7,C3,0.5830115249642787
SUGT1,C1,0.5924560003169939
COQ6,C3,0.8927392289282788
ACOT9,C3,0.9999940702081165
MEMO1,C1,0.7573190696713265
TMX2,C2,0.8343218257300223
SH3GLB1,C4,0.5006153893080045
CAB39,C2,0.7367297793180709
LUC7L2,C1,0.9501138692878225
DHRS7,C1,0.9247561418772314
MOB4,C1,0.9999570894188051
SBDS,C1,0.9943084137964501
MRPL11,C3,0.9996531907569615
PPIL1,C4,0.8445692412417922
MSRB2,C3,0.9999745865700541
FIS1,C3,0.7318947879456739
STRAP,C1,0.9852465563449528
RTCB,C2,0.8527699752131628
RPL36,C2,0.9997521602700916
SAMHD1,C1,0.9982266724067264
HBS1L,C1,0.9180525302825017
TLN1,C1,0.8650283098102155
USP15,C4,0.9937283277577155
TLN2,C4,0.7394453902748475
DTNA,C4,0.9073638761913471
HYOU1,C1,0.9179914459018569
AFG3L2,C3,0.9999999775675487
ARIH1,C1,0.8866800761050155
RNF114,C3,0.94203541620631
SAMM50,C3,0.9911688104640565
PPME1,C4,0.9336837358014567
TIMM9,C3,0.9999904183756859
TIMM8B,C3,0.9989009237046756
UCHL5,C1,0.6907121483551837
TIMM13,C3,0.9999965533787669
SRPRB,C1,0.9962238595717432
GMPPB,C4,0.9130124623429414
MPC1,C3,0.9998966989726086
SNX5,C2,0.9269508584929997
HEBP2,C1,0.5719526382550969
HCFC2,C3,0.9997040266574003
FHOD1,C3,0.49024017965879996
MYH4,C2,0.9999994083631185
MRPS18B,C3,0.9722180615953744
COPG1,C4,0.49067261979606447
CLIC4,C1,0.9986472720088582
NFS1,C3,0.9999960585939998
SPCS1,C4,0.6933125537069037
SAR1B,C4,0.9619092509320685
MTCH2,C3,0.9926495652352734
BZW2,C3,0.8956019299115928
DYNC1LI1,C1,0.9985929927453657
CHCHD2,C3,0.9690226713497448
NDUFB9,C3,0.9949498395003432
COX11,C3,0.9999087048064209
SQOR,C3,0.9511133985854959
SESN1,C4,0.6989320241379489
SEC23IP,C4,0.601717334250471
