pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Interaction,-1.606,1,89,GO:BP,FALSE,Regulation Of Protein Catabolic Process,Blunted,1.6986118796137153,USP9X;PSME1;SEC22B;STUB1;USP5;MSN;DDB1;EZR;RAD23A;PSMD3;PSME2;UBQLN2;CLU;BCAP31;PSMD1;EEF1A1;XPO1;PSMF1;HSPBP1;RAD23B;PARK7;PSMC1;BAG2;PSMC2;FLNA;VPS28;HSP90AB1;BAG6;ANXA2;EIF3H
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Training_Old,0.827,0.9403,90,GO:BP,FALSE,Regulation Of Protein Catabolic Process,Blunted,1.6986118796137153,MSN;PSME2;RACK1;FLNA;PACSIN3;USP9X;RPL11;KLHL40;ANXA2;PSME1;GSK3B;CSNK2B;CST3;NSF;PSMC3;BCAP31;DDRGK1;EZR;PSMC2;IDE;PSMC6;PSMD2;PSMC4;USP5;UCHL5;SUMO2;HSP90AB1
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Training_Young,1.699,0.00648,89,GO:BP,TRUE,Regulation Of Protein Catabolic Process,Blunted,1.6986118796137153,MSN;PSME1;USP9X;PSME2;USP5;EZR;FLNA;BCAP31;DDB1;ANXA2;PSMC2;SEC22B;EEF1A1;PSMC1;HSP90AB1;STUB1;PSMD1;PSMD3;PSMC6;PSMF1;CST3;KLHL40;PSMC4;CSNK2B;CSNK2A1;CLU;PSMD2;TF;PRKACA;VCP;BAG2;PSMC3;EEF1A2;RAD23B;PSMD14;HSP90AA1
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,Interaction,-1.486,0.1343,35,GO:BP,FALSE,Regulation Of Cell Cycle Phase Transition,Blunted,1.6642193906923575,DYNC1LI1;PSME1;DDB1;PRKDC;APPL1;PSME2;EIF4G1;CUL3;ANXA1;HSPA2;MAP3K20;PKIA;TIPRL;BUB3;ATP2B4;RDX;VPS4A
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,Training_Old,-0.579,0.9976,36,GO:BP,FALSE,Regulation Of Cell Cycle Phase Transition,Blunted,1.6642193906923575,NAE1;EIF4G1;RDX;PKIA;UFL1;CUL4A;BUB3;VPS4A;BABAM2;MAP3K20;STK38;ATP2B4
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,Training_Young,1.664,0.04055,35,GO:BP,TRUE,Regulation Of Cell Cycle Phase Transition,Blunted,1.6642193906923575,DYNC1LI1;PSME1;PSME2;ANXA1;DDB1;PRKDC;APPL1;TIPRL;FHL1;TMSB4X;CUL3;HSPA2
REACTOME_SIGNALING_BY_INTERLEUKINS,Interaction,-1.287,0.1951,103,Reactome,FALSE,Signaling By Interleukins,Blunted,1.6296819651582162,F13A1;PPP2R1A;YWHAZ;MSN;PSMB5;HSPA8;PSMD3;PSME2;CANX;RAP1B;GSTO1;RPS27A;PSMD6;PSMA3;PSMD1;BOLA2;ANXA1;IL18;PSMB6;PSMD13;PSMC1;CUL1;STAT5B;P4HB;TCP1;SOD1;PSMC2;PSMB3;ANXA2;PAK2;PSMD12;PSMB7;PSMA6;HSP90B1;PSMA5;PSMA1;ITGB1;PSMD8;IGHG1;PPIA;PSMB2;PSMA7;NLRX1;PSMD11
REACTOME_SIGNALING_BY_INTERLEUKINS,Training_Old,0.996,0.7425,103,Reactome,FALSE,Signaling By Interleukins,Blunted,1.6296819651582162,FSCN1;LCP1;MSN;MAPK1;HSPA9;PSME2;PSMD7;HSP90B1;IGHG1;ANXA2;TCP1;BOLA2;PSMC3;ANXA1;RPLP0;SQSTM1;VIM;PSMD11;PSMA4;PSMC2;PSMC6;MAP2K4;PSMD2;GRB2;PSMC4;RPS6KA3;PSMA7;PSMC1;PSMD14;F13A1;PRKACA;CAPZA1;MAP2K1;USP14;PAK2;CANX;MIF;MAP2K3;CD36;PSMB4;CFL1;ARF1;PSMA5;HSP90AA1
REACTOME_SIGNALING_BY_INTERLEUKINS,Training_Young,1.63,0.01398,103,Reactome,TRUE,Signaling By Interleukins,Blunted,1.6296819651582162,MSN;FSCN1;PSME2;ANXA1;BOLA2;CANX;TCP1;PPP2R1A;F13A1;ANXA2;HSP90B1;HSPA8;IGHG1;PSMC2;RAP1B;PSMC1;YWHAZ;PSMD1;PSMA3;PAK2;PSMD11;IL18;PSMD3;PSMC6;PSMA7;PSMA5;PSMB7;P4HB;PSMA6;PSMC4;PPIA;PSMD13;PSMB5;PSMB3;PSMD6;MAP2K1;PSMD2;PRKACA;PSMC3;PSMA1;HSPA9;PSMD14;CFL1;PSMD8;HSP90AA1;PSMB6;MIF;USP14;PPP2CA;RPS27A;PSMB4
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Interaction,1.729,1,91,GO:BP,FALSE,Muscle Organ Development,Blunted,-1.6836279925455282,EMD;COL3A1;MYL2;CAV2;COL6A1;MYH7;ACTA1;JPH2;MUSTN1;MYL3;LMNA;COL6A3;TNNC1;CAV1;TAGLN;TNNI1;LAMA2;TPM1;MYL6;STAC3;MYH3;ACTN3;EEF2;CASQ1;MTM1;DES;MYOM1;MYOZ1;UTRN;MAPK12;PPP3CA;JPH1
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Training_Old,-1.138,0.5275,91,GO:BP,FALSE,Muscle Organ Development,Blunted,-1.6836279925455282,MYLK;ASS1;MYLK2;SGCD;GPC1;SGCG;GPX1;SGCB;ITGA7;PPP3CB;DMD;ITGB1;CACNA1S;SGCA;FHL3;DAG1;MAPK12;RHOA;MYOM2
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Training_Young,-1.684,0.00877,91,GO:BP,TRUE,Muscle Organ Development,Blunted,-1.6836279925455282,EMD;JPH2;MYLK;CAV1;COL3A1;MYL2;MYLK2;MYH3;MYL3;COL6A1;MAPK12;GPX1;TNNC1;SGCD;SGCG;TNNI1;PPP3CB;LMNA;MYOM2;MYH7;MYOM1;CAV2;ACTN3;LAMA2;COL6A3;DAG1;ACTA1;UTRN;SGCB;SGCA;MYOZ2;YBX3;JPH1;MYOZ1;PPP3CA;FHL3;ITGA7;TPM1
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Interaction,1.593,0.103,18,GO:BP,FALSE,Endothelial Cell Proliferation,Blunted,-1.7230294297778843,FLT1;CAV2;THBS4;CAV1;HSPG2;SYNJ2BP;HMOX1;HMGB1;STAT3
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Training_Old,-1.069,0.6834,18,GO:BP,FALSE,Endothelial Cell Proliferation,Blunted,-1.7230294297778843,LRG1;HMGB2;CDH13;HMGB1;TNMD
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Training_Young,-1.723,0.04896,18,GO:BP,TRUE,Endothelial Cell Proliferation,Blunted,-1.7230294297778843,FLT1;HMGB1;CAV1;HSPG2;HMOX1;SYNJ2BP;CAV2
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,Interaction,2.301,7.174e-6,42,GO:BP,TRUE,Extracellular Matrix Organization,Blunted,-1.7365328170670054,COL3A1;COL4A1;CAV2;NID1;LAMC1;COL4A2;LCP1;CTSG;COL6A1;COL1A1;P3H4;CAV1;COL1A2;COL15A1;LAMA2;LAMB2;NID2;STAT3;LUM;MYH11
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,Training_Old,1.588,0.1455,42,GO:BP,FALSE,Extracellular Matrix Organization,Blunted,-1.7365328170670054,FSCN1;LCP1;GSN;ERO1A;CAPG;CAV2;SERPINH1;MYH11;COL15A1;ANXA2;CST3;PRDX4
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,Training_Young,-1.737,0.009582,42,GO:BP,TRUE,Extracellular Matrix Organization,Blunted,-1.7365328170670054,COL4A1;LAMC1;COL4A2;CAV1;COL3A1;NID1;COL1A1;COL1A2;COL6A1;TGFBI;LAMB2;CTSG;NID2;P3H4;CAV2;LAMA2
HALLMARK_MYOGENESIS,Interaction,1.913,3.544e-4,103,Hallmark,TRUE,Myogenesis,Blunted,-1.7423542987458553,COL3A1;MYL2;COL4A2;COL1A1;MYH7;ACTA1;MYL3;ACTN2;MYL1;COL6A3;TNNC1;TPM3;COX6A2;TAGLN;COL6A2;COL15A1;MYH2;COX7A1;TNNT1;TNNI1;LAMA2;TPM2;TNNT3;AKT2;ENO3;TNNC2;EIF4A2;GABARAPL2;TNNI2;SORBS1;MYH3;ACTN3;MYH9;MYH11;PDLIM7;MYH1;CASQ1;CAMK2B;DES;MYOM1;MYOZ1;LDB3;MYBPH
HALLMARK_MYOGENESIS,Training_Old,-1.128,0.5356,103,Hallmark,FALSE,Myogenesis,Blunted,-1.7423542987458553,SYNGR2;MYLK;SSPN;GPX3;DTNA;CACNG1;SGCD;SGCG;SOD3;ITGA7;DMD;ITGB1;SGCA;CDH13;SORBS1;APOD;MAPK12;MB;PKIA;MYOM2;PYGM
HALLMARK_MYOGENESIS,Training_Young,-1.742,0.002854,103,Hallmark,TRUE,Myogenesis,Blunted,-1.7423542987458553,MYLK;COL4A2;COL3A1;MYL2;COL1A1;GABARAPL2;MYH3;MYL3;MAPK12;SORBS1;TNNC1;SGCD;COX7A1;SGCG;TNNI1;TNNT1;MYOM2;TPM3;MYH7;MYOM1;PVALB;GPX3;MYH1;ACTN3;LAMA2;CACNG1;COL6A3;SYNGR2;COX6A2;ACTN2;COL6A2;CRAT;ACTA1;MB;SGCA;PGAM2;PDLIM7;SOD3;TPM2;MYOZ1;MYL1;APOD;DTNA;ITGA7;SSPN;FDPS;LDB3
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,Interaction,1.167,0.5146,16,Reactome,FALSE,Pink1 Prkn Mediated Mitophagy,Blunted,-1.754932209013435,TOMM22;TOMM40;VDAC2;VDAC1;VDAC3;MFN1;SQSTM1
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,Training_Old,-1.706,0.1399,16,Reactome,FALSE,Pink1 Prkn Mediated Mitophagy,Blunted,-1.754932209013435,UBE2L3;VDAC3;MFN2;VDAC1;UBE2N;UBE2D3;OPTN;RPS27A;UBE2V1
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,Training_Young,-1.755,0.04237,16,Reactome,TRUE,Pink1 Prkn Mediated Mitophagy,Blunted,-1.754932209013435,TOMM22;VDAC1;VDAC3;TOMM40;UBE2N;VDAC2;MFN1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Interaction,1.987,0.002823,29,Reactome,TRUE,Degradation Of The Extracellular Matrix,Blunted,-1.8003060251984875,COL3A1;COL4A1;NID1;LAMC1;COL4A2;CTSG;COL6A1;COL1A1;COL6A3;COL1A2;COL6A2;COL15A1;BSG;HSPG2;FBN1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Training_Old,1.134,0.6077,29,Reactome,FALSE,Degradation Of The Extracellular Matrix,Blunted,-1.8003060251984875,CAPN2;CAPNS1;CAST;BSG;COL15A1;CTSB;COL6A3;COL3A1;CAPN3;COL6A2
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,Training_Young,-1.8,0.02812,29,Reactome,TRUE,Degradation Of The Extracellular Matrix,Blunted,-1.8003060251984875,COL4A1;FBN1;LAMC1;COL4A2;COL3A1;NID1;COL1A1;COL1A2;COL6A1;HSPG2;CTSG;DCN;COL6A3;COL6A2
REACTOME_SUMOYLATION,Interaction,1.318,0.3625,16,Reactome,FALSE,Sumoylation,Blunted,-1.9222622725806957,PARP1;THRB;UBE2I;SEC13;CTBP1
REACTOME_SUMOYLATION,Training_Old,-1.042,0.7012,16,Reactome,FALSE,Sumoylation,Blunted,-1.9222622725806957,SAE1;UBE2I;PARK7;HNRNPK;RPA1
REACTOME_SUMOYLATION,Training_Young,-1.922,0.01315,16,Reactome,TRUE,Sumoylation,Blunted,-1.9222622725806957,UBE2I;HNRNPK;PARP1;THRB;CTBP1;SEC13;RPA1
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Interaction,1.469,0.1911,20,GO:BP,FALSE,Epigenetic Regulation Of Gene Expression,Blunted,-1.9731683710333616,WBP2;APOBEC2;TRMT112;LMNB2;H1-0;LMNA;HAT1;H3-3A;HMGB1
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Training_Old,-1.538,0.212,20,GO:BP,FALSE,Epigenetic Regulation Of Gene Expression,Blunted,-1.9731683710333616,MECP2;GPX1;HNRNPU;PRMT5;GSK3A;H1-0;HMGB1
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Training_Young,-1.973,0.003889,20,GO:BP,TRUE,Epigenetic Regulation Of Gene Expression,Blunted,-1.9731683710333616,H1-0;WBP2;HMGB1;LMNB2;H3-3A;GPX1;APOBEC2;TRMT112;LMNA;HNRNPK
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Interaction,2.013,1,27,Reactome,FALSE,Non Integrin Membrane Ecm Interactions,Blunted,-2.387172810036687,COL3A1;COL4A1;LAMC1;COL4A2;COL1A1;ACTA1;ACTB;COL1A2;ACTN1;LAMA2;HSPG2;LAMB2
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Training_Old,-2.048,1,27,Reactome,FALSE,Non Integrin Membrane Ecm Interactions,Blunted,-2.387172810036687,SSPN;DTNA;SGCD;SGCG;SGCB;DMD;ITGB1;SGCA;DAG1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,Training_Young,-2.387,1.306e-5,27,Reactome,TRUE,Non Integrin Membrane Ecm Interactions,Blunted,-2.387172810036687,COL4A1;LAMC1;COL4A2;COL3A1;COL1A1;COL1A2;HSPG2;SGCD;SGCG;LAMB2;LAMA2;ACTN1;DAG1;ACTA1;ACTB;UTRN;SGCB;SGCA;TTR;SNTB1;DTNA;SSPN
REACTOME_ECM_PROTEOGLYCANS,Interaction,2.165,7.92e-4,20,Reactome,TRUE,Ecm Proteoglycans,Blunted,-2.402892742029069,COL3A1;COL4A1;LAMC1;COL4A2;COL6A1;COL1A1;COL6A3;COL1A2;COL6A2;LAMA2;HSPG2;LAMB2;LUM;BGN;DCN
REACTOME_ECM_PROTEOGLYCANS,Training_Old,-1.425,0.3207,20,Reactome,FALSE,Ecm Proteoglycans,Blunted,-2.402892742029069,VCAN;ITGA7;ITGB1;DAG1
REACTOME_ECM_PROTEOGLYCANS,Training_Young,-2.403,1.306e-5,20,Reactome,TRUE,Ecm Proteoglycans,Blunted,-2.402892742029069,COL4A1;LAMC1;COL4A2;COL3A1;COL1A1;COL1A2;COL6A1;HSPG2;LAMB2;BGN;DCN;LAMA2;COL6A3;COL6A2;DAG1
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Interaction,2.699,1.687e-12,88,GO:BP,TRUE,Proton Transmembrane Transport,Blunted,-2.7889967476570168,NDUFA6;NDUFV2;NDUFS7;NDUFS6;COX6B1;MT-CO1;NDUFB5;COX5B;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;NDUFB3;NDUFA7;COX7B;NDUFS5;NDUFB10;MT-CO3;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFA1;NDUFS3;NDUFS8;MT-CO2;NDUFA9;COX7A1;COX5A;UQCRFS1;CYC1;NDUFA5;MT-ND5;COX4I1;NDUFA2;MT-ND3;NDUFS4;SLC25A13;NDUFB1;MT-ND4;UQCRC1
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Training_Old,0.817,0.9462,88,GO:BP,FALSE,Proton Transmembrane Transport,Blunted,-2.7889967476570168,UQCRFS1;ATP6V1A;ATP1A1;MT-CO1;ATP5F1B;ATP1B1;COX5B;MT-ND5;SLC16A1;NDUFA1;SLC25A3;SLC25A13;NDUFS2;ATP5PF;NDUFA6;NDUFA10;UQCRC1;NDUFB5;COX6B1;MT-ND2;NDUFV3;CYC1;SLC25A12;GHITM;NNT;UQCRH;PHB2;NDUFC2;MT-ATP8;COX8A;LETM1;NDUFA7
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Training_Young,-2.789,2.318e-13,88,GO:BP,TRUE,Proton Transmembrane Transport,Blunted,-2.7889967476570168,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;MT-CO3;NDUFB4;MT-ND4;NDUFB9;NDUFB6;COX7B;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;COX6B1;NDUFS5;NDUFA12;NDUFB5;MT-CO2;NDUFA5;NDUFS2;NDUFS8;COX5B;NDUFA7;NDUFA10;NDUFS4;NDUFB8;COX7A1;MT-ND2;COX4I1;NDUFB1;MT-CO1;NDUFV3;COX5A
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Interaction,2.698,1.34e-11,60,GO:BP,TRUE,Proton Motive Force Driven ATP Synthesis,Blunted,-2.936098311797476,NDUFA6;NDUFV2;NDUFS7;NDUFS6;NDUFB5;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;NDUFB3;NDUFA7;NDUFS5;NDUFB10;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFB11;NDUFA1;NDUFS3;NDUFS8;NDUFA9;NDUFA5;MT-ND5;NDUFA2;MT-ND3;NDUFS4;NDUFA13;NDUFB1;MT-ND4
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Training_Old,-0.718,0.9849,60,GO:BP,FALSE,Proton Motive Force Driven ATP Synthesis,Blunted,-2.936098311797476,ATP5MF;MT-ND4;MT-ATP6;NDUFA11;ATP5PB;MT-ND3;ATP5MG;SDHB;SDHC;NDUFA2;NDUFAB1;NDUFA3;SDHD;ATP5F1D;ATP5PD;NDUFS3;NDUFB7;ATP5F1E;NDUFS4;NDUFA5;NDUFA9;NDUFB1;ATP5ME;SDHA;NDUFB10;NDUFV1;NDUFA8;NDUFB4;NDUFS8;NDUFB3;NDUFS1;NDUFB6;MT-ND1;NDUFA12;ATP5PO;ATP5F1A;NDUFA13;NDUFS5;NDUFV2;NDUFS7;NDUFS6;NDUFB11;ATP5F1C;NDUFB9;NDUFB8;NDUFA7;MT-ATP8;NDUFC2;ATP5IF1;NDUFV3;MT-ND2;NDUFB5;NDUFA10;NDUFA6;ATP5PF;NDUFS2;NDUFA1;MT-ND5;ATP5F1B;STOML2
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Training_Young,-2.936,9.736e-14,60,GO:BP,TRUE,Proton Motive Force Driven ATP Synthesis,Blunted,-2.936098311797476,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Interaction,3.108,1.7869999999999998e-22,104,Reactome,TRUE,Respiratory Electron Transport,Blunted,-3.0336447985386834,NDUFA6;NDUFV2;NDUFS7;NDUFS6;COX6B1;MT-CO1;NDUFB5;COX5B;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;SFXN4;COX6C;NDUFB3;NDUFA7;COX7B;NDUFS5;NDUFB10;COX7A2;MT-CO3;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;SCO1;NDUFB8;NDUFB11;NDUFA1;UQCR11;COQ10A;NDUFS3;NDUFS8;COX6A2;MT-CO2;NDUFA9;COX7A1;COX5A;UQCRFS1;NUBPL;CYC1;NDUFA5;UQCRC2;COX7C;NDUFAF4;UQCRQ;PYURF;MT-ND5;COX4I1;NDUFA2;MT-ND3;NDUFS4;SLC25A13;NDUFA13;NDUFB1;MT-ND4;UQCRC1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Training_Old,0.964,0.78,105,Reactome,FALSE,Respiratory Electron Transport,Blunted,-3.0336447985386834,HSPA9;SCO1;UQCRFS1;MT-CO1;NUBPL;SFXN4;NDUFAF4;COX5B;MT-ND5;COX7A2;NDUFA1;SLC25A13;NDUFS2;NDUFA6;HSCB;UQCRB;NDUFA10;UQCRC1;NDUFB5;COX6A2;COX6B1;UQCRC2;COQ10A;MT-ND2;NDUFV3;UQCRQ;CYC1;SLC25A12;TIMM21;PYURF;COX6C;UQCRH;NDUFC2;MDH2;COX8A;LETM1;NDUFA7;GOT2
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Training_Young,-3.034,2.606e-19,104,Reactome,TRUE,Respiratory Electron Transport,Blunted,-3.0336447985386834,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;MT-CO3;NDUFB4;MT-ND4;NDUFB9;NDUFB6;COX7B;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;COX6B1;NDUFS5;NDUFA12;NDUFB5;MT-CO2;NDUFA5;NDUFS2;NDUFS8;COX5B;NDUFA7;NDUFA10;UQCR11;COX6C;NDUFB11;NDUFS4;NDUFB8;COX7A1;MT-ND2;NDUFAB1;COX4I1;NDUFB1;COX7C;MT-CO1;NDUFV3;COX5A;MDH1;COX7A2;SFXN4;COQ10A;NDUFA13;COX6A2;CYCS;GOT1;NDUFA1;CYC1;LYRM7;UQCRC2;UQCRQ;PYURF;TACO1;NDUFAF2;FXN;NDUFAF4;NUBPL;COQ10B;MT-ND5;SLC25A13;ACAD9;TMEM126A;SCO1;UQCRH;UQCRC1
REACTOME_COMPLEX_I_BIOGENESIS,Interaction,3.073,1.397e-17,49,Reactome,TRUE,Complex I Biogenesis,Blunted,-3.05743184482038,NDUFA6;NDUFV2;NDUFS7;NDUFS6;NDUFB5;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;SFXN4;NDUFB3;NDUFA7;NDUFS5;NDUFB10;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFB11;NDUFA1;NDUFS3;NDUFS8;NDUFA9;NUBPL;NDUFA5;NDUFAF4;PYURF;MT-ND5;NDUFA2;MT-ND3;NDUFS4;NDUFA13;NDUFB1;MT-ND4
REACTOME_COMPLEX_I_BIOGENESIS,Training_Old,0.913,0.8243,49,Reactome,FALSE,Complex I Biogenesis,Blunted,-3.05743184482038,HSPA9;NUBPL;SFXN4;NDUFAF4;MT-ND5;NDUFA1;NDUFS2;NDUFA6;HSCB;NDUFA10;NDUFB5;MT-ND2;NDUFV3;PYURF;NDUFC2
REACTOME_COMPLEX_I_BIOGENESIS,Training_Young,-3.057,6.225e-16,49,Reactome,TRUE,Complex I Biogenesis,Blunted,-3.05743184482038,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,Interaction,3.067,2.057e-17,41,KEGG,TRUE,Reference Electron Transfer In Complex I,Blunted,-3.2392711087107755,NDUFA6;NDUFV2;NDUFS7;NDUFS6;NDUFB5;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;NDUFB3;NDUFA7;NDUFS5;NDUFB10;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFB11;NDUFA1;NDUFS3;NDUFS8;NDUFA9;NDUFA5;MT-ND5;NDUFA2;MT-ND3;NDUFS4;NDUFA13;NDUFB1;MT-ND4
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,Training_Old,-0.72,0.9796,41,KEGG,FALSE,Reference Electron Transfer In Complex I,Blunted,-3.2392711087107755,MT-ND4;NDUFA11;MT-ND3;NDUFA2;NDUFAB1;NDUFA3;NDUFS3;NDUFB7;NDUFS4;NDUFA5;NDUFA9;NDUFB1;NDUFB10;NDUFV1;NDUFA8;NDUFB4;NDUFS8;NDUFB3;NDUFA4;NDUFS1;NDUFB6;MT-ND1;NDUFA12;NDUFA13;NDUFS5;NDUFV2;NDUFS7;NDUFS6;NDUFB11;NDUFB9;NDUFB8;NDUFA7;NDUFC2;NDUFV3;MT-ND2;NDUFB5;NDUFA10;NDUFA6;NDUFS2;NDUFA1;MT-ND5
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,Training_Young,-3.239,6.463e-20,41,KEGG,TRUE,Reference Electron Transfer In Complex I,Blunted,-3.2392711087107755,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,Interaction,3.134,1.368e-21,76,GO:BP,TRUE,ATP Synthesis Coupled Electron Transport,Blunted,-3.2690615134475984,NDUFA6;NDUFV2;NDUFS7;NDUFS6;COX6B1;MT-CO1;NDUFB5;COX5B;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;COX6C;NDUFB3;NDUFA7;COX7B;NDUFS5;NDUFB10;COX7A2;MT-CO3;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFA1;UQCR11;NDUFS3;NDUFS8;COX6A2;MT-CO2;NDUFA9;COX7A1;COX5A;UQCRFS1;CYC1;NDUFA5;UQCRC2;COX7C;UQCRQ;MT-ND5;COX4I1;NDUFA2;MT-ND3;CHCHD2;NDUFS4;NDUFB1;MT-ND4;UQCRC1;COA6;CYCS;UQCRH;NDUFAB1
