gene,pre_mean,post_mean,pct_miss,shift,imputation_reliable
QKI,17.54745404100085,17.49603545510545,51.61290322580645,-0.05141858589540149,FALSE
ALKBH3,13.883978847917806,14.366598121200862,66.12903225806451,0.4826192732830563,FALSE
PURB,16.765732213546055,16.67581608450831,17.741935483870968,-0.08991612903774637,TRUE
VPS13A,17.219850157683254,17.47733592967495,70.96774193548387,0.2574857719916963,FALSE
CLCC1,16.907940453659425,17.076871785183567,53.2258064516129,0.16893133152414208,FALSE
PEBP4,17.95126451209112,17.93864295417707,27.419354838709676,-0.012621557914052062,TRUE
PLEKHF1,17.257149031204527,17.257502158062255,35.483870967741936,3.531268577283697e-4,TRUE
MYCBP,15.872016072071318,15.855076012499424,17.741935483870968,-0.01694005957189404,TRUE
PCYT2,16.549220645843313,16.544831245352313,22.58064516129032,-0.004389400491000117,TRUE
TSNAX,17.393147572647262,17.39281123376029,43.54838709677419,-3.363388869708217e-4,TRUE
SLC29A1,16.794335353665694,16.76244450069917,33.87096774193548,-0.03189085296652294,TRUE
ARPC5L,18.92913697590113,18.790264060111003,53.2258064516129,-0.1388729157901274,FALSE
CORO1B,14.463312604803706,14.959847193001556,64.51612903225806,0.49653458819785,FALSE
LXN,15.063974016951828,15.07627452041918,64.51612903225806,0.01230050346735112,FALSE
DCTN5,15.26448839427332,15.208057591339518,24.193548387096776,-0.05643080293380187,TRUE
DHRS4,18.80368672656046,18.725003039647596,43.54838709677419,-0.0786836869128642,TRUE
MRI1,15.52729556979997,15.478597406976732,48.38709677419355,-0.04869816282323747,TRUE
ADI1,19.265100770263388,19.217959852211173,50,-0.04714091805221443,FALSE
NTMT1,16.92576718174384,16.788569596800205,20.967741935483872,-0.13719758494363532,TRUE
NUDT9,16.129494254331934,16.18652829074106,19.35483870967742,0.05703403640912441,TRUE
SORBS1,18.14808800708165,18.129275845352268,54.83870967741935,-0.018812161729382382,FALSE
OSBPL11,14.363633766027448,14.61806902135223,43.54838709677419,0.2544352553247826,TRUE
TMEM120A,15.199310293535515,15.36194502092488,50,0.16263472738936535,FALSE
NAA15,18.38303053848584,18.529290388352603,48.38709677419355,0.14625984986676244,TRUE
MRPL13,19.119578655044613,19.1124195696507,32.25806451612903,-0.007159085393912079,TRUE
MRPL9,17.028314089513263,16.970468998746757,33.87096774193548,-0.05784509076650579,TRUE
MRPL4,20.27444693211477,20.33778834501517,51.61290322580645,0.06334141290039952,FALSE
NLN,17.204184190174683,17.112173752712884,40.32258064516129,-0.09201043746179849,TRUE
BCO2,17.18326551228405,17.327042108728126,50,0.14377659644407714,FALSE
ASPSCR1,17.567222057657958,17.710693528665235,56.451612903225815,0.14347147100727753,FALSE
UBXN6,17.72691405929707,17.754555915255242,24.193548387096776,0.027641855958172812,TRUE
UBE2O,14.377957878762713,14.535782912711745,59.67741935483871,0.1578250339490328,FALSE
PITHD1,18.470408244531654,18.411871017151533,38.70967741935484,-0.05853722738012124,TRUE
EGLN1,15.447233021232815,15.35037675289162,38.70967741935484,-0.09685626834119532,TRUE
CLPB,16.321223058910856,16.186637395911617,38.70967741935484,-0.13458566299923902,TRUE
EHD4,16.53926095608795,16.375821681239554,41.935483870967744,-0.16343927484839682,TRUE
SLK,17.122081876654995,17.127139808707508,32.25806451612903,0.0050579320525123705,TRUE
MRPL46,16.86543988446896,16.888893383295063,22.58064516129032,0.023453498826103925,TRUE
TOR1AIP2,15.88768746955402,15.93716756212507,50,0.04948009257105035,FALSE
GLIPR2,15.94578915748622,15.739446107866904,40.32258064516129,-0.20634304961931527,TRUE
DCTPP1,17.881449048506912,17.81099630203346,30.64516129032258,-0.07045274647345323,TRUE
UBE2Z,16.84168090935653,16.850953100544945,37.096774193548384,0.00927219118841549,TRUE
MOB1A,17.571088027078954,17.547203056443802,43.54838709677419,-0.023884970635151603,TRUE
JPT2,15.586112021924821,15.283678668316796,45.16129032258064,-0.30243335360802526,TRUE
LRRC40,14.234276357668584,14.546654688734463,62.903225806451616,0.3123783310658794,FALSE
COPS7B,15.05375562913516,15.1706154686438,61.29032258064516,0.1168598395086402,FALSE
FN3KRP,19.397221568143006,19.382937044287896,41.935483870967744,-0.014284523855110365,TRUE
CARS2,15.88638580855801,15.845564028680311,66.12903225806451,-0.04082177987769953,FALSE
MCCC2,17.393283275919476,17.270150353107603,22.58064516129032,-0.12313292281187316,TRUE
MRPL47,17.50216529274075,17.52865073402154,41.935483870967744,0.026485441280790667,TRUE
APMAP,17.465327946776554,17.44551299992725,41.935483870967744,-0.01981494684930496,TRUE
PALMD,17.184675794931227,17.186900062924042,22.58064516129032,0.0022242679928154985,TRUE
SSU72,14.748514100716154,14.683211734774973,35.483870967741936,-0.06530236594118044,TRUE
OSGEP,16.796144196109978,16.801930115288148,20.967741935483872,0.005785919178169507,TRUE
MRPL40,16.66000669678419,16.58120599030316,22.58064516129032,-0.07880070648102944,TRUE
TIGAR,15.449396751809813,15.451885194864289,61.29032258064516,0.0024884430544762637,FALSE
GPHN,15.909780598341756,15.970787527242017,17.741935483870968,0.061006928900260604,TRUE
SH3GLB2,17.379746665702992,17.51616462030962,40.32258064516129,0.1364179546066282,TRUE
EIF2B3,17.60279150701698,17.59136253907408,62.903225806451616,-0.01142896794290138,FALSE
AASDHPPT,16.770582679200118,16.78798929202913,54.83870967741935,0.017406612829013568,FALSE
OSTC,18.091705804762363,18.07518274376761,35.483870967741936,-0.016523060994753536,TRUE
ACSS1,17.748358171400277,17.86102746153356,41.935483870967744,0.11266929013328308,TRUE
PARVA,17.216832243443815,17.321723503373203,32.25806451612903,0.10489125992938853,TRUE
MRPS18A,16.036276491082024,15.88092107228497,30.64516129032258,-0.15535541879705406,TRUE
OXSM,17.40194713815669,17.33378607987618,37.096774193548384,-0.06816105828050922,TRUE
MRPL22,16.37201477468941,16.53133817953668,25.806451612903224,0.15932340484726737,TRUE
BABAM1,17.128831317289468,17.1954015257963,17.741935483870968,0.06657020850683182,TRUE
FAM120A,15.707886026027174,15.71903636738392,43.54838709677419,0.011150341356746196,TRUE
GLTP,14.123248100509322,14.235048499614892,40.32258064516129,0.11180039910557049,TRUE
CHMP5,16.937663510532115,17.067603726745162,38.70967741935484,0.12994021621304697,TRUE
RNF181,16.57469580541531,16.637257587461526,48.38709677419355,0.06256178204621676,TRUE
DPM3,18.981443791996206,19.020977030285422,46.774193548387096,0.0395332382892164,TRUE
IMPACT,18.73898009152341,18.76340219054964,32.25806451612903,0.024422099026232047,TRUE
ATXN10,16.873119879273787,16.827637056987264,19.35483870967742,-0.04548282228652312,TRUE
EPS15L1,15.855594759102178,15.88576078009713,32.25806451612903,0.030166020994951026,TRUE
SAE1,16.687633542550902,16.8594857098232,69.35483870967742,0.17185216727229857,FALSE
VPS29,16.0634106741281,16.42016465683785,70.96774193548387,0.3567539827097512,FALSE
CTSZ,17.32893888210795,17.222089908338106,19.35483870967742,-0.10684897376984281,TRUE
UBA2,16.28648113383381,16.241592009746647,40.32258064516129,-0.04488912408716317,TRUE
CLIP2,19.529126815646656,19.51310678188597,40.32258064516129,-0.016020033760685948,TRUE
TES,16.13816378502695,16.56581183064828,64.51612903225806,0.4276480456213285,FALSE
WARS2,15.14877151155979,14.831013741880462,64.51612903225806,-0.31775776967932856,FALSE
SEPTIN9,17.595053421560184,17.553692191089862,33.87096774193548,-0.04136123047032214,TRUE
UBQLN2,16.124439050379223,16.197328052157292,12.903225806451612,0.07288900177806923,TRUE
DPP7,14.174013415834363,14.067180630459056,50,-0.10683278537530683,FALSE
PUF60,16.52260503634229,16.65554588694927,48.38709677419355,0.13294085060697824,TRUE
EIF2B4,15.024177824660898,15.053741042512256,43.54838709677419,0.029563217851357848,TRUE
ATP6V1H,17.062290032928452,17.20585371563244,35.483870967741936,0.1435636827039879,TRUE
TRMT112,17.30043807494962,17.26680428860509,51.61290322580645,-0.03363378634453085,FALSE
XPO7,16.421797382269126,16.392450316694333,37.096774193548384,-0.029347065574793163,TRUE
DBNL,16.595939804496965,16.68507595336111,43.54838709677419,0.08913614886414578,TRUE
TBC1D24,15.721319819838142,15.903178648180964,33.87096774193548,0.18185882834282197,TRUE
NFU1,16.55361076452007,16.461998767542934,54.83870967741935,-0.09161199697713585,FALSE
UBQLN1,16.862827010154138,16.834039196488355,41.935483870967744,-0.02878781366578309,TRUE
G3BP2,18.749899011505352,18.705958622289568,32.25806451612903,-0.04394038921578414,TRUE
PACSIN2,17.06082451556191,16.99373747193519,33.87096774193548,-0.0670870436267208,TRUE
PPP6R1,17.5274046058673,17.64537224473785,41.935483870967744,0.11796763887054951,TRUE
USP24,16.778138919066155,16.67425574715887,33.87096774193548,-0.10388317190728458,TRUE
RTRAF,17.15272149061648,16.955150083529016,50,-0.19757140708746235,FALSE
BCS1L,16.84909595039192,16.907452076414103,54.83870967741935,0.058356126022182764,FALSE
CNPY2,16.641188165113746,16.65988997601903,32.25806451612903,0.018701810905284333,TRUE
FNDC3A,21.185320730535047,20.619757757665212,51.61290322580645,-0.5655629728698344,FALSE
LAMTOR2,16.33794494461245,16.375529652864564,59.67741935483871,0.03758470825211546,FALSE
MRPS35,15.308673969494023,15.481843961709655,53.2258064516129,0.173169992215632,FALSE
TMX2,16.58534305606003,16.68207162719886,16.129032258064516,0.09672857113882927,TRUE
MOB4,17.62897199844622,17.663622103271845,25.806451612903224,0.03465010482562292,TRUE
MRPL11,19.017499424459714,19.0164502255755,45.16129032258064,-0.0010491988842140643,TRUE
MSRB2,17.510265166895305,17.298897003883788,32.25806451612903,-0.2113681630115174,TRUE
SAMHD1,15.666927973414552,15.706001121344336,59.67741935483871,0.03907314792978411,FALSE
ARIH1,17.20631814888946,17.256886879319953,46.774193548387096,0.050568730430494924,TRUE
PPME1,16.93785080840132,16.991994189848498,53.2258064516129,0.05414338144717945,FALSE
TIMM8B,16.369918723818326,16.38879736664514,12.903225806451612,0.018878642826813063,TRUE
SNX5,18.595146435959645,18.618106396323913,51.61290322580645,0.022959960364268284,FALSE
NFS1,17.331804698446923,17.221966836499075,56.451612903225815,-0.10983786194784884,FALSE
SPCS1,17.695321441003664,17.747349446199056,37.096774193548384,0.052028005195392524,TRUE
SQOR,17.703591191649114,17.665139010160562,37.096774193548384,-0.03845218148855167,TRUE
SEC23IP,17.026861811198074,16.99259097004271,17.741935483870968,-0.03427084115536516,TRUE
