gene,n_miss,pct_miss,mean_intensity,classification,group_miss_pval
SLC27A1,32,51.61290322580645,15.847789222767911,MNAR,0.010994502748625687
CCDC137,2,3.225806451612903,21.18553108217763,MAR,NA
CORO6,6,9.67741935483871,19.857304665485454,MAR,NA
TMEM205,0,0,22.445624407065754,Complete,NA
DHRS11,21,33.87096774193548,18.278649950923736,MNAR,4.997501249375312e-4
APOOL,0,0,22.147426567563794,Complete,NA
NAPRT,13,20.967741935483872,19.09686578778803,MAR,NA
HSDL2,0,0,23.84796484443614,Complete,NA
KYAT3,22,35.483870967741936,17.23956125766034,MNAR,0.03398300849575212
TRIM72,0,0,26.49296539832926,Complete,NA
UBN2,0,0,24.639858109595565,Complete,NA
TOM1L2,6,9.67741935483871,17.23627978866232,MAR,NA
XIRP1,0,0,22.975117153258346,Complete,NA
VPS13C,19,30.64516129032258,17.958967518249132,MNAR,0.006496751624187906
UBE2R2,11,17.741935483870968,18.011681862338882,MAR,NA
SND1,6,9.67741935483871,22.793875658934024,MAR,NA
TRMT10C,10,16.129032258064516,19.27151055431148,MAR,NA
BZW1,3,4.838709677419355,20.38692414145827,MAR,NA
EIF3M,13,20.967741935483872,19.157237644193778,MAR,NA
COPS6,0,0,21.53628762135884,Complete,NA
CHMP1B,2,3.225806451612903,18.742276744991806,MAR,NA
RRM2B,39,62.903225806451616,16.295927555737734,MNAR,4.997501249375312e-4
ERMP1,33,53.2258064516129,14.45105182214822,MNAR,4.997501249375312e-4
MRPL21,33,53.2258064516129,17.07361596018,MNAR,0.047976011994003
DGLUCY,2,3.225806451612903,22.316348937737605,MAR,NA
MYH14,4,6.451612903225806,21.597362361608678,MAR,NA
SZRD1,6,9.67741935483871,17.219007795197026,MAR,NA
MAVS,0,0,19.73932083595957,Complete,NA
COMMD6,36,58.06451612903226,15.046337030024397,MNAR,9.995002498750624e-4
HDDC2,14,22.58064516129032,18.09225865859025,MAR,NA
HDGFL2,25,40.32258064516129,16.203467554709537,MNAR,4.997501249375312e-4
DCXR,0,0,22.5576095628119,Complete,NA
SPRED2,0,0,23.155979496215032,Complete,NA
HUWE1,0,0,22.56749788056512,Complete,NA
GLRX5,18,29.03225806451613,21.40666685721899,MAR,NA
MYPN,2,3.225806451612903,20.213386034558347,MAR,NA
SRL,0,0,25.303067788750155,Complete,NA
PRUNE1,33,53.2258064516129,17.111777133882537,MNAR,4.997501249375312e-4
ACOT1,14,22.58064516129032,16.916905714608994,MNAR,0.18240879560219891
ISCA2,10,16.129032258064516,20.269768289251548,MAR,NA
MTDH,7,11.29032258064516,19.298612106535153,MAR,NA
KTN1,11,17.741935483870968,17.02478281982851,MNAR,0.02148925537231384
NLRX1,5,8.064516129032258,18.4519570198991,MAR,NA
ALYREF,19,30.64516129032258,17.558626104504608,MNAR,0.5232383808095952
MDP1,17,27.419354838709676,17.066625728636964,MNAR,4.997501249375312e-4
SLC25A42,44,70.96774193548387,17.011424227500978,MNAR,4.997501249375312e-4
NRAP,0,0,21.559108597793163,Complete,NA
VPS36,19,30.64516129032258,16.672267400589813,MNAR,9.995002498750624e-4
CAND1,0,0,20.98298407083154,Complete,NA
COMMD7,28,45.16129032258064,15.648495681804786,MNAR,4.997501249375312e-4
LDHD,18,29.03225806451613,19.074063457198605,MAR,NA
CARM1,14,22.58064516129032,17.885506292869817,MNAR,0.006496751624187906
NIT1,2,3.225806451612903,19.1715029601276,MAR,NA
NDUFA11,0,0,22.493515542671755,Complete,NA
ECHDC2,5,8.064516129032258,18.290186902544246,MAR,NA
PHYKPL,22,35.483870967741936,16.450287320165863,MNAR,0.030984507746126936
MUSTN1,0,0,22.51627366410874,Complete,NA
NAXD,0,0,22.128312054279508,Complete,NA
MFN1,28,45.16129032258064,21.137882401115363,MNAR,0.14992503748125938
SLC44A2,7,11.29032258064516,19.856366235705213,MAR,NA
HSCB,36,58.06451612903226,14.955032108163639,MNAR,0.017491254372813594
ADHFE1,3,4.838709677419355,21.127446755645387,MAR,NA
UNC45B,0,0,22.54725536562264,Complete,NA
MSRB3,35,56.451612903225815,16.973048117921934,MNAR,4.997501249375312e-4
KLHDC8B,15,24.193548387096776,21.5310261142941,MAR,NA
SUPV3L1,26,41.935483870967744,16.222651536200384,MNAR,4.997501249375312e-4
THNSL1,32,51.61290322580645,15.105816443632152,MNAR,4.997501249375312e-4
PM20D2,9,14.516129032258066,19.002045155080417,MAR,NA
MICU2,18,29.03225806451613,17.33565791433185,MNAR,9.995002498750624e-4
ELMOD2,37,59.67741935483871,14.253924414441913,MNAR,9.995002498750624e-4
ALDH16A1,36,58.06451612903226,17.829616387885668,MNAR,9.995002498750624e-4
FAM185A,30,48.38709677419355,15.173529781863818,MNAR,4.997501249375312e-4
ADSS1,0,0,25.11080252801344,Complete,NA
NDUFAF2,16,25.806451612903224,16.99711213834042,MNAR,0.0014992503748125937
LRRC47,0,0,22.224748183031686,Complete,NA
GPD1L,0,0,25.856780667985237,Complete,NA
EHBP1L1,4,6.451612903225806,19.869565598999653,MAR,NA
CMYA5,0,0,25.280674542965105,Complete,NA
TXLNB,0,0,21.23202631051472,Complete,NA
SYNPO,5,8.064516129032258,19.26807647861181,MAR,NA
TOMM5,23,37.096774193548384,18.861924892004584,MNAR,0.11144427786106946
CHCHD4,21,33.87096774193548,17.256414806956204,MNAR,0.01899050474762619
CBR4,1,1.6129032258064515,20.597714408679746,MAR,NA
MMGT1,18,29.03225806451613,15.62519644095833,MNAR,0.013993003498250875
SMIM20,4,6.451612903225806,19.47960030110587,MAR,NA
CISD2,31,50,17.924936518414665,MNAR,0.019490254872563718
ATPAF2,20,32.25806451612903,17.628751022133468,MNAR,0.001999000499750125
JAGN1,20,32.25806451612903,22.146107955486872,MAR,NA
MRPL50,32,51.61290322580645,17.07808620244392,MNAR,0.2753623188405797
EMC1,24,38.70967741935484,17.106136174642653,MNAR,0.5657171414292853
PTGR2,0,0,23.227881440143133,Complete,NA
SMYD1,0,0,23.720000270963915,Complete,NA
NHLRC2,4,6.451612903225806,20.089702223467977,MAR,NA
RDH13,29,46.774193548387096,17.303340000047896,MNAR,0.4107946026986507
TXNDC5,6,9.67741935483871,17.27809024148912,MAR,NA
ATAD1,0,0,19.036466924068822,Complete,NA
SCCPDH,0,0,22.243406255525585,Complete,NA
SERBP1,0,0,19.18132014102494,Complete,NA
FAM98A,19,30.64516129032258,18.09766198872959,MNAR,0.2978510744627686
PDPR,11,17.741935483870968,16.27173786664115,MNAR,0.004997501249375313
NAXE,0,0,23.241775189673916,Complete,NA
NPEPL1,0,0,20.48938986014519,Complete,NA
ADPRHL1,0,0,24.091914884939055,Complete,NA
CHDH,19,30.64516129032258,16.11755199456508,MNAR,4.997501249375312e-4
ABCF1,1,1.6129032258064515,19.010088975382352,MAR,NA
MCU,1,1.6129032258064515,20.887518931638223,MAR,NA
ABHD11,5,8.064516129032258,17.929592473980822,MAR,NA
ATL2,3,4.838709677419355,17.931571751161503,MAR,NA
PPTC7,17,27.419354838709676,18.43066284982089,MNAR,4.997501249375312e-4
COQ8A,0,0,24.673636212603583,Complete,NA
NPLOC4,4,6.451612903225806,19.534657400880402,MAR,NA
SPATA20,21,33.87096774193548,17.34944829066971,MNAR,0.011494252873563218
NUBPL,33,53.2258064516129,18.989957413163275,MNAR,0.004997501249375313
DEPTOR,1,1.6129032258064515,21.501841638794993,MAR,NA
RDH11,34,54.83870967741935,16.556902317525278,MNAR,0.004997501249375313
LRRC20,0,0,24.144032164431426,Complete,NA
NT5C,2,3.225806451612903,18.040980906206748,MAR,NA
PNPT1,12,19.35483870967742,18.24540726396832,MAR,NA
SPPL2A,14,22.58064516129032,18.624485743240083,MAR,NA
PREX1,29,46.774193548387096,14.923483373070297,MNAR,0.408295852073963
NEK9,22,35.483870967741936,16.77631157113974,MNAR,4.997501249375312e-4
GPT2,36,58.06451612903226,15.29882288778772,MNAR,4.997501249375312e-4
MYOZ3,32,51.61290322580645,19.32023082799192,MNAR,9.995002498750624e-4
NEK7,0,0,20.668252790592575,Complete,NA
DTD1,7,11.29032258064516,16.188479522587922,MNAR,0.015992003998001
UTP15,12,19.35483870967742,26.850519090627046,MAR,NA
SETD7,0,0,20.604047363183994,Complete,NA
NUP133,14,22.58064516129032,18.961569169721553,MAR,NA
PDCD6IP,0,0,20.50984822095201,Complete,NA
THEM6,35,56.451612903225815,16.543649618569802,MNAR,0.04047976011994003
SMIM4,15,24.193548387096776,17.343065918386145,MNAR,0.46676661669165415
NUDCD2,4,6.451612903225806,18.74227639534063,MAR,NA
SCFD1,11,17.741935483870968,16.30247679399283,MNAR,0.21989005497251374
PCNP,34,54.83870967741935,16.45512073859581,MNAR,0.00849575212393803
DNAJA4,3,4.838709677419355,19.687700574017068,MAR,NA
SPRYD4,6,9.67741935483871,19.92146412665273,MAR,NA
RTN4IP1,19,30.64516129032258,18.325518517162983,MNAR,0.0014992503748125937
PALLD,2,3.225806451612903,19.632545643782116,MAR,NA
SYNE2,7,11.29032258064516,17.94030110729954,MAR,NA
THAP4,5,8.064516129032258,21.939091838761463,MAR,NA
IFT81,37,59.67741935483871,22.324231709831075,MNAR,0.06796601699150424
TTN,0,0,26.143793429639274,Complete,NA
DDX1,0,0,21.140922616629144,Complete,NA
HSD17B8,2,3.225806451612903,20.49007815652394,MAR,NA
CPT1B,0,0,23.359178197070925,Complete,NA
PSMF1,9,14.516129032258066,20.86266958075494,MAR,NA
UBXN4,9,14.516129032258066,16.05542388477965,MNAR,0.00399800099950025
MYO18A,4,6.451612903225806,19.703361298770854,MAR,NA
GCN1,23,37.096774193548384,17.059924175541525,MNAR,4.997501249375312e-4
SGCD,0,0,21.396480637283155,Complete,NA
AKAP1,10,16.129032258064516,16.4353592731249,MNAR,0.04897551224387806
RABGGTA,8,12.903225806451612,18.045591608331353,MAR,NA
TFG,2,3.225806451612903,21.15402097196827,MAR,NA
ARPC1A,11,17.741935483870968,18.203576819131168,MAR,NA
P3H4,9,14.516129032258066,22.453481362514243,MAR,NA
DDX17,9,14.516129032258066,19.93664536930799,MAR,NA
CELF1,13,20.967741935483872,16.35412363122756,MNAR,0.36681659170414793
UFD1,8,12.903225806451612,20.27951714331193,MAR,NA
RPL3L,2,3.225806451612903,17.77895021786362,MAR,NA
COPS5,0,0,21.223478933324255,Complete,NA
KHSRP,7,11.29032258064516,17.57904956143437,MAR,NA
GCDH,7,11.29032258064516,19.400565088118302,MAR,NA
TNPO1,5,8.064516129032258,16.6679787731874,MAR,NA
USP13,33,53.2258064516129,16.82799411859236,MNAR,0.08045977011494253
USP9X,14,22.58064516129032,17.733230102391722,MNAR,4.997501249375312e-4
CUL5,0,0,22.43955193088404,Complete,NA
LPP,5,8.064516129032258,16.933340280815685,MAR,NA
ATP2A3,0,0,27.832859653702606,Complete,NA
PHKB,0,0,22.37824609297273,Complete,NA
UBE2F,35,56.451612903225815,17.2528978529792,MNAR,0.02498750624687656
RPL36AL,0,0,20.399554782043587,Complete,NA
WBP2,6,9.67741935483871,19.54466073022047,MAR,NA
ERGIC1,12,19.35483870967742,17.5684340005441,MAR,NA
MTARC2,4,6.451612903225806,17.82078575529518,MAR,NA
FAM162A,0,0,22.893989271010593,Complete,NA
CCDC47,23,37.096774193548384,16.289626044446056,MNAR,0.06546726636681659
TMEM230,20,32.25806451612903,18.43224143331642,MNAR,0.04047976011994003
ISOC2,0,0,21.877031533950195,Complete,NA
FERMT2,1,1.6129032258064515,19.32370665795326,MAR,NA
FUBP1,2,3.225806451612903,18.109066343329474,MAR,NA
SLC25A46,29,46.774193548387096,17.032640934701718,MNAR,4.997501249375312e-4
TMEM143,2,3.225806451612903,21.250562492725575,MAR,NA
PBXIP1,0,0,24.17580476149457,Complete,NA
PTER,39,62.903225806451616,15.96043497225805,MNAR,4.997501249375312e-4
ZBTB9,19,30.64516129032258,18.714122105448723,MNAR,9.995002498750624e-4
FAM136A,24,38.70967741935484,18.93872368463059,MNAR,0.06546726636681659
FGGY,35,56.451612903225815,20.99515076713824,MNAR,9.995002498750624e-4
GALM,0,0,19.425518506581533,Complete,NA
DCPS,22,35.483870967741936,15.975925909507307,MNAR,4.997501249375312e-4
PPP1R14B,1,1.6129032258064515,17.889930159184384,MAR,NA
ACSF2,0,0,20.045665294928906,Complete,NA
ISOC1,20,32.25806451612903,20.689045580358673,MAR,NA
CCDC124,8,12.903225806451612,18.11492252851393,MAR,NA
OPTN,8,12.903225806451612,17.554671204835145,MAR,NA
AP2M1,3,4.838709677419355,17.517312552635776,MAR,NA
KCTD12,37,59.67741935483871,17.100296987032817,MNAR,4.997501249375312e-4
RMDN1,0,0,19.90533859746277,Complete,NA
ECHDC3,7,11.29032258064516,20.003439200423315,MAR,NA
NUDT16,15,24.193548387096776,16.982833627980703,MNAR,0.0014992503748125937
CMBL,0,0,25.657548783774946,Complete,NA
MSI2,15,24.193548387096776,19.692841498197236,MAR,NA
MRPL38,11,17.741935483870968,16.735267689629215,MNAR,0.05547226386806597
MRRF,17,27.419354838709676,17.589920354869893,MNAR,9.995002498750624e-4
MRPL53,24,38.70967741935484,18.890873766687374,MNAR,0.02048975512243878
DAZAP1,41,66.12903225806451,16.756035724178375,MNAR,0.004997501249375313
DNAJA3,17,27.419354838709676,17.300849697269744,MNAR,0.6531734132933533
PTCD3,3,4.838709677419355,17.197936610838855,MAR,NA
MMAB,22,35.483870967741936,16.571264979618725,MNAR,0.005497251374312844
DYNLL2,9,14.516129032258066,19.027874111527144,MAR,NA
S100A16,28,45.16129032258064,17.465874425249723,MNAR,0.01199400299850075
SCRN2,1,1.6129032258064515,20.06992463142436,MAR,NA
OTUB1,1,1.6129032258064515,21.265891471494772,MAR,NA
CHMP6,9,14.516129032258066,15.826502845134803,MNAR,0.006496751624187906
PDXP,24,38.70967741935484,16.719725569004517,MNAR,4.997501249375312e-4
DCUN1D1,5,8.064516129032258,17.24278593929689,MAR,NA
FAHD2A,14,22.58064516129032,18.723482663362734,MAR,NA
SNF8,20,32.25806451612903,17.172127065240982,MNAR,0.001999000499750125
PDLIM5,0,0,27.436692402551973,Complete,NA
CRELD1,31,50,22.391404782433977,MAR,NA
ERO1A,6,9.67741935483871,16.541603215596087,MAR,NA
AHCYL2,5,8.064516129032258,18.93220401888941,MAR,NA
PGAM5,14,22.58064516129032,19.447840606219604,MAR,NA
DDRGK1,1,1.6129032258064515,17.428684981838096,MAR,NA
PYURF,21,33.87096774193548,19.27764990287439,MNAR,0.33483258370814595
SUCLG2,0,0,20.705336619946365,Complete,NA
ABHD14B,0,0,22.655517837269667,Complete,NA
NGLY1,8,12.903225806451612,17.287471980228254,MAR,NA
TMX3,37,59.67741935483871,18.248153446311274,MNAR,0.0034982508745627187
BTF3L4,6,9.67741935483871,20.16394387858599,MAR,NA
USP47,16,25.806451612903224,18.2226718771716,MNAR,0.0074962518740629685
CNDP2,0,0,19.075262166103744,Complete,NA
ALPK3,9,14.516129032258066,18.21544746005925,MAR,NA
STAC3,13,20.967741935483872,24.671529172550162,MAR,NA
COQ10A,0,0,21.837535890480613,Complete,NA
JSRP1,0,0,23.996222365990295,Complete,NA
MCEE,26,41.935483870967744,20.052129608480357,MNAR,4.997501249375312e-4
QKI,32,51.61290322580645,17.54745404100085,MNAR,0.40929535232383807
PLIN4,0,0,24.543054221421603,Complete,NA
ALKBH3,41,66.12903225806451,13.883978847917806,MNAR,4.997501249375312e-4
VPS35,5,8.064516129032258,17.905952848429525,MAR,NA
PURB,11,17.741935483870968,16.765732213546055,MNAR,0.12543728135932034
BBS4,0,0,22.769182049283298,Complete,NA
VPS13A,44,70.96774193548387,17.219850157683254,MNAR,4.997501249375312e-4
GFM1,15,24.193548387096776,19.460993635018998,MAR,NA
MCCC1,9,14.516129032258066,18.764647584650174,MAR,NA
METTL26,5,8.064516129032258,19.378174789081385,MAR,NA
CLCC1,33,53.2258064516129,16.907940453659425,MNAR,0.0239880059970015
PEBP4,17,27.419354838709676,17.95126451209112,MNAR,0.01899050474762619
PLEKHF1,22,35.483870967741936,17.257149031204527,MNAR,4.997501249375312e-4
MYCBP,11,17.741935483870968,15.872016072071318,MNAR,9.995002498750624e-4
TBCB,0,0,19.29157847095272,Complete,NA
PSMB7,0,0,22.210075793116843,Complete,NA
PCYT2,14,22.58064516129032,16.549220645843313,MNAR,0.035982008995502246
PSMD1,0,0,21.346139407840663,Complete,NA
PFDN5,4,6.451612903225806,20.107436434449603,MAR,NA
PAFAH2,5,8.064516129032258,20.958168287244796,MAR,NA
PARK7,0,0,26.920356471757387,Complete,NA
VAT1,0,0,19.13973294541153,Complete,NA
PLIN2,13,20.967741935483872,22.55794523740452,MAR,NA
S100A13,0,0,22.843784214116045,Complete,NA
TSNAX,27,43.54838709677419,17.393147572647262,MNAR,0.36681659170414793
EIF3C,0,0,23.910712438870252,Complete,NA
PHB2,0,0,24.498378014309303,Complete,NA
COPS8,3,4.838709677419355,22.535734882140986,MAR,NA
SDHC,4,6.451612903225806,23.30024680633225,MAR,NA
CHP1,11,17.741935483870968,18.57716827247884,MAR,NA
HSD17B10,0,0,21.516281480921872,Complete,NA
NAP1L4,0,0,22.31515556699177,Complete,NA
MGST2,8,12.903225806451612,19.730002331263556,MAR,NA
TXN2,4,6.451612903225806,19.595403370533358,MAR,NA
DMAC2L,11,17.741935483870968,18.81476628723077,MAR,NA
ACO2,0,0,26.930372471124947,Complete,NA
COQ7,0,0,22.68911950122026,Complete,NA
SLC29A1,21,33.87096774193548,16.794335353665694,MNAR,4.997501249375312e-4
TSG101,13,20.967741935483872,17.732179417465296,MAR,NA
CPNE1,5,8.064516129032258,18.18624054242802,MAR,NA
CCT7,0,0,22.57123920408731,Complete,NA
PRMT1,0,0,18.78641846263942,Complete,NA
NIPSNAP1,0,0,20.395427252506586,Complete,NA
ARPC5L,33,53.2258064516129,18.92913697590113,MNAR,9.995002498750624e-4
MICU1,11,17.741935483870968,18.550539721221117,MAR,NA
MACROD1,0,0,24.697305219304354,Complete,NA
WDR77,3,4.838709677419355,18.835695444083385,MAR,NA
APOL2,10,16.129032258064516,17.324524369976665,MAR,NA
FYCO1,4,6.451612903225806,19.399956007988287,MAR,NA
JPH2,0,0,20.639743682734608,Complete,NA
CORO1B,40,64.51612903225806,14.463312604803706,MNAR,4.997501249375312e-4
TXNDC17,0,0,20.519533981506978,Complete,NA
PLCD4,1,1.6129032258064515,20.987405176159175,MAR,NA
CPPED1,3,4.838709677419355,18.833146871589374,MAR,NA
VPS25,8,12.903225806451612,19.523763371615225,MAR,NA
MIEN1,25,40.32258064516129,20.837574575728777,MAR,NA
PELO,8,12.903225806451612,16.526400879908973,MAR,NA
PRXL2A,0,0,20.251835673740537,Complete,NA
ERP44,11,17.741935483870968,18.997056223533,MAR,NA
LXN,40,64.51612903225806,15.063974016951828,MNAR,9.995002498750624e-4
NIPSNAP3B,4,6.451612903225806,23.14055339215666,MAR,NA
NTPCR,5,8.064516129032258,17.713740580661558,MAR,NA
AGMAT,14,22.58064516129032,20.86815341712357,MAR,NA
TACO1,3,4.838709677419355,19.290096913435075,MAR,NA
ESYT1,0,0,22.511655708920756,Complete,NA
UBAC1,0,0,21.043931158324995,Complete,NA
COPS4,0,0,21.197097994157076,Complete,NA
DCTN5,15,24.193548387096776,15.26448839427332,MNAR,0.004497751124437781
AARSD1,4,6.451612903225806,17.153233915133573,MAR,NA
TMEM43,0,0,20.869918512037806,Complete,NA
DHRS4,27,43.54838709677419,18.80368672656046,MNAR,0.0014992503748125937
TMEM70,4,6.451612903225806,20.505909935291015,MAR,NA
TUBB6,1,1.6129032258064515,18.709204537966794,MAR,NA
CHCHD7,3,4.838709677419355,18.3890072243718,MAR,NA
APOO,0,0,22.5741597815917,Complete,NA
MRI1,30,48.38709677419355,15.52729556979997,MNAR,0.3538230884557721
ABHD6,6,9.67741935483871,20.00017291720735,MAR,NA
ADI1,31,50,19.265100770263388,MNAR,0.24287856071964017
MECR,0,0,21.145044465700927,Complete,NA
NTMT1,13,20.967741935483872,16.92576718174384,MNAR,0.0074962518740629685
TMEM109,0,0,21.460001502941637,Complete,NA
TMED9,6,9.67741935483871,20.77759279178724,MAR,NA
TIMM21,7,11.29032258064516,18.183806100550587,MAR,NA
TPPP3,18,29.03225806451613,21.012802461535223,MAR,NA
NUDT9,12,19.35483870967742,16.129494254331934,MNAR,0.009995002498750625
FUNDC2,0,0,24.39657508362522,Complete,NA
SORBS1,34,54.83870967741935,18.14808800708165,MNAR,0.01199400299850075
HINT2,0,0,21.79331955842209,Complete,NA
OSBPL11,27,43.54838709677419,14.363633766027448,MNAR,0.014492753623188406
NT5C1A,0,0,23.01042000381456,Complete,NA
TMEM120A,31,50,15.199310293535515,MNAR,4.997501249375312e-4
NAA15,30,48.38709677419355,18.38303053848584,MNAR,9.995002498750624e-4
BCL2L13,0,0,22.167881106649563,Complete,NA
AP1M1,15,24.193548387096776,19.576232256998956,MAR,NA
OSBPL1A,6,9.67741935483871,17.436800997813684,MAR,NA
HDHD5,2,3.225806451612903,20.228698803939764,MAR,NA
EIF2A,7,11.29032258064516,16.774165588787792,MAR,NA
MRPL13,20,32.25806451612903,19.119578655044613,MNAR,0.054972513743128434
MRPL9,21,33.87096774193548,17.028314089513263,MNAR,0.5932033983008496
MRPL4,32,51.61290322580645,20.27444693211477,MNAR,4.997501249375312e-4
MRPL1,11,17.741935483870968,17.99874542799987,MAR,NA
NLN,25,40.32258064516129,17.204184190174683,MNAR,0.04897551224387806
TRIM54,1,1.6129032258064515,20.87827060219831,MAR,NA
BCO2,31,50,17.18326551228405,MNAR,0.004997501249375313
MRPL37,21,33.87096774193548,20.88708924166543,MAR,NA
ASPSCR1,35,56.451612903225815,17.567222057657958,MNAR,0.13193403298350825
UBL5,1,1.6129032258064515,21.78671002909165,MAR,NA
NIBAN1,2,3.225806451612903,19.970654952915066,MAR,NA
UBXN6,15,24.193548387096776,17.72691405929707,MNAR,0.0014992503748125937
UBE2O,37,59.67741935483871,14.377957878762713,MNAR,4.997501249375312e-4
LNPK,1,1.6129032258064515,18.713715665334124,MAR,NA
PITHD1,24,38.70967741935484,18.470408244531654,MNAR,4.997501249375312e-4
SLIRP,3,4.838709677419355,18.38171525803279,MAR,NA
NIF3L1,0,0,20.25002555697401,Complete,NA
EGLN1,24,38.70967741935484,15.447233021232815,MNAR,4.997501249375312e-4
ANKRD2,0,0,26.514350075642543,Complete,NA
NAA50,2,3.225806451612903,19.5487316715063,MAR,NA
TMEM126A,1,1.6129032258064515,19.951857639695717,MAR,NA
PAIP1,3,4.838709677419355,16.809253945424153,MAR,NA
CLPB,24,38.70967741935484,16.321223058910856,MNAR,0.03698150924537731
TOLLIP,0,0,21.71677079815609,Complete,NA
PCBD2,0,0,23.15181188142605,Complete,NA
NT5C3A,0,0,23.67559596319915,Complete,NA
HDHD2,1,1.6129032258064515,19.734742815938016,MAR,NA
RAB1B,0,0,24.250909172304414,Complete,NA
C11orf54,0,0,22.23456084372507,Complete,NA
NUCKS1,0,0,21.39337183229349,Complete,NA
TMX4,2,3.225806451612903,18.784826952186947,MAR,NA
MYLK2,0,0,21.930651345094752,Complete,NA
EHD4,26,41.935483870967744,16.53926095608795,MNAR,4.997501249375312e-4
SH3BGRL3,10,16.129032258064516,19.972605978199987,MAR,NA
SLK,20,32.25806451612903,17.122081876654995,MNAR,0.017991004497751123
PPIL3,5,8.064516129032258,19.490064889384154,MAR,NA
LRMDA,0,0,24.282150847793826,Complete,NA
TNMD,1,1.6129032258064515,24.287434066824904,MAR,NA
PPA2,0,0,20.936451755929404,Complete,NA
MRPL46,14,22.58064516129032,16.86543988446896,MNAR,0.011494252873563218
TMEM245,24,38.70967741935484,21.413478299754587,MAR,NA
C11orf68,12,19.35483870967742,18.744174388538816,MAR,NA
GHITM,0,0,19.435942496601335,Complete,NA
BOLA2,5,8.064516129032258,18.9843248212057,MAR,NA
TMX1,2,3.225806451612903,18.386577778467565,MAR,NA
CHMP4B,0,0,20.537334931823928,Complete,NA
RBKS,5,8.064516129032258,17.87126546273795,MAR,NA
FN3K,0,0,21.659624010924112,Complete,NA
TOR1AIP2,31,50,15.88768746955402,MNAR,4.997501249375312e-4
RNPEP,0,0,20.668169370937413,Complete,NA
GLIPR2,25,40.32258064516129,15.94578915748622,MNAR,0.008995502248875561
EHD1,0,0,23.479877951624545,Complete,NA
TMEM38A,0,0,22.79807016456705,Complete,NA
OPA3,18,29.03225806451613,18.884012187950532,MAR,NA
DCTPP1,19,30.64516129032258,17.881449048506912,MNAR,4.997501249375312e-4
AAMDC,0,0,25.23188267307366,Complete,NA
PTGES2,0,0,22.16692739691428,Complete,NA
UBE2Z,23,37.096774193548384,16.84168090935653,MNAR,0.02848575712143928
ACAD9,10,16.129032258064516,17.909042915447433,MAR,NA
METTL7A,0,0,21.837891643486355,Complete,NA
COQ10B,12,19.35483870967742,21.665714334503786,MAR,NA
MOB1A,27,43.54838709677419,17.571088027078954,MNAR,0.10344827586206896
GORASP2,4,6.451612903225806,16.332563994562683,MAR,NA
JPT2,28,45.16129032258064,15.586112021924821,MNAR,4.997501249375312e-4
SYNPO2L,4,6.451612903225806,17.700811672497426,MAR,NA
ARMT1,7,11.29032258064516,19.13128364363888,MAR,NA
LRRC40,39,62.903225806451616,14.234276357668584,MNAR,4.997501249375312e-4
SFXN1,2,3.225806451612903,19.103767319567375,MAR,NA
L2HGDH,0,0,21.166823009829752,Complete,NA
COPS7B,38,61.29032258064516,15.05375562913516,MNAR,0.02348825587206397
FN3KRP,26,41.935483870967744,19.397221568143006,MNAR,0.046476761619190406
TBC1D17,3,4.838709677419355,17.99183333030332,MAR,NA
CARS2,41,66.12903225806451,15.88638580855801,MNAR,4.997501249375312e-4
CACYBP,4,6.451612903225806,20.003774070427383,MAR,NA
RDH14,6,9.67741935483871,16.996797644510142,MAR,NA
PARVB,12,19.35483870967742,18.849880783655387,MAR,NA
TNS1,2,3.225806451612903,20.440244079398386,MAR,NA
PLGRKT,3,4.838709677419355,21.005343428128977,MAR,NA
GLOD4,0,0,21.791681222223396,Complete,NA
MCCC2,14,22.58064516129032,17.393283275919476,MNAR,0.001999000499750125
HHATL,0,0,23.14099108174589,Complete,NA
PREB,13,20.967741935483872,18.468122348714672,MAR,NA
MRPL47,26,41.935483870967744,17.50216529274075,MNAR,0.10094952523738131
JPH1,0,0,22.400061938045862,Complete,NA
APMAP,26,41.935483870967744,17.465327946776554,MNAR,0.12343828085957022
TXNRD2,5,8.064516129032258,20.35513732854027,MAR,NA
RAB18,1,1.6129032258064515,19.562180399070517,MAR,NA
PALMD,14,22.58064516129032,17.184675794931227,MNAR,0.45827086456771615
SSU72,22,35.483870967741936,14.748514100716154,MNAR,9.995002498750624e-4
VTA1,1,1.6129032258064515,19.19425276425949,MAR,NA
SARS2,5,8.064516129032258,17.749651530213345,MAR,NA
DYNLRB1,11,17.741935483870968,17.918224060709914,MAR,NA
MYOZ1,0,0,22.79669353905846,Complete,NA
MYOZ2,22,35.483870967741936,20.412960612289165,MAR,NA
OSGEP,13,20.967741935483872,16.796144196109978,MNAR,4.997501249375312e-4
ACOT13,0,0,22.54427958128356,Complete,NA
MRPL40,14,22.58064516129032,16.66000669678419,MNAR,0.01649175412293853
TIGAR,38,61.29032258064516,15.449396751809813,MNAR,0.054972513743128434
RTN4,0,0,25.851418101692826,Complete,NA
HINT3,6,9.67741935483871,19.00645439032044,MAR,NA
PFDN4,1,1.6129032258064515,17.95878999744258,MAR,NA
NIT2,0,0,20.213644764509528,Complete,NA
XPNPEP1,0,0,18.22123277476075,Complete,NA
GPHN,11,17.741935483870968,15.909780598341756,MNAR,0.0034982508745627187
PDLIM7,0,0,21.96007410846481,Complete,NA
ACSS2,5,8.064516129032258,17.581289003874293,MAR,NA
