gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
MAN2C1,-0.1186,0.3755,0.902554,0.881884,NS
SARS1,0.1022,0.4333,0.903034,0.86682,NS
UBE2V1,-0.0958,0.4611,0.903263,0.859694,NS
KYAT3,-0.1298,0.3399,0.903403,0.884303,NS
ARPC5,0.1295,0.3401,0.903571,0.884303,NS
ALDOC,0.2159,0.2032,0.903923,0.929485,NS
GCSH,-0.1153,0.3788,0.904329,0.881774,NS
COQ10A,0.121,0.3608,0.904384,0.883559,NS
DDX6,-0.0945,0.4619,0.904393,0.859694,NS
EMC1,0.1195,0.3638,0.904718,0.882712,NS
ANXA6,0.0748,0.5787,0.905134,0.829313,NS
ATP2B1,-0.1159,0.3726,0.905332,0.881884,NS
GABARAPL2,-0.127,0.3399,0.905413,0.884303,NS
SLC16A3,0.1364,0.3155,0.90568,0.892087,NS
NACA,0.0764,0.5629,0.905681,0.835626,NS
HSCB,0.1097,0.3911,0.905945,0.879542,NS
ILVBL,-0.1268,0.3376,0.906144,0.885744,NS
EIF3K,0.1,0.4269,0.906403,0.870328,NS
ATIC,0.0799,0.5339,0.906416,0.835626,NS
PDLIM1,-0.1296,0.3291,0.906434,0.889898,NS
TRIM72,0.0704,0.6047,0.906601,0.81075,NS
HSDL2,-0.092,0.463,0.906606,0.859694,NS
ATP6V1H,-0.1028,0.4133,0.906849,0.870399,NS
TRMT112,0.1406,0.3019,0.906869,0.901125,NS
TATDN1,-0.11,0.3835,0.907418,0.879542,NS
JPH2,-0.0914,0.4602,0.90765,0.860245,NS
STX7,0.0945,0.4448,0.9077,0.865171,NS
NIBAN1,-0.1122,0.3745,0.907788,0.881884,NS
VPS4B,0.109,0.3846,0.907974,0.879542,NS
TMA7,-0.0984,0.4258,0.908064,0.870328,NS
LMOD3,0.1631,0.2566,0.908114,0.903238,NS
VPS13A,-0.1212,0.3441,0.908409,0.884303,NS
DCTN1,0.0835,0.498,0.908667,0.847361,NS
CUL4A,-0.0771,0.5382,0.908854,0.835626,NS
GRB2,0.0939,0.442,0.908883,0.865171,NS
SNRNP70,-0.1145,0.362,0.908994,0.882712,NS
CUL5,-0.0768,0.5384,0.909217,0.835626,NS
ATP1B1,0.0786,0.5248,0.909427,0.835626,NS
NDUFA10,0.1061,0.3878,0.909595,0.879542,NS
IDE,0.0889,0.4625,0.909708,0.859694,NS
TMX3,0.154,0.2651,0.910281,0.903238,NS
MAPRE2,-0.0846,0.4814,0.910488,0.854303,NS
TPM3,0.1789,0.2261,0.91107,0.910816,NS
SELENOF,0.1306,0.3094,0.911177,0.895851,NS
NIT2,-0.073,0.5505,0.911565,0.835626,NS
PYURF,0.1387,0.2897,0.911607,0.903238,NS
YARS1,0.1035,0.3863,0.912034,0.879542,NS
PRDX5,0.0815,0.4894,0.912225,0.854083,NS
UBXN4,0.1058,0.3766,0.912336,0.881884,NS
EFEMP1,0.1246,0.3186,0.912652,0.890039,NS
PMM2,0.1226,0.323,0.912854,0.889898,NS
SLC25A3,0.0879,0.4492,0.913045,0.863132,NS
DCTN6,0.108,0.3657,0.913072,0.882712,NS
RDH11,0.1229,0.3213,0.913094,0.889898,NS
LDHA,0.1124,0.3504,0.913268,0.883903,NS
NOMO2,0.0941,0.4186,0.91332,0.870328,NS
HSPA5,0.0748,0.5258,0.913436,0.835626,NS
GLOD4,-0.0757,0.5192,0.913501,0.835626,NS
MRPS25,0.0923,0.4249,0.913611,0.870328,NS
HDHD5,0.112,0.3498,0.913725,0.883903,NS
MYL6B,0.1926,0.2027,0.914038,0.929485,NS
MCEE,-0.1314,0.2959,0.914355,0.901845,NS
ATP5PB,-0.0806,0.4794,0.914887,0.854303,NS
SLC25A13,0.0879,0.4394,0.914931,0.865171,NS
SPR,-0.1046,0.36870000000000003,0.915039,0.882515,NS
F13A1,0.1249,0.3081,0.915202,0.897833,NS
NAXE,-0.0698,0.5489,0.915534,0.835626,NS
COA3,-0.1249,0.3059,0.915818,0.899258,NS
DYNC1LI1,0.1033,0.3648,0.91689,0.882712,NS
DCAF8,0.0983,0.3825,0.917085,0.879656,NS
MAP3K20,-0.1309,0.2867,0.917216,0.903238,NS
ADSS2,0.106,0.3535,0.917325,0.883903,NS
ATP5PF,0.0901,0.4151,0.917441,0.870328,NS
APOOL,-0.086,0.4343,0.917596,0.866735,NS
IMPA1,-0.0691,0.5387,0.917805,0.835626,NS
PIP4K2B,-0.081,0.459,0.917989,0.860359,NS
EEF2K,-0.1086,0.3418,0.918077,0.884303,NS
NUBP1,0.1018,0.3638,0.918233,0.882712,NS
ACADM,0.0958,0.3856,0.918461,0.879542,NS
MYBPC1,0.1596,0.2312,0.918521,0.908909,NS
PCBP2,0.0732,0.5042,0.91853,0.845112,NS
NDUFB5,0.0989,0.3719,0.918785,0.881884,NS
COX6B1,0.1005,0.3647,0.919078,0.882712,NS
COL4A5,-0.1981,0.1845,0.919293,0.939415,NS
GSS,-0.0855,0.4253,0.919648,0.870328,NS
BCAP31,0.067,0.5431,0.919664,0.835626,NS
MBNL1,0.0795,0.4546,0.920148,0.860359,NS
NADK2,-0.101,0.3566,0.920449,0.883903,NS
PRKAB2,0.0807,0.4439,0.920864,0.865171,NS
MYCBP,0.09,0.3974,0.920916,0.879542,NS
THAP4,0.0954,0.3735,0.921259,0.881884,NS
BLMH,-0.1008,0.3492,0.922121,0.883903,NS
AKAP1,-0.1172,0.3003,0.922141,0.901125,NS
SPEG,-0.0998,0.3522,0.922251,0.883903,NS
APOC2,-0.1344,0.2613,0.922357,0.903238,NS
TCEA3,0.0957,0.3664,0.9224,0.882712,NS
CDC42,-0.0849,0.4128,0.92247,0.870401,NS
PCBD1,-0.0774,0.452,0.922614,0.860623,NS
COQ8A,-0.0799,0.4366,0.922824,0.86666,NS
RPL30,0.1203,0.2881,0.923284,0.903238,NS
PSMA4,0.0738,0.4693,0.923382,0.858778,NS
GSTK1,0.0881,0.3931,0.923395,0.879542,NS
ARL3,0.0877,0.3921,0.923909,0.879542,NS
LAP3,0.07,0.4904,0.924017,0.85404,NS
RPS6KA3,0.0846,0.4056,0.92406,0.875439,NS
VCL,0.0614,0.5577,0.924125,0.835626,NS
CLCC1,-0.0804,0.425,0.924302,0.870328,NS
ABHD14B,-0.0816,0.4189,0.924336,0.870328,NS
FKBP4,-0.0877,0.389,0.924418,0.879542,NS
BUB3,-0.0915,0.3719,0.924622,0.881884,NS
ATP6V1B2,-0.0782,0.4337,0.924841,0.86682,NS
MRPL53,0.1137,0.2976,0.925028,0.901845,NS
HADHA,-0.0761,0.4442,0.925119,0.865171,NS
RABL3,-0.0958,0.3525,0.925161,0.883903,NS
OSGEP,0.0854,0.3954,0.92522,0.879542,NS
DHRS7,0.0836,0.4025,0.92543,0.877483,NS
MAP2K4,0.0754,0.4444,0.925759,0.865171,NS
ACADSB,-0.1043,0.3203,0.925956,0.889898,NS
PITHD1,-0.0997,0.3332,0.926332,0.889898,NS
ARPC2,0.1062,0.3126,0.926386,0.893048,NS
HDGF,-0.0787,0.4214,0.926516,0.870328,NS
RAB1B,-0.0954,0.347,0.926594,0.884303,NS
COPG1,0.0762,0.4345,0.926621,0.866735,NS
HNRNPH2,-0.1006,0.3286,0.926721,0.889898,NS
TRDN,0.1171,0.2788,0.927575,0.903238,NS
LCMT1,0.0925,0.352,0.927778,0.883903,NS
BAG6,-0.0855,0.3807,0.927791,0.879663,NS
VPS25,-0.0923,0.3508,0.928113,0.883903,NS
CLTC,0.0803,0.4026,0.928242,0.877483,NS
ACOT9,0.0824,0.3895,0.928782,0.879542,NS
LPCAT3,-0.111,0.2889,0.928803,0.903238,NS
SEC23A,0.0765,0.4186,0.928902,0.870328,NS
UCHL5,0.0769,0.4162,0.928987,0.870328,NS
SBDS,0.073,0.4349,0.929454,0.866735,NS
XRCC5,-0.0722,0.4398,0.929525,0.865171,NS
HSD17B12,0.0954,0.3323,0.929579,0.889898,NS
RTRAF,0.1296,0.2438,0.92981,0.908909,NS
STK38,-0.1114,0.2827,0.930052,0.903238,NS
RMDN1,0.0863,0.3631,0.930356,0.882712,NS
SNX6,-0.0663,0.4729,0.930378,0.857188,NS
DNAJA3,-0.1159,0.269,0.930701,0.903238,NS
SRI,0.0913,0.3394,0.931122,0.884303,NS
RAB18,-0.076,0.4061,0.931379,0.875439,NS
DYSF,0.0706,0.4364,0.93155,0.86666,NS
DDI2,0.1422,0.2165,0.93156,0.918845,NS
RSU1,-0.08,0.384,0.931724,0.879542,NS
LRBA,-0.2012,0.1523,0.931876,0.951726,NS
DDX1,0.074,0.4135,0.931938,0.870399,NS
APEX1,0.0759,0.3996,0.932552,0.878794,NS
PSMD11,0.064,0.4739,0.932587,0.857188,NS
GDI2,-0.06,0.5045,0.932695,0.845112,NS
RBBP7,0.1043,0.2899,0.932768,0.903238,NS
OLA1,-0.0627,0.4807,0.932944,0.854303,NS
EEF1B2,0.0778,0.3865,0.93311,0.879542,NS
CAPZA1,0.107,0.2778,0.93382,0.903238,NS
TXN,-0.0766,0.3878,0.93393,0.879542,NS
EIF2S1,0.0555,0.5351,0.933952,0.835626,NS
ELMOD2,-0.1033,0.2872,0.933982,0.903238,NS
PSMD2,0.0658,0.4503,0.934037,0.861968,NS
CISD1,0.0752,0.3941,0.934058,0.879542,NS
IST1,0.0666,0.4449,0.934084,0.865171,NS
PDXK,-0.0672,0.4403,0.934133,0.865171,NS
ERH,0.1065,0.2774,0.934212,0.903238,NS
TMEM11,0.0753,0.3907,0.934492,0.879542,NS
EIF2B1,0.0767,0.3834,0.934498,0.879542,NS
ALDH2,-0.1061,0.2764,0.934688,0.903238,NS
YBX1,0.0829,0.3531,0.934794,0.883903,NS
HBB,0.1227,0.2382,0.934917,0.908909,NS
SMTN,0.0895,0.3265,0.934948,0.889898,NS
SEPTIN11,-0.0912,0.3199,0.935048,0.889898,NS
ANXA4,0.0845,0.3429,0.935457,0.884303,NS
ACAA1,-0.0836,0.3463,0.935477,0.884303,NS
MARCHF5,0.0944,0.3054,0.935782,0.899448,NS
PSMC4,0.0652,0.4399,0.936068,0.865171,NS
USP5,0.0656,0.4372,0.936102,0.86666,NS
CFH,0.1012,0.2813,0.936523,0.903238,NS
UCHL1,0.1235,0.2301,0.936634,0.908909,NS
PSMC6,0.0628,0.4528,0.936654,0.860623,NS
HGS,-0.0829,0.3427,0.93667,0.884303,NS
ASMTL,-0.0917,0.3094,0.936739,0.895851,NS
XPO1,-0.0676,0.4163,0.937244,0.870328,NS
IBA57,-0.1037,0.2711,0.937317,0.903238,NS
LPP,-0.0858,0.3273,0.937403,0.889898,NS
STUB1,-0.0754,0.3719,0.937449,0.881884,NS
NIPSNAP3B,-0.0941,0.2965,0.937746,0.901845,NS
SNTB2,-0.0695,0.4016,0.937757,0.878045,NS
TOR1AIP2,0.1002,0.2784,0.937798,0.903238,NS
COX6C,0.0987,0.2816,0.937991,0.903238,NS
TFG,0.0781,0.356,0.938018,0.883903,NS
HSP90AB1,0.068,0.4059,0.938419,0.875439,NS
TPSB2,0.1102,0.2502,0.938494,0.906865,NS
KRT10,0.1368,0.2007,0.93872,0.92971,NS
MFN1,-0.1005,0.2733,0.938722,0.903238,NS
COPS5,-0.0755,0.3627,0.938889,0.882712,NS
FKBP1A,-0.087,0.3147,0.938929,0.892087,NS
AP2M1,0.0808,0.3387,0.938966,0.884303,NS
UQCRB,0.0702,0.3891,0.939015,0.879542,NS
SRM,0.1407,0.1938,0.939139,0.933605,NS
NDUFC2,0.1043,0.2611,0.93923,0.903238,NS
ERLIN2,-0.0869,0.3128,0.939303,0.893048,NS
EPDR1,-0.0903,0.3007,0.939403,0.901125,NS
MSRB2,0.1008,0.2676,0.939765,0.903238,NS
EIF3G,0.0765,0.352,0.939877,0.883903,NS
EIF4E,-0.0673,0.3977,0.94027,0.879542,NS
ASAH1,-0.0829,0.322,0.940366,0.889898,NS
EML1,-0.0731,0.3603,0.941143,0.883559,NS
VPS4A,-0.0744,0.3538,0.941159,0.883903,NS
LANCL1,-0.0752,0.3493,0.941322,0.883903,NS
CNBP,-0.0814,0.3224,0.941349,0.889898,NS
SRP14,-0.0808,0.3249,0.941356,0.889898,NS
HDGFL2,-0.0861,0.3046,0.941362,0.89952,NS
ACOT13,0.0778,0.336,0.941608,0.88658,NS
CAPZB,0.1015,0.2573,0.941629,0.903238,NS
CA2,-0.0895,0.2904,0.941935,0.903238,NS
CARS2,-0.1137,0.2283,0.941983,0.909636,NS
GHITM,0.0826,0.3142,0.941987,0.892087,NS
MOGS,-0.1048,0.2475,0.942007,0.908092,NS
SGTA,-0.0667,0.3889,0.942049,0.879542,NS
COX8A,0.1075,0.2404,0.942214,0.908909,NS
RAB14,-0.0783,0.3294,0.942311,0.889898,NS
FKBP2,-0.1028,0.2509,0.942337,0.906865,NS
PRDX1,-0.0746,0.3453,0.942431,0.884303,NS
CHMP4B,0.0731,0.3521,0.942464,0.883903,NS
UQCRC1,0.0675,0.3811,0.942472,0.879663,NS
TRIM54,0.0867,0.2964,0.942511,0.901845,NS
EIF2S2,0.0697,0.3683,0.942603,0.882515,NS
TRIP10,-0.0627,0.408,0.942792,0.873607,NS
CKB,-0.0654,0.3911,0.942835,0.879542,NS
OXSM,-0.0902,0.2831,0.942903,0.903238,NS
RAB10,-0.071,0.3591,0.942968,0.883903,NS
RAC1,-0.0567,0.4484,0.943166,0.863303,NS
TIMM21,0.0858,0.296,0.943184,0.901845,NS
BCAM,-0.0835,0.3033,0.94333,0.901125,NS
CACNA2D1,-0.0649,0.389,0.943505,0.879542,NS
SLIRP,0.0841,0.2996,0.943634,0.901125,NS
FN1,-0.1368,0.1835,0.943843,0.939415,NS
VPS26A,-0.0707,0.355,0.943852,0.883903,NS
MICU2,-0.0831,0.3014,0.943938,0.901125,NS
MRPS35,-0.0854,0.2931,0.944013,0.903238,NS
CDS2,-0.077,0.3241,0.944194,0.889898,NS
MYOM1,-0.0976,0.2554,0.944213,0.903238,NS
LDHD,-0.1118,0.2219,0.944455,0.915434,NS
CAPN1,-0.053,0.4681,0.944488,0.858886,NS
TMX2,-0.093,0.2666,0.944512,0.903238,NS
PSMD9,0.0682,0.3633,0.944548,0.882712,NS
DCTN4,0.0828,0.2991,0.944554,0.901125,NS
FTH1,0.121,0.202,0.945272,0.929485,NS
VAT1,0.0759,0.3215,0.945338,0.889898,NS
TMEM245,-0.0742,0.3282,0.945474,0.889898,NS
STX4,-0.0828,0.2937,0.945534,0.903238,NS
SNCA,0.1507,0.1609,0.945708,0.944337,NS
PSMC2,0.0515,0.4706,0.945747,0.857787,NS
YBX3,-0.0741,0.326,0.945903,0.889898,NS
ALAD,0.0863,0.2785,0.946182,0.903238,NS
ALDH5A1,-0.075,0.3199,0.946222,0.889898,NS
SERPINA1,-0.0909,0.2634,0.946359,0.903238,NS
TXNRD2,-0.0881,0.2716,0.94637,0.903238,NS
HLA-B,0.1026,0.2333,0.946372,0.908909,NS
DDX17,-0.0646,0.3702,0.946388,0.882515,NS
RAB6A,0.0811,0.2935,0.946683,0.903238,NS
SQOR,0.1004,0.2363,0.946836,0.908909,NS
MICOS13,0.0912,0.26,0.94689,0.903238,NS
SUCLG2,-0.0961,0.2462,0.946972,0.908909,NS
PDPR,0.0912,0.2592,0.947044,0.903238,NS
NDUFAB1,-0.0874,0.2698,0.947179,0.903238,NS
SPTB,-0.0854,0.2759,0.947195,0.903238,NS
APOE,-0.1087,0.2147,0.947674,0.92064,NS
ATP5MG,-0.0675,0.3457,0.94771,0.884303,NS
TKFC,-0.0881,0.2645,0.947756,0.903238,NS
UQCRC2,0.0646,0.3603,0.94779,0.883559,NS
TMEM63A,0.0892,0.261,0.947799,0.903238,NS
EIF3A,0.0622,0.3739,0.947826,0.881884,NS
PRDX2,0.0586,0.397,0.947834,0.879542,NS
SURF4,-0.0854,0.2718,0.94796,0.903238,NS
MAPT,0.0704,0.3294,0.947998,0.889898,NS
SDHB,-0.0673,0.3438,0.948107,0.884303,NS
NIT1,-0.0831,0.2784,0.948126,0.903238,NS
RPL14,0.1049,0.2197,0.948344,0.916503,NS
NDUFA3,-0.0925,0.2485,0.94842,0.907576,NS
COMT,0.0696,0.3305,0.948422,0.889898,NS
CALR,-0.0503,0.454,0.948801,0.860359,NS
RPL10A,0.0991,0.2301,0.948845,0.908909,NS
MTPN,-0.0625,0.3646,0.948847,0.882712,NS
ARIH2,0.0795,0.2866,0.948885,0.903238,NS
CSNK2A1,0.0825,0.2761,0.948925,0.903238,NS
ITIH4,0.0968,0.2347,0.949045,0.908909,NS
RPS26,0.0856,0.2649,0.949135,0.903238,NS
AKR1C1,0.089,0.2541,0.949265,0.904407,NS
CKM,-0.0584,0.3863,0.949368,0.879542,NS
SLC37A4,-0.0859,0.2617,0.949567,0.903238,NS
MCU,-0.0861,0.2606,0.949628,0.903238,NS
MXRA7,-0.1066,0.2095,0.949878,0.927271,NS
ACAD8,0.0757,0.2942,0.950025,0.903238,NS
PARVB,-0.0707,0.3143,0.950149,0.892087,NS
CD36,0.0933,0.2379,0.950174,0.908909,NS
NID1,0.1152,0.1918,0.950402,0.935221,NS
MGST2,0.0953,0.2312,0.950509,0.908909,NS
IPO7,-0.0763,0.2883,0.950617,0.903238,NS
COQ3,-0.0698,0.3142,0.95077,0.892087,NS
XPO7,-0.0795,0.2756,0.950783,0.903238,NS
IGKV3-20,0.1191,0.1835,0.950937,0.939415,NS
PTGES3,-0.0674,0.3229,0.951139,0.889898,NS
CHMP1B,-0.0831,0.2606,0.951366,0.903238,NS
DECR1,0.0722,0.2994,0.951459,0.901125,NS
G3BP2,-0.0987,0.2184,0.951566,0.916671,NS
ETHE1,-0.0735,0.2931,0.951588,0.903238,NS
NNT,0.0693,0.3109,0.951612,0.895032,NS
RUVBL2,0.0791,0.2724,0.951619,0.903238,NS
CA3,-0.0715,0.3009,0.951638,0.901125,NS
TXNL1,0.052,0.4098,0.9521,0.871898,NS
NDUFA2,-0.076,0.2797,0.95226,0.903238,NS
NAPA,-0.0491,0.4317,0.952337,0.867256,NS
THOP1,-0.0561,0.3754,0.952678,0.881884,NS
UQCRQ,0.0646,0.3244,0.952867,0.889898,NS
CYC1,0.0652,0.321,0.952949,0.889898,NS
HBA1,0.1057,0.198,0.952961,0.92971,NS
TIPRL,0.0579,0.3595,0.953172,0.883903,NS
PSMB6,-0.0624,0.3316,0.953494,0.889898,NS
MT-ATP8,0.0818,0.2524,0.953562,0.905407,NS
MTDH,0.0686,0.2997,0.953747,0.901125,NS
ARPC4,0.0711,0.2887,0.953855,0.903238,NS
OPA3,-0.0865,0.2371,0.953878,0.908909,NS
ATP5IF1,0.0773,0.2652,0.95388,0.903238,NS
MPP1,0.0907,0.2251,0.954061,0.911098,NS
SYNCRIP,-0.0638,0.3198,0.954107,0.889898,NS
TOLLIP,-0.0662,0.306,0.954427,0.899258,NS
BABAM2,-0.0593,0.3404,0.954585,0.884303,NS
LMOD2,0.1569,0.128,0.954817,0.962886,NS
ASPH,0.0952,0.2094,0.955153,0.927271,NS
KRT2,0.119,0.167,0.955281,0.944337,NS
ARAF,-0.0971,0.2041,0.955412,0.929485,NS
SFXN1,0.0657,0.3016,0.955422,0.901125,NS
COL6A1,0.1198,0.1648,0.955547,0.944337,NS
RPS23,0.0817,0.2405,0.95575,0.908909,NS
CKMT2,0.0766,0.2563,0.955811,0.903238,NS
ACYP2,0.0613,0.3191,0.955941,0.890039,NS
RYR1,-0.0594,0.3275,0.956228,0.889898,NS
SLC25A12,0.0608,0.3186,0.956364,0.890039,NS
TMOD1,0.1092,0.1771,0.956429,0.941246,NS
BZW2,-0.0541,0.3566,0.956576,0.883903,NS
GORASP2,-0.0616,0.3126,0.956625,0.893048,NS
SESN1,-0.0731,0.2628,0.956709,0.903238,NS
ARL6IP5,-0.0595,0.3219,0.956866,0.889898,NS
TBCE,-0.0726,0.2621,0.957153,0.903238,NS
SNF8,0.0677,0.2798,0.957325,0.903238,NS
CUL1,-0.0633,0.2983,0.957423,0.901197,NS
ASPA,0.0737,0.2539,0.957861,0.904407,NS
SNRPA,0.0687,0.2721,0.95787,0.903238,NS
CLU,-0.0913,0.2035,0.958094,0.929485,NS
CD151,-0.0861,0.2154,0.958188,0.919886,NS
ELOB,0.0583,0.3178,0.958216,0.890846,NS
NDUFA7,0.0809,0.2292,0.95822,0.908909,NS
SDHD,-0.0756,0.2442,0.958403,0.908909,NS
SEC13,0.0666,0.2749,0.958724,0.903238,NS
EIF2B4,-0.0789,0.2311,0.958906,0.908909,NS
DNM2,-0.0632,0.2877,0.959029,0.903238,NS
NUDT9,-0.0654,0.2774,0.959111,0.903238,NS
PSMC1,0.0547,0.3315,0.959137,0.889898,NS
PGRMC1,-0.1095,0.165,0.95925,0.944337,NS
MOB4,-0.0678,0.2665,0.959268,0.903238,NS
MIF,0.0699,0.2578,0.959326,0.903238,NS
ACOT1,0.091,0.198,0.959344,0.92971,NS
IMPACT,-0.0903,0.1982,0.959635,0.92971,NS
UBA2,0.069,0.2576,0.95991,0.903238,NS
LMNA,0.0855,0.2076,0.959943,0.92895,NS
PLCL1,0.1001,0.1757,0.960339,0.941626,NS
DNAJA1,0.0738,0.2373,0.960487,0.908909,NS
TECR,0.0817,0.2138,0.960549,0.921706,NS
UBE2Z,-0.0639,0.2733,0.960574,0.903238,NS
YWHAE,-0.05,0.3493,0.960609,0.883903,NS
PGK1,0.0569,0.3064,0.960666,0.899258,NS
USP13,-0.0789,0.2184,0.961127,0.916671,NS
H2BC4,0.1101,0.1561,0.961203,0.949562,NS
DPM3,-0.0757,0.2261,0.961353,0.910816,NS
EDF1,-0.0631,0.2706,0.961465,0.903238,NS
TTC38,0.0965,0.1767,0.961522,0.941246,NS
TRIM25,-0.0746,0.2282,0.961551,0.909636,NS
NAP1L1,0.0628,0.2707,0.961581,0.903238,NS
PPIC,-0.086,0.1975,0.961639,0.92971,NS
ARF5,0.0569,0.2985,0.961665,0.901197,NS
PPIL1,-0.0504,0.336,0.961747,0.88658,NS
SNX2,-0.0588,0.2867,0.961927,0.903238,NS
MRPL46,0.0713,0.2362,0.961954,0.908909,NS
DDAH1,0.0658,0.2529,0.96238,0.905407,NS
PSMD14,0.0501,0.3308,0.962567,0.889898,NS
COQ5,-0.0715,0.2317,0.962569,0.908909,NS
PSME4,0.0829,0.1994,0.962644,0.92971,NS
LAMP1,0.06,0.2746,0.962785,0.903238,NS
PTGES2,0.0629,0.2609,0.962923,0.903238,NS
AHCYL2,0.0534,0.3051,0.963191,0.899448,NS
PAK2,0.0604,0.2687,0.963307,0.903238,NS
PDAP1,-0.061,0.2647,0.96348,0.903238,NS
MICU1,-0.0829,0.1945,0.963579,0.933452,NS
MPC2,-0.0648,0.2481,0.963669,0.907576,NS
PACSIN2,0.0642,0.2481,0.964006,0.907576,NS
GSR,0.0496,0.321,0.964023,0.889898,NS
RHOG,0.0749,0.2121,0.964067,0.92354,NS
PREP,-0.0562,0.2823,0.964127,0.903238,NS
GCDH,-0.0668,0.2371,0.964172,0.908909,NS
UQCRH,0.0567,0.2784,0.964329,0.903238,NS
SNTA1,0.0661,0.2385,0.964364,0.908909,NS
GSTM2,0.0665,0.2345,0.964716,0.908909,NS
PGM5,-0.0727,0.2135,0.964888,0.921788,NS
YWHAG,-0.0468,0.3297,0.965106,0.889898,NS
TBC1D4,0.0567,0.2712,0.965195,0.903238,NS
WDR44,0.0774,0.1986,0.965224,0.92971,NS
TMED1,0.0659,0.2308,0.965575,0.908909,NS
LETM1,0.0645,0.2352,0.965682,0.908909,NS
EEF1A2,0.067,0.2262,0.965721,0.910816,NS
ACSL1,-0.0547,0.2768,0.965765,0.903238,NS
RPL18A,0.0816,0.1836,0.966082,0.939415,NS
GPX4,-0.0541,0.2757,0.966248,0.903238,NS
PSMA7,0.0433,0.3443,0.966274,0.884303,NS
TIMM8A,0.0847,0.1752,0.966408,0.941626,NS
MYBPC2,0.111,0.1333,0.966504,0.960337,NS
PSMD6,-0.0627,0.2349,0.966657,0.908909,NS
CDV3,0.0571,0.2575,0.966684,0.903238,NS
ABLIM2,-0.0895,0.1644,0.966688,0.944337,NS
CHCHD3,-0.0564,0.2603,0.966783,0.903238,NS
SYPL1,-0.0631,0.2319,0.966847,0.908909,NS
MEMO1,0.0622,0.2342,0.967027,0.908909,NS
NDRG2,-0.0598,0.2428,0.967125,0.908909,NS
MTHFD1,-0.0445,0.3261,0.967128,0.889898,NS
ELOC,0.0488,0.2968,0.967183,0.901845,NS
ATP2B4,-0.0545,0.2652,0.967275,0.903238,NS
MECR,-0.0605,0.2384,0.96732,0.908909,NS
MYH1,-0.1137,0.1255,0.967669,0.963894,NS
LTBP3,-0.0783,0.1821,0.967679,0.939415,NS
MT-CO3,-0.0733,0.1945,0.967706,0.933452,NS
PGM1,-0.0521,0.2721,0.967872,0.903238,NS
BABAM1,0.0538,0.2625,0.967989,0.903238,NS
TPD52L2,-0.0447,0.3146,0.968135,0.892087,NS
LDHB,-0.0793,0.1768,0.968235,0.941246,NS
PHB2,0.0508,0.2747,0.968357,0.903238,NS
MMGT1,-0.0675,0.2062,0.968457,0.929485,NS
PLIN3,0.0533,0.261,0.96847,0.903238,NS
CELF1,0.0684,0.203,0.968512,0.929485,NS
LMCD1,0.064,0.2171,0.968515,0.9188,NS
PRKDC,0.0517,0.2671,0.968696,0.903238,NS
CLEC3B,-0.0729,0.1893,0.968731,0.937246,NS
BCAP29,0.0576,0.2393,0.96874,0.908909,NS
BLVRA,0.0559,0.2439,0.969121,0.908909,NS
LAMA2,0.0816,0.1668,0.969136,0.944337,NS
SERPINF2,0.0705,0.1922,0.969266,0.935221,NS
ABHD11,0.0798,0.1698,0.969286,0.944083,NS
MDH2,0.0523,0.2574,0.969476,0.903238,NS
EIF2S3,-0.0608,0.2209,0.969572,0.915923,NS
SUB1,0.0494,0.2708,0.969668,0.903238,NS
NT5C,-0.0674,0.1985,0.969668,0.92971,NS
TNS1,-0.065,0.2037,0.969952,0.929485,NS
CES2,0.0793,0.1663,0.970106,0.944337,NS
MAP2K1,0.0471,0.279,0.970174,0.903238,NS
HNRNPD,-0.0513,0.2559,0.970206,0.903238,NS
SPPL2A,-0.0748,0.1747,0.970382,0.941626,NS
AFG3L2,0.0513,0.2545,0.970384,0.904407,NS
LARS1,0.0577,0.2251,0.970537,0.911098,NS
SEC22B,-0.0471,0.2753,0.970572,0.903238,NS
CISD2,0.0557,0.233,0.97058,0.908909,NS
ARL8B,-0.0529,0.245,0.970585,0.908909,NS
DARS1,0.0551,0.2352,0.970588,0.908909,NS
IGHA1,0.0824,0.1573,0.9706,0.948832,NS
UTP15,0.113,0.1146,0.9706,0.96436,NS
PABPC1,-0.0444,0.2916,0.970607,0.903238,NS
ALDH4A1,-0.0536,0.2418,0.970629,0.908909,NS
NXN,-0.055,0.2349,0.970698,0.908909,NS
SPCS1,-0.0553,0.2333,0.97073,0.908909,NS
CFL1,0.0573,0.225,0.970735,0.911098,NS
SAR1B,-0.0523,0.246,0.970799,0.908909,NS
UBA1,-0.0425,0.3025,0.970838,0.901125,NS
PFDN4,-0.0562,0.2279,0.970949,0.909714,NS
VTA1,-0.0531,0.2408,0.970969,0.908909,NS
DNM1L,-0.0485,0.2628,0.971048,0.903238,NS
EHD1,-0.0484,0.263,0.971134,0.903238,NS
PGLS,-0.0613,0.2068,0.971217,0.92895,NS
CD59,-0.0494,0.2556,0.971319,0.903238,NS
COASY,-0.0569,0.2217,0.971352,0.915434,NS
CFL2,0.0452,0.2793,0.971355,0.903238,NS
SLC25A20,0.0647,0.1939,0.971528,0.933605,NS
SEC23IP,0.0497,0.2506,0.971744,0.906865,NS
ANP32A,0.0491,0.2501,0.972114,0.906865,NS
MAP2K3,0.0473,0.2589,0.97219,0.903238,NS
