gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
CES2,0.2038,0.4667,0.803273,0.646859,NS
TNNC2,-0.2267,0.4171,0.80433,0.673979,NS
PSMA7,0.0938,1.006,0.804741,0.344098,NS
P4HB,0.1047,0.9003,0.804847,0.391764,NS
PDLIM3,0.1539,0.6118,0.805156,0.551442,NS
COQ10B,-0.1681,0.5592,0.805383,0.585162,NS
CUL3,0.1229,0.7646,0.805443,0.453974,NS
COL15A1,-0.2078,0.4509,0.80594,0.655529,NS
CFB,0.1751,0.5351,0.805963,0.601164,NS
MYH4,-0.2749,0.3405,0.806126,0.713546,NS
MAPRE3,0.1815,0.5153,0.806216,0.619014,NS
MSRB2,-0.2226,0.4186,0.806877,0.673979,NS
COPB2,0.1609,0.5779,0.807284,0.575233,NS
RASA4,-0.1923,0.4822,0.807724,0.641063,NS
GMPPB,0.1404,0.6603,0.807773,0.521882,NS
ATP5F1A,0.1156,0.8016,0.807862,0.436452,NS
SGCB,-0.1094,0.842,0.808919,0.418066,NS
PSMA5,0.0966,0.9533,0.80892,0.366657,NS
FHL3,-0.1521,0.6028,0.809709,0.556115,NS
OXCT1,-0.2548,0.3596,0.809786,0.703561,NS
RTCA,-0.1233,0.7415,0.810092,0.466949,NS
THAP4,0.1485,0.6142,0.810564,0.550787,NS
LARS1,0.1396,0.6509,0.811151,0.52735,NS
GAMT,-0.1266,0.7137,0.812145,0.486693,NS
TACC2,0.147,0.6132,0.812604,0.550787,NS
IBA57,-0.1878,0.4762,0.813902,0.645077,NS
GMPR2,0.1482,0.6029,0.814017,0.556115,NS
PHKB,0.127,0.7037,0.814035,0.493879,NS
MMP24OS,-0.2741,0.3257,0.814195,0.724963,NS
SQOR,-0.2301,0.3879,0.814245,0.688841,NS
PSMC4,0.104,0.8544,0.814952,0.412549,NS
SNX12,-0.1447,0.6142,0.814955,0.550787,NS
TPT1,-0.1393,0.6362,0.81538,0.541376,NS
CD38,-0.1697,0.5216,0.815652,0.612426,NS
COL7A1,0.1766,0.5005,0.815822,0.63086,NS
UBE2M,-0.1037,0.8507,0.816216,0.414897,NS
CASQ2,0.1661,0.529,0.816855,0.606846,NS
DDAH1,-0.1346,0.6521,0.816959,0.526545,NS
CACNA2D1,-0.1091,0.8038,0.817152,0.436373,NS
RPL6,0.18,0.4842,0.818195,0.641063,NS
ATP5PD,0.1135,0.7667,0.81837,0.453214,NS
RPS5,-0.1297,0.6692,0.818832,0.518258,NS
RPS3,0.1318,0.6572,0.819151,0.523268,NS
DCTN3,-0.1962,0.4398,0.819784,0.661556,NS
PCYOX1,-0.136,0.6335,0.820075,0.542008,NS
UBE2F,0.2243,0.3836,0.820328,0.689766,NS
IST1,-0.1043,0.8228,0.820772,0.428813,NS
SEC13,-0.1396,0.6108,0.821752,0.55211,NS
KRT18,-0.2206,0.3856,0.82213,0.689201,NS
HBA1,0.1957,0.4345,0.822215,0.666528,NS
SGTA,-0.1093,0.7766,0.822418,0.445263,NS
TKT,0.1749,0.485,0.822563,0.641063,NS
RPS15A,0.1197,0.7046,0.823458,0.493462,NS
KHSRP,-0.1366,0.6173,0.823523,0.550787,NS
AAMP,0.2107,0.3998,0.823725,0.677226,NS
SEC31A,0.147,0.5724,0.823898,0.576774,NS
STOML2,0.1098,0.7644,0.824336,0.453974,NS
SERPINF1,-0.1564,0.5357,0.824529,0.601164,NS
TMEM14C,-0.2004,0.4179,0.824582,0.673979,NS
MYH2,-0.2313,0.3614,0.824876,0.702116,NS
AKAP1,-0.1809,0.4608,0.825352,0.648612,NS
NGLY1,0.1416,0.5857,0.826119,0.571563,NS
YBX3,-0.1248,0.6641,0.826219,0.520864,NS
HINT1,0.1343,0.6135,0.82723,0.550787,NS
ILF3,0.1888,0.436,0.827357,0.666186,NS
GUK1,-0.2351,0.3477,0.828423,0.711744,NS
PSMB3,0.1131,0.7187,0.829273,0.483822,NS
HDLBP,-0.1815,0.4463,0.829812,0.65715,NS
VAPA,0.1086,0.7442,0.830132,0.465079,NS
SCO1,-0.1688,0.4784,0.830362,0.643926,NS
TRIM25,-0.1714,0.4695,0.830861,0.646514,NS
JPH1,-0.1212,0.6636,0.83092,0.520864,NS
FDXR,-0.2671,0.2994,0.831787,0.747758,NS
VPS4B,-0.1782,0.448,0.832084,0.656972,NS
OPA1,0.1175,0.6746,0.833202,0.51583,NS
CAPZA1,-0.1627,0.4863,0.833427,0.641063,NS
ACYP2,0.1108,0.7142,0.833436,0.486693,NS
RBBP7,-0.2158,0.3665,0.83353,0.701272,NS
RPA1,-0.1377,0.5744,0.833534,0.576774,NS
AK1,0.1224,0.6441,0.833977,0.533682,NS
EEF1A2,0.1367,0.5732,0.834905,0.576774,NS
COQ3,-0.1198,0.6542,0.834941,0.526322,NS
CPT2,-0.125,0.6267,0.835002,0.546064,NS
GRSF1,0.1609,0.4858,0.835279,0.641063,NS
UBA1,0.0911,0.8548,0.835787,0.412549,NS
SIRT5,0.1227,0.6328,0.836325,0.542008,NS
FBP2,0.1547,0.5012,0.836459,0.63086,NS
PLPBP,-0.1031,0.7524,0.8365,0.459857,NS
EHD4,-0.1933,0.3978,0.837705,0.67925,NS
SLC25A24,0.1133,0.6734,0.838905,0.516278,NS
SAMM50,-0.1007,0.7569,0.839082,0.457874,NS
UFL1,-0.1239,0.614,0.839336,0.550787,NS
RPL29,0.1823,0.4172,0.839338,0.673979,NS
HSD17B4,0.1759,0.4323,0.839349,0.666528,NS
PPP1CA,0.1112,0.6841,0.839373,0.508649,NS
CHMP5,-0.1918,0.3933,0.840531,0.68522,NS
ASS1,-0.2462,0.3035,0.841929,0.744531,NS
GPC1,-0.1419,0.5261,0.842112,0.608967,NS
UBE2R2,0.15310000000000001,0.487,0.842271,0.641063,NS
CLASP2,-0.183,0.4061,0.842727,0.675684,NS
COX7A2L,-0.2074,0.3572,0.843161,0.703735,NS
MRPS21,0.1813,0.4077,0.843485,0.675684,NS
RPS27A,0.1728,0.4274,0.843593,0.669218,NS
TIGAR,0.2257,0.3249,0.84462,0.7257,NS
ALDH16A1,-0.2636,0.2778,0.844814,0.766366,NS
HADHB,-0.0995,0.7363,0.844821,0.470858,NS
ELAVL1,-0.188,0.3881,0.845366,0.688841,NS
CRELD1,-0.194,0.3754,0.845611,0.69364,NS
MYL6,-0.1909,0.3805,0.845984,0.69117,NS
ANK1,0.2006,0.3616,0.846175,0.702116,NS
SLC25A42,-0.3609,0.2007,0.846408,0.829303,NS
VPS13C,0.1467,0.4936,0.846457,0.636594,NS
AHNAK,0.1357,0.5331,0.846529,0.603287,NS
ACAD9,-0.1458,0.4955,0.846726,0.635188,NS
DCPS,-0.1906,0.3778,0.847208,0.692239,NS
RPN2,0.1353,0.5304,0.847685,0.606233,NS
CNDP2,0.1117,0.6418,0.847855,0.535549,NS
MTM1,-0.1369,0.5216,0.848381,0.612426,NS
PGAM5,0.1564,0.4559,0.848553,0.652188,NS
PFKL,0.1426,0.4992,0.848845,0.632152,NS
COQ8A,-0.1067,0.6626,0.849703,0.521041,NS
CTBP1,-0.1115,0.6321,0.850226,0.542247,NS
SH3GLB1,0.1229,0.5731,0.850309,0.576774,NS
TMA7,-0.1214,0.5793,0.850488,0.575233,NS
MAP2K6,-0.1166,0.5987,0.851475,0.559978,NS
CLPP,0.1692,0.4119,0.851741,0.675684,NS
RPS24,0.1504,0.4626,0.851987,0.648527,NS
PFKM,0.1222,0.5692,0.852007,0.5792,NS
KYAT3,-0.184,0.3779,0.852045,0.692239,NS
ALDH1L1,0.1279,0.5412,0.852682,0.598565,NS
FKBP4,0.1175,0.5886,0.85274,0.570197,NS
LYPLA2,-0.1692,0.4078,0.853078,0.675684,NS
ENDOG,0.1594,0.4324,0.853224,0.666528,NS
TRIM72,0.085,0.8095,0.85348,0.435107,NS
PABPC4,-0.1669,0.4121,0.853569,0.675684,NS
SPAG9,-0.1409,0.4881,0.853574,0.641063,NS
CLIP2,0.1711,0.4004,0.854024,0.676901,NS
MCCC1,-0.1418,0.4826,0.85419,0.641063,NS
SUPV3L1,-0.2211,0.3086,0.854616,0.738125,NS
SDHA,0.1007,0.6767,0.854809,0.514099,NS
RPL28,0.1441,0.4725,0.854853,0.645398,NS
PPBP,0.2253,0.2993,0.856197,0.747758,NS
SSR4,-0.2184,0.3081,0.856467,0.738375,NS
UBE2Z,0.1341,0.501,0.85673,0.63086,NS
THNSL1,0.2486,0.2694,0.857091,0.772501,NS
ABHD14B,-0.1074,0.6213,0.857604,0.55049,NS
RAB5B,-0.1089,0.6093,0.858335,0.553027,NS
LRG1,0.1836,0.3595,0.858982,0.703561,NS
ANXA5,0.1152,0.5728,0.859045,0.576774,NS
COX11,0.1425,0.4623,0.859267,0.648527,NS
ACOT9,0.1108,0.5925,0.859686,0.565604,NS
LETM1,0.1217,0.5395,0.859708,0.599415,NS
PSMD13,0.0867,0.7564,0.859918,0.457874,NS
PRXL2A,-0.1529,0.4279,0.860127,0.669218,NS
MAPRE1,0.1337,0.4886,0.860312,0.641063,NS
JUP,0.2034,0.3211,0.860395,0.726012,NS
SULT1A1,-0.171,0.3796,0.861178,0.69117,NS
ITGA7,-0.1115,0.58,0.861598,0.575233,NS
PPP3CA,-0.1046,0.6164,0.86208,0.550787,NS
SVIL,0.1747,0.3666,0.862895,0.701272,NS
UBE2D1,-0.1115,0.5705,0.863774,0.578797,NS
U2AF2,-0.1258,0.5036,0.86424,0.630507,NS
STOM,-0.1417,0.4466,0.864423,0.65715,NS
ISCA2,-0.1282,0.4933,0.864447,0.636594,NS
MLYCD,-0.1982,0.3169,0.865325,0.731852,NS
AASDHPPT,-0.1605,0.3908,0.86552,0.687528,NS
SH3BGRL,0.1621,0.3861,0.865787,0.689201,NS
MYOM3,-0.1941,0.3224,0.865791,0.725795,NS
PNPT1,0.1158,0.5405,0.865831,0.598931,NS
UBE2K,-0.1006,0.6219,0.865859,0.550382,NS
H6PD,-0.1141,0.5471,0.8661,0.593416,NS
DNAJA3,-0.1628,0.3827,0.866358,0.690003,NS
PRKAB2,0.1009,0.6163,0.866562,0.550787,NS
EIF2S1,0.0747,0.8314,0.866713,0.423156,NS
SPEG,0.1288,0.4817,0.866922,0.641063,NS
MAP2K1,0.0914,0.6767,0.867305,0.514099,NS
RARS1,0.1037,0.5952,0.867507,0.563271,NS
NONO,-0.1055,0.5839,0.867745,0.571624,NS
PRKCQ,0.1435,0.4291,0.867832,0.669218,NS
COBL,-0.1866,0.3281,0.86854,0.723955,NS
LAMP2,-0.1433,0.4196,0.8707,0.673979,NS
PTGR1,0.1743,0.3444,0.870908,0.712703,NS
EDF1,-0.1091,0.5475,0.871512,0.593416,NS
DNAJC11,-0.1429,0.4179,0.871562,0.673979,NS
ESYT2,0.1338,0.443,0.872391,0.658286,NS
SERPING1,-0.157,0.3767,0.872661,0.692969,NS
SESN1,-0.1282,0.4587,0.873332,0.650081,NS
LRPPRC,0.0985,0.5956,0.873665,0.563271,NS
ADH5,-0.1023,0.5733,0.873692,0.576774,NS
BCO2,0.2148,0.2725,0.873883,0.768923,NS
ACADM,0.1155,0.5066,0.873978,0.627368,NS
LACTB,-0.105,0.5565,0.87406,0.587047,NS
TTC38,0.2331,0.2496,0.874643,0.790245,NS
RPL18A,-0.154,0.3776,0.87469,0.692239,NS
PSMD2,0.0866,0.6704,0.874866,0.518044,NS
ALDH2,0.1417,0.4087,0.875152,0.675684,NS
STX4,-0.1797,0.3222,0.875206,0.725795,NS
FAM162A,0.1074,0.5387,0.875286,0.599415,NS
PRKAR1A,0.0875,0.661,0.875315,0.521697,NS
ZBTB9,-0.1674,0.345,0.87549,0.712487,NS
UBAC1,0.1012,0.5689,0.875852,0.5792,NS
CLIP1,0.1032,0.5546,0.876573,0.587873,NS
SCP2,0.1231,0.4629,0.877043,0.648527,NS
TOMM5,-0.1427,0.3991,0.877143,0.677763,NS
PDE4DIP,0.1742,0.3268,0.877164,0.723955,NS
MRPL9,-0.1799,0.3142,0.877951,0.734152,NS
CFL1,0.109,0.5185,0.877966,0.615591,NS
SSPN,-0.1009,0.5594,0.878166,0.585162,NS
S100A1,0.1467,0.3841,0.878301,0.689766,NS
PPIL3,0.1421,0.3908,0.879954,0.687528,NS
ACTR3,0.0954,0.5804,0.88027,0.575233,NS
TBCE,0.1457,0.3799,0.880362,0.69117,NS
DCTPP1,-0.1618,0.3412,0.880663,0.713416,NS
SLC25A20,-0.1241,0.4441,0.880814,0.65715,NS
JAGN1,-0.1357,0.404,0.881448,0.675684,NS
PYGL,0.1498,0.3653,0.881611,0.701773,NS
TXN,-0.0985,0.5553,0.881723,0.587539,NS
ARMT1,-0.1294,0.4209,0.882124,0.673979,NS
SERPINA3,0.1276,0.4258,0.882394,0.670871,NS
NUMA1,-0.1066,0.5085,0.88268,0.626342,NS
THEM6,-0.1335,0.4055,0.882831,0.675684,NS
EIF3F,0.0924,0.5845,0.883097,0.571624,NS
SLC37A4,0.1286,0.4184,0.883514,0.673979,NS
TCAP,-0.1714,0.3113,0.884395,0.736566,NS
PURB,0.1459,0.3636,0.884992,0.702116,NS
LDB3,-0.1012,0.5231,0.885205,0.611529,NS
DHX9,0.1116,0.4707,0.886064,0.645398,NS
L2HGDH,-0.1137,0.4618,0.886094,0.648527,NS
PDXP,0.163,0.322,0.886159,0.725795,NS
BPNT1,0.1105,0.4739,0.886356,0.645398,NS
SMIM20,-0.133,0.3895,0.887583,0.688841,NS
AGMAT,0.1904,0.2716,0.887735,0.769472,NS
IMPA1,-0.0783,0.6578,0.888131,0.523203,NS
GSTZ1,-0.1348,0.3782,0.889202,0.692239,NS
ATP5F1D,0.1071,0.475,0.889438,0.645345,NS
EIF2B4,0.1378,0.3688,0.889545,0.699906,NS
HSPD1,0.0838,0.6047,0.889813,0.555762,NS
OXSR1,-0.0782,0.6468,0.890021,0.53127,NS
SLC25A13,-0.0975,0.5191,0.890027,0.615369,NS
DTNA,-0.0863,0.5844,0.890405,0.571624,NS
TMEM126A,-0.1042,0.4833,0.890509,0.641063,NS
ATP5PO,0.092,0.5461,0.890712,0.594164,NS
TIMM50,0.1049,0.4783,0.890876,0.643926,NS
RPL23,-0.1034,0.4841,0.891185,0.641063,NS
PSMD8,0.0971,0.5129,0.891606,0.620675,NS
CNBP,-0.1065,0.4676,0.891663,0.646859,NS
ASPH,0.1462,0.3395,0.891979,0.713576,NS
CLCC1,-0.1193,0.4161,0.891985,0.673979,NS
YWHAQ,0.0796,0.6223,0.89223,0.550382,NS
VAMP2,-0.207,0.239,0.892371,0.799433,NS
UBQLN1,-0.1692,0.292,0.892446,0.755608,NS
MVP,0.2012,0.2456,0.892447,0.793335,NS
LYPLA1,-0.0922,0.5352,0.892637,0.601164,NS
SNCG,0.2737,0.18,0.892785,0.843819,NS
CHMP4B,0.0958,0.5141,0.892827,0.619505,NS
RPL36,0.1358,0.362,0.892968,0.702116,NS
MRPL12,-0.1673,0.2938,0.892975,0.753688,NS
RAB14,-0.1054,0.4642,0.893493,0.648527,NS
CACNA1S,-0.1027,0.4761,0.893508,0.645077,NS
FIS1,-0.1006,0.4844,0.893822,0.641063,NS
LRMDA,0.1152,0.4229,0.893851,0.672231,NS
RPL26,0.1369,0.3552,0.894039,0.705308,NS
SARS2,0.1128,0.4293,0.894532,0.669218,NS
HNRNPA1,-0.1336,0.362,0.894632,0.702116,NS
PPP1R7,-0.0965,0.5012,0.89466,0.63086,NS
IPO5,0.0719,0.6714,0.894799,0.518044,NS
IDI1,-0.1172,0.4118,0.894805,0.675684,NS
PRKAR2A,0.0781,0.6168,0.895048,0.550787,NS
SND1,-0.1158,0.4157,0.895093,0.673979,NS
SERPINB1,0.1133,0.4245,0.895198,0.670871,NS
MECP2,-0.137,0.3507,0.895264,0.70946,NS
SPCS1,0.0987,0.4846,0.895736,0.641063,NS
SLC44A2,-0.1186,0.4022,0.895988,0.675684,NS
CHCHD2,-0.1386,0.3432,0.89624,0.712719,NS
EMC1,-0.1302,0.3644,0.896495,0.702116,NS
TUBA8,-0.0836,0.5664,0.896673,0.580704,NS
TMEM198,0.1342,0.3528,0.896683,0.707657,NS
NNT,0.0966,0.4895,0.896827,0.641043,NS
GPD1L,-0.0724,0.6526,0.896889,0.526545,NS
PCBD1,-0.0869,0.543,0.897033,0.597793,NS
VCP,0.0767,0.6134,0.897305,0.550787,NS
RPL37A,0.132,0.3553,0.897651,0.705308,NS
ESD,-0.1143,0.4089,0.897965,0.675684,NS
FAHD1,-0.1034,0.451,0.89819,0.655529,NS
TXNRD1,-0.0815,0.5696,0.898613,0.5792,NS
HSD17B12,0.1159,0.4003,0.898669,0.676901,NS
PRKACA,0.0741,0.6254,0.898807,0.547122,NS
MIF,0.105,0.4413,0.898824,0.660412,NS
DAD1,0.2253,0.2054,0.898919,0.82325,NS
DCXR,-0.1108,0.4149,0.89951,0.674497,NS
GRPEL1,0.1325,0.3471,0.899536,0.711747,NS
HAT1,-0.227,0.2022,0.899716,0.827308,NS
TMX4,-0.0943,0.4839,0.900295,0.641063,NS
PMPCB,-0.1023,0.4452,0.90045,0.65715,NS
RPS23,-0.1185,0.3843,0.900465,0.689766,NS
DSTN,0.1316,0.3458,0.900515,0.711747,NS
SSB,-0.127,0.3578,0.900658,0.703735,NS
COPG1,-0.0955,0.4727,0.901226,0.645398,NS
PEPD,-0.0967,0.4662,0.901442,0.646859,NS
GLTP,0.1637,0.2735,0.902039,0.768282,NS
UQCR10,-0.1036,0.4321,0.902067,0.666528,NS
SELENOF,-0.2501,0.1785,0.902329,0.843982,NS
KRT5,-0.1793,0.2479,0.902723,0.790812,NS
RPL10,0.1193,0.3719,0.902866,0.69697,NS
EML2,0.13,0.3396,0.90336,0.713576,NS
ANK2,-0.1134,0.3886,0.903533,0.688841,NS
EIF5,-0.0939,0.4664,0.904109,0.646859,NS
DES,-0.1659,0.2639,0.904114,0.775296,NS
TWF2,-0.1163,0.3756,0.904302,0.69364,NS
GARS1,0.1029,0.4234,0.904597,0.672066,NS
DDX39B,-0.1071,0.4039,0.905148,0.675684,NS
MAT2B,0.0927,0.4666,0.905201,0.646859,NS
ATP6V1E1,-0.1204,0.3585,0.905387,0.703735,NS
PEBP1,-0.081,0.5302,0.9059,0.606233,NS
HIBCH,0.1239,0.3458,0.90607,0.711747,NS
USO1,-0.0923,0.4638,0.906092,0.648527,NS
TMEM230,0.1145,0.3723,0.906503,0.69697,NS
SDHD,0.1094,0.3888,0.906691,0.688841,NS
APOO,-0.0918,0.4633,0.906723,0.648527,NS
ATP5F1B,0.084,0.5052,0.906953,0.628715,NS
EIF5A,0.0824,0.5142,0.907034,0.619505,NS
LRPAP1,-0.1256,0.3371,0.907145,0.715404,NS
NPEPL1,0.1211,0.3491,0.907234,0.710423,NS
MARCHF5,0.1183,0.3566,0.907415,0.704141,NS
TYMP,0.1102,0.3819,0.907654,0.690167,NS
ATP5MF,-0.1019,0.4127,0.907673,0.675684,NS
LUM,-0.1093,0.3824,0.908226,0.690003,NS
BLVRB,-0.0921,0.4534,0.908306,0.653989,NS
HSPA9,0.0742,0.562,0.908447,0.583141,NS
SPATA20,-0.2018,0.2056,0.908879,0.82325,NS
STIM1,0.0881,0.4711,0.908912,0.645398,NS
NPEPPS,-0.0776,0.5275,0.91007,0.6082,NS
SCFD1,0.1115,0.3659,0.910296,0.701274,NS
SYNCRIP,0.0878,0.4626,0.910684,0.648527,NS
LIMS3,-0.1256,0.3223,0.910989,0.725795,NS
KPNA3,0.0971,0.4166,0.911027,0.673979,NS
YWHAB,0.0704,0.5741,0.911153,0.576774,NS
UQCRH,-0.0846,0.4756,0.911555,0.645077,NS
SFXN1,0.0903,0.4448,0.911695,0.65715,NS
RPS13,0.1118,0.3587,0.911813,0.703735,NS
CP,0.1166,0.3421,0.912233,0.713027,NS
ADPRHL1,0.0939,0.4246,0.912285,0.670871,NS
METAP2,-0.0704,0.5655,0.912354,0.580732,NS
FN1,-0.2273,0.175,0.91246,0.848387,NS
RAD23B,0.0731,0.5416,0.912905,0.598565,NS
C1QBP,-0.0926,0.4275,0.912913,0.669218,NS
GALM,-0.0912,0.4336,0.912961,0.666528,NS
METTL26,-0.1053,0.3748,0.913129,0.693941,NS
EPB41,0.1505,0.2619,0.913249,0.777845,NS
ECHS1,0.0827,0.4746,0.913638,0.645398,NS
PPIL1,-0.0731,0.5362,0.913688,0.601164,NS
SEC24C,0.085,0.4612,0.913705,0.648527,NS
EIF1,0.1018,0.3846,0.913779,0.689766,NS
ATP5PF,0.0903,0.4287,0.914754,0.669218,NS
TPP2,0.0803,0.4798,0.915099,0.642898,NS
HSP90AA1,0.0767,0.501,0.915283,0.63086,NS
SLC25A6,0.1257,0.3024,0.91621,0.744967,NS
MRPL19,0.133,0.2851,0.916414,0.760317,NS
EML1,-0.0845,0.4467,0.916778,0.65715,NS
ARL6IP5,0.0791,0.4769,0.916801,0.645077,NS
HSPB8,0.1134,0.3322,0.916907,0.719836,NS
UBR4,0.1046,0.3596,0.917078,0.703561,NS
PAIP1,-0.0926,0.405,0.91723,0.675684,NS
MAT2A,-0.0679,0.5518,0.917296,0.59113,NS
PYGM,0.0836,0.4485,0.917325,0.656928,NS
PSMC3,0.063,0.594,0.917446,0.564233,NS
PSMD14,0.0705,0.5289,0.917752,0.606846,NS
MYL9,-0.2296,0.1623,0.917784,0.857756,NS
FAH,0.0856,0.4341,0.917988,0.666528,NS
IMPDH2,-0.079,0.4686,0.918309,0.646859,NS
PLIN2,0.1502,0.2457,0.918547,0.793335,NS
OXSM,-0.138,0.2672,0.918613,0.772501,NS
UBE2G1,-0.1376,0.2677,0.91871100000000006,0.772501,NS
RTN3,0.1216,0.3026,0.91875,0.744967,NS
UQCRC1,-0.0779,0.4722,0.918803,0.645398,NS
GSPT1,0.0806,0.4557,0.918896,0.652188,NS
ME1,-0.0815,0.4475,0.919445,0.65715,NS
RAB21,-0.084,0.4321,0.919781,0.666528,NS
ENO1,0.0964,0.3765,0.9198,0.692969,NS
TLN2,-0.0885,0.4096,0.91996,0.675684,NS
TMEM38A,-0.1096,0.3291,0.920267,0.723955,NS
GPS1,0.0695,0.5166,0.920636,0.61778,NS
TMX1,0.0923,0.3884,0.920785,0.688841,NS
NPLOC4,0.0758,0.4727,0.920816,0.645398,NS
PSMA1,0.0618,0.5784,0.920925,0.575233,NS
CRYBG3,0.1886,0.1895,0.920985,0.840283,NS
ATP5MG,0.0803,0.4444,0.921139,0.65715,NS
PRKRA,0.1301,0.2739,0.921214,0.768282,NS
ACADVL,-0.0771,0.4614,0.921304,0.648527,NS
HBS1L,0.0849,0.4156,0.921976,0.673979,NS
ARIH1,0.1221,0.2879,0.922213,0.757889,NS
G3BP1,-0.1315,0.267,0.922327,0.772501,NS
ACADS,-0.1116,0.3137,0.922577,0.734152,NS
ABHD11,0.1228,0.2849,0.922593,0.760317,NS
PSMB6,0.0776,0.4509,0.922631,0.655529,NS
FLOT1,0.0918,0.3802,0.922801,0.69117,NS
TMX3,-0.2206,0.1582,0.922813,0.857756,NS
S100A8,0.1667,0.209,0.92293,0.820635,NS
PALMD,0.1011,0.3427,0.923315,0.712719,NS
SFPQ,-0.1118,0.3098,0.923323,0.737156,NS
TUBA4A,0.086,0.4023,0.923411,0.675684,NS
PAICS,0.0693,0.4981,0.92356799999999994,0.633165,NS
OSBPL11,0.1309,0.2637,0.923609,0.775296,NS
ERGIC1,0.1202,0.2866,0.923727,0.759322,NS
VPS29,0.211,0.1631,0.923798,0.856864,NS
HNRNPM,-0.1143,0.3009,0.923855,0.747001,NS
ATP6V1A,0.0778,0.4398,0.924238,0.661556,NS
NAA15,0.1576,0.2164,0.924458,0.815312,NS
FDPS,-0.0623,0.5475,0.924481,0.593416,NS
MYO6,0.1056,0.3223,0.924636,0.725795,NS
RPS15,-0.0912,0.3692,0.925385,0.699906,NS
ADSS2,-0.1034,0.3246,0.925662,0.725773,NS
SRPRB,0.0922,0.363,0.925835,0.702116,NS
NAPA,-0.059,0.5665,0.925926,0.580704,NS
ENSA,-0.0936,0.3544,0.926442,0.705494,NS
RPL30,0.1164,0.2847,0.926523,0.760317,NS
NOL3,-0.0895,0.3698,0.926599,0.699906,NS
LNPK,0.0818,0.4022,0.927003,0.675684,NS
CMPK1,-0.1097,0.2984,0.927377,0.748709,NS
NUDT2,-0.153,0.2139,0.927429,0.81658,NS
MAP2K4,-0.0799,0.4084,0.927648,0.675684,NS
PCBP1,-0.0671,0.4847,0.927887,0.641063,NS
ZNF33A,-0.1746,0.1847,0.928433,0.841316,NS
SUOX,-0.0874,0.3689,0.928479,0.699906,NS
ANXA11,-0.0634,0.5079,0.928577,0.626689,NS
MYOF,0.1038,0.3093,0.928761,0.737395,NS
COPA,0.083,0.3858,0.928919,0.689201,NS
FLG2,-0.1767,0.1807,0.929108,0.843749,NS
MCEE,0.1629,0.196,0.929119,0.834082,NS
PDLIM1,-0.1123,0.2839,0.929179,0.760317,NS
TFAM,0.0974,0.3275,0.929198,0.723955,NS
RPL18,0.1162,0.2736,0.929436,0.768282,NS
KLC1,0.1124,0.2823,0.929544,0.761881,NS
DMD,-0.0731,0.4331,0.929744,0.666528,NS
PTGES3,-0.0784,0.4025,0.929936,0.675684,NS
ACAT1,-0.0741,0.4247,0.930103,0.670871,NS
ARL8B,0.0775,0.4048,0.93027,0.675684,NS
ETFDH,0.0854,0.3673,0.930311,0.701159,NS
GCLM,-0.1147,0.2735,0.930338,0.768282,NS
LAMP1,0.0855,0.3663,0.930398,0.701272,NS
MDH2,0.0752,0.4166,0.93041,0.673979,NS
MTHFD1,0.0614,0.5073,0.930837,0.626968,NS
YWHAE,0.0635,0.49,0.930848,0.640883,NS
XRCC5,-0.0704,0.4388,0.93139,0.662496,NS
RAB5C,0.0904,0.3413,0.931428,0.713416,NS
ANXA6,0.0636,0.4815,0.931913,0.641063,NS
MRPS25,0.0871,0.3517,0.931927,0.708895,NS
CUL5,-0.0665,0.46,0.93196,0.64929,NS
SERPINA1,0.1002,0.3052,0.932009,0.742272,NS
PDIA6,-0.0743,0.4105,0.932215,0.675684,NS
PCNP,-0.1253,0.2427,0.932387,0.796212,NS
SNTA1,-0.0876,0.3466,0.932486,0.711747,NS
EIF3K,-0.0849,0.3574,0.932491,0.703735,NS
DEK,-0.1091,0.2762,0.932948,0.767134,NS
EIF3L,0.0897,0.3351,0.933167,0.717685,NS
MYL6B,0.1684,0.1782,0.933221,0.843992,NS
RPL36AL,0.1014,0.296,0.933249,0.751817,NS
SCCPDH,0.0664,0.445,0.934233,0.65715,NS
CISD1,0.0737,0.3963,0.93494,0.681108,NS
MRI1,-0.1457,0.2004,0.934984,0.829303,NS
SLIRP,0.0913,0.3193,0.935104,0.728299,NS
PSMB4,0.069,0.4223,0.935119,0.672565,NS
RPL10A,0.1092,0.2661,0.935251,0.772961,NS
CAPZA2,-0.0937,0.3103,0.935256,0.736914,NS
RPS16,0.0853,0.3405,0.935317,0.713546,NS
GDI2,0.058,0.4976,0.935719,0.633256,NS
CTSD,-0.074,0.3862,0.936291,0.689201,NS
PFKFB1,-0.127,0.2249,0.936337,0.811398,NS
PARVA,-0.0974,0.2912,0.93679,0.75598,NS
HDGFL2,-0.1189,0.2382,0.936882,0.799539,NS
PSMA2,0.0737,0.3827,0.937111,0.690003,NS
SLC1A4,-0.112,0.2518,0.937143,0.788017,NS
UFD1,0.0951,0.295,0.937468,0.752955,NS
CUL1,0.0772,0.3626,0.937606,0.702116,NS
BAG6,0.1073,0.2587,0.938089,0.781154,NS
DPYSL2,0.0671,0.411,0.938434,0.675684,NS
RPS6KA3,-0.0758,0.3637,0.938474,0.702116,NS
TBC1D17,-0.0838,0.3266,0.938913,0.723955,NS
NAP1L1,0.078,0.3497,0.939117,0.710423,NS
