gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
HHATL,0.1627,0.357,0.874836,0.914846,NS
PMM2,0.1776,0.3267,0.874934,0.917629,NS
GMPR2,-0.1506,0.3846,0.875166,0.891769,NS
DPM3,-0.2038,0.2818,0.876163,0.936556,NS
ATP6V1B2,-0.1187,0.4825,0.876438,0.855422,NS
PRKAR2A,-0.1031,0.554,0.876716,0.828364,NS
ANXA2,-0.1317,0.4332,0.876918,0.871825,NS
PRKAA1,-0.105,0.5428,0.877006,0.835681,NS
LDHD,-0.2085,0.2726,0.877369,0.936556,NS
GYS1,-0.1286,0.4415,0.877414,0.871825,NS
PSMC1,-0.1087,0.5216,0.877627,0.84351,NS
PURA,-0.1457,0.389,0.877703,0.891769,NS
VCL,-0.0922,0.6135,0.877908,0.803195,NS
KLHDC8B,-0.194,0.291,0.878118,0.936556,NS
UTRN,0.1436,0.393,0.878156,0.890889,NS
CZIB,0.1288,0.4369,0.878429,0.871825,NS
EEF2,0.0917,0.6136,0.878534,0.803195,NS
RPL5,0.1749,0.3211,0.878686,0.920162,NS
TARDBP,-0.1147,0.4884,0.878973,0.853896,NS
TATDN1,-0.1567,0.3565,0.879296,0.914846,NS
NIF3L1,0.1206,0.4627,0.879455,0.858853,NS
S100A9,0.2364,0.2359,0.879469,0.947902,NS
KRT5,0.2417,0.2307,0.879525,0.949709,NS
IDE,0.1265,0.4402,0.879646,0.871825,NS
MVP,0.2328,0.236,0.881186,0.947902,NS
ANKRD2,-0.1896,0.2896,0.881239,0.936556,NS
SLC25A12,0.1159,0.4729,0.881413,0.857221,NS
KPNA6,0.1264,0.4321,0.881852,0.871825,NS
CAPZB,0.1699,0.3209,0.882024,0.920162,NS
MYO6,0.1587,0.3427,0.882298,0.917629,NS
RPL11,0.1769,0.3072,0.882397,0.929116,NS
NQO2,0.2484,0.2187,0.882416,0.951134,NS
TF,-0.1578,0.3409,0.883509,0.917629,NS
NGLY1,0.1383,0.3878,0.883842,0.891769,NS
ATP1A2,-0.1023,0.5223,0.884256,0.84351,NS
PARK7,-0.1013,0.5272,0.884332,0.841189,NS
TMPO,0.2072,0.2574,0.884449,0.936556,NS
XPO7,-0.1655,0.3219,0.884588,0.920162,NS
PPIL3,-0.1694,0.3139,0.884736,0.92382,NS
OTUB1,-0.0995,0.534,0.88485,0.841189,NS
PAK2,-0.1231,0.4308,0.885024,0.871825,NS
VPS28,-0.1146,0.4617,0.885277,0.859909,NS
MAPK12,0.1383,0.3824,0.885339,0.891769,NS
TOMM5,0.1599,0.3308,0.885351,0.917629,NS
PAIP1,0.1291,0.4084,0.885664,0.878984,NS
PHB2,0.1102,0.478,0.885733,0.857204,NS
PSMD13,-0.0969,0.5406,0.886367,0.837369,NS
RABL3,-0.1448,0.3613,0.886511,0.911506,NS
DNM2,-0.1215,0.4298,0.886702,0.871825,NS
PGM5,0.151,0.3456,0.886751,0.917629,NS
RPS4X,0.1225,0.4254,0.886958,0.87247,NS
PPP1R3A,0.1254,0.4124,0.88775,0.874369,NS
PA2G4,0.1154,0.4453,0.888409,0.871556,NS
TCP1,-0.1033,0.4957,0.888823,0.850937,NS
DCTN4,-0.1428,0.3576,0.889072,0.914846,NS
SLC25A24,0.1159,0.4398,0.889262,0.871825,NS
LYPLA1,0.1144,0.444,0.889616,0.871825,NS
TXNDC17,0.107,0.4726,0.890109,0.857221,NS
PDCD5,-0.1045,0.4835,0.890216,0.855422,NS
GPC1,-0.1424,0.3544,0.890321,0.914846,NS
ESYT1,-0.1529,0.3299,0.890353,0.917629,NS
PPM1A,-0.0985,0.5104,0.890632,0.849097,NS
PIP4K2B,0.1149,0.4375,0.890734,0.871825,NS
PEA15,0.2299,0.2182,0.890896,0.951134,NS
FAM136A,0.1688,0.297,0.890979,0.931804,NS
LANCL2,0.1259,0.3981,0.891003,0.889209,NS
PSMD12,-0.1211,0.4126,0.89134,0.874369,NS
ETFA,-0.1259,0.3969,0.891351,0.889887,NS
SPTAN1,-0.1299,0.3845,0.891402,0.891769,NS
COL18A1,0.215,0.232,0.891499,0.949692,NS
ACAD9,0.1492,0.3331,0.89184,0.917629,NS
UBE2R2,-0.1521,0.326,0.892099,0.918139,NS
SNTB1,0.1346,0.3669,0.892472,0.906103,NS
IGHG1,-0.1632,0.3021,0.892681,0.931391,NS
ATP2B1,-0.2138,0.2302,0.892842,0.949709,NS
P4HB,-0.0979,0.5024,0.892895,0.850613,NS
ACY1,-0.1295,0.3784,0.893276,0.895815,NS
SLC2A4,-0.2257,0.2169,0.893395,0.951134,NS
PPTC7,0.1783,0.2743,0.89349,0.936556,NS
KPNA1,-0.1192,0.4064,0.894456,0.880702,NS
EMC2,0.1515,0.3185,0.894839,0.921617,NS
TMEM245,-0.1655,0.2906,0.895184,0.936556,NS
ABLIM2,0.1947,0.2466,0.895337,0.937981,NS
GRPEL1,-0.152,0.3151,0.895586,0.922881,NS
PSMB3,-0.1107,0.4324,0.895627,0.871825,NS
ALDH4A1,-0.1155,0.414,0.895729,0.874369,NS
HMGB2,-0.1312,0.3643,0.895757,0.90884,NS
TACO1,0.1416,0.3366,0.896038,0.917629,NS
LMAN1,-0.1224,0.3877,0.896505,0.891769,NS
HINT3,0.1683,0.2815,0.896618,0.936556,NS
HSP90AB1,-0.104,0.4557,0.896657,0.862695,NS
APEX1,0.1124,0.4166,0.897757,0.874369,NS
DHRS7,-0.1166,0.4012,0.897875,0.885677,NS
SCFD1,-0.1397,0.3347,0.897901,0.917629,NS
PFN2,-0.1136,0.4087,0.898613,0.878984,NS
EIF5,0.1178,0.3939,0.89864,0.890889,NS
GSK3B,0.1051,0.4413,0.898762,0.871825,NS
STK38,0.1741,0.2642,0.899519,0.936556,NS
MPC2,-0.1247,0.3681,0.89969,0.904642,NS
GSK3A,-0.1365,0.336,0.899766,0.917629,NS
EIF4B,-0.109,0.42,0.899974,0.874369,NS
RGS12,0.1592,0.2873,0.900026,0.936556,NS
EIF3F,-0.1054,0.4334,0.900172,0.871825,NS
CP,-0.1453,0.314,0.900266,0.92382,NS
RPL36AL,0.149,0.306,0.900328,0.929712,NS
TFG,-0.1176,0.3836,0.90133,0.891769,NS
AP1G1,0.1835,0.2458,0.901378,0.937981,NS
PDAP1,-0.1161,0.3881,0.901432,0.891769,NS
ANXA11,0.0898,0.5015,0.901473,0.850613,NS
DNAJA4,-0.153,0.294,0.901625,0.934466,NS
PUDP,0.135,0.3327,0.901716,0.917629,NS
GPX3,-0.141,0.3173,0.902088,0.921617,NS
LNPK,-0.1138,0.3922,0.90229,0.890889,NS
ITIH4,0.1657,0.2687,0.902568,0.936556,NS
EIF3M,0.1162,0.3831,0.902595,0.891769,NS
GHITM,0.1263,0.3515,0.902805,0.914846,NS
PGAM1,0.1034,0.4276,0.903255,0.871825,NS
ATP5F1A,-0.1036,0.4267,0.903272,0.871825,NS
BPNT1,-0.1249,0.3535,0.903342,0.914846,NS
DDT,0.1546,0.2854,0.903365,0.936556,NS
AHCYL1,-0.1151,0.3835,0.90339,0.891769,NS
AZGP1,-0.1297,0.34,0.903472,0.917629,NS
TNMD,-0.1447,0.3024,0.904122,0.931391,NS
RPN2,-0.1326,0.3292,0.904346,0.917629,NS
PEBP4,0.1666,0.2613,0.904631,0.936556,NS
ERI3,0.1397,0.3096,0.905203,0.928758,NS
PPIB,0.1322,0.3268,0.90527,0.917629,NS
IARS1,0.1329,0.3247,0.905401,0.918944,NS
RPS9,0.1301,0.3303,0.905833,0.917629,NS
PEBP1,-0.0992,0.4325,0.905941,0.871825,NS
PSMB7,-0.1052,0.4064,0.90628,0.880702,NS
GOT2,0.1031,0.4142,0.906385,0.874369,NS
PRDX5,-0.1014,0.4202,0.906596,0.874369,NS
CLIP2,-0.1609,0.2624,0.907373,0.936556,NS
HSD17B4,-0.165,0.2551,0.907658,0.936556,NS
NT5C3A,-0.0967,0.4349,0.907717,0.871825,NS
FABP3,-0.1273,0.3302,0.907725,0.917629,NS
COASY,0.1248,0.3365,0.907866,0.917629,NS
CYB5R1,-0.105,0.3996,0.907927,0.886998,NS
ELOB,0.1009,0.4157,0.907959,0.874369,NS
CAMK2D,0.1386,0.3011,0.908389,0.931391,NS
CACYBP,-0.1343,0.3101,0.90854,0.928605,NS
ACTR2,-0.1015,0.4104,0.908559,0.87729,NS
GSR,-0.0913,0.4558,0.908596,0.862695,NS
VPS13C,-0.1333,0.3118,0.908729,0.926779,NS
OSGEP,0.1234,0.3353,0.909103,0.917629,NS
DNAJC11,0.1418,0.29,0.909641,0.936556,NS
TECR,0.1459,0.2812,0.909875,0.936556,NS
PGAM2,0.1081,0.3729,0.91134,0.899027,NS
PCNP,0.1549,0.26,0.911414,0.936556,NS
MXRA7,-0.1827,0.2194,0.91183,0.951134,NS
CCDC124,-0.1231,0.3247,0.912097,0.918944,NS
SDHB,-0.103,0.3854,0.912653,0.891769,NS
MOGS,0.1832,0.2157,0.913009,0.951134,NS
SAMM50,0.0932,0.4223,0.913371,0.874336,NS
PFDN5,0.1024,0.3841,0.913454,0.891769,NS
PDIA3,-0.092,0.4267,0.913529,0.871825,NS
SIRT5,-0.1117,0.3506,0.913743,0.914846,NS
GALM,0.1109,0.3523,0.913967,0.914846,NS
HSCB,0.153,0.2551,0.914016,0.936556,NS
GMPPB,-0.1159,0.3365,0.914109,0.917629,NS
TIMM10,-0.1185,0.3288,0.914173,0.917629,NS
PPP1R7,-0.1072,0.3617,0.91459,0.911506,NS
BLVRA,-0.1072,0.3602,0.914946,0.912186,NS
DNAJA2,-0.0935,0.4123,0.91506,0.874369,NS
SETD7,-0.1043,0.3692,0.915157,0.904101,NS
ARMT1,-0.1321,0.2907,0.915337,0.936556,NS
VPS13A,0.2105,0.1821,0.915542,0.968056,NS
THOP1,-0.0907,0.4221,0.91564,0.874336,NS
PRKAR1A,-0.0896,0.4237,0.916285,0.873892,NS
TSNAX,-0.143,0.2652,0.91638,0.936556,NS
CCT5,-0.0816,0.464,0.916502,0.858853,NS
SLC1A4,0.148,0.2558,0.916533,0.936556,NS
IPO5,-0.0795,0.4752,0.916661,0.857221,NS
COL14A1,-0.2423,0.1558,0.916716,0.976949,NS
SSB,0.1393,0.2704,0.91692,0.936556,NS
PIAS2,0.1149,0.3276,0.916997,0.917629,NS
PFDN4,-0.1106,0.3394,0.917164,0.917629,NS
PDK2,0.1701,0.2202,0.917375,0.951134,NS
CFB,-0.14,0.2666,0.917657,0.936556,NS
RNF7,0.0998,0.3734,0.917775,0.899027,NS
NUTF2,-0.0949,0.392,0.917894,0.890889,NS
UGP2,-0.0952,0.3904,0.918011,0.891769,NS
TIPRL,-0.0918,0.4033,0.918265,0.88464,NS
NSF,0.1237,0.2981,0.918558,0.931391,NS
AHNAK,-0.1234,0.2985,0.918661,0.931391,NS
LYPLA2,0.1454,0.2531,0.918782,0.936556,NS
PPP1CB,0.1292,0.2845,0.918857,0.936556,NS
ENDOG,-0.1469,0.2498,0.918986,0.936556,NS
RTCB,-0.0887,0.4128,0.919138,0.874369,NS
ATIC,-0.0904,0.4047,0.91925,0.883271,NS
LGALS3,-0.1271,0.2862,0.919642,0.936556,NS
VPS25,-0.1209,0.3008,0.919654,0.931391,NS
ARL1,-0.2086,0.1743,0.919701,0.970819,NS
PPP3CA,0.0999,0.3634,0.919778,0.909778,NS
MLYCD,0.1697,0.2138,0.91983,0.951134,NS
GLIPR2,0.1587,0.2285,0.919928,0.951134,NS
HSPB1,-0.1332,0.2712,0.92016,0.936556,NS
PKM,0.0942,0.3817,0.92056,0.891769,NS
PRDX1,-0.104,0.3444,0.920823,0.917629,NS
ILF3,-0.1527,0.2343,0.920932,0.947902,NS
RPL8,0.1586,0.2252,0.921029,0.951134,NS
ISCA2,0.1196,0.2986,0.921055,0.931391,NS
PPA1,-0.1011,0.353,0.921121,0.914846,NS
SYNPO2,-0.1354,0.2618,0.921641,0.936556,NS
HSP90B1,-0.0918,0.3846,0.921967,0.891769,NS
PSMA6,-0.0882,0.4001,0.921988,0.886944,NS
CAPZA2,0.1244,0.2832,0.922079,0.936556,NS
ACADSB,-0.1296,0.2715,0.922188,0.936556,NS
JPH1,0.1037,0.3386,0.922312,0.917629,NS
HNRNPH3,0.1325,0.2625,0.923018,0.936556,NS
HNRNPA3,0.1365,0.2537,0.923387,0.936556,NS
FLNB,-0.1383,0.2501,0.923424,0.936556,NS
PPBP,0.1847,0.1873,0.923466,0.96598,NS
WDR44,0.1599,0.2147,0.923967,0.951134,NS
CRAT,0.0972,0.3531,0.923975,0.914846,NS
PSMC2,-0.0724,0.4742,0.924019,0.857221,NS
NDUFA11,-0.1519,0.2242,0.924597,0.951134,NS
PTMS,-0.129,0.263,0.924871,0.936556,NS
ENOPH1,0.102,0.3315,0.925127,0.917629,NS
VWF,0.2005,0.1685,0.925141,0.971699,NS
STOM,0.1293,0.2592,0.925726,0.936556,NS
ERAP1,-0.127,0.2626,0.926071,0.936556,NS
HLA-DRB1,0.1515,0.2198,0.926178,0.951134,NS
NUMA1,0.1053,0.3156,0.926306,0.922674,NS
DCAF6,-0.0916,0.3609,0.926671,0.911507,NS
MYO18A,-0.1393,0.237,0.926812,0.947902,NS
CHP1,0.1059,0.3113,0.92694,0.927026,NS
ATP2B4,-0.0976,0.3367,0.927134,0.917629,NS
ME1,-0.0951,0.3448,0.927306,0.917629,NS
ETFDH,-0.1061,0.3078,0.927545,0.929116,NS
EIF6,0.0925,0.3524,0.927719,0.914846,NS
SEC24C,-0.0943,0.3443,0.927936,0.917629,NS
MARS1,-0.1383,0.2339,0.928237,0.947902,NS
FAH,-0.0983,0.3281,0.928442,0.917629,NS
PARVB,0.1046,0.3073,0.928644,0.929116,NS
RTCA,-0.0963,0.3337,0.928714,0.917629,NS
PHKB,0.0993,0.319,0.929676,0.921617,NS
ADSS1,0.086,0.3681,0.929734,0.904642,NS
KPNA4,-0.08,0.3953,0.929802,0.890889,NS
HSPA5,-0.082,0.3835,0.930138,0.891769,NS
RDH11,-0.15310000000000001,0.2053,0.930167,0.956495,NS
LRBA,0.2418,0.1299,0.930255,0.980097,NS
CHCHD3,0.0953,0.3289,0.930353,0.917629,NS
STX7,-0.1025,0.3046,0.930649,0.929957,NS
XPNPEP1,-0.092,0.3383,0.930809,0.917629,NS
ACO1,-0.0908,0.3416,0.931098,0.917629,NS
ARAF,-0.1618,0.1907,0.931412,0.965421,NS
USP15,-0.0921,0.3341,0.931574,0.917629,NS
DHX9,-0.1045,0.2931,0.93188,0.935642,NS
PFKL,-0.1199,0.2554,0.931913,0.936556,NS
NAMPT,0.1339,0.2279,0.932124,0.951134,NS
FAM162A,-0.0992,0.3074,0.932169,0.929116,NS
LRPAP1,0.1221,0.2499,0.932177,0.936556,NS
HUWE1,-0.1181,0.2549,0.933042,0.936556,NS
ALPK3,0.1194,0.2516,0.933167,0.936556,NS
ATP1A1,-0.0807,0.3707,0.933416,0.901762,NS
METTL26,0.1108,0.2694,0.933571,0.936556,NS
PSMD8,-0.0945,0.3158,0.933612,0.922674,NS
COPS2,-0.0788,0.3771,0.933869,0.896594,NS
NLRX1,-0.1087,0.2728,0.933997,0.936556,NS
FSD2,0.1098,0.2687,0.934334,0.936556,NS
KDM5B,0.1067,0.2746,0.934745,0.936556,NS
CHMP5,0.1374,0.2131,0.934809,0.951134,NS
RAB21,-0.092,0.3174,0.934953,0.921617,NS
GPD1L,-0.072,0.4031,0.93536300000000006,0.88464,NS
HSPA9,0.0776,0.3732,0.935521,0.899027,NS
GSTZ1,-0.1301,0.2221,0.935633,0.951134,NS
CAPN3,0.1105,0.2613,0.935693,0.936556,NS
ETFRF1,-0.1294,0.2225,0.935862,0.951134,NS
STT3A,-0.0957,0.3006,0.935888,0.931391,NS
RDH13,0.1325,0.2159,0.936282,0.951134,NS
TIMM50,-0.0993,0.2864,0.936601,0.936556,NS
PPIA,-0.096,0.2955,0.936753,0.933003,NS
EIF1AX,-0.0948,0.2968,0.93727,0.931804,NS
MACROD1,0.0887,0.3158,0.937566,0.922674,NS
DENND5A,0.1185,0.2334,0.938289,0.948197,NS
CFH,0.1229,0.2247,0.938386,0.951134,NS
CMYA5,-0.0917,0.3011,0.938393,0.931391,NS
SARS2,-0.1046,0.2617,0.938918,0.936556,NS
C11orf54,-0.0912,0.3,0.93893,0.931391,NS
LRMDA,-0.1086,0.2513,0.939083,0.936556,NS
PTMA,0.1282,0.2127,0.93914,0.951134,NS
SNX5,-0.1786,0.1527,0.939144,0.978941,NS
TMX1,-0.0987,0.2761,0.939165,0.936556,NS
RMDN1,0.0976,0.2791,0.939173,0.936556,NS
MYOM3,0.1615,0.1687,0.939186,0.971699,NS
NPLOC4,-0.0801,0.3391,0.939401,0.917629,NS
FDX1,-0.1576,0.1721,0.939472,0.971699,NS
SMIM20,0.1189,0.2272,0.939676,0.951134,NS
QDPR,0.0903,0.2977,0.939988,0.931491,NS
PDLIM3,-0.1084,0.2479,0.940024,0.937167,NS
MAP2K6,0.0937,0.285,0.940396,0.936556,NS
ATP5MF,-0.1014,0.2622,0.940633,0.936556,NS
HDHD2,0.0855,0.3058,0.941588,0.929712,NS
SNX12,0.1005,0.2595,0.941709,0.936556,NS
RPLP0,0.10780000000000001,0.2403,0.942096,0.947059,NS
UBXN6,0.1019,0.2538,0.942211,0.936556,NS
CORO6,-0.1396,0.1849,0.942267,0.966083,NS
VCP,-0.0724,0.3561,0.94236,0.914846,NS
VPS4A,-0.0904,0.2849,0.942417,0.936556,NS
GPHN,-0.1099,0.2343,0.942467,0.947902,NS
SUOX,-0.0962,0.2668,0.94259,0.936556,NS
PALMD,-0.1044,0.2457,0.94263,0.937981,NS
UBE2K,-0.0825,0.3093,0.942957,0.928758,NS
TMEM120A,0.179,0.1425,0.942964,0.980097,NS
PNPO,-0.1151,0.2214,0.943013,0.951134,NS
AGMAT,-0.1565,0.1626,0.943102,0.971699,NS
APOC2,-0.1488,0.1705,0.943228,0.971699,NS
ABHD6,-0.1145,0.221,0.943379,0.951134,NS
KPNA3,-0.0966,0.2619,0.943382,0.936556,NS
CSNK2A1,-0.1043,0.2421,0.943516,0.943873,NS
ATP5ME,-0.0902,0.2784,0.943817,0.936556,NS
IMPA2,0.0986,0.2543,0.943873,0.936556,NS
HSDL2,0.0877,0.2854,0.944023,0.936556,NS
SCP2,0.1038,0.2391,0.944435,0.947549,NS
NAA15,-0.147,0.1679,0.944769,0.971699,NS
CUTA,-0.1086,0.2241,0.945486,0.951134,NS
ENSA,0.0988,0.2464,0.945504,0.937981,NS
TMEM230,-0.1032,0.2353,0.945623,0.947902,NS
PIN4,-0.0971,0.2499,0.945646,0.936556,NS
ETF1,-0.1035,0.2339,0.945805,0.947902,NS
RPS24,-0.1138,0.2121,0.945959,0.951134,NS
CTSD,-0.0834,0.2864,0.946518,0.936556,NS
LDHB,-0.1214,0.1965,0.946566,0.964314,NS
RCSD1,-0.0894,0.2653,0.946852,0.936556,NS
RPL13A,-0.1262,0.1876,0.946916,0.965814,NS
EEF1G,-0.0679,0.3489,0.946921,0.915951,NS
DUSP3,0.0779,0.3035,0.947,0.930417,NS
COPS6,-0.0736,0.3212,0.947017,0.920162,NS
CAB39,0.0716,0.3295,0.947125,0.917629,NS
TUBB,-0.0767,0.3059,0.947379,0.929712,NS
WDR1,0.0733,0.3198,0.94742,0.921219,NS
LPCAT3,0.1254,0.1862,0.947681,0.966083,NS
GBP2,-0.1137,0.2051,0.947703,0.956495,NS
PDHX,-0.0744,0.3133,0.947745,0.92424,NS
MRPS18B,0.0926,0.2508,0.947914,0.936556,NS
HADHA,-0.0776,0.2981,0.948134,0.931391,NS
ATP5PO,-0.08,0.2888,0.948172,0.936556,NS
COQ5,-0.0998,0.2311,0.948277,0.949692,NS
CACNG1,-0.115,0.1999,0.948419,0.962924,NS
PSMA5,-0.0656,0.3504,0.948431,0.914846,NS
MTAP,0.11,0.2084,0.948606,0.953066,NS
MTIF2,-0.0956,0.2393,0.948711,0.947549,NS
PRKRA,-0.1259,0.1807,0.948965,0.968587,NS
RPL14,-0.1257,0.1801,0.949214,0.968587,NS
NIT2,-0.0684,0.3285,0.949558,0.917629,NS
GLUL,-0.1374,0.163,0.949714,0.971699,NS
CTSB,0.0898,0.2488,0.949879,0.936556,NS
MDP1,-0.1053,0.2113,0.950045,0.951134,NS
MICU1,-0.1215,0.1828,0.950153,0.967823,NS
APOO,0.084,0.264,0.950241,0.936556,NS
MTX1,0.0838,0.2638,0.950363,0.936556,NS
CES2,-0.1246,0.1768,0.950543,0.970487,NS
NME2,-0.0762,0.2884,0.950674,0.936556,NS
TMEM43,-0.0986,0.2227,0.950726,0.951134,NS
COPS3,0.0619,0.354,0.950788,0.914846,NS
SMYD1,0.1122,0.1952,0.950827,0.964314,NS
PGP,-0.0727,0.2999,0.951006,0.931391,NS
HSPA1A,-0.0783,0.2785,0.951049,0.936556,NS
HNRNPD,0.0774,0.2803,0.951299,0.936556,NS
TSFM,0.1017,0.2131,0.95133,0.951134,NS
UBQLN1,-0.1306,0.1657,0.951403,0.971699,NS
PAFAH2,-0.0965,0.223,0.951647,0.951134,NS
IMMT,0.0727,0.2956,0.951735,0.933003,NS
RAB12,-0.0909,0.2363,0.951763,0.947902,NS
OPA3,-0.108,0.1985,0.951836,0.963248,NS
SPR,-0.0974,0.2199,0.951874,0.951134,NS
ITGB1,-0.0666,0.3212,0.951952,0.920162,NS
RHOG,0.1575,0.1358,0.951958,0.980097,NS
METTL7A,-0.0976,0.2182,0.952134,0.951134,NS
DNPH1,0.0868,0.2455,0.952145,0.937981,NS
RAC1,-0.0633,0.3366,0.952159,0.917629,NS
NXN,-0.0843,0.2522,0.952204,0.936556,NS
ADRM1,-0.0898,0.2364,0.952305,0.947902,NS
GPT,0.0976,0.2174,0.952334,0.951134,NS
CD38,0.1083,0.1956,0.95238,0.964314,NS
HBS1L,0.0809,0.2609,0.952573,0.936556,NS
TPD52L2,0.065,0.3239,0.952669,0.919303,NS
SLC25A6,-0.1167,0.1803,0.952721,0.968587,NS
PREP,0.0767,0.274,0.952784,0.936556,NS
EIF5A,-0.0739,0.2841,0.952784,0.936556,NS
EPDR1,0.0982,0.2138,0.952797,0.951134,NS
NMT1,0.1063,0.1964,0.953082,0.964314,NS
DEK,0.1009,0.206,0.953254,0.955976,NS
STRN3,-0.0775,0.2672,0.953435,0.936556,NS
HCFC2,0.1296,0.1591,0.95363,0.97323,NS
MYOM2,0.098,0.2095,0.953819,0.952932,NS
ANXA7,-0.0631,0.3245,0.953956,0.918944,NS
RDX,-0.0668,0.3041,0.95428,0.929957,NS
ALDH3A2,-0.0815,0.2485,0.954447,0.936556,NS
GSTM3,0.0998,0.2015,0.954755,0.962151,NS
APOL2,-0.1062,0.1879,0.955098,0.965814,NS
H6PD,-0.0834,0.239,0.955148,0.947549,NS
MRPL19,-0.1122,0.1772,0.955261,0.970487,NS
PCYT1A,0.0788,0.252,0.955306,0.936556,NS
BZW2,-0.0657,0.2995,0.955708,0.931391,NS
HSPE1,0.0762,0.2581,0.955717,0.936556,NS
PVALB,0.1945,0.1006,0.955923,0.986789,NS
ARPC1B,0.1011,0.1927,0.956127,0.964314,NS
ECHDC2,0.0934,0.2082,0.956197,0.953066,NS
FNTA,0.0775,0.2511,0.9562,0.936556,NS
METAP2,-0.0612,0.3178,0.956217,0.921617,NS
RYR1,-0.0713,0.2717,0.956373,0.936556,NS
HNRNPK,0.0678,0.2856,0.956374,0.936556,NS
BAG3,-0.0916,0.2114,0.956416,0.951134,NS
CALU,-0.0821,0.2352,0.956496,0.947902,NS
ECHDC3,-0.1167,0.1654,0.956521,0.971699,NS
ZBTB9,0.114,0.1688,0.956648,0.971699,NS
CD151,-0.1068,0.1797,0.956754,0.968719,NS
ECHS1,-0.0733,0.2602,0.957016,0.936556,NS
COA3,-0.1108,0.1714,0.957238,0.971699,NS
PSMA1,-0.0574,0.3302,0.957304,0.917629,NS
DMD,-0.071,0.2668,0.957321,0.936556,NS
HDGF,-0.0738,0.2563,0.957393,0.936556,NS
CRKL,0.0699,0.2702,0.957467,0.936556,NS
TPT1,0.086,0.219,0.957578,0.951134,NS
ATP6V1H,0.0896,0.2098,0.95761,0.952932,NS
LTBP3,-0.1092,0.1721,0.957626,0.971699,NS
TSPAN8,-0.1011,0.1859,0.957652,0.966083,NS
HIKESHI,0.0735,0.2554,0.957674,0.936556,NS
EIF4H,0.0735,0.255,0.95778,0.936556,NS
OGDH,-0.0678,0.276,0.957808,0.936556,NS
TIAL1,-0.0887,0.2109,0.957861,0.95145,NS
DAZAP1,0.1952,0.0958,0.957879,0.986789,NS
AMPD1,0.1143,0.1627,0.958072,0.971699,NS
ATP6V1E1,0.0984,0.1884,0.958194,0.965814,NS
SAR1B,-0.0741,0.25,0.958226,0.936556,NS
ARPC5,-0.1104,0.1676,0.958271,0.971699,NS
MT-ATP8,-0.0933,0.198,0.958374,0.963248,NS
TXNRD1,-0.0664,0.2773,0.958478,0.936556,NS
RARS1,-0.0744,0.2473,0.95853,0.937728,NS
ANP32A,-0.0711,0.2585,0.958562,0.936556,NS
TUBA4A,0.0789,0.2323,0.958671,0.949692,NS
CD59,-0.0702,0.2604,0.958803,0.936556,NS
UBE2G1,0.1094,0.1666,0.958894,0.971699,NS
NFU1,0.1011,0.1802,0.958912,0.968587,NS
NAA10,-0.0915,0.1986,0.959002,0.963248,NS
DPYSL3,-0.0954,0.1898,0.95915,0.965421,NS
GSPT1,-0.0702,0.258,0.959184,0.936556,NS
NIPSNAP3B,-0.0927,0.195,0.959246,0.964314,NS
ALDH5A1,0.0792,0.2275,0.959348,0.951134,NS
LARS1,-0.0819,0.2197,0.959399,0.951134,NS
IARS2,0.0714,0.2515,0.95949,0.936556,NS
CHMP2A,-0.0645,0.2774,0.959664,0.936556,NS
DEPTOR,0.0934,0.1897,0.959997,0.965421,NS
GCDH,-0.0874,0.2024,0.960095,0.961211,NS
PELO,0.0977,0.1806,0.960183,0.968587,NS
PAICS,-0.0629,0.2795,0.960328,0.936556,NS
UBE3A,-0.0839,0.2093,0.960396,0.952932,NS
HDHD5,0.0941,0.1854,0.960634,0.966083,NS
NUBP1,0.0979,0.177,0.960879,0.970487,NS
UBE2N,0.0694,0.2494,0.960908,0.936556,NS
TPP2,-0.0688,0.2517,0.960925,0.936556,NS
SNX6,0.0637,0.2709,0.961044,0.936556,NS
RPL4,0.1053,0.1637,0.961073,0.971699,NS
SEPTIN7,-0.0745,0.2315,0.961082,0.949692,NS
SRP14,-0.0809,0.2125,0.961161,0.951134,NS
PBXIP1,-0.0698,0.2436,0.961577,0.941217,NS
MRPL11,0.0971,0.1752,0.961598,0.970819,NS
TRIM25,0.0968,0.1748,0.961801,0.970819,NS
PSMB2,-0.0592,0.2785,0.962756,0.936556,NS
RAB10,-0.0702,0.2347,0.96278300000000006,0.947902,NS
ADH1B,0.1225,0.1337,0.962991,0.980097,NS
DLD,-0.0627,0.2613,0.962998,0.936556,NS
NSFL1C,-0.0577,0.2817,0.963258,0.936556,NS
DDRGK1,0.0751,0.2157,0.963394,0.951134,NS
PLCL1,0.1253,0.1291,0.96344,0.980097,NS
SLC44A2,0.0874,0.185,0.963452,0.966083,NS
TCAP,0.1202,0.1345,0.963469,0.980097,NS
ITGA7,-0.0733,0.2201,0.963525,0.951134,NS
VPS29,0.1524,0.1058,0.963556,0.986789,NS
GLRX5,0.0979,0.1642,0.963681,0.971699,NS
EPB41,0.1142,0.1406,0.963695,0.980097,NS
IGLC2,-0.1216,0.1321,0.963709,0.980097,NS
ANK2,0.0843,0.1894,0.963891,0.965421,NS
SLC25A4,0.0823,0.194,0.963893,0.964314,NS
HSPB2,-0.0826,0.1929,0.963971,0.964314,NS
CA2,-0.0859,0.1855,0.963991,0.966083,NS
