gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
PCCA,-0.4068,1.3517,0.281941,0.244031,NS
CAPG,0.699,0.7859,0.282271,0.457416,NS
PGK1,0.3449,1.5873,0.283467,0.189754,NS
FAH,-0.3786,1.443,0.284189,0.221767,NS
ALDH9A1,-0.382,1.4259,0.285318,0.22737,NS
HRC,0.3412,1.5939,0.28586,0.188888,NS
MYL6,0.6456,0.8404,0.28672,0.439017,NS
STAC3,0.4554,1.1899,0.287182,0.293651,NS
ERO1A,0.3515,1.527,0.290535,0.199664,NS
TRAPPC3,-0.5493,0.977,0.290647,0.378517,NS
NUDT3,-0.381,1.398,0.293332,0.234473,NS
CSNK2B,0.3625,1.4688,0.293505,0.216472,NS
DAD1,-0.719,0.739,0.294238,0.480173,NS
MRPL13,0.4624,1.1454,0.29535,0.306381,NS
KLHL41,0.6135,0.8602,0.296657,0.428819,NS
SEPTIN9,-0.4479,1.1778,0.296833,0.295603,NS
SPRED2,-0.7201,0.7309,0.29767,0.4824,NS
TXNDC17,0.3303,1.5898,0.298503,0.189754,NS
LMNA,0.5234,0.9985,0.300172,0.372546,NS
PSMC4,0.3093,1.6869,0.300725,0.167551,NS
PFDN2,-0.3572,1.4607,0.300754,0.217619,NS
G3BP1,0.5505,0.9459,0.301466,0.390616,NS
FAM136A,0.5254,0.9829,0.304509,0.377214,NS
TMOD1,0.6557,0.7842,0.30607,0.457822,NS
NECTIN1,-1.0105,0.5083,0.306457,0.608457,NS
RAD23B,-0.3027,1.6857,0.308893,0.167551,NS
GRPEL1,-0.4775,1.0656,0.309865,0.341358,NS
DNAJA4,0.5008,1.0155,0.310055,0.367875,NS
SEC61B,-0.8439,0.6011,0.310969,0.552224,NS
SCARB2,-0.4103,1.2361,0.311096,0.277046,NS
TOMM22,0.5619,0.9018,0.311377,0.410437,NS
DYNC1H1,0.3229,1.5657,0.312182,0.192841,NS
CASQ1,0.4807,1.0491,0.313108,0.349341,NS
APPL1,-0.3247,1.5506,0.313701,0.193807,NS
ELOB,0.3325,1.5121,0.314179,0.203521,NS
PRKDC,-0.3477,1.4416,0.3153,0.221767,NS
EIF3M,0.3871,1.2901,0.316683,0.257339,NS
CD99,0.4946,1.009,0.316882,0.368885,NS
MYL9,0.8666,0.5756,0.317103,0.573863,NS
FSCN1,0.5073,0.9798,0.318355,0.378501,NS
ACADVL,-0.3329,1.4922,0.318621,0.208878,NS
RSU1,-0.3665,1.3541,0.318964,0.244031,NS
SH3BGR,-0.4063,1.2196,0.319521,0.281458,NS
EEF2,0.2612,1.8954,0.319888,0.126522,NS
GCDH,-0.4242,1.1662,0.320062,0.299301,NS
HBS1L,0.3577,1.3796,0.320989,0.238688,NS
RPLP0,0.447,1.1032,0.321221,0.325151,NS
CUL1,-0.3602,1.3664,0.321987,0.242581,NS
CSTA,0.7406,0.6638,0.322395,0.516521,NS
CPA3,-0.5642,0.8711,0.322469,0.427335,NS
AGT,-0.4203,1.1587,0.325839,0.30257,NS
LPP,-0.413,1.1788,0.325995,0.295603,NS
RACK1,0.3603,1.3414,0.328594,0.24439,NS
IGHA1,-0.5704,0.8466,0.328926,0.436485,NS
NUBPL,0.5117,0.9414,0.329828,0.392763,NS
NDUFA11,0.5601,0.8578,0.330774,0.430333,NS
PPP1R7,-0.3614,1.328,0.331203,0.248147,NS
ACO2,-0.3096,1.5483,0.331598,0.194246,NS
LSS,-0.38,1.2535,0.333958,0.270609,NS
SERPINA3,-0.454,1.047,0.334753,0.349788,NS
CILP,0.5669,0.8379,0.334967,0.43969,NS
ARHGDIA,-0.2993,1.5859,0.335229,0.189754,NS
NOMO2,0.3949,1.1965,0.336882,0.291743,NS
MRPL1,0.452,1.0451,0.336978,0.350643,NS
MYO1C,-0.4212,1.1172,0.338427,0.318594,NS
TRIP10,-0.3009,1.5562,0.340264,0.193807,NS
MOCS2,0.4374,1.0675,0.341247,0.341358,NS
FAM120A,0.4025,1.1597,0.341327,0.302517,NS
MVP,0.6683,0.6979,0.341637,0.497226,NS
TUBA8,0.3097,1.4973,0.343801,0.207078,NS
KPNB1,0.2847,1.6277,0.344025,0.182384,NS
UBE3C,-0.5369,0.8623,0.344374,0.428819,NS
DAZAP1,0.8933,0.5145,0.347035,0.603695,NS
ANKRD2,0.5529,0.8309,0.347227,0.443046,NS
TIGAR,-0.6411,0.7155,0.34781,0.488729,NS
MRPL22,0.4694,0.9768,0.347882,0.378517,NS
CFB,-0.4775,0.9598,0.348062,0.384585,NS
SLC25A24,0.337,1.3563,0.34905,0.244031,NS
TCAP,0.6184,0.736,0.350629,0.48088,NS
FAHD2A,-0.5207,0.8733,0.350976,0.427112,NS
TNPO1,0.3337,1.3569,0.352512,0.244031,NS
ARPC1B,0.4566,0.9907,0.352911,0.374847,NS
ALB,-0.4131,1.0848,0.356354,0.334043,NS
TPPP,-0.5451,0.8212,0.356736,0.446687,NS
FABP5,-0.4141,1.0806,0.356841,0.336046,NS
NDUFA6,0.4524,0.9877,0.357363,0.376112,NS
DBT,-0.4514,0.9827,0.360086,0.377214,NS
ATAD3A,-0.4655,0.947,0.362383,0.390519,NS
DCUN1D1,0.4179,1.0547,0.362431,0.346132,NS
HCFC2,-0.585,0.7531,0.362627,0.472001,NS
DCD,0.5646,0.7749,0.365165,0.462728,NS
THOP1,-0.289,1.5115,0.365782,0.203521,NS
ECI2,-0.3769,1.1455,0.370091,0.306381,NS
TNNT1,0.697,0.6136,0.373542,0.541937,NS
ATP2A3,0.474,0.8994,0.374687,0.411483,NS
RPSA,0.3349,1.2725,0.374844,0.263015,NS
KPNA6,0.3436,1.2351,0.3764,0.277052,NS
TSPAN8,-0.4598,0.9215,0.376934,0.404653,NS
PTGR1,0.5573,0.7593,0.377435,0.468962,NS
GYS1,0.3484,1.2094,0.379059,0.28503,NS
F13A1,-0.5454,0.7711,0.379693,0.464056,NS
SULT1A1,-0.5171,0.8109,0.380794,0.44981,NS
AGK,0.4654,0.9003,0.381031,0.411202,NS
RTCB,0.2871,1.4581,0.381411,0.217619,NS
CUTA,-0.4346,0.963,0.381507,0.383653,NS
EHBP1L1,0.343,1.2174,0.38234,0.281616,NS
DDX19A,-0.2813,1.4778,0.384003,0.213972,NS
EMD,-0.3555,1.168,0.384333,0.299301,NS
TMEM43,0.4101,1.011,0.384929,0.368885,NS
NHLRC2,-0.3681,1.1259,0.38509,0.315321,NS
MLEC,0.3206,1.2795,0.388905,0.261245,NS
CAPN1,-0.2409,1.7012,0.389149,0.164758,NS
ARL1,0.7207,0.5682,0.389466,0.573863,NS
SF3B2,-0.3829,1.0659,0.390731,0.341358,NS
PITHD1,-0.4405,0.926,0.390921,0.401213,NS
MRPS18A,0.524,0.7769,0.391634,0.462529,NS
ADK,0.3996,1.0187,0.39172,0.367286,NS
NUCKS1,-0.3174,1.2814,0.392052,0.260724,NS
MYH9,0.4338,0.9361,0.392536,0.396616,NS
PGAM5,-0.4463,0.9082,0.393267,0.408173,NS
ABLIM2,0.5596,0.7242,0.393282,0.4824,NS
KRT18,0.6158,0.6535,0.395869,0.522559,NS
RPL13A,0.5096,0.7896,0.395936,0.456382,NS
TUBB,0.2986,1.3465,0.396196,0.24439,NS
CAMK2B,0.3617,1.1102,0.396714,0.321857,NS
ITGB1,-0.2677,1.4995,0.396786,0.207078,NS
KRT2,0.6315,0.6298,0.400216,0.532676,NS
VAPB,0.3034,1.3097,0.400504,0.253037,NS
MYBPC1,0.635,0.6207,0.403505,0.537565,NS
MAPRE3,0.4843,0.8127,0.404029,0.44981,NS
MACROH2A1,0.5941,0.6572,0.406973,0.520631,NS
DDT,0.4702,0.8299,0.407169,0.443046,NS
RPL26,0.4783,0.8148,0.407658,0.44981,NS
MYCBP,0.3642,1.0685,0.408205,0.341358,NS
GNB1,-0.3006,1.2915,0.40907,0.257339,NS
RDH11,0.4958,0.7813,0.409871,0.459625,NS
NUDT19,0.5202,0.7386,0.412838,0.480173,NS
COQ9,-0.309,1.242,0.413278,0.275171,NS
TATDN1,-0.4016,0.9521,0.414604,0.389567,NS
LAMTOR2,-0.5284,0.7234,0.414737,0.4824,NS
USP24,-0.4084,0.932,0.416292,0.398598,NS
SHMT1,-0.4921,0.77,0.4179,0.464056,NS
CCDC137,0.7793,0.4858,0.418282,0.62703,NS
COX5B,0.3801,0.993,0.419339,0.374847,NS
LTBP3,-0.4737,0.7945,0.420415,0.453648,NS
YBX3,0.337,1.1152,0.420899,0.319413,NS
DNAJA2,0.2837,1.3229,0.421382,0.24928,NS
LAMA2,0.4949,0.7549,0.423037,0.471275,NS
BDH1,-0.4706,0.7887,0.425461,0.456382,NS
TFRC,-0.637,0.5817,0.426043,0.567721,NS
IFT81,0.7239,0.5117,0.426192,0.605735,NS
DCTN6,0.4279,0.8631,0.427221,0.428819,NS
PFKFB1,0.4621,0.7977,0.427947,0.452711,NS
SH3GLB2,0.38,0.9649,0.429864,0.383653,NS
PPME1,0.5345,0.685,0.430408,0.506948,NS
SCRN3,0.4394,0.8297,0.431933,0.443046,NS
PGLS,-0.3807,0.9562,0.432479,0.386765,NS
RPA2,-0.4782,0.7601,0.433058,0.468962,NS
KCTD12,0.564,0.6441,0.433263,0.527295,NS
RPL18,0.4698,0.7725,0.433554,0.463619,NS
SEPTIN2,-0.2784,1.2997,0.43461,0.255755,NS
MRPS35,-0.4269,0.845,0.435778,0.436838,NS
IGHG2,-0.4804,0.7453,0.438528,0.475801,NS
YARS1,0.3716,0.9607,0.439554,0.384585,NS
HIKESHI,0.2995,1.19,0.44019200000000003,0.293651,NS
ITGA7,-0.3236,1.098,0.44128,0.328451,NS
PDXP,-0.4377,0.8114,0.441423,0.44981,NS
LDHB,-0.4617,0.7656,0.443118,0.467091,NS
RAB35,0.4144,0.8507,0.444105,0.433049,NS
TXNL1,0.2385,1.4757,0.444633,0.214208,NS
UBE2D1,-0.3278,1.073,0.444912,0.340158,NS
PTRHD1,0.3469,1.0127,0.445393,0.368393,NS
NIPSNAP3B,-0.3949,0.889,0.445627,0.415872,NS
GPHN,-0.3848,0.9115,0.445887,0.408124,NS
RPA1,-0.3419,1.0251,0.446226,0.36385,NS
LSM8,0.4188,0.8362,0.446537,0.440156,NS
UNC45B,0.3115,1.1219,0.447271,0.317034,NS
UQCR10,0.3544,0.9844,0.447806,0.377033,NS
DCTPP1,-0.4355,0.7965,0.449894,0.452809,NS
PRDX4,0.385,0.8957,0.451968,0.413687,NS
SERPINB6,0.308,1.1193,0.452145,0.317685,NS
DENND5A,-0.3998,0.8613,0.452505,0.428819,NS
BPNT1,-0.3473,0.9861,0.454502,0.376277,NS
MAP3K20,-0.4808,0.71,0.455653,0.490722,NS
PSMC3,0.2261,1.5063,0.456506,0.204688,NS
ACAD8,-0.3529,0.965,0.456509,0.383653,NS
TWF2,0.3974,0.8518,0.458621,0.433049,NS
ANXA7,-0.2403,1.3998,0.460867,0.234313,NS
PDP1,-0.3973,0.8384,0.46442,0.43969,NS
EIF3I,0.3037,1.0941,0.465234,0.33074,NS
PSMD3,0.2848,1.1661,0.465451,0.299301,NS
RPA3,0.3809,0.8719,0.465506,0.427193,NS
FXR1,0.424,0.7832,0.465531,0.458277,NS
MYPN,0.4982,0.6632,0.467302,0.516521,NS
PLIN3,-0.2928,1.1274,0.467635,0.315321,NS
GANAB,-0.26,1.2665,0.468467,0.265436,NS
P3H4,0.5118,0.643,0.468677,0.527635,NS
COX11,-0.3854,0.8509,0.469947,0.433049,NS
WDR1,0.262,1.2512,0.470055,0.270634,NS
MPC1,-0.3558,0.9153,0.472413,0.408124,NS
RABEP1,0.4815,0.6741,0.473601,0.514456,NS
RPS4X,0.3093,1.0474,0.474279,0.349788,NS
TMEM38A,0.4027,0.8026,0.475124,0.451028,NS
RPLP1,0.4291,0.7493,0.476925,0.473141,NS
NID1,0.5342,0.5992,0.478514,0.553212,NS
FNTA,0.2982,1.0721,0.478922,0.340158,NS
SRM,-0.6288,0.5077,0.479512,0.608676,NS
PRPSAP2,0.3866,0.8241,0.480165,0.4444,NS
JCHAIN,-0.6503,0.4893,0.480635,0.624779,NS
SMIM4,0.3826,0.8241,0.483862,0.4444,NS
CFH,-0.4109,0.7654,0.48473,0.467091,NS
KRT19,0.5817,0.5396,0.485445,0.589541,NS
ATAD1,0.316,0.9908,0.486272,0.374847,NS
SDHA,-0.273,1.1456,0.486617,0.306381,NS
RPL4,0.4391,0.7024,0.491526,0.493876,NS
EIF5,0.307,1.0045,0.491554,0.369973,NS
PITRM1,-0.4304,0.7151,0.492297,0.488729,NS
HSPA14,0.381,0.8058,0.493141,0.44981,NS
DDX3X,0.3584,0.8563,0.493308,0.431274,NS
DYSF,0.2628,1.165,0.494121,0.299431,NS
COQ3,-0.3043,1.0054,0.494407,0.369973,NS
NAXE,-0.2351,1.299,0.495026,0.255755,NS
RPL7A,0.4212,0.725,0.495068,0.4824,NS
RPL13,0.4267,0.7146,0.495571,0.488802,NS
ESYT2,0.3358,0.9052,0.496623,0.409289,NS
NAA10,0.351,0.8626,0.497985,0.428819,NS
PDIA3,0.2535,1.1927,0.498498,0.293633,NS
PPIF,-0.356,0.8453,0.500148,0.436838,NS
PBXIP1,-0.2806,1.0717,0.500332,0.340158,NS
CYB5R3,-0.2837,1.0563,0.501561,0.346132,NS
CTSB,-0.3208,0.9301,0.503068,0.399262,NS
PPA1,-0.2907,1.0223,0.504483,0.365072,NS
BCO2,-0.5548,0.5355,0.504553,0.591479,NS
PLPBP,-0.2589,1.146,0.504999,0.306381,NS
CHP1,0.311,0.9496,0.506545,0.390469,NS
PGRMC2,-0.3596,0.8181,0.507918,0.448094,NS
TNS1,-0.3561,0.8254,0.508263,0.4444,NS
RAB6A,-0.3417,0.86,0.508352,0.428819,NS
UBE2G1,-0.4038,0.7248,0.509677,0.4824,NS
KHSRP,-0.3203,0.9103,0.511012,0.408124,NS
FTH1,-0.5084,0.573,0.511322,0.573863,NS
COL4A1,0.6177,0.4711,0.511672,0.640445,NS
RAP1A,-0.4549,0.6395,0.511829,0.529938,NS
EIF3K,0.3189,0.9088,0.513059,0.408173,NS
GLOD4,-0.2474,1.1694,0.513674,0.299301,NS
PDE4DIP,0.5034,0.5732,0.514618,0.573863,NS
PEBP4,-0.4412,0.6536,0.514796,0.522559,NS
PANK4,-0.3095,0.9316,0.514813,0.398598,NS
RBBP7,0.456,0.6311,0.515498,0.532676,NS
FN3K,-0.2828,1.0166,0.515794,0.367875,NS
TMEM245,-0.3227,0.8882,0.516876,0.415872,NS
CDH13,-0.3133,0.9068,0.519844,0.408872,NS
EEF1A1,0.3228,0.8785,0.520477,0.42326,NS
IMPDH2,0.2664,1.0554,0.523463,0.346132,NS
PXN,-0.3567,0.7856,0.524522,0.457416,NS
CUL4A,-0.2428,1.151,0.525427,0.304844,NS
NIT1,-0.3467,0.8057,0.525627,0.44981,NS
ABHD10,-0.3328,0.8391,0.525699,0.439648,NS
SPR,-0.3461,0.8064,0.525863,0.44981,NS
LYRM7,-0.3475,0.8004,0.527009,0.451028,NS
MFN2,-0.2933,0.9473,0.527375,0.390519,NS
IFITM1,-0.3515,0.7884,0.528342,0.456382,NS
AP2M1,0.3097,0.8938,0.528699,0.414527,NS
PA2G4,0.2742,1.0092,0.528738,0.368885,NS
COL1A2,0.6998,0.395,0.529141,0.689299,NS
PPTC7,-0.4105,0.672,0.529891,0.515849,NS
ACAA1,-0.309,0.8863,0.5323,0.416389,NS
DHX15,-0.3072,0.8884,0.533414,0.415872,NS
MAP2K6,-0.2967,0.9173,0.534322,0.407499,NS
DDRGK1,0.2982,0.9122,0.53455,0.408124,NS
EIF2B3,0.4757,0.5701,0.535537,0.573863,NS
RPL18A,0.4244,0.6365,0.536861,0.530748,NS
RPL14,0.4362,0.6161,0.538563,0.540399,NS
ATP6V1H,0.3257,0.8247,0.538771,0.4444,NS
MYH8,0.5796,0.4629,0.539172,0.644805,NS
COPB2,0.3279,0.8177,0.539364,0.448094,NS
NPLOC4,0.2451,1.0925,0.539821,0.33074,NS
EIF3D,0.2743,0.9736,0.540664,0.379617,NS
PAK1,-0.5219,0.5113,0.540993,0.605735,NS
TRMT10C,-0.2906,0.9171,0.541306,0.407499,NS
OSTC,0.3741,0.7119,0.541616,0.489466,NS
HNRNPD,-0.2645,1.0032,0.542849,0.369973,NS
NIPSNAP3A,-0.5105,0.5176,0.544195,0.60017,NS
PPP1R2,-0.2886,0.9106,0.54602,0.408124,NS
OXCT1,-0.4748,0.5523,0.546703,0.580849,NS
ALDH1A1,-0.3378,0.7745,0.547508,0.462728,NS
APOE,-0.4792,0.5446,0.548319,0.585635,NS
YWHAQ,-0.2264,1.1517,0.548525,0.304844,NS
CISD1,-0.2677,0.9734,0.548813,0.379617,NS
RBP4,-0.5836,0.4456,0.549513,0.654601,NS
PELO,0.367,0.7082,0.549649,0.490795,NS
SDHB,-0.2667,0.9713,0.550726,0.380814,NS
SLC35A4,0.3359,0.7708,0.550872,0.464056,NS
CCT5,0.2128,1.2102,0.552686,0.28503,NS
CLASP2,-0.362,0.7094,0.553597,0.490722,NS
SSU72,0.3162,0.809,0.554876,0.44981,NS
SUGT1,-0.2829,0.9037,0.555087,0.409289,NS
EMC1,0.3694,0.6911,0.555533,0.501621,NS
HINT3,0.4045,0.6302,0.555983,0.532676,NS
RPS8,0.2853,0.8908,0.556978,0.415842,NS
ACSL1,-0.2595,0.9786,0.557298,0.378517,NS
CLPTM1,-0.4738,0.5334,0.558825,0.591485,NS
CALR,-0.1951,1.2949,0.558965,0.256951,NS
VBP1,-0.2525,0.9996,0.559244,0.372382,NS
EIF2A,0.3246,0.7757,0.56,0.462728,NS
RAB12,-0.3034,0.8268,0.561259,0.4444,NS
COL6A2,0.5459,0.4582,0.562152,0.644805,NS
CPPED1,0.4652,0.5374,0.562342,0.59077,NS
ARIH2,0.3397,0.7358,0.562407,0.48088,NS
AGL,0.2397,1.0403,0.563228,0.353283,NS
ME2,0.3285,0.7542,0.565222,0.471387,NS
LRRC47,-0.2445,1.0128,0.565434,0.368393,NS
XRCC6,-0.2501,0.9868,0.56656,0.376277,NS
GRHPR,0.2201,1.1204,0.566738,0.317452,NS
MRPS18B,0.3003,0.8204,0.56704,0.446898,NS
ADD1,-0.441,0.5587,0.567048,0.579162,NS
EIF2S3,0.3036,0.8066,0.568985,0.44981,NS
AHSA1,-0.2643,0.9259,0.569189,0.401213,NS
ZNF33A,0.6144,0.3981,0.569427,0.686803,NS
DEFA3,-0.4399,0.5547,0.570097,0.579426,NS
MECR,-0.2909,0.8356,0.571406,0.440156,NS
APOD,-0.4243,0.5724,0.57164,0.573863,NS
MCU,-0.342,0.7093,0.572068,0.490722,NS
ANXA4,-0.2976,0.8121,0.57322,0.44981,NS
CKAP4,0.4486,0.5386,0.573313,0.589921,NS
TXNRD1,-0.2338,1.0332,0.57339,0.358416,NS
TIAL1,-0.3027,0.7958,0.574281,0.452878,NS
NDRG2,0.2846,0.8424,0.575738,0.438266,NS
H3-3A,0.51,0.4697,0.576077,0.640674,NS
GHITM,0.3035,0.7878,0.576585,0.456382,NS
TMEM205,0.2775,0.8601,0.577262,0.428819,NS
PTPN11,-0.285,0.8324,0.57909,0.442775,NS
SERPINH1,0.7206,0.3288,0.579507,0.739251,NS
EIF3L,0.3096,0.7613,0.581135,0.468962,NS
VCP,0.2158,1.0876,0.582492,0.332549,NS
FLG2,0.5835,0.4012,0.583291,0.685754,NS
GCN1,0.3159,0.7392,0.584162,0.480173,NS
RTN4,-0.2405,0.9705,0.584239,0.380824,NS
EIF3A,0.2344,0.9934,0.584994,0.374847,NS
ATP6V1E1,0.3554,0.6519,0.58657,0.522913,NS
AKAP1,-0.388,0.5961,0.58709,0.555514,NS
UBQLN1,-0.4157,0.5547,0.587991,0.579426,NS
TSC22D1,-0.5707,0.4033,0.588649,0.684677,NS
MAPK12,-0.3013,0.7634,0.588808,0.467508,NS
RPL7,0.3792,0.6057,0.589295,0.548994,NS
RPS26,0.3296,0.6929,0.591015,0.500129,NS
PSMD13,0.2093,1.0881,0.591918,0.332549,NS
LACTB2,-0.2801,0.8084,0.593699,0.44981,NS
SLK,0.2978,0.7595,0.594045,0.468962,NS
C1QBP,0.2783,0.8098,0.595156,0.44981,NS
PAFAH1B2,0.392,0.5739,0.595659,0.573863,NS
MYLK,-0.421,0.5343,0.595739,0.591485,NS
COPS4,-0.1986,1.1324,0.595768,0.31373,NS
COPG1,0.2527,0.8901,0.595793,0.415872,NS
PDLIM5,0.3171,0.7075,0.596559,0.491001,NS
TBCA,-0.2263,0.9909,0.596714,0.374847,NS
SVIL,0.4379,0.5121,0.596715,0.605735,NS
LGALS1,-0.3527,0.6357,0.596757,0.531097,NS
TIMM8A,-0.4148,0.5397,0.597226,0.589541,NS
SGCA,-0.2391,0.9351,0.597638,0.396616,NS
CAP1,-0.3252,0.6824,0.59987,0.507248,NS
ADHFE1,-0.384,0.5764,0.600754,0.573584,NS
TFG,0.2682,0.8175,0.603574,0.448094,NS
TNNC1,0.4836,0.45,0.605895,0.651234,NS
NDUFAF4,0.3729,0.5826,0.60641,0.567122,NS
PSMD2,0.2159,1.0036,0.607189,0.369973,NS
HSPB3,0.3338,0.6485,0.607472,0.524708,NS
U2AF2,0.2958,0.7298,0.608282,0.4824,NS
DBI,-0.2973,0.7261,0.608331,0.4824,NS
HSPE1,0.2506,0.8611,0.60848,0.428819,NS
CHCHD7,-0.3361,0.6416,0.608651,0.5285,NS
YWHAG,-0.203,1.0552,0.610637,0.346132,NS
RPL3L,0.427,0.5012,0.610959,0.612596,NS
EIF4H,-0.2448,0.8657,0.613851,0.428819,NS
UBE2Z,-0.2757,0.7686,0.613878,0.464838,NS
GSTM3,0.328,0.6447,0.614559,0.527295,NS
GBE1,0.2952,0.7138,0.61555,0.489099,NS
MPP1,0.3669,0.5741,0.615697,0.573863,NS
CCT7,0.2079,1.0105,0.616558,0.368885,NS
PFDN4,-0.2685,0.7789,0.617765,0.46097900000000003,NS
TIMM44,-0.2601,0.8013,0.618856,0.451028,NS
TARDBP,-0.2287,0.9037,0.621271,0.409289,NS
AKR1C1,0.332,0.6224,0.62136,0.537565,NS
ZYX,0.2227,0.9269,0.621724,0.401213,NS
AAMP,0.3657,0.5641,0.621871,0.575457,NS
ISCA2,-0.3007,0.6855,0.622091,0.506948,NS
CCT4,0.2122,0.9643,0.624278,0.383653,NS
BCAP29,0.2718,0.752,0.624555,0.472574,NS
VPS4A,-0.2561,0.7964,0.62528,0.452809,NS
XPO1,-0.2222,0.9133,0.626758,0.408124,NS
SCP2,0.3019,0.669,0.628076,0.516521,NS
RPS15A,0.2514,0.8008,0.629056,0.451028,NS
GPX1,-0.2093,0.9604,0.62953,0.384585,NS
L2HGDH,-0.2888,0.6955,0.62967,0.499027,NS
RPL8,0.3946,0.5058,0.63155,0.609129,NS
GPC1,-0.2948,0.6747,0.632587,0.514384,NS
DNAJB2,-0.2874,0.6896,0.633596,0.502716,NS
LARS1,0.2726,0.7255,0.634201,0.4824,NS
ADSS2,0.3086,0.6384,0.635318,0.53053,NS
CHCHD4,-0.3143,0.6206,0.638154,0.537565,NS
BABAM1,0.2463,0.7917,0.63828,0.455289,NS
MTAP,-0.3218,0.6043,0.639012,0.549569,NS
PNPT1,-0.2589,0.7485,0.640022,0.473489,NS
GPD2,-0.2774,0.6982,0.640164,0.497226,NS
COL6A3,0.4603,0.4208,0.640187,0.671217,NS
SLC16A3,0.3725,0.5191,0.640713,0.60017,NS
EGLN1,-0.3619,0.5342,0.640765,0.591485,NS
EIF4A1,0.2233,0.8637,0.641444,0.428819,NS
PTGES3,-0.2431,0.7919,0.641931,0.455289,NS
CKM,-0.2056,0.9357,0.642099,0.396616,NS
COPA,0.2522,0.7592,0.643494,0.468962,NS
BCAT2,-0.2752,0.6953,0.643611,0.499027,NS
VPS13A,0.4164,0.4595,0.643685,0.644805,NS
USO1,-0.25,0.7633,0.644456,0.467508,NS
BST2,-0.2628,0.7249,0.644898,0.4824,NS
PGM3,-0.2789,0.6822,0.645264,0.507248,NS
DUSP3,0.2227,0.8521,0.645992,0.433049,NS
ERAP1,0.3135,0.6044,0.64639,0.549569,NS
SRSF11,0.3242,0.5843,0.646477,0.566106,NS
SFXN1,-0.2473,0.7645,0.647008,0.467404,NS
TXN2,0.2597,0.7265,0.647621,0.4824,NS
CORO1B,0.4017,0.4675,0.648946,0.641636,NS
CLIC1,0.2667,0.7039,0.64908,0.49334,NS
PRMT5,-0.2195,0.8537,0.649599,0.432581,NS
LPCAT3,0.3575,0.5228,0.650312,0.598475,NS
RARS1,0.2374,0.7851,0.651081,0.457416,NS
RCSD1,-0.2546,0.727,0.652951,0.4824,NS
FBP1,-0.3942,0.4689,0.653327,0.6408,NS
PVALB,0.6803,0.2709,0.654207,0.778494,NS
SUMO2,0.2943,0.626,0.654329,0.535591,NS
CS,-0.226,0.8126,0.655128,0.44981,NS
SEC22B,-0.2077,0.8754,0.657887,0.425721,NS
PTER,-0.4741,0.3833,0.658122,0.696548,NS
TIMM50,-0.2586,0.7015,0.658548,0.494279,NS
RPL10A,0.3477,0.5216,0.658634,0.598916,NS
UGP2,0.2183,0.8297,0.658962,0.443046,NS
CALD1,0.3954,0.4546,0.661084,0.648192,NS
FDX1,-0.3901,0.4595,0.661815,0.644805,NS
CSTB,-0.2675,0.6661,0.663455,0.516521,NS
GOT1,-0.2109,0.8413,0.664641,0.438742,NS
TOM1,-0.236,0.7479,0.666041,0.47353,NS
HCCS,-0.2259,0.7792,0.666747,0.46097900000000003,NS
TUFM,0.2203,0.7983,0.667044,0.45265,NS
MAP4,0.2641,0.6649,0.667387,0.516521,NS
CAVIN2,-0.2356,0.7443,0.667746,0.476246,NS
ERP44,-0.415,0.4226,0.667782,0.671011,NS
HSD17B8,-0.2942,0.5961,0.667834,0.555514,NS
IQGAP1,0.2769,0.6286,0.669735,0.532925,NS
UBN2,0.531,0.3277,0.669907,0.739251,NS
COX7A2,0.2899,0.5993,0.670338,0.553212,NS
MAP2K2,-0.2244,0.7734,0.670527,0.463232,NS
ALDH7A1,-0.3094,0.5599,0.6711,0.57875,NS
EIF4B,-0.223,0.7755,0.671568,0.462728,NS
NAP1L4,0.1976,0.8726,0.6723,0.427193,NS
ACP1,0.2278,0.7557,0.672754,0.471275,NS
RAB2A,-0.2354,0.7279,0.673926,0.4824,NS
CLINT1,0.3042,0.5627,0.674254,0.576704,NS
FHL3,0.2839,0.6009,0.675121,0.552224,NS
ERI3,-0.2868,0.5943,0.675424,0.556644,NS
CHMP2A,-0.1978,0.8606,0.675796,0.428819,NS
TNMD,-0.3037,0.5602,0.675909,0.57875,NS
PFKL,0.2961,0.5733,0.676515,0.573863,NS
PSMD8,0.2331,0.7273,0.676782,0.4824,NS
CUL2,0.2519,0.6727,0.676906,0.515533,NS
PPP2R2A,-0.1896,0.8928,0.67721,0.414535,NS
FECH,-0.2292,0.7371,0.677692,0.480689,NS
IDE,0.2328,0.7238,0.678429,0.4824,NS
FUBP1,-0.2288,0.7343,0.67917,0.481955,NS
UCHL5,0.223,0.7501,0.680414,0.472961,NS
ATP5F1D,-0.2548,0.6548,0.680976,0.522323,NS
TMA7,-0.2512,0.664,0.681088,0.516521,NS
MAP2K1,0.1991,0.8367,0.681345,0.440156,NS
TRAP1,-0.258,0.6458,0.681348,0.527295,NS
HARS1,-0.2017,0.8255,0.681555,0.4444,NS
LAMC1,0.3984,0.4177,0.681637,0.673161,NS
WDR77,-0.259,0.6381,0.683509,0.53053,NS
TMEM70,0.3471,0.4751,0.684046,0.636259,NS
MYL3,0.4572,0.3602,0.684408,0.715836,NS
CLTC,0.2276,0.7214,0.685222,0.482859,NS
NAPA,-0.1652,0.992,0.685697,0.374847,NS
