set,setSize,pMANOVA,s.Aging,s.Training_Old,p.Aging,p.Training_Old,s.dist,SD,p.adjustMANOVA,padj_A,padj_TO,sig_A,sig_TO,reversal_quadrant,sig_joint,sig_cat,pathway_clean,database
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,63,0.06413975256848956,0.17240632445310808,-0.07218663943810143,0.019556331699794455,0.32854805210935856,0.1869086718822774,0.1729533433979906,0.23571231974472948,0.12768220348225637,0.6742992155802487,FALSE,FALSE,TRUE,FALSE,NS,Intracellular Receptor Signaling Pathway,GO:BP
GOBP_POSITIVE_REGULATION_OF_SECRETION,51,0.12077992235827047,0.16472868217054265,-0.08760829913360693,0.04415256803123858,0.2846094166645906,0.18657639938300666,0.17842919062430723,0.32893309796073394,0.20029628518337916,0.6615926385360392,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Secretion,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,68,0.05518947862438298,-0.07674071093996954,0.17000488519785054,0.2811126154763561,0.01689415643333156,0.18652291469604024,0.17447548425696977,0.21996574702138005,0.5504015815271155,0.1850919528733558,FALSE,FALSE,TRUE,FALSE,NS,Protein Localization To Plasma Membrane,GO:BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,49,0.1501570932199089,-0.1470257028271134,0.11450698381966533,0.07816620562715204,0.1701751475692202,0.186355591907739,0.18493153622987368,0.3705009297295769,0.2680965058558833,0.5183223798382952,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Protein Localization To Memb...,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,18,0.24853144829638651,-0.134000953743443,-0.12917925078153977,0.32706906009699355,0.344780000313877,0.18612773688150913,0.003409458861229039,0.4896478186337846,0.5978534131048927,0.6923324885227086,FALSE,FALSE,FALSE,FALSE,NS,Cellular Response To Acid Chemical,GO:BP
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS,48,0.13285082128458772,-0.07972504434768585,0.1675334623447831,0.3444939992862709,0.046898995873834656,0.1855358286193568,0.17483816678830413,0.3440945413174642,0.6137863599201149,0.29493881159646196,FALSE,FALSE,TRUE,FALSE,NS,Purine Nucleotide Catabolic Process,GO:BP
GOBP_T_CELL_DIFFERENTIATION,20,0.4072829081107629,0.17384248210023864,-0.06381861575178997,0.18034663198964965,0.6229192070707728,0.18518645819618237,0.16805177391540904,0.6418613271162128,0.42888610621449313,0.8679590241022694,FALSE,FALSE,TRUE,FALSE,NS,T Cell Differentiation,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,27,0.3061750422878944,0.1717397474102455,-0.06832694763729245,0.12471492272408906,0.5414176981784125,0.18483266111259727,0.16975278800515706,0.5521293205647123,0.3544101066645402,0.8391010945078243,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Cell Cycle,GO:BP
HALLMARK_INTERFERON_GAMMA_RESPONSE,31,0.18702362603719666,0.18429199430375828,-0.013126122221534274,0.07776881773732959,0.900065505711899,0.184758854318355,0.1395956889241104,0.42410589284657313,0.2680965058558833,0.9686926558484943,FALSE,FALSE,TRUE,FALSE,NS,Interferon Gamma Response,Hallmark
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,15,0.36650687177205094,0.17790476190476193,0.049269841269841276,0.23456649510417116,0.7420441360053371,0.1846012501776339,0.09095862467834576,0.6068963599115139,0.49589178940711914,0.9097417201312206,FALSE,FALSE,FALSE,FALSE,NS,Alpha Beta T Cell Activation,GO:BP
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,75,0.043200227810650305,0.16916339869281044,-0.07386928104575165,0.012687842993445459,0.27671657802769084,0.18458853198267486,0.1718500558930757,0.1938251992047171,0.10122920339113475,0.6547917376010034,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Defense Response,GO:BP
GOBP_CILIUM_ORGANIZATION,33,0.16513359132867977,0.18429249264984135,-0.009868133787442147,0.06891719364882407,0.9224403395950229,0.1845565033032938,0.1372922955932312,0.39351944746177864,0.2490741728967874,0.9772246503826683,FALSE,FALSE,TRUE,FALSE,NS,Cilium Organization,GO:BP
GOBP_MITOTIC_CYTOKINETIC_PROCESS,14,0.3811130363972804,0.17420276059019515,0.06071938532671518,0.2607062292064516,0.6950749466897339,0.1844815588390855,0.08024486420074439,0.6250474003000954,0.5286964508470765,0.8963607979269481,FALSE,FALSE,FALSE,FALSE,NS,Mitotic Cytokinetic Process,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,10,0.49249358047412284,0.16931116389548692,0.07268408551068885,0.35511820755778645,0.6914135379518335,0.18425321301450776,0.06832566237213479,0.704949726529106,0.621724540266999,0.8953261742510815,FALSE,FALSE,FALSE,FALSE,NS,Protein Localization To Chromosome,GO:BP
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,10,0.6086423622369357,0.035914489311163894,-0.18061757719714963,0.8445075802890346,0.323901567146593,0.18415363079518693,0.153111292572365,0.7824189439578433,0.9364471738824536,0.6742992155802487,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Bmp Signaling Pathway,GO:BP
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,50,0.15527810530594952,-0.12505569007263923,0.13516707021791766,0.1303010192379358,0.10198254459746423,0.18414413509759,0.18400527842053424,0.377258660310968,0.3608654618640448,0.40491203732422193,FALSE,FALSE,TRUE,FALSE,NS,Carbohydrate Biosynthetic Process,GO:BP
GOBP_MEMBRANE_DEPOLARIZATION,22,0.2025081950971085,0.16105633496937843,0.08904139338921949,0.19322549730439614,0.4720039479348207,0.18403128204319605,0.05092225353808346,0.4403176955936194,0.43942404217266073,0.8028461484827994,FALSE,FALSE,FALSE,FALSE,NS,Membrane Depolarization,GO:BP
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,22,0.3461068509376666,0.17916865742952698,-0.04065499717673631,0.14776088108639074,0.7426315641070469,0.1837232609130908,0.15543879683729822,0.5890845406936588,0.38189830096808997,0.9097417201312206,FALSE,FALSE,TRUE,FALSE,NS,Signal Transduction In Response To DNA Damage,GO:BP
GOBP_EPITHELIAL_CELL_PROLIFERATION,37,0.2048760611281248,0.17017402387950992,-0.06781468667897927,0.07560838346278786,0.47905807453058713,0.18318850982720544,0.1682834310817502,0.4411546334798435,0.26500966598023434,0.8062987109490656,FALSE,FALSE,TRUE,FALSE,NS,Epithelial Cell Proliferation,GO:BP
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,10,0.5689311971175781,-2.850356294536827e-4,-0.18318289786223277,0.9987580224213636,0.31707528682860375,0.18318311962218367,0.12932831864932104,0.7611967322417981,0.9993316915898997,0.6718806063763694,FALSE,FALSE,FALSE,FALSE,NS,Myeloid Cell Activation Involved In Immune...,GO:BP
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS,10,0.6069126010995607,-0.03097387173396675,0.180332541567696,0.8656787542495189,0.32466590494290626,0.18297323924130826,0.149416197753813,0.7814055810165815,0.9460554516327866,0.6742992155802487,FALSE,FALSE,TRUE,FALSE,NS,Purine Nucleobase Metabolic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,50,0.03701822486079316,0.1742179176755448,0.055825665859564166,0.03501238798383093,0.4995303257095942,0.18294367386675772,0.08371596409902524,0.17912707696528246,0.17671892136400041,0.8214354203277202,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Cytokine Production,GO:BP
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,19,0.4290997214213822,0.05890920048212133,-0.17316191241462436,0.6581266738571897,0.19327571314355724,0.1829080146208274,0.16409905764679772,0.6580032699965209,0.8417449822754952,0.5501410004837854,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Actomyosin Structure Organiz...,GO:BP
GOBP_MIDBODY_ABSCISSION,10,0.5470943713303116,0.18175771971496438,0.020332541567695966,0.32085593978777244,0.9115871478451478,0.18289144573376206,0.11414483812217997,0.7464326597951737,0.5895897121416662,0.9731646364724393,FALSE,FALSE,FALSE,FALSE,NS,Midbody Abscission,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,32,0.12979771376178112,-0.17810849735957754,-0.04143662986077772,0.0833736354204318,0.687182971108531,0.18286506261696284,0.09664160430583066,0.34272473417773824,0.27565631629619736,0.8953261742510815,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Proteasomal Protein...,GO:BP
GOBP_INFLAMMATORY_RESPONSE,96,0.031803131841584134,0.1190874195146112,-0.13820785867591215,0.048344799595794546,0.021923784673661406,0.1824369087833652,0.18193523597579825,0.16488409425011774,0.20911914623819958,0.20696439516384738,FALSE,FALSE,TRUE,FALSE,NS,Inflammatory Response,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,15,0.45201572993363665,0.1817777777777778,-0.013333333333333334,0.22453226892786218,0.9290243822116866,0.1822661193738566,0.13796438975150863,0.6742084076843279,0.48147739284609153,0.9802304505225669,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Carbohydrate Metabo...,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,21,0.3892595509024831,-0.17396643471142037,0.05416837221994814,0.16961621817075642,0.6689680751803733,0.1822046458111366,0.16131566900585445,0.6319572578491385,0.4160934596256998,0.8861919292503501,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Protein Ubiquitination,GO:BP
GOBP_VACUOLAR_TRANSPORT,35,0.19132917312724854,0.039313186813186816,-0.17774725274725275,0.6896982507035363,0.07093970939455625,0.18204288647624844,0.15348490874051957,0.4278227156867344,0.856957455581712,0.35408875004388823,FALSE,FALSE,TRUE,FALSE,NS,Vacuolar Transport,GO:BP
GOBP_ERBB_SIGNALING_PATHWAY,24,0.36427206032198517,0.06978319783197832,-0.16790212019767256,0.5562390110645077,0.15674945053153738,0.1818263365591759,0.1680689001672473,0.6054980239321548,0.7799303606137743,0.49865362718024536,FALSE,FALSE,TRUE,FALSE,NS,Erbb Signaling Pathway,GO:BP
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,41,0.0702686619861915,0.05369616859138697,0.17322482771597242,0.5555966218388257,0.0571536730938592,0.18135633283296998,0.08451952541312967,0.2448160183598912,0.7799303606137743,0.32239533875932064,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of DNA Metabolic Process,GO:BP
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,18,0.3069979368551081,0.055158162454299796,0.1726275631855031,0.6866769451166841,0.2067220682822524,0.1812255458170834,0.08306340983895384,0.5524868066624845,0.8556446626561366,0.5716029253137836,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Circadian Rhythm,GO:BP
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,16,0.40954440632429207,0.1810385898046689,0.004347308242020013,0.21166110143789676,0.9760772921040191,0.18109077858194297,0.12493960336949061,0.6418613271162128,0.4661360792728396,0.9928811080929157,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Exocytosis,GO:BP
GOBP_DOUBLE_STRAND_BREAK_REPAIR,32,0.17195407960699055,0.18101896303408546,0.002640422467594813,0.07844983452632875,0.9795292311543893,0.18103821919347027,0.1261326756527252,0.40315478691167905,0.2680965058558833,0.9928811080929157,FALSE,FALSE,FALSE,FALSE,NS,Double Strand Break Repair,GO:BP
GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,12,0.4443775391940007,0.16809320019020446,0.06704707560627675,0.31479105289134984,0.6884862917725524,0.180971363197435,0.07145039990591599,0.6702625145340081,0.5852358742120933,0.8953261742510815,FALSE,FALSE,FALSE,FALSE,NS,Estrogen Receptor Signaling Pathway,GO:BP
GOBP_RNA_EXPORT_FROM_NUCLEUS,13,0.42303992075276275,-0.059137817463221845,-0.1708995096245334,0.7128977896974105,0.2875573153028231,0.18084226232885756,0.07902745040414681,0.6533116506660573,0.868439125631391,0.6615926385360392,FALSE,FALSE,FALSE,FALSE,NS,Rna Export From Nucleus,GO:BP
HALLMARK_UV_RESPONSE_UP,41,0.22844450262390567,0.12385633981701435,-0.13161794105887056,0.17390987156156254,0.14845832493000718,0.18073094732625086,0.18064759642609496,0.4693430335224211,0.4195997178119694,0.4814838206264323,FALSE,FALSE,TRUE,FALSE,NS,UV Response Up,Hallmark
GOBP_OSSIFICATION,48,0.10475427399527222,-0.17714884696016772,0.034450088695371715,0.03560754385692546,0.6829436458751694,0.18046751117704235,0.14962304229388787,0.30404388963228307,0.17671892136400041,0.8931590323682771,FALSE,FALSE,TRUE,FALSE,NS,Ossification,GO:BP
GOBP_PROTEIN_STABILIZATION,60,0.07856315903599868,-0.05766423357664233,0.17057583130575832,0.4459431119037863,0.02408035606986987,0.18005909602025685,0.1613900976168031,0.2568227453457837,0.6943128629289147,0.21847906392559016,FALSE,FALSE,TRUE,FALSE,NS,Protein Stabilization,GO:BP
GOBP_OSTEOBLAST_DIFFERENTIATION,33,0.3007214229360653,-0.14394667132419295,0.1074433091724158,0.15545255970628455,0.28905878862071704,0.17962379817617308,0.177759559931506,0.546823297238649,0.39706504253423414,0.6621571061838759,FALSE,FALSE,TRUE,FALSE,NS,Osteoblast Differentiation,GO:BP
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,65,0.03175331549914703,0.1796172607879925,0.001245778611632268,0.013522733701182912,0.98634341795348,0.17962158093428227,0.12612768461719973,0.16488409425011774,0.10516340226544926,0.9939048156593571,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Response To Biotic ...,GO:BP
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,33,0.29624436191652004,0.10068989607894506,-0.1485168689779641,0.32044990821693536,0.1427419007077516,0.17943164588055951,0.17621579348930322,0.5405731376452897,0.5894654066672665,0.4772675451687204,FALSE,FALSE,TRUE,FALSE,NS,Phosphatidylinositol 3 Kinase Protein Kina...,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,55,0.03873162508889125,0.17631067961165048,0.03225066195939982,0.025410107662150964,0.6828246148912525,0.1792360481095852,0.10186581537976018,0.1828468588207278,0.1505592093451258,0.8931590323682771,FALSE,FALSE,FALSE,FALSE,NS,Protein Localization To Mitochondrion,GO:BP
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,17,0.5137451573727629,0.08013233892222285,-0.15987214714293724,0.5689219896345313,0.2556974125613539,0.17883035305349865,0.16970879961186694,0.7223115933360396,0.7871819745380092,0.6365892097449365,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Establishment Of Protein Loc...,GO:BP
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,35,0.1263736585552219,0.17612637362637362,0.030796703296703296,0.07355315894324145,0.7544562160075214,0.1787985917749973,0.10276359539771528,0.3371254413525215,0.26202372776917504,0.9134153804037998,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Cell Cycle Phase Transition,GO:BP
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,10,0.6898118120381151,0.09843230403800475,-0.1491686460807601,0.5908806147957625,0.41525623018385704,0.17871822361414985,0.17508031085721074,0.831018102745779,0.7995424173495925,0.7629930726091236,FALSE,FALSE,TRUE,FALSE,NS,Response To Arsenic Containing Substance,GO:BP
GOBP_REGULATION_OF_MACROAUTOPHAGY,52,0.1612604108654709,0.11881501920280398,-0.1334128789291174,0.14288042803819978,0.09991441973367608,0.17865051092095433,0.17835205717351132,0.38693613736590954,0.37883973461574433,0.40103898427664453,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Macroautophagy,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,184,0.0023049812779495373,0.11348028730326706,-0.13762862225024206,0.010833640292802703,0.001992472024731748,0.1783799687995596,0.17756081276164573,0.03318411062965367,0.09340200143179751,0.05965711693764708,FALSE,FALSE,TRUE,TRUE,Interaction,Cellular Response To Oxygen Containing Com...,GO:BP
GOBP_REGULATED_EXOCYTOSIS,26,0.2886481778144161,0.02596015760209154,-0.17623448834554625,0.819858469376425,0.12201098425154144,0.178136253090554,0.14297320526918778,0.5354415849016311,0.9226055902155893,0.4391084881209612,FALSE,FALSE,TRUE,FALSE,NS,Regulated Exocytosis,GO:BP
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,40,0.13293663967086877,0.17771084337349397,-0.010337349397590366,0.0538630624889337,0.9107457661483997,0.1780112486476244,0.13297015229830883,0.3440945413174642,0.22129588409368514,0.9731646364724393,FALSE,FALSE,TRUE,FALSE,NS,Receptor Mediated Endocytosis,GO:BP
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,51,0.13278195447148153,0.16381668946648426,-0.06881744946040431,0.04534001297031784,0.40064354210180675,0.17768440870823146,0.16449717717069628,0.3440945413174642,0.20291136849886673,0.7490031428406005,FALSE,FALSE,TRUE,FALSE,NS,Homeostasis Of Number Of Cells,GO:BP
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,17,0.46848915289725646,0.042056860875904226,-0.1724331295912073,0.7649683417240621,0.22021635612228424,0.17748792558186388,0.1516673267559325,0.6852293067565245,0.8943234029102908,0.5917394526528886,FALSE,FALSE,TRUE,FALSE,NS,Ras Protein Signal Transduction,GO:BP
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,17,0.4606209269778677,0.17361072169573263,-0.03622497616777884,0.21708056170792406,0.7967881678507315,0.17734974368763345,0.1483762448943005,0.6817346259944312,0.4703412170338354,0.9374085149734069,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Hydrolase Activity,GO:BP
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,10,0.5546488621262688,-0.03173396674584323,-0.17434679334916864,0.8624149768375695,0.34098765927376296,0.17721131170600818,0.10084249677539267,0.751083410038606,0.9442179481834774,0.6882972218480824,FALSE,FALSE,FALSE,FALSE,NS,Calcium Ion Regulated Exocytosis,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,16,0.42990262643720023,-0.0013696998570747983,-0.1770485945688423,0.9924616917017375,0.22190679861533777,0.17705389268948812,0.1242237377620483,0.6580759009258372,0.9980457936711394,0.5947102202891053,FALSE,FALSE,FALSE,FALSE,NS,Cellular Response To Alcohol,GO:BP
GOBP_REGULATION_OF_DEFENSE_RESPONSE,110,0.016007089245315343,0.16129675810473815,-0.07286329630469282,0.00431793437340225,0.197662920182282,0.17699068936948031,0.16557616235591957,0.11640429609751236,0.05316128218948245,0.5580693791856325,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Defense Response,GO:BP
GOBP_ADULT_BEHAVIOR,14,0.5737396668690148,0.06874277554905826,-0.16257564425103693,0.6572052163688782,0.2938864956103236,0.17651178230879638,0.16356682325400387,0.7634579862652996,0.8411840462267346,0.6639230477708495,FALSE,FALSE,TRUE,FALSE,NS,Adult Behavior,GO:BP
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,26,0.29666355889144486,0.17446698825348897,-0.02662297013661303,0.12580156187616107,0.8153410289424765,0.17648657889238503,0.1421920732061618,0.5405731376452897,0.3553457863623941,0.9430405036843007,FALSE,FALSE,TRUE,FALSE,NS,Cell Cell Junction Organization,GO:BP
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,27,0.3281184935163484,0.16702142755782604,-0.056123172981410535,0.1354167134031595,0.6159542678135527,0.17619866006572088,0.1577870602264575,0.5750326113737213,0.3678279615377119,0.8672965452878879,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Nucleocytoplasmic Transport,GO:BP
GOBP_DIGESTIVE_SYSTEM_PROCESS,13,0.6333378532498609,-0.1405255068432994,0.10546732050062212,0.38187742582693285,0.5116560573633037,0.17570080753128922,0.17394319633813848,0.7977400870291089,0.6433563595652969,0.8214354203277202,FALSE,FALSE,TRUE,FALSE,NS,Digestive System Process,GO:BP
GOBP_PROTEIN_METHYLATION,13,0.5911114443177203,-0.05899143672692674,0.16475151870013907,0.713577075521965,0.3052559640261729,0.17499443568613626,0.15821016102519767,0.7724802220566158,0.8686591653104564,0.6687904968975239,FALSE,FALSE,TRUE,FALSE,NS,Protein Methylation,GO:BP
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,10,0.6684604608835705,0.16427553444180523,-0.0597624703087886,0.36961251905745907,0.7441452833410364,0.17480847826564241,0.15841879240264883,0.8206912105039695,0.6331022696146448,0.9097417201312206,FALSE,FALSE,TRUE,FALSE,NS,Late Endosome To Lysosome Transport,GO:BP
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,18,0.4649133925138855,0.1688125894134478,-0.045196842049488685,0.2169359596662253,0.7410070262780735,0.17475824694623066,0.15132752022532006,0.6833686642251409,0.4703412170338354,0.9097417201312206,FALSE,FALSE,TRUE,FALSE,NS,Microtubule Organizing Center Organization,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,20,0.49566982248397395,-0.09832935560859189,0.1442959427207637,0.44866080078335424,0.2661727667558998,0.17461380604085933,0.17156199373609646,0.7060153971930357,0.6965838814301275,0.6440418890580528,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Protein Localizatio...,GO:BP
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION,13,0.43814754891711166,0.06857937495425602,0.16057966771572862,0.669585726400173,0.3176686760818486,0.17461088268722044,0.06505403088278491,0.6676190971005985,0.8478898427084243,0.6718806063763694,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Membrane Depolarization,GO:BP
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,29,0.33941059354140546,0.15654445068932457,-0.07732998313882368,0.1471679416150385,0.474025901137643,0.17460266702966803,0.16537419810604811,0.5842423457995339,0.3813619687841111,0.8048276021264855,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Endocytosis,GO:BP
GOBP_VESICLE_LOCALIZATION,41,0.15776926888145404,0.17204882752781242,-0.027212644354023093,0.05886376880080076,0.7651767862137921,0.1741876203018845,0.14089913799685846,0.3817139810992957,0.22993401953302356,0.9195758577654098,FALSE,FALSE,TRUE,FALSE,NS,Vesicle Localization,GO:BP
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,25,0.39894652167910266,0.07942583732057416,-0.15479425837320573,0.4943514873383401,0.18282628733013756,0.173981970500926,0.16561861795523383,0.6399307926012863,0.7366640641089722,0.5352662059312598,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Mrna Metabolic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,61,0.04328243541368252,-0.00989672290772104,-0.1735917122926876,0.895096699305483,0.02065174981042484,0.17387359690596915,0.11574983704036977,0.1938251992047171,0.9603895733890395,0.20097959871374338,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Protein Modificatio...,GO:BP
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,10,0.5952975456711118,-0.005700712589073634,-0.1737767220902613,0.9751644473372698,0.3425690387679914,0.17387020234778336,0.11884768607306438,0.7748694434859813,0.9905168905315008,0.6906889647382419,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Wound Healing,GO:BP
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,14,0.5925572803629167,0.15659209900047596,-0.07533827429115386,0.3120198447438408,0.6267153680452326,0.1737726705858663,0.16399953971763878,0.7737891921980516,0.5838223088547484,0.8679590241022694,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Intracellular Steroid Hormon...,GO:BP
GOBP_HEART_PROCESS,65,0.029107518736746347,-0.17157223264540336,-0.026791744840525322,0.01832766690438428,0.7127832352459829,0.17365145725426043,0.10237526471032551,0.16135172321912272,0.12279536825937468,0.9012530180198467,FALSE,FALSE,FALSE,FALSE,NS,Heart Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,12,0.4602794116597526,-0.15279759074338245,-0.08234268505309875,0.3608582257043548,0.6224539329723644,0.1735725252415716,0.04981914158145828,0.6817346259944312,0.6254875912208816,0.8679590241022694,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Cytoplasmic Transla...,GO:BP
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,105,0.03422039778378258,-0.12151622838190003,0.12375266524520256,0.035523585509173734,0.03226814825205413,0.17343850759117266,0.17343129789784623,0.17129865787169327,0.17671892136400041,0.24982717446701463,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Cytoskeleton Organization,GO:BP
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,16,0.5784347964097257,0.13988804192472606,-0.10207241543592187,0.3345269799966032,0.4813559526498422,0.17316882590829488,0.17109188017871263,0.7665595520305001,0.6045082978776792,0.8070472276381377,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Pattern Recognition...,GO:BP
GOBP_DNA_RECOMBINATION,34,0.16005368105778217,0.1717782740198434,0.021539418266105094,0.08534890078486221,0.8292562950117204,0.17312342985418996,0.10623491370117592,0.38510153646775763,0.2784808788377299,0.9458513399302209,FALSE,FALSE,FALSE,FALSE,NS,DNA Recombination,GO:BP
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,16,0.3594285597325945,0.15346593616007623,0.0800976655550262,0.28972357972239127,0.5805900216648539,0.17311103254516572,0.05187920166876051,0.6003111707134992,0.5607760843071173,0.8588113765446549,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Endothelial Cell Mi...,GO:BP
GOBP_PIGMENTATION,15,0.5149915163385105,-0.030539682539682544,0.17015873015873015,0.8383386553354878,0.255577523890572,0.17287760311519862,0.1419152085924239,0.7234800173078106,0.9331539537344534,0.6365892097449365,FALSE,FALSE,TRUE,FALSE,NS,Pigmentation,GO:BP
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,89,0.004461751873345874,0.1564049380525084,0.07346074070787627,0.012359816831149794,0.24026350322824785,0.17279752623391,0.05865040440246461,0.05209271549571094,0.09967963388825436,0.6237541320769118,FALSE,FALSE,FALSE,FALSE,NS,Activation Of Immune Response,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,18,0.3143026117916435,0.1476182906798071,0.08875112594712022,0.28029670590931377,0.5163046037513057,0.1722437868258522,0.041625371371708485,0.5592596013698089,0.5504015815271155,0.8228752239110472,FALSE,FALSE,FALSE,FALSE,NS,Establishment Of Protein Localization To M...,GO:BP
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,113,0.0025585609199597075,0.16952074474198367,0.029722489899481053,0.002379921625788986,0.5946343267552332,0.1721066800089454,0.09885229399717871,0.03565610498055848,0.03513409722139334,0.8627316048536738,TRUE,FALSE,FALSE,FALSE,Sig Young only,Positive Regulation Of Immune Response,GO:BP
