gene,logFC_A,logFC_TO,pi_A,pi_TO,pi_int,sig_cat,reversed,quadrant
MCU,0.262980858498555,-0.0867222384556605,0.5681126398526027,0.9486162827839036,0.7345187205130702,NS,TRUE,Q2
ABHD11,0.679644462112659,0.0801722227278319,0.0255142033244429,0.9687589042906732,0.9910504101606024,Sig Young only,FALSE,Q1
ATL2,-0.327929832084749,-0.461202532961014,0.4869320609355092,0.1110295914053054,0.79926138123954,NS,FALSE,Q3
PPTC7,0.478627383681228,0.0695066932020119,0.2196986261661004,0.9726458245443026,0.8918991063487518,NS,FALSE,Q1
COQ8A,0.286651206110513,-0.0797268133376825,0.2297453060768515,0.9219271153654364,0.9809849778347378,NS,TRUE,Q2
NPLOC4,-0.247282858185908,-0.00399860734739121,0.30683767549413504,0.9998218038876356,0.9504052219158008,NS,FALSE,Q3
SPATA20,-0.628518729795505,0.227080999089921,0.26995165858603887,0.8441683550680562,0.27489292982930896,NS,TRUE,Q4
NUBPL,-0.316343638964927,0.198238398650759,0.5719193653569401,0.7291427483027534,0.34785113379242527,NS,TRUE,Q4
DEPTOR,-0.235886827399487,0.0443512071981722,0.6521216778827715,0.9878417768466408,0.9385012478348927,NS,TRUE,Q4
RDH11,-0.372803977291721,0.123350282961894,0.5258196797927508,0.9121836108395308,0.9272396385204044,NS,TRUE,Q4
LRRC20,0.0524840975303711,-0.146506057908134,0.9759195636281124,0.7330445565321456,0.7253136653416841,NS,TRUE,Q2
NT5C,-0.343621086425788,-0.0668656161970276,0.33577164276404703,0.9700971506267668,0.8534607794885876,NS,FALSE,Q3
PNPT1,0.163406701624353,-0.101399196710176,0.7713960402023279,0.8843725042433993,0.7137819394704789,NS,TRUE,Q2
SPPL2A,-0.0753797791901789,-0.0744961280576213,0.9744833834289796,0.970545929401848,0.9985519722480712,NS,FALSE,Q3
PREX1,-0.845121018913817,0.444847131028828,0.00229176359308471,0.15302353808561017,3.9104301916139886e-4,Interaction,TRUE,Q4
NEK9,-0.0463574307166574,-0.0124453214510076,0.9907797255680428,0.9989510490048976,0.15988466613972235,NS,FALSE,Q3
GPT2,1.68304294949946,-0.591984920739108,6.672392838733847e-4,0.06090711869051284,6.683937355735262e-7,Interaction,TRUE,Q2
MYOZ3,-0.689703189202362,0.368574789693497,0.0940464021816885,0.6858449246660299,0.5897908262334284,NS,TRUE,Q4
NEK7,0.0606964236795946,0.0077085936305572,0.9706415646901826,0.9995257617116828,0.9307092059797468,NS,FALSE,Q1
DTD1,0.297159300215569,-2.0101982536147e-4,0.5192011298859776,0.9999997760621244,0.970029750122554,NS,TRUE,Q2
UTP15,-0.947335852130436,0.113055347277484,0.00365214629313123,0.958372336309144,0.0630381178676267,Sig Young only,TRUE,Q4
SETD7,-0.111730879009734,0.0347642573501155,0.8763682287379024,0.9882131212714492,0.9240629432082204,NS,TRUE,Q4
NUP133,-0.0718221245080741,-0.0141151465361098,0.9860959505892236,0.9992913069244588,0.9932790349423428,NS,FALSE,Q3
PDCD6IP,0.114011651952275,0.00516957619976921,0.7985891623930337,0.9996656930586028,0.9661749573805216,NS,FALSE,Q1
THEM6,-0.16198161762685,-0.118872233766396,0.8286955685212566,0.8647054733449041,0.9934931673313192,NS,FALSE,Q3
SMIM4,-0.357996972686141,0.0260679154580217,0.32451106450058614,0.9957676230109826,0.9822372832230516,NS,TRUE,Q4
NUDCD2,-0.049243744440485,-0.0410350470486165,0.9803765121216274,0.9836364411130654,0.8943088159136777,NS,FALSE,Q3
SCFD1,0.457346258528574,-0.027655801427219,0.09329753801317088,0.9947687889181336,0.8950872277851821,NS,TRUE,Q2
PCNP,0.152796060739519,0.0306600089386713,0.9016201082519494,0.99384898713074,0.9151517778499032,NS,FALSE,Q1
DNAJA4,-0.199671137732054,0.305223423172816,0.7918552083346471,0.4269765969815076,0.95744328574306,NS,TRUE,Q4
SPRYD4,0.174905427730817,-0.0129750289671158,0.8241415387973786,0.999056005455797,0.7634708625505586,NS,TRUE,Q2
RTN4IP1,0.21137520447547,-0.0267279902168021,0.7939468608294891,0.9961608845513136,0.7021851716720665,NS,TRUE,Q2
PALLD,-0.128006224126928,0.0232261601488837,0.9338127897127416,0.9976996369559228,0.9980430670048804,NS,TRUE,Q4
SYNE2,0.260085288991718,-0.429955615164307,0.5461363620834379,0.05191555717638269,0.9725367748825914,NS,TRUE,Q2
THAP4,0.254408216439657,0.0950387561505721,0.5315250184950652,0.9217534720720756,0.9854630376635528,NS,FALSE,Q1
IFT81,-0.75438712872392,-0.0872742349153555,0.1944716574192423,0.9849617936434902,0.01496439809066445,Interaction,FALSE,Q3
TTN,-1.69859962955885,0.0184665370426202,5.059981063442919e-11,0.9989599458205186,0.9230445330034824,Sig Young only,TRUE,Q4
DDX1,0.0327687499357268,0.0736642981024609,0.9898698378712746,0.9301780609781632,0.5651806498292976,NS,FALSE,Q1
HSD17B8,0.260465374887083,-0.0213361348070897,0.5551300439438731,0.9971754838820456,0.9699974589933008,NS,TRUE,Q2
CPT1B,0.289451777168679,-0.237638921713142,0.3810884799378514,0.47830203066818505,0.9965002964770182,NS,TRUE,Q2
PSMF1,0.0792849656646304,0.00370169475995752,0.9443016280677072,0.9998820252318658,0.7936553996104304,NS,FALSE,Q1
UBXN4,0.154186090035049,0.106625073091063,0.8579606839271786,0.9107250072894748,0.9937891807595076,NS,FALSE,Q1
MYO18A,-0.221869428557568,0.0676496704136227,0.7643633654671521,0.9772023673503611,0.9209564750801053,NS,TRUE,Q4
GCN1,-0.196018291602556,0.119874891571602,0.7785255977823902,0.8513719760593581,0.8446339267042852,NS,TRUE,Q4
SGCD,-0.0693007382814983,-0.207832982100371,0.9517709984350684,0.4366118574865851,0.9882453875796412,NS,FALSE,Q3
AKAP1,0.269779440802928,-0.116357715411457,0.6762451639330614,0.9231616854247924,0.986018151429925,NS,TRUE,Q2
RABGGTA,0.0649566418682355,0.159357803302001,0.9684265600703048,0.7146271836292697,0.6173157715846657,NS,FALSE,Q1
TFG,-0.189703894136578,0.0775107134776754,0.6623581774163103,0.9388500121932852,0.9002576955811014,NS,TRUE,Q4
ARPC1A,-0.0807864932915905,-0.153080215472087,0.9442163637206826,0.6836101427135689,0.6841456215649531,NS,FALSE,Q3
P3H4,-0.325239383971521,0.186630101106726,0.6220516739163954,0.8436840630442408,0.17093754747752885,NS,TRUE,Q4
DDX17,0.11907270688026,-0.0646813250461236,0.8504519418715072,0.9468711343832196,0.9822330220564334,NS,TRUE,Q2
CELF1,-0.618053962427755,0.0687312886822298,0.01482505429669599,0.9685805177745384,0.3968544672249991,Sig Young only,TRUE,Q4
UFD1,0.104885623878431,0.174204335035817,0.9299192287675012,0.737490910017252,0.9932626760463202,NS,FALSE,Q1
RPL3L,-0.260805074600501,0.158772622148089,0.7599044231872153,0.8940640671392933,0.9870332650876874,NS,TRUE,Q4
COPS5,0.0317592387252859,-0.0758407116824138,0.992416197598674,0.9419151001118492,0.9257783651637674,NS,TRUE,Q2
KHSRP,0.210909629964075,-0.10836314417574,0.6413944657563566,0.8835642162033063,0.9961904834577976,NS,TRUE,Q2
GCDH,0.356593907182333,-0.0665499842804032,0.2611948622309144,0.9644229160404438,0.9596712377337973,NS,TRUE,Q2
TNPO1,-0.209673270211002,0.13172536108975,0.548042639556887,0.7670843460815705,0.9782546856060104,NS,TRUE,Q4
USP13,-0.131208363497251,-0.0786231678835705,0.9287920164563868,0.9612882354958148,0.998835686942146,NS,FALSE,Q3
USP9X,0.0656211060521805,0.119807644306032,0.9584735956819956,0.7646881699588118,0.29068369303630753,NS,FALSE,Q1
CUL5,0.112854231506006,-0.076835741786919,0.8253153724142664,0.9094071660572448,0.9994424908790148,NS,TRUE,Q2
LPP,0.326536953140923,-0.0850490220625417,0.3085488018415326,0.9385169593601904,0.992533696088859,NS,TRUE,Q2
ATP2A3,-0.434299730225533,0.0585589740359964,0.2144255445692021,0.9815250762663528,0.999951846930432,NS,TRUE,Q4
PHKB,-0.397106604957443,0.226250239676034,0.06405136538465661,0.43620599750355393,0.9339917966833928,NS,TRUE,Q4
UBE2F,0.376145818106927,-0.25795967980843,0.5141676139120225,0.6112264937316177,0.3846907567509316,NS,TRUE,Q2
RPL36AL,-0.46843795519074,0.250118517756082,0.13859051214788304,0.5942434238776466,0.9574790111469902,NS,TRUE,Q4
WBP2,-0.0571092429985711,-0.0342164828427549,0.9708666601576296,0.9874659002375858,0.18459244009209305,NS,FALSE,Q3
ERGIC1,-0.209319407556631,0.408506316123415,0.7964991657026597,0.21749012565236348,0.6846925200991659,NS,TRUE,Q4
MTARC2,0.0506835216571204,0.0458482529584181,0.981642960608082,0.9817380469695366,0.9686572216809408,NS,FALSE,Q1
FAM162A,0.0436076481971988,0.00800314960694948,0.9846076698808738,0.9994594408832558,0.9905935660313616,NS,FALSE,Q1
CCDC47,-0.388141967167357,0.107693817753805,0.10376811713507886,0.8553498847408234,0.38904241050627264,NS,TRUE,Q4
TMEM230,-0.0632867249087141,0.0117659456937105,0.973343647114201,0.9988884965448576,0.9999937958327216,NS,TRUE,Q4
ISOC2,0.147378924824217,-0.047579601457933,0.749326551818239,0.9742794577789444,0.7430090414806445,NS,TRUE,Q2
FERMT2,0.0173436711268735,-0.0550407743567938,0.9982358837956452,0.9765298823336848,0.97543543106525,NS,TRUE,Q2
FUBP1,0.119248486517233,-0.105421778691472,0.859063093449257,0.8650239605978711,0.9970651932117564,NS,TRUE,Q2
SLC25A46,0.943341432015327,-0.0505299969872794,2.573059180104648e-4,0.98039098518807,7.868447232404291e-4,Interaction,TRUE,Q2
TMEM143,0.168932480737336,0.053594625035533,0.8304423303296709,0.9825780926602072,0.07253119312762014,NS,FALSE,Q1
PBXIP1,0.24500534568331,-0.0258424501871062,0.36077719120304746,0.9929900897182588,0.9388454438062676,NS,TRUE,Q2
PTER,0.512363021610192,0.0409777188780627,0.5622863687760961,0.9925376970390314,0.4567894307649571,NS,FALSE,Q1
ZBTB9,-0.0584503488352119,-0.052952384270327,0.9870752526521418,0.984344927800593,0.9566099764537452,NS,FALSE,Q3
FAM136A,-0.396308074014197,0.132000977612087,0.3609154289694847,0.8980574043208394,0.888352962279255,NS,TRUE,Q4
FGGY,0.66285299743484,0.0440202537403991,0.09453915996378978,0.9895197007450168,0.6231874928350833,NS,FALSE,Q1
GALM,-0.209622560348311,0.0199947213692653,0.5947620643923518,0.9966696747286912,0.9128551981409482,NS,TRUE,Q4
DCPS,0.0883708971301775,-0.140855690644205,0.9695998333182888,0.8550806686141906,0.9929003222939892,NS,TRUE,Q2
PPP1R14B,0.127712723838812,0.287449382655581,0.8967220828928215,0.3973508921787872,0.9357504116499984,NS,FALSE,Q1
ACSF2,0.362637686567137,-0.181184035708498,0.21904902183050853,0.7111970634985941,0.9366369653747852,NS,TRUE,Q2
ISOC1,0.00189330993095282,-0.0373576858622187,0.9999836529621338,0.9894584273911322,0.19645327356201367,NS,TRUE,Q2
CCDC124,-0.0954223161340337,0.112168494816864,0.9363890300038727,0.8869861577198148,0.9102193138219736,NS,TRUE,Q4
OPTN,0.373087713450165,-0.130627021553135,0.2358421478873601,0.8466554309050425,0.8570997375183028,NS,TRUE,Q2
AP2M1,-0.228460227317239,0.0813794293525874,0.5643507852141639,0.9375898169347164,0.6617249955945353,NS,TRUE,Q4
KCTD12,-0.382098350730459,0.18281652686612,0.672953468867998,0.7685193010363941,0.09235824547529022,NS,TRUE,Q4
RMDN1,0.12104032141292,0.0863432842744842,0.8786647979259737,0.93011084043823,0.9444466802016364,NS,FALSE,Q1
ECHDC3,0.445492660409954,-0.350189816662766,0.288108168669836,0.3973843736039264,0.95615013928842,NS,TRUE,Q2
NUDT16,0.0822407496224002,-0.134615954107566,0.9575877580339344,0.8186796295951224,0.6947486941812798,NS,TRUE,Q2
CMBL,0.00525382934469221,-0.20650546244773,0.9998509831103368,0.637714681899657,0.9905135415850606,NS,TRUE,Q2
MSI2,0.0498506286697697,0.0416238879850468,0.985364546631525,0.9869461613952566,0.9925482932255292,NS,FALSE,Q1
MRPL38,-0.139733841285103,0.123158406456977,0.8894385977361727,0.891926623813852,0.508428987856896,NS,TRUE,Q4
MRRF,0.0416509853323284,-0.00183207206652725,0.991570152449204,0.9999797879596304,0.21308898487328037,NS,TRUE,Q2
MRPL53,-0.111247490310713,0.114518473623988,0.9534283547708436,0.9237130484110396,0.350294711813893,NS,TRUE,Q4
DAZAP1,-0.537591636678442,0.357633303875648,0.5606308195611418,0.7139224697010434,0.3413987658674215,NS,TRUE,Q4
DNAJA3,-0.123700156670377,-0.115450404990707,0.9238505990568336,0.91577266925183,0.8501679304062794,NS,FALSE,Q3
PTCD3,0.138839395438197,0.239306012866155,0.8650140768253438,0.5049523636258826,0.9880454659301628,NS,FALSE,Q1
MMAB,-0.0391888541839194,-0.284226205844654,0.9921446059196308,0.31617776849128076,0.707145323636481,NS,FALSE,Q3
DYNLL2,-0.130433744249327,-0.0286572143659072,0.9227362820726478,0.996373577244968,0.8903393225963258,NS,FALSE,Q3
S100A16,-0.750382903295144,0.444655476341662,0.2043739689721728,0.44112754449607594,0.9832471334269182,NS,TRUE,Q4
SCRN2,-0.0769145091358574,0.00887419334522832,0.9746864340725196,0.9996434059675936,0.9518974513401892,NS,TRUE,Q4
OTUB1,0.516930985402496,-0.122434158771537,1.1626707060659172e-4,0.7328881407669742,0.9367047552966964,Sig Young only,TRUE,Q2
CHMP6,0.151477465452942,0.0297363033754987,0.8281269929712999,0.9931411169469028,0.9880290372016086,NS,FALSE,Q1
PDXP,0.319910396382852,-0.117612045485046,0.5743027804853041,0.8919378636416586,0.6992243980556394,NS,TRUE,Q2
DCUN1D1,-0.302334745221902,0.116412874254614,0.4272312502128196,0.8907737784366889,0.9922088667210776,NS,TRUE,Q4
FAHD2A,0.4664325862461,-0.0516139861158535,0.22961153278790347,0.986330484782301,0.988281124942585,NS,TRUE,Q2
SNF8,0.125919939755413,0.0684879127100189,0.8978636832283469,0.9561904079190728,0.9965367178702772,NS,FALSE,Q1
PDLIM5,-0.550917227817891,-0.252099488365069,0.01349472741219811,0.4729491620992082,0.871573047194691,Sig Young only,FALSE,Q3
CRELD1,-0.203972418744218,0.412704049107443,0.848604953456507,0.32148538989594005,0.19290644294191903,NS,TRUE,Q4
ERO1A,-0.17768287719489,0.174994884434636,0.6520373453858004,0.5752855548209075,0.9999855605209724,NS,TRUE,Q4
AHCYL2,0.0370469770265345,0.0537751446398005,0.986509338615246,0.9626796225367767,0.845181317663936,NS,FALSE,Q1
PGAM5,0.266959154841192,-0.177013450860844,0.6295963080293481,0.762820920816256,0.5035061887518795,NS,TRUE,Q2
DDRGK1,-0.195280809694907,0.110242752231336,0.66698161627122,0.877546984776977,0.9998179651092184,NS,TRUE,Q4
PYURF,-0.858026932896749,0.13955673638468,0.00730546055362479,0.910311770776567,0.379451484505166,Sig Young only,TRUE,Q4
SUCLG2,0.0194721909851765,-0.0964581865702527,0.9983583262687176,0.9455270432102872,0.9800188624052838,NS,TRUE,Q2
ABHD14B,0.059982065163684,-0.0815069355051605,0.9677795832810762,0.924659637373606,0.9917706828839644,NS,TRUE,Q2
NGLY1,-0.413454204554416,0.280587653578991,0.11427208938092372,0.29212969731371907,0.9298976393602096,NS,TRUE,Q4
TMX3,-1.35723061513997,0.154966161742902,0.01160641064968425,0.9088834208075292,0.7901683416603491,Sig Young only,TRUE,Q4
BTF3L4,-0.196097343196445,-0.0218555800455178,0.4899923463679748,0.9941694081605368,0.7702207108877503,NS,FALSE,Q3
USP47,-0.022003690015282,-0.172621937036528,0.9970283190973838,0.6617380631051603,0.8019470231049731,NS,FALSE,Q3
CNDP2,0.0141798769094841,-0.0370737160174173,0.998419783873678,0.986194643986812,0.7009584414930242,NS,TRUE,Q2
ALPK3,-0.477175256988712,0.172277532782854,0.1019792662096874,0.7578992682167232,0.9334280911962104,NS,TRUE,Q4
STAC3,-0.293753245554321,0.162429689470276,0.4577184813606121,0.7728928487922062,0.6688676184531418,NS,TRUE,Q4
COQ10A,0.0940366772723387,0.120561386431028,0.9521808124508514,0.9027323740837272,0.2870624421845062,NS,FALSE,Q1
JSRP1,-0.0948109794304486,0.0215910024584467,0.911734504685652,0.9955896408752978,0.9651901510814676,NS,TRUE,Q4
MCEE,0.833881505561298,-0.131560999534873,0.02434795571404554,0.913997199910641,0.7924798555432704,Sig Young only,TRUE,Q2
QKI,-0.105359547621401,0.243938016298571,0.9604429377107274,0.7101674635660798,0.861744806744246,NS,TRUE,Q4
PLIN4,0.612259636776205,-0.287603808633712,0.00138395059759674,0.29735595336287585,0.9942702401641892,Sig Young only,TRUE,Q2
VPS35,0.156244560358431,0.0310337021843701,0.7717815212705578,0.9912620987622536,0.9897217847572284,NS,FALSE,Q1
PURB,0.0541010975772274,-0.0597350330919504,0.9883594437187684,0.9814359298418877,0.8317649365171433,NS,TRUE,Q2
BBS4,-0.107926264239229,-0.156558558201755,0.939524587523232,0.8401314688394319,0.9784959889804888,NS,FALSE,Q3
VPS13A,-0.536325147187014,-0.120951088352694,0.3920487818426559,0.9086131157824856,0.9158743613917748,NS,FALSE,Q3
GFM1,-0.0530475614097199,-0.228188128637122,0.9821111206027864,0.4917827530976958,0.9573507625471946,NS,FALSE,Q3
MCCC1,0.628153356978572,-0.137434077056064,0.00949647902278952,0.8573423649251765,0.9999853395822372,Sig Young only,TRUE,Q2
METTL26,0.0335838297735513,0.00584683503488748,0.9934969505893868,0.9997742239485998,0.9449760113203785,NS,FALSE,Q1
CLCC1,-0.212318133638064,-0.0795881154238849,0.619398090739335,0.9259843874833996,0.99291052561492,NS,FALSE,Q3
PEBP4,-9.798619044794e-4,-0.440342486974746,0.999996785967242,0.16907207043546618,0.9043598170521112,NS,FALSE,Q3
PLEKHF1,-0.0164275724070855,0.0467534369295457,0.9985922921838806,0.9819014227466708,5.687548628171771e-4,Interaction,TRUE,Q4
MYCBP,-0.25821602417898,0.0908358952076203,0.5005369745950484,0.9157897825273358,0.445513723287336,NS,TRUE,Q4
TBCB,0.174122391131672,0.0214275203589267,0.6989276413109116,0.9959164949977964,0.5411964010290355,NS,FALSE,Q1
PSMB7,0.083975876597286,0.0285298443498938,0.9298749942112492,0.9918342990401332,0.9420138174855276,NS,FALSE,Q1
PCYT2,0.222666271102206,-0.479899882359703,0.6895859516520264,0.02703894943089138,0.3395026471823173,Sig Old only,TRUE,Q2
PSMD1,-0.108367953764059,0.0180606071655021,0.8498587698387219,0.9962556320313284,0.807665114823842,NS,TRUE,Q4
PFDN5,-0.0727048775966495,-0.154346374630595,0.9483150439056024,0.672943738453204,0.929105189328922,NS,FALSE,Q3
PAFAH2,-0.00858613215733328,-0.114157563403108,0.9996064893667764,0.8953636828096835,0.9512478826906994,NS,FALSE,Q3
PARK7,0.0530560814920946,-0.0967181683289091,0.9653683097694008,0.8426408026483646,0.9173857068658384,NS,TRUE,Q2
VAT1,0.00857554399941662,0.0763585057157208,0.9995100693982778,0.9443189806813032,0.8134071857732043,NS,FALSE,Q1
PLIN2,1.1196332793795,-0.425437886270057,8.474388783963952e-5,0.2860276303407615,0.2453006092026453,Sig Young only,TRUE,Q2
S100A13,-0.306725945411682,0.661422389481181,0.6870344978624573,0.04821490631822599,0.31305317530566606,Sig Old only,TRUE,Q4
TSNAX,-0.147956985624411,-0.233163610348115,0.8755392270959159,0.6291206228970668,0.9136312043270894,NS,FALSE,Q3
EIF3C,-0.491081697123626,0.163242216949218,0.01129470894572261,0.703056475838142,0.9999939777546576,Sig Young only,TRUE,Q4
PHB2,0.187148685934865,0.0510599654707562,0.5616129682059503,0.9672472992327066,0.8871618143633312,NS,FALSE,Q1
COPS8,0.180768979927592,-0.028913194037397,0.6390126797969636,0.9910567729987696,0.9999468472275252,NS,TRUE,Q2
SDHC,-0.345836696480891,-0.153474163162823,0.5568330733093941,0.8948337800092202,0.7805095003939972,NS,FALSE,Q3
CHP1,-0.362634269201685,-0.0500598321942292,0.1592257537970089,0.977170687924283,0.9273109963921456,NS,FALSE,Q3
HSD17B10,0.0899289868793609,-0.0119080885744509,0.9238904635703548,0.9987451560378244,0.9789713027926498,NS,TRUE,Q2
NAP1L4,-0.223708406876554,-0.0238708468515618,0.3617132167492987,0.9930026079174676,0.9930064030028158,NS,FALSE,Q3
MGST2,-0.649707352516284,0.0961518786657187,0.01873359504395703,0.9503509848902308,0.9988201358362352,Sig Young only,TRUE,Q4
TXN2,-0.150912179539617,0.112398650033587,0.8040190237491218,0.8700447299750519,0.7579400169658014,NS,TRUE,Q4
DMAC2L,0.338704819649731,-0.29764018152143,0.3819935593062611,0.3359354683771983,0.5994179983610648,NS,TRUE,Q2
ACO2,0.290883836541298,-0.0219933687292659,0.14964957702921605,0.9942933566571984,0.9742138616171464,NS,TRUE,Q2
COQ7,0.370035288175956,-0.124649539928427,0.02330807256565279,0.738581123808284,0.9977194913956304,Sig Young only,TRUE,Q2
SLC29A1,0.0630151959557068,-0.182892648566607,0.977845886566226,0.6868962231478808,0.8246536394324937,NS,TRUE,Q2
TSG101,-0.16176904542408,-0.196814533109947,0.7550659726116699,0.5211122527211837,0.11919820432964032,NS,FALSE,Q3
CPNE1,-0.224385835147693,-0.262367610303826,0.6200941858272273,0.4178266153885465,0.9990564427954182,NS,FALSE,Q3
CCT7,-0.120750082370122,0.0921853782886259,0.776363196559631,0.8495504565397068,0.7624853837922021,NS,TRUE,Q4
PRMT1,-0.0237081973294515,-0.0969211494280913,0.995608838755764,0.893171241606588,0.6040710436104978,NS,FALSE,Q3
NIPSNAP1,-0.0280733063260037,-0.225256218499364,0.9976395772288884,0.7877106365337886,0.9396625183853398,NS,FALSE,Q3
ARPC5L,0.160658039764979,0.214068754256203,0.9276451809845292,0.6844429617874006,0.7122553604930795,NS,FALSE,Q1
MICU1,0.71665923465708,-0.0824207914364408,0.01530496384996159,0.9637368087723804,0.979974132023895,Sig Young only,TRUE,Q2
MACROD1,-0.250103847333619,-0.0993364243235355,0.3648896633898036,0.8766219630397301,0.9023111142932996,NS,FALSE,Q3
WDR77,0.079866087948691,-0.175957593556692,0.9560629132948046,0.6983158987386973,0.6976078100890182,NS,TRUE,Q2
APOL2,-0.288266535278858,0.239025647585876,0.574260942909981,0.6073851194825891,0.9541298676523858,NS,TRUE,Q4
FYCO1,-0.0150785483213909,-0.00642909240643874,0.9989220110437634,0.9997690829160116,0.7271548023607431,NS,FALSE,Q3
JPH2,-0.274065036124192,-0.0918384203941507,0.33307628970954856,0.9077277476903316,0.5327265376062558,NS,FALSE,Q3
CORO1B,-0.0740614424731163,0.32559743743802,0.9873396041100057,0.28617118887795034,0.5855390046172894,NS,TRUE,Q4
TXNDC17,-0.183103297174934,0.14491075189034,0.5959147753186792,0.6962801591512142,0.951132434912888,NS,TRUE,Q4
PLCD4,0.118195868044431,0.0190801256265338,0.8537528827657767,0.9965150352237776,0.999996656579289,NS,FALSE,Q1
CPPED1,-0.410072038706097,0.056715277008184,0.4551047474270003,0.988200504120762,0.8564676403718291,NS,TRUE,Q4
VPS25,-0.00260718105610636,-0.0917897089303672,0.9999644454795462,0.9289272312731188,0.9195351868289088,NS,FALSE,Q3
MIEN1,-0.502313054843196,0.317111272872026,0.105444459993471,0.2599916581721284,0.2818138762076352,NS,TRUE,Q4
PELO,-0.22450884420498,0.143038785485267,0.727836575049234,0.8529147135685373,0.9606414014957734,NS,TRUE,Q4
PRXL2A,0.115770559507176,-0.186753043381426,0.9355290742418848,0.7881185473313315,0.998708271611916,NS,TRUE,Q2
ERP44,0.0715459726381518,-0.359970573814245,0.9857723963650415,0.5165781498633348,0.5242875325019322,NS,TRUE,Q2
NIPSNAP3B,0.29285878070786,-0.093959390333513,0.4729142240841863,0.9380500100986936,0.9686881564380426,NS,TRUE,Q2
NTPCR,0.143878740269777,-0.0593148635033671,0.8902089969846281,0.978624332174982,0.5496732261257026,NS,TRUE,Q2
AGMAT,0.237299810026375,0.0333380689323803,0.8415647355425723,0.9961118939245508,0.9695304878672718,NS,FALSE,Q1
TACO1,0.443004577171298,-0.0473618652115597,0.16358058727300157,0.986702643044958,0.6612329976225504,NS,TRUE,Q2
ESYT1,-0.174159590515028,-0.132924266742993,0.8202543892848749,0.8787771727330349,0.9237041092703784,NS,FALSE,Q3
UBAC1,0.208322797228334,0.095650698068745,0.597906718988804,0.9054002721278466,0.9723241548093668,NS,FALSE,Q1
COPS4,0.159910776696513,-0.034086298946189,0.5706569601958705,0.9818532201677448,0.9895577256450078,NS,TRUE,Q2
DCTN5,0.4370540523405,-0.13709606764291,0.18345267053085595,0.8484705731679303,0.01364439905883888,Interaction,TRUE,Q2
AARSD1,-0.207459763730959,-0.0409691505555685,0.7620194204509427,0.9907146977372886,0.998884323372021,NS,FALSE,Q3
TMEM43,-0.214169629094926,0.200830475212829,0.6854725972358534,0.6708805093442779,0.8873063780345539,NS,TRUE,Q4
DHRS4,0.141620737711506,0.34954875338747,0.9125687729945128,0.21315255935543137,0.7757687325511069,NS,FALSE,Q1
TMEM70,-0.119927239079892,0.229649248819864,0.9489342685778612,0.7672771582108726,0.9569073885778466,NS,TRUE,Q4
TUBB6,0.0575798224073374,0.237477855605551,0.984835127891215,0.6403146089401137,0.4333143918653542,NS,FALSE,Q1
CHCHD7,0.29529701286059,-0.0176915117758973,0.48264992605086376,0.9981735994573188,0.7763388054566956,NS,TRUE,Q2
APOO,0.0594934517442134,-0.00793507805790128,0.9685271251222588,0.9994445172659676,0.86018292497337,NS,TRUE,Q2
MRI1,0.00478846842120184,0.0847655618720857,0.9999422925584376,0.9738162037066416,0.8767137460819181,NS,FALSE,Q1
ABHD6,-0.698865062345639,-0.0360895317537846,0.00337192671531122,0.9926305529852812,0.9780592663079138,Sig Young only,FALSE,Q3
ADI1,-0.238267854731344,0.0646798191633486,0.8087264223227055,0.9825756831637174,0.993082285161422,NS,TRUE,Q4
MECR,0.240948373344484,-0.0610944410554062,0.4948803389829659,0.9657302726535713,0.9980707378218452,NS,TRUE,Q2
NTMT1,0.404992551019735,0.228825531705702,0.2899244823258234,0.646706452917003,0.6093899213280175,NS,FALSE,Q1
TMEM109,-0.174090444036256,-0.184855713924527,0.7555577351460306,0.6706675892666647,0.9949151015288472,NS,FALSE,Q3
TMED9,0.119499576224754,0.0396599537342688,0.9082453129319672,0.9894357069364852,0.7501493110563727,NS,FALSE,Q1
TIMM21,0.129235650280918,0.0863409078543711,0.8975588657343194,0.9425181161663932,0.840035394151416,NS,FALSE,Q1
TPPP3,0.286051976763659,0.0704539429995918,0.7096694273880124,0.9785274677138202,0.8496067103257218,NS,FALSE,Q1
NUDT9,0.0353383915576089,-0.0643814131423817,0.9918818329826296,0.960465930523313,0.999993690684364,NS,TRUE,Q2
FUNDC2,-0.0471721329283561,-0.201893801399361,0.9796662107834148,0.4771009213038259,0.7532942112957803,NS,FALSE,Q3
SORBS1,-0.0377484942941315,-0.299578436060731,0.9964274158033892,0.5819841934426769,0.4532330207100284,NS,FALSE,Q3
HINT2,-0.0941079152470152,-0.169635492803533,0.9556103097303208,0.8139647860998475,0.9916102371077288,NS,FALSE,Q3
OSBPL11,-0.361128750115947,0.17872656336777001,0.4913466735487423,0.7744847881695718,0.994014293122083,NS,TRUE,Q4
NT5C1A,-0.577475202605982,0.261328734406373,0.0666803456137768,0.6221351378777406,0.9718713055674516,NS,TRUE,Q4
TMEM120A,-0.00107731251939924,-0.164468017589561,0.9999980181330922,0.8763648402268731,0.9444892580310622,NS,FALSE,Q3
NAA15,0.0331001044229637,0.011185915372792,0.9964659046661396,0.9994298054118044,0.9417178862409232,NS,FALSE,Q1
BCL2L13,0.0989417794469922,-0.0213006504652995,0.8681695080412559,0.9943815952987186,0.9999090700841206,NS,TRUE,Q2
