pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast,database
GOBP_RESPONSE_TO_CAMP,0.7397151898734177,0.9469245653500075,0.01866718205447515,-0.27849458834550733,-0.8016551394590932,15,CARM1;EZR;COL1A1;GPD1;NDUFS4,Aging,GO:BP
GOBP_AUTOPHAGOSOME_MATURATION,0.7462985194077632,0.9482796196750203,0.018707113212831986,0.26277996129707853,0.8067091566344045,19,LAMP2;CHMP2A;ATP2A2;SNAP29;VPS4A;VPS4B;TOM1;CHMP6,Aging,GO:BP
GOBP_ERK1_AND_ERK2_CASCADE,0.7436000806289055,0.9482796196750203,0.018872189166085587,0.22753447712322866,0.8325414250566088,38,YWHAZ;HMGB1;ADIPOQ;PTPN11;SPRED2;PHB2;GSTP1;GNAI2;RAP1A;MAP2K2;APOE;CD36;SIRT3;RRAS;PRMT5,Aging,GO:BP
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.745578231292517,0.9482796196750203,0.018290232532531037,-0.19824705171517057,-0.8669242003916919,94,TRIM54;DYNLT1;KPNB1;FLNA;TUBA4A;MAPT;CHP1;VCP;EZR;RPS3;DYNC1H1;TUBA8;TRDN;LMNA,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.7472815142972211,0.9482796196750203,0.018783338479202348,0.27316631873099606,0.7978934940401836,16,HMGB1;CALR;AGT;ATP5F1A;ANXA3;RRAS;ANXA1;ATP5F1B,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.7464985994397759,0.9482796196750203,0.01870311430803581,0.2626437466177123,0.8062909906959882,19,TARDBP;RIDA;HNRNPD;PAIP1;KHSRP;AGO2;PNPT1,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.7470339835109592,0.9482796196750203,0.018767252055943814,0.25802817223611,0.813450496641533,21,CDC42;PTPN11;ITGB1;AGT,Aging,GO:BP
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.7458983593437375,0.9482796196750203,0.01871511489248614,-0.24348364872508554,-0.8165833057106932,27,FLNA;CHP1;RPS3;PRKCQ;DDRGK1;CAMK2A;UBE2N;HSPA1A;MTDH,Aging,GO:BP
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.7474006116207951,0.9482796196750203,0.018965765546232454,0.21027353121197462,0.849850691529102,61,MAVS;EMD;SCFD1;RDX;TARDBP;PLN;ADIPOQ;PPM1A;PTPN11,Aging,GO:BP
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,0.7480252764612955,0.9482796196750203,0.018477279827589534,-0.18595117702722821,-0.8891306145794515,164,RPS7;SYNPO2;EIF3C;ACTN4;ACTN2;FLNA;TNNT3;BANF1;RPL23;CAMK2D;TPM2;CHP1;VCP;EEF1A2;XIRP1;RBL1;JPH2;RPS3;RPS2;CSNK2B;FLT1;RPL5;MAP2K1;CALM1;STAC3;GAPDH;CASQ1;PRKCQ;TMSB4X;AHNAK;RACK1;LARS1;CPNE1;DDRGK1;RPL11;CACNB3;CAMK2A;DEPTOR;PRKG1;TSG101;PIN1;GNAS,Aging,GO:BP
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.7416966786714686,0.9482796196750203,0.01879944581340112,0.26372196092723493,0.8096010047168931,19,NCL;PRDX6,Aging,GO:BP
GOBP_SYNAPSE_ORGANIZATION,0.7445992327882092,0.9482796196750203,0.018876243022241404,0.20808328216849598,0.8557716971290801,66,YWHAZ;SLC25A46;CDC42;APPL1;CAP1;NAE1;C3,Aging,GO:BP
GOBP_T_CELL_ACTIVATION,0.7476322020520916,0.9482796196750203,0.01847335421676688,-0.21702039436265105,-0.8412501642914986,50,PREX1;RPL22;DDOST;CD151;MSN;RPS3;ACTB;DUSP3,Aging,GO:BP
GOBP_VIRAL_LIFE_CYCLE,0.7422410318419992,0.9482796196750203,0.018896532244281315,0.20751125054907105,0.8592403817647186,68,HMGB1;PPIA;MAVS;CTSB;RAD23A;JPT2;CHMP2A;ITGB1;NUCKS1;LGALS1;SCARB2;PDCD6IP;PPIB;VPS4A;IFITM1;STOM;VPS4B;APOE;LAMP1;CHMP6,Aging,GO:BP
GOBP_REGULATION_OF_MRNA_PROCESSING,0.749044842147597,0.9488645541363003,0.018727127100611276,0.25742943513610883,0.8115629392204464,21,NCL;PRDX6,Aging,GO:BP
GOBP_RETINOL_METABOLIC_PROCESS,0.7504520795660036,0.9499393412227894,0.018687131568121306,0.30348436494845343,0.7783526619411696,10,ADH1B;AKR1B1;AKR1C3;DHRS4;RBP4;ALDH1A1,Aging,GO:BP
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,0.7513513513513513,0.9503700128700128,0.018615462893716867,0.25244205276359455,0.8087181897684698,22,ACAT1;PTPN11;PBXIP1;LTBP3;PGRMC2;BGN,Aging,GO:BP
GOBP_EMBRYO_DEVELOPMENT,0.7598278896929396,0.9525865873731544,0.018102137338121507,-0.19548044300150266,-0.8619663979346508,99,RPS7;MT-ND4;MUSTN1;RPL38;CELF1;YBX3;PSMC4;RPL10;MYH3;PSMC3;TCAP;COL3A1;FLT1;MAPK1;MYO6;COL1A1;MAP2K1;BTF3;LAMA2;RTCB;RACK1,Aging,GO:BP
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.7569430366916684,0.9525865873731544,0.01869112532300147,0.18414289820318724,0.8881046749329014,174,SOD2;ACADM;FXN;IDH2;HMGB1;ETFB;ETFA;ACO2;CISD1;GAA;FH;ACADVL;MDH1;PPIF;SDHA;PYGL;CHCHD2;CS;HCCS;SUCLA2;GSK3A;SDHB;ATP5F1C;ATP5IF1;NNT;SUCLG1;MDH2;TRAP1;NIPSNAP2;NDUFB11;COQ9;PPP1R2;ADHFE1;ATP5PD;ATP5PO;ATP5F1D;IDH3G;PNPT1;NDUFS5;ATP5F1A;COX8A;IDH3B;MFN2;STOML2;BCL2L13;MTCH2;ACO1,Aging,GO:BP
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.7561643835616438,0.9525865873731544,0.018182403167088353,-0.19845337978345975,-0.8593619552527895,90,PLEC;FLNB;THRB;CLIC4;VIM;FLNA;PGK1;FNDC3A;MSN;EZR;CBR1;TOLLIP;MYO6;MAP2K1;TMOD1;COL4A1;GSTM3;RAB10;CPT1A;KRT2;TSG101;AKR1C1;KDM5B;AKT2;IPO7;PELO;KRT19,Aging,GO:BP
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.7596367305751766,0.9525865873731544,0.018571868150473313,0.29268593590879166,0.7741513427309852,11,HMGB2,Aging,GO:BP
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.7558945908460472,0.9525865873731544,0.01837172043948173,-0.22724480997546098,-0.8227988323669685,37,DYNLT1;KPNB1;FLNA;VCP;DYNC1H1;MAPRE1;MAP4;DCTN6,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.7540290088638195,0.9525865873731544,0.01865522772279455,0.25869022773026956,0.8027919486380285,20,YWHAZ;HLA-A;NLRX1;GRB2;PRDX2;PPM1B;SERPING1;UFL1;HLA-B;SAMHD1,Aging,GO:BP
GOBP_NEURON_APOPTOTIC_PROCESS,0.7595319749848699,0.9525865873731544,0.01856791256736929,0.23103362017194098,0.8239033073070943,34,SOD2;NAE1;CLU;GSK3A;DIABLO;AARS1;EGLN1,Aging,GO:BP
GOBP_PLASMA_MEMBRANE_REPAIR,0.7575158227848101,0.9525865873731544,0.018313460507816442,-0.27366596454200537,-0.787755799038914,15,MYOF,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,0.7591506572295248,0.9525865873731544,0.018611493406391167,0.18665914417088067,0.8847442725968161,155,HMGB2;HMGB1;MAVS;APPL1;PRKDC;NCL;PRDX6;CLEC3B;CLU;C3;RDX;TARDBP;MAPK13;ADIPOQ;PTPN11;TRMT10C;CALR;HLA-A;COA3;PADI2;GSK3A;HNRNPD;PHB2;APEX1;HSPD1;OPA1;STAT5B;PAIP1,Aging,GO:BP
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.758291956305859,0.9525865873731544,0.01836004665050759,-0.27925098471204923,-0.786853986900896,14,MYOF;DYSF;CAMK2A;RAP1B;BAIAP3;PPP3CA,Aging,GO:BP
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY,0.7557840616966581,0.9525865873731544,0.018344498587048307,-0.2883359622047156,-0.7769874619316263,12,CAPN3;ADSL,Aging,GO:BP
GOBP_STRESS_FIBER_ASSEMBLY,0.754880257597102,0.9525865873731544,0.018623405677086296,0.24250195753488307,0.8104059468538166,26,PDLIM1;CDC42;ITGB1;PXN;LIMCH1;CUL3;PAK1;CLASP2,Aging,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.7617801047120419,0.9536275243081527,0.018496926483375153,0.2700238239594076,0.788714558126877,16,SOD2,Aging,GO:BP
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.7616917446116307,0.9536275243081527,0.018643284894152207,0.191322718650984,0.8712403639881091,116,MAOB;ALDH5A1;SLC25A46;MPST;CDC42;CKB;PRKDC;DYNLL1;YWHAQ;CLU;C3;YWHAH,Aging,GO:BP
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.7636363636363637,0.9552478426650612,0.018344498587048307,0.2644474796389652,0.7883339230902354,17,UBE2K;ANXA4;ADIPOQ,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.7656912209889001,0.9556413075373965,0.018453744717466268,0.29067285204955395,0.7688267562665895,11,HMGB1,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.7653392929703373,0.9556413075373965,0.018560005176635815,0.21586950369229185,0.8334565009053988,49,PPIA;UBE2K;C3;XRCC6;ADIPOQ;FABP3;FBN1;APOC2;COPS8;LIMCH1;RAP1A;MAP2K2;TIGAR;GAPDHS;PRKAA2;CAB39,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.7658856235107228,0.9556413075373965,0.018209273360642705,-0.26697637455495643,-0.7835815264721617,16,VCP;DDX3X;RPS12;COL1A1;PIN1;JUP;UBE2B;HSP90B1;CSNK2A1;TMEM198,Aging,GO:BP
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.766199471866748,0.9556413075373965,0.018540258682871198,0.20394079289951544,0.8474488888510145,70,HMGB2;SOD2;FXN;PPIA;ACAA2;CLU;PPIF;PPP2R1A;OPA1;AGT;TRAP1;GSTP1;GNAI2,Aging,GO:BP
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.7690614368621173,0.958507655913196,0.01826318776658789,-0.2643612319987833,-0.784959566087129,17,SQSTM1;DHCR24;MAP2K1,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.774129746835443,0.9608231848447931,0.017992133374585276,-0.26892580534034194,-0.7741111066646641,15,ARHGAP1;CHP1,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.7720364741641338,0.9608231848447931,0.018391201090233112,0.22032681691117595,0.8227324629776371,42,IDH2;YWHAZ;HADH;ADIPOQ;PTPN11;GDI1,Aging,GO:BP
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.7743104489631568,0.9608231848447931,0.01825161506716232,0.2732892370142165,0.7715786534626563,14,PPP5C;CALR;PHB2,Aging,GO:BP
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION,0.7737547509501901,0.9608231848447931,0.01816707466750224,0.27724743653583006,0.7693292990962591,13,GPD1L;ALB,Aging,GO:BP
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.7730838865419433,0.9608231848447931,0.01826318776658789,0.23152125412875546,0.8081003999128986,31,UBE2K;ASAH1;ANXA4;FABP4;ADIPOQ,Aging,GO:BP
GOBP_VACUOLAR_LOCALIZATION,0.7723528229857344,0.9608231848447931,0.018259329007975816,0.2962718148064747,0.7598544846022914,10,LAMTOR1,Aging,GO:BP
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,0.7757685352622061,0.9619303500698398,0.018193911890407095,0.2953893866804039,0.7575913028366817,10,CHMP2A;PDCD6IP;VPS4B;CHMP6,Aging,GO:BP
GOBP_ENDOTHELIAL_CELL_MIGRATION,0.7765893037336025,0.962226572464429,0.018243905889494486,0.22187264467623002,0.8155699417108626,39,HMGB1;CALR;ITGB1;PXN;GLUL;AGT;ATP5F1A;CDH13;APOE;ANXA3;PACSIN2;GPX1;RRAS;EHD4;ANXA1;ATP5F1B,Aging,GO:BP
GOBP_SPINDLE_ORGANIZATION,0.7771394611727417,0.962226572464429,0.017958189571932823,-0.21621284748954628,-0.8216166325010276,46,KPNB1;FLNA;VCP;EZR;RPS3;DYNC1H1;MAPRE1;MAP4;DCTN6;MAPRE3;CLTC;MAPRE2;HSPA1A;PDE4DIP;SBDS;CHMP1B;CHMP2B;TUBB;CHMP5,Aging,GO:BP
GOBP_COGNITION,0.7777555511102221,0.9622885275745106,0.018090712711533757,0.23358497319985794,0.7972415585826541,28,PLN;VDAC1;TACO1;ACSS2;ITGB1;APOE;ARL6IP5;PICALM;B2M,Aging,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.7784810126582279,0.9623160278182111,0.01837950904524858,0.18981930654986084,0.8677221347057643,120,MAVS;APPL1;TIMM10;SH3GLB1;SGTA;CSE1L;CLU;TARDBP;TIMM44;LAMP2;CHCHD4;PMPCB;GSK3A;TIMM50;PHB2;HUWE1;HSPD1;ATP5IF1;PITRM1;TIMM8A;RUVBL2;SCARB2;CFL1;VPS4A;DNAJA1;TIMM9;MFN2;MTCH2;CD36;TOMM70;LAMP1;SAMM50;SAE1;RALA;YWHAB;TIMM13,Aging,GO:BP
GOBP_ORGANELLE_DISASSEMBLY,0.7789115646258503,0.9623160278182111,0.018071694804686324,0.25607555188496034,0.7861272658544329,19,PLIN2;PLIN3,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7794759825327511,0.9623160278182111,0.01794313286275899,-0.2520344838381432,-0.7829146559595754,20,KLHL40;ELOB;VCP;STUB1;RACK1;DDRGK1;SUMO2;HSPA1A;BCAP31,Aging,GO:BP
GOBP_DEVELOPMENTAL_CELL_GROWTH,0.7815543629497118,0.9634546572531355,0.01792433733835425,-0.23062797678731956,-0.8009562237646384,31,PDLIM5;SPAG9;MAPT,Aging,GO:BP
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.7854103343465045,0.9634546572531355,0.01813647392844131,0.24229868750951158,0.7842896030993591,23,CDC42;PTPN11;ITGB1;TLN1;CUL3;ILK;ITGA7,Aging,GO:BP
GOBP_MESENCHYME_DEVELOPMENT,0.784143635263264,0.9634546572531355,0.018094519761962066,0.24096848974726476,0.7906004301388319,24,LRG1;CDC42;SPRED2;AGT;PPP2CA;CFL1,Aging,GO:BP
GOBP_MITOCHONDRION_LOCALIZATION,0.7866323907455013,0.9634546572531355,0.017752724667202308,-0.2795839467205007,-0.7534031464481544,12,UCHL1;MAPT,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.7817349781138082,0.9634546572531355,0.0179356112759152,-0.29767999188953437,-0.7571597161295373,10,SPAG9;MYOZ1,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.7840704422653593,0.9634546572531355,0.01797703589986206,-0.26092223374575657,-0.7747482557673061,17,RPS19;PSMA1;LPCAT3;TMSB4X;FXR1;GNAS,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.782248281439547,0.9634546572531355,0.018163245477448405,0.26930451773700304,0.7734623298438652,15,HMGB1;CALR;MCU;DNM1L;CDH13,Aging,GO:BP
GOBP_PROTEIN_ACYLATION,0.7864175205947358,0.9634546572531355,0.017992133374585276,0.291743720385206,0.7482411866753486,10,PPM1A;GLUL;NAA50;PPM1B,Aging,GO:BP
GOBP_PROTEOLYSIS,0.7851516345017724,0.9634546572531355,0.01771942022425297,-0.17591946958402704,-0.8882502377508303,250,RPS7;PSMD7;SQSTM1;PSMD14;RPS27A;PSMC6;UCHL3;DDI2;KLHL40;PSMC2;CAPN3;PSMD3;CCDC47;RPL23;PSMC4;PGK1;SCRN3;UCHL1;ELOB;PSMD13;VCP;NPLOC4;PSMC3;XPNPEP1;PSMC5;DHCR24;PSMA1;CSNK2B;PSMA3;PSMD2;TOLLIP;DCD;PSMD8;RPL5;PSMA2;PSMD6;STUB1,Aging,GO:BP
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.7855592819096469,0.9634546572531355,0.017737911826041296,-0.20589497383817668,-0.8287709140147157,60,MT-ND4;MT-ND2;NDUFA11;NDUFA1;NDUFA6;MT-ATP6;MT-ND5;NDUFAB1;MT-ND3;SDHC;NDUFS4;NDUFA2;NDUFA8;MT-ND1;NDUFA13;NDUFA10;NDUFB6;NDUFS2,Aging,GO:BP
GOBP_SYNAPTIC_SIGNALING,0.7854338437377306,0.9634546572531355,0.01766778753235466,-0.19607164231613217,-0.8473311686461913,89,SQSTM1;MYOF;ABHD6;CAMK2D;MAPT;EIF4E;DYSF;PVALB;MAPK1;UTRN;CALM1;ACP1;CAMK2G;STAC3;LAMA2;ATAD1;SYPL1;CACNB3;CAMK2A;FXR1;VPS13A;EEA1;GNA11;CAMK2B;COMT;MYLK2;CHMP2B;DMD;RAP1B;MAPK3;USP14;BAIAP3;DTNA;CD38;PPP3CA;SLC1A4,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.7879029048945484,0.9643160103101024,0.017819598899044567,-0.2949410369330522,-0.7501930861448414,10,JPH2;JPH1;CACNB3;PRKG1,Aging,GO:BP
GOBP_COPII_COATED_VESICLE_BUDDING,0.7891663310511478,0.964704937239279,0.017973264368768678,0.2623650423016107,0.7663439668862774,16,SEC24C;TRAPPC3;SAR1A;PREB;CUL3,Aging,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.7893556280587276,0.964704937239279,0.018155590613591684,0.18962343052959843,0.8588853161306329,113,GPD1L;PHPT1;PPIA;MAVS;LAMTOR1;DYNLL1;EMD;SH3GLB1;RDX;TARDBP;PPM1A,Aging,GO:BP
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,0.7926780740151214,0.964900926971196,0.017730511929691016,-0.2934906957624426,-0.7465040914560843,10,UBAP2L;CCT7;CCT5;TCP1;CCT4;CCT3,Aging,GO:BP
GOBP_LOCOMOTION,0.7916831683168317,0.964900926971196,0.017678833904495397,-0.18339037757691187,-0.8710113161879295,157,PLEC;SYNPO2;CLIC4;ABHD6;ACTN4;PREX1;SPAG9;TPM1;TYMP;HMOX1;FLNA;CD151;RPS19;MSN;MIEN1;NEXN;CSNK2B;LMNA;COL3A1;DUSP3;WDR1;FLT1;MAPK1;DDT;COL1A1;MAP2K1,Aging,GO:BP
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,0.7911869789599048,0.964900926971196,0.017723116375145752,-0.24879160505798226,-0.7728410450559231,20,ACTN3;UCHL1;PPP1CA;PHKA1,Aging,GO:BP
GOBP_RESPONSE_TO_ANGIOTENSIN,0.7929873217115689,0.964900926971196,0.017660428651996553,-0.286506927418066,-0.7523311986200412,11,ACTN2;COL3A1;CAMK2A;COMT,Aging,GO:BP
GOBP_SPERM_EGG_RECOGNITION,0.7926780740151214,0.964900926971196,0.017730511929691016,-0.2934906957624426,-0.7465040914560843,10,UBAP2L;CCT7;CCT5;TCP1;CCT4;CCT3,Aging,GO:BP
GOBP_TRANSMEMBRANE_TRANSPORT,0.7934891152386658,0.964900926971196,0.01777126524409379,-0.17660547335558222,-0.8861893279803738,243,MT-ND4;SLC25A11;CLIC4;SNTA1;ACTN4;MT-ND2;ACTN2;CAPN3;FLNA;HRC;TMCO1;TMEM38A;CAMK2D;MT-CO1;CHP1;UQCR10;ATP6V1H;FXYD1;JPH2;NDUFA1;ATP2A3;CACNA1S;TRDN;DCD;JPH1;ATP6V1E1;UTRN;CALM1;SFXN4;STAC3;NDUFA6;DHRS7C;ASPSCR1;SLC37A4;CLIC5;MT-ATP6;CASQ1;MT-ND5;ERO1A;TMSB4X;TOMM22;AHNAK;COX5B;CLCC1;GHITM;SEC61A1;CPT1A;MT-ND3;RYR1;CACNB3,Aging,GO:BP
GOBP_TRNA_METABOLIC_PROCESS,0.7919556171983356,0.964900926971196,0.017682518178475878,-0.22078483300186535,-0.80872411118678,39,NARS1;IARS1;OSGEP;TRMT112;RARS1;YARS1;FAM98B;RTCB;LARS1,Aging,GO:BP
GOBP_CHROMOSOME_ORGANIZATION,0.7966478190630049,0.9680495299550451,0.017875600212551655,0.19676276419235794,0.8378566117726063,79,HMGB2;HMGB1;PRKDC;XRCC6;SUGT1;PPP2R1A;CHMP2A;HNRNPD;PHB2;APEX1;BUB3;RPA2;NAA50;RPA1;ABRAXAS2;RUVBL2;PDCD6IP;MAP3K20;VPS4A;PTGES3;CUL3;HSPA2;CLASP2;VPS4B;DYNC1LI1;CHMP6,Aging,GO:BP
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.7982633279483037,0.9689151804083664,0.01784570181319017,0.21728460694867563,0.8031812904391353,40,CDC42;ACTR3;ACTR2;PPP2R1A;CHMP2A;BUB3;ABRAXAS2;PDCD6IP;MAP3K20;VPS4A;CUL3;CLASP2;VPS4B;DYNC1LI1;CHMP6,Aging,GO:BP
GOBP_PLASMA_MEMBRANE_ORGANIZATION,0.7985000986777185,0.9689151804083664,0.017503240504604636,-0.21656107570627728,-0.8085723186583658,42,PLEC;MYOF,Aging,GO:BP
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.7995659893470113,0.9695165348715543,0.01747783553276881,-0.2034641439860357,-0.8189863085878901,60,RPL24;PDLIM5;CAPRIN1;UCHL1;MAPT;NEXN;ACTB;MAP2K1;LAMA2;PRKCQ;MYPN;RAB10;MYOT,Aging,GO:BP
GOBP_ACTION_POTENTIAL,0.8032328876471763,0.9721623809022947,0.0175797627077923,-0.23429418024334905,-0.7732134674421339,25,SNTA1;FLNA;CAMK2D,Aging,GO:BP
GOBP_CELLULAR_RESPONSE_TO_CAMP,0.803897930480209,0.9721623809022947,0.01766778753235466,0.2862132424659864,0.73405705494598394,10,ADIPOQ;ATP5PO;RAP1A;ASS1,Aging,GO:BP
GOBP_CELL_CHEMOTAXIS,0.8056843378351138,0.9721623809022947,0.017682518178475878,0.217694632304495,0.7965377453888118,38,HMGB2;HMGB1;PPIA,Aging,GO:BP
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.803171456888008,0.9721623809022947,0.01748146169734425,-0.22263958873859255,-0.7909213030992753,34,ACTN4;UCHL1;MAPT;DYNC1H1;BAG3;MAP2K1;PURA;IFT81;COPG1;DYNC1I2,Aging,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.8048293753741768,0.9721623809022947,0.01755055680397127,-0.22549652519620383,-0.7865783953546589,32,HMOX1;BANF1;NDRG2;NPLOC4;EZR,Aging,GO:BP
GOBP_NUCLEAR_TRANSPORT,0.8043650793650794,0.9721623809022947,0.01747421040541822,-0.19980600383579367,-0.8218956040406169,68,SQSTM1;KPNB1;FLNA;RPL23;CHP1;RPS15;EIF4E;LMNA;BAG3;HIKESHI;DDX39B;TNPO1,Aging,GO:BP
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.8057510557007842,0.9721623809022947,0.017645723748345887,0.25253679602793233,0.7630234034896322,18,HMGB1;CALR;PADI2,Aging,GO:BP
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.8070953436807096,0.9730936767781604,0.017656750820011873,0.21740627495410425,0.7954826550022686,38,ACADM;HMGB1;ADIPOQ;MLYCD;GSK3A;PPP2CA;SCARB2;PGP;MTCH2;TIGAR;GAPDHS;PRKACA;PRKAA2,Aging,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,0.8079509493670886,0.9734348787555285,0.017362342240013342,-0.2593804464771494,-0.7466345009750543,15,SQSTM1;HSPA8;VPS13A;TSG101;VPS13C;HGS,Aging,GO:BP
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.8106904231625836,0.9741189953204089,0.017656750820011873,0.19409769338457789,0.8313836609219432,81,YWHAZ;LRG1;HMGB1;NCL;C3;TGM2;NAXE;HSPB6;AIMP1;ATP5IF1;ITGB1;GLUL;EGLN1;AGO2;RAP1A;CDH13;VPS4B;APOE;CD36;ANXA3;TNMD;PACSIN2;GPX1;TGFBI;WARS1;RRAS,Aging,GO:BP
GOBP_MICROTUBULE_POLYMERIZATION,0.8092670261633713,0.9741189953204089,0.01748146169734425,-0.23960422595360686,-0.7629585313446168,22,MAPT;RPS3;MAPRE1;MAP4;MAPRE3;PIN1;CLIP1;HSPA1A;PDE4DIP,Aging,GO:BP
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS,0.8099619923984797,0.9741189953204089,0.017492346421216512,0.26718402230994676,0.7414044983852034,13,CDC42;NUCKS1;PAIP1;CFL1;PPIB;STOM;APOE,Aging,GO:BP
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.8108108108108109,0.9741189953204089,0.017488717140887844,0.23923494163329231,0.7664081590567033,22,HMGB1;PTPN11;HLA-A;STAT5B;GSTP1,Aging,GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,0.8114868921352811,0.9742427377330353,0.01747058631461368,-0.25279372345299117,-0.750612523519042,17,CAPRIN1;HBS1L;CSDE1;YBX1;PELO;GSPT1;SYNCRIP;EIF3E;HNRNPU;PABPC1,Aging,GO:BP
GOBP_ANIMAL_ORGAN_REGENERATION,0.8165539196179865,0.9761896366741047,0.017294261646734064,-0.28567678455936374,-0.7266291285778937,10,ATIC;RPS15,Aging,GO:BP
GOBP_CELL_MATRIX_ADHESION,0.8153358430750941,0.9761896366741047,0.017255012400035023,-0.21880742922210472,-0.7867066024510476,36,ACTN1;ACTN2;ACTN3;COL3A1;DUSP3;UTRN,Aging,GO:BP
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.8161898965307365,0.9761896366741047,0.01758707473449038,0.21152739734052237,0.798563691447235,44,LRG1;APPL1;PPM1A;SPRED2;FBN1;ITGB1;PXN;LTBP3,Aging,GO:BP
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.8152173913043478,0.9761896366741047,0.017488717140887844,0.22094339521327944,0.7841857020506514,33,LRG1;PPM1A;SPRED2;FBN1;ITGB1;AGT;GOT1;ILK,Aging,GO:BP
