gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
PSMD8,0.1314,0.769,0.792358,0.426233,NS
ATP5PF,0.1326,0.7617,0.792443,0.430207,NS
ADPRHL1,0.1392,0.7245,0.792799,0.451318,NS
SLC25A13,-0.1337,0.7465,0.794722,0.439448,NS
PAICS,0.1104,0.8997,0.795494,0.362975,NS
CALR,0.0907,1.0941,0.795796,0.284018,NS
MRPL54,-0.2357,0.42,0.796175,0.651563,NS
COPB2,0.164,0.6024,0.79653,0.527859,NS
RNF181,-0.2193,0.4503,0.796568,0.628492,NS
HSP90AA1,0.1129,0.8731,0.797007,0.371916,NS
DAG1,-0.1182,0.8296,0.797832,0.393709,NS
NUDT19,-0.2129,0.4606,0.797869,0.624632,NS
PHKB,0.1306,0.7509,0.797874,0.436044,NS
AARS1,0.112,0.8743,0.798118,0.371916,NS
COQ7,-0.1082,0.9027,0.798558,0.362669,NS
FUBP1,-0.1266,0.7679,0.79946,0.42632,NS
GMPPB,0.1417,0.6814,0.800687,0.478799,NS
CSNK2A1,0.1524,0.6304,0.801548,0.510385,NS
UQCR10,-0.1431,0.6713,0.801585,0.482205,NS
RAB21,-0.1317,0.7276,0.801998,0.449577,NS
PTPA,-0.1861,0.514,0.802293,0.595201,NS
TBC1D4,-0.1446,0.6611,0.802385,0.48784,NS
PRKAB2,0.1147,0.8319,0.80272,0.393709,NS
ISOC2,0.1182,0.8055,0.803075,0.408679,NS
HNRNPM,-0.1723,0.54990000000000006,0.804002,0.572251,NS
SGCB,-0.1096,0.862,0.804425,0.377046,NS
MRPL46,-0.1672,0.5624,0.805313,0.55918,NS
GPD2,-0.1413,0.6653,0.805393,0.484739,NS
GMPR2,0.1493,0.6268,0.806134,0.512316,NS
HBB,0.1996,0.468,0.806457,0.621266,NS
AK1,0.1306,0.7148,0.806583,0.456921,NS
LACTB,-0.1271,0.734,0.806659,0.446531,NS
TACC2,0.148,0.6302,0.806751,0.510385,NS
RPL11,0.1826,0.5102,0.806931,0.597475,NS
MSRB2,-0.2204,0.4202,0.807945,0.651563,NS
SLC25A24,0.1214,0.7595,0.808781,0.430207,NS
CNBP,-0.1366,0.674,0.808962,0.481275,NS
THAP4,0.148,0.6216,0.809085,0.51547,NS
SDR39U1,-0.181,0.507,0.809507,0.59867,NS
ANK2,-0.1489,0.6161,0.809566,0.518165,NS
OXCT1,-0.2529,0.3622,0.809826,0.694125,NS
IBA57,-0.1883,0.4861,0.809928,0.611113,NS
SGCA,-0.1129,0.8058,0.811011,0.408679,NS
COQ10B,-0.1672,0.5438,0.811095,0.576424,NS
SNX12,-0.1447,0.6237,0.812422,0.514454,NS
PRMT1,0.1231,0.7313,0.812736,0.448347,NS
CD38,-0.1696,0.5304,0.812881,0.582632,NS
CAPZA2,-0.1457,0.6172,0.812991,0.517424,NS
GSTM1,-0.3312,0.2715,0.813006,0.762971,NS
FAHD1,-0.1364,0.6564,0.813697,0.491603,NS
MMP24OS,-0.2726,0.3283,0.813786,0.722612,NS
UBE2F,0.2265,0.3948,0.813899,0.674036,NS
SUCLG2,-0.1682,0.5307,0.814198,0.582632,NS
SQOR,-0.2284,0.3903,0.814457,0.675422,NS
PTGES3,-0.1286,0.6931,0.814463,0.469198,NS
EIF3G,-0.1261,0.7052,0.814874,0.461199,NS
COL7A1,0.1759,0.5055,0.814878,0.59867,NS
ACAD9,-0.1556,0.5699,0.815263,0.55169,NS
ATP5PO,0.1156,0.767,0.815306,0.42632,NS
AAMP,0.214,0.4143,0.815347,0.657685,NS
COASY,-0.146,0.6059,0.815668,0.524155,NS
SEC31A,0.149,0.5922,0.816187,0.536682,NS
USP15,0.1182,0.7454,0.816444,0.439558,NS
GAMT,-0.1244,0.7065,0.81683,0.460988,NS
ATP5F1A,0.1118,0.7788,0.818357,0.42267,NS
ANXA5,0.1287,0.6696,0.819957,0.482984,NS
FHL3,-0.147,0.5856,0.820207,0.542633,NS
PCYOX1,-0.1324,0.6493,0.820381,0.496784,NS
DCTN3,-0.1944,0.4413,0.820761,0.635834,NS
YBX3,-0.1245,0.6858,0.821547,0.474685,NS
TRIM72,0.0921,0.9265,0.82168,0.351107,NS
SGTA,-0.1061,0.8025,0.821918,0.409054,NS
EIF3L,0.1367,0.6192,0.82291,0.51648,NS
SEC13,-0.1381,0.6122,0.823105,0.519395,NS
AKAP1,-0.1804,0.467,0.823648,0.621266,NS
VCP,0.0973,0.8648,0.823892,0.376343,NS
RPN2,0.1422,0.5902,0.824221,0.53744,NS
PRXL2A,-0.1674,0.4997,0.824805,0.601778,NS
YWHAG,0.0933,0.896,0.82486,0.363574,NS
KHSRP,-0.1349,0.6172,0.825522,0.517424,NS
PTGR1,0.1967,0.4203,0.826616,0.651563,NS
SCO1,-0.1692,0.4877,0.826935,0.609867,NS
VAPA,0.1088,0.7583,0.826971,0.430207,NS
S100A8,0.2426,0.3399,0.827032,0.715031,NS
NONO,-0.1199,0.6873,0.827192,0.473906,NS
HNRNPD,-0.1116,0.7329,0.82837,0.447178,NS
FDXR,-0.2679,0.3049,0.828517,0.737268,NS
MRPL11,-0.1751,0.4655,0.828916,0.621286,NS
ZNF33A,-0.2555,0.3188,0.828977,0.726943,NS
ABHD14B,-0.1163,0.6993,0.829258,0.463511,NS
GRSF1,0.1624,0.5005,0.82937,0.601778,NS
UQCRC1,-0.1119,0.7259,0.829467,0.450838,NS
PSMB7,0.1136,0.714,0.829573,0.457098,NS
HADHB,-0.1031,0.7849,0.83003,0.419261,NS
VAMP2,-0.2565,0.3149,0.830263,0.729331,NS
ACADS,-0.159,0.5074,0.830476,0.59867,NS
PCBD1,-0.1088,0.7409,0.830556,0.443178,NS
UQCRH,-0.1087,0.7408,0.830697,0.443178,NS
SMIM20,-0.1586,0.506,0.831239,0.59867,NS
GUK1,-0.2314,0.3465,0.83138,0.7085,NS
TRIM25,-0.1698,0.4722,0.831448,0.61951,NS
NT5C1A,0.1714,0.4658,0.832068,0.621286,NS
RARS1,0.1151,0.6902,0.832867,0.471814,NS
MYH13,0.2605,0.3045,0.83306500000000006,0.737268,NS
ITGA7,-0.119,0.6654,0.833302,0.484739,NS
MB,-0.1048,0.7553,0.833407,0.432659,NS
RPL37A,0.1638,0.4831,0.833423,0.61267,NS
TMEM205,-0.1222,0.6469,0.833593,0.497855,NS
CACNA2D1,-0.1031,0.7668,0.833604,0.42632,NS
HDLBP,-0.1784,0.4428,0.833667,0.6341,NS
RBBP7,-0.2142,0.3683,0.833885,0.688112,NS
ASAH1,-0.137,0.5733,0.834498,0.550512,NS
MAP2K1,0.0985,0.7917,0.835715,0.415799,NS
SRPRB,0.134,0.5817,0.835753,0.546251,NS
RPA1,-0.1357,0.5734,0.835963,0.550512,NS
MRPS21,0.1835,0.4214,0.836864,0.651531,NS
EIF3F,0.1075,0.7169,0.837455,0.456921,NS
PSMB5,0.1186,0.6478,0.837897,0.497318,NS
PFKL,0.1456,0.5238,0.838963,0.586363,NS
VPS13C,0.1487,0.5121,0.839143,0.595702,NS
ASS1,-0.2463,0.3087,0.839407,0.73398,NS
RSU1,-0.1175,0.6452,0.839805,0.49932,NS
FXN,-0.1322,0.573,0.839974,0.550512,NS
CUTA,-0.148,0.51,0.840522,0.597475,NS
PREP,-0.1065,0.708,0.840544,0.459845,NS
CASQ2,0.1544,0.4864,0.841185,0.611113,NS
PPP3CA,-0.1104,0.6739,0.842554,0.481275,NS
PSMD14,0.0939,0.7906,0.84281,0.416337,NS
EHD4,-0.189,0.3924,0.842987,0.675057,NS
RPL36,0.1625,0.4565,0.84302,0.626689,NS
TIGAR,0.2252,0.3291,0.843129,0.722431,NS
COX7A2L,-0.2058,0.3596,0.843295,0.696696,NS
PPIB,0.1373,0.5379,0.843596,0.578804,NS
CLASP2,-0.1812,0.4073,0.843728,0.663598,NS
PGAM5,0.1574,0.4675,0.844106,0.621266,NS
RPS13,0.147,0.5007,0.844128,0.601778,NS
CRELD1,-0.1935,0.3803,0.844171,0.680271,NS
SSPN,-0.1086,0.6772,0.844267,0.47978,NS
SYNPO2,0.1496,0.4912,0.844291,0.608764,NS
CHMP5,-0.188,0.3892,0.844909,0.675422,NS
MTM1,-0.1373,0.532,0.845219,0.582632,NS
SLC25A42,-0.3587,0.2025,0.84596,0.817372,NS
ALDH16A1,-0.2604,0.2772,0.846866,0.756173,NS
GSTZ1,-0.1582,0.4563,0.846872,0.626689,NS
PSMB3,0.106,0.678,0.847517,0.479513,NS
CTBP1,-0.1114,0.6415,0.848313,0.501913,NS
DCPS,-0.1885,0.3789,0.848347,0.680938,NS
SH3GLB1,0.1228,0.581,0.848525,0.546251,NS
HIBCH,0.153,0.4653,0.848822,0.621286,NS
UFD1,0.1364,0.5207,0.849119,0.588783,NS
GARS1,0.1237,0.5738,0.849179,0.550512,NS
ELAVL1,-0.1837,0.3842,0.849983,0.67979,NS
UBE2Z,0.1358,0.518,0.850474,0.590891,NS
NAP1L1,0.1149,0.612,0.850514,0.519395,NS
THNSL1,0.2523,0.2778,0.850948,0.755649,NS
FH,0.0871,0.8045,0.851069,0.408679,NS
RPL30,0.1635,0.4263,0.851717,0.648515,NS
KYAT3,-0.1827,0.3813,0.851833,0.67979,NS
MRPL13,-0.1481,0.4701,0.851876,0.621266,NS
RPL36AL,0.1486,0.4643,0.853094,0.622203,NS
PLPBP,-0.0969,0.7097,0.853491,0.459542,NS
PSMB4,0.1,0.6857,0.853973,0.474685,NS
COX11,0.1436,0.475,0.854653,0.618688,NS
CUL2,0.1288,0.5297,0.854658,0.582632,NS
S100A1,0.1581,0.4303,0.855008,0.647331,NS
SUPV3L1,-0.219,0.31,0.855258,0.73398,NS
RAB5B,-0.1091,0.6211,0.855593,0.51547,NS
RPL34,0.1953,0.3463,0.85582,0.7085,NS
TMEM126A,-0.1178,0.5733,0.855949,0.550512,NS
LRG1,0.1841,0.3661,0.856282,0.690612,NS
UBE2D1,-0.1128,0.5957,0.856703,0.533696,NS
PSMA6,0.0953,0.7044,0.856796,0.461199,NS
OPA1,0.1091,0.6152,0.856815,0.518681,NS
CES2,0.1754,0.3819,0.857053,0.67979,NS
SPAG9,-0.1383,0.4835,0.857314,0.612596,NS
IPO5,0.0808,0.8253,0.857617,0.396413,NS
ALDH1L1,0.1249,0.5323,0.858011,0.582632,NS
AMPD3,-0.183,0.3614,0.858748,0.695005,NS
ANK1,0.1903,0.347,0.858942,0.7085,NS
STOM,-0.1454,0.4533,0.859206,0.628245,NS
FKBP4,0.1143,0.575,0.859607,0.550512,NS
JUP,0.2024,0.3244,0.85972,0.724719,NS
ACOT2,-0.1131,0.5769,0.860513,0.549886,NS
ISCA2,-0.1289,0.505,0.860759,0.59879,NS
SSR4,-0.2135,0.3047,0.860885,0.737268,NS
NUDC,0.0891,0.7291,0.861023,0.449082,NS
SH3BGRL,0.1635,0.3964,0.86136,0.672594,NS
SULT1A1,-0.1693,0.381,0.862003,0.67979,NS
LDB3,-0.1086,0.5932,0.862132,0.535901,NS
TXN,-0.105,0.6114,0.862629,0.519666,NS
RPS24,0.1414,0.4508,0.863481,0.628492,NS
NNT,0.1091,0.5785,0.864722,0.548942,NS
PDK1,-0.1385,0.4554,0.864825,0.627538,NS
MLYCD,-0.197,0.3196,0.865056,0.726655,NS
MYO6,0.1388,0.4535,0.865073,0.628245,NS
NOL3,-0.117,0.5379,0.865108,0.578804,NS
DDX6,-0.1163,0.5401,0.865322,0.577221,NS
SARS2,0.1267,0.4956,0.865345,0.603805,NS
COL14A1,0.2507,0.2493,0.865974,0.776936,NS
ATP5MF,-0.1173,0.5316,0.86628,0.582632,NS
YWHAB,0.082,0.7587,0.866514,0.430207,NS
H6PD,-0.1148,0.5416,0.866583,0.577221,NS
PSMA4,0.0885,0.7017,0.866723,0.461969,NS
TTC38,0.2375,0.2596,0.867629,0.767945,NS
LAMP2,-0.1436,0.4273,0.868275,0.648515,NS
PRKACA,0.0826,0.7388,0.868905,0.443927,NS
RPL23,-0.112,0.5441,0.869048,0.576424,NS
AKR1A1,0.1029,0.5913,0.869306,0.537023,NS
SCP2,0.1258,0.4835,0.869339,0.612596,NS
ESYT2,0.1344,0.4517,0.869505,0.628492,NS
HSD17B12,0.1291,0.4693,0.869788,0.621266,NS
MCCC1,-0.1355,0.4468,0.869872,0.630928,NS
AHNAK,0.119,0.5086,0.869945,0.598225,NS
PGRMC2,0.1252,0.481,0.870476,0.613934,NS
BCO2,0.2157,0.2783,0.870873,0.755222,NS
DNAJC11,-0.1421,0.422,0.871049,0.651245,NS
SESN1,-0.1283,0.4669,0.871147,0.621266,NS
TBCE,0.1496,0.3991,0.871594,0.670109,NS
TMA7,-0.1127,0.5297,0.871607,0.582632,NS
HSD17B4,0.1571,0.3777,0.872316,0.681309,NS
ATP5PD,0.0967,0.6129,0.872485,0.519332,NS
LUM,-0.1262,0.4668,0.873197,0.621266,NS
SERPING1,-0.1555,0.3783,0.873279,0.681234,NS
CLIP1,0.1026,0.568,0.874457,0.553098,NS
RAB14,-0.1109,0.523,0.874928,0.586363,NS
ZBTB9,-0.1664,0.3483,0.875043,0.7085,NS
SIRT5,0.1064,0.5405,0.876001,0.577221,NS
TOMM5,-0.1419,0.4034,0.876478,0.66574,NS
PPIL3,0.1424,0.3986,0.877518,0.670302,NS
PLN,0.143,0.3942,0.878297,0.674522,NS
STX4,-0.1761,0.3188,0.878756,0.726943,NS
PRKAR2A,0.0824,0.6795,0.879023,0.478892,NS
MRPL9,-0.1779,0.3146,0.879091,0.729331,NS
PACSIN3,-0.114,0.4892,0.879457,0.609277,NS
DCTPP1,-0.1614,0.3456,0.87949600000000006,0.7085,NS
JAGN1,-0.1357,0.4105,0.87966,0.661668,NS
PURB,0.148,0.376,0.879766,0.681579,NS
TMEM198,0.143,0.3891,0.879773,0.675422,NS
ADSS1,-0.0912,0.6066,0.880369,0.52383,NS
SLC25A20,-0.1235,0.448,0.880405,0.630347,NS
PDXP,0.1654,0.3335,0.880724,0.720295,NS
LMOD3,0.1696,0.3251,0.880748,0.724719,NS
RAD23B,0.084,0.656,0.880834,0.491603,NS
CUL5,-0.0851,0.6433,0.881585,0.500985,NS
ARMT1,-0.1288,0.4249,0.881604,0.648732,NS
UBE2K,-0.0954,0.5714,0.88199,0.550915,NS
PPP2R2A,0.0834,0.6526,0.882221,0.49494,NS
UFL1,-0.1059,0.5131,0.882449,0.595702,NS
C6orf136,-0.1869,0.2889,0.88306,0.746625,NS
SNX3,-0.0806,0.6692,0.883154,0.482984,NS
EIF2B4,0.1405,0.3837,0.883237,0.67979,NS
PDLIM1,-0.1385,0.3893,0.883267,0.675422,NS
DDX19A,-0.0846,0.6347,0.883754,0.506982,NS
PDCD5,0.0904,0.591,0.884221,0.537023,NS
SLC35A4,-0.117,0.4488,0.886071,0.630109,NS
RAB2A,-0.1094,0.4763,0.886917,0.617982,NS
TMEM38A,-0.1279,0.4054,0.887449,0.665148,NS
RPL18A,-0.1442,0.3555,0.888693,0.701233,NS
DDRGK1,0.1044,0.49,0.888846,0.608834,NS
ATP6V1A,0.0927,0.5519,0.888885,0.570665,NS
C1QBP,-0.1031,0.4956,0.888972,0.603805,NS
RPS4X,0.097,0.5261,0.889141,0.585704,NS
SNCG,0.2762,0.1846,0.889231,0.832085,NS
RPS27A,0.1443,0.3532,0.889234,0.703894,NS
SERPINF1,-0.1255,0.4054,0.889471,0.665148,NS
PDIA6,-0.0932,0.5453,0.889514,0.576054,NS
MVP,0.2023,0.251,0.889654,0.776913,NS
ASPH,0.1467,0.3461,0.889705,0.7085,NS
RTN2,0.0885,0.5726,0.889855,0.550512,NS
CLIP2,0.1484,0.3392,0.890559,0.715675,NS
SPCS1,0.0999,0.5005,0.891289,0.601778,NS
FIS1,-0.1,0.4993,0.891373,0.6019,NS
RPL10A,0.1389,0.3589,0.891599,0.69741,NS
MRPL12,-0.1669,0.2975,0.891945,0.740736,NS
CTSD,-0.0948,0.5237,0.891959,0.586363,NS
KPNA3,0.1053,0.4686,0.892639,0.621266,NS
SND1,-0.116,0.4243,0.89283,0.648732,NS
SNTA1,-0.106,0.4637,0.892946,0.622437,NS
ACAT1,-0.0898,0.5471,0.89309,0.574309,NS
U2AF2,-0.1133,0.4328,0.89321,0.646199,NS
ESD,-0.114,0.4283,0.89369,0.648115,NS
STIM1,0.0933,0.5229,0.893736,0.586363,NS
GPD1L,-0.0726,0.6654,0.89467699999999994,0.484739,NS
HNRNPA1,-0.1325,0.3639,0.894928,0.693495,NS
COPA,0.0974,0.4942,0.89512100000000006,0.605194,NS
SRSF3,0.1555,0.3087,0.895364,0.73398,NS
ZYX,0.0886,0.5415,0.895433,0.577221,NS
GLTP,0.1672,0.285,0.896086,0.750281,NS
HMGB2,-0.1052,0.4527,0.896101,0.628245,NS
GPI,0.0746,0.6345,0.896754,0.506982,NS
CLCC1,-0.116,0.4071,0.896993,0.663598,NS
AASDHPPT,-0.1446,0.3265,0.896998,0.724058,NS
PSMA2,0.0884,0.5319,0.897334,0.582632,NS
ARL8B,0.0912,0.5155,0.897415,0.593718,NS
CAND1,0.0999,0.4662,0.898322,0.621286,NS
MECP2,-0.1341,0.347,0.898382,0.7085,NS
HAT1,-0.2267,0.2049,0.898574,0.816275,NS
EIF5,-0.0948,0.4889,0.898773,0.609277,NS
RDX,-0.0849,0.5433,0.899255,0.576525,NS
DSTN,0.1314,0.3509,0.899259,0.706047,NS
CP,0.1231,0.3723,0.899817,0.684461,NS
ENSA,-0.1074,0.4245,0.900324,0.648732,NS
ACADVL,-0.0848,0.5375,0.900374,0.578804,NS
ATP6V1E1,-0.121,0.3766,0.900391,0.681309,NS
EIF6,-0.0876,0.5196,0.900491,0.589378,NS
UQCRB,-0.0866,0.5257,0.900492,0.585704,NS
PPP1CA,0.0898,0.5064,0.900567,0.59867,NS
XRCC5,-0.0831,0.5472,0.900641,0.574309,NS
ILF3,0.1366,0.3314,0.901018,0.722303,NS
RPS16,0.1032,0.4365,0.901508,0.641276,NS
JSRP1,0.0899,0.5002,0.901671,0.601778,NS
DCXR,-0.1085,0.4122,0.902176,0.659553,NS
PYGM,0.0897,0.4981,0.902263,0.60231,NS
SSB,-0.1251,0.3571,0.902265,0.69916,NS
DAD1,0.2202,0.2024,0.902462,0.817372,NS
COPG1,-0.0943,0.4725,0.902491,0.61951,NS
CFL1,0.0967,0.4603,0.902607,0.624632,NS
MARCHF5,0.1202,0.369,0.902887,0.687615,NS
PSMD12,0.0919,0.4817,0.903123,0.613577,NS
EML2,0.1291,0.3424,0.903199,0.712474,NS
NPEPL1,0.1217,0.3628,0.903353,0.693673,NS
RHOA,-0.083,0.5265,0.904278,0.585704,NS
EIF5A,0.0809,0.5399,0.904322,0.577221,NS
PLIN2,0.1637,0.2647,0.905024,0.764351,NS
IMPA1,-0.0724,0.5974,0.905143,0.532523,NS
SYNCRIP,0.0896,0.4823,0.905319,0.613197,NS
RPL12,0.1437,0.3,0.9055,0.739626,NS
SCFD1,0.1133,0.3791,0.905849,0.680938,NS
CARS1,0.0998,0.4297,0.905945,0.647331,NS
RPL26,0.1282,0.3345,0.905954,0.719341,NS
JPH1,-0.0936,0.4579,0.906017,0.626005,NS
MAT2B,0.0905,0.4726,0.906218,0.61951,NS
LRPAP1,-0.1252,0.3415,0.906241,0.713519,NS
SELENOF,-0.2433,0.1755,0.906382,0.838527,NS
ABHD11,0.1329,0.3204,0.906611,0.726354,NS
MLEC,-0.0888,0.4773,0.906988,0.616988,NS
HBA1,0.1412,0.2984,0.907517,0.739799,NS
SERPINA3,0.1127,0.3738,0.907568,0.683119,NS
TTN,-0.1586,0.2654,0.907614,0.764351,NS
LRPPRC,0.084,0.4984,0.9081,0.60231,NS
SLIRP,0.1068,0.3911,0.908323,0.675422,NS
HEBP1,-0.092,0.4523,0.908635,0.628245,NS
TMX4,-0.0895,0.4622,0.909189,0.623583,NS
MRPS18B,0.099,0.4163,0.909505,0.656085,NS
NEK7,-0.0921,0.4471,0.909547,0.630928,NS
TPP2,0.0811,0.5023,0.910449,0.601452,NS
TCAP,-0.15,0.2713,0.910544,0.762971,NS
EPB41,0.1515,0.2683,0.910646,0.763096,NS
ECH1,0.0984,0.4132,0.910674,0.658639,NS
MYH9,0.1138,0.3572,0.910692,0.69916,NS
NAPA,-0.0635,0.6345,0.91141,0.506982,NS
UQCRFS1,-0.0809,0.4978,0.911473,0.60231,NS
SLC25A12,-0.0824,0.4885,0.911483,0.609336,NS
PAFAH1B2,-0.1656,0.2426,0.911645,0.782792,NS
CLPP,0.1326,0.3025,0.911766,0.737519,NS
GALM,-0.0911,0.4398,0.911864,0.637529,NS
MRPL19,0.1354,0.296,0.911874,0.742304,NS
UBR4,0.1067,0.3748,0.912002,0.682568,NS
PSMC3,0.0635,0.6275,0.912347,0.511999,NS
PDLIM5,-0.1023,0.3893,0.912388,0.675422,NS
PNPT1,0.0945,0.4207,0.912513,0.651563,NS
METAP2,-0.0698,0.5674,0.912801,0.553273,NS
SEC24C,0.0847,0.4674,0.912878,0.621266,NS
LIMS3,-0.1235,0.3201,0.912972,0.726354,NS
ERGIC1,0.1252,0.3137,0.913522,0.730341,NS
EIF1,0.1012,0.3874,0.913715,0.677546,NS
FN1,-0.2237,0.1744,0.914059,0.838527,NS
LDHA,0.1081,0.3521,0.916106,0.705137,NS
OSBPL11,0.1358,0.2794,0.916332,0.75387,NS
TLN2,-0.0895,0.4223,0.916643,0.651245,NS
RTN3,0.122,0.3086,0.91693,0.73398,NS
ATP5F1D,0.0931,0.4042,0.91703,0.665462,NS
ALDH2,0.1165,0.3228,0.917041,0.724719,NS
ATP5F1B,0.0791,0.4745,0.917224,0.618827,NS
MGST2,0.1146,0.3267,0.917382,0.724058,NS
SDHD,0.1014,0.369,0.91749,0.687615,NS
MYL9,-0.2283,0.1637,0.917518,0.847534,NS
ARIH1,0.1247,0.2995,0.91757,0.739799,NS
GDI2,0.0646,0.5776,0.917708,0.549551,NS
PRKRA,0.1315,0.2819,0.918176,0.752124,NS
HBS1L,0.0861,0.43,0.918286,0.647331,NS
OXSM,-0.137,0.2688,0.91872,0.763096,NS
PAIP1,-0.0901,0.4082,0.918826,0.663598,NS
VPS29,0.2154,0.1698,0.919212,0.842826,NS
NAA15,0.1612,0.2256,0.919676,0.796013,NS
TMX3,-0.2239,0.1622,0.919761,0.849003,NS
PGD,0.0826,0.4391,0.919894,0.638029,NS
PALMD,0.1024,0.3533,0.920113,0.703894,NS
HSPD1,0.0723,0.4998,0.920143,0.601778,NS
MAT2A,-0.0665,0.5425,0.920345,0.57709,NS
TAGLN2,0.0767,0.4692,0.920498,0.621266,NS
LNPK,0.0845,0.4256,0.920542,0.648732,NS
FLOT1,0.0923,0.3892,0.92062,0.675422,NS
BPNT1,0.0935,0.3826,0.920897,0.67979,NS
SDHA,0.0769,0.458,0.922096,0.626005,NS
UBE2G1,-0.1338,0.2631,0.922151,0.76438,NS
SNCA,0.2179,0.1606,0.922585,0.849975,NS
PABPC1,-0.0697,0.4957,0.923491,0.603805,NS
EML1,-0.0808,0.4273,0.923552,0.648515,NS
TUBA4A,0.0854,0.4043,0.923581,0.665462,NS
ADSS2,-0.1039,0.3317,0.923695,0.722209,NS
PDP1,-0.1041,0.3299,0.923934,0.722431,NS
TMX1,0.09,0.3813,0.924044,0.67979,NS
SFPQ,-0.1086,0.3147,0.924328,0.729331,NS
G3BP1,-0.1286,0.2638,0.924871,0.764351,NS
HSPB8,0.1065,0.3177,0.925064,0.727209,NS
KLC1,0.1147,0.2936,0.925402,0.743678,NS
DMD,-0.0739,0.4505,0.92624,0.628492,NS
LYPLA1,-0.0771,0.4307,0.926414,0.647331,NS
OXSR1,-0.0652,0.5086,0.926429,0.598225,NS
NUDT2,-0.1528,0.2171,0.926431,0.804017,NS
S100A9,0.15310000000000001,0.2155,0.926832,0.804791,NS
ACOT9,0.0815,0.4033,0.927151,0.66574,NS
FXYD1,0.1168,0.2808,0.927245,0.752994,NS
ACADM,0.0878,0.3735,0.927286,0.683119,NS
PGP,0.0707,0.463,0.927401,0.622907,NS
MCEE,0.1634,0.1997,0.927619,0.819046,NS
IDI1,-0.0989,0.3298,0.927673,0.722431,NS
LAMP1,0.0863,0.3767,0.927848,0.681309,NS
MAPK1,0.0666,0.4837,0.928557,0.612596,NS
AKR7A2,-0.0724,0.4445,0.92856,0.632758,NS
MAP2K4,-0.0788,0.4074,0.928758,0.663598,NS
FLG2,-0.176,0.1824,0.928772,0.83309,NS
MRPS25,0.0882,0.3636,0.928853,0.693523,NS
SEPTIN2,0.074,0.4317,0.929076,0.646765,NS
APOOL,-0.0796,0.401,0.92916,0.667654,NS
METTL26,-0.0954,0.3344,0.929176,0.719341,NS
TFAM,0.0967,0.3295,0.929243,0.722431,NS
RPS23,-0.0999,0.3154,0.929998,0.729331,NS
RABL3,0.0973,0.3238,0.930017,0.724719,NS
DEK,-0.1103,0.2836,0.930485,0.7508,NS
RPL18,0.1145,0.2727,0.930631,0.761397,NS
DDAH1,-0.0817,0.3821,0.930654,0.67979,NS
APRT,0.0732,0.4263,0.930675,0.648515,NS
GCLM,-0.1135,0.2744,0.930794,0.759712,NS
TXLNB,0.0697,0.4441,0.931218,0.632758,NS
LRMDA,0.0942,0.3284,0.931261,0.722612,NS
BCKDHA,-0.1088,0.2839,0.931317,0.7508,NS
RPS7,0.1083,0.2847,0.931437,0.750281,NS
ALDH4A1,0.078,0.3948,0.931517,0.674036,NS
CACNA1S,-0.0823,0.3736,0.931674,0.683119,NS
PNPO,-0.101,0.3043,0.931685,0.737268,NS
ANP32A,0.0741,0.4075,0.932833,0.663598,NS
AGMAT,0.1498,0.2009,0.933027,0.818193,NS
RPS19,0.078,0.3813,0.933832,0.67979,NS
GOT2,-0.0715,0.4148,0.934001,0.657685,NS
USO1,-0.0737,0.4023,0.934035,0.666797,NS
BAG6,0.1096,0.2695,0.934259,0.763096,NS
CISD2,0.1017,0.289,0.934594,0.746625,NS
NPLOC4,0.0683,0.4296,0.934697,0.647331,NS
PFKFB1,-0.1273,0.2292,0.934995,0.793885,NS
ADH5,-0.0761,0.3828,0.935119,0.67979,NS
BUB3,0.1281,0.2273,0.935153,0.796013,NS
TXNDC17,0.0698,0.417,0.93517,0.655559,NS
FAH,0.0763,0.3813,0.935173,0.67979,NS
SLC44A2,-0.0916,0.3155,0.935609,0.729331,NS
PDCD6IP,0.0612,0.4706,0.935827,0.621206,NS
TOM1,-0.0753,0.3821,0.935872,0.67979,NS
LDHB,0.1088,0.2638,0.936061,0.764351,NS
CUL1,0.0774,0.3704,0.936085,0.686423,NS
HDGFL2,-0.1186,0.2412,0.936284,0.784121,NS
ACAA1,0.0813,0.3484,0.936869,0.7085,NS
LYPLA2,-0.1139,0.2483,0.936938,0.77819,NS
ATP5MG,0.0719,0.3929,0.937002,0.674841,NS
PCNP,-0.1203,0.2348,0.937023,0.788883,NS
CAPN1,0.0538,0.525,0.937039,0.585704,NS
NUDCD2,0.0777,0.3629,0.937121,0.693673,NS
DCAF8,0.0868,0.3236,0.937401,0.724719,NS
ILVBL,0.1003,0.2797,0.937429,0.75387,NS
SNF8,0.0956,0.293,0.937537,0.743678,NS
DHRS4,0.1153,0.2429,0.937544,0.782792,NS
MTHFD1,0.0582,0.4801,0.937693,0.614109,NS
MRI1,-0.1418,0.197,0.937712,0.820535,NS
ATP2A1,0.0857,0.3255,0.9378,0.724665,NS
PITRM1,-0.1128,0.2471,0.937865,0.778793,NS
CD36,0.1017,0.274,0.937881,0.759712,NS
MFN2,0.0804,0.3452,0.938089,0.7085,NS
PSMD6,0.0856,0.3227,0.938365,0.724719,NS
GSTM2,0.0852,0.3244,0.938381,0.724719,NS
NUMA1,-0.0798,0.3454,0.938496,0.7085,NS
