pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast,database
GOBP_SISTER_CHROMATID_SEGREGATION,0.9510550358929737,0.9935785628632527,0.01637057987969109,-0.18500693243832173,-0.6493981663048329,31,HNRNPU;PPP1CC;RHOA;HSPA1A;NUDC;CLASP2;BUB3;VPS4A;MAP3K20,Training_Old,GO:BP
GOBP_NUCLEUS_ORGANIZATION,0.95445587913291,0.9937137044957032,0.01641389670673376,-0.18208843354245022,-0.650408267423679,34,RTN4;HMGB2;UBE2I;TOR1AIP1;PLEC,Training_Old,GO:BP
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.9533783783783784,0.9937137044957032,0.016841385721899887,-0.17199612403100775,-0.6991037503605606,60,ATP5MF;MT-ND4;MT-ATP6;NDUFA11;ATP5PB;MT-ND3;SDHB;ATP5MG;SDHC;NDUFAB1;NDUFA2;NDUFA3;SDHD;ATP5F1D;ATP5PD;NDUFS3;ATP5F1E;NDUFB7;NDUFS4;NDUFA9;NDUFA5;NDUFB1;ATP5ME;SDHA;NDUFB10;NDUFA8;NDUFV1;NDUFB4;NDUFS8;NDUFB3;NDUFS1;NDUFB6;MT-ND1;ATP5PO;ATP5F1A;NDUFA12;NDUFA13;NDUFS5;NDUFV2;NDUFS7;NDUFS6;NDUFB11;ATP5F1C;NDUFB9;NDUFB8;NDUFA7;MT-ATP8;NDUFC2;ATP5IF1;NDUFV3;MT-ND2;NDUFB5;NDUFA10;NDUFS2;NDUFA6;ATP5PF;NDUFA1;ATP5F1B;MT-ND5;STOML2,Training_Old,GO:BP
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.9543328135442192,0.9937137044957032,0.01666665289517942,-0.17157002124009144,-0.6850066673825318,54,GSTO1;GPD1L;ATP2A2;DMD;ITGB1;GSK3A;RHOA;AGT;JPH2;CACNA2D1;STUB1;TMEM38A;YWHAE;PLN;ATP2B1;SMTNL1,Training_Old,GO:BP
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.9534883720930233,0.9937137044957032,0.016875926292043965,-0.17044038802504777,-0.7204334245868118,73,RTN4;UBE2K;GDI1;STAT5B;MAVS;HMGB2;UBQLN1;HMGB1;NLRX1;CPT1A;HSPA1A,Training_Old,GO:BP
GOBP_AEROBIC_RESPIRATION,0.9655049786628734,0.9943922198701813,0.013236994019644392,0.16232744262829452,0.7361885422568771,129,IDH3B;IDH3A;SHMT2;IDH3G;FH;UQCRFS1;MT-CO1;CHCHD2;STOML2;MT-ND5;COX5B;ATP5F1B;COX7A2;IDE;NDUFA1;ATP5PF;NDUFA6;NDUFS2;COX6A2;NDUFA10;UQCRB;COX6B1;UQCRC2;NDUFB5;MT-ND2;UQCRC1;UQCRQ;NDUFV3;GHITM;CYC1;NNT;COX6C;UQCRH,Training_Old,GO:BP
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.9670377646802009,0.9943922198701813,0.01617904588016555,-0.17677312246909552,-0.6268084372935272,33,SAR1A;PLIN2;GLUL;MAPK3;SH3GLB1;LAMP2;GABARAPL2;YWHAG;MCU;SESN1;SAR1B;IMPACT;YWHAZ;MICU1,Training_Old,GO:BP
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.961021801365338,0.9943922198701813,0.01639721939516807,-0.17784443582653622,-0.6391149306772124,35,GSTP1;ACSS2;PLAA;FABP5;ACADVL;ERLIN2;NDUFAB1;PTGES3;GPX4;OXSM;ACSL1;APOC2;MECR;UBR4,Training_Old,GO:BP
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,0.9657239183367672,0.9943922198701813,0.013985409129296664,0.1943982764208883,0.6020039958025978,21,DCTN2;DYNC1H1;MAPRE1;CHMP4B;VPS4B;RMDN1,Training_Old,GO:BP
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,0.96803738317757,0.9943922198701813,0.013921155782087694,0.19834262298092453,0.5727727955911873,16,DCTN2;MAPRE1;CHMP4B;VPS4B;RMDN1,Training_Old,GO:BP
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,0.9628183677263432,0.9943922198701813,0.013921155782087694,0.18596081255405336,0.6211010157119655,28,CASQ1;EEF2;STAC3;TNNT3;TNNC2;TNNI2;MYH7,Training_Old,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,0.9598804950917627,0.9943922198701813,0.015957977587470938,-0.1923965466966454,-0.5907784595578298,18,HNRNPU;RNH1;YBX3;SYNCRIP;PABPC1;HNRNPD,Training_Old,GO:BP
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.965924276169265,0.9943922198701813,0.016487531082077494,-0.17265920281525401,-0.6342265766708424,38,MECP2;PARK7;MAPK3;ADIPOQ;AGT;VAPB;RBP4;NAXE,Training_Old,GO:BP
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,0.9614349775784753,0.9943922198701813,0.016653047690840878,-0.16911086746505816,-0.6902890262998418,61,STAT5B;TFRC;CRKL;CD47;CDH13;DAG1;PRKCQ;HMGB1;RHOA;HLA-DRB1;CALR;RAC1;CDC42;FBLN1;RSU1;CD81;YWHAG;DNAJA3,Training_Old,GO:BP
GOBP_POSITIVE_REGULATION_OF_GROWTH,0.9679109364767517,0.9943922198701813,0.016165938958828,-0.17567462612204612,-0.6229133497991766,33,GDI1;STAT5B;EIF4G1;PLAA;EIF4G2;BBS4;CDC42;MTPN;YBX3;HDGFL2,Training_Old,GO:BP
GOBP_PROTEIN_DEPHOSPHORYLATION,0.9642780748663101,0.9943922198701813,0.01592577633851907,-0.19477046578130122,-0.585866924308142,17,PPP3CB;PPP1CC,Training_Old,GO:BP
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.9572758809567281,0.9943922198701813,0.013743795357140222,0.1800179675062953,0.6551193457088335,40,CAP1;AP2A1;CTTN;CAV2;AP2B1;ANXA2;ATAD1;EZR,Training_Old,GO:BP
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,0.9609712230215828,0.9943922198701813,0.013470730804333959,0.16748783679246088,0.7022789826422927,80,MSN;GSN;PREX1;CAPG;TWF2;CTTN;SPTBN1;ARPC5L;GSK3B;TMSB4X;DSTN;WDR1;EZR;ACTN2;SPTAN1;IST1;GRB2;HP1BP3;TMOD4;GCLM;AP2M1;LMOD3;ARPC5;MAPT;ARPC2;CAPZA1;MAP2K1;CFL2;CAPZB,Training_Old,GO:BP
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9682024659312135,0.9943922198701813,0.016029096401367102,-0.17808314244892032,-0.609935714429444,28,NAE1;EIF4G1;PKIA;RDX;CUL4A,Training_Old,GO:BP
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,0.9652173913043478,0.9943922198701813,0.013815597124005506,0.18076723860482502,0.618349030930227,31,SLC2A4;ANXA2;SEC31A;AP1G1;S100A10;SEC23A;CHMP4B;TFG;AP2M1,Training_Old,GO:BP
GOBP_VIRAL_GENE_EXPRESSION,0.9617905974901667,0.9943922198701813,0.014044317979961793,0.19720550136874315,0.6106972860253282,21,GSK3B;PSMC3;EIF3L;PCBP2;EIF3A;EIF3G,Training_Old,GO:BP
GOBP_DETECTION_OF_STIMULUS,0.9708885509450359,0.9954680079309861,0.01605180536011566,-0.18118466962709792,-0.5976887801324434,24,GNA11;AZGP1;NMT1;RBP4;SCRN3;HLA-DRB1,Training_Old,GO:BP
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.9702191421614534,0.9954680079309861,0.013918368406786286,0.19109407332076128,0.5917716855895528,21,TMEM43;BANF1;DCTN1;CHMP4B;VPS4B;DES,Training_Old,GO:BP
GOBP_CELL_CYCLE_PHASE_TRANSITION,0.9733044733044733,0.9961128695425178,0.013327928356846638,0.16653833088938874,0.6514220552385976,56,RPL24;PSME2;CALM1;FHL1;PSME1;CAMK2A;TMSB4X;ANXA1;ACTB;DDRGK1;CHMP4B;PPME1;TIPRL;DYNC1LI1;VPS4B;LCMT1,Training_Old,GO:BP
GOBP_MITOCHONDRION_ORGANIZATION,0.9736611062335382,0.9961128695425178,0.012933172732374923,0.15866125842740214,0.7347280169800839,147,AGK;HSPA9;PRDX3;CAV2;SCO1;UQCRFS1;TIMM9;HUWE1;GSK3B;CAMK2A;NUBPL;PARP1;CHCHD2;TYMP;TIMM8B;STOML2;NDUFAF4;SSBP1;MARCKS;MT-ND5;SQSTM1;TIMM13;OPA1;COX7A2;TMEM70;CHCHD4;NDUFA6;TOMM22;NDUFS2;TMEM11;MICOS10;GCLM;MT-ND2;VAT1;MAPT;GHITM;MARCHF5;SLIRP;TIMM21;PRKACA;PHB2;ATP5IF1;NDUFC2;AFG3L2;MICOS13,Training_Old,GO:BP
GOBP_VIRAL_PROCESS,0.9739770279971285,0.9961128695425178,0.013244996784453268,0.16223478428893023,0.6940587341476954,90,DYNLT1;JPT2;PPIB;RPSA;MYH9;CAV2;BSG;KPNA6;CTSB;GSK3B;BANF1;PSMC3;CSNK2B,Training_Old,GO:BP
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9759101612026807,0.9972505011448757,0.0133494006158352,0.16864315831275123,0.6367156357411227,47,RPL24;PSME2;CALM1;FHL1;PSME1;CAMK2A;ANXA1;ACTB;CHMP4B;PPME1;DYNC1LI1;VPS4B;LCMT1,Training_Old,GO:BP
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,0.9831043027708943,0.9976994177287348,0.01639721939516807,-0.15866875452416448,-0.6273734482888702,52,RTN4;GDI1;MAVS;UBQLN1;HMGB1;NLRX1;HSPA1A;TMEM126A;LAMP2;XRCC5;HCFC2;YWHAE,Training_Old,GO:BP
GOBP_ELECTRON_TRANSPORT_CHAIN,0.9828418230563003,0.9976994177287348,0.013054021131740633,0.1576689406496527,0.6677473823737453,84,UQCRFS1;MT-CO1;CHCHD2;MT-ND5;COX5B;COX7A2;NDUFA1;NDUFA6;NDUFS2;COX6A2;NDUFA10;UQCRB;COX6B1;UQCRC2;NDUFB5;MT-ND2;UQCRC1;UQCRQ;NDUFV3;GHITM;CYC1;COX6C;UQCRH,Training_Old,GO:BP
GOBP_EMBRYO_DEVELOPMENT,0.9811018006774826,0.9976994177287348,0.013043477119343307,0.15828689316778866,0.6875295416750092,99,MAPK1;MUSTN1;RPL10;CAPN2;MYH9;RACK1;RTCB;MYO6;RPS7;GPI;PSMC3;SEPTIN7;RPL38;MARCKS;OPA1;PELO;MBNL1;GRB2;PSMC4;SBDS;COL3A1;UCHL5;HSCB;RPL13;GRSF1;EIF2S2;YBX1;COBL;EFEMP1;PRKACA;MAP2K1;RUVBL2;PRKDC;KRT19,Training_Old,GO:BP
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.9779804270462633,0.9976994177287348,0.016287679123559617,-0.16544311282548954,-0.6194705839057226,41,ATL2;SAR1A;RAB2A;USO1;VAPB;TMED10,Training_Old,GO:BP
GOBP_GOLGI_VESICLE_TRANSPORT,0.9829044448443405,0.9976994177287348,0.013151878954769035,0.15740502228645925,0.645357274065249,70,ERGIC1;RACK1;AP2A1;HYOU1;RABGGTA;SPTBN1;COPB2;NSF;SEC31A;ANK1;AP1G1;KRT18;BCAP31;COPG1;SEC23A;ARL3;TFG;RAB6A;ARF5;SEC13;LAMP1;SEC23IP;VAPA;BCAP29;TMED1,Training_Old,GO:BP
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.9803568210488376,0.9976994177287348,0.013210347024665309,0.16448181404984513,0.6265255390833518,49,AGK;HSPA9;TIMM9;GSK3B;CAMK2A;TIMM8B;TIMM13;OPA1;TOMM22;TMEM11;MICOS10;GHITM;ATP5IF1;AFG3L2;MICOS13;LETM1;VDAC2;TIMM8A;SLC25A4;SNCA,Training_Old,GO:BP
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,0.9803850345078097,0.9976994177287348,0.013322564842194242,0.16590938779637096,0.6081281399953928,41,CBR1;SHMT2;SCP2;PRKAG1;OSBPL1A;QKI;GSTM1;PRKAB2,Training_Old,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.983739837398374,0.9976994177287348,0.01563940748156896,-0.17304590977239065,-0.5381176162415876,19,HNRNPU;HNRNPK;YBX3;SYNCRIP;PABPC1;HNRNPD,Training_Old,GO:BP
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,0.9788656458917403,0.9976994177287348,0.015826444474540145,-0.175834406224879,-0.5689722421569313,22,MAPK3;MAPK12;UFL1;CUL4A,Training_Old,GO:BP
GOBP_METHYLATION,0.986062070247166,0.9981719418824998,0.01357120214947098,0.16664546300907074,0.5425847795203469,25,SNRPD3;CARM1;NTMT1;ETF1;LCMT1;COMT;RAB6A;TRMT112,Training_Old,GO:BP
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,0.9868322046651617,0.9981719418824998,0.013735532335406014,0.17921209457547632,0.5325391386395989,18,TMEM43;BANF1;DCTN1;CHMP4B;VPS4B,Training_Old,GO:BP
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.9862424763542562,0.9981719418824998,0.01567092583829585,-0.1802707220821897,-0.5332171022334083,16,TSG101;CLASP2;HGS;VPS4A;STX4,Training_Old,GO:BP
GOBP_STEROL_TRANSPORT,0.9874919128747035,0.9981719418824998,0.01569935564263769,-0.16602304221788192,-0.5372242248175974,22,MAPK3;ADIPOQ;VAPB;NAXE;VPS4A;APOC2;ARL8B;APOE;CLU,Training_Old,GO:BP
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.9994599459945994,1,0.012914860264196635,0.1250052986927062,0.5139251771885809,71,NUDT2;TMSB4X;PARP1;ENO1;STOML2;MT-ND5;ATP5F1B;NDUFA1;ATP5PF;NDUFA6;NDUFS2;SLC25A13;NDUFA10;NDUFB5;MT-ND2;NDUFV3;MAP2K1;ATP5IF1;NDUFC2;MT-ATP8;NDUFA7,Training_Old,GO:BP
GOBP_CELLULAR_RESPIRATION,0.9975168499467897,1,0.012727661145229502,0.14138465399778471,0.6506148150295853,142,IDH3B;IDH3A;SHMT2;IDH3G;FH;UQCRFS1;MT-CO1;CHCHD2;STOML2;MT-ND5;COX5B;ATP5F1B;COX7A2;IDE;NDUFA1;ATP5PF;NDUFA6;NDUFS2;SLC25A13;COX6A2;CISD1;NDUFA10;UQCRB;COQ10A;COX6B1;UQCRC2;NDUFB5;MT-ND2;UQCRC1;UQCRQ;NDUFV3;GHITM;CYC1;NNT;COX6C;UQCRH,Training_Old,GO:BP
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.9958002799813346,1,0.01672121712625633,-0.14397918573305477,-0.6984170378872891,165,ATP6V1G1;GSTO1;CACNG1;ATP2A2;DMAC2L;ATP5MF;DMD;PPP3CB;GNB2;TMCO1;CACNA1S;UBQLN1;TMEM109;VDAC1;MT-ND4;OXSR1;AGT;ROMO1;MT-ATP6;CUL5;NOL3;VAMP2;PPP3R1;DHRS7C;ATP5PB;JPH2;ATP6V1B2;MT-ND3;ATP6V1H;CACNA2D1;TMEM38A;YWHAE;PLN;ATP2B1,Training_Old,GO:BP
GOBP_MONOATOMIC_CATION_TRANSPORT,0.9993053143452588,1,0.01239477799934403,0.1367168217721937,0.6576599945051033,200,CAMK2D;ARHGAP1;LGALS3;KIF5B;HSPA9;ERO1A;CAMK2B;CASQ1;CALM1;FLNA;PACSIN3;ATP6V1A;UQCRFS1;ATP1A1;FHL1;AHCYL1;PMPCB;MT-CO1;CAMK2A;TMSB4X;EPB41;STAC3;NSF;YWHAH;ANXA6;MT-ND5;COX5B;ATP5F1B;ACTN2;ATP1B1;SLC16A1;NDUFA1;SLC25A3;FTL;ATP5PF;ACTN4;CAPN3;NDUFA6;NDUFS2;SLC25A13;CLTC;NDUFA10;VPS4B;COX6B1;NDUFB5;MT-ND2;UQCRC1;SRI;NDUFV3;SLC25A12;SFXN1;GHITM;CYC1;NNT;UQCRH;PRKACA;TRDN;PHB2,Training_Old,GO:BP
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.9997650375939849,1,0.01676572070443953,-0.1321156875604815,-0.6478552478470885,182,ATP6V1G1;GSTO1;CACNG1;ATP2A2;DMAC2L;ATP5MF;DMD;PPP3CB;CLIC5;GNB2;TMCO1;VDAC3;CACNA1S;UBQLN1;TMEM109;VDAC1;MT-ND4;OXSR1;AGT;ROMO1;MT-ATP6;CUL5;NOL3;VAMP2;PPP3R1;DHRS7C;ATP5PB;JPH2;ATP6V1B2;CLCC1;MT-ND3;ATP6V1H;CACNA2D1;TMEM38A;YWHAE;PLN;ATP2B1;TMEM120A;ATP5MG,Training_Old,GO:BP
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,1,1,0.01267087348392731,0.1241650509474081,0.5679606711235615,135,HPRT1;ADK;NME2;NAMPT;HK1;NUDT2;NAGK;NME1;IMPDH2;TMSB4X;PARP1;ENO1;STOML2;APRT;ATIC;MT-ND5;ATP5F1B;NDUFA1;ATP5PF;NDUFA6;NDUFS2;SLC25A13;NDUFA10;NDUFB5;MT-ND2;ADSS2;NDUFV3;HSD17B12;PMM2,Training_Old,GO:BP
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,1,1,0.012384635336671208,0.12808020314073681,0.6161145687990339,200,HPRT1;ADK;NME2;SAMHD1;PFKFB1;NAMPT;GAPDH;HK1;ENO3;NUDT2;PKM;NME1;PRKAG1;ENO2;ATP6V1A;IMPDH2;NT5C1A;ME2;TMSB4X;GPI;PARP1;TYMP;ENO1;STOML2;APRT;ATIC;MT-ND5;ATP5F1B;OPA1;ATP1B1;TKT;NDUFA1;ATP5PF;PFKFB2;NDUFA6;NDUFS2;SLC25A13;MYH7,Training_Old,GO:BP
GOBP_OXIDATIVE_PHOSPHORYLATION,0.99170197740113,1,0.01274576984248809,0.14930106808535437,0.6557568336635858,104,SHMT2;UQCRFS1;MT-CO1;CHCHD2;STOML2;MT-ND5;COX5B;ATP5F1B;COX7A2;NDUFA1;ATP5PF;NDUFA6;NDUFS2;COX6A2;NDUFA10;UQCRB;COX6B1;UQCRC2;NDUFB5;MT-ND2;UQCRC1;UQCRQ;NDUFV3;GHITM;CYC1;COX6C;UQCRH;ATP5IF1;NDUFC2;MT-ATP8;COX8A;NDUFA7,Training_Old,GO:BP
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.9910220994475138,1,0.016595384326268583,-0.1472069690922109,-0.6849200291482993,126,UBE2D1;RAD23A;UBE2K;GPX1;RNF7;DNAJB2;UBQLN1;GSK3A;SEC61B;HSPBP1;UBQLN2;PLAA;UBE2N;PARK7;ECPAS;UBE2D3;HSPA1A;UFL1;CUL4A;CUL5;PSMB5;ADRM1;CALR;XPO1;SGTA;STUB1;BAG6;EIF3H;GABARAPL2;PITHD1;PSMB6;ERLIN2;CUL1;NSFL1C;PSMD10;TRIM25;CUL3;USP13;UBR4;APOE;PSMD6;PSMD12;RAD23B;ARAF;UBXN1;CLU,Training_Old,GO:BP
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.9923691215616681,1,0.012810602791837654,0.14942014384862304,0.6487278997736697,98,SH3BGRL;PSMD7;RACK1;USP9X;HUWE1;RPL11;KLHL40;UFD1;GSK3B;PSMC3;CSNK2B;TRIM72;PSMD11;PSMA4;DDRGK1;PSMD2;PCBP2;PSMC6;PSMC2;HSP90AB1;PSMC4;USP5;UCHL5;SUMO2,Training_Old,GO:BP
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.9959492779147587,1,0.012647696560278499,0.1415365423805352,0.6386754662056979,123,HPRT1;ADK;NME2;NAMPT;NUDT2;NME1;IMPDH2;TMSB4X;PARP1;ENO1;STOML2;APRT;ATIC;MT-ND5;ATP5F1B;NDUFA1;ATP5PF;NDUFA6;NDUFS2;SLC25A13;NDUFA10;NDUFB5;MT-ND2;ADSS2;NDUFV3;HSD17B12,Training_Old,GO:BP
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.9948670944087993,1,0.013244996784453268,0.15080355547755547,0.5356084423246649,36,PSME2;FHL1;PSME1;TMSB4X;ANXA1;ACTB;DDRGK1;TIPRL;DYNC1LI1;VPS4B;LCMT1,Training_Old,GO:BP
GOBP_VESICLE_LOCALIZATION,0.9980021794406102,1,0.013064571967897018,0.13786822452207365,0.5053454060476605,41,SLC2A4;KIF5B;DCTN2;STXBP3;AP1G1;DCTN1;ACTN4;VPS4B;TFG;MAP2K1;SNF8,Training_Old,GO:BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,4.0610106154838077e-25,4.926005876581858e-22,1.303093150865724,-0.7701330391753364,-3.2609784603701955,76,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;COX7A2;MT-CO1,Training_Young,GO:BP
GOBP_ELECTRON_TRANSPORT_CHAIN,4.5074236236266765e-24,2.094325176400953e-21,1.270913044496187,-0.7454722659282079,-3.2150680491619372,84,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;COX7A2;MT-CO1,Training_Young,GO:BP
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,5.17969952943352e-24,2.094325176400953e-21,1.270913044496187,-0.8753301515004496,-3.2852929265054343,42,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;NDUFS8;NDUFS2;NDUFB8;NDUFAB1;NDUFC2;NDUFS4;NDUFA2;NDUFA7;NDUFA10;COQ9;MT-ND2;NDUFV3;NDUFB1,Training_Young,GO:BP
GOBP_OXIDATIVE_PHOSPHORYLATION,5.2227737474228716e-21,1.5838061389059858e-18,1.1866509527928102,-0.6713003208519461,-2.9951137715989766,104,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;NDUFB11;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;COX7A2;MT-CO1;SIRT3;NDUFA13;NIPSNAP2;UQCRQ;UQCRC2;CYC1;ACTN3,Training_Young,GO:BP
GOBP_AEROBIC_RESPIRATION,1.3622840097226283e-19,3.304901007587096e-17,1.142191202168377,-0.6147637075150006,-2.8336430838839566,129,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COL6A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;NDUFB11;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;IDH1;COX7A2;MT-CO1;MDH1;SIRT3;NDUFA13;NIPSNAP2;UQCRQ;UQCRC2;CYC1;ACTN3;ADSL,Training_Young,GO:BP
GOBP_CELLULAR_RESPIRATION,1.2507315724655062e-18,2.5285623290010983e-16,1.114664477517292,-0.5892524175359048,-2.7654760318040053,142,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;COX7B;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-CO3;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;MT-CO2;NDUFS8;NDUFA12;COX6C;NDUFS2;COX6B1;NDUFB8;COX5A;NDUFAB1;NDUFC2;COX7A1;COL6A1;COX5B;NDUFS4;NDUFA2;NDUFA7;UQCR11;COX4I1;NDUFA10;COQ9;NDUFB11;COX7C;COA6;MT-ND2;NDUFV3;NDUFB1;IDH1;COX7A2;MT-CO1;COQ10A;MDH1;SIRT3;NDUFA13;NIPSNAP2;UQCRQ;UQCRC2;CYC1;ACTN3;ADSL,Training_Young,GO:BP
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,5.979653125310954e-16,1.0361884630003124e-13,1.027669870543582,-0.7252957223407415,-2.9411316319022007,60,NDUFA3;NDUFV2;NDUFB7;NDUFA6;NDUFS7;NDUFS3;NDUFB6;NDUFB10;NDUFA8;NDUFB9;NDUFS6;NDUFS1;MT-ND4;MT-ND1;NDUFV1;NDUFA5;NDUFA9;NDUFB5;NDUFS5;MT-ND3;NDUFB3;NDUFB4;NDUFS8;NDUFA12;NDUFS2;NDUFB8;NDUFAB1;NDUFC2;NDUFS4;NDUFA2;NDUFA7;NDUFA10;NDUFB11;MT-ND2;NDUFV3;NDUFB1,Training_Young,GO:BP
