gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
GSK3A,C1,0.926939439550088,Blue,Conc. Down,Reversal
IDH3A,C2,0.9999652823798272,Blue,Conc. Up,Non-restored (+/+)
SULT1A1,C1,0.7286765616499066,Blue,Conc. Down,Reversal
GDI2,C3,0.9977267962515366,Brown,Disc. YUp/ODn,Reversal
EMD,C1,0.5539148952517914,Red,Disc. YDn/OUp,Non-restored (+/+)
SERPINH1,C3,0.6110520758151773,Black,Conc. Up,Non-restored (+/+)
CSRP3,C3,0.9776578105851172,Brown,Conc. Up,Rejuvenation
DNM2,C3,0.986571973732166,Turquoise,Disc. YUp/ODn,Reversal
METAP2,C1,0.8940800400631771,Turquoise,Conc. Down,Reversal
NUDT2,C1,0.9609162293445708,Turquoise,Disc. YDn/OUp,Rejuvenation
LRBA,C4,0.9999841221713932,Green,Conc. Down,Non-restored (-/-)
BCAM,C4,0.9319719712303104,Green,Conc. Down,Non-restored (-/-)
RPL14,C4,0.9879073861427492,Black,Conc. Up,Rejuvenation
CCT8,C3,0.9999250616425784,Brown,Conc. Up,Non-restored (+/+)
CCT4,C3,0.9999979163253632,Brown,Conc. Up,Rejuvenation
ANXA11,C1,0.9935858965535584,Turquoise,Disc. YDn/OUp,Rejuvenation
FXR1,C4,0.9999739866026982,Black,Conc. Up,Rejuvenation
RAB5C,C3,0.609955840112993,Yellow,Conc. Up,Non-restored (+/+)
DUSP3,C4,0.6930765728694283,Green,Disc. YDn/OUp,Rejuvenation
IDH3G,C2,0.9999973072723052,Blue,Conc. Up,Non-restored (+/+)
GALK1,C2,0.6188777603783814,Blue,Disc. YUp/ODn,Reversal
SSR4,C4,0.36422610314986137,Green,Disc. YDn/OUp,Rejuvenation
BCAP31,C3,0.9976036096307008,Brown,Conc. Up,Rejuvenation
MECP2,C1,0.7723243675102712,Turquoise,Conc. Down,Reversal
ALDH3A2,C1,0.8001995303489415,Yellow,Disc. YUp/ODn,Reversal
ALDH5A1,C2,0.9999997890322064,Blue,Conc. Down,Reversal
HSD17B4,C4,0.9949651779023604,Yellow,Conc. Up,Non-restored (+/+)
PSMD7,C1,0.9957902930436604,Turquoise,Disc. YDn/OUp,Rejuvenation
UBE2D1,C3,0.6543090785655463,Turquoise,Conc. Down,Reversal
SUOX,C2,0.99613099345817,Blue,Conc. Down,Reversal
RPS6KA3,C4,0.8030474837082487,Turquoise,Disc. YDn/OUp,Rejuvenation
HDGF,C1,0.6991218988620037,Yellow,Conc. Down,Reversal
LUM,C1,0.4951959546180478,Green,Disc. YDn/OUp,Non-restored (+/+)
PRELP,C1,0.9798790317842526,Green,Conc. Down,Non-restored (-/-)
NDUFA8,C2,0.9330949391547576,Red,Conc. Down,Non-restored (-/-)
HNRNPA3,C4,0.9986800392978104,Green,Disc. YDn/OUp,Non-restored (+/+)
MYOM1,C4,0.9999929394398273,Green,Conc. Down,Non-restored (-/-)
PGD,C1,0.9952042821413244,Pink,Conc. Up,Non-restored (+/+)
KPNA1,C3,0.8963594462197227,Yellow,Conc. Up,Non-restored (+/+)
MAP2K6,C2,0.9998389636216716,Blue,Conc. Down,Reversal
ARHGDIA,C1,0.6630463350053585,Pink,Conc. Down,Reversal
ARHGDIB,C3,0.9499949450426344,Blue,Disc. YUp/ODn,Reversal
MRPL12,C2,0.9999193368401036,Blue,Disc. YDn/OUp,Non-restored (+/+)
THOP1,C4,0.7336752201289953,Yellow,Disc. YUp/ODn,Reversal
AKR1C2,C1,0.9399238776810162,Brown,Conc. Up,Rejuvenation
CAPZA1,C4,0.9997515497524384,Green,Disc. YDn/OUp,Rejuvenation
PPP5C,C2,0.8210814662329955,Blue,Disc. YUp/ODn,Reversal
NUBP1,C2,0.9843110783119317,Turquoise,Conc. Up,Rejuvenation
SUCLG1,C2,0.9999997658309462,Blue,Disc. YUp/ODn,Reversal
COPA,C3,0.951198351586403,Yellow,Conc. Up,Rejuvenation
HCCS,C2,0.9999991181594976,Blue,Conc. Up,Non-restored (+/+)
SLC16A1,C2,0.974158395904811,Blue,Conc. Up,Non-restored (+/+)
RARS1,C3,0.998099433747752,Brown,Conc. Up,Rejuvenation
CACNB3,C1,0.9717914247388468,Turquoise,Conc. Down,Non-restored (-/-)
MYOM2,C4,0.9984747224198084,Green,Conc. Down,Non-restored (-/-)
USP14,C1,0.9979016307280596,Yellow,Conc. Up,Rejuvenation
PRKAG1,C3,0.9949956889491288,Brown,Conc. Up,Non-restored (+/+)
PRKAA2,C3,0.9906916282631836,Brown,Conc. Up,Non-restored (+/+)
HSPA2,C3,0.9593344482295924,Brown,Disc. YUp/ODn,Reversal
AK2,C2,0.9999943364573354,Blue,Conc. Down,Reversal
EIF5,C1,0.8931666439808593,Turquoise,Disc. YDn/OUp,Rejuvenation
PSMD4,C3,0.9947562184592684,Brown,Conc. Up,Rejuvenation
DRG2,C1,0.5927138589059712,Green,Disc. YDn/OUp,Rejuvenation
RRAD,C4,0.4815216204281758,Brown,Conc. Up,Rejuvenation
VCP,C3,0.997971378299039,Brown,Conc. Up,Rejuvenation
HADHB,C2,0.9999882208376496,Blue,Conc. Down,Reversal
NAP1L1,C3,0.999979873122998,Brown,Conc. Up,Rejuvenation
LAMB2,C4,0.999877737284422,Green,Conc. Down,Non-restored (-/-)
NPEPPS,C1,0.9999890574936552,Turquoise,Conc. Down,Non-restored (-/-)
HNRNPH2,C4,0.9472688887409632,Turquoise,Conc. Down,Non-restored (-/-)
OXCT1,C2,0.9738747158396734,Turquoise,Conc. Down,Reversal
SH3BGR,C4,0.9996994098467256,Yellow,Conc. Down,Reversal
EIF3B,C4,0.6264749249567805,Black,Conc. Up,Rejuvenation
ATP5MF,C2,0.7455585847201053,Turquoise,Conc. Down,Non-restored (-/-)
NDUFV3,C2,0.9999522748493606,Red,Disc. YDn/OUp,Rejuvenation
MARS1,C1,0.8706904337105019,Turquoise,Conc. Up,Rejuvenation
ARPP19,C3,0.9354439021964874,Turquoise,Disc. YUp/ODn,Non-restored (-/-)
ATP5F1E,C2,0.9998980709042536,Magenta,Disc. YUp/ODn,Non-restored (-/-)
ATP5ME,C2,0.9996241430180332,Magenta,Disc. YUp/ODn,Non-restored (-/-)
EIF6,C4,0.509849660678836,Green,Disc. YDn/OUp,Rejuvenation
NDUFA6,C2,0.9926286790316844,Red,Disc. YDn/OUp,Rejuvenation
SYNJ2BP,C2,0.9994563229895084,Red,Conc. Down,Non-restored (-/-)
EEFSEC,C4,0.960134371317895,Turquoise,Conc. Up,Rejuvenation
MTPN,C1,0.9999024064464206,Turquoise,Conc. Down,Reversal
DEFA3,C1,0.909309814143876,Pink,Conc. Up,Non-restored (+/+)
ARPC4,C3,0.9992777709891704,Brown,Conc. Up,Rejuvenation
CD81,C2,0.7832066593544017,Turquoise,Conc. Down,Non-restored (-/-)
TPI1,C1,0.9999903208677172,Yellow,Disc. YDn/OUp,Rejuvenation
EIF3E,C4,0.9996581930669992,Black,Conc. Up,Rejuvenation
SEC61B,C3,0.9323853135448724,Blue,Disc. YUp/ODn,Reversal
GABARAPL2,C4,0.9999472556712824,Green,Conc. Down,Reversal
MYL6,C4,0.9999842896034552,Green,Disc. YDn/OUp,Rejuvenation
ACTB,C4,0.9999998531275104,Green,Disc. YDn/OUp,Rejuvenation
EIF4A1,C1,0.995033571206898,Yellow,Disc. YDn/OUp,Rejuvenation
RPS20,C3,0.9800000957754492,Black,Conc. Up,Rejuvenation
PRPS1,C1,0.9480520165468168,Yellow,Disc. YUp/ODn,Non-restored (-/-)
PSMA6,C1,0.9787325690244858,Yellow,Conc. Up,Rejuvenation
S100A10,C3,0.9993937848511606,Brown,Conc. Up,Non-restored (+/+)
CDC42,C1,0.9856572460290404,Blue,Conc. Down,Reversal
DSTN,C1,0.7573604499165728,Yellow,Conc. Up,Non-restored (+/+)
RAB2A,C1,0.8223412564085488,Yellow,Conc. Down,Reversal
RAB5B,C4,0.7286616675002828,Yellow,Conc. Down,Reversal
RAB10,C3,0.6038329905632323,Turquoise,Conc. Down,Non-restored (-/-)
UBE2D3,C1,0.9362526641155072,Turquoise,Conc. Down,Non-restored (-/-)
UBE2M,C1,0.8699468335556813,Turquoise,Conc. Down,Non-restored (-/-)
UBE2K,C1,0.49583208024045633,Blue,Conc. Down,Reversal
UBE2N,C1,0.9836630867217572,Turquoise,Conc. Down,Non-restored (-/-)
RAB14,C1,0.9450739213648792,Yellow,Conc. Down,Non-restored (-/-)
ACTR3,C2,0.6553575822597151,Blue,Conc. Up,Non-restored (+/+)
ACTR2,C3,0.9905284688882168,Blue,Conc. Up,Non-restored (+/+)
ACTR1A,C3,0.9994415685492818,Black,Conc. Up,Rejuvenation
ABCE1,C2,0.5735614284758584,Yellow,Conc. Up,Rejuvenation
RAP1B,C1,0.7363936012731799,Yellow,Conc. Up,Rejuvenation
RPS3A,C4,0.6243437244324684,Black,Conc. Up,Rejuvenation
RPL26,C4,0.6227330838413396,Black,Conc. Up,Rejuvenation
RPL15,C4,0.9990813110230752,Black,Conc. Up,Non-restored (+/+)
RPL37A,C4,0.9997274746813803,Black,Conc. Up,Rejuvenation
RHOA,C1,0.9409572836525674,Yellow,Conc. Down,Reversal
HSPE1,C2,0.9997964841204888,Blue,Conc. Up,Rejuvenation
SEC61A1,C3,0.7623588146925621,Turquoise,Disc. YUp/ODn,Non-restored (-/-)
VBP1,C3,0.5434861757418945,Yellow,Disc. YUp/ODn,Reversal
NPC2,C3,0.587402389725932,Blue,Conc. Down,Reversal
PKIA,C1,0.985951153157363,Turquoise,Disc. YUp/ODn,Non-restored (-/-)
UFM1,C3,0.882541688654199,Turquoise,Disc. YUp/ODn,Reversal
HNRNPK,C3,0.49792004804132567,Turquoise,Conc. Down,Reversal
TIMM10,C2,0.9884116562080082,Blue,Conc. Down,Reversal
RPS7,C3,0.97290430207322,Turquoise,Conc. Up,Rejuvenation
PPP1CA,C4,0.9984061064932572,Yellow,Conc. Up,Rejuvenation
PPP1CB,C4,0.9881321892038464,Yellow,Conc. Up,Rejuvenation
PSMC1,C3,0.6425187531947081,Yellow,Conc. Up,Rejuvenation
PSMC5,C3,0.98085217213272,Turquoise,Disc. YUp/ODn,Non-restored (-/-)
RPS8,C3,0.6422049348075053,Black,Conc. Up,Rejuvenation
RPS15A,C3,0.6090993236912872,Black,Conc. Up,Rejuvenation
RPS16,C3,0.7690138347399392,Black,Conc. Up,Rejuvenation
UBE2G1,C3,0.6098423105440545,Turquoise,Conc. Down,Reversal
YWHAE,C3,0.9908628001943822,Brown,Disc. YUp/ODn,Reversal
RPS14,C4,0.7236702562756255,Black,Conc. Up,Rejuvenation
RPS23,C3,0.8151610151767135,Turquoise,Disc. YDn/OUp,Rejuvenation
RPS18,C4,0.9878528193898388,Black,Conc. Up,Rejuvenation
RPS13,C3,0.990259320479952,Turquoise,Conc. Up,Rejuvenation
RPS11,C3,0.9985515753167978,Brown,Conc. Up,Rejuvenation
SNRPD3,C1,0.9836042437247542,Turquoise,Disc. YDn/OUp,Rejuvenation
TMSB4X,C3,0.9602171556044058,Turquoise,Conc. Up,Rejuvenation
PSMC6,C3,0.6833568726914591,Yellow,Conc. Up,Rejuvenation
RPL7A,C4,0.6093419663277748,Black,Conc. Up,Rejuvenation
ETF1,C3,0.9941919745026684,Yellow,Conc. Up,Non-restored (+/+)
RPS4X,C3,0.8757298528261422,Black,Conc. Up,Rejuvenation
RPL23A,C4,0.9994185989422386,Black,Disc. YDn/OUp,Rejuvenation
RPS6,C3,0.7847118977308625,Black,Conc. Up,Rejuvenation
H2BC4,C4,0.9790568290087536,Green,Disc. YDn/OUp,Rejuvenation
RAB1A,C1,0.8384651985361432,Yellow,Conc. Down,Reversal
RAN,C3,0.9994555040542622,Brown,Disc. YUp/ODn,Reversal
RPL23,C4,0.8880993002654812,Black,Disc. YDn/OUp,Rejuvenation
RAP1A,C3,0.9383899416583128,Turquoise,Disc. YUp/ODn,Reversal
RPS15,C4,0.9973050381675844,Black,Disc. YDn/OUp,Rejuvenation
RPS24,C3,0.9675292478343922,Turquoise,Conc. Up,Rejuvenation
RPS25,C3,0.9528218008232492,Black,Conc. Up,Rejuvenation
RPS26,C3,0.8828614850149671,Turquoise,Disc. YDn/OUp,Rejuvenation
GNB1,C1,0.9214768310156366,Yellow,Disc. YUp/ODn,Reversal
GNB2,C1,0.9844756335643888,Yellow,Conc. Down,Non-restored (-/-)
RPL30,C4,0.9682233700953768,Black,Conc. Up,Rejuvenation
RPL31,C4,0.9893176752935606,Black,Disc. YDn/OUp,Rejuvenation
RPL10A,C4,0.9999431910921144,Black,Conc. Up,Rejuvenation
RPL32,C4,0.9999053983825982,Black,Disc. YDn/OUp,Rejuvenation
RPL11,C4,0.8518908717893741,Black,Conc. Up,Rejuvenation
RPL8,C4,0.9999892384336422,Black,Conc. Up,Rejuvenation
PPIA,C3,0.6908421213274172,Pink,Conc. Up,Non-restored (+/+)
FKBP1A,C1,0.9990092617472872,Yellow,Conc. Down,Reversal
RPS27A,C3,0.9993640389066132,Brown,Disc. YUp/ODn,Non-restored (-/-)
PPP3R1,C1,0.9998127319759108,Green,Conc. Down,Non-restored (-/-)
YWHAZ,C1,0.5211969211512077,Blue,Disc. YUp/ODn,Reversal
DYNLL1,C3,0.9992799292473448,Blue,Disc. YUp/ODn,Reversal
DYNLT1,C3,0.9546124786020436,Yellow,Conc. Up,Rejuvenation
RPL38,C4,0.965957619036373,Turquoise,Disc. YDn/OUp,Rejuvenation
SKP1,C1,0.7093798293961976,Turquoise,Disc. YDn/OUp,Rejuvenation
RPS21,C4,0.9949000535825964,Black,Disc. YDn/OUp,Rejuvenation
EIF5A,C1,0.954678611400929,Yellow,Conc. Up,Non-restored (+/+)
RACK1,C4,0.9967375487934768,Black,Disc. YDn/OUp,Rejuvenation
UBE2I,C2,0.9279837380391216,Blue,Conc. Down,Reversal
SELENOW,C2,0.5786023464663878,Turquoise,Conc. Down,Non-restored (-/-)
TNNC1,C4,0.9999981215634328,Green,Disc. YDn/OUp,Rejuvenation
PPP2CA,C1,0.9208572986549856,Yellow,Conc. Up,Non-restored (+/+)
YBX1,C3,0.8190438738363074,Black,Conc. Up,Rejuvenation
CSNK2B,C3,0.7691332478993068,Brown,Conc. Up,Rejuvenation
TPM4,C2,0.49809740430917454,Blue,Conc. Up,Non-restored (+/+)
UBE2L3,C1,0.6727810343993941,Green,Disc. YUp/ODn,Non-restored (-/-)
EEF1A1,C3,0.9999924014950275,Brown,Conc. Up,Rejuvenation
ACTA1,C4,0.999999770410078,Green,Disc. YDn/OUp,Rejuvenation
TUBA1B,C3,0.9999832688325128,Brown,Conc. Up,Rejuvenation
TUBA4A,C3,0.9984824549356948,Brown,Conc. Up,Rejuvenation
TUBB4B,C3,0.9997602946141246,Brown,Conc. Up,Rejuvenation
CSNK2A1,C4,0.9984796052814188,Black,Conc. Up,Rejuvenation
PAFAH1B2,C1,0.945809583939749,Turquoise,Disc. YDn/OUp,Rejuvenation
HBB,C1,0.990928832978325,Pink,Conc. Up,Non-restored (+/+)
HBA1,C1,0.9973143012328928,Pink,Conc. Up,Non-restored (+/+)
EIF4G2,C3,0.6735941229203812,Black,Disc. YUp/ODn,Non-restored (-/-)
PIP4K2B,C2,0.520668156719248,Turquoise,Conc. Down,Non-restored (-/-)
CCT2,C3,0.9946877855828504,Brown,Conc. Up,Non-restored (+/+)
GSTO1,C2,0.9556329091518574,Blue,Conc. Down,Reversal
DCD,C1,0.5148204112972337,Turquoise,Disc. YDn/OUp,Rejuvenation
MRPS25,C2,0.9938288031440892,Magenta,Conc. Up,Rejuvenation
MRPS5,C2,0.8265199771292486,Magenta,Disc. YDn/OUp,Rejuvenation
MRPS36,C2,0.5626143972785407,Blue,Disc. YUp/ODn,Reversal
MRPS15,C3,0.9769844495808062,Magenta,Conc. Up,Non-restored (+/+)
SARNP,C1,0.6516233542351603,Turquoise,Disc. YDn/OUp,Rejuvenation
LACTB,C2,0.9990273901771618,Red,Conc. Down,Reversal
RPL24,C4,0.999882916439356,Black,Disc. YDn/OUp,Rejuvenation
ARF1,C1,0.7073946147602387,Yellow,Conc. Up,Non-restored (+/+)
ARF5,C3,0.999420844894968,Turquoise,Disc. YDn/OUp,Non-restored (+/+)
ERH,C4,0.9989966890527198,Red,Conc. Up,Non-restored (+/+)
RHOG,C2,0.9866439518680548,Magenta,Disc. YDn/OUp,Rejuvenation
RPL19,C4,0.9994400666135516,Black,Conc. Up,Rejuvenation
MXRA7,C1,0.7162761962491315,Turquoise,Disc. YUp/ODn,Reversal
H3-3A,C4,0.4948098234299752,Green,Conc. Down,Non-restored (-/-)
HSPG2,C4,0.9992678813621126,Green,Conc. Down,Non-restored (-/-)
RBM3,C4,0.9599390779126052,Green,Disc. YDn/OUp,Rejuvenation
CYCS,C2,0.999895117569926,Red,Disc. YDn/OUp,Rejuvenation
MPP1,C1,0.8642487101964924,Pink,Disc. YDn/OUp,Rejuvenation
TFAM,C2,0.993776838193588,Blue,Disc. YUp/ODn,Reversal
PITPNA,C1,0.8927551694825557,Turquoise,Conc. Down,Non-restored (-/-)
SLC25A3,C2,0.9997413929640612,Magenta,Conc. Up,Rejuvenation
HDLBP,C4,0.8090234720382803,Black,Disc. YDn/OUp,Rejuvenation
PURA,C4,0.9983147742094972,Black,Conc. Down,Non-restored (-/-)
CLTC,C3,0.9999980131667856,Brown,Conc. Up,Rejuvenation
FKBP3,C1,0.9187977412160376,Yellow,Disc. YDn/OUp,Non-restored (+/+)
REEP5,C3,0.9999880404218658,Brown,Disc. YUp/ODn,Non-restored (-/-)
SORD,C4,0.8338699508676215,Turquoise,Conc. Down,Non-restored (-/-)
MYBPC1,C4,0.999997228701592,Green,Disc. YDn/OUp,Rejuvenation
PLIN5,C2,0.9923979969287144,Blue,Conc. Down,Reversal
SPTBN1,C3,0.8632882182447632,Black,Conc. Up,Rejuvenation
TIAL1,C3,0.9617208241343792,Blue,Conc. Up,Non-restored (+/+)
SET,C4,0.9430803944314248,Yellow,Disc. YDn/OUp,Rejuvenation
FABP5,C1,0.9910224800803944,Pink,Conc. Down,Reversal
ANK2,C2,0.962007641606286,Magenta,Conc. Down,Non-restored (-/-)
CAP1,C4,0.4903637505318085,Blue,Conc. Up,Non-restored (+/+)
EWSR1,C3,0.9553253546257872,Turquoise,Disc. YUp/ODn,Reversal
OGDH,C2,0.999969699571633,Magenta,Disc. YUp/ODn,Reversal
COX6A2,C2,0.9999579346641037,Red,Disc. YDn/OUp,Rejuvenation
ALDH6A1,C2,0.6655096508464627,Blue,Conc. Down,Reversal
BDH1,C2,0.999995039402188,Blue,Conc. Down,Reversal
COL7A1,C3,0.7210313611785294,Turquoise,Disc. YUp/ODn,Reversal
RPL18A,C4,0.9995533336477777,Black,Disc. YDn/OUp,Rejuvenation
CACNB1,C1,0.9871092303765598,Green,Conc. Down,Non-restored (-/-)
MAP2K1,C3,0.4272699101761224,Yellow,Conc. Up,Rejuvenation
FKBP4,C1,0.629044856003757,Blue,Disc. YUp/ODn,Reversal
RPL6,C4,0.998410508797239,Black,Conc. Up,Rejuvenation
AKAP12,C3,0.9793083941349788,Yellow,Conc. Up,Non-restored (+/+)
CAV1,C4,0.6299174191776267,Red,Conc. Down,Non-restored (-/-)
ACY1,C2,0.9999137400742848,Magenta,Conc. Up,Non-restored (+/+)
LMNB2,C4,0.9296128666905802,Green,Conc. Down,Non-restored (-/-)
GBE1,C3,0.9990327712708774,Brown,Conc. Up,Rejuvenation
EIF4G1,C3,0.7954013876007392,Turquoise,Conc. Down,Non-restored (-/-)
PRKCQ,C4,0.5725933373599549,Turquoise,Disc. YUp/ODn,Non-restored (-/-)
GLO1,C1,0.99994752947316,Turquoise,Conc. Down,Reversal
AKR1C1,C3,0.9654376755448828,Brown,Conc. Up,Rejuvenation
YWHAH,C4,0.8179915709124824,Yellow,Conc. Up,Non-restored (+/+)
PLP2,C3,0.9923990461769806,Turquoise,Conc. Up,Non-restored (+/+)
SRSF11,C1,0.9597549188145942,Turquoise,Disc. YDn/OUp,Rejuvenation
EEF1A2,C3,0.9996543691321016,Brown,Conc. Up,Rejuvenation
COL14A1,C1,0.9823402805005024,Pink,Conc. Up,Non-restored (+/+)
PSME1,C3,0.99997595242417,Brown,Conc. Up,Non-restored (+/+)
ZNF33A,C3,0.7232545620788078,Turquoise,Conc. Down,Non-restored (-/-)
RPL18,C4,0.9948856997817996,Black,Conc. Up,Rejuvenation
C1QBP,C2,0.992937995104456,Magenta,Disc. YDn/OUp,Rejuvenation
CKAP4,C3,0.9986273462195738,Black,Conc. Up,Rejuvenation
DPT,C4,0.9999749864160608,Green,Disc. YDn/OUp,Rejuvenation
KLC1,C3,0.9917482404792076,Brown,Conc. Up,Non-restored (+/+)
SRSF1,C4,0.9976450762037564,Black,Disc. YDn/OUp,Non-restored (+/+)
ARHGAP1,C3,0.9705198578357728,Brown,Conc. Up,Rejuvenation
ACTN3,C4,0.9999773961497996,Green,Conc. Down,Non-restored (-/-)
PPP3CA,C4,0.6730209977726561,Green,Conc. Down,Non-restored (-/-)
SLC20A2,C4,0.9998383637539798,Green,Conc. Down,Non-restored (-/-)
CD47,C1,0.9812982858814512,Turquoise,Disc. YUp/ODn,Reversal
PPID,C3,0.9000586192639919,Turquoise,Conc. Down,Reversal
AHNAK,C3,0.9999478758289864,Turquoise,Conc. Up,Rejuvenation
LMOD3,C4,0.999697821315439,Green,Conc. Up,Rejuvenation
HSPA14,C3,0.53730235913076,Turquoise,Disc. YDn/OUp,Rejuvenation
SCRN3,C1,0.9904523573252184,Turquoise,Conc. Down,Non-restored (-/-)
NEXN,C4,0.9999928126253904,Black,Disc. YDn/OUp,Rejuvenation
AP1B1,C3,0.9851129916202596,Turquoise,Conc. Up,Rejuvenation
BST2,C4,0.4980789915122044,Red,Conc. Down,Reversal
PMPCA,C2,0.9963101878884028,Red,Disc. YDn/OUp,Rejuvenation
EFEMP1,C1,0.8296920445468858,Pink,Disc. YDn/OUp,Rejuvenation
STX4,C1,0.9888774175150388,Turquoise,Conc. Down,Non-restored (-/-)
AIMP1,C2,0.7413438387148762,Yellow,Conc. Up,Non-restored (+/+)
ILF3,C1,0.8856945816225893,Turquoise,Conc. Up,Non-restored (+/+)
TRAP1,C2,0.9994851275661844,Blue,Conc. Down,Reversal
ANK3,C3,0.9648904970374736,Black,Disc. YUp/ODn,Reversal
HSPB3,C3,0.9999921774792012,Brown,Conc. Up,Rejuvenation
ECH1,C2,0.9999988248455106,Blue,Disc. YUp/ODn,Reversal
STRN3,C3,0.8961443079278633,Yellow,Disc. YUp/ODn,Non-restored (-/-)
COASY,C1,0.9917880373821882,Turquoise,Conc. Down,Non-restored (-/-)
TRDN,C4,0.9999944068169077,Black,Conc. Up,Rejuvenation
ACACA,C3,0.9998723150933704,Brown,Conc. Up,Rejuvenation
GPS1,C3,0.7508850871475803,Turquoise,Disc. YUp/ODn,Reversal
PRKAA1,C3,0.6112016486662736,Turquoise,Conc. Up,Rejuvenation
TARDBP,C2,0.5444048095873387,Blue,Conc. Up,Non-restored (+/+)
PAK1,C1,0.9978318194574652,Turquoise,Conc. Up,Non-restored (+/+)
AIMP2,C3,0.9628699850022484,Brown,Disc. YUp/ODn,Non-restored (-/-)
PRDX4,C4,0.6300813856907838,Yellow,Conc. Up,Rejuvenation
CBX3,C1,0.8205385366345331,Blue,Conc. Up,Non-restored (+/+)
PSMD2,C1,0.914839826183788,Yellow,Conc. Up,Rejuvenation
MYBPH,C4,0.9991177312766985,Brown,Conc. Up,Rejuvenation
SELENBP1,C1,0.9989681329668348,Blue,Conc. Down,Reversal
G3BP1,C4,0.9998519372321673,Black,Disc. YDn/OUp,Rejuvenation
PABPC4,C2,0.9831189313636752,Turquoise,Disc. YDn/OUp,Non-restored (+/+)
SGCG,C1,0.9858605874085742,Turquoise,Conc. Down,Non-restored (-/-)
EIF3I,C4,0.989219471704702,Black,Conc. Up,Rejuvenation
CTBP1,C1,0.5502685262037341,Yellow,Disc. YDn/OUp,Non-restored (+/+)
UBE2V1,C3,0.6125024599627694,Turquoise,Conc. Down,Non-restored (-/-)
DYNC1I2,C3,0.9936781037859898,Brown,Conc. Up,Rejuvenation
NNT,C2,0.9999992825280544,Magenta,Conc. Up,Non-restored (+/+)
SNTA1,C1,0.9920808556934704,Turquoise,Disc. YDn/OUp,Rejuvenation
SF3B2,C4,0.5006626522557126,Blue,Conc. Up,Non-restored (+/+)
PDAP1,C3,0.971682614115574,Black,Disc. YUp/ODn,Reversal
TMED1,C3,0.6889371767336686,Turquoise,Conc. Up,Rejuvenation
PICALM,C3,0.7122578827552549,Turquoise,Disc. YUp/ODn,Reversal
SQSTM1,C1,0.8157695303720542,Brown,Disc. YDn/OUp,Rejuvenation
MTX1,C2,0.720769194142805,Turquoise,Disc. YDn/OUp,Rejuvenation
ART3,C1,0.9743132175130882,Green,Conc. Down,Reversal
ASAH1,C2,0.6694221661159783,Blue,Conc. Down,Reversal
PIN1,C1,0.998827107930706,Yellow,Conc. Up,Rejuvenation
CAMK2G,C4,0.948546260611176,Black,Conc. Down,Non-restored (-/-)
CAMK2D,C3,0.9168111995124828,Brown,Conc. Up,Rejuvenation
DCTN2,C3,0.9983088645688868,Brown,Conc. Up,Non-restored (+/+)
NAE1,C1,0.8917368927787551,Turquoise,Conc. Down,Reversal
STIM1,C1,0.7259014913734867,Black,Conc. Up,Rejuvenation
CUL1,C1,0.7652738941529281,Yellow,Disc. YUp/ODn,Reversal
CUL2,C3,0.9869571582267648,Turquoise,Conc. Up,Rejuvenation
CUL3,C4,0.4923859955829351,Yellow,Disc. YUp/ODn,Reversal
CUL4A,C3,0.8707188555154651,Blue,Conc. Down,Reversal
FHL1,C3,0.8027734012335049,Yellow,Conc. Up,Rejuvenation
ITGA7,C4,0.803823779680283,Green,Conc. Down,Reversal
AAMP,C1,0.8892554582816513,Turquoise,Conc. Up,Rejuvenation
CACNA1S,C1,0.6749265027753932,Green,Conc. Down,Non-restored (-/-)
MOGS,C4,0.9263909216038828,Turquoise,Conc. Down,Non-restored (-/-)
SPTAN1,C3,0.9931669785490064,Black,Conc. Up,Rejuvenation
AUH,C2,0.9999076401050812,Blue,Disc. YDn/OUp,Non-restored (+/+)
BLMH,C1,0.8924573639555792,Turquoise,Conc. Down,Non-restored (-/-)
TUBB2A,C4,0.7653748033470508,Brown,Conc. Up,Non-restored (+/+)
IDI1,C2,0.9946329826579196,Blue,Conc. Down,Reversal
PRKG1,C1,0.9678270829992331,Turquoise,Conc. Down,Non-restored (-/-)
COX17,C2,0.932122569134236,Turquoise,Conc. Down,Non-restored (-/-)
NID2,C4,0.9994763113024846,Green,Conc. Down,Reversal
IL18,C3,0.9890287467422048,Brown,Conc. Up,Rejuvenation
DAG1,C1,0.9387778797229102,Yellow,Conc. Down,Non-restored (-/-)
EIF3A,C3,0.8465347380521471,Black,Disc. YDn/OUp,Rejuvenation
UBAP2L,C4,0.983892247858962,Turquoise,Disc. YDn/OUp,Rejuvenation
DPYSL3,C4,0.4574653256705714,Blue,Conc. Down,Reversal
DCTN1,C3,0.9877146314158136,Black,Conc. Up,Non-restored (+/+)
DYNC1H1,C3,0.9999980178443396,Brown,Conc. Up,Rejuvenation
EIF2B1,C3,0.9991062339435242,Brown,Conc. Up,Rejuvenation
EIF4A2,C1,0.9694099776128589,Yellow,Disc. YDn/OUp,Non-restored (+/+)
ENDOG,C2,0.9998827542451068,Magenta,Conc. Up,Rejuvenation
TRIM25,C2,0.8410176588638829,Turquoise,Conc. Down,Non-restored (-/-)
FLNC,C3,0.999855067194624,Brown,Conc. Up,Rejuvenation
MYBPC2,C4,0.9999907060984085,Green,Disc. YDn/OUp,Rejuvenation
