gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
MSRB3,0.4238,0.3675,0.698691,0.710845,NS
TF,-0.2912,0.5345,0.698797,0.590078,NS
HSPA2,-0.347,0.4477,0.699266,0.652084,NS
STXBP3,0.2351,0.6601,0.699483,0.520326,NS
NDUFS2,0.2772,0.5591,0.699878,0.580152,NS
PTGES3,-0.2341,0.6583,0.701272,0.52191,NS
PPM1A,-0.1835,0.8392,0.701434,0.436324,NS
SEPTIN11,-0.2736,0.5626,0.701554,0.578985,NS
CUL5,-0.1897,0.8085,0.70248,0.449572,NS
PEX11B,-0.3449,0.4435,0.703162,0.655069,NS
NAPA,-0.1605,0.9524,0.70335,0.38688,NS
COPS8,-0.2097,0.7255,0.704488,0.483027,NS
HARS1,-0.1998,0.7611,0.704631,0.466435,NS
TUBA1B,0.2161,0.7033,0.704675,0.496765,NS
FBP1,-0.3789,0.3985,0.706324,0.68517,NS
HLA-A,-0.286,0.525,0.707661,0.594493,NS
NT5C,0.2768,0.541,0.708388,0.585393,NS
YBX1,0.2341,0.6388,0.708699,0.533415,NS
DEPTOR,0.2802,0.5308,0.70999,0.592507,NS
GSS,-0.2215,0.6699,0.710636,0.513803,NS
GALM,0.2296,0.6448,0.711132,0.529966,NS
MYH11,0.4218,0.3493,0.712277,0.72392,NS
SLC20A2,0.503,0.2929,0.71229,0.756695,NS
PFDN6,-0.2062,0.7135,0.712669,0.488142,NS
DPP7,-0.3366,0.4339,0.71442,0.661608,NS
TTR,-0.2929,0.4985,0.71449,0.615769,NS
ANXA2,0.2292,0.6368,0.714587,0.533458,NS
XPNPEP1,0.2079,0.6958,0.716744,0.50076,NS
S100A4,0.3543,0.4058,0.718112,0.681243,NS
RPS11,0.2225,0.6458,0.718306,0.529966,NS
HEBP2,-0.2225,0.6444,0.718859,0.529966,NS
PKM,0.1962,0.7305,0.718963,0.481414,NS
NT5C3A,-0.1914,0.7467,0.719544,0.473772,NS
PRXL2A,-0.3025,0.4713,0.720143,0.63909,NS
AHNAK,0.2468,0.5758,0.720935,0.570254,NS
ATP2B1,-0.3701,0.3833,0.721347,0.69777,NS
SUCLA2,-0.1963,0.7219,0.721629,0.483027,NS
LDHD,-0.3539,0.3988,0.722531,0.68517,NS
LETM1,-0.2407,0.5863,0.72259,0.564615,NS
ACOT2,-0.2263,0.623,0.722847,0.542949,NS
ATP5F1D,-0.2362,0.5956,0.723315,0.558502,NS
HIBADH,-0.179,0.7858,0.723337,0.456873,NS
UBN2,0.4625,0.3038,0.723569,0.749446,NS
PPP2R5A,0.3029,0.4636,0.723724,0.645963,NS
NDUFA10,0.2547,0.5504,0.724097,0.581462,NS
PCYT1A,-0.2103,0.6665,0.724143,0.515057,NS
MYLK2,-0.3243,0.4319,0.724332,0.661608,NS
H2BC4,0.3995,0.3486,0.725701,0.724128,NS
CUTC,-0.2182,0.6382,0.725721,0.533415,NS
DHRS7,0.215,0.6462,0.726185,0.529966,NS
SEC23IP,0.2069,0.6712,0.726261,0.513552,NS
CUL2,0.2429,0.5711,0.726574,0.574108,NS
PSMA3,0.1716,0.807,0.72696,0.449572,NS
TMEM70,0.3496,0.3938,0.728337,0.689328,NS
H1-0,-0.2802,0.4913,0.728338,0.6226,NS
JPH1,0.2218,0.6185,0.729165,0.543817,NS
PSMD11,0.1563,0.8769,0.729299,0.420991,NS
WARS1,-0.1972,0.6947,0.72942,0.50076,NS
APMAP,0.2311,0.5905,0.730369,0.562734,NS
UFL1,-0.2214,0.6146,0.730997,0.547031,NS
SHMT2,0.2796,0.4847,0.73194,0.62751,NS
VCAN,-0.2134,0.6304,0.733663,0.537802,NS
MYL3,0.3995,0.3359,0.734189,0.733208,NS
XPO7,-0.2685,0.4974,0.735286,0.616199,NS
JPT2,-0.3207,0.4161,0.735453,0.673583,NS
DDX39B,0.2453,0.5437,0.735626,0.58323,NS
THNSL1,-0.3707,0.3582,0.736578,0.716036,NS
NFIC,-0.2518,0.5264,0.736933,0.594319,NS
PSMA1,0.1563,0.842,0.738529,0.435646,NS
TKFC,-0.2974,0.4392,0.740279,0.65764,NS
PSMC5,0.1723,0.7574,0.740497,0.467436,NS
ISOC2,-0.195,0.6665,0.741409,0.515057,NS
TNNI1,0.3863,0.3353,0.742146,0.733575,NS
SLC29A1,-0.2459,0.5266,0.742158,0.594319,NS
PPP1CB,0.2493,0.5188,0.742462,0.598532,NS
SQOR,0.324,0.3989,0.742578,0.68517,NS
RPS9,0.2472,0.5226,0.742672,0.596103,NS
BLVRB,-0.2054,0.6247,0.744208,0.542028,NS
SPTAN1,0.2244,0.5692,0.745232,0.574355,NS
MMAB,-0.245,0.5208,0.745375,0.597458,NS
GYG1,0.1931,0.6603,0.745618,0.520326,NS
EIF3E,0.2308,0.5484,0.747232,0.582026,NS
ALDH1L1,-0.2367,0.534,0.747464,0.590078,NS
PPP3CB,-0.2123,0.5925,0.748489,0.560651,NS
CBX3,-0.2659,0.4724,0.74887,0.638029,NS
MRPL12,-0.3353,0.3732,0.749679,0.705704,NS
SLC25A42,-0.4734,0.2639,0.750045,0.78415,NS
PSMA6,0.1784,0.6953,0.751537,0.50076,NS
MCM5,-0.3657,0.3388,0.751794,0.73167,NS
ADSS1,-0.1852,0.6685,0.751995,0.514423,NS
ALYREF,0.2747,0.4486,0.752952,0.651384,NS
COL7A1,-0.2809,0.4374,0.753606,0.658585,NS
ORM1,-0.3349,0.3656,0.754328,0.711993,NS
UTRN,0.2302,0.5306,0.754806,0.592507,NS
BTF3L4,0.1742,0.7005,0.754998,0.498846,NS
YWHAE,-0.1578,0.7694,0.75615,0.463291,NS
LRRC20,-0.199,0.6082,0.756792,0.550929,NS
EIF1,-0.2322,0.5202,0.757153,0.597759,NS
CCT3,0.1581,0.764,0.75725,0.465882,NS
TMX1,-0.22,0.5469,0.758049,0.582026,NS
MRPL40,-0.2621,0.4574,0.758753,0.648322,NS
MRPL38,0.2629,0.4557,0.758939,0.649729,NS
PIN1,0.2116,0.5652,0.759254,0.577062,NS
CAPNS1,0.1408,0.8452,0.760323,0.434037,NS
NIPSNAP2,-0.2,0.5938,0.760781,0.560229,NS
MTDH,0.2124,0.5587,0.760905,0.580152,NS
KARS1,-0.1636,0.7249,0.760978,0.483027,NS
SDHD,-0.2397,0.4927,0.761953,0.62121,NS
DDAH1,0.2083,0.565,0.762599,0.577062,NS
PTMA,-0.2717,0.4325,0.762952,0.661608,NS
OCIAD1,-0.184,0.6376,0.763262,0.533415,NS
TMCO1,0.2125,0.5513,0.763569,0.581462,NS
CPNE3,-0.1847,0.6325,0.764161,0.535809,NS
GNAI2,-0.1711,0.681,0.764653,0.507294,NS
CUL3,-0.1917,0.6076,0.764741,0.550929,NS
SLC25A20,-0.2441,0.4751,0.765613,0.635826,NS
MYO18A,0.2895,0.4005,0.765675,0.684657,NS
EEA1,0.2168,0.5344,0.76584700000000006,0.590078,NS
HSPBP1,-0.2432,0.4761,0.765988,0.634895,NS
FHL1,0.1897,0.6088,0.766484,0.55086,NS
CKMT2,-0.2422,0.4769,0.766487,0.634828,NS
GCSH,-0.2557,0.4512,0.766695,0.651384,NS
CNBP,-0.2163,0.5307,0.767735,0.592507,NS
SUCLG1,-0.1884,0.607,0.768542,0.550929,NS
LRRC40,-0.3195,0.3574,0.768816,0.716036,NS
AKR1C2,0.3127,0.3646,0.769142,0.713161,NS
DDX17,-0.1838,0.6181,0.769872,0.543817,NS
FAM98B,0.2007,0.5609,0.771659,0.578985,NS
FAHD1,-0.2118,0.5316,0.771673,0.592507,NS
PEA15,0.3538,0.3166,0.772627,0.742153,NS
KRT10,0.3596,0.3111,0.772879,0.744789,NS
STOM,-0.2562,0.4361,0.773187,0.659388,NS
KDM5B,0.221,0.5052,0.773262,0.609614,NS
MRPL21,-0.3419,0.3251,0.774169,0.74016,NS
PICALM,-0.2669,0.4149,0.77492,0.673583,NS
VDAC3,-0.2182,0.5074,0.774929,0.608664,NS
LMNB2,0.2909,0.3796,0.775464,0.700915,NS
MARS1,0.2654,0.4161,0.775517,0.673583,NS
RAB2A,-0.2163,0.5053,0.777473,0.609614,NS
TBC1D4,0.1978,0.5485,0.778946,0.582026,NS
EIF3B,0.1876,0.5783,0.778972,0.570254,NS
PSMD6,0.2229,0.4858,0.779298,0.627097,NS
TARS1,0.2157,0.4987,0.780582,0.615769,NS
PREB,-0.1971,0.5455,0.780665,0.582026,NS
NUDT16,-0.2169,0.4945,0.78119,0.619662,NS
NME2,0.1792,0.5985,0.781194,0.55647,NS
GAPDHS,-0.3676,0.2907,0.781872,0.758851,NS
COMT,0.1913,0.5564,0.782592,0.581462,NS
AASDHPPT,-0.2477,0.4274,0.78369,0.664292,NS
PAIP1,-0.2006,0.5266,0.784076,0.594319,NS
S100A9,0.3644,0.2896,0.784312,0.759275,NS
HSPA8,0.1462,0.72,0.784755,0.483801,NS
GLO1,-0.1788,0.5882,0.784924,0.563943,NS
DNM1L,-0.1691,0.6221,0.784927,0.542949,NS
HNRNPM,0.2281,0.4604,0.785155,0.647178,NS
ARIH1,-0.2313,0.4535,0.785394,0.650808,NS
MTX1,0.1908,0.5496,0.785463,0.581493,NS
ENDOD1,0.1691,0.6138,0.787435,0.547539,NS
CASQ2,-0.2545,0.4074,0.787596,0.680749,NS
PFKM,0.2049,0.5058,0.787682,0.609614,NS
SARS1,0.21,0.4933,0.787797,0.620879,NS
SBDS,0.1707,0.6042,0.788597,0.552604,NS
PSMA4,0.1583,0.6503,0.78897,0.528622,NS
GDI2,-0.1432,0.7185,0.789031,0.484871,NS
PYGB,-0.1867,0.5501,0.789366,0.581462,NS
DCAF8,0.2135,0.4808,0.789473,0.630346,NS
CES2,-0.2869,0.3574,0.78969,0.716036,NS
HDLBP,0.2387,0.4296,0.789693,0.662434,NS
ADSL,0.186,0.5501,0.790052,0.581462,NS
ATP5PD,-0.1757,0.5816,0.790363,0.569102,NS
SLC16A1,-0.2603,0.3917,0.790784,0.691025,NS
ANP32A,0.1783,0.5706,0.791202,0.574235,NS
AARS1,-0.1647,0.6171,0.791338,0.54447,NS
CLUH,-0.3055,0.3319,0.79181,0.737263,NS
PPP2R1A,-0.1323,0.7616,0.792918,0.466435,NS
MSRB2,-0.2786,0.361,0.793265,0.715565,NS
UBE2B,0.2585,0.387,0.794264,0.694575,NS
HNRNPK,-0.1639,0.6093,0.794583,0.550816,NS
TUBB4B,0.1717,0.5807,0.794877,0.569663,NS
MBNL1,0.1743,0.5717,0.795012,0.573978,NS
DNAJC11,-0.2391,0.4163,0.795177,0.673583,NS
CDV3,0.1889,0.5252,0.795773,0.594493,NS
ATP2A1,0.2134,0.4627,0.796643,0.64606,NS
ATP5F1C,-0.1784,0.5523,0.797019,0.581462,NS
UBA1,-0.1415,0.6964,0.797071,0.50076,NS
ADI1,0.3029,0.3248,0.797261,0.74016,NS
EIF3J,0.1458,0.6738,0.797517,0.511163,NS
MRPS5,0.2642,0.3709,0.797986,0.707545,NS
ABRAXAS2,-0.1626,0.6016,0.798299,0.553616,NS
CYCS,0.2468,0.3947,0.799083,0.688817,NS
ATP5IF1,-0.216,0.4508,0.799167,0.651384,NS
YWHAH,-0.1577,0.6125,0.800624,0.547975,NS
MYH14,-0.2178,0.4431,0.800782,0.655069,NS
ZRANB2,-0.332,0.2897,0.801372,0.759275,NS
PSME4,0.2677,0.3586,0.80168,0.716036,NS
CCDC124,0.2076,0.4622,0.801775,0.64606,NS
VPS13C,0.2251,0.4255,0.802067,0.666596,NS
QARS1,0.1457,0.6551,0.802694,0.525209,NS
EIF2S2,0.1752,0.5448,0.802704,0.58225,NS
COPS7A,-0.1696,0.562,0.802909,0.578985,NS
ACSS1,-0.2264,0.4207,0.803103,0.672442,NS
VPS28,-0.1696,0.561,0.80323,0.578985,NS
EIF2B4,-0.2392,0.396,0.804028,0.688118,NS
DDOST,0.1703,0.556,0.804105,0.581462,NS
EEF1D,0.1487,0.6348,0.80465,0.535266,NS
ARL6IP5,-0.1691,0.5543,0.805917,0.581462,NS
ELMOD2,0.3195,0.293,0.806073,0.756695,NS
SOD1,-0.1766,0.5281,0.806736,0.594319,NS
JPH2,0.1822,0.5091,0.807648,0.608645,NS
CHCHD2,-0.2626,0.3527,0.807915,0.721662,NS
FDXR,-0.3028,0.3041,0.808925,0.749446,NS
LYPLAL1,0.291,0.3162,0.809045,0.742153,NS
NAA50,-0.1743,0.5271,0.80934,0.594319,NS
PARK7,-0.1498,0.6111,0.809975,0.549147,NS
BCAP31,0.1469,0.6225,0.810147,0.542949,NS
CMBL,-0.2118,0.4301,0.810803,0.662359,NS
AIMP1,-0.1649,0.5519,0.810938,0.581462,NS
SARS2,-0.2061,0.4395,0.811748,0.65764,NS
PPID,-0.3092,0.2926,0.811916,0.756695,NS
PIAS2,0.1972,0.4582,0.812182,0.648158,NS
CAMK2G,0.1714,0.5269,0.812212,0.594319,NS
PCBD1,-0.1648,0.5477,0.812374,0.582026,NS
PSMD4,0.1424,0.633,0.812574,0.535751,NS
NUTF2,-0.1624,0.554,0.812875,0.581462,NS
PLAA,-0.1581,0.5674,0.813375,0.57559,NS
TXNRD2,-0.2241,0.3994,0.813796,0.68517,NS
RHOA,-0.1623,0.5509,0.813955,0.581462,NS
RAB18,-0.1709,0.523,0.814022,0.596103,NS
PARVA,-0.2136,0.4183,0.814026,0.673583,NS
COBL,0.2814,0.3164,0.814647,0.742153,NS
EFEMP1,0.2749,0.3231,0.815031,0.74016,NS
EIF2S1,0.1277,0.6929,0.815648,0.501073,NS
DNPEP,0.1504,0.5837,0.816958,0.567096,NS
CSNK2A1,0.2106,0.4167,0.817012,0.673583,NS
UFM1,-0.213,0.4117,0.817127,0.677373,NS
SARNP,0.2386,0.3658,0.817954,0.711993,NS
DEK,0.1993,0.4377,0.818036,0.658585,NS
ELOC,0.1482,0.5885,0.818078,0.563943,NS
PSMB5,-0.1801,0.4836,0.818277,0.628589,NS
DPT,0.2931,0.2965,0.818594,0.754568,NS
HLA-DRB1,-0.2653,0.3272,0.818807,0.738564,NS
IDH1,-0.1507,0.5761,0.818813,0.570254,NS
PRPSAP1,0.2666,0.3218,0.820739,0.740692,NS
NDUFB11,-0.206,0.4156,0.821067,0.673583,NS
ARAF,-0.2905,0.2944,0.821239,0.756269,NS
UBA2,-0.1975,0.4315,0.821807,0.661608,NS
SLC2A4,0.2626,0.3241,0.822066,0.74016,NS
SLC37A4,0.2188,0.3873,0.822743,0.694575,NS
VWF,0.2972,0.2837,0.823543,0.764138,NS
MRPL4,0.3057,0.2744,0.824391,0.772815,NS
ALAD,-0.2101,0.396,0.825671,0.688118,NS
RTN4IP1,-0.2381,0.3487,0.825982,0.724128,NS
PRDX1,-0.1749,0.4739,0.826208,0.636369,NS
MMUT,-0.2231,0.3693,0.827222,0.709332,NS
TCP1,0.1459,0.5633,0.827594,0.578697,NS
PSMA7,0.1259,0.6485,0.828564,0.529658,NS
GNPDA1,-0.1647,0.4903,0.83027,0.622867,NS
NSF,0.2013,0.4006,0.830507,0.684657,NS
CZIB,-0.174,0.4627,0.830761,0.64606,NS
SNX5,-0.3186,0.2527,0.830802,0.791525,NS
CD47,-0.1932,0.4149,0.83146,0.673583,NS
PMM2,0.2378,0.3365,0.831723,0.732718,NS
PSMC1,0.1429,0.5591,0.83194,0.580152,NS
BLMH,0.2021,0.3924,0.83311,0.691025,NS
APOOL,-0.1694,0.4678,0.833209,0.642561,NS
HYOU1,0.1827,0.433,0.833525,0.661608,NS
HNRNPDL,0.1949,0.4029,0.834618,0.682938,NS
ACYP2,0.1567,0.4976,0.835627,0.616199,NS
DCPS,-0.2292,0.3392,0.836062,0.73167,NS
CFL2,-0.1422,0.547,0.836082,0.582026,NS
HNRNPH1,0.1651,0.4686,0.836829,0.642002,NS
SELENOF,-0.3171,0.2438,0.836961,0.798997,NS
ABCE1,0.1982,0.3871,0.838068,0.694575,NS
PALMD,-0.1939,0.3956,0.83807,0.688118,NS
PSMB1,0.1234,0.62,0.838471,0.543649,NS
ATP6V1B2,-0.156,0.4899,0.838639,0.622875,NS
TOLLIP,0.1662,0.4595,0.838754,0.647984,NS
TGM2,-0.2352,0.3236,0.839241,0.74016,NS
ATP1A1,0.1403,0.5394,0.840075,0.586711,NS
AKR1A1,-0.1624,0.4656,0.84023,0.643458,NS
MRPL36,0.1846,0.4087,0.840529,0.679874,NS
EHD1,-0.1466,0.5101,0.841785,0.608578,NS
SYNGR2,-0.2065,0.3607,0.842346,0.715565,NS
DNM2,-0.1652,0.4499,0.842674,0.651384,NS
PLGRKT,-0.2329,0.3174,0.843509,0.742153,NS
EPS15L1,0.1913,0.3851,0.84399,0.696719,NS
TOMM70,-0.1755,0.4196,0.843998,0.67347,NS
DNAJA1,-0.218,0.3378,0.84404,0.73167,NS
CAPN2,0.1564,0.4692,0.844524,0.641557,NS
LMAN1,0.1727,0.4248,0.844592,0.666607,NS
DNAJB4,0.2826,0.2568,0.846117,0.788637,NS
COL6A1,0.3002,0.2412,0.846402,0.800712,NS
FUNDC2,-0.1547,0.4662,0.84696,0.643442,NS
OXSR1,-0.1308,0.5501,0.847336,0.581462,NS
NPEPL1,-0.2149,0.3333,0.847948,0.735362,NS
ETHE1,0.2033,0.3521,0.848064,0.722109,NS
SERBP1,0.1822,0.392,0.84836,0.691025,NS
C11orf68,0.1898,0.3746,0.849016,0.704645,NS
SNU13,-0.1774,0.4003,0.84914,0.684657,NS
TPI1,0.1398,0.5077,0.849218,0.608664,NS
ROMO1,-0.2122,0.329,0.851492,0.738392,NS
TMEM126A,-0.17,0.4104,0.851545,0.678791,NS
SSPN,-0.1526,0.4558,0.852038,0.649729,NS
EEF1B2,0.1573,0.4411,0.852378,0.65723,NS
SERPING1,-0.2235,0.3102,0.852461,0.744789,NS
MTPN,-0.1424,0.4859,0.852767,0.627097,NS
USP5,0.1347,0.5091,0.853897,0.608645,NS
HSPD1,-0.1369,0.5009,0.853943,0.613985,NS
USP15,0.1537,0.4432,0.854854,0.655069,NS
AP2A1,0.1786,0.3808,0.855034,0.699505,NS
HSPA5,0.1333,0.51,0.855053,0.608578,NS
MACROD1,0.1508,0.4496,0.85548,0.651384,NS
EIF4E,0.1428,0.4745,0.855535,0.636112,NS
GFM1,-0.1751,0.385,0.856193,0.696719,NS
MARCKS,-0.1872,0.3592,0.856568,0.716036,NS
ACTR3,-0.1306,0.5133,0.856914,0.605054,NS
FAM185A,-0.268,0.2493,0.857427,0.793941,NS
CMPK1,0.2132,0.3128,0.857683,0.744396,NS
GLRX5,-0.215,0.3084,0.858386,0.745775,NS
PCBP1,0.1326,0.4996,0.858467,0.615243,NS
AP1M1,0.1819,0.3636,0.858744,0.713588,NS
DHRS4,0.2079,0.318,0.858757,0.742153,NS
SORBS1,-0.2618,0.2523,0.858885,0.791525,NS
BOLA2,0.1787,0.3689,0.859157,0.709409,NS
TMEM11,-0.1507,0.437,0.859325,0.658585,NS
CTTN,0.2754,0.2391,0.859327,0.80136,NS
MT-ND1,0.1922,0.3409,0.859939,0.731662,NS
APRT,0.1448,0.4524,0.85994,0.650882,NS
NTPCR,-0.2032,0.3221,0.860091,0.740692,NS
RPN1,0.1255,0.5211,0.860189,0.597458,NS
REEP5,0.1602,0.4058,0.860943,0.681243,NS
MRPL53,0.2258,0.2863,0.861725,0.7624,NS
IMMT,-0.1382,0.4672,0.861852,0.642885,NS
ACOT1,0.2318,0.2783,0.861924,0.76853,NS
GOT2,-0.1436,0.4485,0.862213,0.651384,NS
S100A8,0.3073,0.2091,0.862454,0.829688,NS
SYNPO,0.2012,0.3194,0.862503,0.742153,NS
TPP2,-0.1415,0.4524,0.862925,0.650882,NS
MXRA7,-0.2599,0.2453,0.863455,0.798249,NS
NDUFV3,0.2166,0.2943,0.863478,0.756269,NS
ARCN1,-0.1818,0.3506,0.863518,0.722407,NS
ATXN10,0.1638,0.3879,0.86392,0.694575,NS
COL18A1,-0.2456,0.2586,0.863954,0.786881,NS
UQCRFS1,0.1413,0.4493,0.863988,0.651384,NS
PRPS1,0.176,0.3601,0.864184,0.716036,NS
DLD,-0.1306,0.4854,0.864202,0.627101,NS
PPM1B,-0.1718,0.3673,0.864768,0.710845,NS
NDUFB6,0.2054,0.307,0.864879,0.74705,NS
PTMS,-0.2027,0.3107,0.864997,0.744789,NS
SLC1A4,0.2098,0.2995,0.865293,0.751561,NS
TIPRL,0.1307,0.4808,0.865309,0.630346,NS
IFIT2,-0.1777,0.3506,0.866318,0.722407,NS
ARL3,-0.1713,0.3631,0.866553,0.713916,NS
TBCE,-0.1877,0.3312,0.866599,0.737329,NS
PHB2,-0.1361,0.4551,0.867092,0.65001,NS
TBCB,-0.1527,0.4048,0.867327,0.68195,NS
ENO1,0.1727,0.3577,0.8674,0.716036,NS
CD81,0.2272,0.2707,0.867999,0.776383,NS
LGALS3,0.1833,0.335,0.868126,0.733575,NS
VAPA,0.138,0.4437,0.868461,0.655069,NS
ARPP19,0.1895,0.3215,0.869109,0.74076,NS
FKBP3,-0.1268,0.4787,0.869548,0.632876,NS
MRPS15,-0.252,0.2383,0.870872,0.802234,NS
AGO2,-0.1665,0.3579,0.871778,0.716036,NS
HBB,-0.2328,0.2554,0.872049,0.790034,NS
SETD7,0.1465,0.4038,0.872671,0.682896,NS
COQ6,-0.1535,0.3814,0.873911,0.699505,NS
ATP5PB,-0.1354,0.4313,0.874178,0.661608,NS
SGCB,-0.1288,0.4522,0.874437,0.650882,NS
AK2,-0.1447,0.4011,0.874906,0.684657,NS
SGCD,-0.1385,0.4182,0.875126,0.673583,NS
NNT,-0.1506,0.3835,0.875485,0.69777,NS
NDUFS5,-0.1876,0.3068,0.875921,0.74705,NS
ESD,0.1748,0.3287,0.8761,0.738392,NS
HBA1,-0.2301,0.2491,0.876332,0.793941,NS
APEX1,-0.1413,0.4028,0.87717,0.682938,NS
IGKV3-20,-0.2671,0.2114,0.878062,0.826374,NS
SPRYD4,-0.1879,0.3006,0.878066,0.751561,NS
SORD,0.1938,0.2884,0.879236,0.760319,NS
PCMT1,-0.129,0.4325,0.879492,0.661608,NS
SERPINF2,0.1951,0.2854,0.879666,0.763348,NS
MYL2,0.263,0.2116,0.879756,0.826374,NS
FKBP1A,-0.1624,0.3413,0.880189,0.731662,NS
PSMD1,0.1264,0.4371,0.880518,0.658585,NS
SYPL1,0.1605,0.3443,0.880527,0.729083,NS
IL18,0.2611,0.2115,0.880587,0.826374,NS
ABHD14B,-0.1415,0.3901,0.880648,0.692421,NS
PIN4,-0.1615,0.3408,0.880973,0.731662,NS
UBXN6,0.1557,0.3529,0.881138,0.721662,NS
PDAP1,-0.1471,0.3728,0.881372,0.705882,NS
RPS28,0.1768,0.3092,0.881737,0.745541,NS
KRT1,0.2631,0.2073,0.882022,0.829851,NS
IGLC2,-0.2488,0.2191,0.882048,0.820472,NS
DCTN4,-0.1685,0.3232,0.882138,0.74016,NS
DTNA,-0.13,0.4176,0.882511,0.673583,NS
CAVIN1,-0.1315,0.4126,0.882527,0.676588,NS
COMMD7,0.1986,0.2731,0.882619,0.774594,NS
SFPQ,0.185,0.2926,0.88281,0.756695,NS
PDLIM3,0.1727,0.3131,0.882942,0.744396,NS
GSTM2,0.1634,0.3307,0.882975,0.737329,NS
RPS6KA3,0.1423,0.3789,0.88321,0.701323,NS
HNRNPL,0.1529,0.3509,0.88379,0.722407,NS
ERLIN2,0.1631,0.3282,0.884033,0.738564,NS
VAMP2,-0.2519,0.2115,0.884521,0.826374,NS
AKAP12,0.1775,0.3001,0.884579,0.751561,NS
TIMM8B,0.1759,0.3015,0.885001,0.751245,NS
NDUFA13,0.1606,0.3302,0.885076,0.737329,NS
BCL2L13,-0.1202,0.4397,0.885387,0.65764,NS
PAICS,0.1219,0.4336,0.885412,0.661608,NS
RUVBL2,-0.1674,0.3151,0.885643,0.74302,NS
USP47,-0.1506,0.3475,0.886448,0.725257,NS
NDUFB7,-0.1823,0.2866,0.886647,0.762399,NS
PPP2CA,-0.1096,0.4762,0.88679,0.634895,NS
PPIL3,-0.194,0.268,0.887158,0.779923,NS
THAP4,-0.1594,0.3249,0.88762,0.74016,NS
HP1BP3,0.1818,0.2845,0.887686,0.763491,NS
CAT,-0.1866,0.2768,0.887869,0.769016,NS
STIM1,0.1362,0.3787,0.88799,0.701323,NS
HNRNPU,-0.1512,0.3384,0.888845,0.73167,NS
KRT8,0.2786,0.1836,0.888879,0.852699,NS
PGP,-0.1228,0.4151,0.889243,0.673583,NS
UQCRB,0.1301,0.3901,0.889703,0.692421,NS
IGHG3,-0.2465,0.2049,0.890239,0.831489,NS
STUB1,0.1344,0.3757,0.89025,0.703977,NS
IDH3A,0.1345,0.3752,0.890333,0.704168,NS
MRPS25,0.1478,0.3397,0.890825,0.73167,NS
ATP5MF,-0.1521,0.3277,0.891541,0.738564,NS
TPPP3,-0.21560000000000001,0.2306,0.891829,0.810732,NS
RHOG,0.2453,0.2024,0.891952,0.833536,NS
RBKS,-0.1682,0.2947,0.892154,0.756269,NS
MRPL37,0.1952,0.2514,0.893185,0.79201,NS
GNAS,-0.145,0.3378,0.893301,0.73167,NS
ATP5PF,0.1396,0.3508,0.893389,0.722407,NS
NDUFAB1,0.1631,0.299,0.893797,0.751575,NS
C6orf136,-0.2726,0.1788,0.893814,0.855528,NS
CTNNA1,0.2073,0.2351,0.893867,0.806311,NS
NDUFS4,0.1704,0.2849,0.894249,0.763491,NS
AHCY,-0.1159,0.4181,0.89438,0.673583,NS
RPN2,0.1591,0.3038,0.89469,0.749446,NS
ATP5PO,-0.128,0.3765,0.89495,0.703162,NS
UBE3A,-0.1518,0.3173,0.894985,0.742153,NS
RDH13,0.1876,0.2547,0.89583,0.790779,NS
SESN1,-0.1553,0.3065,0.896208,0.74705,NS
HSPA9,0.1136,0.4181,0.896394,0.673583,NS
PDCD6IP,-0.1088,0.4347,0.896772,0.660942,NS
KYAT1,-0.1654,0.2809,0.898553,0.765207,NS
TUBB6,0.1799,0.2567,0.899123,0.788637,NS
IPO5,0.0995,0.4615,0.899656,0.646114,NS
TECR,0.1756,0.2587,0.900674,0.786881,NS
NDUFA7,0.1677,0.2706,0.900777,0.776383,NS
PPP6R1,0.1401,0.3231,0.901008,0.74016,NS
CLCC1,0.1327,0.34,0.901294,0.73167,NS
GPI,0.105,0.4294,0.901402,0.662434,NS
CSDE1,0.1257,0.3582,0.901492,0.716036,NS
PMPCB,-0.1347,0.3338,0.901663,0.735191,NS
PADI2,-0.1318,0.34,0.901965,0.73167,NS
GSK3B,0.1185,0.3775,0.902119,0.702164,NS
NTMT1,-0.1762,0.2532,0.902376,0.791525,NS
PPP1R14B,0.1597,0.2782,0.902742,0.76853,NS
GSR,0.1079,0.4077,0.903644,0.680747,NS
ERH,-0.1812,0.2412,0.904237,0.800712,NS
CCT8,0.0962,0.4537,0.90442,0.650808,NS
ST13,-0.1017,0.4282,0.904615,0.663639,NS
TMED2,0.1396,0.3117,0.904662,0.744436,NS
NDUFA8,0.1506,0.2872,0.905213,0.76186,NS
ASPH,0.189,0.2271,0.90589,0.814399,NS
PSMD12,0.1295,0.3311,0.905979,0.737329,NS
HHATL,0.1646,0.2605,0.906017,0.785658,NS
MDH2,-0.1213,0.3529,0.906175,0.721662,NS
NDUFA12,0.1607,0.2659,0.906276,0.782025,NS
MRPL47,-0.1414,0.3006,0.906738,0.751561,NS
GSPT1,0.1167,0.361,0.907516,0.715565,NS
RRAS,-0.123,0.3417,0.907772,0.731662,NS
PSMD9,0.1211,0.3454,0.908209,0.727728,NS
FIS1,-0.1321,0.3159,0.90835,0.742153,NS
BSG,0.1132,0.3666,0.908901,0.711565,NS
HK1,0.1107,0.3722,0.909493,0.706262,NS
NUBP1,0.1612,0.2554,0.90957,0.790034,NS
