"uniprot_id","protein","gene","description","gene_symbol","OP_S06_Pre","OP_S11_Pre","OP_S12_Pre","OP_S17_Pre","O_S05_Pre","O_S06_Pre","O_S07_Pre","O_S10_Pre","O_S16_Pre","O_S17_Pre","O_S24_Pre","O_S28_Pre","O_S29_Pre","O_S32_Pre","O_S35_Pre","OP_S06_Post","OP_S11_Post","OP_S12_Post","OP_S17_Post","O_S05_Post","O_S06_Post","O_S07_Post","O_S10_Post","O_S16_Post","O_S17_Post","O_S24_Post","O_S28_Post","O_S29_Post","O_S32_Post","O_S35_Post","YP_S14_Pre","YP_S45_Pre","YP_S56_Pre","Y_S01_Pre","Y_S07_Pre","Y_S10_Pre","Y_S11_Pre","Y_S16_Pre","Y_S28_Pre","Y_S30_Pre","Y_S31_Pre","Y_S32_Pre","Y_S34_Pre","Y_S35_Pre","Y_S36_Pre","Y_S40_Pre","YP_S14_Post","YP_S45_Post","YP_S56_Post","Y_S01_Post","Y_S07_Post","Y_S10_Post","Y_S11_Post","Y_S16_Post","Y_S28_Post","Y_S30_Post","Y_S31_Post","Y_S32_Post","Y_S34_Post","Y_S35_Post","Y_S36_Post","Y_S40_Post","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"A8MU46","SMTL1_HUMAN","SMTNL1","Smoothelin-like protein 1","=""""",23.3683200378354,23.9501327141885,23.0518135373077,21.4219482430479,24.0344632250841,22.2822846938844,23.8440462567407,23.8519927829064,23.4014527404806,23.4813649855362,23.711624182499,23.7239299634842,23.5030718236872,23.2265065616647,23.3054900935386,22.5004485379683,23.3319253464148,22.6269056781317,21.8731036695889,23.5549519717728,22.7378588343623,23.0576817955543,24.2821783309543,22.9095520812723,22.8015183708404,23.4870877490597,22.8541142796637,23.9826810303931,24.0796116613626,23.8424043537178,23.2275918115709,23.7719057912821,23.7728971501799,23.7284354818434,23.4371282094032,24.0026269202268,21.2564981134301,23.7533274513952,23.8523224293334,24.4046084327216,23.249633034865,23.8853683449762,23.3208247359439,23.5618315335531,23.6728126767591,23.6380086194437,23.144172270952,23.7771252578242,23.0717469864601,23.4383613506646,22.9154549124321,23.3215980929151,22.8671018086508,24.0508874002228,23.9361496620501,24.2472599865725,22.8176062476483,24.4431626918224,24.1410201498402,23.197559178521,24.1782765186657,23.5427596862081,-0.189592673265594,-0.623566752355344,0.244381405824157,23.4146214269568,-0.873220798592257,-5.99484479347459,0.38589665580091,0.567228025550956,0,0
"A8MXV4","NUD19_HUMAN","NUDT19","Nucleoside diphosphate-linked moiety X motif 19","=""""",16.6782995851786,17.3089108880073,17.1398156018892,17.4169766967371,16.6093885745522,17.2072077257811,15.7860638464833,16.1154398322366,16.5520172877415,16.0443219529084,16.4325824766074,16.3337481141462,17.4054112232381,17.397339989739,17.9516417094516,16.6768001958207,17.9032074977109,17.5946538107221,17.2698213898841,17.2562968675902,17.4297849897676,16.5061479786618,16.8439179052791,16.8311673086156,17.151986386691,17.0858578857296,16.7339983542965,16.0856290526543,15.7801256306359,16.7286290698836,16.8601958420592,16.789642313455,16.8025762706688,17.0475846827851,18.6640033111526,18.16515101933,17.0609426674015,16.9494775423821,17.2884845788588,16.9448809711433,17.8725904616229,16.9583102135368,17.7946106751202,16.9861965937274,16.63232167701,17.3344390924847,16.556755978351,17.1702828878201,16.9556271238991,16.593568760822,17.6365137493938,18.4329008464234,17.0641318913983,16.8256777494784,16.7896181984673,17.0187080137903,17.3709712658589,16.9882130627687,17.065612985372,17.3153996743293,16.6075391357648,17.230466908387,-0.434185294232964,-0.824451164247681,-0.0439194242182478,17.0327513866726,-2.22372382297806,-4.02356208277388,0.0298019953762624,0.106924726654023,-1,0
"E9PAV3","NACAM_HUMAN","NACA","Nascent polypeptide-associated complex subunit alpha, muscle-specific form","=""""",23.117290145392,23.4801775694211,23.5358756189002,23.4047920821253,23.745951967826,23.2854628778371,23.4561901521665,23.5441974656083,23.3326434217569,23.4584943787254,23.3111561369311,23.5215603243765,23.680494515578,23.4729391245022,23.5627417893685,23.583992066927,23.2933116128231,23.4746153866028,23.5520067367954,23.6305291633493,23.7764368874411,23.4723190418134,23.6119019375452,23.2439608248518,23.5699147631288,23.7948623609599,23.3351868590095,23.3269408831126,23.5525012824679,23.8432814029289,23.4871781028905,23.6859391109125,23.7690940289066,23.7089981483264,24.0827803964452,23.8495241387008,24.1543358088977,23.6820821575612,23.6709556543874,23.7235998587608,23.5178529647316,23.753551414565,23.7472954503623,23.5403881976616,23.7158015305357,23.5123343504337,23.5381103070121,23.7760523877638,24.199312045587,23.8046948181422,24.6015161503969,24.50531975857,23.5417693448394,23.8095732026459,23.7370346213689,24.0228428966005,24.1704147525716,24.0805890989103,24.0779873075274,24.0936840821116,23.7916096684772,24.1324420525818,-0.26444245242892,-0.433929967918914,-0.0949549369389259,23.6847805256364,-3.11860071448424,-1.91957164535565,0.00275073449423525,0.0191559346418218,-1,-1
"L0R6Q1","S35U4_HUMAN","SLC35A4","SLC35A4 upstream open reading frame protein","=""""",18.7580149033471,18.7118962162686,18.6197047105329,19.0665657586416,18.9371512292849,18.695654207926,17.7731135982365,18.5666463638755,18.4565156214974,18.4060308818459,18.1760739778321,18.4839855306325,18.5356915467039,17.7778986196278,18.9136577401231,18.1830980076054,18.9582602664324,18.7846731092388,19.2139989390501,18.3220046772495,18.2992655939901,18.1730887124667,18.3481256034889,19.1284579425117,18.4730515916499,18.3418973350553,18.7018862853017,17.8732587159586,18.8284458964088,18.6605104779396,19.160654307738,18.8298043105799,18.5717151594518,18.9138404283436,19.3499664777353,19.3612146629109,19.1954060554006,18.8013117446371,18.5509878662838,19.0271747246872,18.5623399883159,18.3106916141888,19.4220598647236,18.7406692496365,18.4921824154844,18.0740488441104,18.4635775340935,18.539214048225,18.6771056113077,18.5088942132707,19.6527371010868,19.1930208244113,18.9653354578364,19.1245253053264,18.1929616800676,18.5199594577986,18.4368907517795,18.9895413215851,19.3182649779041,18.7306887855658,18.5916806880027,17.7131694036933,-0.310014171714172,-0.593865669858388,-0.0261626735699572,18.6637138538211,-2.1830147386017,-4.10548984848465,0.0328118615425583,0.112856258206356,-1,0
"O00151","PDLI1_HUMAN","PDLIM1","PDZ and LIM domain protein 1","=""""",23.2552287435937,23.1251362108062,22.3568998966407,22.5836411622571,23.19756023424,23.4436014270759,21.2211418261732,23.1159323136735,23.977386886835,23.0178264598687,22.6847857710581,22.2563844737765,23.6615028844807,22.7331323992451,23.4755246758641,22.5934559215938,23.3941718537152,22.4154846950966,22.3961815913027,23.1440890722976,23.6966653797607,22.4607741007296,22.2892730740745,23.9091713018794,23.1714924406093,22.9029944591617,21.8163421438408,22.3575012379407,22.8996197633072,22.7106447935412,21.9408599833122,20.6060411000405,21.7929371724729,22.1324830161871,21.9536388434569,22.1482016404185,21.701589884081,22.2641385927661,22.4058884207961,22.8112445967761,22.6568344407582,22.1029659154606,21.3921744188059,21.1352557280104,21.7908495028653,21.9022403955101,21.7083442541033,20.7776820966085,21.2679489441794,22.320681791844,22.3111135829254,23.0785406981007,21.8378177592357,21.9783963366664,21.9346855548035,22.3079764424535,21.693536717073,20.9365177345762,21.5397395157512,21.4395905607197,21.6603514570318,21.7289409686194,1.01929504614021,0.62105218771843,1.41753790456199,22.3471412138847,5.11585502045166,4.35077480810512,3.22123264427338e-06,0.00025340363468284,1,1
"O00159","MYO1C_HUMAN","MYO1C","Unconventional myosin-Ic","=""""",18.0978245964791,18.6963047881375,18.1881412124123,18.9476311197151,19.1541856602126,18.8902526091953,18.2531493263332,17.9453734629333,18.857225936387,18.7266578465372,17.8589760023711,18.6505388009166,18.9077074208024,18.7225865732957,18.7595280288789,18.4873078123996,18.7795192672754,18.359844050353,18.7555065898528,18.4129304858784,18.4280714453733,18.0063079083245,18.2889401945155,18.5729039107078,18.4860789864946,18.7777643492686,18.6726787729789,18.5167671494718,18.8782492391805,18.1204154442101,18.4763309965996,18.0559069255023,18.6873771847405,18.404553795479,18.7902453962076,18.9089030051453,18.5844656527384,17.9721339182177,18.0176223148609,17.7678376899372,18.3022811068588,18.3316253937562,18.4715673077648,18.4955786526705,17.8584693886428,18.185743442521,18.9116190731878,18.2281246610015,19.1594978953657,18.1026821060365,18.6980657484307,19.7351631418051,18.1319029477977,18.1406742636778,18.5050529630659,18.0207317385397,18.2885978918319,18.4380207670559,18.0045442077443,18.1800616044825,17.7025698559332,17.997727368557,0.245157089912844,-0.0255236861542674,0.515837865979956,18.4476620547911,1.81031169007901,-4.79403595944378,0.0750712299150612,0.193040305495872,0,0
"O00168","PLM_HUMAN","FXYD1","Phospholemman","=""""",19.1635103082983,20.0533286577652,20.223506227813,19.7520756431305,19.143759029909,19.8414711538316,20.1544926841884,18.7294985942046,18.5145488379179,20.041811283067,18.6257261360738,20.0413540296231,19.5600656855704,19.9950156531837,19.5235427583498,19.3188713873249,19.43920550244,20.624378374678,20.1358228800783,19.4039837137481,20.203073117634,20.063531166157,19.3425908048913,19.4321816305608,19.8679665338867,18.7943951035441,19.052606875973,19.3175906369023,19.0501003292415,20.1880043422881,20.0809451735901,19.9401970588091,20.4564646594498,20.4868584001819,20.7822387580066,20.5546866097972,20.146951506918,19.6337722161857,19.8873709326855,19.0900486103162,19.7431818295789,20.5012537059608,20.2632211947473,18.8190609883422,19.7647119674434,20.5897941824057,19.9360771763249,20.1475701822293,19.0976023669818,20.0975169145912,21.1292641097953,20.9820092079167,19.9536991219406,20.3079892746616,20.5520162207168,19.6519857192965,20.717126492255,20.9765629567273,20.715372396625,18.8022060946024,19.4595321973115,20.389623018927,-0.488716916622703,-0.886475612059951,-0.0909582211854556,19.8589503278644,-2.4558622355042,-3.53221838093861,0.016857182371274,0.071546755619991,-1,0
"O00186","STXB3_HUMAN","STXBP3","Syntaxin-binding protein 3","=""""",18.3465412258967,18.6139699414352,18.4316401941055,17.6303266261529,18.520477878905,18.1251564290052,18.385153967502,18.735612604355,17.8601448446382,18.4452938322885,18.1166656948912,18.7203703620262,18.3102859773033,18.1049476349155,17.7931552502213,18.8909903062766,18.6412523869362,18.3102555805646,17.6659778278324,18.3734759996881,18.1241755078582,18.5212732558023,18.083244428332,17.8750049024307,18.3459339927785,18.3940002549766,17.9437985852522,18.7889872880454,18.7594513973493,18.5118584896594,17.9739552808594,18.4418017121732,18.3857932412474,18.2543169165598,18.5502190464037,18.3616662156882,18.3075037490703,18.617797263303,18.2105329867104,18.3903404934739,18.0158393837562,18.0810769176378,17.8522714601801,18.2814015900566,18.0829236650781,18.5278475020749,17.9250009565667,18.1531875285952,18.2480660305331,17.9910241303742,18.486775758149,18.1897851144136,18.3474611938605,18.0904885413469,18.1890412812221,18.0003855957085,17.836760485418,18.2201332638243,17.8217968351792,17.430562699701,17.8713537366796,19.0678248300271,0.00502736689242411,-0.22567660640412,0.235731340188969,18.2511993237628,0.0435563839950211,-6.36777820071318,0.965397344502572,0.97939817125855,0,0
"O00217","NDUS8_HUMAN","NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=""""",22.2876145431267,23.0788759033665,22.678857544323,23.3434128797784,22.460963754226,23.642099959296,22.0486519547895,22.8207505403317,23.0863605213992,22.0704658790021,22.3685608796055,22.626427550454,22.7341644766304,22.8109039125955,23.0034480896727,21.7125081692526,22.9238671867619,22.4449328132286,22.9424617416448,23.2711281090627,22.6197831382899,23.2672499543882,23.2238325417936,22.9894410433063,22.50428188848,22.7191034057371,22.691602182934,22.6212947988488,22.6422975051365,22.416110591262,22.9902351156586,22.6446031560824,22.9173621476011,22.7606403450697,23.0556387924581,22.5837297766233,23.3886412319498,23.3362741810842,22.4101147711427,22.269268409241,22.6943374535819,22.4481732519817,23.0936315456652,22.4138743569728,22.3074526639647,22.677206178023,22.1115669254114,22.4799366931246,21.3920405607662,23.0906482342716,22.4629162409616,22.4094503515473,22.6764497236927,23.6344694657545,22.7416682520403,21.909560352634,21.760519501196,21.9434668784828,22.2275652952767,22.4433818055292,22.3862488098292,22.2473112997151,-0.0120117351622433,-0.329112482877629,0.305089012553143,22.6445135036461,-0.0757137564027095,-6.3658859536359,0.939889479679748,0.963012665142202,0,0
"O00231","PSD11_HUMAN","PSMD11","26S proteasome non-ATPase regulatory subunit 11","=""""",21.1934097946159,21.789770358015,21.848016295004,21.766234254107,21.7817830187,21.6116447004459,21.9729550883191,21.6791357876623,21.6980268893381,21.9982322968859,21.5953868629795,21.8541003162194,21.6459736551633,21.7396205185123,21.7417268582879,21.6990523938026,21.8432896926912,21.929357930192,21.5582497325532,21.7344420175736,21.7785291242469,21.7189279046497,21.6889553634834,21.8446549821281,21.6615441674326,21.9446584898757,21.6991263776148,21.8320994983028,21.9663290385408,21.9744509751327,21.7713221026763,21.7867118107005,21.7603840084342,21.8790375535619,21.7278167512396,21.5998292039241,21.6728962385015,21.8877835420748,21.7880733295904,22.1833316483359,21.682767528526,21.9040057840926,21.7626417116927,21.8311030504069,21.8406530912646,22.0454685712077,21.8697886563475,21.9571073376228,22.200039738154,21.8601557517262,21.9542532725777,21.6990660270597,21.7021162599739,21.7856045311678,22.1236333138369,22.1392039364039,22.2729222756984,22.0660987484297,21.9408416325288,21.9064754225904,21.9435661287031,22.2875810390563,-0.0925046741055944,-0.224676156926163,0.0396668087149744,21.8326123287191,-1.39891789743242,-5.41844312084286,0.166797269134616,0.331100373497126,0,0
