uniprot_id,gene,contrast,flag,classification
P21695,GPD1,Training_Young,never_sig,NS
P21796,VDAC1,Training_Young,robust,Robust
P21810,BGN,Training_Young,never_sig,NS
P21817,RYR1,Training_Young,never_sig,NS
P21912,SDHB,Training_Young,never_sig,NS
P21964,COMT,Training_Young,never_sig,NS
P21980,TGM2,Training_Young,never_sig,NS
P22033,MMUT,Training_Young,never_sig,NS
P22059,OSBP,Training_Young,never_sig,NS
P22061,PCMT1,Training_Young,never_sig,NS
P22102,GART,Training_Young,robust,Robust
P22234,PAICS,Training_Young,never_sig,NS
P22307,SCP2,Training_Young,never_sig,NS
P22314,UBA1,Training_Young,never_sig,NS
P22352,GPX3,Training_Young,never_sig,NS
P22392,NME2,Training_Young,robust,Robust
P22570,FDXR,Training_Young,imputation_dependent,Conditional
P22626,HNRNPA2B1,Training_Young,never_sig,NS
P22695,UQCRC2,Training_Young,never_sig,NS
P22830,FECH,Training_Young,never_sig,NS
P23109,AMPD1,Training_Young,never_sig,NS
P23142,FBLN1,Training_Young,never_sig,NS
P23246,SFPQ,Training_Young,never_sig,NS
P23284,PPIB,Training_Young,never_sig,NS
P23297,S100A1,Training_Young,never_sig,NS
P23327,HRC,Training_Young,robust,Robust
P23368,ME2,Training_Young,robust,Robust
P23381,WARS1,Training_Young,never_sig,NS
P23396,RPS3,Training_Young,never_sig,NS
P23434,GCSH,Training_Young,never_sig,NS
P23526,AHCY,Training_Young,never_sig,NS
P23528,CFL1,Training_Young,never_sig,NS
P23588,EIF4B,Training_Young,never_sig,NS
P23634,ATP2B4,Training_Young,never_sig,NS
P23786,CPT2,Training_Young,never_sig,NS
P24043,LAMA2,Training_Young,never_sig,NS
P24298,GPT,Training_Young,never_sig,NS
P24310,COX7A1,Training_Young,never_sig,NS
P24311,COX7B,Training_Young,robust,Robust
P24534,EEF1B2,Training_Young,never_sig,NS
P24539,ATP5PB,Training_Young,never_sig,NS
P24666,ACP1,Training_Young,robust,Robust
P24752,ACAT1,Training_Young,never_sig,NS
P24844,MYL9,Training_Young,never_sig,NS
P25311,AZGP1,Training_Young,never_sig,NS
P25325,MPST,Training_Young,never_sig,NS
P25398,RPS12,Training_Young,never_sig,NS
P25686,DNAJB2,Training_Young,never_sig,NS
P25705,ATP5F1A,Training_Young,never_sig,NS
P25786,PSMA1,Training_Young,never_sig,NS
P25787,PSMA2,Training_Young,never_sig,NS
P25788,PSMA3,Training_Young,never_sig,NS
P25789,PSMA4,Training_Young,never_sig,NS
P26038,MSN,Training_Young,robust,Robust
P26196,DDX6,Training_Young,never_sig,NS
P26368,U2AF2,Training_Young,never_sig,NS
P26373,RPL13,Training_Young,never_sig,NS
P26440,IVD,Training_Young,never_sig,NS
P26447,S100A4,Training_Young,robust,Robust
P26583,HMGB2,Training_Young,never_sig,NS
P26639,TARS1,Training_Young,robust,Robust
P26640,VARS1,Training_Young,robust,Robust
P26641,EEF1G,Training_Young,robust,Robust
P26678,PLN,Training_Young,never_sig,NS
P26885,FKBP2,Training_Young,never_sig,NS
P27105,STOM,Training_Young,never_sig,NS
P27338,MAOB,Training_Young,robust,Robust
P27348,YWHAQ,Training_Young,never_sig,NS
P27361,MAPK3,Training_Young,never_sig,NS
P27635,RPL10,Training_Young,never_sig,NS
P27694,RPA1,Training_Young,never_sig,NS
P27695,APEX1,Training_Young,never_sig,NS
P27797,CALR,Training_Young,never_sig,NS
P27816,MAP4,Training_Young,never_sig,NS
P27824,CANX,Training_Young,never_sig,NS
P28066,PSMA5,Training_Young,never_sig,NS
P28070,PSMB4,Training_Young,never_sig,NS
P28072,PSMB6,Training_Young,never_sig,NS
P28074,PSMB5,Training_Young,never_sig,NS
P28161,GSTM2,Training_Young,never_sig,NS
P28289,TMOD1,Training_Young,never_sig,NS
P28331,NDUFS1,Training_Young,robust,Robust
P28482,MAPK1,Training_Young,never_sig,NS
P28749,RBL1,Training_Young,never_sig,NS
P28838,LAP3,Training_Young,imputation_dependent,Conditional
P28907,CD38,Training_Young,never_sig,NS
P29144,TPP2,Training_Young,never_sig,NS
P29218,IMPA1,Training_Young,never_sig,NS
P29317,EPHA2,Training_Young,never_sig,NS
P29401,TKT,Training_Young,never_sig,NS
P29692,EEF1D,Training_Young,robust,Robust
P29966,MARCKS,Training_Young,robust,Robust
P29992,GNA11,Training_Young,never_sig,NS
P30038,ALDH4A1,Training_Young,never_sig,NS
P30040,ERP29,Training_Young,never_sig,NS
P30041,PRDX6,Training_Young,never_sig,NS
P30043,BLVRB,Training_Young,never_sig,NS
P30044,PRDX5,Training_Young,never_sig,NS
P30046,DDT,Training_Young,never_sig,NS
P30048,PRDX3,Training_Young,never_sig,NS
P30049,ATP5F1D,Training_Young,never_sig,NS
P30050,RPL12,Training_Young,never_sig,NS
P30084,ECHS1,Training_Young,never_sig,NS
P30085,CMPK1,Training_Young,never_sig,NS
P30086,PEBP1,Training_Young,never_sig,NS
P30101,PDIA3,Training_Young,robust,Robust
P30153,PPP2R1A,Training_Young,imputation_dependent,Conditional
P30405,PPIF,Training_Young,never_sig,NS
P30419,NMT1,Training_Young,never_sig,NS
P30520,ADSS2,Training_Young,never_sig,NS
P30533,LRPAP1,Training_Young,never_sig,NS
P30536,TSPO,Training_Young,never_sig,NS
P30566,ADSL,Training_Young,never_sig,NS
P30622,CLIP1,Training_Young,never_sig,NS
P30626,SRI,Training_Young,never_sig,NS
P30740,SERPINB1,Training_Young,never_sig,NS
P30837,ALDH1B1,Training_Young,robust,Robust
P31040,SDHA,Training_Young,never_sig,NS
P31150,GDI1,Training_Young,never_sig,NS
P31153,MAT2A,Training_Young,never_sig,NS
P31415,CASQ1,Training_Young,never_sig,NS
P31689,DNAJA1,Training_Young,never_sig,NS
P31751,AKT2,Training_Young,never_sig,NS
P31930,UQCRC1,Training_Young,never_sig,NS
P31937,HIBADH,Training_Young,never_sig,NS
P31939,ATIC,Training_Young,imputation_dependent,Conditional
P31942,HNRNPH3,Training_Young,never_sig,NS
P31943,HNRNPH1,Training_Young,never_sig,NS
P31946,YWHAB,Training_Young,never_sig,NS
P31948,STIP1,Training_Young,never_sig,NS
P31949,S100A11,Training_Young,robust,Robust
P32119,PRDX2,Training_Young,never_sig,NS
P32456,GBP2,Training_Young,never_sig,NS
P33121,ACSL1,Training_Young,never_sig,NS
P33176,KIF5B,Training_Young,never_sig,NS
P33992,MCM5,Training_Young,never_sig,NS
P34896,SHMT1,Training_Young,never_sig,NS
P34897,SHMT2,Training_Young,never_sig,NS
P34932,HSPA4,Training_Young,robust,Robust
P34949,MPI,Training_Young,never_sig,NS
P35052,GPC1,Training_Young,never_sig,NS
P35080,PFN2,Training_Young,never_sig,NS
P35221,CTNNA1,Training_Young,never_sig,NS
P35237,SERPINB6,Training_Young,never_sig,NS
P35241,RDX,Training_Young,never_sig,NS
P35244,RPA3,Training_Young,never_sig,NS
P35268,RPL22,Training_Young,never_sig,NS
P35270,SPR,Training_Young,never_sig,NS
P35443,THBS4,Training_Young,never_sig,NS
P35555,FBN1,Training_Young,robust,Robust
P35573,AGL,Training_Young,never_sig,NS
P35579,MYH9,Training_Young,never_sig,NS
P35606,COPB2,Training_Young,never_sig,NS
P35609,ACTN2,Training_Young,never_sig,NS
P35611,ADD1,Training_Young,never_sig,NS
P35613,BSG,Training_Young,never_sig,NS
P35637,FUS,Training_Young,never_sig,NS
P35659,DEK,Training_Young,never_sig,NS
P35749,MYH11,Training_Young,never_sig,NS
P35754,GLRX,Training_Young,never_sig,NS
P35813,PPM1A,Training_Young,never_sig,NS
P35908,KRT2,Training_Young,never_sig,NS
P35914,HMGCL,Training_Young,never_sig,NS
P35998,PSMC2,Training_Young,never_sig,NS
P36405,ARL3,Training_Young,never_sig,NS
P36507,MAP2K2,Training_Young,never_sig,NS
P36542,ATP5F1C,Training_Young,never_sig,NS
P36543,ATP6V1E1,Training_Young,never_sig,NS
P36578,RPL4,Training_Young,never_sig,NS
P36776,LONP1,Training_Young,never_sig,NS
P36871,PGM1,Training_Young,never_sig,NS
P36873,PPP1CC,Training_Young,never_sig,NS
P36955,SERPINF1,Training_Young,never_sig,NS
P36957,DLST,Training_Young,never_sig,NS
P36959,GMPR,Training_Young,never_sig,NS
P36969,GPX4,Training_Young,never_sig,NS
P37108,SRP14,Training_Young,never_sig,NS
P37802,TAGLN2,Training_Young,never_sig,NS
P37837,TALDO1,Training_Young,never_sig,NS
P37840,SNCA,Training_Young,never_sig,NS
P38117,ETFB,Training_Young,never_sig,NS
P38606,ATP6V1A,Training_Young,never_sig,NS
P38646,HSPA9,Training_Young,never_sig,NS
P39019,RPS19,Training_Young,never_sig,NS
P39023,RPL3,Training_Young,never_sig,NS
P39059,COL15A1,Training_Young,never_sig,NS
P39060,COL18A1,Training_Young,never_sig,NS
P39656,DDOST,Training_Young,never_sig,NS
P39687,ANP32A,Training_Young,never_sig,NS
P40121,CAPG,Training_Young,never_sig,NS
P40123,CAP2,Training_Young,robust,Robust
P40227,CCT6A,Training_Young,robust,Robust
P40429,RPL13A,Training_Young,never_sig,NS
P40763,STAT3,Training_Young,never_sig,NS
P40925,MDH1,Training_Young,never_sig,NS
P40926,MDH2,Training_Young,never_sig,NS
P40939,HADHA,Training_Young,never_sig,NS
P41091,EIF2S3,Training_Young,never_sig,NS
P41227,NAA10,Training_Young,never_sig,NS
P41236,PPP1R2,Training_Young,never_sig,NS
P41250,GARS1,Training_Young,never_sig,NS
P41252,IARS1,Training_Young,never_sig,NS
P41567,EIF1,Training_Young,never_sig,NS
P42126,ECI1,Training_Young,robust,Robust
P42167,TMPO,Training_Young,imputation_dependent,Conditional
P42330,AKR1C3,Training_Young,robust,Robust
P42677,RPS27,Training_Young,never_sig,NS
P42704,LRPPRC,Training_Young,never_sig,NS
P42765,ACAA2,Training_Young,never_sig,NS
P42766,RPL35,Training_Young,never_sig,NS
P43007,SLC1A4,Training_Young,never_sig,NS
P43034,PAFAH1B1,Training_Young,never_sig,NS
P43155,CRAT,Training_Young,never_sig,NS
P43304,GPD2,Training_Young,never_sig,NS
P43490,NAMPT,Training_Young,never_sig,NS
P43686,PSMC4,Training_Young,never_sig,NS
P43897,TSFM,Training_Young,never_sig,NS
P45378,TNNT3,Training_Young,never_sig,NS
P45381,ASPA,Training_Young,never_sig,NS
P45877,PPIC,Training_Young,never_sig,NS
P45880,VDAC2,Training_Young,never_sig,NS
P45954,ACADSB,Training_Young,never_sig,NS
P45974,USP5,Training_Young,robust,Robust
P45985,MAP2K4,Training_Young,never_sig,NS
P46019,PHKA2,Training_Young,never_sig,NS
P46020,PHKA1,Training_Young,never_sig,NS
P46109,CRKL,Training_Young,imputation_dependent,Conditional
P46199,MTIF2,Training_Young,never_sig,NS
P46379,BAG6,Training_Young,never_sig,NS
P46459,NSF,Training_Young,never_sig,NS
P46734,MAP2K3,Training_Young,never_sig,NS
P46776,RPL27A,Training_Young,never_sig,NS
P46777,RPL5,Training_Young,never_sig,NS
P46779,RPL28,Training_Young,never_sig,NS
P46781,RPS9,Training_Young,never_sig,NS
P46782,RPS5,Training_Young,never_sig,NS
P46783,RPS10,Training_Young,never_sig,NS
P46926,GNPDA1,Training_Young,never_sig,NS
P46939,UTRN,Training_Young,never_sig,NS
P46940,IQGAP1,Training_Young,imputation_dependent,Conditional
P46976,GYG1,Training_Young,never_sig,NS
P46977,STT3A,Training_Young,never_sig,NS
P47755,CAPZA2,Training_Young,never_sig,NS
P47756,CAPZB,Training_Young,never_sig,NS
P47813,EIF1AX,Training_Young,never_sig,NS
P47897,QARS1,Training_Young,never_sig,NS
P47914,RPL29,Training_Young,never_sig,NS
P47985,UQCRFS1,Training_Young,never_sig,NS
P48047,ATP5PO,Training_Young,never_sig,NS
P48059,LIMS1,Training_Young,never_sig,NS
P48147,PREP,Training_Young,never_sig,NS
P48163,ME1,Training_Young,never_sig,NS
P48426,PIP4K2A,Training_Young,never_sig,NS
P48444,ARCN1,Training_Young,never_sig,NS
P48449,LSS,Training_Young,never_sig,NS
P48507,GCLM,Training_Young,never_sig,NS
P48509,CD151,Training_Young,never_sig,NS
P48556,PSMD8,Training_Young,never_sig,NS
P48637,GSS,Training_Young,never_sig,NS
P48643,CCT5,Training_Young,robust,Robust
P48681,NES,Training_Young,imputation_dependent,Conditional
P48735,IDH2,Training_Young,never_sig,NS
P48788,TNNI2,Training_Young,never_sig,NS
P49023,PXN,Training_Young,never_sig,NS
P49189,ALDH9A1,Training_Young,never_sig,NS
P49207,RPL34,Training_Young,never_sig,NS
P49257,LMAN1,Training_Young,never_sig,NS
P49354,FNTA,Training_Young,never_sig,NS
P49368,CCT3,Training_Young,robust,Robust
P49406,MRPL19,Training_Young,never_sig,NS
P49411,TUFM,Training_Young,never_sig,NS
P49419,ALDH7A1,Training_Young,never_sig,NS
P49427,CDC34,Training_Young,never_sig,NS
P49585,PCYT1A,Training_Young,imputation_dependent,Conditional
P49588,AARS1,Training_Young,never_sig,NS
P49589,CARS1,Training_Young,never_sig,NS
P49591,SARS1,Training_Young,never_sig,NS
P49720,PSMB3,Training_Young,never_sig,NS
P49721,PSMB2,Training_Young,never_sig,NS
P49748,ACADVL,Training_Young,never_sig,NS
P49753,ACOT2,Training_Young,never_sig,NS
P49755,TMED10,Training_Young,never_sig,NS
P49773,HINT1,Training_Young,never_sig,NS
P49821,NDUFV1,Training_Young,robust,Robust
P49840,GSK3A,Training_Young,never_sig,NS
P49841,GSK3B,Training_Young,never_sig,NS
P50213,IDH3A,Training_Young,never_sig,NS
P50225,SULT1A1,Training_Young,never_sig,NS
P50395,GDI2,Training_Young,never_sig,NS
P50402,EMD,Training_Young,robust,Robust
P50416,CPT1A,Training_Young,never_sig,NS
P50454,SERPINH1,Training_Young,robust,Robust
P50461,CSRP3,Training_Young,imputation_dependent,Conditional
P50502,ST13,Training_Young,never_sig,NS
P50570,DNM2,Training_Young,never_sig,NS
P50579,METAP2,Training_Young,never_sig,NS
P50583,NUDT2,Training_Young,never_sig,NS
P50851,LRBA,Training_Young,never_sig,NS
P50895,BCAM,Training_Young,never_sig,NS
P50914,RPL14,Training_Young,never_sig,NS
P50990,CCT8,Training_Young,robust,Robust
P50991,CCT4,Training_Young,robust,Robust
P50993,ATP1A2,Training_Young,never_sig,NS
P50995,ANXA11,Training_Young,never_sig,NS
P51114,FXR1,Training_Young,never_sig,NS
P51148,RAB5C,Training_Young,never_sig,NS
P51149,RAB7A,Training_Young,never_sig,NS
P51452,DUSP3,Training_Young,never_sig,NS
P51553,IDH3G,Training_Young,never_sig,NS
P51570,GALK1,Training_Young,never_sig,NS
P51571,SSR4,Training_Young,never_sig,NS
P51572,BCAP31,Training_Young,robust,Robust
P51608,MECP2,Training_Young,never_sig,NS
P51636,CAV2,Training_Young,never_sig,NS
P51648,ALDH3A2,Training_Young,never_sig,NS
P51649,ALDH5A1,Training_Young,never_sig,NS
P51659,HSD17B4,Training_Young,never_sig,NS
P51665,PSMD7,Training_Young,never_sig,NS
P51668,UBE2D1,Training_Young,never_sig,NS
P51687,SUOX,Training_Young,never_sig,NS
P51692,STAT5B,Training_Young,never_sig,NS
P51812,RPS6KA3,Training_Young,never_sig,NS
P51858,HDGF,Training_Young,never_sig,NS
P51884,LUM,Training_Young,never_sig,NS
P51888,PRELP,Training_Young,never_sig,NS
P51970,NDUFA8,Training_Young,robust,Robust
P51991,HNRNPA3,Training_Young,never_sig,NS
P52179,MYOM1,Training_Young,imputation_dependent,Conditional
P52209,PGD,Training_Young,never_sig,NS
P52272,HNRNPM,Training_Young,never_sig,NS
P52294,KPNA1,Training_Young,never_sig,NS
P52564,MAP2K6,Training_Young,never_sig,NS
P52565,ARHGDIA,Training_Young,never_sig,NS
P52566,ARHGDIB,Training_Young,never_sig,NS
P52758,RIDA,Training_Young,robust,Robust
P52815,MRPL12,Training_Young,never_sig,NS
P52888,THOP1,Training_Young,never_sig,NS
P52895,AKR1C2,Training_Young,never_sig,NS
P52907,CAPZA1,Training_Young,never_sig,NS
P52943,CRIP2,Training_Young,never_sig,NS
P53004,BLVRA,Training_Young,never_sig,NS
P53041,PPP5C,Training_Young,never_sig,NS
P53384,NUBP1,Training_Young,never_sig,NS
P53597,SUCLG1,Training_Young,never_sig,NS
P53621,COPA,Training_Young,never_sig,NS
P53701,HCCS,Training_Young,never_sig,NS
P53778,MAPK12,Training_Young,imputation_dependent,Conditional
P53814,SMTN,Training_Young,never_sig,NS
P53985,SLC16A1,Training_Young,never_sig,NS
P53990,IST1,Training_Young,never_sig,NS
P53992,SEC24C,Training_Young,never_sig,NS
P53999,SUB1,Training_Young,never_sig,NS
P54136,RARS1,Training_Young,never_sig,NS
P54284,CACNB3,Training_Young,never_sig,NS
P54289,CACNA2D1,Training_Young,never_sig,NS
P54296,MYOM2,Training_Young,never_sig,NS
P54577,YARS1,Training_Young,never_sig,NS
P54578,USP14,Training_Young,never_sig,NS
P54619,PRKAG1,Training_Young,robust,Robust
P54646,PRKAA2,Training_Young,robust,Robust
P54652,HSPA2,Training_Young,never_sig,NS
P54725,RAD23A,Training_Young,never_sig,NS
P54727,RAD23B,Training_Young,never_sig,NS
P54819,AK2,Training_Young,never_sig,NS
P54920,NAPA,Training_Young,never_sig,NS
P55010,EIF5,Training_Young,never_sig,NS
P55036,PSMD4,Training_Young,never_sig,NS
P55039,DRG2,Training_Young,never_sig,NS
P55042,RRAD,Training_Young,never_sig,NS
P55060,CSE1L,Training_Young,never_sig,NS
P55072,VCP,Training_Young,never_sig,NS
P55084,HADHB,Training_Young,never_sig,NS
P55209,NAP1L1,Training_Young,never_sig,NS
P55263,ADK,Training_Young,never_sig,NS
P55268,LAMB2,Training_Young,imputation_dependent,Conditional
P55290,CDH13,Training_Young,never_sig,NS
P55735,SEC13,Training_Young,never_sig,NS
P55769,SNU13,Training_Young,robust,Robust
P55786,NPEPPS,Training_Young,never_sig,NS
P55795,HNRNPH2,Training_Young,imputation_dependent,Conditional
P55809,OXCT1,Training_Young,never_sig,NS
P55822,SH3BGR,Training_Young,never_sig,NS
P55884,EIF3B,Training_Young,never_sig,NS
P56134,ATP5MF,Training_Young,never_sig,NS
P56181,NDUFV3,Training_Young,never_sig,NS
P56192,MARS1,Training_Young,never_sig,NS
P56211,ARPP19,Training_Young,never_sig,NS
P56381,ATP5F1E,Training_Young,never_sig,NS
P56385,ATP5ME,Training_Young,never_sig,NS
P56537,EIF6,Training_Young,never_sig,NS
P56556,NDUFA6,Training_Young,robust,Robust
P57105,SYNJ2BP,Training_Young,never_sig,NS
P57772,EEFSEC,Training_Young,never_sig,NS
P58546,MTPN,Training_Young,never_sig,NS
P59666,DEFA3,Training_Young,never_sig,NS
P59998,ARPC4,Training_Young,never_sig,NS
P60033,CD81,Training_Young,imputation_dependent,Conditional
P60174,TPI1,Training_Young,never_sig,NS
P60228,EIF3E,Training_Young,never_sig,NS
P60468,SEC61B,Training_Young,never_sig,NS
P60520,GABARAPL2,Training_Young,imputation_dependent,Conditional
P60602,ROMO1,Training_Young,never_sig,NS
P60660,MYL6,Training_Young,never_sig,NS
P60709,ACTB,Training_Young,never_sig,NS
P60842,EIF4A1,Training_Young,never_sig,NS
P60866,RPS20,Training_Young,never_sig,NS
P60891,PRPS1,Training_Young,never_sig,NS
P60900,PSMA6,Training_Young,never_sig,NS
P60903,S100A10,Training_Young,never_sig,NS
P60953,CDC42,Training_Young,never_sig,NS
P60981,DSTN,Training_Young,never_sig,NS
P61019,RAB2A,Training_Young,never_sig,NS
P61020,RAB5B,Training_Young,never_sig,NS
P61026,RAB10,Training_Young,never_sig,NS
P61077,UBE2D3,Training_Young,never_sig,NS
P61081,UBE2M,Training_Young,never_sig,NS
P61086,UBE2K,Training_Young,never_sig,NS
P61088,UBE2N,Training_Young,never_sig,NS
P61106,RAB14,Training_Young,never_sig,NS
P61158,ACTR3,Training_Young,never_sig,NS
P61160,ACTR2,Training_Young,robust,Robust
P61163,ACTR1A,Training_Young,never_sig,NS
P61201,COPS2,Training_Young,never_sig,NS
P61221,ABCE1,Training_Young,robust,Robust
P61224,RAP1B,Training_Young,imputation_dependent,Conditional
P61247,RPS3A,Training_Young,never_sig,NS
P61254,RPL26,Training_Young,never_sig,NS
P61313,RPL15,Training_Young,never_sig,NS
P61457,PCBD1,Training_Young,never_sig,NS
P61513,RPL37A,Training_Young,never_sig,NS
P61586,RHOA,Training_Young,never_sig,NS
P61604,HSPE1,Training_Young,never_sig,NS
P61619,SEC61A1,Training_Young,never_sig,NS
P61758,VBP1,Training_Young,never_sig,NS
P61769,B2M,Training_Young,never_sig,NS
P61803,DAD1,Training_Young,never_sig,NS
P61916,NPC2,Training_Young,never_sig,NS
P61925,PKIA,Training_Young,never_sig,NS
P61956,SUMO2,Training_Young,never_sig,NS
P61960,UFM1,Training_Young,never_sig,NS
P61970,NUTF2,Training_Young,never_sig,NS
P61978,HNRNPK,Training_Young,never_sig,NS
P61981,YWHAG,Training_Young,never_sig,NS
P62070,RRAS2,Training_Young,never_sig,NS
P62072,TIMM10,Training_Young,never_sig,NS
P62081,RPS7,Training_Young,never_sig,NS
P62136,PPP1CA,Training_Young,never_sig,NS
P62140,PPP1CB,Training_Young,never_sig,NS
P62191,PSMC1,Training_Young,never_sig,NS
P62195,PSMC5,Training_Young,never_sig,NS
P62241,RPS8,Training_Young,never_sig,NS
P62244,RPS15A,Training_Young,never_sig,NS
P62249,RPS16,Training_Young,never_sig,NS
P62253,UBE2G1,Training_Young,never_sig,NS
P62258,YWHAE,Training_Young,never_sig,NS
P62263,RPS14,Training_Young,never_sig,NS
P62266,RPS23,Training_Young,never_sig,NS
P62269,RPS18,Training_Young,never_sig,NS
P62277,RPS13,Training_Young,never_sig,NS
P62280,RPS11,Training_Young,robust,Robust
P62316,SNRPD2,Training_Young,never_sig,NS
P62318,SNRPD3,Training_Young,never_sig,NS
P62328,TMSB4X,Training_Young,never_sig,NS
P62333,PSMC6,Training_Young,never_sig,NS
P62424,RPL7A,Training_Young,never_sig,NS
P62495,ETF1,Training_Young,never_sig,NS
P62633,CNBP,Training_Young,never_sig,NS
P62701,RPS4X,Training_Young,never_sig,NS
P62750,RPL23A,Training_Young,never_sig,NS
P62753,RPS6,Training_Young,imputation_dependent,Conditional
P62807,H2BC4,Training_Young,never_sig,NS
P62820,RAB1A,Training_Young,never_sig,NS
P62826,RAN,Training_Young,never_sig,NS
P62829,RPL23,Training_Young,never_sig,NS
P62834,RAP1A,Training_Young,never_sig,NS
P62841,RPS15,Training_Young,never_sig,NS
P62847,RPS24,Training_Young,never_sig,NS
P62851,RPS25,Training_Young,never_sig,NS
P62854,RPS26,Training_Young,never_sig,NS
P62857,RPS28,Training_Young,never_sig,NS
P62873,GNB1,Training_Young,never_sig,NS
P62879,GNB2,Training_Young,never_sig,NS
P62888,RPL30,Training_Young,never_sig,NS
P62899,RPL31,Training_Young,never_sig,NS
P62906,RPL10A,Training_Young,never_sig,NS
P62910,RPL32,Training_Young,never_sig,NS
P62913,RPL11,Training_Young,never_sig,NS
P62917,RPL8,Training_Young,never_sig,NS
P62937,PPIA,Training_Young,never_sig,NS
P62942,FKBP1A,Training_Young,never_sig,NS
